,dates,chi0186-0000,chi0186-0001,chi0186-0002,chi0186-0003,chi0186-0004,chi0186-0005,chi0186-0006,chi0186-0007,chi0186-0008,chi0186-0009,chi0186-0010,chi0186-0011,chi0186-0012,chi0186-0013,chi0186-0014
0,1985-07-27 14:07:41+00:00,217.6995789723723,208.35273125972557,203.60410152191452,204.27993268309714,202.34555596991672,198.82670531395058,192.06066399765385,203.48422875855937,209.10228751646764,216.32249020106548,226.84951147505726,210.61227698748715,218.97820231652543,217.4967307370364,209.47701002207708
1,1986-02-04 14:04:48+00:00,,,,,,,,,,,,,,,
2,1986-07-30 14:00:05+00:00,232.25603946282376,225.9931776242584,220.4472695275892,214.98397409744103,206.6414704724075,201.6842457143515,189.40030793957806,216.81934569852356,216.12714044436603,233.32341354600743,232.59099879561,224.37200277180742,218.96780946572764,210.21456135656595,204.86564811869354
3,1986-08-15 13:59:29+00:00,226.07789833594342,227.0095826738372,221.0935137327907,217.9342479168322,214.20528749656935,211.5163876742284,200.27665128839107,218.75239789621804,219.36458699783356,228.70732930964846,230.28333583115597,208.456597844093,208.20501915000315,206.94191658979955,212.6416398700901
4,1986-08-31 13:58:53+00:00,214.797481048012,209.19681452592297,210.34577711781856,207.66814386131335,199.88375793778363,197.44070571300438,191.18840947928464,210.55603526500377,205.7382434270573,221.79746391276092,229.15058739464138,209.25171014180964,204.1918376634474,200.67959488023013,197.6013596410591
5,1986-09-16 13:58:22+00:00,220.10745615822867,220.1989088009716,216.28707900784514,206.87950624922678,204.83576331264732,197.4781105813035,193.75148730593628,205.79802923147426,206.4200603974778,221.352181214426,227.22769284215968,206.34657285476737,204.60735857328288,205.36785759670144,200.8865701370677
6,1986-12-21 13:56:50+00:00,240.2417546920529,231.32325706845597,216.85980127246265,199.91891650154628,195.6715811582729,199.45065786944065,192.42179341791558,215.0147231426032,211.03293810929384,227.95283465073356,233.7387609419396,227.1318546379532,213.19824750632498,201.88078778102752,200.3758746999893
7,1987-11-22 14:06:04+00:00,207.26347888587574,198.24391216441964,205.82314878090148,199.8214340724099,195.10443246856428,194.1066317236936,188.7812856356229,206.03695882876957,200.6188144841616,208.68179625746723,219.53503606975858,204.45373924092735,203.91685325688442,202.88357231301413,203.50378071359034
8,1988-02-26 14:07:36+00:00,241.2428220179486,232.71823311146971,224.8097362234908,215.3985873741463,205.9621994226235,207.15467463621815,194.66067426783033,,,,,,,,
9,1988-04-14 14:07:57+00:00,232.83136647783945,221.21507979639802,212.87285002359067,206.76795490610377,200.22037307749375,,,,,,,,,,
