,dates,aus0150-0000,aus0150-0001,aus0150-0002,aus0150-0003,aus0150-0004,aus0150-0005,aus0150-0006,aus0150-0007,aus0150-0008,aus0150-0009,aus0150-0010,aus0150-0011,aus0150-0012
0,1987-05-22 23:07:20+00:00,223.53730951786102,223.9141176783725,217.33340254806046,213.16561077279886,222.2113957540542,229.38325861331595,226.25200946669634,216.24620374630743,214.73680889942398,217.4351728323661,225.6853356901773,225.06134405497397,214.52554369105576
1,1987-09-11 23:10:05+00:00,220.09055208976446,221.77847847843282,218.45560300581317,214.59488442778786,219.30717628648244,226.5035505814086,220.23021009351362,210.36227940329442,204.34652815510458,211.8448178867825,207.95127600465986,206.89084918246598,195.36667256362273
2,1987-09-27 23:10:27+00:00,234.6970316761421,227.77426118487077,225.7816521020427,224.90485918079253,227.50511097845856,229.10272789002806,223.4872066674511,207.74888286622146,205.31111664907064,216.65098056962182,218.55865499723632,206.97230905520206,195.90017642616738
3,1987-10-29 23:11:01+00:00,243.32928187349398,239.63788231853508,233.06207851970845,226.79993433260447,230.9623001370989,233.11469622494758,224.83591344695574,210.42108862269302,219.22167856543723,216.3053401473109,218.71704091384444,220.59707286474847,211.46917729010627
4,1987-11-14 23:11:23+00:00,241.07228535780592,235.99287918106123,229.92444101561952,227.3143898315277,228.38280784987097,236.17841860525533,228.01696025226084,214.8747789125592,220.81174537553957,218.48459175982507,214.84502472898845,220.28298394346044,202.98312306753087
5,1988-02-18 23:12:59+00:00,213.11715759213092,209.2282394104722,209.27473128705265,204.4551955683998,206.25656100752593,203.53849315193855,199.66693840337444,194.76307187905763,196.73133696023208,190.305445756572,186.37011899726963,186.4321874235461,175.716366814491
6,1988-03-21 23:13:17+00:00,236.98091876167103,229.60996139031414,234.00469434017015,228.05953832675706,228.4871305823567,224.3919919971669,215.97693846692817,217.32320810155892,210.7055322728168,211.40715353497325,218.02591199164817,206.2989324585509,204.093744237338
7,1988-04-22 23:13:28+00:00,229.43872782372478,227.1037995848427,223.61077533501742,220.81372560021575,227.39336147344358,238.12210845498493,216.56619413046477,208.42736976209673,213.0357706483624,213.114388635187,220.55324106171332,222.6563359689724,208.54804680502647
8,1988-06-09 23:13:51+00:00,222.88939987456737,219.3259697378948,226.0272175986973,219.23238271640656,216.10397089564174,224.5521669678521,218.11520060211956,208.85469133033862,214.72062313324045,214.53890561993796,221.0715023242769,207.64355820412112,201.3001993128988
9,1988-06-18 23:07:44+00:00,228.9507537850861,225.44758439011235,231.63764442471347,,,,,,,,,,
