dates,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024,satname
2001-09-11 21:42:14+00:00,361.55,354.68,348.64,338.71,343.42,352.20,351.93,362.65,357.22,351.22,346.11,334.68,334.86,321.92,314.04,309.99,311.07,310.52,316.75,323.12,328.71,335.76,337.75,,,L7
2001-09-27 21:42:05+00:00,,394.70,377.31,384.20,379.14,377.97,373.99,371.36,385.26,386.44,376.16,359.63,364.43,360.71,352.66,338.31,339.40,332.91,343.07,355.98,368.31,369.57,361.87,348.74,344.23,L7
2001-10-13 21:41:51+00:00,,,,,,,,,,,341.92,,,,,,313.21,310.42,321.86,335.48,338.97,338.35,342.46,333.18,326.40,L7
2001-10-29 21:41:57+00:00,363.75,371.57,360.23,353.59,361.39,373.89,358.90,362.80,354.07,352.38,348.64,342.47,339.74,340.13,332.49,314.61,309.85,305.07,310.13,321.16,339.23,342.88,354.68,348.53,345.72,L7
2002-02-18 21:42:30+00:00,355.68,353.37,346.44,343.51,346.59,344.59,339.97,341.44,343.89,340.47,339.11,334.21,327.53,320.84,317.37,308.07,306.16,309.74,312.76,319.61,330.70,344.37,345.54,344.95,351.88,L7
2002-04-07 21:42:28+00:00,368.56,364.37,353.95,346.32,348.05,345.80,343.48,339.27,338.46,334.93,324.32,321.75,317.48,310.02,301.38,298.48,292.45,290.65,296.70,303.66,318.29,331.79,346.53,349.78,350.24,L7
2002-09-14 21:41:31+00:00,368.88,361.02,357.14,342.31,349.82,349.80,350.70,356.83,357.84,341.44,329.52,325.94,319.84,312.76,307.51,296.52,298.74,291.93,297.04,310.36,316.12,321.56,319.15,323.96,324.51,L7
2002-11-01 21:41:30+00:00,419.71,417.16,388.58,401.73,406.02,399.93,366.52,364.96,379.85,358.28,339.62,334.23,339.12,326.98,336.43,337.02,307.83,297.98,303.84,294.73,291.91,323.26,316.60,334.61,344.78,L7
2003-01-20 21:42:09+00:00,388.09,381.89,381.41,379.19,374.62,372.65,381.89,381.70,379.05,370.95,362.39,355.23,346.13,345.33,341.20,329.63,316.74,311.05,307.07,310.21,330.48,345.64,354.85,346.82,341.27,L7
2003-02-05 21:42:17+00:00,382.68,373.41,373.39,376.90,373.93,371.44,377.39,376.77,378.29,368.55,359.03,351.39,345.89,341.78,334.21,326.57,318.15,312.59,305.59,307.27,325.44,339.56,353.77,342.57,337.42,L7
2003-02-21 21:42:20+00:00,366.46,363.50,363.02,363.56,359.77,361.90,365.35,368.58,366.10,356.17,352.46,343.11,341.28,340.23,333.47,325.42,316.51,315.58,311.88,312.49,325.16,333.69,354.89,344.17,341.80,L7
2003-04-26 21:42:25+00:00,325.61,321.87,317.21,305.54,308.42,312.03,315.24,332.14,335.52,319.50,305.27,303.70,302.57,301.93,303.13,300.16,303.19,302.64,302.20,312.44,325.09,331.10,316.49,325.59,325.53,L7
2003-05-28 21:42:22+00:00,,,,,,,,,,,,,,,,,301.65,302.74,314.24,,,,324.18,322.21,328.91,L7
2003-07-15 21:42:14+00:00,334.87,326.66,331.04,335.43,,,332.59,339.17,342.25,337.11,331.36,325.04,323.04,324.46,328.42,326.23,324.84,,,320.43,,,350.46,338.69,335.20,L7
2003-08-16 21:42:04+00:00,336.98,332.03,324.79,320.13,323.93,325.75,,,331.27,331.36,323.97,323.67,319.34,315.36,307.39,304.27,304.33,308.66,310.56,,,324.26,330.47,327.65,326.59,L7
2003-09-25 21:31:19+00:00,332.21,321.08,324.38,306.79,316.93,327.76,336.67,355.62,350.56,336.05,313.31,316.77,326.61,335.80,329.91,322.96,316.56,326.34,335.41,342.91,349.21,360.98,370.02,351.89,323.77,L5
2003-11-04 21:42:03+00:00,332.55,328.45,329.33,321.66,324.89,338.05,,,367.17,350.26,345.20,339.49,342.53,343.20,347.69,352.38,358.84,358.70,357.02,,,361.16,356.61,372.94,357.74,L7
2003-11-20 21:42:19+00:00,327.88,322.45,319.86,318.48,,,333.42,342.01,340.97,335.78,335.85,335.30,342.00,340.36,345.60,346.35,338.47,,,335.91,341.44,337.91,346.93,361.00,351.49,L7
2003-12-06 21:42:22+00:00,342.81,338.72,334.27,334.51,344.18,357.72,345.38,342.34,,,371.63,362.93,345.17,355.23,368.16,367.15,357.40,354.13,358.28,359.80,358.66,,,,,L7
2003-12-14 21:32:14+00:00,357.54,337.89,343.37,355.06,355.35,357.09,352.37,355.74,369.60,374.56,366.17,362.57,355.14,364.61,352.71,348.85,348.70,347.46,342.45,345.98,349.97,369.79,376.61,363.00,359.58,L5
2003-12-30 21:32:24+00:00,334.63,339.15,347.42,353.68,344.88,343.87,339.92,350.09,353.47,346.30,343.81,335.45,334.07,354.12,360.61,358.21,356.43,352.99,351.43,336.81,330.87,341.46,350.31,340.15,330.67,L5
2004-01-15 21:32:26+00:00,347.82,350.92,352.63,347.72,328.14,330.79,338.22,352.83,361.21,359.79,354.12,357.17,349.51,353.13,358.65,360.26,357.71,346.75,351.19,360.56,362.92,358.48,358.97,355.43,356.27,L5
2004-01-23 21:42:42+00:00,,,,,338.70,335.71,332.31,354.26,365.52,356.48,352.01,341.54,336.19,342.41,350.18,,,348.27,339.82,340.90,351.36,359.18,362.84,355.12,345.76,L7
2004-02-24 21:42:45+00:00,347.46,342.53,348.73,353.51,346.26,343.77,354.20,,,367.86,360.86,345.52,346.42,358.78,362.47,353.92,348.49,364.62,355.92,362.22,,,351.85,351.99,355.78,L7
2004-03-27 21:42:57+00:00,347.17,346.65,349.37,345.26,351.57,353.21,359.29,371.61,371.61,369.80,,,358.03,366.44,363.22,361.04,359.74,360.08,359.30,370.97,372.65,381.17,385.13,,,L7
2004-04-04 21:33:01+00:00,339.18,332.80,336.53,338.07,336.39,340.10,344.46,354.04,361.67,359.00,355.86,356.46,354.74,352.94,348.46,351.45,347.55,348.79,360.15,372.85,374.89,369.75,373.86,373.69,368.19,L5
2004-05-06 21:33:58+00:00,338.19,330.14,327.04,316.70,322.33,323.89,322.06,333.69,340.49,335.11,336.18,331.53,326.20,332.32,325.69,324.56,322.29,321.06,322.77,326.55,339.58,337.65,,345.29,346.20,L5
2004-05-22 21:34:26+00:00,334.96,320.24,305.41,309.14,314.81,320.38,319.12,343.57,343.50,344.28,339.33,335.70,333.87,338.92,338.78,345.08,336.36,340.44,343.72,344.34,356.90,369.84,387.68,366.36,362.24,L5
2004-05-30 21:42:48+00:00,,,315.95,306.65,312.30,319.26,334.53,354.88,345.09,346.77,345.41,332.16,,,,,,,,,,,,,,L7
2004-06-07 21:34:54+00:00,337.69,324.39,303.59,300.72,311.65,315.64,317.00,330.04,331.44,333.76,327.51,328.32,322.64,322.51,322.61,313.44,305.27,309.85,312.98,318.84,329.26,318.99,339.32,344.49,341.63,L5
2004-06-23 21:35:22+00:00,326.13,316.54,307.45,309.10,324.34,328.08,329.38,345.65,350.37,341.38,335.54,328.17,324.67,326.83,318.56,322.30,316.15,330.53,336.97,344.62,357.42,342.99,366.54,353.40,352.74,L5
2004-07-25 21:36:14+00:00,340.96,339.84,340.85,338.69,341.77,346.27,340.59,338.72,342.72,335.67,,,,,,,,,,,,,,,,L5
2004-08-02 21:42:28+00:00,333.82,326.02,320.65,325.91,330.43,329.73,326.13,337.21,341.78,337.79,,,328.89,327.46,331.10,321.16,312.57,318.44,325.88,337.10,346.83,350.99,362.44,,,L7
2004-08-26 21:36:59+00:00,307.79,301.15,297.77,301.02,306.30,314.41,296.36,306.14,310.57,300.56,,,,,,,274.71,,286.93,288.48,300.80,308.60,,314.43,322.62,L5
2004-09-03 21:42:23+00:00,352.34,344.16,344.41,344.15,340.49,345.93,338.85,,346.77,338.46,338.46,333.06,333.68,330.14,329.04,320.27,315.53,317.72,316.67,327.63,,,365.79,359.66,368.85,L7
2004-09-19 21:42:17+00:00,356.12,348.61,348.07,346.12,343.07,342.90,339.93,351.31,359.78,347.60,348.90,,,335.21,328.71,320.77,315.55,315.75,315.15,321.29,336.48,339.40,368.05,357.72,,L7
2004-10-29 21:38:28+00:00,358.39,354.87,357.64,358.01,352.69,357.29,357.46,372.38,369.95,358.76,353.60,344.46,316.45,313.03,307.94,318.92,315.54,312.15,312.25,316.71,343.03,357.61,373.04,370.60,371.81,L5
2004-11-06 21:42:35+00:00,359.00,351.42,355.24,355.66,350.74,,,369.70,377.97,357.47,341.84,337.34,335.55,331.94,326.29,317.89,311.48,306.12,304.38,,,338.57,351.40,352.35,350.68,L7
2004-11-22 21:42:42+00:00,376.34,366.43,357.66,359.69,364.58,368.34,,,361.86,368.43,372.13,352.31,338.94,334.84,338.59,342.62,337.20,335.84,323.84,,,,368.62,361.69,352.47,L7
2004-12-08 21:42:50+00:00,366.61,363.87,362.47,355.47,356.16,356.25,358.44,369.02,,,347.50,337.42,325.89,322.98,321.85,323.29,324.33,326.38,322.61,329.05,333.84,,,342.14,349.21,L7
2005-02-10 21:43:14+00:00,357.96,358.63,,,341.22,346.29,342.51,351.97,356.73,345.02,345.82,338.02,336.71,334.18,334.08,325.31,,,322.55,327.77,335.44,343.72,360.60,366.13,371.17,L7
2005-02-18 21:40:18+00:00,354.61,348.69,350.45,360.23,342.05,328.52,329.11,334.63,335.64,331.55,328.87,329.90,329.70,320.56,313.04,313.68,313.63,312.88,312.81,321.44,323.89,327.24,345.43,351.28,370.75,L5
2005-03-22 21:40:41+00:00,344.51,348.18,347.04,346.95,349.37,345.86,346.73,353.59,354.19,345.39,338.34,331.06,328.08,320.41,330.68,332.21,334.52,329.05,331.21,337.24,351.07,368.37,377.10,379.15,375.64,L5
2005-03-30 21:43:20+00:00,358.13,351.43,352.30,357.95,356.75,357.60,354.48,362.91,363.67,,,337.96,333.81,338.22,341.11,340.03,333.43,334.93,331.11,340.51,352.29,368.37,,,376.55,L7
2005-05-09 21:40:56+00:00,333.66,330.27,333.18,329.40,336.76,336.34,325.59,338.70,344.59,329.28,321.28,316.27,315.25,311.77,309.60,311.42,297.86,301.22,302.74,316.80,332.90,347.57,356.75,355.82,358.01,L5
2005-06-02 21:43:12+00:00,336.45,320.39,326.77,327.28,350.71,358.73,352.60,339.23,340.82,328.79,,,315.46,304.82,310.44,313.07,314.12,304.45,311.70,,,,357.27,,,L7
2005-06-10 21:41:12+00:00,335.97,326.22,336.31,340.29,342.59,348.56,337.09,344.71,335.61,324.05,317.88,317.57,317.49,316.80,319.56,317.61,307.45,305.67,310.55,321.46,335.66,344.71,351.27,353.87,355.97,L5
2005-06-26 21:41:16+00:00,336.21,327.02,312.71,317.76,324.71,336.18,329.62,335.20,334.83,327.57,330.25,320.99,306.44,302.29,299.04,296.39,289.59,288.90,296.21,305.33,328.74,336.63,346.95,349.21,357.71,L5
2005-07-12 21:41:23+00:00,344.85,332.53,328.66,324.21,326.07,318.42,305.71,316.47,315.74,309.65,317.09,312.79,314.39,312.68,313.31,311.72,303.28,305.20,296.04,301.13,311.20,321.73,327.97,336.87,353.30,L5
2005-07-28 21:41:34+00:00,352.94,347.25,347.03,337.83,328.87,333.20,332.35,332.74,336.68,331.64,328.10,335.66,328.93,325.05,329.56,321.67,313.78,297.01,303.55,310.59,326.19,339.13,335.02,344.48,362.76,L5
2005-08-29 21:41:46+00:00,340.50,333.51,328.10,310.62,319.12,325.02,327.56,345.35,345.48,350.00,354.15,350.94,345.85,336.36,335.42,331.04,311.22,317.38,317.37,321.17,338.39,349.27,362.13,358.52,355.07,L5
2005-10-08 21:42:41+00:00,343.92,339.26,335.40,337.07,335.59,344.85,341.94,,,344.21,344.83,336.12,332.97,334.70,333.39,331.82,327.39,326.74,322.51,331.58,,,362.78,359.14,363.30,L7
2005-10-24 21:42:55+00:00,339.90,334.77,334.19,329.94,,,333.39,347.22,349.80,338.76,339.39,333.77,342.60,340.66,338.60,330.70,329.52,,,331.42,339.37,355.72,365.59,363.99,357.91,L7
2005-11-01 21:41:44+00:00,344.88,329.65,330.10,328.51,333.53,337.43,338.11,348.40,362.19,354.59,348.62,349.11,355.74,356.61,344.89,339.87,342.14,336.65,334.21,338.31,343.54,368.69,383.66,381.43,371.00,L5
2005-11-09 21:43:06+00:00,344.49,341.49,337.84,335.84,,,,356.07,362.30,351.57,346.62,344.10,344.99,347.07,349.53,349.79,341.98,346.78,,,343.88,355.86,358.04,367.00,363.16,L7
2006-01-20 21:43:37+00:00,356.28,353.37,355.97,363.64,,,378.92,378.42,377.43,371.09,369.81,365.70,366.74,376.17,375.17,371.47,358.76,351.22,353.65,360.84,365.75,381.52,390.81,383.44,377.83,L5
2006-02-05 21:44:00+00:00,330.97,334.33,333.26,327.33,331.59,336.21,340.06,349.34,353.74,346.22,349.25,348.23,347.01,345.21,347.38,340.81,337.97,329.39,332.15,336.56,347.11,364.41,378.31,370.98,366.20,L5
2006-02-13 21:43:43+00:00,341.22,341.82,340.16,341.69,,,359.33,368.92,374.24,366.14,364.78,363.54,362.53,360.33,363.40,355.86,349.20,,,348.77,360.55,372.31,389.84,378.67,381.84,L7
2006-04-10 21:45:17+00:00,345.21,343.70,343.29,336.06,344.30,341.72,331.18,346.69,366.65,363.39,356.38,357.43,359.93,351.34,342.76,347.35,355.13,332.96,322.25,330.09,356.50,371.27,387.20,378.91,359.46,L5
2006-04-18 21:43:39+00:00,348.97,338.59,340.63,336.75,335.80,332.17,331.48,354.72,377.81,381.63,376.65,361.58,,,352.88,347.97,344.21,335.91,332.16,341.31,362.26,366.57,394.61,389.83,372.05,L7
2006-06-05 21:43:42+00:00,319.85,303.39,304.96,302.18,309.39,,,317.07,320.39,312.67,312.66,309.48,308.12,310.08,311.93,,,299.65,,,,,346.47,353.33,352.09,L7
2006-06-13 21:46:13+00:00,326.83,316.93,301.92,311.39,315.18,323.59,317.71,320.72,320.02,313.87,310.09,312.64,318.08,322.64,320.52,318.54,315.09,315.78,315.32,320.18,324.59,326.72,342.87,354.11,356.00,L5
2006-06-21 21:43:38+00:00,328.40,312.61,326.52,311.36,328.64,330.62,330.50,342.46,,,313.08,319.13,331.88,342.10,336.50,325.80,332.18,331.65,333.25,,,,,,362.25,L7
2006-06-29 21:46:28+00:00,330.67,323.44,308.61,308.64,307.18,318.66,321.02,331.62,324.85,327.18,332.67,329.04,331.77,335.16,336.74,324.74,317.54,308.58,322.94,325.15,341.93,337.63,360.54,363.82,361.46,L5
2006-07-07 21:43:31+00:00,317.56,302.42,314.21,,,305.91,309.23,314.14,322.25,320.51,308.44,311.34,312.44,307.31,314.32,319.46,,,311.67,,,,357.91,345.85,350.66,L7
2006-07-23 21:43:23+00:00,,,,294.94,310.31,310.58,301.00,308.69,315.94,320.19,320.58,313.74,,,,,,,,,,,,,,L7
2006-07-31 21:46:54+00:00,326.99,302.31,304.20,293.42,290.08,297.01,296.22,315.96,317.19,298.91,300.76,279.31,304.60,331.96,,,,,,,,,,,,L5
2006-09-01 21:47:19+00:00,336.62,330.85,326.01,324.58,332.25,332.44,334.56,340.05,343.77,338.80,338.24,336.36,332.18,322.62,328.10,335.76,332.59,334.62,338.06,351.92,361.55,363.76,378.39,372.04,375.03,L5
2006-09-17 21:47:31+00:00,338.27,337.99,343.03,337.97,339.55,338.77,333.10,344.75,339.60,334.33,334.78,339.92,332.82,327.03,330.33,320.88,321.96,336.36,343.77,343.40,347.60,356.76,377.15,370.82,367.55,L5
2006-09-25 21:43:08+00:00,357.88,,,351.12,348.47,348.22,347.26,350.68,353.72,350.17,353.48,352.39,352.71,352.99,,,344.84,345.47,346.27,350.66,356.99,372.44,386.36,379.58,376.13,L7
2006-10-03 21:47:41+00:00,342.79,348.34,349.63,336.91,342.44,342.21,333.14,333.15,332.47,328.21,334.40,334.45,333.28,322.91,324.44,320.30,325.18,314.03,320.93,327.44,334.54,347.58,355.15,362.08,362.93,L5
2006-10-27 21:43:21+00:00,350.05,,,,342.57,345.56,344.69,348.57,352.41,347.44,348.08,341.98,339.35,341.00,339.21,,,325.23,328.17,335.57,348.21,365.30,374.10,373.41,371.46,L7
2006-11-12 21:43:34+00:00,,343.93,353.27,356.95,350.14,347.39,347.51,348.43,353.21,,,332.70,333.12,331.15,327.40,318.76,319.49,329.76,330.16,335.16,341.66,354.27,,,366.51,L7
2006-11-28 21:43:44+00:00,360.92,363.55,365.67,369.88,364.35,366.24,,,,364.97,358.06,349.86,350.68,343.55,340.59,332.95,328.25,333.79,334.59,337.39,,,366.72,367.23,367.23,L7
2006-12-14 21:43:50+00:00,341.02,341.18,340.74,337.32,340.98,347.00,344.55,346.34,,,,317.40,313.72,309.31,306.28,303.83,304.82,311.53,306.13,314.15,317.22,,,,350.74,L7
2007-01-07 21:48:55+00:00,331.33,328.13,329.89,328.66,326.04,331.61,330.94,330.08,327.71,317.25,310.53,305.39,300.90,299.55,296.98,292.25,286.75,292.59,288.18,297.20,304.25,320.78,332.93,334.46,337.38,L5
2007-03-04 21:44:10+00:00,,348.24,349.96,347.79,334.67,343.26,351.35,350.57,351.60,341.39,331.82,326.40,322.58,,,314.89,304.97,304.55,326.84,314.97,,,,,,L7
2007-04-21 21:44:09+00:00,359.52,354.38,,,354.53,357.28,356.17,351.84,350.31,343.48,340.41,331.83,327.10,337.74,337.31,331.56,,319.91,319.85,321.34,324.99,336.84,352.54,360.45,363.45,L7
2007-06-08 21:43:56+00:00,336.07,337.88,337.70,342.01,342.62,337.71,336.22,340.36,337.61,327.17,327.64,323.98,,,311.84,318.38,306.34,306.53,307.76,,,,336.35,347.16,353.33,L7
2007-06-24 21:43:55+00:00,327.85,324.01,,,,320.46,313.01,326.07,321.06,317.13,312.65,306.98,,,296.83,,,291.40,295.55,,,,319.08,333.74,333.69,L7
2007-07-26 21:43:49+00:00,365.85,349.97,,,,,,,,,,,,,,328.61,319.47,303.05,306.38,320.99,335.86,350.45,345.73,344.24,,L7
2007-10-30 21:43:38+00:00,366.85,361.47,357.58,348.76,348.56,349.28,351.08,351.65,358.57,344.37,341.77,,327.08,331.78,334.60,330.80,327.19,324.55,319.28,320.11,329.73,341.54,356.39,,,L7
2008-01-02 21:44:01+00:00,393.79,378.77,378.61,377.10,376.42,,386.15,377.02,375.62,376.86,,,350.60,352.21,338.16,337.44,348.51,340.57,349.08,332.16,340.79,351.80,370.42,,,L7
2008-06-10 21:43:27+00:00,337.50,323.72,,,328.89,330.10,,,,,312.64,,,304.91,,,,301.92,301.64,,,,310.47,324.74,,L7
2008-07-12 21:43:06+00:00,360.30,349.08,378.06,375.91,361.49,361.75,364.64,,,370.57,349.83,335.66,337.61,323.04,324.99,324.11,330.56,332.73,331.04,319.52,,,326.71,332.52,322.82,L7
2008-08-13 21:42:50+00:00,,,,,,,,,,,,,329.54,320.65,319.19,316.31,316.97,312.67,325.39,329.93,324.77,,,334.65,327.48,L7
2008-09-14 21:42:35+00:00,374.51,375.46,375.08,368.42,,,364.45,374.80,364.32,358.21,352.30,346.62,338.36,329.79,328.41,316.29,319.33,,,317.52,334.54,348.61,354.69,336.27,330.67,L7
2008-09-30 21:42:25+00:00,364.26,363.69,363.26,356.62,364.65,,,365.90,361.10,353.33,342.56,339.97,336.40,332.27,327.77,322.38,318.39,318.63,313.42,,326.55,334.01,343.50,338.10,332.66,L7
2008-11-17 21:42:51+00:00,367.19,363.47,367.85,379.57,377.35,377.12,361.17,,,366.90,359.93,,,,,,,,,,,,,,349.77,L7
2009-01-04 21:43:18+00:00,369.55,372.26,372.30,376.15,388.28,397.26,394.16,,,397.83,394.52,381.66,383.19,379.99,379.49,,,352.50,356.98,375.37,,,377.56,370.73,369.97,L7
2009-01-20 21:43:24+00:00,345.01,345.01,,,339.02,343.47,345.90,353.04,357.80,351.54,350.55,346.90,351.38,346.62,354.93,,,322.80,327.48,337.18,342.67,357.49,351.97,354.27,350.27,L7
2009-03-09 21:43:47+00:00,,,,345.15,350.61,354.67,355.09,373.31,376.90,365.31,358.81,364.96,371.44,373.21,,,354.51,349.98,363.00,365.53,373.80,383.39,371.01,385.16,370.14,L7
2009-04-10 21:43:59+00:00,348.55,340.57,336.16,326.53,333.88,334.71,,,338.66,330.38,334.80,333.17,326.69,321.98,320.05,321.59,314.06,308.87,308.24,,,331.70,344.34,342.99,342.70,L7
2009-05-12 21:44:06+00:00,336.63,331.28,333.06,328.92,331.10,334.31,327.14,341.81,335.97,336.85,,,,330.49,331.83,329.83,322.20,326.70,313.93,318.13,329.67,333.88,349.72,,,L7
2009-05-28 21:44:07+00:00,,336.10,341.78,340.85,339.73,342.18,333.38,344.35,340.51,343.80,335.34,332.67,328.50,,,334.28,326.15,335.85,327.80,333.86,337.97,345.37,361.20,367.02,360.78,L7
2009-06-13 21:44:06+00:00,335.05,325.56,318.89,,309.01,311.89,302.36,315.30,312.29,317.13,,,314.26,314.38,320.93,,,309.49,306.69,,,,323.32,,344.10,L7
2009-07-31 21:43:54+00:00,344.58,348.27,348.38,339.10,327.58,311.78,303.58,311.10,318.40,319.82,,,337.14,344.93,345.49,325.54,303.57,279.98,294.13,316.37,320.70,314.71,325.12,,,L7
2009-09-01 21:43:50+00:00,358.62,360.86,355.22,342.55,346.25,,,344.83,346.07,332.34,335.55,334.77,331.94,326.72,330.27,329.32,334.09,321.87,,,325.47,337.92,329.82,346.04,342.38,L7
2009-09-17 21:43:49+00:00,364.27,366.67,367.57,351.88,343.04,314.89,,355.89,357.28,352.23,317.78,333.70,337.74,330.69,349.78,348.96,347.19,331.83,312.41,,,348.64,332.39,344.25,359.60,L7
2009-10-19 21:43:53+00:00,347.04,347.40,336.13,327.38,322.82,327.03,325.96,334.84,335.76,,,324.26,326.18,327.90,325.40,314.96,307.98,305.24,307.21,312.55,319.22,324.06,,338.46,338.48,L7
2009-11-20 21:44:21+00:00,375.78,365.59,354.84,346.67,350.66,,,356.24,363.25,348.29,348.47,334.84,333.22,347.01,340.01,328.64,325.49,323.79,,,336.74,344.33,354.39,346.76,347.74,L7
2009-12-06 21:44:31+00:00,376.31,369.97,357.18,351.92,354.35,352.27,351.76,361.81,365.68,355.64,346.18,346.14,,,354.01,343.99,337.83,336.23,331.02,330.21,339.72,345.83,359.78,346.28,,L7
2010-02-08 21:45:30+00:00,372.56,363.54,363.02,357.03,359.89,357.19,355.73,357.97,362.03,350.54,341.11,,,344.59,342.40,328.08,322.53,312.68,311.17,309.14,317.14,334.66,337.93,337.08,,L7
2010-03-12 21:45:47+00:00,363.02,356.63,349.61,,,340.09,344.43,360.80,367.80,346.15,331.48,326.87,325.55,318.93,319.85,320.92,,,298.35,306.80,317.75,323.28,318.51,325.08,329.45,L7
2010-04-29 21:45:51+00:00,355.83,354.99,360.41,356.58,347.98,347.28,353.46,359.67,,,353.91,339.53,327.96,332.25,334.62,325.59,316.43,313.14,316.16,318.25,320.72,,,344.31,338.68,L7
2010-06-16 21:45:48+00:00,350.63,335.90,337.04,340.14,339.25,339.31,,347.43,349.81,344.61,341.10,331.62,332.78,323.45,322.93,317.58,317.68,314.29,313.93,,,334.32,350.96,348.01,348.16,L7
2010-07-02 21:45:52+00:00,347.91,335.85,333.08,,,340.37,339.51,349.46,351.24,342.86,335.51,331.99,330.75,318.63,314.66,316.21,,,313.26,,,,333.02,341.64,342.48,L7
2010-07-18 21:45:53+00:00,330.03,328.44,331.01,,,324.59,320.36,333.71,333.38,336.42,331.30,321.03,314.36,302.61,306.80,303.32,302.05,,300.93,,,,323.17,327.37,326.40,L7
