dates,satname,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024
2001-10-13 21:41:51+00:00,L7,,,,,,,,,298.31,,365.59,,,,141.36,,336.88,334.09,342.15,355.77,359.26,362.02,370.86,353.47,344.15
2001-10-29 21:41:57+00:00,L7,374.75,382.57,372.80,368.26,373.96,386.46,373.57,377.47,368.74,367.05,363.31,355.04,352.31,354.80,347.16,329.28,324.52,319.74,322.70,333.73,351.80,357.55,372.28,361.10,356.72
2002-02-18 21:42:30+00:00,L7,343.93,341.62,333.01,327.84,333.16,331.16,324.30,325.77,328.22,324.80,323.44,320.78,314.10,305.17,301.70,292.40,290.49,294.07,299.33,306.18,317.27,328.70,326.74,331.52,340.13
2002-04-07 21:42:28+00:00,L7,382.06,377.87,369.38,364.32,363.48,361.23,361.48,357.27,356.46,352.93,342.32,337.18,332.91,328.02,319.38,316.48,310.45,308.65,312.13,319.09,333.72,349.79,368.13,365.21,363.74
2002-09-14 21:41:31+00:00,L7,369.38,361.52,357.71,342.98,350.39,350.37,351.37,357.50,358.51,342.11,330.19,326.51,320.41,313.43,308.18,297.19,299.41,292.60,297.61,310.93,316.69,322.23,319.95,324.53,325.01
2002-11-01 21:41:30+00:00,L7,436.46,433.91,407.72,424.06,425.16,419.07,388.85,387.29,402.18,380.61,361.95,353.37,358.26,349.31,358.76,359.35,330.16,320.31,322.98,313.87,311.05,345.59,343.40,353.75,361.53
2003-01-20 21:42:09+00:00,L7,370.84,364.64,361.70,356.19,354.91,352.94,358.89,358.70,356.05,347.95,339.39,335.52,326.42,322.33,318.20,306.63,293.74,288.05,287.36,290.50,310.77,322.64,327.25,327.11,324.02
2003-02-05 21:42:17+00:00,L7,363.18,353.91,351.10,350.90,351.64,349.15,351.39,350.77,352.29,342.55,333.03,329.10,323.60,315.78,308.21,300.57,292.15,286.59,283.30,284.98,303.15,313.56,322.57,320.28,317.92
2003-02-21 21:42:20+00:00,L7,344.96,342.00,338.45,334.89,335.20,337.33,336.68,339.91,337.43,327.50,323.79,318.54,316.71,311.56,304.80,296.75,287.84,286.91,287.31,287.92,300.59,305.02,320.49,319.60,320.30
2003-04-26 21:42:25+00:00,L7,340.61,336.87,334.35,325.54,325.56,329.17,335.24,352.14,355.52,339.50,325.27,320.84,319.71,321.93,323.13,320.16,323.19,322.64,319.34,329.58,342.23,351.10,340.49,342.73,340.53
2003-05-28 21:42:22+00:00,L7,,,,,,,,,,,,,,,,,318.65,319.74,328.81,,,,344.58,336.78,341.66
2003-07-15 21:42:14+00:00,L7,325.37,317.16,320.18,322.76,,,319.92,326.50,329.58,324.44,318.69,314.18,312.18,311.79,315.75,313.56,312.17,,,309.57,,,335.26,327.83,325.70
2003-08-16 21:42:04+00:00,L7,320.98,316.03,306.50,298.80,305.64,307.46,,,309.94,310.03,302.64,305.38,301.05,294.03,286.06,282.94,283.00,287.33,292.27,,,302.93,304.87,309.36,310.59
2003-09-25 21:31:19+00:00,L5,339.71,328.58,332.95,316.79,325.50,336.33,346.67,365.62,360.56,346.05,323.31,325.34,335.18,345.80,339.91,332.96,326.56,336.34,343.98,351.48,357.78,370.98,382.02,360.46,331.27
2003-11-04 21:42:03+00:00,L7,345.55,341.45,344.19,338.99,339.75,352.91,,,384.50,367.59,362.53,354.35,357.39,360.53,365.02,369.71,376.17,376.03,371.88,,,378.49,377.41,387.80,370.74
2003-11-20 21:42:19+00:00,L7,343.13,337.70,337.29,338.81,,,353.75,362.34,361.30,356.11,356.18,352.73,359.43,360.69,365.93,366.68,358.80,,,353.34,358.87,358.24,371.33,378.43,366.74
2003-12-06 21:42:22+00:00,L7,351.81,347.72,344.56,346.51,354.47,368.01,357.38,354.34,,,383.63,373.22,355.46,367.23,380.16,379.15,369.40,366.13,368.57,370.09,368.95,,,,
2003-12-14 21:32:14+00:00,L5,341.79,322.14,325.37,334.06,337.35,339.09,331.37,334.74,348.60,353.56,345.17,344.57,337.14,343.61,331.71,327.85,327.70,326.46,324.45,327.98,331.97,348.79,351.41,345.00,343.83
2003-12-30 21:32:24+00:00,L5,332.13,336.65,344.56,350.35,342.02,341.01,336.59,346.76,350.14,342.97,340.48,332.59,331.21,350.79,357.28,354.88,353.10,349.66,348.57,333.95,328.01,338.13,346.31,337.29,328.17
2004-01-15 21:32:26+00:00,L5,346.07,349.17,350.63,345.39,326.14,328.79,335.89,350.50,358.88,357.46,351.79,355.17,347.51,350.80,356.32,357.93,355.38,344.42,349.19,358.56,360.92,356.15,356.17,353.43,354.52
2004-01-23 21:42:42+00:00,L7,,,,,320.13,317.14,310.64,332.59,343.85,334.81,330.34,322.97,317.62,320.74,328.51,,,326.60,321.25,322.33,332.79,337.51,336.84,336.55,329.51
2004-02-24 21:42:45+00:00,L7,327.96,323.03,326.44,327.51,323.97,321.48,328.20,,,341.86,334.86,323.23,324.13,332.78,336.47,327.92,322.49,338.62,333.63,339.93,,,320.65,329.70,336.28
2004-03-27 21:42:57+00:00,L7,340.17,339.65,341.37,335.93,343.57,345.21,349.96,362.28,362.28,360.47,,,350.03,357.11,353.89,351.71,350.41,350.75,351.30,362.97,364.65,371.84,373.93,,
2004-04-04 21:33:01+00:00,L5,344.93,338.55,343.10,345.74,342.96,346.67,352.13,361.71,369.34,366.67,363.53,363.03,361.31,360.61,356.13,359.12,355.22,356.46,366.72,379.42,381.46,377.42,383.06,380.26,373.94
2004-05-06 21:33:58+00:00,L5,324.69,316.64,311.61,298.70,306.90,308.46,304.06,315.69,322.49,317.11,318.18,316.10,310.77,314.32,307.69,306.56,304.29,303.06,307.34,311.12,324.15,319.65,307.97,329.86,332.70
2004-05-22 21:34:26+00:00,L5,323.21,308.49,291.98,293.47,301.38,306.95,303.45,327.90,327.83,328.61,323.66,322.27,320.44,323.25,323.11,329.41,320.69,324.77,330.29,330.91,343.47,354.17,368.88,352.93,350.49
2004-05-30 21:42:48+00:00,L7,,,335.95,329.98,332.30,339.26,357.86,378.21,368.42,370.10,368.74,352.16,,,,,,,,,,,,,
2004-06-07 21:34:54+00:00,L5,321.94,308.64,285.59,279.72,293.65,297.64,296.00,309.04,310.44,312.76,306.51,310.32,304.64,301.51,301.61,292.44,284.27,288.85,294.98,300.84,311.26,297.99,314.12,326.49,325.88
2004-06-23 21:35:22+00:00,L5,316.88,307.29,296.88,296.77,313.77,317.51,317.05,333.32,338.04,329.05,323.21,317.60,314.10,314.50,306.23,309.97,303.82,318.20,326.40,334.05,346.85,330.66,351.74,342.83,343.49
2004-07-25 21:36:14+00:00,L5,340.21,339.09,339.99,337.69,340.91,345.41,339.59,337.72,341.72,334.67,,,,,,,,,,,,,,,
2004-08-02 21:42:28+00:00,L7,322.82,315.02,308.08,311.24,317.86,317.16,311.46,322.54,327.11,323.12,,,316.32,312.79,316.43,306.49,297.90,303.77,313.31,324.53,334.26,336.32,344.84,,
2004-08-26 21:36:59+00:00,L5,324.54,317.90,316.91,323.35,325.44,333.55,318.69,328.47,332.90,322.89,307.49,302.52,305.14,303.68,299.55,292.09,297.04,295.09,306.07,307.62,319.94,330.93,337.08,333.57,339.37
2004-09-03 21:42:23+00:00,L7,334.34,326.16,323.84,320.15,319.92,325.36,314.85,,322.77,314.46,314.46,312.49,313.11,306.14,305.04,296.27,291.53,293.72,296.10,307.06,,,336.99,339.09,350.85
2004-09-19 21:42:17+00:00,L7,337.12,329.61,326.36,320.79,321.36,321.19,314.60,325.98,334.45,322.27,323.57,,,309.88,303.38,295.44,290.22,290.42,293.44,299.58,314.77,314.07,337.65,336.01,
2004-10-29 21:38:28+00:00,L5,349.64,346.12,347.64,346.34,342.69,347.29,345.79,360.71,358.28,347.09,341.93,334.46,306.45,301.36,296.27,307.25,303.87,300.48,302.25,306.71,333.03,345.94,359.04,360.60,363.06
2004-11-06 21:42:35+00:00,L7,361.00,353.42,357.53,358.33,353.03,,,372.37,380.64,360.14,344.51,339.63,337.84,334.61,328.96,320.56,314.15,308.79,306.67,,,341.24,354.60,354.64,352.68
2004-11-22 21:42:42+00:00,L7,390.34,380.43,373.66,378.36,380.58,384.34,,,380.53,387.10,390.80,368.31,354.94,353.51,357.26,361.29,355.87,354.51,339.84,,,,391.02,377.69,366.47
2004-12-08 21:42:50+00:00,L7,380.11,377.37,377.90,373.47,371.59,371.68,376.44,387.02,,,365.50,352.85,341.32,340.98,339.85,341.29,342.33,344.38,338.04,344.48,349.27,,,357.57,362.71
2005-02-10 21:43:14+00:00,L7,341.46,342.13,,,322.36,327.43,320.51,329.97,334.73,323.02,323.82,319.16,317.85,312.18,312.08,303.31,,,303.69,308.91,316.58,321.72,334.20,347.27,354.67
2005-02-18 21:40:18+00:00,L5,364.61,358.69,361.88,373.56,353.48,339.95,342.44,347.96,348.97,344.88,342.20,341.33,341.13,333.89,326.37,327.01,326.96,326.21,324.24,332.87,335.32,340.57,361.43,362.71,380.75
2005-03-22 21:40:41+00:00,L5,356.26,359.93,360.47,362.62,362.80,359.29,362.40,369.26,369.86,361.06,354.01,344.49,341.51,336.08,346.35,347.88,350.19,344.72,344.64,350.67,364.50,384.04,395.90,392.58,387.39
2005-03-30 21:43:20+00:00,L7,341.63,334.93,333.44,335.95,337.89,338.74,332.48,340.91,341.67,,,319.10,314.95,316.22,319.11,318.03,311.43,312.93,312.25,321.65,333.43,346.37,,,360.05
2005-05-09 21:40:56+00:00,L5,327.66,324.27,326.32,321.40,329.90,329.48,317.59,330.70,336.59,321.28,313.28,309.41,308.39,303.77,301.60,303.42,289.86,293.22,295.88,309.94,326.04,339.57,347.15,348.96,352.01
2005-06-02 21:43:12+00:00,L7,353.95,337.89,346.77,350.61,370.71,378.73,375.93,362.56,364.15,352.12,,,335.46,328.15,333.77,336.40,337.45,327.78,331.70,,,,385.27,,
2005-06-10 21:41:12+00:00,L5,323.97,314.22,322.60,324.29,328.88,334.85,321.09,328.71,319.61,308.05,301.88,303.86,303.78,300.80,303.56,301.61,291.45,289.67,296.84,307.75,321.95,328.71,332.07,340.16,343.97
2005-06-26 21:41:16+00:00,L5,319.21,310.02,293.28,295.09,305.28,316.75,306.95,312.53,312.16,304.90,307.58,301.56,287.01,279.62,276.37,273.72,266.92,266.23,276.78,285.90,309.31,313.96,319.75,329.78,340.71
2005-07-12 21:41:23+00:00,L5,336.10,323.78,318.66,312.54,316.07,308.42,294.04,304.80,304.07,297.98,305.42,302.79,304.39,301.01,301.64,300.05,291.61,293.53,286.04,291.13,301.20,310.06,313.97,326.87,344.55
2005-07-20 21:43:05+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-28 21:41:34+00:00,L5,352.94,347.25,347.03,337.83,328.87,333.20,332.35,332.74,336.68,331.64,328.10,335.66,328.93,325.05,329.56,321.67,313.78,297.01,303.55,310.59,326.19,339.13,335.02,344.48,362.76
2005-08-29 21:41:46+00:00,L5,351.50,344.51,340.67,325.29,331.69,337.59,342.23,360.02,360.15,364.67,368.82,363.51,358.42,351.03,350.09,345.71,325.89,332.05,329.94,333.74,350.96,363.94,379.73,371.09,366.07
2005-10-08 21:42:41+00:00,L7,325.67,321.01,314.54,312.74,314.73,323.99,317.61,,,319.88,320.50,315.26,312.11,310.37,309.06,307.49,303.06,302.41,301.65,310.72,,,333.58,338.28,345.05
2005-10-24 21:42:55+00:00,L7,331.90,326.77,325.05,319.27,,,322.72,336.55,339.13,328.09,328.72,324.63,333.46,329.99,327.93,320.03,318.85,,,322.28,330.23,345.05,352.79,354.85,349.91
2005-11-01 21:41:44+00:00,L5,348.88,333.65,334.67,333.84,338.10,342.00,343.44,353.73,367.52,359.92,353.95,353.68,360.31,361.94,350.22,345.20,347.47,341.98,338.78,342.88,348.11,374.02,390.06,386.00,375.00
2005-11-09 21:43:06+00:00,L7,340.49,337.49,333.27,330.51,,,,350.74,356.97,346.24,341.29,339.53,340.42,341.74,344.20,344.46,336.65,341.45,,,339.31,350.53,351.64,362.43,359.16
2006-01-20 21:43:37+00:00,L5,343.03,340.12,340.83,345.97,362.71,365.68,361.25,360.75,359.76,353.42,352.14,350.56,351.60,358.50,357.50,353.80,341.09,333.55,338.51,345.70,350.61,363.85,369.61,368.30,364.58
2006-02-05 21:44:00+00:00,L5,328.47,331.83,330.40,324.00,328.73,333.35,336.73,346.01,350.41,342.89,345.92,345.37,344.15,341.88,344.05,337.48,334.64,326.06,329.29,333.70,344.25,361.08,374.31,368.12,363.70
2006-02-13 21:43:43+00:00,L7,335.72,336.32,333.87,334.36,,,352.00,361.59,366.91,358.81,357.45,357.25,356.24,353.00,356.07,348.53,341.87,,,342.48,354.26,364.98,381.04,372.38,376.34
2006-04-10 21:45:17+00:00,L5,357.96,356.45,357.86,353.06,358.87,356.29,348.18,363.69,383.65,380.39,373.38,372.00,374.50,368.34,359.76,364.35,372.13,349.96,336.82,344.66,371.07,388.27,407.60,393.48,372.21
2006-04-18 21:43:39+00:00,L7,335.72,325.34,325.49,319.08,320.66,317.03,313.81,337.05,360.14,363.96,358.98,346.44,,,335.21,330.30,326.54,318.24,317.02,326.17,347.12,348.90,373.41,374.69,358.80
2006-06-05 21:43:42+00:00,L7,328.85,312.39,315.25,314.18,319.68,,,329.07,332.39,324.67,324.66,319.77,318.41,322.08,323.93,,,311.65,,,,,360.87,363.62,361.09
2006-06-13 21:46:13+00:00,L5,319.83,309.93,293.92,302.06,307.18,315.59,308.38,311.39,310.69,304.54,300.76,304.64,310.08,313.31,311.19,309.21,305.76,306.45,307.32,312.18,316.59,317.39,331.67,346.11,349.00
2006-06-21 21:43:38+00:00,L7,346.15,330.36,346.81,335.03,348.93,350.91,354.17,366.13,,,336.75,339.42,352.17,365.77,360.17,349.47,355.85,355.32,353.54,,,,,,380.00
2006-06-29 21:46:28+00:00,L5,317.67,310.44,293.75,291.31,292.32,303.80,303.69,314.29,307.52,309.85,315.34,314.18,316.91,317.83,319.41,307.41,300.21,291.25,308.08,310.29,327.07,320.30,339.74,348.96,348.46
2006-07-07 21:43:31+00:00,L7,332.06,316.92,330.78,,,322.48,328.56,333.47,341.58,339.84,327.77,327.91,329.01,326.64,333.65,338.79,,,328.24,,,,381.11,362.42,365.16
2006-07-23 21:43:23+00:00,L7,,,,311.27,324.31,324.58,317.33,325.02,332.27,336.52,336.91,327.74,,,,,,,,,,,,,
2006-07-31 21:46:54+00:00,L5,317.24,292.56,293.06,280.42,278.94,285.87,283.22,302.96,304.19,285.91,287.76,268.17,293.46,318.96,,,,,,,,,,,
2006-09-01 21:47:19+00:00,L5,333.87,328.10,322.87,320.91,329.11,329.30,330.89,336.38,340.10,335.13,334.57,333.22,329.04,318.95,324.43,332.09,328.92,330.95,334.92,348.78,358.41,360.09,373.99,368.90,372.28
2006-09-17 21:47:31+00:00,L5,349.27,348.99,355.60,352.64,352.12,351.34,347.77,359.42,354.27,349.00,349.45,352.49,345.39,341.70,345.00,335.55,336.63,351.03,356.34,355.97,360.17,371.43,394.75,383.39,378.55
2006-09-25 21:43:08+00:00,L7,344.38,,,333.12,333.04,332.79,329.26,332.68,335.72,332.17,335.48,336.96,337.28,334.99,,,326.84,327.47,330.84,335.23,341.56,354.44,364.76,364.15,362.63
2006-10-03 21:47:41+00:00,L5,356.54,362.09,365.34,355.24,358.15,357.92,351.47,351.48,350.80,346.54,352.73,350.16,348.99,341.24,342.77,338.63,343.51,332.36,336.64,343.15,350.25,365.91,377.15,377.79,376.68
2006-10-27 21:43:21+00:00,L7,332.80,,,,322.86,325.85,321.69,325.57,329.41,324.44,325.08,322.27,319.64,318.00,316.21,,,302.23,308.46,315.86,328.50,342.30,346.50,353.70,354.21
2006-11-12 21:43:34+00:00,L7,,336.68,344.98,347.28,341.85,339.10,337.84,338.76,343.54,,,324.41,324.83,321.48,317.73,309.09,309.82,320.09,321.87,326.87,333.37,344.60,,,359.26
2006-11-28 21:43:44+00:00,L7,355.42,358.05,359.38,362.55,358.06,359.95,,,,357.64,350.73,343.57,344.39,336.22,333.26,325.62,320.92,326.46,328.30,331.10,,,357.92,360.94,361.73
2006-12-06 21:48:41+00:00,L5,271.56,272.81,266.22,262.58,258.34,266.50,266.18,254.64,247.81,239.23,239.37,229.41,226.38,220.63,229.46,231.69,228.35,226.86,228.21,233.92,242.71,255.54,246.94,263.77,272.58
2006-12-14 21:43:50+00:00,L7,346.52,346.68,347.03,344.65,347.27,353.29,351.88,353.67,,,,323.69,320.01,316.64,313.61,311.16,312.15,318.86,312.42,320.44,323.51,,,,356.24
2007-01-07 21:48:55+00:00,L5,311.33,308.13,307.03,301.99,303.18,308.75,304.27,303.41,301.04,290.58,283.86,282.53,278.04,272.88,270.31,265.58,260.08,265.92,265.32,274.34,281.39,294.11,300.93,311.60,317.38
2007-03-04 21:44:10+00:00,L7,,342.49,343.39,340.12,328.10,336.69,343.68,342.90,343.93,333.72,324.15,319.83,316.01,,,307.22,297.30,296.88,320.27,308.40,,,,,
2007-04-21 21:44:09+00:00,L7,341.27,336.13,,,333.67,336.42,331.84,327.51,325.98,319.15,316.08,310.97,306.24,313.41,312.98,307.23,,295.58,298.99,300.48,304.13,312.51,323.34,339.59,345.20
2007-06-08 21:43:56+00:00,L7,335.07,336.88,336.56,340.68,341.48,336.57,334.89,339.03,336.28,325.84,326.31,322.84,,,310.51,317.05,305.01,305.20,306.62,,,,334.75,346.02,352.33
2007-06-24 21:43:55+00:00,L7,338.10,334.26,,,,332.17,326.68,339.74,334.73,330.80,326.32,318.69,,,310.50,,,305.07,307.26,,,,335.48,345.45,343.94
2007-07-26 21:43:49+00:00,L7,379.35,363.47,,,,,,,,,,,,,,346.61,337.47,321.05,321.81,336.42,351.29,368.45,367.33,359.67,
2007-10-30 21:43:38+00:00,L7,343.10,337.72,330.44,317.09,321.42,322.14,319.41,319.98,326.90,312.70,310.10,,299.94,300.11,302.93,299.13,295.52,292.88,292.14,292.97,302.59,309.87,318.39,,
2008-01-02 21:44:01+00:00,L7,401.04,386.02,386.90,386.77,384.71,400.77,395.82,386.69,385.29,386.53,,,358.89,361.88,347.83,347.11,358.18,350.24,357.37,340.45,349.08,361.47,382.02,,
2008-06-10 21:43:27+00:00,L7,336.50,322.72,321.78,,327.75,328.96,311.39,318.53,320.12,316.76,311.31,,,303.58,,,,300.59,300.50,,,,308.87,323.60,
2008-07-12 21:43:06+00:00,L7,371.05,359.83,390.35,390.24,373.78,374.04,378.97,,,384.90,364.16,347.95,349.90,337.37,339.32,338.44,344.89,347.06,343.33,331.81,,,343.91,344.81,333.57
2008-08-13 21:42:50+00:00,L7,,,,,,,,,,,,,344.40,337.98,336.52,333.64,334.30,330.00,340.25,344.79,339.63,,,349.51,340.48
2008-09-14 21:42:35+00:00,L7,383.01,383.96,384.79,379.75,,,375.78,386.13,375.65,369.54,363.63,356.33,348.07,341.12,339.74,327.62,330.66,,,327.23,344.25,359.94,368.29,345.98,339.17
2008-09-30 21:42:25+00:00,L7,358.26,357.69,356.40,348.62,357.79,,,357.90,353.10,345.33,334.56,333.11,329.54,324.27,319.77,314.38,310.39,310.63,306.56,,319.69,326.01,333.90,331.24,326.66
2008-11-17 21:42:51+00:00,L7,342.44,338.72,339.56,346.57,349.06,348.83,328.17,,,333.90,326.93,,,,,,,,,,,,,,325.02
2009-01-04 21:43:18+00:00,L7,363.55,366.26,365.44,368.15,381.42,390.40,386.16,,,389.83,386.52,374.80,376.33,371.99,371.49,364.44,358.18,344.50,350.12,368.51,,,367.96,363.87,363.97
2009-01-20 21:43:24+00:00,L7,353.76,353.76,,,349.02,353.47,357.57,364.71,369.47,363.21,362.22,356.90,361.38,358.29,366.60,,,334.47,337.48,347.18,352.67,369.16,365.97,364.27,359.02
2009-03-09 21:43:47+00:00,L7,,,,362.15,365.18,369.24,372.09,390.31,393.90,382.31,375.81,379.53,386.01,390.21,,,371.51,366.98,377.57,380.10,388.37,400.39,391.41,399.73,382.89
2009-03-25 21:43:54+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-10 21:43:59+00:00,L7,343.30,335.32,330.16,319.53,327.88,328.71,,,331.66,323.38,327.80,327.17,320.69,314.98,313.05,314.59,307.06,301.87,302.24,,,324.70,335.94,336.99,337.45
2009-05-12 21:44:06+00:00,L7,323.88,318.53,318.49,311.92,316.53,319.74,310.14,324.81,318.97,319.85,,,,313.49,314.83,312.83,305.20,309.70,299.36,303.56,315.10,316.88,329.32,,
2009-05-28 21:44:07+00:00,L7,,317.85,320.92,316.52,318.87,321.32,309.05,320.02,316.18,319.47,311.01,311.81,307.64,,,309.95,301.82,311.52,306.94,313.00,317.11,321.04,332.00,346.16,342.53
2009-06-13 21:44:06+00:00,L7,326.05,316.56,308.60,,298.72,301.60,290.36,303.30,300.29,305.13,,,303.97,302.38,308.93,,,297.49,296.40,,,,308.92,,335.10
2009-07-31 21:43:54+00:00,L7,355.83,359.52,361.24,354.10,340.44,324.64,318.58,326.10,333.40,334.82,,,350.00,359.93,360.49,340.54,318.57,294.98,306.99,329.23,333.56,329.71,343.12,,
2009-09-01 21:43:50+00:00,L7,371.12,373.36,369.51,359.22,360.54,,,361.50,362.74,349.01,352.22,349.06,346.23,343.39,346.94,345.99,350.76,338.54,,,339.76,354.59,349.82,360.33,354.88
2009-09-17 21:43:49+00:00,L7,379.52,381.92,385.00,372.21,360.47,332.32,,376.22,377.61,372.56,338.11,351.13,355.17,351.02,370.11,369.29,367.52,352.16,329.84,,,368.97,356.79,361.68,374.85
2009-10-19 21:43:53+00:00,L7,339.29,339.65,327.27,317.05,313.96,318.17,315.63,324.51,325.43,,,315.40,317.32,317.57,315.07,304.63,297.65,294.91,298.35,303.69,310.36,313.73,,329.60,330.73
2009-11-20 21:44:21+00:00,L7,356.78,346.59,333.13,321.34,328.95,,,330.91,337.92,322.96,323.14,313.13,311.51,321.68,314.68,303.31,300.16,298.46,,,315.03,319.00,323.99,325.05,328.74
2009-12-06 21:44:31+00:00,L7,351.31,344.97,328.61,318.59,325.78,323.70,318.43,328.48,332.35,322.31,312.85,317.57,,,320.68,310.66,304.50,302.90,302.45,301.64,311.15,312.50,319.78,317.71,
2010-02-08 21:45:30+00:00,L7,382.56,373.54,374.45,370.36,371.32,368.62,369.06,371.30,375.36,363.87,354.44,,,357.92,355.73,341.41,335.86,326.01,322.60,320.57,328.57,347.99,353.93,348.51,
2010-03-12 21:45:47+00:00,L7,375.52,369.13,363.90,,,354.38,361.10,377.47,384.47,362.82,348.15,341.16,339.84,335.60,336.52,337.59,,,312.64,321.09,332.04,339.95,338.51,339.37,341.95
2010-04-29 21:45:51+00:00,L7,352.33,351.49,356.41,351.91,343.98,343.28,348.79,355.00,,,349.24,335.53,323.96,327.58,329.95,320.92,311.76,308.47,312.16,314.25,316.72,,,340.31,335.18
