dates,nzd0218-0000,nzd0218-0001,nzd0218-0002,nzd0218-0003,nzd0218-0004,nzd0218-0005,nzd0218-0006,nzd0218-0007,nzd0218-0008,nzd0218-0009,nzd0218-0010,nzd0218-0011,nzd0218-0012,nzd0218-0013,nzd0218-0014,nzd0218-0015,nzd0218-0016,nzd0218-0017,nzd0218-0018,nzd0218-0019,nzd0218-0020,nzd0218-0021,nzd0218-0022,nzd0218-0023,nzd0218-0024,satname
2003-08-16 21:42:04+00:00,340.98,336.01,334.01,331.17,330.71,333.23,337.73,346.63,343.79,336.03,328.26,323.88,321.56,320.50,318.10,314.02,310.10,307.41,309.72,315.12,325.12,329.68,335.30,331.66,331.61,L7
2003-09-25 21:31:19+00:00,332.42,325.41,324.36,316.97,316.43,321.85,328.17,342.31,339.90,331.00,318.48,317.29,317.89,319.39,317.21,313.40,310.11,310.10,315.60,325.26,337.15,338.78,338.32,333.21,328.00,L5
2003-11-04 21:42:03+00:00,334.15,327.06,327.38,321.00,321.92,330.52,334.63,347.40,347.81,338.69,328.46,326.24,327.88,329.70,328.35,326.46,321.24,324.11,329.31,331.67,349.21,348.80,346.35,342.68,334.44,L7
2003-11-20 21:42:19+00:00,332.90,326.13,325.88,320.50,321.92,330.52,334.23,345.60,346.44,338.11,329.94,328.05,330.70,331.84,331.80,330.44,324.12,324.11,329.31,333.08,345.32,346.08,346.44,345.73,337.28,L7
2003-12-06 21:42:22+00:00,334.55,328.23,327.28,322.83,327.48,337.32,337.01,344.78,346.44,338.11,336.89,333.87,333.12,335.74,337.86,336.56,333.41,336.96,340.32,339.76,349.77,346.08,350.90,350.43,338.96,L7
2003-12-14 21:32:14+00:00,337.83,329.61,329.58,327.44,333.06,341.27,340.09,346.98,350.30,344.19,341.07,337.97,336.26,339.86,339.98,338.31,335.59,339.06,340.74,341.01,349.82,350.82,355.18,352.53,342.39,L5
2003-12-30 21:32:24+00:00,337.43,330.80,331.81,330.72,335.03,341.71,340.06,347.49,350.76,344.49,341.41,337.65,335.99,341.64,342.56,340.80,338.20,341.38,342.53,340.31,346.03,349.26,354.49,350.76,340.72,L5
2004-01-15 21:32:26+00:00,339.05,333.84,334.51,332.25,334.04,340.15,341.00,349.77,353.46,347.73,344.26,341.67,339.30,345.23,346.34,345.05,342.30,342.15,343.76,347.00,348.85,350.58,355.70,353.15,343.73,L5
2004-01-23 21:42:42+00:00,339.05,333.84,334.51,332.25,334.62,339.59,339.76,350.41,354.97,348.82,345.12,341.65,338.95,344.91,346.77,345.05,342.30,342.91,343.27,346.12,349.20,351.65,356.59,353.40,343.98,L7
2004-02-24 21:42:45+00:00,340.36,335.15,337.50,336.43,337.42,341.84,341.56,350.41,358.36,353.39,349.22,344.08,341.96,349.74,352.89,351.26,347.82,349.91,348.94,348.14,349.20,355.57,359.27,356.44,347.63,L7
2004-03-27 21:42:57+00:00,342.23,338.34,340.62,341.24,341.75,345.03,344.39,352.70,361.36,357.60,353.71,347.50,345.45,353.14,356.59,356.02,353.22,354.12,351.93,351.64,352.55,358.45,361.16,357.09,351.04,L7
2004-04-04 21:33:01+00:00,341.89,337.73,340.17,340.88,341.15,344.48,344.40,352.87,361.40,357.76,353.95,348.49,346.38,353.12,355.77,355.51,352.59,353.53,352.84,354.00,355.35,359.86,362.57,359.16,353.19,L5
2004-05-06 21:33:58+00:00,342.52,337.92,339.91,340.33,340.87,342.91,342.16,350.73,358.07,356.08,352.94,347.61,344.75,352.03,353.57,352.42,348.53,349.35,349.03,351.25,353.59,356.92,363.31,355.71,351.74,L5
2004-05-22 21:34:26+00:00,343.31,337.67,338.31,339.29,338.26,340.65,340.73,350.91,358.38,357.02,353.33,347.65,343.93,351.89,352.89,352.28,348.30,348.46,348.50,352.10,355.31,360.92,368.41,356.38,353.09,L5
2004-05-30 21:42:48+00:00,343.31,337.67,336.07,336.03,335.90,338.71,340.17,351.30,356.91,356.00,352.54,346.10,343.93,351.89,352.89,352.28,348.30,348.46,348.50,352.10,355.31,360.92,368.41,356.38,353.09,L7
2004-06-07 21:34:54+00:00,342.74,336.08,333.00,332.65,332.94,334.88,337.59,350.07,354.36,353.97,348.13,342.64,341.68,348.62,348.34,346.31,342.50,344.03,343.97,348.00,352.04,356.26,365.17,355.06,351.81,L5
2004-06-23 21:35:22+00:00,339.25,333.71,329.41,328.06,330.12,332.25,335.50,349.07,352.44,350.96,345.06,339.20,338.63,344.84,344.92,343.36,338.89,342.34,343.43,347.87,352.87,353.28,364.06,353.99,351.05,L5
2004-07-25 21:36:14+00:00,338.97,331.64,326.10,324.20,329.05,332.29,335.63,346.52,348.36,348.18,342.96,336.84,338.08,342.68,339.97,338.83,333.69,339.34,341.69,348.63,355.12,353.40,367.40,355.87,354.46,L5
2004-08-02 21:42:28+00:00,338.40,331.02,325.56,324.38,329.19,332.03,334.68,345.49,347.63,347.14,342.96,336.84,336.93,340.77,338.86,336.62,331.05,336.73,339.71,347.19,353.93,353.05,366.69,355.87,354.46,L7
2004-08-26 21:36:59+00:00,333.99,326.42,320.46,319.13,325.19,329.10,328.89,341.56,343.92,340.41,339.97,335.39,335.58,338.20,335.49,334.15,321.83,332.74,331.09,337.97,347.29,347.50,369.16,349.61,348.94,L5
2004-09-03 21:42:23+00:00,335.82,328.19,322.64,321.40,326.58,330.63,329.80,341.56,344.18,340.23,339.76,335.06,335.34,337.19,334.68,332.41,321.13,330.86,329.49,336.82,347.29,347.50,368.68,351.05,351.78,L7
2004-09-19 21:42:17+00:00,337.67,330.05,324.76,323.46,327.95,331.65,330.64,342.44,345.48,340.85,340.90,335.06,335.34,336.97,334.02,331.12,320.57,329.18,328.05,335.27,346.09,346.60,368.60,351.88,351.78,L7
2004-10-29 21:38:28+00:00,338.64,330.60,324.44,323.29,327.29,331.25,329.22,341.36,343.86,338.19,340.62,333.34,326.63,328.30,325.30,323.31,312.66,320.74,319.26,325.06,338.79,340.76,366.12,351.49,352.30,L5
2004-11-06 21:42:35+00:00,340.72,332.72,327.00,326.83,329.87,331.99,329.94,344.96,347.27,340.23,341.32,334.17,327.96,328.25,325.38,322.48,311.46,318.88,317.21,324.88,338.67,340.87,364.28,352.38,352.94,L7
2004-11-22 21:42:42+00:00,344.86,337.34,331.75,331.43,334.40,336.79,331.14,345.11,348.94,342.42,345.42,336.55,328.69,327.75,325.36,322.17,311.56,318.30,315.01,322.10,335.64,336.74,361.90,351.79,351.54,L7
2004-12-08 21:42:50+00:00,347.75,341.29,339.22,339.38,341.06,343.24,335.89,348.77,351.31,342.90,348.28,338.79,329.15,327.80,325.26,323.40,313.67,320.37,316.08,323.55,336.40,339.69,365.13,351.50,352.63,L7
2005-02-10 21:43:14+00:00,354.32,348.64,346.18,345.73,344.41,347.34,338.93,353.42,354.80,345.19,349.75,340.44,331.20,328.90,326.64,324.15,313.48,318.99,313.05,318.49,329.92,337.58,364.58,353.09,355.26,L7
2005-02-18 21:40:18+00:00,354.35,348.65,346.71,347.54,344.14,344.99,337.52,350.74,352.41,343.48,347.14,338.93,330.99,327.86,324.94,322.84,313.50,318.12,313.02,318.91,328.91,335.86,361.85,352.89,357.19,L5
2005-03-22 21:40:41+00:00,359.63,356.01,355.08,356.00,350.97,350.43,346.85,358.55,359.39,351.10,346.87,338.64,330.19,325.42,324.64,324.85,322.78,320.40,318.52,326.44,337.45,347.10,362.70,360.48,363.10,L5
2005-03-30 21:43:20+00:00,359.44,355.44,354.69,356.28,351.69,351.45,348.12,359.17,360.00,351.10,346.87,338.56,330.64,327.02,326.70,326.74,324.30,322.48,320.10,328.79,339.93,350.65,362.70,360.48,364.79,L7
2005-05-09 21:40:56+00:00,355.97,352.50,350.52,351.62,349.56,348.46,342.81,351.80,352.78,343.93,342.32,334.71,329.77,326.14,326.99,326.94,323.49,323.38,320.98,328.80,338.24,351.05,361.70,359.37,364.83,L5
2005-06-02 21:43:12+00:00,350.28,345.92,345.37,346.21,347.57,347.08,344.21,350.01,349.27,336.01,336.36,331.77,326.41,321.85,322.97,322.72,319.65,318.15,319.25,328.80,338.24,351.05,359.43,358.90,366.89,L7
2005-06-10 21:41:12+00:00,345.90,340.54,341.01,343.68,345.64,345.99,341.16,346.53,347.32,334.01,330.44,328.46,325.21,320.97,322.64,321.90,316.83,314.70,317.52,327.54,338.54,350.00,358.07,361.25,368.02,L5
2005-06-26 21:41:16+00:00,344.69,338.85,336.97,339.98,343.02,344.76,339.72,345.12,345.76,333.09,330.41,327.40,322.87,318.63,319.69,318.72,312.94,311.01,314.86,324.36,337.14,348.09,356.48,359.24,366.54,L5
2005-07-12 21:41:23+00:00,344.71,338.15,335.93,338.01,341.14,341.83,335.94,341.93,342.42,330.16,328.50,325.57,321.93,317.97,318.98,317.94,311.74,310.29,312.77,321.46,333.90,344.79,352.92,356.05,364.89,L5
2005-07-28 21:41:34+00:00,345.53,339.06,337.16,337.99,339.91,340.97,335.58,341.01,341.85,330.33,328.45,326.69,322.63,318.68,320.04,318.31,311.96,308.81,311.85,320.25,333.04,344.16,350.93,354.60,364.65,L5
2005-08-29 21:41:46+00:00,342.58,335.20,334.68,332.48,337.22,339.99,334.64,340.99,341.29,330.80,329.58,327.91,322.86,318.71,320.97,319.46,311.69,309.31,311.16,319.28,334.56,346.97,351.81,353.99,361.88,L5
2005-10-08 21:42:41+00:00,340.56,332.06,331.02,328.06,333.05,337.66,331.56,336.06,336.25,330.65,330.51,327.19,322.10,318.06,318.79,316.84,308.09,305.82,307.58,315.44,328.85,339.84,350.02,351.13,358.02,L7
2005-10-24 21:42:55+00:00,340.49,332.36,331.37,328.27,333.05,337.66,331.76,337.45,337.94,331.55,331.62,328.01,324.38,320.57,320.99,318.38,310.47,305.82,307.58,317.44,330.35,342.11,351.75,352.74,358.00,L7
2005-11-01 21:41:44+00:00,340.93,332.09,331.25,328.29,333.11,337.64,332.40,338.67,340.64,333.85,333.51,330.36,327.51,324.17,323.38,320.53,313.63,309.25,310.54,319.75,332.00,345.43,354.94,355.93,359.45,L5
2005-11-09 21:43:06+00:00,342.01,333.21,331.71,328.94,332.65,337.80,333.15,340.60,342.61,336.08,336.33,333.45,330.49,327.70,327.37,324.37,318.05,314.31,311.52,320.12,333.37,346.47,355.07,357.17,360.02,L7
2006-01-20 21:43:37+00:00,346.13,339.90,338.38,334.78,329.28,335.12,342.05,351.37,355.65,348.84,347.36,345.06,345.40,345.23,343.79,339.48,332.11,329.30,326.26,332.32,342.85,358.37,365.43,365.43,364.43,L5
2006-02-05 21:44:00+00:00,342.99,338.05,336.41,333.28,329.96,335.88,343.33,354.13,358.49,350.92,350.38,346.85,347.99,348.11,346.34,342.21,335.57,334.69,331.98,336.65,346.34,362.58,371.62,369.21,364.92,L5
2006-02-13 21:43:43+00:00,342.77,338.52,336.88,334.33,329.96,335.88,345.62,356.25,360.74,352.82,352.18,348.94,349.80,349.64,348.47,343.92,337.27,334.69,331.98,338.38,348.37,363.97,373.89,370.40,367.04,L7
2006-04-10 21:45:17+00:00,343.28,339.88,339.26,337.57,336.47,338.45,346.83,356.44,363.76,355.97,353.55,351.70,354.22,353.91,351.68,347.98,344.96,339.40,335.56,341.00,350.96,367.11,379.06,374.92,368.20,L5
2006-04-18 21:43:39+00:00,343.99,339.71,339.43,337.47,336.31,336.88,344.64,356.22,365.52,359.17,356.44,352.93,354.22,353.91,351.83,347.98,344.86,338.82,334.88,341.04,352.37,367.04,381.01,376.78,368.68,L7
2006-06-05 21:43:42+00:00,340.42,335.87,336.38,334.61,330.27,336.70,348.19,352.53,361.71,356.86,354.92,350.99,348.87,348.63,348.92,352.69,349.05,329.83,335.05,343.51,358.43,371.22,381.21,375.86,368.24,L7
2006-06-13 21:46:13+00:00,338.48,333.16,331.46,331.29,327.25,333.42,343.11,347.98,355.75,350.72,348.52,345.51,343.73,344.30,344.86,347.00,343.39,327.49,331.11,339.62,352.79,363.80,375.73,372.75,366.50,L5
2006-06-21 21:43:38+00:00,337.22,330.59,330.84,328.80,327.48,332.86,341.31,347.29,355.75,350.72,344.09,342.22,342.04,343.98,343.82,343.97,341.79,328.08,331.46,339.62,352.79,363.80,375.73,372.75,365.96,L7
2006-06-29 21:46:28+00:00,336.49,329.80,328.37,326.56,324.58,330.50,338.77,345.55,351.89,347.77,342.82,340.75,340.76,342.88,343.03,341.57,338.76,325.64,330.25,337.56,351.24,360.06,373.83,371.64,365.46,L5
2006-07-07 21:43:31+00:00,334.60,327.06,326.95,326.56,324.58,326.98,335.49,342.41,348.60,344.74,339.38,337.81,337.61,338.93,340.16,339.11,338.76,325.64,327.92,337.56,351.24,360.06,372.06,368.77,363.98,L7
2006-07-23 21:43:23+00:00,332.19,324.14,323.73,318.93,322.80,324.93,326.83,335.44,341.77,339.09,334.46,332.62,333.97,334.27,336.27,335.07,335.90,321.99,324.25,333.68,348.82,356.48,369.72,366.94,362.45,L7
2006-07-31 21:46:54+00:00,331.67,321.95,321.78,316.38,319.16,321.83,323.77,333.67,339.31,335.07,331.39,327.77,330.71,334.01,336.27,335.07,335.90,321.99,324.25,333.68,348.82,356.48,369.72,366.94,362.45,L5
2006-09-01 21:47:19+00:00,331.23,319.36,318.93,313.26,319.24,321.41,319.21,329.21,334.32,330.79,326.96,323.00,324.88,327.90,330.47,331.37,332.79,322.74,325.09,333.73,349.37,353.19,366.86,365.41,361.12,L5
2006-09-17 21:47:31+00:00,331.94,321.22,321.34,315.73,321.27,323.15,320.60,330.62,334.85,331.15,327.67,324.54,325.76,327.80,330.45,330.06,331.24,324.44,327.43,335.34,349.07,353.79,368.14,366.09,361.84,L5
2006-09-25 21:43:08+00:00,334.30,321.22,321.34,318.95,323.74,325.43,323.02,332.30,336.56,332.88,329.82,326.86,328.45,330.32,330.45,330.06,332.94,326.78,329.52,337.53,350.20,356.45,370.17,367.59,363.27,L7
2006-10-03 21:47:41+00:00,335.00,323.69,323.91,320.44,325.30,326.82,323.87,332.36,336.22,332.49,330.17,327.45,328.89,329.65,329.85,328.98,332.08,325.50,328.66,336.27,348.25,355.34,368.67,367.04,363.24,L5
2006-10-27 21:43:21+00:00,334.17,319.81,319.90,317.25,324.19,326.69,324.40,330.65,331.15,326.57,325.60,323.31,327.02,328.71,326.90,323.64,327.05,323.49,328.93,336.33,345.06,352.88,364.33,363.89,363.56,L7
2006-11-12 21:43:34+00:00,334.17,322.22,323.24,320.86,326.35,328.41,326.33,332.02,332.98,326.57,325.60,324.04,327.53,328.91,326.95,323.03,326.11,324.11,329.05,336.19,344.63,353.06,364.33,363.89,363.82,L7
2006-11-28 21:43:44+00:00,336.40,325.98,327.09,324.94,329.27,331.32,326.33,332.02,332.98,329.77,328.10,325.88,329.31,330.04,328.19,324.13,326.35,324.99,329.56,336.32,344.63,353.06,364.57,364.23,364.11,L7
2006-12-14 21:43:50+00:00,339.20,330.66,333.19,329.37,333.08,333.12,328.56,335.40,335.54,333.07,331.14,327.51,330.71,330.59,328.39,322.50,325.21,327.10,328.72,335.65,343.71,356.82,369.54,366.85,364.72,L7
2007-01-07 21:48:55+00:00,342.87,337.04,339.05,333.18,335.20,337.00,331.30,336.67,337.34,333.36,333.21,327.59,329.34,328.21,324.17,317.82,320.48,324.82,326.25,332.54,339.00,354.41,367.26,365.66,363.88,L5
2007-03-04 21:44:10+00:00,346.04,344.48,347.46,345.82,343.25,345.58,341.57,344.07,344.39,340.54,338.74,333.39,331.02,328.44,323.60,314.84,317.03,321.48,325.00,328.44,335.78,352.86,365.40,364.60,362.49,L7
2007-04-21 21:44:09+00:00,348.57,346.57,347.91,348.12,344.75,348.33,345.87,345.97,347.05,342.91,337.78,329.37,326.78,327.05,324.63,315.71,308.86,316.77,319.13,322.25,327.27,344.30,356.57,358.89,359.46,L7
2007-06-08 21:43:56+00:00,341.98,341.96,339.57,338.94,339.77,343.37,343.85,343.84,341.81,332.32,327.60,321.00,316.07,315.53,313.10,312.18,300.72,307.02,309.75,311.92,315.49,328.81,340.61,347.36,351.23,L7
2007-06-24 21:43:55+00:00,338.69,338.53,339.18,339.49,339.47,338.06,337.54,339.78,337.66,329.28,324.61,318.92,316.86,318.65,310.74,314.27,299.35,303.00,307.64,311.17,314.62,328.81,335.23,343.95,346.96,L7
2007-07-26 21:43:49+00:00,347.32,342.90,343.83,344.90,343.94,339.68,339.19,342.21,340.15,332.29,328.13,322.30,324.84,337.74,315.33,323.36,310.26,305.09,311.28,319.10,330.43,343.64,338.43,346.40,350.16,L7
2007-10-30 21:43:38+00:00,349.16,343.33,347.64,345.38,345.59,335.82,333.44,339.36,339.08,329.56,327.35,315.48,327.08,331.78,314.42,325.93,317.67,306.38,307.24,320.55,332.80,346.00,339.39,341.71,343.51,L7
2008-01-02 21:44:01+00:00,375.50,363.40,368.10,362.93,362.49,349.28,368.62,364.33,367.10,360.62,341.77,,338.84,342.00,336.38,332.28,331.72,322.72,324.91,324.42,335.46,347.93,357.51,344.24,,L7
2008-06-10 21:43:27+00:00,365.64,351.25,378.61,377.10,352.65,330.10,386.15,377.02,375.62,376.86,312.64,,350.60,328.56,338.16,337.44,348.51,321.25,325.36,332.16,340.79,351.80,340.45,324.74,,L7
2008-07-12 21:43:06+00:00,348.90,336.40,378.06,375.91,345.19,345.93,364.64,,,370.57,331.24,335.66,337.61,313.98,324.99,324.11,330.56,317.33,316.34,319.52,,,318.59,328.63,322.82,L7
2008-08-13 21:42:50+00:00,348.90,336.40,378.06,375.91,345.19,345.93,364.64,,,370.57,331.24,335.66,333.58,316.20,322.09,320.21,323.76,315.77,319.36,324.73,324.77,,318.59,330.64,325.15,L7
2008-09-14 21:42:35+00:00,357.44,349.42,376.57,372.17,345.19,345.93,364.54,374.80,364.32,364.39,338.26,341.14,335.17,319.60,324.20,318.90,322.29,315.77,319.36,322.32,329.65,348.61,330.62,332.04,326.99,L7
2008-09-30 21:42:25+00:00,359.14,352.99,372.13,366.98,351.68,345.93,364.54,370.35,362.71,360.70,339.33,340.75,335.48,322.13,325.09,319.77,321.31,316.49,317.87,322.32,328.62,341.31,333.84,333.26,328.41,L7
2008-11-17 21:42:51+00:00,360.75,355.08,371.06,370.13,358.10,356.32,363.42,370.35,362.71,362.25,343.45,340.75,335.48,322.13,325.09,319.77,321.31,316.49,317.87,322.32,328.62,341.31,333.84,333.26,332.68,L7
2009-01-04 21:43:18+00:00,367.16,364.79,371.31,371.33,372.94,378.71,371.11,370.35,362.71,369.37,359.83,350.98,345.02,337.15,335.97,319.77,321.31,329.13,331.71,335.58,328.62,341.31,350.62,342.45,338.90,L7
2009-01-20 21:43:24+00:00,364.10,363.98,369.62,370.19,367.32,372.62,366.42,364.58,361.07,365.56,359.97,353.79,347.77,341.86,341.96,318.33,318.23,326.65,330.82,340.00,332.13,346.70,356.93,346.80,343.47,L7
2009-03-09 21:43:47+00:00,364.10,363.98,369.62,365.18,363.98,368.13,364.15,366.76,365.03,365.52,359.78,356.02,356.15,352.38,347.65,319.34,330.74,335.98,340.22,348.90,344.39,355.88,359.75,356.91,350.58,L7
2009-04-10 21:43:59+00:00,357.58,355.33,358.77,356.85,357.83,361.45,364.08,363.17,357.79,362.39,359.72,356.67,358.17,355.45,351.49,321.59,334.28,333.54,338.92,359.36,358.23,357.53,361.22,363.29,356.57,L7
2009-05-12 21:44:06+00:00,353.39,350.52,352.34,351.26,353.37,356.92,356.69,356.05,352.33,358.13,359.72,356.67,358.17,350.46,346.57,325.71,330.26,332.17,333.93,349.05,348.71,351.62,358.92,363.29,356.57,L7
2009-05-28 21:44:07+00:00,349.94,345.04,345.82,343.52,347.10,351.10,351.13,353.13,349.97,354.29,354.80,351.87,352.24,350.46,346.57,328.57,329.23,332.78,332.90,346.01,346.03,350.37,359.30,364.03,358.77,L7
2009-06-13 21:44:06+00:00,346.96,341.80,340.44,343.52,341.66,345.50,343.00,345.56,343.69,348.98,354.80,351.87,345.91,344.44,341.45,328.57,329.23,329.46,329.16,346.01,346.03,350.37,354.16,364.03,356.33,L7
2009-07-31 21:43:54+00:00,341.20,336.36,335.65,336.11,331.98,331.59,324.31,337.17,337.12,335.55,342.98,343.60,335.61,337.00,329.57,327.81,324.10,318.48,318.96,333.47,340.53,341.81,345.79,365.06,354.43,L7
