dates,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0051,nzd0313-0052,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0073,nzd0313-0074,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0094,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173
1999-08-26 22:05:56+00:00,,,,,,,,,,,,,,,,,,,,,,107.35451404851133,99.01024233717307,106.19696640065297,,,,,,,,,202.08585694419907,193.0270466827312,200.878211324712,215.7218052228615,214.32690185063302,224.42373808517766,236.78579579954572,250.1324572960088,263.21450602705556,258.93161223607905,277.83878815722437,294.4976137799458,,,,,,,,,,,,,,,,,,,339.7516369492768,302.8302314111658,285.7005515146971,278.8813646988745,,,278.01081245092547,275.06384622516737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.8638007233895,280.47220208423226,261.7542738140956,257.5428409960046,249.24811230326367,244.04637128474076,228.96368523104226,,215.7853526708643,206.37351565978452,212.86036369471276,185.4573016984536,174.25778947907835,198.18954274533496,187.26531336305095,162.60978680330592,177.55669823722383,164.64279802573122,150.65416989919916,190.23002841161508,190.90855901434858,173.01503261034514,152.93145486831153,132.32467360513104,193.5226083052965,192.85863943632157,197.07442323954217,199.02175289657623,200.26310383502732,195.8570079426632,198.6419874403646,200.68729755415026,152.38030532846454,202.45668999119275,205.6374262157609,202.42730075037383,,211.46923879804962,191.30812424078442,188.43439607210962,,177.36755819648693,,173.18455430038205,193.86080287588806,194.76955754784316,180.54573165136955,247.98740128605996,250.92115709594052,257.39522818668513,262.80244574989024,,,,,,,252.9266363162942,240.70906032931924,,238.42392312790005,298.53371555736635,294.2936011506107,274.65475211707985,294.9255473316068,269.74271890317436,245.5971031636263,271.0651561331518,270.0265558013199,264.0368780608387
1999-09-27 22:06:00+00:00,,,,,,,,,,,,,,,,,,,,,,100.04318763147906,100.04757835829759,116.32651204048716,121.25773670188892,,,,,,,,198.59809553292945,188.3945911883421,204.10685149612243,208.17410922513267,211.33921123219557,224.1840843029696,231.68260239991213,256.0435816674384,260.61143561838105,258.0174090232591,273.6263456111597,290.0205087831512,,,,,,,,,,,,,,,,,,,333.3695998326958,300.0383904334569,286.36794836424247,273.46187734967793,,,284.67920582382317,280.55862860367824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0019352486615,274.24411859959275,261.4229789492931,258.1072464393113,252.582463094381,236.82548616107462,228.27040700036002,,207.95037587539255,195.11279334164138,214.44581791181142,178.24281118628255,168.36928515743912,185.5400369060722,176.18595504888225,154.2433132972979,168.0924670387964,148.78166115322847,140.52473713136663,176.15140935759342,174.77783732785102,162.21441821026292,146.42151054141252,136.50069192373553,182.9771272720854,185.75370901723605,179.3699290298647,185.54153652431148,184.48512499625315,186.83623170226022,183.84382165838542,189.7216087446896,136.18065856936425,186.9752797886946,191.84598091585553,187.78487943629506,,199.17862774067854,181.12170972249166,175.61426243399325,,174.69192532733734,,168.48038439769235,194.09579608972177,188.4214513661953,177.06391586764076,239.7291074821078,244.48360520342163,245.0016832244253,257.75628339473883,,,,,,,248.225382972242,242.53183145322083,,237.7833173662727,293.18096092557573,287.253468095387,265.309857215074,288.00339911847277,260.0379724266353,239.7029355027977,252.88631279519043,255.68549920539212,260.23906967027824
1999-11-30 22:05:47+00:00,,,,144.62518149831055,122.25561092383963,103.23924054222472,86.48352930692097,87.11321994286457,74.30004218837001,60.17925940403825,,,,,,118.05167778535785,100.61738567294093,106.08247606796205,96.05026036328586,105.89943476567147,110.85832135064972,125.64443629505708,141.48983322911113,144.73402611716904,146.49450505889706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.61673767738824,173.74043051496145,165.05654396020094,183.6886395049496,167.42269480788926,180.64756994791225,173.3862753517352,149.65813420622356,149.66871567560267,165.3096611644945,180.81109619113215,198.90746212880745,148.71937627827225,151.47379613375625,132.53358452976104,139.60794979383266,142.8785813392521,154.41778122704832,143.79511090859103,147.9779762701826,177.65279838289166,140.98981902147327,137.5545437296312,133.89051175901585,,156.16471823034178,181.4081019531926,182.0491679672175,,202.05447631318384,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-12-16 22:05:57+00:00,,,,141.57282710814465,132.3231042051323,106.9807549146598,86.75671050079217,95.77091649255357,82.70586259598915,72.9856009923227,,,,,,121.41190630860841,107.81620672972437,109.67224200003427,101.84451467406933,104.367234443466,109.42422085274936,123.89378440467976,141.63047323262018,147.3749908356187,148.48355254554593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.97607316887135,172.5895792965598,165.299736359995,186.7917603874589,161.49340211618022,182.27932860853448,182.1309138556804,156.7332607367028,154.18052427651435,178.22385197244057,192.6652360714076,180.8673690817848,135.12805887273248,141.9457183909065,140.15865117099156,140.87814732830418,149.49042711765475,152.55925447039272,143.67467629825285,142.30967367741613,188.6523290402973,145.47516813074168,134.49499650605014,136.42517477467976,,144.098574251986,175.91911074770243,186.13031875300723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-05 22:05:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.90384437902787,182.68719461589203,186.66892456254814,196.4662350891735,195.24327605835867,211.4639548643528,218.65250032655905,243.65462255706785,247.725524804516,248.87289322762604,255.7886624394869,274.5835429770752,,285.3976466471374,295.71842667839786,293.12446585158784,285.4668946072864,291.68088837139675,,,,,,,,293.9963188433146,292.3332133766682,301.9492829367445,,,333.5575931598601,305.0656245036871,280.4169420153329,271.69590961581383,,,270.05691469432577,262.194754192033,276.0422152460933,289.3440036359067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.3118424621847,293.14043103337605,283.9122955777087,261.0162168568123,258.71157060076575,247.3097367559738,237.8640722069152,211.97839631699043,,196.17444309552513,193.45054169880825,208.5890770080431,185.50464645708396,172.65488680081828,188.67791762551596,184.24416902625063,154.0573035245709,178.5647550396319,159.34178149042435,141.58861941638153,179.46282454829287,181.6636832971163,154.08486513715226,134.18975760495303,120.43690928383126,176.54208241278474,178.45954692600304,179.6785825643983,178.1805588203353,182.49772058980165,190.45732194094023,189.67871042436718,188.19716108813054,136.12153042233928,183.60543782760345,189.1916362731609,193.52437223389086,,202.5988699626103,181.3481076156072,181.41815055892835,,159.89886536585863,,166.45182177831205,183.9604175403117,188.80641856989484,167.58740840726622,247.7463931858759,250.84506312285367,257.5015054750341,264.82598948663536,,,,,,,236.43792357419468,230.5457749323104,,219.6632311674095,286.4066247988282,289.3679680497238,258.8334171557565,284.9864498333227,261.7768170464507,233.4618970292492,258.50084163530136,252.52575768673233,250.1550055836041
2000-03-21 22:05:37+00:00,,,,,,,,,,,,,,,,,,,,99.18261219752108,113.57546102443871,129.1603037924213,126.37360339588655,150.92767827810644,154.4875994413718,,,,,,,,224.9055849464386,220.42049221688023,222.16973002258152,221.18155852907762,228.10424003285505,231.408264678572,232.23948167688968,249.45398788238708,259.65000346044604,258.33462217143176,270.1423357405183,288.9573064376025,,,,,,,,,,,,,,,,,,,336.7370480752381,297.9376285952786,282.2420381651742,277.2137732485485,,,271.7994683591184,275.60846170819343,281.9193247541111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.48595447433974,187.57835856885083,199.93606101146833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-24 22:04:58+00:00,,,,109.83394758813807,98.35102882454551,88.2280979674018,82.6419508012329,86.18991247867689,85.51345324849939,85.76117257125715,,,,,,82.73923565386679,84.65446682190263,98.63581240658964,97.72403288525271,100.90683484279052,99.15837051819938,111.08064357390401,121.8907948455644,106.77523646209886,104.78650585721476,,,,,,,,181.80056479190264,212.45252961600542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5660225040393,197.01592345970013,202.9257417980809,209.06894057476475,184.22145562775498,175.18456227047105,183.02938508552012,161.57676462540766,176.68557648700832,180.28743154291325,174.68219424876074,180.42205441480056,191.26379307261143,205.1704123388276,206.23527717346596,166.27009230707262,154.59390451976998,162.8981744229703,165.1982597735709,162.29317687059225,164.62357672814858,167.00119613776795,172.2545976831348,200.0250043133215,189.94670592639363,171.60323699879004,168.62620987437484,,178.1933941380501,174.31534814496337,,,,,,,,,200.5691705867905,196.58156169517287,189.63369473236867,,,,,,,,,,,,,,,,,,,,
2000-08-12 22:04:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4493896303381,181.13234384350815,189.65723655839764,195.87790621333616,203.2902054630314,209.54699129603625,219.64560061498506,234.25736547835982,241.64919224866912,246.7545651071259,257.66343542797955,268.94848409115684,,,,,,,,,,,,,,,,,,,303.03957127488536,281.02085161313425,263.89028959677927,256.2926887230498,,,268.34826177369075,268.53280851487614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.7197559731748,272.50729178380647,255.37416682445482,245.88866100849097,246.42166607968147,240.41107179501108,227.4299388390702,218.13412637778524,,195.84594222537362,183.54390794000903,191.54747348986658,173.1398174536413,163.25524044843124,166.15121874816762,167.69175790979028,156.32253453026766,167.46588474914378,149.66767187939212,136.6780078714243,,,,,,,,,,,,147.64829532233483,151.91501570067123,118.0142956332828,153.42758654683098,158.48808281330693,155.20074597284233,,,,,,,,,,,,,217.2906674897596,213.5422351712348,,,,,,,,,,,,,,,,,,,,
2000-09-13 22:03:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.61261161194966,187.86737887068034,188.7963868369135,205.1985401987426,206.56837676238518,211.89299208453463,215.01983887548192,235.4129396182805,243.19948855677728,247.7392279945052,250.05163852668773,,,,280.2237563586681,283.9199742260284,284.7335740577447,,,,,,,,,283.82077678661096,281.82579855031054,285.99168989872294,,,326.94760389286984,296.0083766724479,277.1352091351588,269.41611523160805,,,261.9969572988973,257.7443960137249,272.1836207718911,281.4441439609976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6247425122265,284.58594740339464,288.4413363964373,271.3366063945411,260.9817116440996,232.92361115264646,237.58757605789475,243.96763775748389,236.0005757820618,221.7600490903342,,196.9437580195019,189.18346539909808,207.1682227123716,181.31688853655788,174.68851341628476,191.7600814084455,189.69155669460116,164.83197097860358,185.16613992418195,157.48085803529275,138.1667605543553,177.71629230249889,180.65754508238518,157.48187563118609,133.39137227756288,119.75197240761887,175.34393742705421,174.59012976790308,179.9442780834986,178.3587239580557,177.2329499383448,179.07028870158965,171.43937388764783,174.88807098370393,124.45526141423113,181.13808464140516,178.781495714321,179.6129502686134,,188.17205430315886,163.16699438926167,164.89292327660624,,165.92343481354536,,164.31401381424905,174.82778202445962,178.24664906563953,165.4371882822576,231.69684795081864,232.61459882670428,243.1347321188315,248.3165109647141,,,,,,,,,,220.0217384295781,278.50149784080827,281.7563813408517,255.78813896182265,279.4144985793297,248.74241320498828,225.4445931331492,244.51477360523387,234.23241476077817,228.931121596875
2000-10-15 22:03:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.07482329794487,156.11474779050963,166.88441975759162,174.79049833935193,176.96504497798065,184.35173600989975,195.18129471771243,220.44388414490214,232.87421947739557,239.3367403512811,247.16574759864562,266.58811093433815,,264.6060577291449,281.01528215622113,277.02592622122927,283.20084953821254,,,,,280.0635433229935,277.26216873144335,272.0062526602495,271.2132179409683,271.65392570077717,269.8016481925845,267.433116747064,,,294.5265384843632,264.44368547632166,250.04739959801896,241.14378292692936,,,246.6919786302147,248.51454469681647,261.2541343986789,272.0622334783883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.9528794120389,271.771293755301,,,,,,,,190.19059100772014,,177.69038598653154,174.49571995321756,177.13437826330403,157.91891002136634,147.72183607182671,164.97082130388856,156.7725990512971,143.0356626049894,151.66816000477314,137.2867412408407,117.58219520333527,148.779351498663,149.75385657866195,131.0683578618807,115.54187221480178,101.85228678955443,150.03139366011908,150.29127029364798,154.33761612189295,149.14660620514186,150.9124525279767,142.64444045139106,143.33810540846235,148.31589336484245,110.15874567749962,144.72920480037595,154.4673909349706,152.61673500668024,,155.7570383511449,141.55613861629985,133.77745333713023,,147.0491764361604,,148.655033799176,152.67385578628276,154.16692680592064,144.10953275016277,199.5903467210601,205.28436661292147,214.99319740633547,216.72925950773654,,,,,,,220.8024708993932,215.32289391803778,,206.5106179102919,257.17813559344347,259.7297076821402,238.23589253804224,252.31868689672143,226.3342428798393,213.17582251372914,230.18855446189986,227.9397729109406,228.16006966768478
