,dates,chi0206-0000,chi0206-0001,chi0206-0002,chi0206-0003,chi0206-0004,chi0206-0005,chi0206-0006,chi0206-0007,chi0206-0008,chi0206-0009,chi0206-0010,chi0206-0011,chi0206-0012,chi0206-0013,chi0206-0014,chi0206-0015,chi0206-0016,chi0206-0017,chi0206-0018
0,1985-07-27 14:08:05+00:00,,181.12118893727887,194.4325005529365,207.15659152403356,220.48108375890138,221.67844731966187,228.26771119889725,222.82373952991873,211.33593547522443,196.46873041815167,189.2025548728632,190.16176667054165,189.31916429057193,181.55639483112014,178.9301051339722,178.460740802728,182.92407449352154,185.57808539824356,188.70643088482942
1,1986-02-04 14:05:11+00:00,200.6358786170829,210.62451539832765,206.5642704038168,214.72607882814435,223.3621435316503,211.6750810291816,211.5417041457501,202.50316008268553,196.94362593143032,195.470916886364,191.5041217347203,197.26616198305408,203.42575478966617,200.24111022710454,197.25625070717268,210.07985125990913,213.88216078837428,214.00207523245354,214.26539624115586
2,1986-07-30 14:00:28+00:00,183.00768292183542,198.88830138046168,213.7737524553679,232.60347458838663,243.10597798742472,237.3795918188679,236.4724858705646,228.4876620761819,205.67892252922996,198.27015984302759,190.02991134861887,196.37656717879875,191.8146026745115,182.2667406678429,178.32512340899072,180.4972389885156,176.1397464678621,187.62368538281063,182.76431282040963
3,1986-08-15 13:59:53+00:00,172.91224440867947,195.613383797041,206.0789854378788,231.50377289957402,246.92472790679548,240.88283291763278,248.50913254595537,231.91296084148254,213.71505769418636,201.38349317990227,190.26129365529243,195.4225255373647,189.15746220250972,182.74499233084327,175.28515071030648,173.65608565284177,185.2020489505971,193.9275147059626,189.28159584531477
4,1986-08-31 13:59:17+00:00,174.92171076670402,195.79534612100207,200.93445758654374,216.49537998385236,232.5546362875603,224.2336847415258,226.3550442293957,214.84044200375706,201.02257109021483,193.81205601662566,186.16757550270802,196.11244780441567,195.79167793756895,179.96692016717418,173.780909385476,170.0803267922958,177.76609358492112,180.586468294137,187.45807813813528
5,1986-09-16 13:58:46+00:00,177.7926161086653,200.15014786197483,205.0116164502389,228.82696832183677,248.1600613890257,243.92072420864477,241.67647030488155,234.86239624296311,217.38349749403898,209.27640772461692,191.48119852320494,203.10841829178298,199.37739470034143,185.16251176511,184.16685235316984,182.47010877415286,189.70534894521853,197.78827770383242,194.4770102969571
6,1986-12-21 13:57:14+00:00,206.84767905966814,218.18347025751,214.7704122494505,219.773990660183,223.73007829513256,205.61784828186916,199.4267856948405,193.79158142012867,190.456976496938,197.31967522721422,193.7792947166249,200.4479914499694,201.26436553358403,194.6080984165949,190.71737236825194,186.44788022645707,196.65448473798554,198.68780856794882,192.62032738189245
7,1987-11-06 14:06:08+00:00,162.42489809386916,188.28777095144332,193.32832683765074,213.2605587608516,237.50367186299906,228.68727418712012,228.4330448131288,230.2738919637527,213.43084872451527,196.1589501780283,191.3497346482357,188.06450866006244,189.12899832767852,176.37697381789937,175.21823740093762,167.8869802093451,178.58778366735615,180.57535655446188,181.31039649605913
8,1988-06-17 14:08:51+00:00,173.60132845494257,184.4903559259294,186.24248539209844,209.07610245674846,221.83625701115005,209.62864491686778,216.0048040945329,216.9611212146975,204.73859457416302,188.94566214592308,184.36307028006144,190.56396183738318,194.1288807763512,181.49836907707964,178.273098762182,174.73782755644228,187.8966189435632,191.5971986189147,199.16139220046503
9,1988-09-05 14:09:03+00:00,157.99700542111734,174.52737438317962,186.0167388298734,206.5394054160916,226.90005584011286,226.0062251076072,233.90317794593076,233.86031353453484,227.7040649787621,211.1293891307753,202.62799487429768,198.68068677111174,190.4758622257821,181.99389075299553,181.05454244553314,178.72808756906932,189.69860086502916,193.07486519713464,182.89968269388686
10,1988-09-21 14:08:58+00:00,156.7748500181702,178.2256559336131,186.49982820526762,211.3841631103963,225.62240529926004,227.45178123335674,237.30467916437755,238.28519793578036,221.25725347787005,213.05836834818996,205.04354006249474,202.95189698583013,195.91271965468363,187.41416123840895,181.54510322847588,182.59394776323774,191.82077781145674,195.12458494569958,188.34675731766305
11,1989-01-27 14:08:14+00:00,177.92143641981207,186.39954521742493,190.94750605867446,211.55198675987802,223.0048710225998,219.4964196923617,223.1664792999407,219.18400445282134,209.7564250043688,204.3940691443899,205.17056242115237,205.683523201201,214.2775243362488,208.1804003348472,208.1767134355786,207.41554791673278,216.23875128383648,226.05221771873022,215.8108858389466
12,1989-05-03 14:07:01+00:00,164.95578212322386,172.7253904373162,185.84258041394114,198.59583576374865,215.40846938779262,214.04906279288656,221.16029371787872,212.33913018460365,201.6299931860406,202.53511048218394,193.07420567221197,206.18355429425847,204.6456160611977,203.6455665449549,197.31565926022122,201.44463133508086,209.86627945998057,217.506123910119,219.58599373556402
13,1989-08-23 14:04:47+00:00,162.28108572768596,177.16112449774658,185.86323146765923,209.85845020146172,225.66937272407412,222.30783313434497,236.49369430091832,231.90880203138963,220.66727290913897,208.11740513918318,201.9350986500708,204.80074945994866,204.68528785782254,199.91890999549494,190.84094912123248,184.61655729463476,193.85512132901488,192.25437831752876,187.75111293227533
14,1989-09-24 14:03:59+00:00,153.64287735140337,169.00838540098977,176.47264362152953,198.1248685775042,218.5988252693451,219.79959114091884,228.50124036725316,227.72824017614042,219.11381640513562,207.9529165942266,200.46175112499063,202.87577490828699,205.07677283978325,194.58024623989257,191.1556997082267,192.02329832011327,196.05901211997596,198.5743699889785,194.02762067809084
15,1990-04-20 13:58:29+00:00,176.32844502800074,190.72584484632247,190.8001322229876,203.62141119020538,219.73054791625322,210.01258509616034,213.90060240239066,205.23059908339647,199.84753093567258,192.21810046383195,189.1652620755954,199.34993445791886,196.7802135264724,171.1327650934273,195.01367695620598,181.36295507679486,194.90374668201642,216.88317660872008,
16,1990-11-14 13:57:45+00:00,161.6015310235586,173.44989286587386,179.09975874866615,197.85944182005312,211.14191041921276,211.45236827286408,217.6282427598415,203.6926481657328,198.71517895174495,200.25368147269265,186.52179593635728,196.58839585029025,207.56243761399898,184.99897116352977,163.92577769375,183.5516910931316,197.66103780685637,205.81995982423092,206.91062610056656
17,1991-02-02 13:58:48+00:00,167.54697654753616,180.23060725509876,178.08999428616937,195.05161811238654,211.20490473007797,204.0430218594583,206.4928925917038,204.1271382300987,199.28947411687872,200.58089919560862,200.72220313966795,210.75433170732128,216.92113871471307,210.2379728004076,204.5102775627087,211.9825633966608,216.65760014345213,218.93037145546293,227.599913192839
18,1991-09-30 14:02:13+00:00,160.55189568769768,172.6166091029759,180.83089267245575,200.2913131935783,213.8498258037458,207.19912834340505,214.16838044676027,211.89559528955925,201.63755425120246,199.51865765625587,202.0991601225488,203.16607230442622,203.4119308951245,193.8379594978779,189.27872895597739,192.97034558593342,201.45781420321083,200.963172778892,205.83227446180874
19,1992-01-20 14:02:31+00:00,186.5670321621886,193.93497574315273,189.9108749751155,193.28514291667116,206.71857669685093,206.3186349367044,203.39802539419688,198.26945490126508,191.26214780014882,190.99875993819393,185.47660674056496,199.46845797173256,198.2460259636627,194.44201195350914,196.76992203794222,199.27730183004846,207.88131562981684,203.42526062207105,206.91954956395517
20,1992-02-05 14:02:28+00:00,195.43433417247746,198.03873783427673,192.9572153407452,201.09953089885974,209.41919908016402,197.91570231208675,194.1463157253573,191.8677248584202,184.6663721902615,179.46172213954677,178.30496823489463,191.27476555105915,201.42618499639195,198.40002631130713,202.84990737756266,201.29816316904666,213.9242926281293,224.4568573253829,225.84306816820185
21,1992-11-03 13:59:30+00:00,153.8641491853038,159.35750385471462,164.496084720456,182.6186903007971,196.382402713892,194.5679109431432,197.89808585228536,192.1399721049741,181.856232354921,180.4800061136839,181.30303460771046,184.4755035948813,188.49437035818517,188.70970968922,180.6902829462247,188.55059038711437,196.24834322393306,198.45568773939345,193.49916296310863
22,1992-12-05 13:59:27+00:00,169.08817494660696,166.27887519741589,169.73794066091995,185.93688373487743,196.16570212896545,194.4723927789542,194.93431522938204,194.37237005877742,187.8648007092627,187.9072709052289,183.8651157667034,195.68975793790125,194.29057458906502,192.52944529392926,189.9741737128622,187.70552448122857,189.6151157450456,205.48549255856494,211.5750741903359
23,1993-01-22 13:59:58+00:00,173.14564862347137,184.49293929217902,183.518742447734,193.77462958544817,204.8905321169848,202.62757796815356,210.43302970576175,202.23271785764254,194.57334883312913,193.4279202250153,190.9501719889749,203.01142138527578,211.8250646325293,207.20007219656082,207.66853319538768,209.15205967183218,223.15176833520823,222.1718218162605,228.06277780191957
