dates,nzd0481-0000,nzd0481-0001,nzd0481-0002,nzd0481-0003,nzd0481-0004,nzd0481-0005,nzd0481-0006,nzd0481-0007,nzd0481-0008,satname
1999-08-26 22:07:08+00:00,,342.07,344.21,340.02,345.03,359.59,367.61,362.60,374.82,L7
1999-10-13 22:07:36+00:00,340.95,344.34,347.32,342.74,345.41,356.00,363.46,361.87,370.04,L7
1999-11-30 22:07:23+00:00,342.48,345.74,348.85,343.34,344.20,358.38,364.65,363.60,370.76,L7
1999-12-16 22:07:33+00:00,343.01,346.85,349.62,345.21,346.36,359.05,364.41,364.79,371.79,L7
2000-05-08 22:06:44+00:00,344.04,349.36,352.95,348.11,347.35,358.25,364.60,367.47,374.50,L7
2000-05-24 22:06:10+00:00,339.10,347.64,353.58,347.92,348.29,359.06,364.56,367.02,375.15,L7
2000-05-31 22:12:18+00:00,321.47,343.81,350.58,342.96,346.06,352.45,360.02,363.88,370.55,L7
2000-06-25 22:06:19+00:00,310.17,341.86,352.72,344.41,348.27,354.44,360.01,364.02,371.42,L7
2000-07-27 22:05:48+00:00,310.17,342.89,353.18,346.68,349.91,354.90,361.06,365.86,373.85,L7
2000-08-03 22:11:31+00:00,314.26,344.27,353.62,347.47,349.95,355.24,361.19,365.45,374.27,L7
2000-08-12 22:05:41+00:00,314.26,344.37,353.18,346.88,349.62,356.21,361.46,365.60,374.57,L7
2000-09-20 22:10:50+00:00,321.67,344.89,353.51,348.05,350.64,357.43,362.30,365.97,374.06,L7
2000-12-02 22:04:57+00:00,339.20,348.02,356.45,353.58,354.90,362.78,364.76,368.26,377.19,L7
2000-12-18 22:05:01+00:00,342.42,349.48,357.72,354.76,356.01,363.04,365.11,369.28,377.41,L7
2001-01-03 22:05:00+00:00,342.57,351.29,357.34,354.70,354.60,361.99,365.27,369.35,377.04,L7
2001-02-20 22:04:36+00:00,346.50,353.72,358.40,354.96,354.66,362.68,365.40,369.07,376.60,L7
2001-03-31 22:10:31+00:00,347.15,355.02,359.04,354.64,353.88,361.86,364.72,369.19,368.86,L7
2001-04-09 22:04:41+00:00,344.26,353.06,357.27,353.01,353.01,361.08,363.59,366.40,368.39,L7
2001-07-14 22:03:57+00:00,326.18,342.51,345.05,339.33,341.94,353.42,356.78,358.36,363.14,L7
2001-08-15 22:03:02+00:00,326.56,345.26,348.75,344.74,347.08,355.82,359.88,361.32,366.20,L7
2002-03-11 22:03:07+00:00,346.32,352.12,352.41,344.61,347.75,358.91,365.82,366.22,377.12,L7
2002-04-12 22:03:25+00:00,340.73,349.62,352.06,347.26,352.14,360.72,364.45,362.56,374.88,L7
2002-05-14 22:02:55+00:00,333.02,350.36,354.45,348.41,350.92,359.82,363.05,360.84,373.02,L7
2002-05-30 22:02:49+00:00,338.68,345.28,350.92,350.00,350.92,359.33,362.15,358.49,371.15,L7
2002-06-15 22:02:43+00:00,330.97,345.28,351.49,350.30,351.68,359.76,362.00,359.53,371.41,L7
2002-08-18 22:02:45+00:00,331.46,345.05,350.24,348.91,350.69,358.53,360.95,360.02,370.37,L7
2002-11-22 22:02:21+00:00,335.54,344.59,348.55,349.50,350.00,358.41,361.09,359.72,369.08,L7
2002-12-08 22:02:51+00:00,332.01,349.61,348.89,344.06,348.20,355.58,359.76,361.23,368.53,L7
2002-12-24 22:02:33+00:00,345.16,351.34,349.76,343.89,348.03,354.48,360.40,362.29,368.92,L7
2003-08-05 22:02:35+00:00,326.25,354.42,358.77,350.00,349.25,,,366.57,376.63,L7
2003-08-13 21:51:08+00:00,330.46,354.12,357.92,349.60,353.64,360.71,370.74,367.01,378.67,L5
2003-09-14 21:51:42+00:00,333.98,353.50,356.67,350.09,353.19,360.94,365.83,366.48,374.91,L5
2003-10-16 21:52:08+00:00,338.50,353.71,356.94,351.54,354.34,361.37,364.39,365.85,373.43,L5
2003-11-17 21:52:57+00:00,341.39,353.24,356.61,351.57,354.42,362.96,365.10,366.56,372.75,L5
2003-12-10 21:58:53+00:00,341.39,353.24,351.92,346.35,348.94,358.67,360.72,362.83,372.75,L5
2004-01-12 22:03:07+00:00,341.39,353.38,352.27,346.53,349.46,356.96,359.43,362.24,372.20,L7
2004-01-20 21:53:24+00:00,340.15,351.49,351.41,344.75,349.11,355.89,359.54,364.26,374.25,L5
2004-04-09 21:54:07+00:00,342.45,347.99,349.83,341.80,346.65,353.06,356.86,362.19,373.34,L5
2004-05-03 22:03:47+00:00,335.13,348.15,349.34,340.69,346.13,352.28,357.15,361.91,374.40,L7
2004-05-19 22:03:23+00:00,319.77,345.05,347.20,337.05,342.79,349.18,355.14,359.37,373.50,L7
2004-05-27 21:55:30+00:00,316.99,343.97,347.14,338.39,344.48,350.64,356.36,360.33,372.78,L5
2004-06-12 21:55:59+00:00,316.99,343.97,350.89,343.32,350.75,354.81,360.98,364.60,374.49,L5
2004-06-28 21:56:28+00:00,315.18,344.09,351.97,344.97,350.83,356.61,361.57,365.11,374.69,L5
2004-07-06 22:03:36+00:00,313.24,343.95,351.46,344.88,350.35,356.00,361.50,364.79,375.05,L7
2004-07-30 21:57:15+00:00,311.56,343.26,350.83,344.94,349.59,358.00,362.88,363.77,374.94,L5
2004-08-15 21:57:13+00:00,312.08,342.46,349.74,343.28,348.81,358.09,362.94,363.53,374.63,L5
2004-08-23 22:03:23+00:00,313.66,343.04,349.99,344.20,349.38,358.09,362.94,363.25,373.83,L7
2004-09-08 22:03:17+00:00,316.67,344.57,350.91,345.64,350.32,359.91,363.59,363.96,374.14,L7
2004-09-24 22:02:48+00:00,318.96,345.16,351.11,345.70,349.92,359.91,363.59,363.96,373.65,L7
2004-10-18 21:58:47+00:00,321.29,346.65,351.21,346.62,350.19,360.65,363.97,364.46,375.11,L5
2004-11-03 21:59:06+00:00,323.95,347.08,351.49,347.54,350.05,361.58,364.06,364.80,375.83,L5
2004-11-27 22:03:41+00:00,331.00,349.04,352.86,349.42,351.13,361.16,363.38,365.26,377.17,L7
2004-12-29 22:03:32+00:00,335.83,350.32,352.35,347.97,350.12,359.79,362.05,363.73,376.45,L7
2005-03-03 22:03:53+00:00,350.11,356.04,358.42,355.49,354.19,364.72,363.20,366.52,378.25,L7
2005-04-12 22:01:42+00:00,350.62,355.76,358.93,355.13,353.73,361.23,361.10,364.58,378.51,L5
2005-04-19 22:07:31+00:00,345.61,352.87,355.51,351.19,350.69,359.12,359.03,363.57,373.35,L5
2005-04-27 22:09:57+00:00,342.82,351.78,353.51,351.19,350.69,359.12,359.03,363.57,373.35,L7
2005-06-07 22:03:42+00:00,340.75,351.10,350.99,347.27,351.55,359.21,360.84,363.45,370.01,L7
2005-06-23 22:04:01+00:00,332.16,349.31,350.15,346.22,352.32,359.37,362.31,366.34,372.57,L7
2005-06-30 22:09:47+00:00,325.60,347.66,349.06,345.71,351.48,358.88,362.31,366.34,373.75,L7
2005-07-08 22:08:03+00:00,320.73,344.76,349.10,344.64,350.80,358.88,362.31,366.34,373.75,L5
2005-07-09 22:03:38+00:00,320.73,346.43,350.61,345.72,352.18,360.38,365.49,366.34,373.75,L7
2005-08-26 22:03:51+00:00,322.70,346.38,350.63,345.17,350.91,359.63,365.49,366.34,374.79,L7
2005-09-27 22:03:16+00:00,320.90,345.27,349.74,344.72,350.75,356.84,365.11,366.00,374.91,L7
2005-10-05 22:02:41+00:00,322.73,345.15,349.10,343.72,349.35,355.26,363.31,363.27,372.90,L5
2005-11-06 22:02:46+00:00,323.00,346.04,349.63,344.53,350.50,358.41,366.00,363.51,375.90,L5
2006-02-01 22:10:37+00:00,339.52,347.49,348.26,343.11,343.82,350.90,356.18,359.68,374.84,L5
2006-02-17 22:10:58+00:00,339.52,347.49,348.26,343.11,343.82,350.90,356.18,359.68,368.77,L5
