dates,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0028,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0033,nzd0310-0034,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0091,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0123,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,satname
2006-07-23 21:44:10+00:00,356.89,345.51,337.25,330.77,319.73,311.11,305.98,300.88,300.39,298.52,297.83,302.63,295.31,299.42,301.28,308.21,320.33,325.36,333.61,336.72,344.99,351.24,360.08,366.53,368.41,372.86,377.98,371.00,364.91,363.23,360.54,355.31,348.86,344.76,340.70,338.24,329.56,329.99,325.68,322.66,320.67,321.61,324.01,328.17,332.21,335.52,339.67,342.90,350.20,357.08,363.12,370.62,378.21,382.81,385.93,391.62,398.05,407.45,416.07,427.23,435.76,442.06,450.69,454.42,441.69,427.34,406.92,356.79,280.66,382.67,405.21,423.22,432.33,434.32,434.06,432.93,432.06,428.02,423.21,420.83,418.43,416.99,414.54,411.04,404.74,399.40,392.22,385.12,379.97,373.59,370.99,367.03,366.88,368.47,367.91,368.04,367.41,364.05,363.20,362.29,363.92,366.60,370.17,375.31,381.99,388.86,394.05,397.56,402.48,407.31,408.99,415.07,417.14,425.50,431.02,439.75,448.96,458.33,454.17,435.68,420.03,404.03,391.13,378.18,366.91,355.44,342.82,327.61,321.47,320.35,318.51,311.62,294.90,258.31,212.06,208.17,292.36,313.88,320.04,323.32,326.12,326.93,330.36,335.58,344.66,343.28,348.87,353.89,361.38,354.81,348.49,343.42,332.11,322.65,317.28,314.11,310.02,308.04,304.45,305.57,296.22,296.62,292.17,292.64,294.18,299.22,299.39,304.61,305.08,308.13,314.04,320.00,325.57,330.54,340.51,348.32,362.98,373.75,365.86,353.34,342.97,341.01,325.74,322.26,316.27,312.59,303.19,291.36,289.32,288.57,294.34,L7
2006-07-30 21:50:20+00:00,353.71,341.89,330.08,323.75,312.95,303.35,297.11,288.79,290.56,291.17,291.07,301.91,293.76,295.44,298.56,305.75,316.87,323.20,328.81,334.82,343.33,349.45,358.75,364.95,366.50,370.79,376.22,367.24,360.86,358.30,353.31,349.51,343.58,339.66,334.59,333.07,323.63,327.43,322.97,318.89,317.03,318.25,320.66,325.96,330.27,333.36,337.44,337.78,345.93,352.83,361.10,369.08,376.72,382.83,384.00,389.80,396.71,405.83,413.40,423.48,433.57,441.08,449.36,452.95,441.70,427.72,402.16,356.79,288.39,377.02,401.10,419.21,428.01,429.35,426.33,424.19,418.86,423.89,421.03,417.13,415.35,414.81,407.99,404.16,400.78,395.01,388.60,382.20,377.49,371.13,368.51,364.72,364.27,365.70,364.91,366.11,364.81,360.74,360.75,360.89,362.51,364.67,368.24,372.31,376.94,382.70,388.58,393.00,397.44,405.75,406.19,414.20,414.26,419.05,427.31,436.63,445.17,455.50,450.40,431.62,417.22,400.33,386.17,376.63,365.18,353.27,340.37,325.79,316.82,312.79,308.66,310.16,291.43,253.81,212.06,216.58,281.60,311.05,316.93,320.53,322.76,323.33,326.23,330.98,338.33,338.99,344.58,349.78,354.50,347.25,341.34,342.39,330.92,320.69,314.73,309.72,305.88,304.76,301.79,302.19,294.06,295.63,290.57,291.00,292.61,298.36,298.32,303.76,304.87,308.63,314.17,320.34,325.80,331.20,339.79,347.33,362.15,371.60,364.43,351.71,341.16,339.92,325.81,321.31,315.30,312.23,305.07,292.83,291.22,289.92,293.60,L7
2006-08-23 21:54:11+00:00,342.54,328.52,319.55,313.05,301.44,293.42,285.23,276.10,277.45,276.96,273.90,286.27,281.04,285.04,290.98,297.61,309.09,312.49,316.64,323.36,329.25,337.42,347.39,352.78,355.56,361.62,368.62,360.28,354.65,353.48,348.09,343.37,336.66,331.23,325.33,324.37,313.11,314.21,310.89,310.05,308.76,309.39,311.91,318.61,324.65,328.99,333.83,334.47,341.12,346.93,353.76,363.65,372.34,379.83,381.57,384.33,385.58,398.16,403.01,410.42,417.74,423.75,437.94,441.52,430.73,419.86,394.64,346.76,302.38,387.19,396.56,411.35,420.23,416.64,411.90,415.16,405.67,419.73,417.51,416.11,416.97,414.76,404.03,399.99,398.43,393.64,388.11,382.19,377.90,368.32,364.88,359.42,357.27,355.37,357.18,362.26,362.73,357.33,357.46,358.88,359.14,360.55,363.55,366.38,368.21,372.18,377.16,382.44,386.51,398.96,407.19,412.24,413.36,417.54,422.14,432.59,441.28,450.75,444.70,424.27,406.82,389.24,375.17,363.71,355.29,345.19,331.26,316.93,305.16,296.92,289.22,305.22,287.19,246.59,222.53,239.17,274.25,297.69,303.31,309.64,316.74,318.49,322.25,324.50,331.95,333.65,338.44,341.44,346.69,339.36,333.37,335.46,325.64,316.54,311.85,306.57,303.02,301.09,297.21,298.36,289.12,289.80,285.74,287.48,287.81,296.15,298.42,304.81,304.51,307.44,314.58,320.49,326.60,330.18,337.29,346.67,360.13,368.45,367.49,354.78,349.39,339.37,329.12,324.84,318.96,315.46,309.29,298.35,296.30,294.32,296.84,L5
2006-08-31 21:50:16+00:00,335.33,321.59,313.91,307.92,297.02,289.00,281.48,271.72,274.66,274.06,270.10,284.03,277.22,281.95,288.58,293.93,305.48,307.89,311.86,318.58,322.67,328.17,341.61,345.06,349.83,355.81,363.19,356.13,350.39,349.22,346.64,341.73,335.14,329.29,322.81,322.09,309.05,307.74,304.95,305.20,303.94,303.83,309.87,317.96,323.26,325.04,332.72,332.75,340.31,345.08,351.17,362.57,371.42,378.94,380.62,381.24,381.42,394.28,399.02,403.46,405.49,412.13,429.17,432.86,422.69,413.31,393.55,341.59,321.23,390.08,394.81,409.15,417.65,406.39,404.13,403.32,388.27,392.19,406.02,400.68,404.04,403.26,399.01,395.55,397.82,392.86,387.17,381.35,377.48,367.40,362.91,358.86,357.42,354.82,354.26,359.46,358.97,354.61,353.85,355.93,356.38,358.24,361.35,363.83,364.09,366.75,373.24,378.35,381.89,393.80,401.91,411.34,410.90,413.95,421.34,430.45,439.02,448.45,441.89,420.87,403.32,386.10,371.47,355.05,350.46,339.65,325.87,312.62,300.80,292.03,282.55,301.95,282.73,236.73,223.91,244.77,273.32,294.69,301.49,307.38,315.78,318.53,321.48,322.12,329.81,332.23,337.15,338.45,343.25,334.22,329.00,331.45,322.06,312.87,308.99,304.44,302.46,299.45,295.46,295.81,286.60,286.21,284.21,285.73,286.97,295.24,298.48,306.23,304.68,308.90,313.32,319.01,325.46,329.12,335.88,344.15,357.78,363.87,365.50,354.16,349.07,338.96,328.38,323.91,317.55,314.58,308.83,296.90,295.88,293.74,295.13,L7
2006-09-01 21:48:07+00:00,334.67,321.53,313.79,307.32,296.67,288.97,281.50,271.41,273.90,273.30,268.22,279.81,278.07,283.31,290.13,295.83,306.91,308.11,314.06,320.06,326.06,329.97,341.84,345.36,350.45,357.72,364.38,357.32,351.47,350.10,346.16,341.42,334.24,329.28,322.62,322.88,311.35,309.83,307.24,306.53,305.69,306.01,311.84,319.23,324.43,326.82,334.41,335.27,341.11,344.85,351.45,361.00,370.63,377.33,380.01,382.28,385.56,396.48,401.49,405.30,407.62,414.78,429.58,433.37,424.29,413.31,391.13,344.17,332.22,392.47,395.85,409.67,417.91,408.46,407.66,405.64,396.78,402.38,406.76,401.84,404.27,404.14,400.47,397.47,398.34,394.22,387.97,382.27,379.15,371.91,368.04,363.31,361.66,361.37,359.67,363.20,363.45,357.82,356.61,358.06,359.03,359.29,362.55,365.74,367.19,369.86,375.90,380.93,385.20,393.80,401.91,411.34,410.90,413.95,421.34,430.45,439.02,448.45,441.89,420.87,403.32,386.10,371.47,355.05,350.46,339.65,326.54,312.71,298.82,288.56,277.47,301.95,282.73,236.73,233.75,254.47,280.71,298.73,303.28,309.31,319.23,321.33,323.99,324.64,333.32,335.28,340.84,343.00,346.12,336.90,332.30,333.31,324.38,315.45,310.73,307.10,305.00,301.86,297.56,297.97,290.29,290.14,287.16,288.96,291.04,297.69,301.36,308.65,306.75,311.52,316.27,321.39,328.25,331.75,338.19,346.87,360.13,368.97,367.89,357.39,351.89,341.09,330.99,325.95,320.21,318.45,314.86,303.20,300.49,297.68,300.13,L5
2006-09-16 21:50:10+00:00,334.67,321.53,309.95,304.81,294.96,287.72,280.01,270.48,272.09,271.45,263.94,279.81,278.07,281.52,289.16,295.71,306.51,306.76,314.06,320.06,326.06,329.97,341.84,345.36,350.45,357.72,364.38,356.03,349.72,347.72,343.25,339.25,332.49,327.71,320.24,321.02,310.06,308.76,306.68,305.96,305.69,306.01,311.84,319.23,324.43,326.82,334.41,332.49,337.92,342.02,347.74,357.14,365.41,373.84,377.70,380.95,384.41,395.67,400.10,405.30,407.62,414.78,429.58,433.37,424.29,413.31,391.13,341.06,334.42,386.76,394.82,409.25,417.33,409.46,407.88,405.61,396.78,402.38,406.76,401.84,404.27,404.14,395.72,393.52,393.54,390.27,385.43,380.86,377.31,370.26,366.88,362.41,361.39,361.37,359.67,363.20,363.45,357.82,355.79,356.63,357.97,358.33,361.23,363.82,366.10,369.07,375.06,380.08,385.20,393.80,401.91,411.34,410.90,413.90,421.29,429.59,438.12,447.05,439.95,420.03,402.91,386.19,370.80,355.05,350.46,339.65,326.54,308.04,295.34,283.63,270.48,301.95,282.73,236.73,239.17,258.64,283.92,298.73,303.28,309.31,319.23,320.87,323.93,325.04,334.68,336.44,341.18,343.05,344.72,335.65,332.30,333.31,324.38,315.45,310.73,306.55,304.24,299.96,295.81,295.93,289.31,289.71,286.93,288.70,291.04,297.69,301.36,308.65,306.73,311.28,315.43,320.58,327.52,331.34,337.41,346.10,359.12,368.97,367.89,357.39,351.89,338.80,329.61,325.17,320.30,318.71,315.45,303.90,300.98,298.45,300.13,L7
2006-10-10 21:54:44+00:00,334.13,321.23,310.04,304.88,295.47,288.33,280.72,271.36,271.55,270.79,262.80,275.78,277.76,281.77,289.26,295.88,306.17,306.99,313.47,320.18,326.41,329.82,341.41,344.82,350.05,357.91,363.87,355.62,349.58,347.87,343.08,338.64,332.00,327.19,319.75,320.97,310.34,309.18,307.30,306.61,306.77,307.85,312.72,319.70,324.86,328.10,334.12,333.42,338.31,342.50,346.84,354.82,362.63,372.57,376.42,380.00,384.39,395.10,400.29,406.42,409.47,417.00,430.07,433.63,424.25,410.05,391.13,340.45,338.26,386.77,396.17,409.70,417.30,410.88,409.02,405.89,399.32,404.89,409.06,402.89,406.83,404.02,396.65,394.17,392.89,388.97,384.23,380.27,376.48,370.68,366.91,363.52,364.01,365.62,361.13,362.59,363.58,359.02,357.02,357.27,357.99,358.61,361.81,364.57,366.89,369.57,375.91,381.45,386.97,394.57,402.02,413.91,411.89,414.34,422.42,429.97,438.00,447.64,440.08,420.85,404.96,388.03,372.32,357.63,344.90,334.06,321.87,304.36,293.48,282.06,266.60,301.95,282.73,236.73,239.25,263.80,285.63,299.79,306.84,312.90,321.35,323.17,325.64,326.73,336.01,337.48,341.52,344.51,345.25,336.79,333.23,333.27,325.38,317.04,312.80,306.80,304.03,300.08,295.92,295.67,289.68,290.89,288.91,290.21,292.41,299.17,303.21,310.08,307.36,312.38,315.87,321.22,327.92,332.09,338.49,347.76,360.60,369.89,367.48,357.99,351.99,338.38,330.30,325.80,320.72,319.60,316.75,306.10,303.06,300.15,302.70,L5
2006-12-06 21:49:05+00:00,329.76,319.34,305.98,302.20,292.40,283.34,276.82,257.22,258.89,260.77,252.34,262.31,273.34,278.28,287.65,297.26,306.67,306.40,314.55,322.49,328.56,329.39,337.91,340.29,346.80,355.06,356.58,350.65,343.45,342.83,334.55,330.97,324.66,320.36,311.45,314.91,311.50,306.58,305.89,304.95,308.69,309.41,315.20,318.89,324.14,326.88,336.50,332.32,337.19,340.32,342.46,350.20,358.41,368.69,374.20,381.84,389.38,396.84,403.01,408.09,409.44,417.06,427.09,430.71,420.26,399.41,372.50,339.98,359.48,391.59,403.19,412.70,416.26,411.81,410.47,407.73,403.57,408.47,407.84,401.27,404.12,402.04,393.62,392.17,393.20,386.69,383.50,380.35,376.83,375.14,371.03,369.03,371.06,370.32,365.29,363.62,365.35,362.52,358.39,358.80,361.74,361.72,363.68,366.97,370.65,372.32,378.10,383.77,391.75,395.90,400.24,410.70,413.50,413.44,422.17,427.75,434.26,445.38,437.09,422.41,407.88,391.53,375.69,361.74,337.86,323.34,313.47,293.42,283.22,267.29,246.04,,,248.83,249.50,279.06,300.61,308.60,315.30,321.44,329.99,330.21,331.91,333.69,338.66,340.02,343.43,349.09,346.94,338.67,335.61,332.00,326.79,318.73,314.83,307.34,304.76,299.64,294.27,293.82,293.12,294.70,293.41,294.10,297.90,301.53,306.61,313.93,310.74,315.11,317.78,321.87,329.48,336.49,342.66,352.66,365.12,379.82,371.15,362.47,354.98,340.29,333.47,329.25,323.91,324.66,325.39,317.10,309.71,305.40,306.97,L5
2006-12-13 21:55:19+00:00,330.78,322.03,306.85,302.20,292.40,283.34,276.82,257.22,258.89,260.77,252.34,262.31,273.34,278.28,287.65,297.26,306.67,306.40,314.55,322.49,328.56,329.39,337.91,340.29,347.80,358.32,360.19,352.28,344.92,343.11,334.53,331.65,324.35,321.13,310.81,315.83,307.44,303.92,303.47,304.62,309.10,310.95,314.68,316.31,322.04,325.40,330.62,330.51,334.66,337.37,340.19,348.50,357.19,367.46,373.86,381.73,389.20,396.78,402.81,407.91,409.13,416.00,428.65,428.44,419.02,398.89,375.43,339.92,364.42,394.78,405.16,413.92,417.09,413.14,411.42,408.69,405.04,409.19,408.44,401.27,404.12,402.04,393.62,392.17,393.20,386.69,383.50,380.35,376.83,372.95,370.19,368.42,369.73,368.38,363.08,362.26,364.15,361.36,357.17,357.41,359.54,360.82,362.55,365.93,369.32,371.59,377.19,383.22,391.00,394.50,399.35,409.36,411.90,412.06,421.48,424.13,430.85,442.04,434.41,419.88,405.24,388.62,372.03,354.72,333.28,318.84,309.46,291.82,282.13,268.09,249.48,,,235.68,248.99,279.06,299.51,312.01,320.11,327.59,335.61,334.50,335.41,337.52,341.48,341.57,343.98,349.37,345.82,336.99,333.71,331.12,327.23,319.31,315.78,307.38,305.12,299.89,294.57,292.87,289.89,291.50,291.68,292.23,295.61,299.23,305.51,312.87,310.92,315.01,317.06,321.36,327.92,335.83,340.47,351.56,361.88,383.53,367.07,359.61,352.05,339.03,333.44,329.75,324.40,324.84,326.26,317.72,307.26,301.61,301.42,L5
2007-01-30 21:55:36+00:00,337.73,333.36,318.04,308.04,300.60,293.98,292.43,282.09,278.69,276.11,258.46,272.56,284.09,285.79,297.02,300.63,309.49,307.73,318.20,323.79,333.08,331.54,339.50,344.10,356.50,363.12,365.21,356.84,350.09,351.39,350.42,340.22,330.23,327.58,318.75,322.34,315.32,309.41,309.13,309.17,314.99,315.34,319.88,320.72,328.39,329.14,336.76,338.68,338.80,342.77,340.19,353.69,361.61,371.00,377.29,383.42,393.08,399.65,404.77,411.43,414.58,423.87,437.04,437.03,419.02,405.65,375.43,339.92,370.64,405.93,417.47,424.91,427.10,420.05,418.28,416.41,412.61,412.41,411.69,406.57,407.43,406.48,400.43,399.38,398.21,393.51,392.01,389.07,384.31,377.87,375.84,373.17,374.06,369.68,365.79,366.54,367.56,366.93,365.40,358.23,360.91,367.69,369.27,371.75,374.65,377.54,382.37,388.04,396.17,398.06,404.10,411.00,415.84,418.48,425.48,428.35,436.00,445.44,439.02,423.94,408.50,390.09,374.26,357.02,336.05,323.47,314.03,296.77,286.73,276.19,249.22,,,235.68,248.99,296.18,305.20,319.52,326.39,334.49,341.34,342.30,338.07,348.35,344.78,344.46,345.86,351.66,352.70,344.17,340.20,334.81,332.09,322.11,321.05,308.21,305.98,306.59,301.28,299.25,296.03,296.44,297.61,294.92,297.25,300.57,308.44,315.02,315.95,321.81,323.92,327.50,334.25,334.81,340.22,352.13,362.01,383.53,367.07,359.61,352.05,337.47,332.95,329.51,325.06,326.13,328.21,323.28,312.02,305.36,304.22,L5
2007-02-08 21:49:26+00:00,340.29,336.24,321.71,311.82,304.35,297.83,296.80,288.19,284.50,280.56,266.44,278.13,287.38,288.87,299.12,302.87,311.21,311.16,319.32,324.57,334.99,335.17,342.62,347.06,359.67,367.17,369.11,360.62,354.13,355.25,354.02,343.05,333.43,330.47,323.11,325.94,319.11,312.89,312.53,312.35,318.18,318.81,322.56,322.79,329.69,330.46,337.83,340.14,339.89,344.31,342.36,354.13,362.01,371.39,377.82,383.48,392.98,399.96,405.48,413.66,417.68,427.30,439.22,439.27,422.24,405.85,363.69,339.92,370.64,411.82,422.39,429.22,430.41,423.07,421.20,418.95,415.92,415.86,415.03,410.59,411.37,410.79,404.35,403.33,401.26,395.85,393.22,391.05,386.22,380.34,377.82,375.88,376.62,373.26,368.49,368.37,370.14,369.42,367.92,361.82,365.08,370.49,372.43,375.00,377.51,379.74,385.25,390.80,398.55,400.59,406.09,414.04,417.34,418.81,426.17,429.89,437.04,446.80,440.17,423.94,408.50,390.09,374.26,357.02,336.05,323.47,314.03,296.77,286.73,276.19,249.22,,,221.25,254.70,297.65,305.20,320.63,329.60,336.78,342.08,342.79,336.10,348.35,344.11,345.17,346.55,352.69,353.05,344.77,341.12,335.90,333.08,323.26,322.12,308.52,305.60,306.49,301.58,299.26,296.23,297.62,298.45,295.34,297.50,301.07,309.50,315.31,315.72,321.68,325.11,327.64,334.25,336.19,342.11,352.87,363.34,381.51,366.00,357.57,348.38,335.22,330.10,325.71,321.14,321.64,323.03,320.63,310.41,304.62,304.07,L5
2007-03-04 21:44:58+00:00,353.95,351.53,331.74,322.90,317.34,308.71,306.62,300.56,296.24,290.24,273.73,287.79,297.70,292.94,303.84,308.71,317.67,319.88,324.42,330.79,342.31,343.77,350.76,357.69,372.40,378.58,380.94,368.22,361.19,361.56,359.68,346.58,336.63,333.66,327.52,329.75,323.61,320.92,319.54,320.49,328.30,329.24,327.89,328.02,335.83,336.21,339.13,341.14,338.19,344.70,339.89,354.81,362.10,372.70,380.19,385.60,395.57,402.67,407.85,420.85,426.78,438.02,450.46,448.62,426.79,406.60,347.69,339.15,368.94,419.72,432.05,440.05,439.89,435.59,430.64,426.42,424.51,423.66,423.35,421.89,421.60,420.17,409.89,406.39,401.53,395.36,393.63,392.07,389.16,381.18,380.57,379.20,379.88,377.32,371.96,371.75,373.79,374.42,372.78,362.03,364.17,373.18,375.66,380.99,382.85,386.45,391.38,395.96,405.12,407.27,411.61,419.39,422.76,422.42,428.03,430.68,437.86,448.49,442.80,426.96,411.41,391.79,374.00,358.81,337.83,326.26,313.34,297.47,288.55,282.09,252.52,,,221.25,268.44,311.86,304.66,334.76,345.08,353.75,353.81,350.52,338.07,354.45,346.15,345.42,350.26,356.21,357.11,349.34,347.68,341.68,340.05,329.99,329.19,307.49,303.06,306.67,301.35,298.90,297.75,299.95,300.94,297.33,299.23,301.95,310.37,316.50,315.80,322.16,324.07,326.69,333.06,338.29,344.82,355.60,365.35,383.81,366.20,356.52,347.89,336.07,327.74,323.18,317.20,316.15,315.41,311.95,303.08,298.83,300.19,L7
2007-03-20 21:45:00+00:00,355.31,353.10,345.95,333.95,327.24,318.02,315.83,316.16,313.22,305.20,293.31,294.12,300.57,304.87,311.64,314.79,322.64,325.52,324.42,330.79,342.31,343.77,350.76,357.69,371.35,380.12,382.46,375.77,369.29,373.10,372.40,356.98,346.85,342.43,339.57,340.34,330.58,327.41,322.90,324.30,328.30,329.24,327.89,328.02,335.83,336.53,339.96,346.46,344.41,350.26,348.02,360.23,368.34,377.73,385.11,389.79,400.05,404.65,410.54,420.85,426.78,438.02,450.46,450.20,430.22,406.91,361.69,367.71,402.70,434.32,443.30,447.68,446.46,440.86,434.25,429.91,424.51,423.66,423.35,421.89,423.45,421.78,418.99,417.44,412.36,403.52,401.80,400.09,396.25,387.00,386.52,382.76,383.18,377.32,371.96,371.75,375.73,376.37,378.51,371.21,371.35,380.26,383.05,388.61,389.38,392.55,394.95,399.45,405.12,407.27,413.12,420.68,423.75,425.17,431.79,435.14,442.40,453.52,447.54,431.63,416.01,392.81,375.45,358.81,337.83,328.31,316.14,304.86,298.20,294.73,269.86,,,221.25,272.30,318.34,305.16,334.76,345.08,354.28,355.99,358.11,348.92,364.19,353.49,353.24,356.85,363.57,360.35,352.66,347.68,341.68,341.63,333.05,330.79,314.04,308.83,312.40,307.65,305.25,303.26,302.01,303.51,299.04,299.23,301.95,312.52,318.31,320.63,328.05,331.30,333.14,340.15,345.73,353.57,358.73,368.21,383.81,366.20,356.52,352.38,343.37,336.01,324.25,316.24,315.00,316.08,312.52,302.79,297.87,300.19,L7
2007-04-05 21:45:00+00:00,358.72,356.34,350.55,337.98,331.35,321.06,319.06,321.30,319.65,311.38,299.96,300.05,305.28,310.07,315.10,318.49,325.59,328.82,324.42,330.79,342.31,343.77,350.76,357.69,374.57,383.38,385.86,379.52,373.55,377.82,376.71,363.62,352.02,346.68,344.17,344.07,333.86,330.04,322.90,324.30,328.30,329.24,327.89,328.02,335.83,339.11,341.72,348.72,348.15,354.04,354.03,362.02,370.26,379.49,386.79,391.99,401.88,404.65,410.54,420.85,426.78,438.02,452.30,451.95,434.02,410.01,373.17,384.67,417.00,437.43,445.52,449.91,449.18,443.10,434.25,429.91,424.51,423.66,423.35,425.81,427.05,425.04,422.16,420.86,416.48,407.54,404.88,402.88,399.21,390.30,386.52,382.76,383.18,377.32,374.32,374.55,378.96,380.17,382.16,376.91,375.51,382.69,385.65,391.34,392.65,392.55,394.95,399.45,405.12,410.87,415.60,423.81,426.38,427.28,434.01,437.89,444.81,456.10,449.37,433.63,416.01,392.81,375.45,358.81,343.35,331.88,319.81,309.36,304.14,299.71,278.75,,,221.25,272.30,318.34,305.16,339.13,347.65,356.58,358.26,361.34,353.73,366.64,357.91,358.36,356.85,363.57,360.35,352.66,347.68,345.86,344.39,336.15,333.04,318.81,312.04,313.92,309.74,307.03,303.26,302.01,303.51,299.04,302.50,305.33,314.83,320.74,323.06,330.30,334.28,336.53,340.15,345.73,353.57,358.73,368.21,389.83,372.82,363.80,358.01,347.61,341.11,324.25,316.24,315.00,316.08,312.52,302.79,297.87,304.91,L7
2007-05-30 21:50:54+00:00,366.36,364.72,357.16,343.38,336.48,326.40,325.59,332.03,332.76,322.85,311.25,310.14,312.55,316.70,320.09,322.70,332.84,336.70,333.92,340.22,350.28,351.99,359.60,368.56,382.39,390.11,392.97,387.85,381.12,385.47,385.45,371.07,358.01,352.62,351.26,349.93,337.41,336.37,332.24,332.37,336.19,336.74,336.75,335.86,344.19,343.84,346.47,352.97,353.42,358.86,356.95,365.15,373.86,381.70,389.55,394.66,406.24,411.66,417.68,426.56,432.29,443.31,455.59,454.38,435.68,412.80,373.17,396.93,434.30,445.87,452.17,455.21,453.75,447.92,440.89,437.87,432.30,430.05,427.32,433.24,431.43,431.04,428.54,428.82,421.85,412.55,410.45,408.13,403.83,392.80,389.76,385.27,383.88,377.11,375.54,376.95,381.09,382.34,384.52,379.94,378.98,386.38,388.94,394.41,395.66,395.79,397.56,401.13,406.97,413.07,417.47,423.76,427.74,428.69,434.62,438.83,446.06,456.92,450.58,434.94,416.73,394.27,373.57,357.17,347.49,335.25,323.37,314.49,308.88,305.44,288.58,,,221.25,278.84,324.23,308.93,344.81,350.90,359.74,361.72,363.84,356.29,371.93,360.70,360.87,359.35,369.97,367.64,358.98,355.18,353.04,350.65,342.28,338.59,327.01,313.98,316.10,311.89,309.22,308.65,308.46,308.54,304.46,307.42,311.18,318.86,324.83,328.60,331.46,336.69,338.12,341.86,353.24,360.88,366.75,375.78,400.86,382.69,371.71,363.38,354.70,342.04,321.85,313.49,310.78,315.88,311.73,302.20,299.83,306.65,L7
