,dates,aus0236-0000,aus0236-0001,aus0236-0002,aus0236-0003,aus0236-0004,aus0236-0005,aus0236-0006,aus0236-0007,aus0236-0008,aus0236-0009,aus0236-0010,aus0236-0011,aus0236-0012,aus0236-0013,aus0236-0014,aus0236-0015,aus0236-0016,aus0236-0017,aus0236-0018,aus0236-0019,aus0236-0020,aus0236-0021,aus0236-0022,aus0236-0023,aus0236-0024,aus0236-0025,aus0236-0026,aus0236-0027,aus0236-0028,aus0236-0029,aus0236-0030,aus0236-0031,aus0236-0032,aus0236-0033,aus0236-0034,aus0236-0035,aus0236-0036
0,1987-05-22 23:08:08+00:00,182.54560236497744,185.95666570285303,,197.264229722595,186.442266183688,189.29389394802052,188.881679659472,195.15142046655166,202.2837653047379,207.61529197893074,225.25865773958907,212.30262441711815,216.63522550267447,218.91778084559058,208.01060813026274,203.08277024763788,206.05826322031888,201.21721135518507,205.5667401443071,203.82366618834445,201.3758655827605,198.78486577504208,201.3763038063338,216.62600185012602,216.14411499952672,212.81690861913702,214.47632205735871,214.01046957877213,195.57229913481916,187.73275593545296,184.02277184534333,185.3634343213453,176.59407891974962,183.3274312129276,187.32683155919338,179.81844793321875,192.07589317896264
1,1987-09-02 23:16:50+00:00,181.8728596089928,193.26576412219094,,205.7305216078746,208.59501576487799,208.98753318869723,207.36343425149767,214.05708021632734,208.19125159413093,222.59718352825837,228.21599037399926,223.26713171596,224.02329005352223,224.5832138263505,224.01790781073788,216.47975043653412,216.79754504962926,221.55374590192324,,209.62996787518424,200.46492361645903,195.34605468359996,203.66507650305127,216.34451156218466,211.74391304281824,208.4585333655322,213.3537971300031,210.9300156841643,201.15714472851806,183.02333000510666,172.24113325302352,181.24340824720753,177.13836665068752,183.771681672527,183.63174929975656,183.23864284264042,190.48290054230864
2,1987-09-18 23:17:14+00:00,197.0470113978656,232.6511623326871,232.7659002408864,233.35422885562673,218.37106510304395,218.0857576380155,219.4784486451974,220.42138979931545,224.22223494945658,235.15958374368054,243.62828865342897,235.95707870945128,238.19822751516637,233.44247953332223,230.60065702543622,226.81952338384158,228.06159662345001,225.5166532592139,226.4487061551714,221.4405792822862,217.16668112433754,203.14572891680228,209.71985574100157,219.4048688410354,217.9951255453063,215.42282293962072,216.8109691835443,213.1025110469859,199.16695662650963,193.4214263546481,184.61659179578942,192.65016633649037,188.81880279293537,192.5815875932834,198.61771034258103,188.66144055273963,198.12094127632997
3,1987-10-13 23:11:33+00:00,199.38648043097854,228.4666709064117,229.32819138165613,227.8368369889022,217.88936031914497,212.88573931601914,219.59979921971805,221.92271158430296,225.1842407315283,232.06918315951904,241.33592555570576,235.1931005605965,232.0646785971585,234.25280107230463,229.9668507738666,229.15576802829023,229.43631155178338,227.845454877246,223.88109794095183,218.9154225731669,213.40756676171998,210.2732461244349,209.80644942834593,215.00467371571557,216.99203852691105,210.1224619455938,212.93829373030007,211.48439049780734,196.59785208579777,188.71126472560758,187.74911568735882,186.44774889231928,191.9974494499426,189.6276918978429,192.61447241389277,193.76060699062745,199.75507379855298
4,1987-11-14 23:12:11+00:00,199.21201228562032,207.6270156875053,222.80172999844703,214.47114143391448,221.35967268985047,191.32336069934183,207.68652311032193,217.8176496354229,212.81040926301014,223.20742559188628,240.61991679455326,229.7618471033787,223.81463969093573,223.3263155967028,216.24795368755443,221.695496572985,214.72660109779844,214.48918464220108,214.08442863893822,205.5835645150761,203.09415524905154,197.55445984893393,192.75488837342576,203.82635733411846,202.00741153503935,204.32431222225176,206.47876249666908,211.64514984631566,200.60265853258343,189.31632715018694,174.4577475337869,186.79781167589022,182.31247130001984,180.18350874310883,178.968137204021,,
5,1987-12-16 23:12:41+00:00,194.94796176905194,212.88501867625328,215.5222535181558,224.26914081689094,217.06898804900612,216.34739573908166,214.67099864867242,211.45760237214236,212.7147028390444,226.38827617129044,225.52804859805272,232.38139563987707,228.2528890841268,228.53559496885512,227.5751396505083,221.52237506889884,218.46785756585035,211.97749018926925,222.90357575646848,201.121817114548,202.02755682491969,200.48224715262853,200.75471866739048,205.11514987290704,216.02806167288685,209.0772199390777,209.23040245246494,205.45740325903262,198.21712180368783,185.146102074666,174.55843691960263,193.54901557488796,183.07094951768653,183.40082257488882,187.61043616106565,186.75444665903512,195.86834078584238
6,1988-01-08 23:19:14+00:00,200.64879188683682,219.50182283871814,225.00938270657397,221.9866652252098,225.56262173191593,228.84213206698325,223.95430558126637,223.74216403671934,233.87210507606997,221.41545965463652,236.69114596538125,230.09970679677852,225.2651707975762,229.73733005808504,227.1290038863984,223.90986263692164,223.2436448366589,220.46637852492154,224.7416247901202,210.70148428702666,211.50143042544758,200.76053068350743,203.7484642004483,215.27838105966634,220.58085031871045,212.47641538754252,218.69122891903612,218.93634786903482,203.66549757164657,194.5924144927859,189.1646866036667,194.79088657416932,191.5407336543118,190.11152209916335,193.23030529030217,187.262865974652,204.17774493125333
7,1988-01-17 23:13:14+00:00,183.2162945701208,196.0925064639909,200.8847642988298,200.50663370890385,193.1903696124344,202.06791341860614,208.28481606388655,209.44869688719248,200.5886764503891,214.01567980824737,217.70264315011465,211.30751643061834,215.30982117443568,211.967389984735,201.54917695575068,203.61522359114142,206.99330196133488,209.19926298731463,200.99539263233044,190.3097458102131,187.65026347803908,187.82291256488477,191.4071248556395,204.33574965984408,208.94381713760458,209.70031350154517,204.03504424235376,203.9194700353478,191.901804684794,181.83504213994348,169.9038969615379,173.40861559413685,169.21068280425015,170.93138100045152,175.51749806198202,177.32438985330418,188.0537138612446
8,1988-01-24 23:19:32+00:00,193.15063320262215,203.98846477558018,214.14535638127487,216.95032720588594,210.12918845978507,207.45882930062496,218.44948108153952,218.3603486538743,220.45693325015452,215.36918587910833,223.7139968257906,215.42186911503867,221.0932513432689,222.65069581335572,211.6619811810205,215.85782077019945,224.09929733660488,215.916439648479,214.1086452429593,205.89896766075404,199.9215071954902,199.81976493955702,207.99805822837422,210.4460556597169,225.5958122473336,223.4299578772024,219.9769005709588,221.78936743196618,204.30546138767514,187.50737541491003,177.84828667436983,183.06947103020602,176.53274725436248,178.79039318462375,180.60768114916033,186.78864055450396,206.01555005153426
9,1988-03-12 23:20:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
