,dates,chi0535-0000,chi0535-0001,chi0535-0002,chi0535-0003,chi0535-0004,chi0535-0005,chi0535-0006,chi0535-0007,chi0535-0008,chi0535-0009,chi0535-0010,chi0535-0011,chi0535-0012,chi0535-0013,chi0535-0014,chi0535-0015
0,1986-02-26 13:35:11+00:00,159.9792778164767,128.0928878511061,113.42752902330217,,86.9309128049202,90.03875934342109,88.70587455084939,,96.90118520536774,90.96312434353155,86.05377045509603,94.63055098995919,112.79003995873825,95.43715850486248,90.92656615943038,103.0217404241437
1,1999-09-11 13:55:51+00:00,,,,,,,,,,,,,,,,
2,2000-05-31 14:00:41+00:00,,,,,,,,,,,,,,,,
3,2001-04-09 13:53:03+00:00,138.77463819361407,136.57394267413312,109.9899032665335,,,70.10279936565276,70.42162470587851,,,,,,,,97.55621420189708,94.28637448301674
4,2002-09-10 13:56:42+00:00,188.37760868613225,159.7895943492461,141.82697955493208,131.53999957062334,118.20606769815404,102.47965964103855,113.34833092914192,119.6469891366744,125.15168595323664,109.73852567415878,114.55480551054976,120.19493502334123,132.74831494185045,125.17818223154148,124.1903871709907,144.90506509954548
5,2003-04-15 13:51:44+00:00,,,,,,,,,,,,126.84968647075459,138.4393906004779,120.2074339916941,115.80414106892641,117.44615381485987
6,2003-05-08 13:57:31+00:00,,,,,,,93.43112470835722,105.06932521069875,89.35321160310943,92.42413475032555,95.95870385457037,,115.32284856621871,94.32096670908791,94.92314809845249,97.75484746044151
7,2003-08-28 13:57:07+00:00,,,,,105.67562806684924,104.03506133661602,99.01073386363518,108.67770060222611,105.16282755569868,86.30954139611798,95.29480632394181,103.08699500903255,115.45826813214526,103.16445564545364,,
8,2004-02-13 13:52:05+00:00,175.63540442245025,143.04142978751074,131.20654424536193,118.6610247856365,115.96563812053158,101.47607283039133,99.09374050125176,109.89272588695273,120.41749627873453,113.63729454575841,109.30952152078862,,,,113.74342559763164,121.89873622620294
9,2004-03-15 13:47:51+00:00,196.35523668770261,140.49947689251147,127.79381034568907,112.76396847605258,111.58724428179626,91.33255199698795,90.36679100640895,86.65305464519825,120.39061653720478,116.23984791945938,98.22568770166097,101.75679457655913,120.26590013856737,116.24039541250143,115.58867419951733,132.89476453318034
10,2004-05-02 13:48:56+00:00,,,,,,103.26456027101545,105.67853749835908,108.99551249109777,119.67136346051957,109.89045503824758,114.17358966506126,112.04438536989176,130.28088194123814,106.57519085450744,111.90162277109455,125.12298498015114
11,2004-05-19 13:52:10+00:00,,,,,,,,,,,,,,,,
12,2004-11-10 13:53:46+00:00,148.08231998747064,130.51659554740536,118.39382763179208,122.32923546910621,89.72007093376968,99.31902065174707,92.71518586550876,93.95279024164897,107.39615359909989,114.33955434860913,107.45742039993871,118.64306798427216,134.12877242100825,120.43440451078644,111.38835685222023,127.67459180153192
13,2005-02-14 13:55:19+00:00,173.83954283084245,137.38330650385177,124.11766474113318,115.33474671734145,106.40967490399902,98.92907643560943,104.14361445260417,113.11992058745733,118.09202721322582,117.61733370665304,110.73423042982029,104.26715094073164,120.84383537612878,106.45758273495302,104.29147856521324,120.46924128452828
14,2005-05-13 13:58:22+00:00,,,,,,,,,101.97641030154551,94.18362791523089,104.90667547673806,108.70007321416557,,109.72298218447634,105.32867622329064,113.57470202173937
15,2005-08-25 13:56:51+00:00,,,127.44608892864123,133.6155746525532,117.14556490108482,119.77986674693953,110.98304924275753,117.13724052493521,118.2118099604047,113.4870621132613,107.76019508585289,118.09396837404444,124.43961067343689,112.54210126410194,116.5955521380676,126.57168011757015
16,2006-02-25 13:58:51+00:00,,,,,,,,,,,,,,97.61720548078986,95.41521469653907,102.88436032393247
17,2006-03-13 13:58:51+00:00,,,,,,,72.80837181195173,,,,,,,,76.48303445380965,91.34060861074931
18,2006-12-03 13:53:05+00:00,137.03549946307373,102.24298728120277,,87.06722367446862,,,,,,69.19198715282026,73.66103652856299,76.01745813589605,91.19323222300483,67.10042633652569,77.6323084490829,95.16539484375531
19,2007-03-08 14:03:42+00:00,183.23744175177282,149.34753379021583,137.5182663304821,124.02868443771706,123.72373029456531,111.75587022495122,114.87760509530163,117.4646941498229,122.3709169214003,110.79521798307366,109.46560287320767,,129.50682733191522,123.81117869115546,118.55201275587575,126.49529979616028
20,2007-05-28 13:53:14+00:00,,,,,,,,,,,,,,,,
21,2007-09-16 14:01:51+00:00,180.91996169585934,140.29662740541207,126.48171638294772,107.7238196759447,95.0000301777547,105.12772680912252,94.31720565209065,106.42790232042942,109.85401711553658,95.94638871257027,108.42126078358882,112.27162661717824,121.75539621190308,101.40451345695097,100.00628190666814,111.5805122696844
22,2007-12-13 13:59:03+00:00,142.13898820557364,110.07239068376984,76.45459484028798,84.15552808311963,78.16352839430257,78.39541413570791,76.80148309416651,79.71755290843018,81.07941823684398,84.63788800464583,,,94.67510052786109,66.17244950331754,80.74403480998237,101.61653182700971
23,2008-03-18 13:58:54+00:00,,,,,,,,,,,,,,,,
24,2008-05-21 13:58:42+00:00,,,,,,,,,,,,,,,,130.18057095380766
25,2008-09-10 13:57:42+00:00,155.72963474204138,108.26683437164388,78.66212244888526,98.97619871445842,,,,63.443219296558816,69.67055560671413,78.65409484322248,55.61363626381797,,84.60911540362379,73.00214256217697,84.93339891069807,88.84208528469662
26,2009-05-24 13:59:12+00:00,,,,,,,,,,,,,,,76.54067724117218,115.9242872118214
27,2010-01-03 14:00:05+00:00,149.99733912464626,95.90303561770797,85.76460664871703,103.32032638597144,69.31051892822012,77.49030306763834,69.14887831280971,89.21056746375726,110.90519422844126,77.45951678608402,80.16145220814873,,108.35490677539109,96.04492924645439,99.26243271639676,119.49464290793519
28,2010-04-02 13:55:11+00:00,,,,,,,,104.91158250521255,109.66584067120712,101.05483796404678,104.17570975808725,105.96054098681806,111.66793013880657,100.3446729125261,,
29,2011-04-12 14:02:23+00:00,,,119.24272083168792,,116.93017714792144,102.94047141170097,112.88811671557428,117.678016801487,,111.22510101270058,120.16472349014707,,,115.12083363069692,118.50251420329316,119.56571548881513
30,2012-05-09 13:57:37+00:00,,,,,,,,,,113.72437464171965,108.547363996997,122.69480020113195,,,,117.56418663598511
31,2013-03-16 14:04:53+00:00,,,,,102.8745902038315,94.49398945188805,97.26897669772495,106.59754436658257,118.71475510863684,122.34890886761798,131.44610963852395,135.80871276700134,146.9850301900964,136.8527757764465,,121.55269668982285
32,2013-06-04 14:04:27+00:00,,,,,,,,,,,,,,,,
33,2013-09-16 14:10:43+00:00,133.81725872365905,99.64234743087472,,,,,,,65.07228579155732,,,,,,85.53666067858502,96.98773430925831
34,2013-11-11 14:04:56+00:00,118.61233842045561,66.29732383726491,,,,,,,,,,,,,80.67176891239042,101.79302390922422
35,2014-05-15 14:00:18+00:00,,,,,,,,,,,112.34956522922322,,,,126.85705146596838,116.76214214599489
36,2014-05-30 14:08:21+00:00,,,,,,,,,,,,,,,,
37,2014-07-01 14:08:32+00:00,,,,,,,,,,,,,,,,
38,2014-09-03 14:08:52+00:00,161.11359418292724,,101.56759395077361,97.41208994696836,85.17985498739151,74.09911813612891,73.75798820666368,75.82568224553296,95.60954743793044,89.14170194071428,90.20162145873933,,114.57708862149494,104.13850709088538,101.30956961114639,110.37505259367586
39,2015-03-23 14:02:31+00:00,183.1131702353325,,,,,99.4724835261183,95.27149198455876,120.44455988141878,103.54167687962104,102.27046688816459,120.88663390702433,143.47253866103492,161.74017675303807,137.4911725673693,126.80539443922079,133.19815216768527
40,2015-04-07 14:07:55+00:00,201.3376919545297,,,,,,,,132.46528239868118,117.88341115459673,126.5659672856656,136.81087560198546,144.80397872932028,128.95382796558673,123.24822412663238,128.669954193535
41,2015-04-23 14:08:00+00:00,,,,,,73.87011596939624,105.05087691859292,122.84252715014573,92.69980925802771,88.89031400223855,107.97248990037804,110.91582746984139,122.80745307017702,,86.76693473869156,
42,2015-05-10 14:02:02+00:00,,,,,,,111.5842585503256,114.21056409744324,117.40105351380443,116.35995518665594,118.16849493697418,128.80498220812774,139.86743094703465,124.39624935755846,131.31024308785112,122.29663843816981
43,2015-06-02 14:07:54+00:00,,,,,,,,,,,,,,,,
44,2015-10-25 14:03:21+00:00,,113.35005395989533,99.72224106957502,95.80859663345156,90.60131895129099,90.70728550626238,,,,,108.06477449300492,101.12389939824742,120.14332625238482,104.115009059796,97.14051973870349,115.9564646598827
45,2016-02-29 14:08:39+00:00,177.53029496341316,109.49028550377143,115.03595466338724,103.91340389882586,92.87531528913163,97.13106771507822,102.3798940986254,98.96906860136768,99.04265984573233,87.6105755834007,100.61828756991254,97.45515946767541,107.81492775536965,,,
46,2016-05-11 14:11:09+00:00,,,,,,,100.65533786226118,118.09339102363201,122.98364778076312,120.99769427295819,,129.6810434903793,147.3222299487079,134.97496738434884,,139.59693657265862
47,2016-05-27 14:11:14+00:00,,,,,,,,,,,,,,,,144.8277981682546
48,2016-05-28 14:02:37+00:00,,,,,,,,,,,,,,,,
49,2016-07-14 14:11:19+00:00,,,,,,,,,,,,,,,,
50,2016-07-31 14:03:00+00:00,230.8422400881633,127.42690661225078,99.04175489221544,83.74450382325413,102.59628268606915,115.61997124679795,116.4883466140816,131.53785332248938,140.95618189051723,129.23691363638207,135.87698387861923,148.38488511399564,162.57310757390897,140.1357529922217,,
51,2016-10-02 14:11:31+00:00,,,,,,,,,,,,,,,,
52,2017-03-27 14:10:59+00:00,191.84690431154877,,137.55906419235006,124.52482528714901,122.46791202027146,112.55687946747162,120.43935877823057,127.54167383635021,,,133.32313434790663,136.40211860152198,150.98056809670302,127.77310807546556,128.46962082329625,128.44364904145075
53,2017-08-11 14:05:35+00:00,,,,,,,,86.02669228184385,,,,,,,,
54,2017-08-18 14:11:22+00:00,,,,,,,,,,,,,,,,
55,2017-09-19 14:11:20+00:00,154.846473397592,113.25319032668061,104.31268343143509,,,,,69.40330609218913,92.56252728937224,90.79387587050277,84.21262783205549,100.77746502037223,111.845741757301,97.12943563405251,94.40342577450322,
56,2017-11-06 14:11:23+00:00,161.75887441316948,125.1005301856125,111.009446276401,114.96211370240238,104.0588818135398,106.59962956068809,107.82831104660086,,,108.92723893913437,93.72982141864814,104.47465180238594,134.7006158141065,121.17150460581543,,151.1265147779484
57,2018-03-22 14:08:16+00:00,,,,,,,,56.42258657611661,106.7505002512718,106.01048660657388,110.14898153021537,124.5854492914513,138.4796406694943,122.5914037109783,,
