,dates,per0093-0000,per0093-0001,per0093-0002,per0093-0003,per0093-0004,per0093-0005,per0093-0006,per0093-0007,per0093-0008,per0093-0009,per0093-0010,per0093-0011,per0093-0012
0,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,
1,1984-12-16 14:46:50+00:00,,172.07929900666306,174.1507564765646,185.66582443960448,213.0969780953103,210.58770914749877,214.92324237555115,202.86038138053746,183.32310551580784,165.7829981756447,157.03614832572927,139.81475685245545,147.07325744653403
2,1986-04-10 14:42:16+00:00,,198.3198513955126,190.6256551455376,196.02989978908428,213.32842497789005,217.97425273878267,217.39013612773195,206.10476860442267,203.14583469347318,185.88875882249866,171.80366975369037,150.28201094238892,142.17544450212907
3,1986-04-26 14:41:53+00:00,,186.48481363168227,187.623741884341,195.94284271135245,213.15842213554967,212.3424938311579,216.81157844252195,208.0288047280965,197.29600987130905,183.97548875091275,172.6446962873779,151.4840506961935,143.38024772081673
4,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,
5,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,290.0742356008803,181.71747240652303,181.86024358002913,199.25811065210124,219.7336829092329,214.58514775476658,219.78978447720286,218.4177883589923,214.91367206304741,195.5648309607908,173.47398113171502,153.20214836762653,151.8864731687417
7,1986-12-22 14:35:44+00:00,288.10506526775754,201.00594842682938,199.8303697418104,206.1002203646439,214.20053980486776,204.51929762060502,202.33317442668172,207.36226107546005,213.18401952689382,201.7471713196838,189.01864949494558,163.11057421386593,150.19247959914733
8,1987-01-07 14:36:13+00:00,232.56224914860942,187.9446988536325,184.20447185836375,176.25592849425115,186.70390540923182,186.50107269865575,184.07379048926174,190.4174283165192,184.9367005179602,,,,122.71416653916974
9,1987-04-13 14:39:36+00:00,267.1786925516496,190.1413930262181,185.2813663108894,192.3669190505154,199.57389983742792,203.2193688844945,205.59754643549687,201.7495906416311,197.9161016536855,199.30330017871304,185.16189855435604,165.15835233987306,158.53653538761324
10,1987-04-29 14:40:06+00:00,,172.6185921796841,167.94241846285772,173.84794440591173,194.79680227655757,208.51078846687028,219.08556470002506,205.07086225323573,185.55999918193822,,160.9030451748743,154.57199114820332,156.7957420286523
11,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,
12,1987-08-03 14:42:25+00:00,,170.61130200760024,169.19524849664273,178.67783257717602,201.45560854753683,205.70633719682903,207.95011575520124,204.98161903610148,187.63856356233381,,154.23012452743228,140.7104971917977,139.57921029376828
13,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,
14,1987-09-20 14:43:42+00:00,285.27735021820973,162.11822402778523,171.30970077837839,188.56558867513363,210.6953018826825,210.80966045568437,205.75330145568623,204.65956586493863,208.15976143126318,182.67593627359406,157.58662547446895,156.18845720789147,142.11348541068526
15,1987-10-06 14:44:02+00:00,,156.88449123170125,161.81446472967795,181.5348094810443,205.9463004752935,216.58478089327696,204.35032406721677,188.79448955115706,182.20680786047603,173.87216208796158,161.3110174547651,134.59844326438215,125.14912218100086
16,1987-11-23 14:44:57+00:00,,166.2472459225309,167.22407459681915,182.42209918049747,204.81818144568604,213.31340300680364,213.2215701280296,201.30006142653198,170.05063550966642,155.32267975538505,148.2975206355712,129.25801552925853,126.57739189284496
17,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,
18,1988-03-14 14:46:39+00:00,254.18508351474404,181.16971332753704,178.99794329503527,186.11789917020587,206.03259294120434,213.45422043432873,215.52143014380528,208.69046528770843,193.00177897995712,172.32050654510945,165.52428891790157,141.2338623561383,144.5806820483552
19,1988-03-30 14:46:46+00:00,282.2290331981466,166.80712450447734,172.9267659407826,184.79901087907365,202.13397876487755,213.7612735105671,211.72744352543162,212.65144762318943,184.44179857234644,158.20357577393017,155.7907252324407,133.79431048372976,131.74403563492137
20,1988-04-15 14:46:50+00:00,225.357391206999,170.71367524396243,174.61356991194032,190.23059503438418,212.08544602024142,218.93024458265495,217.19368983619734,205.3125439407866,189.82287034168317,165.64562935422066,171.28741513652645,145.71097856748105,128.81398689992147
21,1988-05-01 14:46:57+00:00,234.67123176444545,176.95193956719586,174.15204856152394,189.0832901755756,206.3565220898195,212.92005536974744,220.0409218047253,209.90234630419283,200.85132094490407,174.47148968752455,165.5217868735927,149.76178351871383,136.8283417245987
22,1988-05-17 14:47:08+00:00,203.99102967058568,187.8654428614502,186.8975571893405,193.97348120661056,219.4601722160536,226.96273180813796,227.6252020893477,206.57006399846054,193.96439357585703,186.4727521104816,182.59033006923792,155.7807710182385,146.61395698441243
23,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,
