,dates,per0093-0000,per0093-0001,per0093-0002,per0093-0003,per0093-0004,per0093-0005,per0093-0006,per0093-0007,per0093-0008,per0093-0009,per0093-0010,per0093-0011,per0093-0012
0,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,
1,1984-12-16 14:46:50+00:00,,172.97249823723467,175.0439557071362,186.43142378009443,213.766877518239,211.18317530121317,215.59314179847985,203.62598072102742,184.0887048562978,166.67619740621632,158.1079874024152,140.88659592914138,147.96645667710564
2,1986-04-10 14:42:16+00:00,,199.3976381487214,191.7034418987464,196.95371700612043,214.13676504279667,218.69277724092188,218.19847619263857,207.02858582145882,204.06965191050932,186.96654557570747,173.09701385754096,151.5753550462395,143.25323125533788
3,1986-04-26 14:41:53+00:00,,183.02308698756497,184.1620152402237,192.9756484449662,210.5621271524617,210.03467606841303,214.21528345943398,205.06161046171025,194.3288156049228,180.51376210679544,168.49062431443713,147.3299787232527,139.91852107669942
4,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,
5,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,
6,1986-12-06 14:35:14+00:00,289.87535599266255,181.4191529941964,181.5619241677025,199.0024082986784,219.5099433499879,214.38626814654882,219.56604491795787,218.16208600556948,214.65796970962458,195.26651154846417,173.11599783692307,152.84416507283458,151.58815375641507
7,1986-12-22 14:35:44+00:00,288.80668828960495,202.05838295960052,200.88280427458153,207.00230710701913,214.98986570444612,205.22092064245243,203.12250032626008,208.2643478178353,214.08610626926907,202.79960585245493,190.28157093427095,164.3734956531913,151.24491413191848
8,1987-01-07 14:36:13+00:00,232.6043074433133,188.00778629568833,184.26755930041958,176.3100034445847,186.75122099077367,186.54313099335963,184.1211060708036,190.47150326685275,184.99077546829375,,,,122.77725398122556
9,1987-04-13 14:39:36+00:00,272.36179966626696,197.9160536981442,193.0560269828155,199.03091391216634,205.40489534137248,208.40247599911189,211.42854193944143,208.41358550328204,204.58009651533644,207.07796085063913,194.49149136066734,174.48794514618436,166.31119605953933
