dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2004-09-24 22:02:01+00:00,L7,,389.80,389.59,380.84,375.74,371.62,367.93,367.60,367.52,367.95,373.31,372.19,,,,,,351.74,349.90,357.56,357.64,359.57,360.90,355.42,352.30,352.10,353.30,346.79,352.67,,,,,358.01,355.78,356.86,357.27,363.33,373.87,380.86
2004-10-01 22:08:09+00:00,L7,401.95,393.92,384.63,384.02,377.31,375.44,372.42,373.79,368.75,365.62,,,,,,,362.92,358.75,355.32,360.31,366.24,360.18,359.29,353.98,358.30,355.84,364.10,,,,,,,352.54,357.38,355.05,358.57,361.62,376.16,383.64
2004-10-02 21:57:38+00:00,L5,428.92,419.09,399.05,400.31,393.11,388.33,390.67,389.31,389.61,387.94,387.23,390.76,392.28,392.67,394.32,389.25,382.97,378.81,373.37,373.11,382.12,380.51,373.03,377.29,378.34,380.87,370.62,364.96,364.35,363.57,368.18,372.61,372.94,375.88,383.77,379.79,378.54,383.47,401.65,420.52
2004-10-09 22:03:58+00:00,L5,410.51,404.91,399.00,396.55,392.18,390.15,388.82,389.28,380.24,376.27,372.56,381.13,379.69,376.51,370.98,367.40,367.98,367.36,362.14,361.39,366.87,373.51,373.82,362.64,367.31,372.05,361.86,351.43,350.68,,,,,,,,,,,
2004-11-02 22:08:28+00:00,L7,486.86,,407.81,419.12,422.30,420.22,426.88,439.21,454.41,459.08,,,,,,,425.42,438.70,453.20,456.15,443.91,,391.73,400.72,410.62,418.64,,,,,,,,395.14,418.85,431.23,446.03,458.88,479.73,507.31
2004-11-10 22:04:35+00:00,L5,394.27,383.45,366.74,372.27,369.61,367.66,372.14,371.26,374.45,377.41,371.76,360.54,359.77,357.90,356.97,357.28,351.38,351.43,348.53,349.42,344.32,345.88,344.97,349.28,356.33,356.67,352.48,342.78,343.02,342.12,340.48,340.30,340.74,339.38,349.81,360.90,363.87,369.43,373.32,361.15
2004-11-18 22:08:33+00:00,L7,,,,,,,388.97,386.97,398.60,410.76,417.63,410.89,409.45,392.04,391.44,394.85,,,,,,,375.68,385.71,386.35,401.89,405.47,407.79,393.24,382.68,378.93,374.89,,,,,,,427.01,440.58
2005-02-22 22:09:14+00:00,L7,,,,,,536.48,,,,,,364.47,359.65,361.69,360.37,354.79,356.42,,,,,,,347.66,346.97,343.65,352.89,357.80,355.04,351.74,363.78,,,,,,,,,386.44
2005-02-23 22:00:07+00:00,L5,400.50,401.83,397.70,389.70,377.76,376.32,369.24,368.10,365.18,366.55,365.73,366.61,359.30,364.48,361.50,362.41,359.24,356.34,354.89,348.41,345.29,347.86,349.13,354.08,352.64,350.45,350.26,357.66,351.98,351.89,351.71,356.80,355.54,352.82,345.95,346.11,349.57,346.62,378.09,388.56
2005-03-02 22:06:24+00:00,L5,521.57,513.77,,418.28,411.29,412.44,415.69,418.93,416.25,423.07,426.42,431.53,437.60,438.23,439.70,438.42,447.19,447.10,438.85,437.46,446.62,433.29,428.22,436.60,440.94,413.05,424.36,435.27,422.06,417.38,395.99,390.83,408.73,413.15,385.42,366.04,394.08,388.39,423.36,446.01
2005-03-03 22:03:05+00:00,L7,,,414.07,409.15,405.54,407.78,405.51,409.39,410.51,413.28,418.94,422.16,420.73,412.64,,,,,422.12,429.93,434.15,,388.48,406.27,407.86,387.94,399.24,415.87,397.89,394.32,,,,,,363.64,378.43,379.33,406.60,430.34
2005-03-11 22:00:19+00:00,L5,395.00,393.80,384.20,381.45,377.33,378.21,378.10,373.52,377.08,377.03,375.10,372.21,372.34,374.11,370.54,372.89,366.55,366.85,365.10,362.31,362.71,362.08,355.98,357.54,355.84,359.33,352.58,347.71,346.42,350.89,349.32,343.22,335.72,337.73,344.76,349.57,346.13,351.93,372.59,386.06
2005-03-18 22:06:34+00:00,L5,425.40,414.40,412.28,410.96,412.55,410.20,406.23,407.91,411.45,412.89,414.65,409.96,404.60,409.67,408.82,413.72,413.62,410.65,416.18,424.40,423.48,429.45,428.21,433.41,430.10,439.55,415.91,378.35,373.46,385.05,383.19,377.75,366.48,369.51,386.68,392.71,378.28,386.60,408.85,421.82
2005-03-26 22:09:16+00:00,L7,386.33,384.98,374.95,366.70,363.79,361.26,366.93,,,,,,,360.48,359.38,357.39,354.76,344.73,348.42,344.50,343.03,343.60,342.31,348.48,,,,,,,334.48,332.34,324.25,320.59,327.83,334.47,334.37,340.22,359.71,377.22
2005-04-04 22:03:03+00:00,L7,,,,387.46,382.70,388.63,390.08,388.25,386.67,384.44,382.06,385.71,383.02,392.76,,,,,,388.03,386.08,385.19,386.71,386.69,389.97,387.03,374.61,358.06,352.79,355.72,365.40,,,,,,353.10,354.38,377.72,401.44
2005-04-11 22:09:11+00:00,L7,,,397.27,397.26,391.12,389.42,385.56,384.28,390.15,387.99,387.09,390.98,394.20,,,,,,,388.83,390.68,395.28,400.43,404.16,408.31,412.43,424.80,418.12,379.05,,,,,,,372.42,376.08,367.13,385.06,411.95
2005-04-12 22:00:30+00:00,L5,426.18,413.84,402.90,408.13,398.01,399.66,396.55,393.91,398.49,395.56,394.33,396.70,395.86,402.65,407.81,400.98,397.32,391.26,388.56,395.48,397.52,397.89,399.57,408.06,409.71,414.70,423.58,426.60,412.08,369.83,371.38,384.76,381.72,350.84,361.66,377.73,381.48,375.18,396.27,428.58
2005-04-20 22:02:56+00:00,L7,,361.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.48,337.08,332.27,335.83,330.44,328.43,336.41,348.35,346.70,366.69,400.80
2005-05-22 22:03:00+00:00,L7,392.00,390.07,383.45,381.82,383.85,,,,,379.08,375.76,373.84,376.45,373.27,368.73,364.00,370.68,378.36,376.08,374.80,385.27,,,,,,364.26,361.28,357.57,359.06,357.86,355.54,358.00,360.28,356.81,357.10,357.62,,,
2005-05-29 22:09:09+00:00,L7,415.68,405.92,402.42,399.38,392.90,393.92,396.74,406.08,409.84,402.31,389.18,,,,,,389.29,379.73,371.34,376.72,375.11,372.15,377.50,376.51,378.87,379.19,375.67,,,,,,,,,,,,,
2005-06-15 22:00:58+00:00,L5,,,,,428.73,422.26,422.63,434.88,435.77,418.46,437.17,433.97,420.78,425.11,428.26,434.01,437.65,442.01,453.82,414.03,390.50,394.24,399.85,410.14,429.75,430.85,433.36,438.63,429.28,439.19,443.31,445.15,427.57,422.91,430.45,422.39,422.72,418.01,445.60,456.11
2005-06-23 22:02:49+00:00,L7,,,,,,,,372.47,374.88,380.34,381.92,378.19,377.81,372.28,368.57,367.67,372.02,371.64,,,,,,355.17,357.23,358.33,357.85,355.28,351.66,353.38,355.60,352.27,358.32,357.38,,,,,,390.84
2005-08-01 22:08:59+00:00,L7,371.86,384.09,378.22,374.58,366.23,362.73,366.01,365.68,368.90,368.29,,,,,,,359.61,355.36,357.92,357.10,351.86,349.66,349.29,344.95,342.17,341.61,,,,,,,346.83,350.88,352.94,350.50,351.81,361.50,378.97,382.90
2005-08-17 22:08:54+00:00,L7,,,355.92,358.19,347.21,,,,,,,,,344.04,343.99,340.71,336.49,331.92,335.98,332.99,331.15,329.35,330.27,,,,,,,329.92,331.81,325.00,327.54,331.47,331.76,330.87,333.20,336.15,355.07,
2005-08-26 22:02:39+00:00,L7,404.55,403.79,401.90,409.58,401.34,392.32,388.87,,,,,,394.11,408.85,406.04,397.44,389.54,382.05,374.23,369.59,374.11,382.86,387.27,,,,,,374.36,379.35,378.46,381.47,377.36,379.66,394.39,397.10,399.60,391.05,410.21,
2005-09-02 22:08:46+00:00,L7,352.13,360.42,366.27,368.96,363.60,355.71,355.66,355.67,354.91,357.24,,,,,,,348.57,345.25,341.55,337.61,333.40,330.43,335.05,333.22,329.87,331.11,331.06,,,,,,332.79,334.04,334.71,338.43,338.55,339.41,349.51,343.84
2005-09-10 22:07:43+00:00,L5,424.30,425.89,413.64,400.06,402.58,413.44,421.24,423.27,428.89,432.26,436.57,437.16,436.09,407.22,407.52,407.28,396.22,396.10,386.34,366.81,370.11,378.13,379.77,388.84,389.87,386.19,380.16,388.29,415.11,,423.19,418.91,384.20,386.23,390.79,389.17,402.25,403.01,421.74,424.60
2005-09-11 22:02:29+00:00,L7,420.71,411.29,406.53,409.09,410.88,413.12,411.23,410.08,,,,,,404.85,411.82,416.31,407.93,397.03,386.69,373.70,377.11,383.43,385.09,393.77,401.53,,,,,388.36,410.76,410.39,382.81,401.66,387.12,397.65,404.30,400.23,415.25,
2005-09-19 22:01:32+00:00,L5,353.69,359.21,367.23,370.23,367.64,363.90,360.74,362.97,351.67,351.43,356.17,352.41,352.28,351.73,350.72,340.58,351.79,342.66,340.79,338.76,336.48,337.45,337.75,335.10,329.15,327.81,330.56,332.97,331.28,333.84,339.62,334.70,343.31,341.94,343.28,343.84,343.18,336.88,354.21,354.75
2005-10-20 22:08:47+00:00,L7,392.58,387.24,380.90,389.81,390.40,385.53,386.16,390.31,,,,,,,386.12,381.29,374.69,376.23,376.68,369.68,369.24,364.10,362.22,364.87,,,,,,,370.27,369.86,369.58,374.23,372.59,376.36,378.97,378.84,384.94,394.66
2005-10-29 22:02:43+00:00,L7,375.73,368.54,364.25,,,,,356.62,346.35,349.81,355.42,362.04,360.45,362.82,365.04,358.09,359.57,361.03,359.18,,,,,,,,,,,,,,,,,,,,,
2005-12-23 22:09:15+00:00,L7,,,,,,,406.93,414.53,419.69,409.74,413.19,421.57,427.05,419.32,423.85,422.23,,,,,,,392.21,398.13,393.73,394.06,393.90,395.66,391.47,392.11,395.90,402.06,,,,,,,419.80,429.46
2006-01-25 22:03:29+00:00,L5,403.25,400.05,391.81,390.08,379.97,372.94,374.49,374.37,368.48,372.87,379.38,375.08,371.97,373.38,368.51,377.21,383.54,384.26,379.54,380.47,369.96,370.20,365.77,364.65,355.92,354.76,354.44,353.53,359.83,356.96,353.46,358.40,352.88,353.64,361.26,367.79,368.58,373.41,399.52,405.59
2006-02-02 22:03:25+00:00,L7,462.56,475.02,432.40,,,,,419.50,419.40,419.41,428.03,434.61,433.49,430.24,426.72,428.21,423.09,419.19,415.74,,,,,,413.37,413.09,422.69,422.98,431.15,430.84,437.05,438.67,407.91,374.23,393.02,396.41,,,,466.92
2006-02-09 22:09:37+00:00,L7,403.42,409.17,395.61,386.36,379.01,,,,,,,379.62,377.62,376.36,375.40,383.04,383.88,388.55,390.15,382.89,377.71,,,,,,,362.04,363.13,366.94,365.49,358.64,363.33,363.58,362.12,366.96,369.41,,,
2006-02-17 22:10:10+00:00,L5,432.13,429.12,414.76,399.95,391.62,398.51,391.87,385.11,389.12,403.77,413.92,424.11,425.68,418.11,401.49,401.20,405.40,403.47,401.71,403.56,414.25,417.25,401.57,386.77,397.33,400.21,384.53,387.55,383.38,386.81,391.52,391.76,390.22,384.55,374.52,376.67,380.38,389.82,420.41,438.54
2006-03-13 22:09:41+00:00,L7,366.41,378.13,384.65,,,,,,,,350.16,350.58,354.80,362.39,363.06,357.86,357.19,368.02,366.02,362.99,,,,,,366.59,366.03,361.95,357.37,356.93,355.21,357.85,359.78,363.33,363.22,354.32,,,,
2006-03-22 22:03:30+00:00,L7,428.59,414.49,432.47,444.82,430.93,411.95,,,,,,381.63,390.27,399.46,396.19,403.10,407.28,407.36,417.68,407.30,399.65,404.16,,,,,412.02,406.27,409.51,409.05,420.38,422.33,423.30,423.73,440.70,444.67,447.72,433.36,,
2006-04-14 22:09:36+00:00,L7,376.92,,,,,,355.96,349.13,347.65,342.47,346.65,346.79,345.82,348.12,352.53,351.15,351.01,,,,,,,354.65,353.31,362.52,355.19,360.97,367.86,369.54,364.18,356.79,354.96,,,,,,,369.99
2006-05-09 22:03:28+00:00,L7,378.77,382.34,379.93,377.04,375.42,374.30,,,,,,351.13,352.40,356.74,362.49,356.51,356.15,352.27,353.99,353.74,353.93,350.49,,,,,,356.76,360.59,362.29,359.93,358.90,356.09,355.30,354.14,362.21,367.13,365.58,,
2006-06-25 22:12:20+00:00,L5,359.28,384.36,387.81,395.64,379.46,377.48,371.69,358.19,358.42,354.51,357.81,356.14,364.33,366.30,363.96,375.47,375.45,374.35,370.58,371.77,362.76,358.48,355.70,353.84,346.69,348.68,345.59,353.25,363.11,369.59,367.18,363.33,368.39,371.07,371.29,373.09,358.43,360.49,375.24,378.33
2006-06-26 22:03:20+00:00,L7,,,,,387.13,382.62,377.44,371.11,366.51,360.80,361.99,363.22,362.92,363.10,363.49,368.34,,,,,368.18,362.34,363.01,360.76,358.47,353.75,354.94,357.44,362.48,362.81,361.38,361.90,,,,,372.55,369.43,384.32,388.60
2006-07-04 22:06:17+00:00,L5,,,,,392.18,,,,,,,,,,,,,,,,387.93,373.82,360.68,360.16,402.29,384.83,373.83,396.05,,,,,,,,,,,,
2006-08-04 22:09:16+00:00,L7,465.41,463.68,,420.28,411.12,403.75,402.69,404.17,396.19,397.85,,,,,,,391.95,386.29,381.60,390.19,388.80,390.20,387.02,396.50,412.87,413.16,,,,,,,392.45,400.56,414.37,410.42,412.34,401.08,419.73,424.09
2006-08-21 22:06:55+00:00,L5,336.24,364.80,376.00,381.29,366.75,355.19,345.85,343.04,343.63,346.24,340.14,348.58,347.49,348.44,347.80,347.79,347.20,348.13,349.77,347.03,331.46,326.21,326.10,332.28,333.68,334.97,332.71,336.34,342.57,343.72,343.57,343.38,340.21,343.50,344.36,349.41,336.99,339.84,343.71,355.41
2006-08-28 22:13:11+00:00,L5,467.60,473.35,481.04,460.03,471.53,448.65,440.52,426.60,418.43,425.77,421.74,415.35,412.35,391.75,382.73,381.20,399.52,403.39,391.51,379.98,368.72,373.25,385.54,394.96,405.80,415.22,420.85,431.38,,373.06,364.56,365.98,366.04,383.04,387.97,395.17,408.60,439.14,456.99,465.73
2006-09-14 22:02:57+00:00,L7,472.88,489.08,,,493.47,482.34,483.28,,,,,,466.10,462.18,426.83,383.10,384.67,386.59,402.61,387.83,378.24,377.87,374.31,384.50,,,,,451.78,450.41,438.59,,373.08,375.34,374.53,,458.04,395.25,418.98,440.57
2006-09-22 22:07:18+00:00,L5,322.50,334.11,352.97,368.27,368.40,357.84,349.83,342.72,337.85,337.00,337.01,342.36,345.07,344.72,337.47,340.74,337.11,336.60,337.15,331.99,328.21,328.37,330.11,325.41,323.45,325.25,322.93,319.32,323.79,328.11,328.45,326.75,328.65,331.39,336.92,334.67,341.57,340.86,344.37,351.06
2006-10-07 22:08:56+00:00,L7,328.74,336.94,348.93,365.60,,,,,,,,,,,,,,335.23,333.95,332.04,332.68,336.79,328.51,327.22,321.97,324.66,326.38,,,,,,,327.84,324.16,320.09,317.45,323.39,333.78,334.95
2006-10-08 22:07:29+00:00,L5,338.91,347.48,367.67,373.43,372.79,372.66,368.68,358.62,348.54,343.14,338.06,339.56,344.30,342.00,339.67,344.81,342.74,344.61,340.60,336.44,332.40,335.37,335.06,329.91,324.50,326.85,324.91,326.00,329.26,332.13,335.92,337.60,335.57,334.90,333.42,333.88,337.19,340.22,343.97,342.51
2006-10-16 22:02:55+00:00,L7,362.20,377.42,391.63,390.64,390.73,385.83,382.94,380.47,374.55,373.90,,,,,355.86,358.98,360.45,362.17,359.24,357.03,353.30,353.11,350.05,351.53,348.84,342.99,,,,,349.34,350.23,354.47,361.47,354.93,350.22,352.91,354.02,364.07,374.50
2006-10-24 22:07:38+00:00,L5,347.03,363.74,378.73,382.33,384.41,379.66,375.67,373.42,366.05,361.66,356.28,357.31,352.41,349.87,352.93,354.32,355.69,356.65,349.72,351.05,348.73,347.84,346.29,346.27,340.17,338.55,337.13,338.06,338.02,342.93,346.68,342.66,347.89,349.70,348.63,345.60,344.92,339.78,346.95,354.75
2006-12-10 22:09:44+00:00,L7,494.60,508.16,514.74,,477.07,,,492.46,455.36,,,,,,,,,,,,,,379.29,377.46,379.11,371.46,,,,,,,418.26,388.83,382.55,381.92,391.05,418.23,443.83,426.29
2007-01-11 22:09:48+00:00,L7,,479.42,494.52,511.90,513.15,512.75,489.86,,,,,,,,392.61,391.89,425.63,402.23,391.45,401.75,408.82,406.72,405.11,416.07,,,,,,,407.82,404.99,389.92,391.67,409.90,426.24,430.86,404.85,418.59,441.97
2007-02-04 22:14:33+00:00,L5,351.81,368.37,394.55,399.38,404.41,416.30,419.43,412.60,410.34,403.62,403.67,403.25,399.60,393.66,379.31,371.69,376.63,377.19,379.86,373.38,375.54,385.02,392.99,403.15,405.26,403.26,397.47,382.04,370.69,375.13,370.97,372.08,366.58,360.86,362.47,373.58,380.74,383.86,387.72,379.85
2007-02-05 22:03:47+00:00,L7,,372.20,404.26,403.02,415.73,427.23,428.42,420.90,409.99,400.09,401.00,403.86,,,,,,382.05,382.70,374.61,375.24,383.54,387.37,392.19,398.84,405.57,411.73,402.27,,,,,,372.01,374.44,382.96,398.92,398.59,393.93,393.39
2007-02-13 22:08:23+00:00,L5,356.87,371.56,404.19,405.14,413.34,422.25,420.57,415.48,412.66,406.29,404.29,410.14,407.07,392.34,379.19,378.51,377.20,382.57,382.26,378.65,377.36,384.61,390.17,392.05,399.52,403.06,406.04,389.60,373.91,372.85,374.74,376.68,373.84,373.47,372.85,376.57,390.33,393.79,388.24,383.24
2007-03-25 22:03:56+00:00,L7,,,,,,437.23,451.19,447.75,440.56,430.48,398.07,396.59,405.45,397.46,395.10,391.57,384.99,,,,,,384.92,388.28,390.35,393.66,394.97,402.29,404.77,400.87,404.22,413.36,424.30,,,,,393.18,418.93,438.34
2007-04-01 22:10:07+00:00,L7,319.07,339.17,365.74,376.93,391.32,392.81,394.35,387.30,397.03,402.47,,,,,,,356.95,354.60,351.99,356.68,377.96,374.66,376.27,378.42,376.37,391.11,,,,,,,350.74,353.50,359.62,357.86,364.52,362.91,371.75,375.45
2007-04-17 22:10:05+00:00,L7,326.61,348.50,368.94,383.93,389.28,383.46,,,,,,,361.41,360.14,359.46,355.95,361.28,359.17,360.23,360.64,367.44,362.32,,,,,,,361.53,361.15,362.70,364.02,373.19,380.03,375.16,367.19,363.19,363.20,,
2007-05-12 22:03:47+00:00,L7,,,,405.92,413.22,411.77,405.97,400.41,397.56,394.93,386.86,382.37,379.72,374.43,,,,,,375.26,369.68,364.41,366.18,363.11,353.21,362.61,373.32,375.83,373.97,373.58,,,,,385.15,390.12,392.39,395.41,412.65,412.54
2007-05-28 22:03:40+00:00,L7,,367.91,383.10,393.76,400.29,397.16,,,,,390.94,384.31,380.03,377.82,381.29,382.83,370.38,366.27,367.14,365.46,365.26,369.46,,,,,373.95,379.22,372.77,376.23,375.14,374.65,371.05,371.19,370.13,369.31,368.89,375.02,,
2007-07-06 22:09:49+00:00,L7,547.32,,498.39,514.86,,,,,,,,403.19,440.41,429.58,432.95,424.18,,402.68,426.63,,,430.49,,,,,,423.77,430.87,,373.90,,409.46,383.88,,441.40,451.71,,,
2007-09-08 22:09:26+00:00,L7,,,,380.46,380.60,373.71,374.02,374.35,385.99,384.86,381.41,373.20,366.74,365.58,,,,,,349.64,350.72,348.39,353.19,354.38,358.53,355.63,356.35,359.17,361.76,363.10,,,,,,362.03,354.74,353.00,362.78,373.37
2007-09-09 22:06:33+00:00,L5,337.81,352.15,369.92,377.46,378.20,375.25,375.31,371.91,379.03,384.47,376.80,372.35,364.71,358.01,362.17,362.40,357.82,350.17,347.53,346.42,349.83,345.72,351.26,347.82,350.42,349.74,349.74,345.74,349.24,348.24,350.84,347.72,348.74,353.60,359.26,359.60,352.17,350.17,363.23,370.79
2007-09-17 22:03:12+00:00,L7,,411.28,410.91,,,,,,426.99,425.62,421.94,417.46,406.31,408.11,402.09,403.93,398.29,388.95,385.97,,,,,,399.38,386.51,401.77,398.36,399.11,398.42,401.59,381.62,396.97,404.23,409.77,,,,,444.09
2007-09-25 22:06:24+00:00,L5,619.78,,,,379.70,374.53,368.24,364.91,379.95,378.58,371.26,367.42,364.05,356.20,350.98,349.23,347.58,347.64,345.85,340.67,343.00,337.95,339.97,336.47,342.61,342.16,335.12,328.81,327.46,332.87,329.44,329.52,328.31,331.79,335.05,331.86,337.38,339.09,344.67,348.96
2007-10-02 22:12:30+00:00,L5,388.09,400.18,411.84,416.13,420.04,406.86,399.62,397.11,399.21,398.08,405.51,405.82,403.64,409.90,400.49,389.28,392.37,388.08,382.76,390.25,387.17,372.87,363.70,361.71,373.77,385.34,388.19,384.71,368.37,377.49,383.23,386.13,390.93,392.36,388.63,389.07,396.69,385.00,398.03,403.59
2007-10-26 22:09:31+00:00,L7,332.70,350.76,,,,,,,351.85,359.77,349.29,354.81,352.39,345.92,345.86,342.17,341.54,345.41,,,,,,,322.01,321.01,320.43,324.18,332.65,337.78,335.32,333.62,329.48,330.50,,,,,,
2007-11-27 22:09:48+00:00,L7,375.36,392.45,,,,,,396.25,403.65,403.92,393.47,391.59,394.43,398.24,393.15,389.64,389.26,385.53,,,,,,,377.25,389.41,384.76,385.70,389.20,392.51,398.24,405.83,413.22,391.03,,,,,,
2007-12-06 22:03:40+00:00,L7,,380.39,386.25,391.15,387.17,386.12,382.38,388.26,392.15,392.94,383.45,382.65,,,,,,368.53,363.02,354.09,344.24,350.70,365.81,370.30,372.10,380.93,381.59,385.90,,,,,410.77,389.13,365.86,358.70,361.34,374.52,384.50,385.53
2007-12-22 22:03:44+00:00,L7,351.31,379.29,,,,,382.05,385.80,388.75,390.57,386.82,378.37,367.63,368.48,367.63,363.36,362.22,375.66,,,,,372.12,369.27,377.01,383.35,383.97,387.34,386.97,385.46,389.24,389.83,391.60,,,,,,378.20,370.94
2008-01-14 22:09:56+00:00,L7,,,,,,,,399.90,404.81,429.42,428.92,441.18,433.57,431.07,431.26,430.97,424.84,,,,,,,386.98,392.35,403.50,391.48,388.86,375.69,388.55,399.64,409.73,417.30,,,,,,,456.54
2008-01-23 22:03:45+00:00,L7,,,367.84,384.02,389.66,386.78,383.80,374.84,372.75,373.96,376.51,371.44,378.21,385.25,,,,,357.71,353.35,354.30,356.91,356.82,356.52,357.54,363.07,368.84,366.19,360.41,362.73,,,,,378.06,376.53,376.80,368.42,372.30,372.06
2008-03-11 22:03:32+00:00,L7,,384.91,407.80,411.07,404.55,,,,,,394.66,390.03,394.23,398.71,397.54,387.34,385.81,386.76,382.69,384.33,386.84,,,,,,376.74,378.58,,,,,,,,,,,,
2008-03-18 22:09:43+00:00,L7,377.07,373.85,393.74,397.82,393.65,,,,,,,391.67,395.19,402.08,399.88,399.22,398.62,395.57,387.76,385.80,387.20,,,,,,375.84,376.60,381.82,394.17,383.88,390.35,393.95,397.94,397.53,405.50,405.39,,,
2008-04-19 22:09:42+00:00,L7,344.73,356.43,361.49,,,,,,341.98,344.40,354.46,352.36,352.38,366.14,372.37,370.73,374.50,373.32,,,,,,,346.31,350.85,349.75,351.85,347.75,348.55,347.01,353.92,359.97,369.48,,,,,,
2008-05-05 22:09:38+00:00,L7,,,,,,370.10,367.42,356.03,358.32,353.05,355.10,359.00,361.37,368.85,393.23,,,,,,,355.92,349.14,348.07,352.61,359.27,358.26,358.46,359.30,364.11,366.66,,,,,,388.67,390.69,393.30,385.50
2008-06-15 22:03:08+00:00,L7,367.89,,,,,,,356.70,368.54,373.73,376.03,370.87,375.80,372.43,373.53,377.69,385.32,392.27,,,,,370.98,370.16,366.95,367.58,359.39,362.65,366.61,368.75,375.16,381.64,386.65,390.88,,,,,404.98,415.28
2008-07-08 22:09:04+00:00,L7,,490.78,479.29,450.50,434.95,,,,,,,396.31,432.35,,403.50,422.98,427.47,427.67,436.42,439.96,443.08,,,,,,446.25,456.92,462.92,465.89,470.28,477.47,468.45,456.12,,433.66,,,,
2008-07-17 22:02:46+00:00,L7,348.99,369.40,383.06,,,,,353.55,353.23,352.28,348.18,353.19,355.05,359.03,361.80,357.84,356.55,356.75,,,,,,360.54,362.33,366.48,365.90,367.64,367.09,372.77,373.72,368.96,373.14,372.47,,,,,,392.47
2008-07-24 22:08:52+00:00,L7,,,,,,,387.88,385.99,380.82,379.30,377.04,374.89,381.42,391.65,392.41,389.33,392.29,,,,,,,395.77,396.05,398.82,407.88,417.79,418.64,406.73,,,,,,,,,428.92,444.36
2008-08-18 22:02:32+00:00,L7,,,,371.70,363.75,358.25,346.04,348.37,342.95,346.69,343.73,346.98,349.82,349.56,,,,,,347.69,343.48,346.94,345.94,342.56,342.82,343.94,344.53,345.76,349.85,355.34,,,,,376.15,374.34,371.97,369.43,373.49,377.74
2008-09-10 22:08:32+00:00,L7,,,,375.02,363.86,360.20,357.09,357.27,355.53,357.82,356.79,356.45,358.41,,,,,,,355.57,350.61,352.09,348.69,352.35,355.38,359.19,359.88,360.74,364.34,,,,,,,368.90,369.39,375.43,388.93,409.36
2008-10-05 22:02:06+00:00,L7,378.35,392.54,397.44,391.09,386.24,380.69,,,,,375.93,386.64,381.13,376.85,382.62,388.26,382.00,385.23,386.90,378.12,370.10,378.70,,,,,387.44,389.51,391.03,393.24,399.43,402.20,399.17,409.80,399.19,397.99,397.01,,,
2008-10-12 22:08:13+00:00,L7,,,,356.35,348.75,344.21,337.00,333.35,333.67,336.14,340.28,344.17,344.46,,,,,,,342.74,341.79,341.12,339.25,339.44,339.70,342.43,343.13,345.70,348.12,,,,,,,354.31,349.02,347.00,356.67,372.30
2008-11-29 22:08:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.59,366.26,358.17,368.25,397.81
2008-12-31 22:09:13+00:00,L7,359.70,375.32,,,,,,,365.26,364.72,365.35,373.06,374.02,365.76,361.64,353.98,354.00,366.86,,,,,,,365.87,372.24,370.78,371.06,374.22,378.11,394.83,387.25,392.00,397.47,,,,,,391.92
2009-01-09 22:03:04+00:00,L7,325.28,340.22,339.54,349.69,,,,,333.04,337.69,335.93,333.44,333.65,332.64,330.74,332.40,331.65,331.83,334.89,,,,,336.22,340.33,350.80,352.14,355.36,355.29,355.33,354.90,352.50,349.02,351.20,350.82,,,,,360.17
2009-01-24 22:04:54+00:00,L5,335.34,359.23,355.39,365.31,372.11,357.05,343.20,338.74,339.11,344.80,344.17,343.08,343.07,353.50,351.25,351.64,347.20,345.49,349.41,350.27,346.21,330.78,333.85,337.99,345.87,353.94,354.84,354.06,359.53,371.80,371.92,369.56,370.88,364.78,368.55,364.68,364.65,346.85,350.71,356.04
2009-01-25 22:03:09+00:00,L7,,,358.70,360.04,370.69,364.65,355.94,350.49,348.93,354.06,352.97,348.96,350.85,,,,,351.56,352.65,353.52,345.15,338.77,338.87,346.33,353.44,355.43,363.02,361.90,370.90,,,,,370.96,366.74,363.21,360.54,363.88,371.25,367.02
2009-02-01 22:09:22+00:00,L7,492.79,,465.36,481.99,469.37,461.20,,380.67,406.35,402.64,401.50,400.02,,,,,,422.88,441.13,447.75,447.65,,364.20,392.04,425.39,395.12,393.57,,,,,,,410.38,417.70,454.28,426.39,410.43,452.18,465.22
2009-02-17 22:09:31+00:00,L7,492.27,,389.03,446.10,,471.24,,,,,,,404.04,404.27,407.25,421.79,436.90,415.81,420.70,429.88,416.60,419.02,381.09,,,,,,402.54,405.64,407.23,439.24,445.89,427.60,405.49,413.09,423.42,409.63,,
