dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2000-05-31 22:11:30+00:00,,218.60957304063928,217.40226078350244,210.84652783421907,201.66386870424589,200.91079896699603,207.85903632906104,210.0486933806699,207.03107336283918,198.42391680954512,191.30308908479907,184.94099258973466,185.03159728881292,183.44023784349503,180.32025870233832,186.66320372769889,179.01859342355192,174.49614692961438,177.59737026308605,168.32462321860686,168.82142755085732,158.79192605127676,169.40931373514613,166.48299702879405,169.42744619889174,171.17227820626593,173.80367142326276,172.43450997512622,172.4460643977203,161.7177468681147,165.2676468213703,178.52271687564058,195.8307168704504,,,,,,,
2000-08-03 22:10:43+00:00,,,,,,,202.58254742074269,195.58014977322847,191.1463685897802,200.44545699610077,205.0937113495276,201.95510414192637,181.91383322220292,173.00818203272598,163.337133679604,162.36238486940096,170.54114658802558,191.13793689834935,201.48361096298711,183.12281581180156,189.8439134136302,211.76008864798615,178.45940543489436,172.59221240938044,171.1684928353626,177.9126897812858,159.48464701078038,,163.4165893819832,150.12876853869773,147.36732885596388,153.91923901756275,163.58338457313477,159.06095475090345,146.43066125492166,186.7956307088244,220.78247550852555,156.9316518116459,213.3429421125805,
2000-08-19 22:10:38+00:00,,,202.80309435426767,196.5541255410755,192.61403947017595,202.59643746632804,203.15637496151308,195.75053461670322,190.9100865353194,189.92895772435617,191.39774474697612,190.3980877632597,182.6526020690837,167.31675822424776,163.01940515926145,163.87425266064608,166.98318659424243,171.44103973455523,173.50667469552,169.97454804127878,167.27511469539104,173.11035565882224,171.3851300227484,175.1372577064114,174.88490190608098,164.09880711530133,160.67959685762852,159.18223641927682,162.0371833809828,159.970668569113,163.12435072898714,155.51194253178824,157.96846642762657,165.35913154597648,165.73053036317256,168.0666959570884,152.3467221912165,128.22064739031273,,
2000-09-13 22:04:02+00:00,195.3519057040715,209.42079692943048,197.75258184570208,189.82883596340682,179.69420657682616,179.6841635721975,180.1426263458482,182.77942135886656,180.68993741306156,176.60370614559696,176.20021764895273,162.5332367870911,165.03760476877716,162.06423307537284,155.9847916421636,159.4984026299565,155.3280175989627,156.89276766736683,166.82471878314783,156.9649974582879,151.93087790963705,150.51917943956198,154.9096539482273,156.14242323318436,157.31614567809896,157.94574611873688,154.7894782363261,147.86388879184585,151.02254449143507,154.22759951159142,153.66706299524904,153.44266199924476,155.58968475662294,152.24786522260308,160.64740973088087,138.41719448609308,105.06319837736706,96.12234761738357,,
2000-09-20 22:10:03+00:00,196.58500358766733,194.1008147327704,178.28367346782184,175.5047621443628,170.33216912724555,173.1326018573962,179.4551743154375,169.57470064346776,171.0549956224228,165.2291204702425,163.4352384418682,173.4245053667356,170.16453678351039,162.93525464072337,166.9816275566524,166.9722446044379,160.77534932965483,167.50052169637215,154.6405960270112,146.73712451947785,149.1644276832273,161.60691800887457,147.97475030299933,156.61136004567163,159.1695133887499,153.25591360684234,158.34798019082677,161.3224031581993,159.37073585149665,161.3255996453278,156.6687525964789,150.27051627787787,146.38490104350475,144.06333975570067,147.30377413112325,171.8701407016787,,51.25204353418107,,147.76116327259092
2000-11-07 22:09:53+00:00,198.5053272562426,209.2430667291729,209.89229422035743,201.06565751273575,192.70414544382,176.48489974257396,172.813302933268,176.51014639485902,180.47003835029574,178.37199794057233,184.4900804845072,187.1049596637839,177.69300346411188,178.48359732876014,168.29253110712148,159.81128923699174,156.19684854140758,158.25052453489084,160.46862322466404,159.74588233200322,153.4232787052423,154.35575102643958,154.3339188302628,159.01642872059335,157.25517400570143,156.93995344719443,160.67745127729304,160.69391024025293,169.15891774457725,176.7844773800918,178.20457088140725,171.06790186239837,168.12058026558006,161.92352351058565,155.66252840275644,142.3530312332321,122.20700528446504,98.30632290729046,81.033450196824,
2001-01-10 22:10:03+00:00,212.34964520435636,224.0191833947741,220.8228739901641,218.5894991733888,210.96468457612357,197.24834194032002,192.540174874736,189.54768994863696,186.36568842597825,190.75534670397371,192.09753202496557,195.21115872396288,200.1919077078917,190.77338863382312,182.79589827963915,181.61997408977462,180.99477726171875,173.39824979867865,175.93923715170678,166.70765873151774,165.1334758771299,167.3400083430609,175.39687905834234,170.89034842176451,173.383825064193,176.25650902876558,171.76491338436483,162.5433922634443,161.16727911450724,160.25885591135415,165.2950069043476,174.90540985160948,174.99571439259702,166.5310087177268,164.31241430135114,128.67627171493837,,,,
2001-02-20 22:03:48+00:00,217.31850572168275,228.24097081611086,220.08403813605196,219.3482283742721,216.41460029904343,212.3133697919976,204.8600082724449,204.12280448047207,198.46163551345222,195.3974664556563,200.01917131011706,200.09490459024641,199.53212438243685,202.70654105471908,221.4694148208049,217.7806006787218,232.4243232677292,219.2315588775092,203.69494249147294,188.36113181123517,178.3218012583818,173.700758689634,180.21648757633108,184.44945923910467,185.01831627915982,179.9400315124831,177.5702973737996,176.1236872909542,174.43446145541967,172.39837390821387,168.1708429588503,170.49782118085315,173.49606657192672,174.62849263760623,170.39032336077435,125.36513517218354,86.54274819798644,,,
2001-03-08 22:03:44+00:00,213.59298685628707,230.725326831197,219.7208022996084,212.33369073222636,203.2683585809766,198.8452367738236,195.7707679908154,196.30319410762186,187.31469084787872,189.25245278367618,193.13896301801577,188.72361798831054,191.4555129632213,185.70333257931657,181.28389441859957,183.27153336617488,180.67478486582826,181.53217601815845,184.36433596170752,175.572355565319,168.29916175822166,166.22139136604454,173.23498988989226,171.92458358780053,172.63803740519648,173.6475572825044,173.23128380304678,168.8440220283215,168.58755128397422,165.23597529413655,162.78673781371208,170.32972101014323,171.04383823031768,164.952551954263,166.17669690713032,127.33810203970813,,,,
2001-03-15 22:09:51+00:00,,,194.02957897230473,184.78929719933603,191.5649090961427,205.81700106489384,,191.39819847679846,171.92506904174505,167.41171732365095,168.20082774412936,168.8682971954985,181.96236705892318,176.31313417816068,170.91698872258345,174.18717391426793,177.27705785452207,178.01426747561482,179.672395560752,183.89214875283682,191.5491915979984,199.30061371350035,185.44163537489,169.71585630441882,170.19452777196267,183.1500122560867,183.910387750368,175.77859888534744,167.20475801377825,158.01710840937196,150.4488348706814,161.28717518249283,164.48355587374402,158.42016096318977,164.394401978058,,,,,
2001-03-31 22:09:43+00:00,185.15386716312423,191.0363532897019,185.48698595270744,182.1007830209172,182.78760799283572,197.17015861916545,,,,175.25505760208137,170.65151777162785,167.41905364191678,163.9878793043203,171.48089305241194,169.21347946163507,165.62421055368296,168.90684652932532,175.4287691671018,171.04859963581688,178.68944948205439,188.82550682613982,196.9225466998827,200.617907785912,,212.6643171258824,187.67501869406175,186.2320676691697,201.28891097912867,210.10037426377278,214.0535015841044,,151.32047486318245,150.59130504733773,155.2210742818375,160.32460152618344,198.04533105687904,,,,
2001-04-16 22:09:42+00:00,199.15114480349905,203.45287520476418,204.570248980856,202.0720681852204,196.8282936456311,194.9043559026154,192.21178534553115,186.54237221296248,190.30964352981,194.56863903230763,191.4597645750264,183.72558912509305,183.55872648772913,186.19062940069387,179.2803780517936,182.3144420113891,186.89243121983412,185.84249414600572,185.5085405672362,188.01767669888457,193.11143510502404,191.55391175244398,192.06474365151985,189.80175551318328,185.37739248889142,190.44047092236062,194.35371571858735,182.609101001106,183.61165912560955,186.19514148827722,182.69331472534185,177.98484583567972,175.41724613271768,175.7272922630727,165.28981738038914,154.6712303493096,148.24047343672652,143.05981935853106,145.10793468465505,152.55855146515637
2001-05-27 22:03:12+00:00,,,,,,,,198.71141910238612,203.03499476018092,216.80109071563172,,,166.3134955736442,152.11925803570475,150.52770586717554,156.14176875443673,152.90410832776436,159.08287868225543,154.27323238389886,161.07848508084174,182.3177446205764,196.39132919388385,191.3360013749376,188.06032390323583,194.08940888581807,205.81128348190202,202.7325002399927,201.3986040035109,214.3942193812677,208.86677480828092,194.8408646866897,188.71386446951567,192.66808286826327,205.6541097614834,199.80725269870595,205.4548871117028,202.99639399813395,,,
2001-06-03 22:09:16+00:00,,,,,,,181.24215240919796,187.41260674468512,196.64755801007738,193.94809995478278,196.18417047833228,188.57243920711056,189.66806010687569,186.53848411098875,182.759097361511,,,,,,,,,,188.62948821227735,194.56303729241662,181.2472779507576,171.1674954602436,173.41084669506233,172.35877324010877,174.6171440959584,177.74950142164445,182.7358136343921,180.1638457302934,182.63415848208075,176.70517029366354,171.47619352463158,172.5187065721781,193.89815523585435,
2001-06-19 22:09:05+00:00,211.60206412762616,215.28054899768716,208.70166881139104,204.43106230612415,207.89900899552094,205.2435755846574,200.36227440069334,198.5978441137726,202.54264754644308,206.26214483496778,197.50240501284122,195.98167565350337,196.14515997952208,193.67456714866117,186.22782611812096,186.96437538649903,192.49956504894186,194.29536576420753,196.91963772570216,192.87059306960347,191.2243546051628,196.29320323702265,207.35469075359143,202.07801352692715,195.7993360669545,200.91458480976226,200.40933886044397,190.03019825408842,185.0285571912973,186.09286752351713,188.95919164461384,193.0189434487076,191.59523265777207,200.69546662950174,210.52322865773306,211.56709130292265,215.41836589467368,161.46602247293853,184.28894981010447,201.24040629199544
2001-07-05 22:08:57+00:00,219.74326629488405,227.2103538997457,219.12954720006343,212.39401903603647,202.06439756016033,196.7621501852409,196.43496168985385,201.95293225454463,196.30280476160476,194.90962377654904,194.70939538000093,185.45763004712708,187.53971484972922,187.69853064941273,181.26086680494416,183.9477299193761,184.51808464011393,186.36542793304974,185.50139387320752,184.89012915511108,183.86529335415614,181.8777051442677,185.0091556863781,182.5013126128552,181.88821058704175,184.66890150748645,188.03511359943843,183.75554673265304,179.29817895476782,177.4084586910429,178.80368878172004,,,,,,,,,
2001-07-14 22:02:45+00:00,,,,,192.179873373446,181.4433724069725,180.58978248747468,176.05302830570164,181.31380439817545,178.67089681225377,176.1869051188776,177.36158137276146,185.69573039146593,187.3540579162032,191.94154707191834,200.99869311548036,188.21762050082924,171.49042772828906,176.08886465455475,184.3754456401698,182.9557017945137,187.50323825475516,185.30138015478016,180.0194709466084,182.88416172621473,195.13997844163657,203.58794770326298,201.9533422175004,198.23662298811522,210.79489454965946,196.15965727031855,194.4252243846899,194.05719230165238,182.96477375671572,184.1326931591608,171.9299210668116,171.0318455221008,180.3311614789731,191.21736460281,
2001-08-15 22:02:14+00:00,205.70990185903227,212.17900498115554,210.51293794521777,203.94836590340572,196.64492178761137,186.54802253975532,185.3331127295828,181.81079925893016,175.7625976359923,171.39987429783244,171.71094440308775,171.29199172002245,175.43737004478803,174.39754156287813,170.37466951380424,167.05326291501993,166.94699654623372,169.863661007825,171.6889218413375,172.7296604903368,170.41869480140224,169.39821876934278,170.8192714028234,169.23348838246068,169.28052484342592,174.32646130849594,178.530088196302,178.9528983738225,175.3384837273374,172.61702191619463,171.53205296368282,169.0226336332813,170.34449168724777,170.3419273216903,168.25957862674093,172.90971870737283,179.14778714410463,185.91478879845988,202.6921040705744,225.292495874054
2001-08-31 22:02:05+00:00,207.66581670338468,216.52138518332475,210.72634033478747,206.10774604342686,205.58708001943768,204.96369663718775,194.13128781189343,196.54736535809934,185.32433885858018,176.8775358670345,177.2203406353904,172.83781942305438,175.4338257165085,174.93533216251188,171.6413810070133,173.2710187841721,170.51841576245025,174.42048543753336,178.6862970168393,171.32949800214624,171.29077928375114,167.74428442511996,174.78381331303078,171.30407843161512,175.77793985916236,177.9582470382692,178.17165023578818,177.11976173230164,174.9858854204906,173.0577108064023,178.00642994466352,172.62520254978003,170.45293387304486,163.55839447154483,175.02241846024697,172.83173203035875,172.90918512505266,184.32676555982397,207.60063296585665,229.8126856213163
2001-09-23 22:08:02+00:00,196.83894086954004,193.9942116301875,192.16144079316382,187.18014454857536,189.5595637303562,190.66773204924945,187.80519293329047,180.30033131416965,181.56418891219488,172.91645930523157,166.327188785745,163.33950810920504,166.89384981018534,164.31407069418643,166.2117019194938,165.28334755245982,164.32423886879246,159.9216494173184,156.9454176900431,159.82814064591605,166.861987043294,173.01503789655757,166.1491312492154,165.7315554857567,166.8234816238648,169.33111964883096,170.0484344961519,172.84958206844897,172.5838142814473,170.699827904936,167.48169640856224,167.7021420145432,167.623192907981,149.30666550115262,134.2821411135189,123.52897501846641,127.06270528326985,133.68010509421936,149.14877508459452,155.16057856022104
2001-10-02 22:01:40+00:00,225.89135006010198,234.0599162400948,222.40043143451172,211.28142185326632,207.7905404319082,204.0373269169575,203.34565568568445,203.90882015074394,194.68086582506226,188.4259826649393,184.20908284292065,177.09737432006705,180.03581703335314,179.42446367283353,175.95560778889364,178.12439616852274,178.80766936761606,178.31712531863013,179.56952706041102,173.57993098766264,171.32094970764436,169.16335496288576,177.0975084467149,174.5978743597445,174.79863215335322,180.37441963190582,178.46738372945978,174.99055295168307,175.08193222666168,171.41307892211702,172.60315797141533,176.92773021330578,178.51477884919345,173.26622282680265,175.64588152323472,177.11217011431918,176.12079294850514,180.54872085591677,207.41644194115224,235.8801085720525
2001-11-03 22:01:46+00:00,207.75552493471517,213.15600426474987,202.8870059029113,192.57252550050265,187.62810064016873,184.31781168845026,184.86803094569714,185.3661057239856,177.3686331352488,176.78777749217005,171.01675424135846,161.9518837854553,160.44542295459718,155.15158362870525,155.75333896540653,157.62335269977072,151.1548825168757,154.22188877545068,155.75147366351052,155.18482899179995,151.6050185288749,153.2896554334201,153.24169479888832,152.48839983126263,156.23517621793602,156.8852766394026,157.55628982393554,155.64120252598127,158.03433161867318,156.99999890765517,161.1135571505835,159.6939835049312,157.91048065779742,153.97972356981398,153.9492524212015,149.09406032311549,155.7283962598912,157.55631856032014,171.32557571852954,187.65088330375778
2001-12-21 22:02:05+00:00,,,,203.5787302415277,192.32504781350497,189.9278799271042,165.1951229242464,164.05300145583647,162.178833574782,176.22021812530653,161.11753589493344,150.0724305711978,131.40818450888528,138.47854562849923,136.530894967909,139.28717234928038,141.5705554370205,165.05519709691455,145.2062654070919,150.5307363322016,145.74219380568942,134.57352852396954,124.90829244183948,137.7979227762569,132.05875665844917,128.67382327712133,139.96216787677497,153.3601501089856,136.8175025183866,125.26185115021974,157.45673308853165,169.0336979487709,156.43507609429014,154.90366015168289,132.91833834784458,129.01633760155232,139.0403741758352,144.55971068301298,,
2002-02-07 22:02:17+00:00,202.9176579325438,220.21599459605105,229.66262764091908,219.96044270260617,205.15888335207256,194.0410531294221,190.07133821168188,188.7493600051726,183.81201988190304,177.7570975217882,179.2465150738488,181.0103340191526,179.76854040168337,172.85980561176615,167.3111010231941,171.39342646390617,173.87667137771177,173.2372854697513,173.6182820904463,171.36966517993858,167.23180285725124,163.40787010257375,164.36800586973555,164.09761338473453,168.17163812804165,168.45766530452372,165.16522386878685,165.06655389733208,170.1002511439918,169.6329158048292,165.80504153950943,162.77279486667177,173.9756862899804,175.64056690435956,173.56106608925816,172.83895552991325,167.9410445598277,162.55498210349762,173.05120139374435,191.10436410070227
2002-02-14 22:08:29+00:00,202.17362678941194,219.64556220067325,237.25723070595873,222.9169130017352,205.74862537096965,195.65871508199825,192.94560197626055,189.96093426510774,185.69590113910243,179.92302749121905,175.8202735005705,181.68661267243357,184.8913995294306,177.7215174426119,173.68412074056312,175.29678312230868,179.91384941025936,177.94453502334332,183.43937279198963,180.80483593138683,172.34373548832755,166.04267628474057,168.79878989321566,170.83191857810934,171.7386344406858,172.58942770672462,169.83979924960823,168.01343446845516,171.9119403322742,174.1784587541405,166.24326548816168,165.60473804663374,180.84749343160726,182.95055179827511,180.0759592526657,172.7582819789462,169.9421952910531,164.47664777049192,175.1135891255327,194.33968962383662
2002-03-02 22:08:32+00:00,,,,,,189.6879848573757,188.19552003943252,178.9256576762247,179.2586466363373,173.57906195148988,166.625549802892,161.35406557013667,158.71197957068065,164.412022916751,162.34376884315037,159.00824422199236,153.28279359615712,161.76663447112477,164.47267117832834,160.94480586760784,152.0619675413115,151.73326674499492,149.2367496869386,151.7734043713328,164.77783924418185,166.42253725758533,160.17763372339772,159.25800692929175,154.67940773201326,152.60209865124432,158.92830004807087,160.53588578158667,158.4925055634379,162.21162688236436,168.1989661984608,169.68823201499868,156.48110307117923,152.4587610176287,155.8530331363458,174.4223583197605
2002-04-03 22:08:21+00:00,,,,203.4312479998239,206.87462197535655,201.7176041426029,181.47264472870205,164.49529562959074,163.48760956392815,150.61894844976277,148.95258462393193,141.84104437716334,142.36797920217361,146.46399085934763,146.1218325506616,145.37643638075565,153.6078893932218,158.8832186967549,155.92509084386106,161.64589549014065,167.34044979404504,175.56742505438945,181.83484559741996,,152.59709136626208,145.82699573942034,153.67940578969825,166.5856307132643,154.6351767127581,146.54562318218694,139.55272455662384,138.7230314962469,141.26601569904295,141.50395938072106,140.0960315650298,153.61852886546865,154.71449525296958,151.71940699503355,162.9612934176184,166.8557864359559
2002-05-30 22:02:01+00:00,,,,,,,,,183.4909782410429,177.5222916259881,169.22265526962585,164.17225460555298,157.8843673279882,164.69951339549957,163.72667556109286,159.28384347023714,167.755959942287,202.15296970186014,208.1303956576577,219.57811476048965,198.0756054534328,159.54502568084277,157.22849353508985,168.74721539905607,164.3467197690228,162.10448823488522,159.32959146654318,158.32204726551012,183.9096730667204,172.5553850744895,177.8825820867537,155.96514183162537,161.10954337846303,158.02868910452307,157.65028213133309,167.87107580868644,173.9779375822008,161.87293565363723,178.63756789498453,195.73908866562005
2002-07-17 22:01:44+00:00,,,171.64026258826627,173.7204876560916,205.7721225057349,,,152.65012517431472,,181.76533323332865,147.80778826676968,145.3261824130049,141.6805440529808,137.01323904092135,135.8553949520956,133.60889350979681,133.27136994510766,140.92889597955042,,,133.4819408052877,131.7084351148455,133.0252191943885,131.1153924800558,171.6757841125006,170.28549712918436,167.65815281882846,189.24355474583302,202.08434284514638,199.04068703187826,191.1707871723017,188.28788103908687,196.86311848948253,213.4453786967947,136.9356598237922,135.18252399906342,128.31461309658388,141.93247816190342,172.32068031608304,
2002-07-24 22:07:50+00:00,211.72026808519234,222.73726932507014,210.90065414542977,197.40192550192424,189.49752184049348,190.7632415088579,193.8328260442308,187.00039463706707,176.3982297620191,175.7051390658171,174.6300148498851,166.7546928046349,168.6903831092863,165.8990757193338,160.00462531002748,160.44972805904732,156.79542034093302,160.55894768864064,165.60768476139796,154.7909056394329,149.02068755086367,146.97140975646647,157.70480874134722,152.85240238543324,152.15256084740548,152.843407166172,155.9695960984317,158.51673640399258,159.31135314741204,159.01123437717797,167.69177788919643,165.42900750730007,165.66923056180923,167.75107456675906,177.8013431230211,171.78382113341615,168.9703352320301,169.98535975141147,192.84152649196085,204.35301305174772
2002-08-18 22:01:33+00:00,190.88826986790264,200.0254332992789,194.81760022284485,186.3496730146224,178.37990427462796,169.69652718780782,166.0881473606251,170.3270631069569,165.89872591882087,163.68337486592367,166.42694540563792,162.1064440735574,154.80637711056735,148.2870359659554,147.86288706246776,145.12941809267264,143.35012441604098,144.95959338835345,146.74215199239603,145.0029130677922,144.351289131639,146.6345710238471,150.21473732389626,147.13213395708613,145.9760384625007,145.45305470152232,149.08469218377272,146.50388578052574,149.6899247886479,151.40136961122838,157.90567332067562,158.71725847586868,155.25384287925564,147.48443524245045,150.35585923832286,153.26841481545557,157.54105635709857,164.46072131480588,170.77531624842692,182.47606993208825
2002-08-25 22:07:36+00:00,,,,,182.32101450065196,179.1267428934709,177.11034616061585,176.37895778905005,172.05853931496137,170.4802379475487,173.0964267166263,172.5766387647967,167.41764781136203,162.6952372163588,157.87412810182158,159.19217076955215,160.81259635440065,159.9818133237894,155.07728528296587,154.90377298022614,149.25886916769406,152.1490762526567,151.5395594505916,149.3870633817958,150.51538588919252,158.3032850192721,155.68947286923745,155.94277203186692,155.14014914969985,154.69627161330004,156.19412062047,158.41320865319605,163.68001713206883,164.50062759089133,163.93171647598507,165.4671987604889,159.08256034939188,160.9397022625401,184.86973498454125,198.5159389533748
2002-10-05 22:01:07+00:00,206.5386001184263,215.99301788563778,203.53715583891216,193.39290184475635,196.3669281284342,184.31934540780247,180.99473977987145,190.02180348519374,188.47921433435835,182.31046910126872,188.88060234178556,172.28740698163895,170.62362242886584,162.12335286734486,156.94282809248563,164.09069053861558,162.2396833152093,160.33352928361055,167.18666801829823,157.11135121959555,154.22535082168991,151.40813297999316,162.21894042259686,161.114130683691,162.52449486697205,160.84953543265277,157.32436208118253,157.70067639455567,158.8613154672696,155.98724539641702,160.9325169979044,165.36325475309266,165.3256816231165,156.72165226187607,170.25834374842515,170.78899297048758,172.4017695921194,174.2660243211483,203.08072365658802,220.5860456232054
