dates,satname,nzd0067-0000,nzd0067-0001,nzd0067-0002,nzd0067-0003,nzd0067-0004,nzd0067-0005,nzd0067-0006,nzd0067-0007,nzd0067-0008,nzd0067-0009,nzd0067-0010,nzd0067-0011,nzd0067-0012,nzd0067-0013,nzd0067-0014,nzd0067-0015,nzd0067-0016,nzd0067-0017,nzd0067-0018,nzd0067-0019,nzd0067-0020,nzd0067-0021,nzd0067-0022,nzd0067-0023,nzd0067-0024,nzd0067-0025,nzd0067-0026,nzd0067-0027,nzd0067-0028,nzd0067-0029,nzd0067-0030,nzd0067-0031
2001-08-06 22:06:37+00:00,L7,388.27,404.94,,421.46,,,,,378.15,386.03,390.58,392.67,379.98,371.73,364.73,343.20,349.64,,334.25,357.87,363.71,364.45,362.77,367.76,370.98,372.57,365.58,356.74,346.26,340.07,322.40,327.14
2001-11-26 22:06:33+00:00,L7,,,,,,,,,,441.40,438.74,434.95,444.44,462.47,475.28,450.35,448.72,422.91,,,,,,,,,,,,,,
2001-12-12 22:06:14+00:00,L7,381.64,389.81,389.08,391.96,399.14,399.88,403.12,404.92,396.05,395.84,393.53,388.21,383.61,384.56,384.18,373.40,374.72,,346.80,357.55,361.93,366.52,360.70,364.33,367.68,364.47,364.57,360.35,349.29,343.39,336.97,329.17
2002-02-14 22:06:29+00:00,L7,380.26,386.41,391.51,397.37,397.83,394.07,397.98,396.48,392.73,394.35,394.92,388.80,391.31,390.64,394.63,375.33,380.72,345.49,362.05,361.97,362.20,365.41,361.87,362.43,369.31,367.81,365.17,361.35,352.65,342.98,338.38,329.57
2002-03-18 22:06:22+00:00,L7,389.71,403.52,411.41,420.14,416.90,415.22,412.43,405.52,411.07,411.20,413.80,405.51,401.56,397.72,405.32,388.21,390.31,367.00,371.63,365.97,370.27,370.56,365.36,367.37,376.07,375.99,375.97,375.14,365.67,345.59,350.32,341.23
2002-05-21 22:06:17+00:00,L7,438.62,442.31,,439.26,,427.00,425.71,433.60,435.96,426.57,430.33,433.73,431.10,423.44,425.23,417.41,411.27,396.76,415.08,409.74,405.91,405.96,394.55,395.23,397.24,399.21,406.85,407.67,403.33,374.13,356.01,350.39
2002-07-08 22:06:24+00:00,L7,400.43,412.27,,407.48,,388.36,380.94,380.74,367.90,371.17,367.65,359.48,359.56,364.16,359.81,,361.77,,240.46,338.26,340.50,,,,,,,,,,,
2002-08-25 22:06:00+00:00,L7,,189.78,119.95,399.95,,,,362.48,359.80,352.03,344.63,349.48,345.46,340.75,329.43,314.98,321.96,260.50,300.82,309.30,293.42,,,,,,,,,,,
2002-10-12 22:05:14+00:00,L7,,,,,,,,,,,,,384.84,405.32,416.64,412.77,403.91,394.15,403.31,390.42,387.15,386.55,390.17,388.24,382.83,381.44,383.06,377.65,367.12,360.07,358.23,
2002-10-28 22:05:22+00:00,L7,,,,,,422.88,402.72,,424.34,423.55,418.09,417.19,415.95,416.00,415.25,410.40,411.51,403.92,396.50,388.50,390.05,391.06,393.19,390.49,385.53,387.71,384.74,370.79,363.00,358.65,371.28,372.42
2002-11-13 22:05:30+00:00,L7,406.79,391.69,432.84,435.94,434.56,432.44,425.26,414.92,408.64,414.79,412.19,406.97,419.78,419.99,423.21,416.26,412.94,,397.18,385.57,391.10,391.51,385.76,387.01,387.28,383.55,377.80,368.29,363.52,351.64,357.61,355.51
2003-01-16 22:06:02+00:00,L7,398.13,406.62,415.41,414.73,409.13,407.25,409.93,402.10,397.31,405.31,409.98,406.33,396.26,395.36,390.29,397.70,397.72,387.28,376.90,372.47,372.29,372.15,374.80,379.96,370.53,361.72,357.85,349.49,345.19,346.29,353.59,346.86
2003-05-08 22:06:20+00:00,L7,,426.98,,429.66,,425.36,420.40,395.14,368.58,405.14,409.69,407.86,409.76,408.75,407.59,403.39,392.89,391.60,392.66,394.83,397.87,398.34,395.28,394.91,391.45,391.35,388.66,387.36,380.86,370.33,359.91,369.97
2003-05-24 22:06:17+00:00,L7,,,463.30,470.13,453.84,438.62,423.34,430.00,437.08,437.63,439.69,441.77,441.61,441.77,439.20,444.89,421.67,437.23,435.00,437.35,430.91,422.12,423.69,420.06,416.86,411.75,,,423.33,410.41,401.90,396.47
2003-08-28 22:05:57+00:00,L7,,211.70,125.94,219.37,,,,,351.60,359.56,360.37,357.70,360.43,354.65,347.77,339.20,306.44,284.49,,,,,341.11,343.58,357.09,355.16,351.23,,,339.39,,
2003-11-16 22:06:11+00:00,L7,430.45,,,,,443.89,438.61,426.74,420.64,418.19,418.45,418.46,415.48,411.83,401.28,416.10,397.15,407.41,394.16,,,,,396.47,393.05,386.83,376.94,362.91,360.56,361.14,364.97,354.91
2004-04-08 22:06:49+00:00,L7,,207.67,113.77,411.40,,403.73,395.05,393.94,386.43,385.85,385.52,381.78,375.08,375.79,362.78,351.22,323.17,343.44,,,,352.40,341.78,334.73,342.01,348.67,347.21,349.34,340.73,334.22,323.28,305.45
2004-04-16 21:57:19+00:00,L5,,,,,,,,,,,,,,288.31,,,200.32,311.01,348.67,366.80,376.08,366.16,361.07,355.09,351.24,,,,,,,302.17
2004-05-18 21:58:14+00:00,L5,392.21,403.29,408.48,411.54,412.09,408.14,409.05,404.95,397.62,397.06,392.68,389.24,390.65,386.43,386.92,381.40,359.85,368.81,371.67,374.45,372.82,366.65,362.23,356.43,353.71,355.55,352.75,347.99,341.10,337.98,340.34,327.18
2004-05-26 22:06:45+00:00,L7,,,,471.09,,455.96,450.70,448.43,451.28,451.08,454.19,457.83,461.53,461.09,469.75,460.44,441.52,,,,,413.05,405.41,,,,,,,,,
2004-06-11 22:06:38+00:00,L7,489.57,493.03,499.72,499.08,498.98,486.92,486.11,488.87,,,,,512.63,512.19,,,484.15,,,,,,,,,,,,,,452.32,
2004-07-21 22:00:04+00:00,L5,411.39,418.31,430.14,425.21,425.05,425.68,421.74,,,,,,,,,,,,,,,,,,,,365.76,355.55,347.06,346.45,,
2004-07-29 22:06:51+00:00,L7,386.94,403.96,,405.46,,,,,383.16,380.84,377.98,377.92,382.85,,,,346.35,357.59,354.93,358.92,351.65,349.86,350.22,,,,,,,,,
2004-08-06 22:00:22+00:00,L5,439.44,452.82,451.79,446.08,444.53,438.30,434.01,428.74,429.28,421.92,429.93,437.93,442.51,436.51,449.12,429.89,419.69,435.64,,,,,,,,,,,,,,
2004-08-30 22:06:20+00:00,L7,383.93,393.10,397.74,397.16,397.25,395.56,397.19,,,,,388.52,384.69,382.71,367.43,374.29,352.67,365.44,341.61,352.10,356.53,349.18,339.34,328.92,327.89,,,,,,,255.55
2004-11-02 22:06:28+00:00,L7,,423.21,425.52,423.96,424.06,421.83,417.77,416.67,417.81,419.75,421.91,423.35,424.78,425.77,418.92,416.94,,,,396.90,396.98,394.21,392.19,393.89,386.25,379.63,369.55,361.67,353.77,345.22,347.76,339.77
2004-11-18 22:06:57+00:00,L7,438.61,441.06,450.13,,,,,431.99,436.61,436.57,,440.39,441.80,444.08,435.63,431.29,403.17,417.84,413.65,407.88,405.14,,,,,381.86,374.22,369.64,359.19,354.04,363.33,
2005-01-13 22:03:41+00:00,L5,391.00,418.46,427.93,440.23,420.85,418.16,409.36,406.87,416.29,423.66,432.99,436.19,418.79,415.04,412.79,406.82,395.02,387.53,376.08,377.22,388.66,391.58,404.14,401.94,397.14,394.19,385.94,367.31,350.35,340.13,342.84,342.22
2005-01-21 22:06:59+00:00,L7,403.84,426.80,431.54,427.44,418.88,411.07,409.71,408.99,414.82,422.70,437.97,436.79,421.10,,,,392.01,409.32,389.86,388.07,386.10,383.71,387.38,393.29,394.97,393.08,383.27,360.63,341.54,337.90,349.04,
2005-03-18 22:04:34+00:00,L5,422.41,437.31,445.49,459.51,449.05,436.95,426.22,420.89,426.59,431.06,432.82,431.05,434.84,440.73,441.91,443.61,437.55,433.66,432.92,411.07,403.43,386.43,383.51,388.16,395.66,404.71,395.56,380.21,365.04,354.53,370.60,380.79
2005-03-26 22:07:40+00:00,L7,,176.38,,,379.33,372.33,368.01,354.04,352.52,353.40,357.04,354.15,350.44,350.63,337.64,327.01,307.97,322.38,,,,331.99,323.73,323.29,329.71,342.19,338.56,335.21,,,,
2005-04-03 22:04:40+00:00,L5,428.11,437.52,453.38,458.38,453.58,449.92,439.56,435.77,431.48,428.34,427.40,420.36,422.92,427.73,436.41,431.54,432.77,443.49,436.49,421.09,401.84,387.16,388.58,400.48,416.06,419.96,397.90,391.35,376.91,366.40,371.39,375.83
2005-04-19 22:04:43+00:00,L5,409.87,422.58,427.70,441.97,452.98,452.92,443.82,435.58,431.59,422.82,422.57,422.25,413.63,415.37,409.70,411.99,402.80,409.67,399.04,392.89,387.84,391.84,382.23,388.06,395.80,400.11,396.80,382.76,367.93,361.65,361.99,372.00
2005-06-14 22:07:02+00:00,L7,514.54,546.94,,499.39,503.03,490.79,484.70,486.09,491.53,491.23,,,,493.16,494.19,474.77,468.97,464.35,457.09,455.18,444.95,459.68,466.36,468.31,454.38,441.64,435.54,436.37,,,,408.23
2005-07-16 22:07:25+00:00,L7,453.19,164.00,,124.00,,447.17,,436.12,416.75,421.11,408.56,430.37,411.81,,409.69,403.89,400.73,396.78,398.79,,,,,394.63,392.06,384.12,384.03,392.22,370.39,,,
2005-08-25 22:05:41+00:00,L5,423.75,428.74,432.81,436.94,438.93,437.83,432.59,425.06,419.49,412.60,406.86,399.38,393.53,396.04,398.90,403.14,380.81,399.72,403.43,401.12,398.42,390.08,388.33,384.88,386.05,384.37,382.86,371.55,353.80,342.57,341.46,335.84
2005-09-02 22:06:46+00:00,L7,392.08,392.01,,407.14,,412.98,408.61,386.49,377.23,374.88,375.75,365.36,360.63,,,,304.69,343.90,350.02,355.87,362.64,356.35,342.23,345.70,347.53,350.55,348.75,346.15,332.07,325.91,316.60,
2005-11-21 22:07:07+00:00,L7,,159.13,,,435.66,434.89,425.36,415.26,418.96,422.37,,,,,,,,,,,,,376.08,378.70,385.37,386.42,381.99,363.72,356.07,345.00,348.44,339.17
2005-12-23 22:07:15+00:00,L7,422.42,438.87,,448.07,443.08,438.69,435.53,428.49,434.29,439.72,,,,,408.60,412.66,393.98,402.07,391.69,389.24,390.73,384.72,380.85,382.53,388.14,394.94,389.70,379.66,,,,
2006-01-08 22:07:49+00:00,L7,445.81,460.93,,456.13,452.88,457.44,468.43,478.80,474.45,473.81,462.91,458.24,,,,,427.30,426.64,416.55,397.59,399.60,397.78,422.01,422.71,410.81,400.47,402.44,401.94,393.20,,,
2006-04-06 22:09:08+00:00,L5,436.40,455.02,453.98,431.69,426.23,430.32,443.31,455.64,463.89,456.93,448.73,442.56,437.70,428.73,428.54,428.28,420.91,412.05,420.11,425.61,425.45,421.99,422.63,423.21,418.99,415.24,401.22,390.55,379.48,369.05,369.58,362.11
2006-04-14 22:07:36+00:00,L7,168.31,393.34,,391.56,391.24,394.23,394.31,388.81,386.51,386.41,386.42,373.75,370.58,367.11,361.47,,,,,359.39,362.04,362.62,356.71,358.76,368.22,365.83,352.59,341.82,333.08,324.66,320.15,307.68
2006-06-01 22:07:38+00:00,L7,395.49,132.79,101.68,105.04,,431.03,425.85,426.24,426.94,425.22,427.15,428.62,436.73,427.16,421.02,418.83,407.98,419.04,406.78,,,,410.79,404.89,399.10,400.98,396.10,397.01,381.64,372.01,358.85,361.42
2006-07-27 22:10:47+00:00,L5,373.34,382.03,389.44,392.85,402.65,402.30,403.93,399.96,395.68,398.81,399.02,391.09,382.47,379.93,376.57,365.55,343.82,348.99,362.95,369.65,377.77,376.98,377.85,379.70,382.69,380.59,375.64,372.49,357.64,343.39,330.93,318.23
2006-08-28 22:11:11+00:00,L5,391.58,402.02,420.48,424.35,417.10,416.07,413.55,401.89,406.68,407.73,416.23,416.76,406.32,397.67,391.14,390.91,378.37,379.77,376.60,374.20,386.11,391.21,390.41,383.70,375.37,381.22,391.02,384.46,372.14,359.66,350.01,327.93
2006-09-05 22:07:11+00:00,L7,389.57,395.19,,400.97,403.88,395.30,,,,,396.13,382.55,369.43,370.70,359.38,339.36,313.61,345.44,362.97,359.36,364.96,363.51,352.90,358.89,357.68,,,,346.28,338.08,337.87,310.49
2006-11-24 22:07:37+00:00,L7,410.23,418.33,406.55,398.55,396.92,402.83,409.93,411.24,403.77,399.48,407.13,405.16,,,,,368.72,377.59,374.09,369.69,368.95,374.16,385.81,392.96,396.08,391.94,378.99,359.99,348.90,345.07,,
2006-12-11 22:06:28+00:00,L5,497.49,524.61,539.35,536.88,531.37,524.29,526.72,525.80,518.07,514.78,520.19,528.73,543.51,546.17,534.71,529.35,515.54,492.28,495.26,494.27,479.10,485.53,484.90,504.01,515.93,512.30,501.45,488.17,476.76,463.03,443.29,453.11
2007-01-27 22:08:18+00:00,L7,,,,,,,,,,,,,492.46,493.76,478.97,452.91,,,,,413.87,423.17,,,,,,,,,,
2007-02-04 22:12:33+00:00,L5,386.07,394.57,403.11,407.50,406.64,405.64,396.36,383.97,381.62,380.92,383.11,384.43,385.41,399.04,393.42,374.09,348.77,367.22,367.90,369.85,366.63,368.16,364.50,367.44,371.00,368.77,361.57,350.98,343.04,342.67,334.57,333.82
2007-02-28 22:08:29+00:00,L7,393.86,411.89,416.58,415.92,416.33,413.15,421.19,412.43,,,,,391.36,394.84,394.54,395.87,373.64,383.62,382.93,381.19,375.49,370.51,364.84,373.55,380.05,377.27,,,,,340.38,331.98
2007-04-01 22:08:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-04-17 22:08:06+00:00,L7,,,,381.22,383.47,384.50,390.31,383.85,377.08,375.47,,,,,,,,,,,,,,360.42,361.28,356.65,348.41,340.90,339.12,335.27,330.07,319.18
2007-05-03 22:08:02+00:00,L7,382.86,390.43,395.62,400.80,398.48,,,,399.28,395.49,390.20,385.29,375.02,374.93,376.05,371.87,359.26,364.47,366.99,372.17,371.05,375.02,368.82,,,,355.54,342.74,341.49,340.13,336.76,
2007-07-22 22:08:09+00:00,L7,447.29,442.83,442.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08-07 22:07:40+00:00,L7,430.15,433.14,423.31,,232.28,218.70,,,,421.92,413.27,402.76,400.40,401.85,415.36,409.82,408.89,,387.46,367.25,350.38,132.54,,,,,,,,,,
2007-09-24 22:07:46+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-11-27 22:07:48+00:00,L7,,,,,405.14,406.95,404.22,398.19,395.97,395.25,392.74,391.94,388.11,386.17,380.14,369.20,335.38,336.27,,,,358.43,349.41,342.04,342.45,344.49,353.45,363.55,356.56,344.90,337.88,327.10
2008-03-18 22:08:08+00:00,L7,398.79,413.98,414.23,421.41,,,,401.53,394.00,395.45,404.06,405.75,406.31,407.19,,,,,,,,,,,,,,,,,,
2008-04-03 22:07:44+00:00,L7,,,,430.26,425.77,421.21,417.06,407.60,398.79,400.83,402.93,401.27,399.28,400.38,399.25,393.55,376.66,379.34,,,,383.38,385.01,383.24,382.11,382.60,377.12,368.66,362.09,349.38,347.70,342.52
2008-07-08 22:07:28+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-09 22:06:47+00:00,L7,437.24,163.05,101.66,108.42,,416.23,418.55,422.62,425.85,424.01,423.60,427.11,425.08,426.01,429.04,424.69,410.65,408.81,393.01,,,,385.36,388.67,386.37,383.97,383.22,381.42,359.01,340.13,331.67,
2008-09-26 22:06:23+00:00,L7,390.52,402.87,415.18,418.64,415.88,405.88,401.41,,,,393.69,386.72,379.43,376.71,379.14,369.97,350.04,356.17,363.48,369.31,367.39,365.77,361.06,364.92,,,,344.88,340.84,331.66,329.83,321.13
2008-10-12 22:06:37+00:00,L7,377.02,391.82,400.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-11-13 22:06:43+00:00,L7,367.76,378.34,390.95,395.76,396.48,385.28,,,,369.47,373.11,369.72,366.94,369.07,361.46,337.09,293.86,323.64,337.26,347.51,352.15,346.63,341.81,,,,,331.53,319.54,309.51,317.25,303.11
2008-11-29 22:06:55+00:00,L7,378.18,390.86,400.43,410.01,416.48,412.05,400.87,383.10,378.40,379.44,383.62,,,,,385.54,364.22,374.80,366.89,368.56,366.80,364.83,366.62,362.70,354.62,345.54,349.88,344.30,331.58,,,
2008-12-31 22:07:13+00:00,L7,389.81,401.00,406.89,414.28,416.36,415.13,406.55,386.26,383.83,386.05,391.41,388.10,390.60,389.59,,,,,372.74,372.08,378.41,375.39,371.57,360.90,352.98,357.61,349.74,342.24,335.01,330.06,332.43,324.14
2009-03-21 22:07:47+00:00,L7,428.58,430.99,428.43,430.12,426.16,420.01,417.55,417.87,420.77,417.50,,,,,429.88,430.60,414.78,425.76,427.61,413.80,409.86,405.24,398.93,393.06,384.57,373.36,368.20,375.18,386.29,,,348.78
2009-09-13 22:07:45+00:00,L7,,,,465.95,455.15,443.47,444.67,451.01,449.90,448.77,440.60,441.51,439.56,434.42,436.86,435.90,415.52,,,,,389.77,381.51,388.05,396.05,399.72,395.33,389.68,368.59,363.98,369.46,361.49
2009-09-29 22:08:07+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-10-15 22:07:44+00:00,L7,409.43,417.10,418.64,,,,,415.58,413.10,413.04,414.83,412.29,402.32,395.36,381.16,367.87,343.68,355.99,356.18,357.12,355.69,,,,376.21,376.55,363.15,354.63,342.81,334.29,338.11,321.10
2010-02-12 22:08:30+00:00,L5,390.12,403.58,412.63,417.90,414.04,412.13,416.78,418.01,421.50,416.61,408.25,402.01,396.81,388.10,390.14,380.65,353.48,359.21,364.91,375.07,381.10,376.51,366.14,353.13,344.89,350.49,361.54,360.34,351.29,339.54,340.91,333.31
2010-02-20 22:09:33+00:00,L7,421.83,439.65,430.60,,,,450.20,456.54,456.09,452.53,446.42,440.96,430.32,420.12,422.96,411.42,393.80,392.82,390.00,386.67,,,,,380.46,380.66,392.72,393.33,375.30,363.60,364.43,357.12
2010-03-08 22:09:41+00:00,L7,440.52,,,,,455.02,460.94,473.73,485.03,483.08,471.04,470.65,469.94,461.19,460.38,450.03,427.66,421.51,,,,,412.66,395.76,394.64,400.07,402.88,402.78,387.33,376.32,378.23,383.72
2010-03-24 22:09:46+00:00,L7,446.42,436.57,439.96,444.96,448.31,453.56,466.45,475.63,480.21,475.34,459.41,460.89,449.18,,,,220.47,424.02,412.60,398.21,393.58,389.86,397.28,405.71,404.54,404.88,,,395.74,372.37,372.05,
2010-06-28 22:09:46+00:00,L7,,,,430.40,,,,400.99,397.16,,119.16,,137.96,,,375.29,356.98,,,,,,,,,,,,,,,315.21
2010-07-30 22:09:48+00:00,L7,415.09,431.13,437.14,425.23,,,,419.63,413.64,410.50,416.27,417.06,423.10,424.70,406.05,395.63,375.15,365.12,382.94,390.67,392.56,378.95,,,,386.07,379.43,359.92,351.84,346.99,342.27,331.53
2010-10-02 22:09:49+00:00,L7,461.59,468.51,469.58,475.05,472.64,449.67,,,,443.14,445.25,467.56,479.49,482.26,474.14,453.72,433.46,411.63,439.67,410.20,401.44,395.60,392.03,387.35,,,,393.15,390.34,380.75,385.55,373.17
2010-11-27 22:07:24+00:00,L5,456.89,466.74,469.64,467.58,461.11,455.22,436.18,424.59,420.47,422.96,440.16,451.65,452.96,458.11,456.80,444.66,435.54,430.02,423.86,409.28,403.39,397.07,394.37,396.23,390.12,387.34,386.42,372.67,362.41,356.20,360.42,349.92
2011-02-07 22:11:24+00:00,L7,411.12,436.16,449.52,447.41,441.17,428.01,419.67,413.07,407.67,395.87,401.29,385.83,,,,,,,,,,,,,,,,,,,,
2011-04-12 22:11:12+00:00,L7,452.62,,,,457.45,450.61,443.01,445.30,441.97,444.85,444.30,448.44,451.75,449.60,429.03,424.80,428.50,425.57,418.60,,,,404.91,402.07,402.52,401.11,395.24,389.63,378.28,377.39,370.33,365.61
2011-07-01 22:11:06+00:00,L7,393.13,405.06,,407.03,400.66,398.33,394.94,389.28,,,,373.61,371.66,370.77,359.87,338.23,306.21,,322.60,332.98,339.10,338.78,338.87,330.64,333.31,,,,,315.26,302.46,253.04
2011-07-17 22:11:06+00:00,L7,,,,,,,,,399.85,401.78,399.28,392.30,379.81,375.26,361.96,344.42,314.92,316.63,334.34,334.23,339.66,334.84,,,,342.30,339.96,328.47,319.59,312.13,310.34,
2011-09-19 22:10:52+00:00,L7,,,,438.62,439.60,438.99,433.13,429.25,431.41,428.55,424.37,411.32,401.61,399.48,391.71,388.42,371.87,,,,377.50,373.29,371.32,374.02,370.76,367.10,366.35,361.47,348.61,339.24,345.98,339.34
2011-11-06 22:11:03+00:00,L7,416.62,420.60,426.78,431.68,432.39,435.39,431.41,425.56,,,,415.30,407.88,,,,,,,,,,,,,,,,,348.88,352.00,329.87
2011-12-24 22:11:56+00:00,L7,382.24,395.83,405.77,412.65,406.18,411.72,405.70,403.46,402.35,403.03,398.84,,,,,,,,,,,,,,,,,,,,,
2012-01-25 22:11:35+00:00,L7,,200.79,166.22,228.85,405.32,395.50,389.24,382.22,374.35,383.23,387.40,386.85,386.23,383.63,376.89,362.62,333.37,321.00,351.34,,,,355.70,348.54,336.51,333.05,333.07,336.37,334.32,324.86,324.73,315.38
2012-04-14 22:11:39+00:00,L7,367.94,401.82,399.92,436.45,436.94,433.36,427.09,412.65,405.24,411.75,,,,401.78,404.24,417.57,415.18,411.68,413.38,405.37,402.28,397.24,398.40,391.47,383.40,378.94,380.52,379.32,,,,
2012-06-01 22:11:59+00:00,L7,,,,,,,,79.05,,,393.57,388.03,392.15,391.42,379.47,363.91,357.61,335.24,358.53,365.85,382.93,374.96,372.62,364.23,,,,351.41,336.00,326.31,323.82,271.38
2012-10-23 22:13:24+00:00,L7,,,420.60,420.81,425.08,432.42,436.14,437.61,439.33,426.62,419.81,418.51,423.04,435.46,439.48,438.03,,,,390.77,382.29,383.35,396.11,401.05,396.39,381.95,355.71,342.99,342.32,348.88,369.58,366.32
2012-11-08 22:13:27+00:00,L7,437.43,436.80,426.48,421.86,441.39,441.02,445.27,460.73,456.89,448.79,439.00,442.12,446.15,458.89,450.36,,,,439.23,410.07,400.04,394.08,409.03,416.35,411.39,391.74,386.76,359.69,351.04,369.90,386.06,395.24
2013-01-27 22:14:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-11 22:19:31+00:00,L8,357.82,366.89,372.26,377.62,378.67,385.55,392.45,390.54,388.83,392.05,387.48,382.16,380.52,380.88,376.96,360.23,327.28,324.57,343.84,355.43,362.86,364.77,361.79,358.55,349.95,349.52,338.51,337.02,323.49,313.68,322.07,290.89
2013-05-19 22:13:27+00:00,L7,416.30,429.46,435.06,426.78,425.86,425.96,426.56,431.26,427.14,425.29,427.20,,,,,427.40,,,,,,,,,,,,,,,,
2013-06-04 22:13:40+00:00,L7,374.48,385.16,398.36,404.39,395.50,398.00,386.98,389.76,391.92,387.29,,,,,,,,,,,,,,,,,,,,,,
2013-06-28 22:19:33+00:00,L8,408.81,420.98,428.34,427.70,414.90,406.94,407.38,407.82,415.25,413.03,414.37,414.06,404.66,401.56,397.96,398.82,377.43,391.20,371.67,382.01,386.12,385.07,380.14,371.13,357.77,357.27,358.83,352.97,339.91,331.11,332.79,
2013-07-06 22:13:02+00:00,L7,378.84,392.28,401.72,403.32,,,,,391.50,391.12,394.86,393.95,386.20,388.57,378.45,369.77,336.02,352.88,362.38,365.40,367.82,368.26,,,,343.79,337.10,332.42,322.83,315.42,312.77,268.34
2013-08-23 22:12:58+00:00,L7,372.41,388.09,404.04,411.63,414.60,397.90,379.84,377.03,379.60,381.15,385.92,383.80,380.12,378.31,,,,345.98,354.88,358.64,361.71,359.09,356.73,352.27,348.32,349.30,346.16,337.07,322.88,311.69,319.11,302.49
2013-08-31 22:19:38+00:00,L8,419.01,434.36,448.08,455.57,456.20,448.52,429.90,413.87,414.32,417.62,422.06,418.20,417.76,416.43,416.94,412.44,398.52,404.13,397.49,392.41,391.50,388.45,386.21,386.25,381.97,381.36,375.12,360.95,349.89,342.75,346.44,332.16
2013-10-02 22:19:28+00:00,L8,374.96,393.68,407.35,414.53,407.62,401.17,393.68,383.21,376.07,383.45,388.41,384.62,381.12,384.40,371.02,338.54,309.39,332.76,349.61,364.39,363.56,361.00,351.68,354.66,358.68,361.86,343.47,335.47,320.76,314.30,312.56,298.59
2013-10-26 22:13:39+00:00,L7,429.96,,,,460.53,454.45,445.74,430.30,423.76,424.00,429.51,426.72,421.70,421.02,426.21,423.68,405.42,404.30,,,,,395.23,394.95,389.51,381.46,372.85,361.48,353.03,352.26,362.23,348.97
