dates,nzd0067-0000,nzd0067-0001,nzd0067-0002,nzd0067-0003,nzd0067-0004,nzd0067-0005,nzd0067-0006,nzd0067-0007,nzd0067-0008,nzd0067-0009,nzd0067-0010,nzd0067-0011,nzd0067-0012,nzd0067-0013,nzd0067-0014,nzd0067-0015,nzd0067-0016,nzd0067-0017,nzd0067-0018,nzd0067-0019,nzd0067-0020,nzd0067-0021,nzd0067-0022,nzd0067-0023,nzd0067-0024,nzd0067-0025,nzd0067-0026,nzd0067-0027,nzd0067-0028,nzd0067-0029,nzd0067-0030,nzd0067-0031,satname
2004-11-18 22:06:57+00:00,425.45,432.59,441.46,439.26,430.22,437.25,434.46,428.94,415.40,413.80,415.79,420.70,422.69,427.63,425.77,419.69,408.18,408.31,380.84,385.95,383.70,383.08,379.10,378.78,374.44,372.97,367.10,359.20,350.26,345.83,346.79,340.06,L7
2005-01-13 22:03:41+00:00,417.82,428.23,435.78,431.81,431.40,428.96,425.06,416.71,414.86,414.78,418.56,422.48,421.85,425.95,421.91,418.01,400.56,409.21,384.73,387.69,387.74,383.99,385.85,391.58,387.09,384.56,375.20,365.04,354.09,347.79,350.56,349.86,L5
2005-01-21 22:06:59+00:00,415.49,428.68,435.25,431.51,429.36,425.23,421.86,416.14,415.66,416.91,423.41,425.22,422.55,425.95,421.91,418.01,400.55,410.59,386.89,388.56,388.18,384.69,387.00,393.07,390.12,387.63,378.69,365.31,351.71,344.77,351.24,349.86,L7
2005-03-18 22:04:34+00:00,410.56,427.17,434.24,440.16,430.59,424.38,418.14,415.20,420.54,424.86,434.14,431.67,426.06,427.24,423.14,419.67,414.36,408.69,400.29,394.34,394.41,391.09,394.18,396.69,395.88,389.23,380.24,366.24,352.33,344.90,353.06,356.26,L5
2005-03-26 22:07:40+00:00,410.56,427.17,434.24,440.16,427.13,420.77,414.91,411.48,415.68,419.43,426.49,425.23,421.01,420.98,415.11,412.01,404.76,408.69,400.29,394.34,394.41,385.32,386.89,388.81,389.45,386.43,378.33,366.74,352.33,344.90,353.06,356.26,L7
2005-04-03 22:04:40+00:00,409.91,426.00,434.95,441.20,429.38,423.46,416.86,412.83,415.81,418.58,424.17,422.41,418.81,419.22,415.77,411.80,405.16,411.49,404.07,396.33,393.48,383.70,385.01,388.59,391.71,389.56,379.48,368.40,354.26,346.56,353.95,357.44,L5
2005-04-19 22:04:43+00:00,409.31,425.09,433.55,440.96,432.43,427.35,420.39,415.35,417.46,418.79,423.57,422.07,417.79,418.24,414.47,411.31,404.02,410.58,402.73,395.47,392.36,384.58,384.29,388.19,391.98,390.63,381.39,369.91,355.89,348.43,354.78,359.84,L5
2005-06-14 22:07:02+00:00,409.13,426.93,435.84,444.31,441.49,434.98,427.73,423.26,417.55,419.00,423.80,422.13,416.51,416.23,414.02,411.79,404.02,419.00,405.28,396.70,392.37,382.93,382.93,387.20,392.89,401.03,392.13,374.24,359.15,351.06,357.97,369.99,L7
2005-07-16 22:07:25+00:00,410.20,423.97,433.46,441.51,442.39,434.06,428.25,421.64,410.87,411.81,412.97,414.40,407.46,411.45,403.94,399.85,393.14,411.08,400.35,397.21,389.49,378.49,375.64,380.07,386.13,395.08,387.35,372.48,356.06,350.40,357.94,372.57,L7
2005-08-25 22:05:41+00:00,409.07,419.12,429.20,439.89,443.07,435.59,429.40,421.32,408.60,407.08,404.73,405.12,399.31,405.23,400.48,397.26,385.94,405.21,398.80,395.90,388.57,376.92,372.63,376.00,381.97,391.81,385.26,371.63,355.31,348.01,352.05,362.54,L5
2005-09-02 22:06:46+00:00,411.90,419.36,429.20,437.59,443.07,435.42,429.47,420.01,407.58,405.95,404.06,402.91,397.83,405.23,400.48,397.26,380.40,401.31,395.39,392.75,387.63,376.64,371.10,374.71,380.09,389.01,383.05,371.03,354.98,347.37,349.21,362.54,L7
2005-11-21 22:07:07+00:00,417.27,416.71,419.38,426.79,449.12,438.88,435.56,423.12,404.11,403.74,392.96,394.28,383.88,380.37,382.96,377.91,354.91,390.79,379.30,383.93,385.28,377.44,370.96,372.48,374.25,384.22,381.43,364.91,349.58,339.68,337.58,349.56,L7
2005-12-23 22:07:15+00:00,412.76,417.65,419.38,429.05,429.39,428.61,423.46,411.77,406.83,407.62,392.96,394.28,383.88,380.37,385.06,381.76,357.43,375.52,377.56,380.17,382.26,375.57,369.81,371.59,374.13,375.01,372.40,364.96,349.58,339.68,337.58,328.94,L7
2006-01-08 22:07:49+00:00,413.77,422.64,419.38,431.44,430.89,430.50,428.95,419.61,414.77,415.32,405.45,405.27,383.88,380.37,385.06,381.76,364.40,380.14,380.70,379.53,382.22,377.23,376.75,377.19,377.33,376.66,374.81,368.21,354.81,339.68,337.58,328.94,L7
2006-04-06 22:09:08+00:00,411.81,432.39,441.12,430.88,427.84,428.71,431.53,431.26,434.61,434.92,439.39,433.97,422.70,413.73,401.40,399.87,385.23,390.52,390.23,387.67,390.84,388.68,388.77,390.16,389.20,388.93,383.50,372.34,365.58,350.58,351.76,342.36,L5
2006-04-14 22:07:36+00:00,411.81,432.79,441.12,428.68,426.62,427.91,430.19,429.74,431.96,432.19,433.35,425.52,416.98,410.75,401.65,399.87,385.23,390.52,390.23,389.31,391.27,388.94,388.46,389.98,391.11,389.73,382.74,372.34,365.08,350.98,351.39,342.42,L7
2006-06-01 22:07:38+00:00,406.23,432.79,441.12,428.68,425.17,427.04,430.19,431.82,433.44,432.65,430.73,425.22,421.89,414.56,405.24,404.19,389.04,396.15,393.12,389.31,391.27,388.94,395.30,395.12,393.75,392.56,385.48,378.90,371.35,359.83,354.69,349.64,L7
2006-07-27 22:10:47+00:00,406.01,428.91,428.43,419.45,420.79,424.10,426.48,428.66,429.25,427.84,426.33,420.00,419.70,413.57,409.74,408.49,396.24,397.63,400.17,400.98,402.50,399.71,401.62,401.26,401.88,399.21,389.94,385.09,372.58,360.83,354.50,348.36,L5
2006-08-28 22:11:11+00:00,405.80,425.02,429.01,422.80,421.99,424.19,425.59,425.25,426.68,425.76,426.25,421.30,419.29,412.65,408.28,407.49,396.02,396.56,397.11,396.71,400.53,399.48,401.08,399.45,398.27,397.13,391.67,386.67,374.20,362.11,355.30,346.22,L5
2006-09-05 22:07:11+00:00,405.20,421.25,429.01,420.08,420.02,420.75,425.59,425.25,426.68,425.76,422.80,416.41,412.82,407.50,401.96,407.49,396.02,388.98,392.48,391.13,395.07,393.75,394.42,394.07,392.88,397.13,391.67,386.67,370.92,359.33,353.77,341.83,L7
2006-11-24 22:07:37+00:00,408.36,417.64,423.20,417.87,418.83,419.71,424.00,422.05,420.48,420.02,420.79,416.49,410.74,405.87,399.03,406.56,396.10,387.71,390.28,383.87,388.13,388.63,393.75,390.79,387.71,398.18,394.94,389.18,371.52,360.71,353.41,339.80,L7
2007-01-27 22:08:18+00:00,414.06,419.29,426.94,418.54,416.55,415.32,423.49,419.99,418.65,417.03,418.59,413.58,399.04,420.82,409.94,415.51,397.04,376.00,385.33,379.84,387.28,391.40,386.96,379.67,374.90,397.02,395.45,383.98,366.36,357.01,352.31,328.78,L7
2007-02-04 22:12:33+00:00,417.56,421.86,429.00,422.34,420.63,419.46,423.20,417.98,416.31,414.99,417.22,413.80,406.16,424.12,414.56,415.70,398.45,387.08,389.72,384.85,388.40,391.42,387.91,384.34,382.35,395.38,391.93,381.73,367.09,359.26,355.15,340.46,L5
2007-02-28 22:08:29+00:00,418.83,424.91,428.36,420.67,420.88,419.17,426.33,422.16,416.26,413.77,414.31,409.57,401.96,424.00,416.00,418.29,398.04,389.29,391.89,387.09,386.63,387.59,381.95,381.54,384.49,394.58,388.61,376.11,362.57,356.60,352.52,342.48,L7
2007-04-17 22:08:06+00:00,424.19,431.15,428.36,423.49,423.53,424.22,427.13,423.80,418.16,415.96,418.69,418.37,412.72,438.10,431.20,418.29,398.04,404.62,397.86,393.19,389.99,391.78,388.88,392.39,396.03,393.82,386.84,377.46,370.52,364.85,360.26,357.18,L7
2007-05-03 22:08:02+00:00,424.75,430.06,427.96,424.40,423.97,424.22,427.13,423.80,421.22,418.62,419.57,417.72,412.26,431.39,426.50,417.58,401.97,405.77,399.23,395.72,391.65,393.27,390.68,392.39,396.03,393.82,385.07,375.59,370.07,364.73,361.19,357.18,L7
2007-07-22 22:08:09+00:00,421.02,425.35,427.54,427.11,426.98,426.35,427.87,422.27,421.33,419.29,417.23,415.43,412.26,431.39,426.50,417.58,403.06,405.77,400.94,398.69,393.57,394.71,387.30,392.39,396.03,390.01,382.65,375.79,372.13,366.84,361.19,357.18,L7
2007-08-07 22:07:40+00:00,412.84,418.99,418.88,424.90,425.01,423.57,430.50,426.42,426.18,414.67,404.88,397.16,395.93,397.54,402.32,400.92,391.10,404.04,386.13,379.53,392.02,389.43,385.58,391.74,395.41,388.96,381.53,375.07,373.56,367.26,361.32,353.87,L7
2007-11-27 22:07:48+00:00,407.32,411.82,410.23,,426.14,427.95,425.22,422.19,419.97,408.15,402.58,396.92,393.75,393.51,397.25,388.91,371.38,369.87,358.46,342.39,,377.10,370.41,363.04,363.45,363.16,372.12,384.55,377.56,363.57,358.88,351.10,L7
2008-03-18 22:08:08+00:00,415.19,427.65,425.94,431.66,426.14,427.95,425.22,417.72,412.84,413.21,416.25,416.70,418.05,417.51,408.14,402.80,377.38,369.87,,,,377.10,370.41,363.04,363.45,363.16,372.12,384.55,377.56,363.57,358.88,351.10,L7
2008-04-03 22:07:44+00:00,415.19,427.65,425.94,436.71,431.70,430.33,426.89,418.72,412.54,413.46,416.19,415.94,416.90,416.91,411.36,407.38,388.52,383.81,,,,385.35,383.46,378.89,378.53,377.99,379.73,382.36,375.57,361.59,359.04,353.38,L7
2008-08-09 22:06:47+00:00,412.22,427.65,425.94,436.71,437.27,415.72,414.81,412.20,407.83,408.38,411.81,412.99,412.11,413.08,410.14,404.32,387.65,389.27,369.68,,,393.60,382.19,382.96,381.24,380.62,377.50,372.04,357.55,342.09,336.69,355.66,L7
2008-09-26 22:06:23+00:00,404.08,409.87,421.18,432.82,429.20,414.19,412.09,411.68,408.89,408.99,406.45,404.75,400.93,400.70,402.14,395.67,378.62,381.04,370.08,375.31,372.64,382.02,376.89,378.69,381.24,380.62,377.50,364.74,353.73,340.17,336.15,341.39,L7
2008-10-12 22:06:37+00:00,399.73,406.68,415.74,423.89,421.13,404.93,403.86,402.62,405.85,404.01,401.65,399.91,394.09,393.19,395.92,387.53,368.09,372.69,370.08,375.31,372.64,370.44,367.09,370.67,368.87,368.41,367.66,357.02,343.80,330.45,324.62,327.13,L7
2008-11-13 22:06:43+00:00,405.84,412.90,420.90,427.45,426.43,410.13,403.86,402.62,405.85,406.88,405.56,403.28,400.71,400.82,400.10,389.52,366.85,375.14,374.81,381.56,380.02,374.20,370.41,370.67,368.87,368.41,367.66,360.28,347.46,333.91,333.92,335.26,L7
2008-11-29 22:06:55+00:00,408.38,415.81,423.00,430.05,431.53,416.92,411.28,407.29,406.56,407.36,407.29,403.28,400.71,400.82,400.10,398.62,378.82,385.15,381.25,386.84,384.03,378.56,375.77,376.43,374.37,368.20,369.99,362.59,349.81,333.91,333.92,335.26,L7
2008-12-31 22:07:13+00:00,408.82,416.38,422.81,429.42,431.05,419.21,413.41,405.33,404.03,405.81,407.14,403.27,402.60,402.43,400.10,398.62,378.82,385.15,383.08,386.94,385.94,380.71,377.58,375.86,371.66,368.59,367.17,361.17,349.50,335.89,336.86,336.60,L7
2009-03-21 22:07:47+00:00,410.98,417.93,422.98,428.76,429.27,422.67,416.53,408.89,407.48,408.05,408.03,401.99,402.88,402.35,406.38,405.50,386.60,394.79,393.60,391.40,389.92,384.90,383.00,380.33,375.56,369.06,366.16,362.63,357.65,339.67,344.42,338.50,L7
2009-09-13 22:07:45+00:00,422.18,425.66,423.86,435.03,427.65,418.74,418.11,419.59,420.48,418.28,415.46,416.37,410.23,405.09,416.04,412.45,389.15,419.36,422.28,409.23,405.86,385.94,377.22,377.56,377.31,374.98,370.20,369.43,364.44,344.42,347.46,340.28,L7
2009-10-15 22:07:44+00:00,415.43,422.10,422.93,443.95,433.15,421.47,422.67,422.87,421.07,420.48,417.29,416.48,408.77,402.73,396.85,387.28,361.35,361.99,361.18,,,370.21,359.51,366.05,377.00,380.02,371.12,363.03,346.57,341.02,344.66,330.87,L7
2010-02-12 22:08:30+00:00,421.98,428.84,431.50,442.92,435.60,428.80,431.73,430.39,430.36,428.33,423.42,420.80,415.45,408.52,405.28,397.87,374.73,379.80,379.05,402.50,405.10,384.02,374.82,371.59,374.30,377.29,375.04,370.13,356.15,347.64,351.41,340.83,L5
2010-02-20 22:09:33+00:00,420.06,430.89,429.86,442.92,435.60,428.80,436.72,435.93,435.79,433.38,428.17,424.84,418.00,410.25,408.53,399.86,377.75,382.27,381.14,392.59,405.10,384.02,374.82,371.59,374.96,377.35,378.68,375.06,360.06,350.85,353.79,343.90,L7
2010-03-08 22:09:41+00:00,420.27,430.89,429.86,442.92,435.60,433.46,439.71,440.69,442.84,440.52,433.94,431.20,425.12,417.17,415.63,405.97,382.83,387.18,381.14,392.59,405.10,384.02,383.35,375.56,376.45,379.72,381.34,378.15,363.06,353.77,356.23,349.06,L7
2010-03-24 22:09:46+00:00,419.90,426.48,427.39,434.68,434.43,438.32,446.28,446.64,449.93,446.86,438.73,436.10,428.25,420.19,417.66,407.29,385.66,388.95,383.17,387.79,390.59,386.07,390.11,382.95,379.05,381.55,382.74,380.77,369.39,356.24,357.65,352.24,L7
2010-06-28 22:09:46+00:00,421.02,427.93,428.87,441.42,434.43,438.32,446.28,448.47,451.48,454.25,443.64,440.98,433.48,426.80,428.16,417.45,399.36,395.69,390.50,387.79,390.59,386.07,390.11,382.95,378.82,381.97,388.16,388.23,375.10,360.90,361.59,356.70,L7
2010-07-30 22:09:48+00:00,422.80,431.82,433.58,439.69,434.43,438.32,446.28,445.42,446.94,447.61,440.28,438.31,433.87,429.36,425.71,416.04,398.21,392.54,391.69,391.15,394.33,386.44,390.11,382.95,378.82,384.43,388.03,383.47,372.30,359.76,359.58,353.78,L7
2010-10-02 22:09:49+00:00,427.74,440.99,445.79,447.31,450.14,427.17,,429.60,424.69,419.25,423.19,434.74,442.46,444.64,431.26,414.21,396.03,377.77,402.47,392.87,390.38,381.38,369.53,364.85,,394.29,387.65,369.91,364.46,357.98,357.28,344.26,L7
2010-11-27 22:07:24+00:00,431.72,444.79,449.64,449.69,450.25,435.82,425.43,423.83,419.18,416.39,424.75,436.28,441.18,444.36,435.00,417.52,400.53,389.46,404.82,394.24,391.13,383.43,376.57,375.17,379.37,386.03,382.25,367.25,360.20,354.20,354.75,342.60,L5
2011-02-07 22:11:24+00:00,431.73,447.58,454.72,456.18,451.14,437.13,428.43,419.40,414.64,412.47,420.71,426.82,444.06,448.02,443.31,422.59,401.25,394.22,409.60,390.74,385.79,381.55,376.57,375.17,379.37,377.78,376.86,366.28,359.75,353.69,356.36,342.55,L7
2011-04-12 22:11:12+00:00,430.61,452.12,460.15,458.00,447.24,438.61,426.95,420.80,416.51,414.37,421.73,421.78,432.52,434.02,423.09,410.93,402.27,404.00,401.40,396.99,392.64,387.51,384.76,384.27,381.44,381.00,377.61,366.27,355.47,353.57,350.50,340.76,L7
2011-07-01 22:11:06+00:00,430.56,447.78,462.95,447.60,440.34,432.90,426.46,424.17,420.68,416.22,418.66,410.91,418.38,416.86,401.12,389.51,377.36,395.17,377.27,366.12,368.10,364.56,376.89,371.36,372.91,384.22,378.35,370.63,359.28,350.77,341.39,343.90,L7
2011-07-17 22:11:06+00:00,430.56,447.78,462.95,447.60,440.34,432.90,426.46,424.17,423.55,421.22,422.01,413.62,416.96,414.43,399.51,388.22,373.71,376.50,374.40,364.89,366.75,361.14,376.89,371.36,372.91,374.71,370.60,362.43,352.31,345.52,339.63,343.90,L7
2011-09-19 22:10:52+00:00,430.88,443.73,,432.57,432.74,429.48,423.86,421.47,423.36,424.01,421.60,413.92,409.96,407.53,394.39,384.47,368.50,376.50,374.40,364.89,367.17,362.38,371.87,369.08,369.03,369.36,366.37,358.94,347.91,341.84,338.84,336.19,L7
2011-11-06 22:11:03+00:00,424.67,429.33,421.92,430.86,429.30,429.32,424.91,420.50,424.92,424.45,421.11,409.85,403.90,401.95,391.29,381.16,361.17,357.83,364.97,364.89,367.17,362.38,364.84,362.08,361.78,361.93,360.38,353.10,342.23,337.99,337.94,326.75,L7
2011-12-24 22:11:56+00:00,428.40,433.05,432.99,434.68,431.89,433.30,428.48,425.81,430.16,430.07,426.45,409.85,403.90,401.95,391.29,381.16,361.17,357.83,364.97,364.89,367.17,362.38,364.84,362.08,361.78,361.93,360.38,353.10,342.23,337.99,337.94,326.75,L7
