dates,nzd0483-0000,nzd0483-0001,nzd0483-0002,satname
1999-08-26 22:07:08+00:00,381.26,385.67,384.68,L7
1999-10-13 22:07:36+00:00,376.91,372.05,377.30,L7
1999-11-30 22:07:23+00:00,373.81,371.70,375.70,L7
1999-12-16 22:07:33+00:00,372.35,372.83,376.19,L7
2000-05-08 22:06:20+00:00,371.41,375.53,378.53,L7
2000-06-25 22:05:55+00:00,380.55,384.56,387.65,L7
2000-07-11 22:06:05+00:00,373.15,380.32,383.55,L7
2000-07-27 22:05:48+00:00,375.31,381.21,383.93,L7
2000-08-12 22:05:41+00:00,375.04,379.80,383.70,L7
2000-09-20 22:10:50+00:00,373.81,378.04,382.45,L7
2000-11-16 22:04:56+00:00,371.51,375.57,380.59,L7
2000-12-18 22:04:37+00:00,372.57,377.06,381.60,L7
2001-01-03 22:04:36+00:00,371.98,375.83,381.31,L7
2001-02-20 22:04:36+00:00,371.60,373.82,380.40,L7
2001-03-08 22:04:56+00:00,369.97,371.59,381.33,L7
2001-07-14 22:03:57+00:00,364.70,366.58,381.31,L7
2001-08-15 22:03:02+00:00,367.71,370.64,382.51,L7
2001-11-03 22:02:34+00:00,370.52,373.63,382.50,L7
2002-03-11 22:03:07+00:00,369.22,368.86,379.74,L7
2002-04-12 22:03:25+00:00,372.18,369.74,382.55,L7
2002-05-14 22:02:55+00:00,374.20,370.98,381.10,L7
2002-05-30 22:03:13+00:00,374.64,372.42,380.63,L7
2002-06-15 22:02:43+00:00,375.47,373.67,382.55,L7
2002-08-18 22:02:45+00:00,373.08,371.61,381.01,L7
2002-11-22 22:02:45+00:00,372.35,370.40,378.62,L7
2002-12-08 22:02:27+00:00,370.18,368.98,377.42,L7
2002-12-24 22:02:33+00:00,366.59,367.32,373.81,L7
2003-02-26 22:02:52+00:00,364.19,365.85,370.79,L7
2003-08-05 22:02:35+00:00,345.45,351.35,361.27,L7
2003-08-13 21:51:08+00:00,354.84,362.27,361.27,L5
2003-09-14 21:51:42+00:00,358.60,364.01,377.69,L5
2003-09-30 21:52:18+00:00,358.41,363.53,372.16,L5
2003-10-16 21:52:31+00:00,360.52,365.94,380.97,L5
2003-11-17 21:52:57+00:00,361.12,367.06,379.97,L5
2003-12-27 22:03:30+00:00,362.86,367.49,379.54,L7
2004-01-12 22:03:31+00:00,362.86,367.49,379.95,L7
2004-05-03 22:03:47+00:00,369.86,369.55,376.98,L7
2004-05-19 22:03:23+00:00,369.48,366.44,375.95,L7
2004-06-12 21:55:59+00:00,376.31,373.61,380.39,L5
2004-06-28 21:56:28+00:00,379.39,376.78,382.47,L5
2004-07-06 22:03:36+00:00,374.88,375.69,382.14,L7
2004-07-30 21:57:15+00:00,375.37,375.26,382.74,L5
2004-08-15 21:57:37+00:00,373.63,373.80,381.84,L5
2004-09-08 22:02:53+00:00,373.79,374.38,382.01,L7
2004-09-24 22:02:48+00:00,373.58,373.99,381.02,L7
2004-10-18 21:58:47+00:00,373.30,374.07,380.61,L5
2004-11-03 21:59:06+00:00,373.24,374.89,381.32,L5
2004-12-29 22:03:32+00:00,369.81,372.53,379.14,L7
2005-03-11 22:01:31+00:00,372.16,373.87,381.60,L5
2005-03-19 22:03:54+00:00,369.50,371.69,379.16,L7
2005-04-12 22:01:18+00:00,368.03,369.45,378.59,L5
2005-04-20 22:04:08+00:00,368.44,369.11,378.77,L7
2005-05-05 22:07:37+00:00,362.31,367.86,374.43,L5
2005-05-14 22:01:30+00:00,359.79,365.23,373.93,L5
2005-06-07 22:04:06+00:00,362.79,367.06,376.17,L7
2005-06-23 22:03:37+00:00,364.50,367.56,381.26,L7
2005-08-26 22:03:51+00:00,364.50,367.86,380.57,L7
2005-09-19 22:02:44+00:00,363.65,366.19,379.56,L5
2005-09-27 22:03:16+00:00,364.74,367.24,379.38,L7
2005-10-05 22:02:17+00:00,364.27,366.87,378.86,L5
2005-11-06 22:02:22+00:00,368.31,367.41,383.05,L5
2005-11-14 22:04:05+00:00,370.42,367.97,382.67,L7
2006-02-26 22:05:22+00:00,365.51,365.63,376.78,L5
2006-03-22 22:04:18+00:00,367.63,368.73,376.95,L7
2006-05-17 22:06:45+00:00,370.31,374.76,380.49,L5
2006-07-04 22:07:05+00:00,368.80,374.37,379.29,L5
2006-07-28 22:03:54+00:00,371.08,374.27,380.43,L7
2006-08-05 22:07:31+00:00,373.21,375.62,382.85,L5
2006-08-21 22:08:07+00:00,376.61,376.40,382.82,L5
2006-08-29 22:03:50+00:00,378.85,378.00,382.61,L7
2006-09-14 22:03:45+00:00,378.94,378.40,382.52,L7
2006-10-08 22:08:40+00:00,379.19,377.20,383.63,L5
2006-10-16 22:04:06+00:00,379.19,376.05,382.89,L7
2006-10-24 22:08:26+00:00,376.44,374.86,381.70,L5
2006-12-11 22:09:16+00:00,376.38,374.86,382.79,L5
2007-03-09 22:04:43+00:00,372.14,372.37,381.35,L7
2007-05-12 22:04:59+00:00,376.57,385.50,386.28,L7
2007-06-13 22:04:28+00:00,384.60,388.31,383.65,L7
2007-07-15 22:04:48+00:00,381.20,380.60,381.15,L7
2007-09-01 22:04:31+00:00,379.09,378.13,380.93,L7
2007-09-09 22:07:21+00:00,378.44,378.63,383.22,L5
2007-09-16 22:13:28+00:00,377.73,378.47,383.94,L5
2007-10-02 22:13:18+00:00,375.78,376.31,381.63,L5
2007-11-20 22:04:46+00:00,373.72,370.21,378.52,L7
2007-12-06 22:04:52+00:00,372.88,369.81,378.75,L7
2007-12-22 22:04:56+00:00,367.88,369.42,378.59,L7
2008-01-07 22:04:34+00:00,367.88,369.16,378.47,L7
2008-02-16 22:04:45+00:00,367.07,369.42,378.26,L5
2008-03-27 22:04:21+00:00,364.79,368.32,375.73,L7
2008-04-12 22:04:44+00:00,365.83,369.66,376.64,L7
2008-05-14 22:04:12+00:00,367.95,371.40,377.59,L7
2008-07-17 22:03:58+00:00,370.45,372.38,376.89,L7
2008-08-02 22:03:50+00:00,369.59,372.74,380.62,L7
2008-08-09 22:09:35+00:00,370.53,373.73,380.73,L7
2008-08-18 22:03:44+00:00,373.11,375.49,382.81,L7
2008-11-14 21:57:52+00:00,371.40,371.98,383.62,L5
2008-11-22 22:03:27+00:00,372.08,372.69,383.06,L7
2009-01-01 21:58:55+00:00,370.90,372.21,382.36,L5
2009-01-17 21:59:20+00:00,370.04,373.09,383.17,L5
2009-01-25 22:04:21+00:00,370.24,372.94,382.92,L7
2009-02-26 22:04:13+00:00,368.91,369.92,378.76,L7
2009-03-14 22:04:21+00:00,368.97,369.92,378.76,L7
2009-03-30 22:04:52+00:00,369.59,370.11,378.28,L7
2009-05-01 22:05:01+00:00,369.95,371.20,379.29,L7
2009-06-18 22:05:01+00:00,371.74,374.88,382.59,L7
2009-07-20 22:04:30+00:00,373.69,375.87,381.84,L7
2009-08-05 22:04:48+00:00,374.06,377.39,383.59,L7
2009-10-24 22:04:54+00:00,374.90,378.97,385.19,L7
2009-11-25 22:05:21+00:00,372.85,376.46,382.13,L7
2010-02-05 22:05:05+00:00,368.47,372.19,378.41,L5
2010-02-13 22:06:06+00:00,364.62,366.38,375.86,L7
2010-03-01 22:06:39+00:00,364.32,365.24,378.15,L7
2010-07-23 22:06:50+00:00,368.36,368.43,379.85,L7
2010-08-08 22:06:48+00:00,366.81,367.18,378.50,L7
2010-08-15 22:12:36+00:00,370.37,369.64,379.40,L7
2010-08-31 22:12:39+00:00,370.44,372.25,376.76,L7
2010-09-09 22:06:53+00:00,371.36,371.45,383.86,L7
2010-09-25 22:06:53+00:00,371.64,370.35,383.19,L7
2010-10-11 22:06:57+00:00,371.50,369.60,382.08,L7
2010-11-28 22:07:05+00:00,370.49,369.57,380.96,L7
2010-12-14 22:07:37+00:00,371.27,370.09,381.45,L7
2010-12-21 22:13:27+00:00,369.52,368.65,380.20,L7
2011-02-08 22:04:35+00:00,369.00,367.77,379.78,L5
2011-02-16 22:07:39+00:00,367.85,367.59,379.89,L7
2011-03-12 22:04:07+00:00,367.95,367.86,376.40,L5
2011-03-28 22:04:02+00:00,367.61,368.26,376.23,L5
2011-04-05 22:08:14+00:00,368.13,368.02,376.26,L7
2011-05-23 22:08:11+00:00,369.37,368.64,376.62,L7
2011-05-30 22:13:59+00:00,370.23,368.55,376.92,L7
2011-06-08 22:08:12+00:00,369.83,369.00,377.31,L7
2011-07-10 22:08:07+00:00,370.17,369.39,376.98,L7
2011-07-17 22:13:54+00:00,371.27,370.30,380.22,L7
2011-07-26 22:08:05+00:00,370.64,369.65,379.86,L7
2011-08-18 22:13:47+00:00,370.50,369.60,381.37,L7
2011-08-27 22:07:35+00:00,371.11,370.40,381.22,L7
2011-09-19 22:13:39+00:00,368.08,366.94,378.53,L7
2011-09-28 22:07:51+00:00,368.21,367.20,381.03,L7
2011-11-15 22:08:10+00:00,367.32,368.30,381.21,L7
2012-01-02 22:08:13+00:00,365.66,369.20,381.53,L7
2012-03-13 22:14:29+00:00,363.35,367.54,376.44,L7
2012-04-07 22:08:16+00:00,366.88,371.29,386.36,L7
2012-04-23 22:08:52+00:00,367.29,370.32,385.33,L7
2012-08-29 22:09:28+00:00,369.11,366.69,386.91,L7
2012-11-08 22:16:15+00:00,365.60,366.66,378.29,L7
2012-11-17 22:10:10+00:00,368.29,366.03,376.83,L7
2013-01-04 22:10:22+00:00,366.53,365.07,376.83,L7
2013-02-21 22:10:46+00:00,367.26,365.91,376.14,L7
2013-02-28 22:16:31+00:00,366.13,363.08,373.91,L7
2013-04-01 22:16:26+00:00,366.22,362.82,373.88,L7
2013-04-25 22:22:08+00:00,366.22,362.82,377.69,L8
2013-05-03 22:16:17+00:00,367.08,364.36,377.43,L7
2013-06-04 22:16:04+00:00,367.36,365.67,378.30,L7
2013-06-13 22:10:16+00:00,367.22,367.04,378.79,L7
2013-06-28 22:22:20+00:00,367.77,368.67,379.40,L8
2013-07-07 22:16:35+00:00,369.79,370.11,379.56,L8
2013-07-14 22:22:22+00:00,367.73,368.41,381.86,L8
2013-07-15 22:09:35+00:00,366.27,367.74,381.05,L7
2013-07-22 22:15:43+00:00,367.21,367.84,381.93,L7
2013-07-23 22:16:10+00:00,368.31,368.24,383.72,L8
2013-07-30 22:22:23+00:00,366.90,367.38,383.91,L8
2013-09-01 22:10:06+00:00,367.06,368.79,385.42,L7
2013-09-17 22:09:52+00:00,367.24,368.59,384.81,L7
2013-09-25 22:16:28+00:00,365.84,368.15,383.82,L8
2013-10-02 22:22:16+00:00,366.35,368.99,383.93,L8
2013-10-11 22:16:05+00:00,366.47,369.07,383.18,L8
2013-10-18 22:22:13+00:00,366.47,369.68,382.03,L8
2013-10-27 22:16:19+00:00,367.07,370.42,381.13,L8
2013-11-04 22:10:19+00:00,366.70,370.22,381.42,L7
2013-11-19 22:22:01+00:00,366.77,370.13,381.19,L8
2013-12-05 22:22:00+00:00,366.77,370.10,380.20,L8
2013-12-30 22:15:37+00:00,367.24,369.59,379.82,L8
2014-01-22 22:21:31+00:00,366.41,370.63,375.15,L8
2014-02-07 22:21:21+00:00,367.78,372.81,375.43,L8
2014-02-23 22:21:08+00:00,366.99,372.47,375.06,L8
2014-02-24 22:11:19+00:00,366.51,372.04,374.84,L7
2014-03-11 22:20:55+00:00,366.62,371.83,374.66,L8
2014-03-20 22:14:37+00:00,367.28,372.52,375.01,L8
2014-03-27 22:20:37+00:00,368.22,372.40,375.27,L8
2014-04-13 22:11:39+00:00,367.68,372.02,375.84,L7
2014-05-15 22:11:56+00:00,368.25,371.03,376.95,L7
2014-05-23 22:14:06+00:00,368.05,371.89,377.45,L8
2014-07-01 22:20:10+00:00,367.23,371.70,379.09,L8
2014-07-02 22:11:43+00:00,369.26,371.70,379.09,L7
2014-07-17 22:20:15+00:00,368.28,371.03,378.50,L8
2014-07-26 22:14:06+00:00,368.87,371.44,378.12,L8
2014-08-03 22:12:15+00:00,369.91,372.11,378.83,L7
2014-08-11 22:14:15+00:00,371.04,372.29,380.37,L8
2014-08-18 22:20:27+00:00,371.13,373.05,380.57,L8
2014-08-19 22:12:14+00:00,371.40,373.35,380.86,L7
2014-08-27 22:14:17+00:00,373.79,374.42,382.36,L8
2014-09-11 22:18:00+00:00,372.79,372.89,380.84,L7
2014-09-19 22:20:30+00:00,371.49,371.95,380.06,L8
2014-09-28 22:14:20+00:00,372.45,372.80,380.34,L8
2014-10-06 22:12:32+00:00,372.49,372.33,379.88,L7
2014-10-22 22:12:17+00:00,371.91,371.41,379.22,L7
2014-10-29 22:18:31+00:00,370.75,370.44,379.22,L7
2014-11-06 22:20:37+00:00,372.13,370.97,379.88,L8
2014-11-15 22:14:25+00:00,371.31,370.15,379.26,L8
2014-11-22 22:20:33+00:00,371.48,369.19,378.55,L8
2014-11-23 22:12:29+00:00,371.11,368.77,377.98,L7
2014-12-01 22:14:24+00:00,371.02,369.28,378.30,L8
2014-12-25 22:13:08+00:00,371.11,369.43,378.05,L7
2015-01-02 22:14:14+00:00,370.07,369.64,378.21,L8
2015-01-17 22:18:56+00:00,370.55,369.69,377.97,L7
2015-01-26 22:12:50+00:00,370.55,369.66,378.43,L7
2015-02-10 22:20:14+00:00,369.61,368.51,376.23,L8
2015-02-19 22:14:25+00:00,369.40,367.21,375.94,L8
2015-02-26 22:20:10+00:00,368.25,366.72,375.46,L8
2015-03-07 22:13:53+00:00,367.92,366.23,375.22,L8
2015-03-14 22:19:59+00:00,367.87,366.99,375.78,L8
2015-03-31 22:13:40+00:00,368.05,366.91,376.11,L7
2015-04-15 22:19:46+00:00,366.78,366.45,375.86,L8
2015-04-24 22:13:32+00:00,366.91,367.53,376.12,L8
2015-05-02 22:13:55+00:00,368.18,368.58,376.35,L7
2015-05-09 22:19:46+00:00,366.20,367.63,375.38,L7
2015-05-18 22:13:39+00:00,366.79,368.12,375.62,L7
2015-06-03 22:14:09+00:00,366.87,368.32,376.17,L7
2015-06-11 22:13:28+00:00,367.19,369.28,376.98,L8
2015-06-19 22:14:13+00:00,367.70,369.55,377.09,L7
2015-06-27 22:13:58+00:00,367.67,370.06,377.63,L8
2015-07-05 22:13:53+00:00,368.32,369.99,377.83,L7
2015-07-12 22:20:07+00:00,368.97,369.99,377.83,L7
2015-07-21 22:14:21+00:00,369.92,371.18,379.55,L7
2015-07-28 22:20:08+00:00,369.55,371.25,379.69,L7
2015-07-29 22:13:49+00:00,369.69,371.20,379.66,L8
2015-08-05 22:20:00+00:00,368.65,370.38,379.31,L8
2015-08-06 22:14:25+00:00,369.04,369.98,378.93,L7
2015-08-21 22:20:09+00:00,368.70,370.20,378.67,L8
2015-08-22 22:14:27+00:00,369.10,370.69,378.92,L7
2015-09-06 22:20:14+00:00,369.87,370.14,378.35,L8
2015-09-07 22:14:29+00:00,369.41,370.00,378.02,L7
2015-09-22 22:20:22+00:00,369.56,370.07,378.37,L8
2015-10-08 22:20:24+00:00,369.76,370.16,378.51,L8
2015-10-09 22:14:42+00:00,369.71,370.13,378.59,L7
2015-10-17 22:14:14+00:00,370.69,370.75,379.02,L8
2015-10-24 22:20:28+00:00,371.16,368.40,379.25,L8
2015-11-09 22:20:29+00:00,371.04,367.99,379.16,L8
2015-11-10 22:15:14+00:00,371.13,367.97,378.99,L7
2015-11-18 22:14:44+00:00,370.27,367.86,378.42,L8
