,dates,per0138-0000,per0138-0001,per0138-0002,per0138-0003,per0138-0004,per0138-0005,per0138-0006,per0138-0007,per0138-0008,per0138-0009,per0138-0010,per0138-0011
39,1990-07-03 14:31:05+00:00,,,,,,,,,,,,
40,1990-08-20 14:30:53+00:00,,,,,,,,,,,,
41,1990-10-14 14:36:43+00:00,175.59855714310268,167.77232325567036,171.91717783445696,167.84978126154567,179.8307995661516,172.62344628974623,185.94582092611995,186.82978100544358,178.8685779646769,182.28994148377214,182.29401376450568,175.56753776172005
42,1991-01-18 14:37:29+00:00,,,,,,,,,,,,
43,1991-02-12 14:31:42+00:00,,,,,,,,,,,,
44,1991-02-28 14:31:58+00:00,195.5227251666553,176.25197220035614,185.28904226405632,176.3393128331871,182.10822129411937,181.0503887128763,184.6681648032172,191.552598450267,184.1560319913665,189.6103737083369,194.64569608933448,193.9644160976357
45,1991-04-17 14:32:53+00:00,,,,,,,,,,,,
46,1991-05-03 14:33:12+00:00,,,,,,,,,,,,
47,1991-05-19 14:33:26+00:00,,,,,,,,,,,,
48,1991-07-06 14:34:09+00:00,235.16161013118196,,,,,,,,,,,
49,1991-08-07 14:34:28+00:00,,,,,,,,,,,,
50,1991-08-30 14:40:48+00:00,157.60464896978252,,,,,,,,,,,
51,1991-12-13 14:35:24+00:00,181.78596313084148,187.06262907768175,178.57979935796521,,184.26382680890325,181.64208073803528,188.65981651452623,189.32310678627516,195.55950241627679,214.65477482752806,202.50739620206994,207.04092506146185
52,1991-12-29 14:35:16+00:00,,,,,,,,,,,,
53,1992-01-14 14:35:12+00:00,200.0733110031211,187.89302519419343,200.67052595130139,179.67813985498873,184.6627602143374,175.11888181605352,181.24240318058432,192.3138693669887,193.89771565319927,196.62643688562244,194.4926389860935,200.13599565366954
54,1992-01-30 14:35:17+00:00,,,,,,,,,,,,
55,1992-02-15 14:35:04+00:00,,,,,,,,,,,,
56,1992-03-02 14:35:06+00:00,189.1373402673695,181.99916154420262,190.32609011483956,174.51967758453654,175.11938703604255,166.6459964134011,187.09514524018024,195.0688689251612,197.00958616741903,201.55601170158164,201.37755515631503,199.86629163454975
57,1992-03-09 14:41:18+00:00,184.64630068835794,168.5107897988641,175.83874323266642,168.7003479297295,166.16089189010225,164.45972255109993,169.99160945807648,184.00425305140578,188.79649099041947,200.0586592965077,196.52694573147616,193.7599898562235
58,1992-03-18 14:35:08+00:00,193.4772913484703,180.91180251285192,189.77723162040633,178.0009408515328,178.65474846707266,179.83876074958798,191.58749770718552,202.9062689475607,199.89719751664325,212.75080094975687,203.93807041978584,204.78883186154786
59,1992-05-21 14:34:33+00:00,,186.37509938400305,,,,,,,,,,
60,1992-06-06 14:34:26+00:00,,160.1030706001322,191.65972386380017,214.7671670869804,,,212.4283212168589,,189.5341603783661,,,
61,1992-06-22 14:34:13+00:00,,,,,,,,,,,,
62,1992-07-24 14:33:49+00:00,,,,,,,,,,,,
63,1992-08-09 14:33:37+00:00,,,,,,,,,,,,
64,1992-08-25 14:33:20+00:00,,,,,,,,,,,,
65,1992-10-12 14:32:28+00:00,,,,,,,,,,,,
66,1992-10-28 14:32:19+00:00,,,,,,,,,,,,
67,1992-11-13 14:31:59+00:00,213.26614318181404,,190.71655055996328,177.76829252631194,183.40189496938294,181.6878051292771,197.22585812586894,203.62503113863573,204.79916931177465,215.7588196737766,207.74105591064836,212.2639014139288
68,1992-11-29 14:32:03+00:00,,,,,,,,,,,,
69,1992-12-15 14:32:14+00:00,,,,,,,,,,,,
70,1992-12-31 14:32:23+00:00,,,,,,,,,237.07709545030704,,,
71,1993-01-16 14:32:36+00:00,,,,,,,,,,,,
72,1993-02-01 14:32:47+00:00,,,181.30975816747136,180.81805740074154,215.17356856514493,,,218.82769374369585,196.42169414192534,202.73108793573152,192.1224058910642,204.22915099721482
73,1993-02-08 14:39:02+00:00,,,,,,,,,,,,
74,1993-02-17 14:32:54+00:00,186.20303769855656,184.37964188361713,186.6952367908862,176.66689857276128,183.17688780585712,175.43819526655795,193.58997613842462,203.05159335784163,200.0272286550747,205.95196507153895,201.84152670115878,204.23029560994308
75,1993-03-05 14:33:03+00:00,,,,,,,,,,,,
76,1993-03-21 14:33:06+00:00,,,,,,,,,,,,
77,1993-05-08 14:33:24+00:00,,,,,,,,,,,,
78,1993-05-24 14:33:28+00:00,,,,,,,,,,,,
79,1993-06-09 14:33:29+00:00,,,,,,,,,,,,
80,1993-07-11 14:33:21+00:00,,,,,,,,160.04384853720322,,184.14236752556127,,
81,1993-08-12 14:33:20+00:00,,,,,,,,,,,,
82,1993-08-28 14:33:19+00:00,,,,,,,,,,,,
83,1993-09-20 14:39:26+00:00,183.64667692971955,176.3622566577663,191.16753183383923,188.16937256666895,195.51348853576388,184.58102712593973,198.96734681792697,193.01132488891835,192.31585617118046,204.94878794899438,211.47046897151563,206.0319435094581
84,1993-09-29 14:33:14+00:00,,,,,,,,,,,,
85,1993-10-06 14:39:23+00:00,187.74792956039838,183.56676799560046,196.71287508941128,191.95648429940422,199.6376936558036,185.16354328920065,198.88154789438474,204.23651138281775,211.12251658889636,215.57216886912255,215.61665115481742,228.0386408701866
86,1993-10-15 14:33:08+00:00,,,,,,,,,,,,
87,1993-11-16 14:32:52+00:00,,,,,,,,,,,,
88,1994-01-19 14:32:15+00:00,190.77319146423036,186.31638542330236,184.72876990826273,,,,167.72831815806012,,189.71296352362106,214.94823659199704,203.88176213171687,215.23175432118066
89,1994-02-04 14:32:07+00:00,,,,,229.0784522478784,,,,,,236.72950432415425,
90,1994-03-08 14:31:39+00:00,197.98266904541137,185.38261358051068,189.97372242306383,177.65480115142685,174.80439339947503,172.404161438462,175.40377553471575,182.79584466978378,186.44144634704242,189.80889551629824,,190.79043114455362
91,1994-03-24 14:31:25+00:00,177.8816595136938,214.36548560642174,,207.23706800976657,199.07344630643618,,155.079789833597,187.80937759334944,,,,
92,1994-04-16 14:37:10+00:00,200.20165520484534,182.1439687566074,197.98208041039615,192.48569201305236,196.52664161171896,172.93908680733867,,,,,,
93,1994-04-25 14:30:50+00:00,,,,,,,,,,,,
94,1994-05-27 14:30:15+00:00,177.30232298186212,145.5125705844628,,169.35566051375082,189.56126698790433,176.48753897735102,,191.87101018196066,191.95469702308213,,,
95,1994-06-12 14:29:56+00:00,156.30783839124476,,,,,,,166.31281679336325,,195.90752773821805,,199.86118680062344
96,1994-06-28 14:29:33+00:00,,,,,,,,,,,277.11444875110715,
97,1994-08-15 14:28:15+00:00,,,,,,,,,,,,
98,1994-09-16 14:27:28+00:00,,,,,,,,,,,,
99,1994-09-23 14:33:27+00:00,172.74396191286516,164.51698855530972,176.39541830602934,169.39783831163996,,,173.87283667201604,167.46534196472342,,188.93406323322608,,184.5674955580464
100,1994-11-19 14:25:23+00:00,,,,,,,,,,,,
101,1994-12-05 14:24:54+00:00,,,,,,,,,,,,
102,1994-12-21 14:24:24+00:00,,,,,,,,,,,,
103,1994-12-28 14:30:20+00:00,179.22251170309698,156.6681784314055,,,,,,,,,,195.89525684602302
104,1995-02-07 14:22:37+00:00,,,,,,,166.7720549086479,158.65114147886712,182.51038054078072,189.2879032319104,,
105,1995-02-14 14:28:30+00:00,190.53546017692773,184.35360750168658,192.10543559080878,181.80432311591676,181.24755002037264,173.4150480649739,203.20221921447785,205.29628291224995,204.17541470378026,214.74061035272496,210.83301292156563,206.78178218989592
106,1995-03-27 14:20:40+00:00,,,,,,,,,,,,
107,1995-04-03 14:26:34+00:00,193.12619195852773,185.5953830304615,200.22499622066528,191.29078585230138,195.89792387851284,179.75299709653427,201.02059280249622,207.4850021614608,212.06285800319452,218.75437371804878,212.9985513767284,216.52514813989873
108,1995-04-12 14:20:00+00:00,,,,,,,,,,,,
109,1995-04-28 14:19:19+00:00,,,,,,,,,,,,
110,1995-05-05 14:25:11+00:00,185.65501274154371,183.38273071545686,192.35421284202494,176.02195366580762,170.8379411190861,,,,,,,
111,1995-05-14 14:18:36+00:00,187.99871135161305,177.68892462589437,183.81034392082574,179.075791369827,180.66043217169698,175.24379481916512,183.32319319522955,187.9143462951715,184.17579173338322,195.3730867414271,192.13557782369966,195.0391279025078
112,1995-05-30 14:17:51+00:00,,,168.3288851898622,,,,,,,,,208.9382482655858
113,1995-06-15 14:17:07+00:00,,,,,,,,,,,,
114,1995-07-08 14:22:15+00:00,,,,,,,,,,,,
115,1995-07-17 14:15:40+00:00,,,,,,,,,,,,
116,1995-09-03 14:13:28+00:00,,,,,,,,,,,,
117,1995-10-21 14:10:58+00:00,,,,,,,,,,,,
118,1995-11-22 14:10:38+00:00,,,,,,,,,,,,
119,1995-12-08 14:11:30+00:00,,,,,,,,,,,,
120,1996-02-26 14:17:09+00:00,184.03714137825406,160.1458379348712,168.06914036499336,,,,,,,,186.17705038508475,193.35002839946327
121,1996-03-04 14:23:47+00:00,192.05859331811592,185.80284896697745,199.58411497572288,186.86691660522635,193.36977211005694,179.91598767258927,190.52669876127817,203.69214246162483,213.0787217588976,221.30394567827324,210.01958572463764,217.53692408959736
122,1996-03-29 14:19:13+00:00,171.1412643916924,164.02614037825285,174.31311216861388,152.1353341771027,,,,,,,,
123,1996-04-05 14:25:50+00:00,187.98640970241655,180.37174637113998,185.49577137463785,147.16639757913566,,,,173.42112071159818,,,,
124,1996-04-14 14:20:13+00:00,195.18517780784092,191.29949165061964,203.11256360131412,,195.65786525393975,187.07896831946164,190.43342181715988,197.44532324472962,197.48839042544202,204.5060222949241,211.5031926126479,218.12590201999734
125,1996-05-16 14:22:06+00:00,,,,,,,,,,,,
126,1996-06-01 14:23:00+00:00,,,,,159.69856976277777,,,,,205.5791340145758,,
127,1996-06-17 14:23:53+00:00,231.8656014613493,184.12917711322476,,,,,,,,,,
128,1996-07-03 14:24:43+00:00,183.92648186304928,,187.7787587732606,,,171.35700377838808,,,,,,
129,1996-07-19 14:25:34+00:00,,,,,,,,,,,,
130,1996-08-20 14:27:14+00:00,,,,,,,,,,,,
131,1996-09-05 14:28:08+00:00,,,,,,,,,,,,
132,1996-10-23 14:30:40+00:00,,,,,,,,,,,,
133,1996-10-30 14:37:11+00:00,164.12628212711752,168.82265276608456,191.82944590213685,178.02320864258357,182.67130762400038,181.72016137493574,206.65380689744143,206.00298475380276,210.06607710923035,217.69164143364821,211.72779804208088,213.98140858897708
134,1996-11-08 14:31:26+00:00,,,,,,,,,,,,
135,1997-01-18 14:40:58+00:00,179.8000405534029,166.59561431145724,176.96609164017042,,160.00568538120766,,,,,,,
136,1997-02-03 14:41:41+00:00,191.33626649838058,183.82390515053504,197.33956709731368,176.1568326152062,174.85111844690155,179.4508245045685,204.33725099581397,210.2750473922436,221.2032418867147,227.69789089671872,212.25941905449176,210.3855423171116
137,1997-02-12 14:35:53+00:00,185.5848377109882,180.68466764287086,193.16321225202302,169.18644433731416,171.16421730939382,161.43354753490064,174.6173246358662,185.31635753659464,198.2485382565232,208.27552630455986,197.05845925361714,205.33533417758417
138,1997-03-16 14:37:10+00:00,,,,,,,,,,,,
139,1997-04-01 14:37:46+00:00,,,,,,,,,,,,
140,1997-07-06 14:41:07+00:00,,,,,,,192.64327727279738,,216.3255377588129,,,
141,1997-07-22 14:41:40+00:00,,,,,,,,,,,,
142,1997-08-23 14:42:42+00:00,,,,,,,,,,,,
143,1997-09-15 14:49:32+00:00,181.37641462871824,176.2465724412229,195.52069341474967,183.8589101299542,181.33762802510137,180.53292859457972,192.54854908010924,204.94411870600604,203.78485260749434,213.22966303251016,219.22702720972094,221.6404904933041
144,1997-09-24 14:43:37+00:00,181.55630607357364,166.1265807455574,182.33824898486768,176.02814977609665,179.899338604197,174.02935599573118,180.921051663465,191.44632220835967,195.13246510334295,201.5017121614201,201.19222771698054,208.34232648138507
145,1997-10-10 14:44:04+00:00,187.08191783590883,163.78049925658118,170.98706467881775,148.5994793295996,154.4395893706884,138.84767281657673,155.92793628236572,167.6870561594699,170.97439344150655,169.41991480655014,169.40123439238164,173.56717221648802
146,1997-11-11 14:44:54+00:00,,,,124.83609387108862,148.43042605954253,,,,,,,
147,1997-12-13 14:45:41+00:00,177.41786384783967,166.5295786837707,176.092131168877,162.31566206829905,159.69496326899923,164.40393517266048,174.89781553518253,187.0390831860039,186.18813022955578,196.68862257331548,189.39759798378185,201.6872242636618
148,1998-03-10 14:53:39+00:00,,131.6725568438374,151.30125518734584,148.07587703917164,163.41908205524618,169.91460571628835,206.38426199738234,202.8994304308035,210.93933540177176,218.58841778747816,,
149,1998-04-04 14:47:48+00:00,,,,,,,,,,,,
150,1998-04-11 14:54:04+00:00,,,,187.58508748300656,186.23029583619982,186.19537940621154,198.0248207727587,187.27668125314776,203.48624681036725,209.62437408616125,203.23557989068357,188.69742562211715
151,1998-04-27 14:54:16+00:00,,,,,,,,,,,,
152,1998-05-06 14:48:15+00:00,187.39524317787087,,182.69500673029253,181.3959454950907,176.88736789177324,172.26080936660605,178.49199205396275,177.52037833018332,170.8763653592552,186.7745947595095,184.75690916174767,178.8749712434839
153,1998-06-07 14:48:45+00:00,,,,,,,,,,,,
154,1998-07-09 14:49:08+00:00,,,,,,,,,,,,
155,1998-07-16 14:55:23+00:00,150.373785236193,107.98475870249143,,,,,,,,,,
156,1998-08-10 14:49:22+00:00,,,,,,,,,,,,
157,1998-11-30 14:49:56+00:00,,,,,,,,,,,,
158,1999-01-01 14:50:02+00:00,,,,,,,,,,,,
159,1999-01-08 14:56:10+00:00,,,,,,,186.1787866956508,188.18778359120546,184.27944564188633,178.3815451000818,200.9685181398812,199.352793722697
160,1999-01-17 14:49:56+00:00,,,,,,,,,,,,
161,1999-01-24 14:56:10+00:00,184.25748047825962,184.52486362158888,194.4061072499692,174.8129832239855,180.36873751040167,180.63166635344012,195.39693424777371,196.1672793043516,201.01943912724846,205.4634467987514,204.43640402146167,209.0384586775573
162,1999-02-02 14:50:03+00:00,178.24312605615532,154.0664049024379,,,,,,,,,,
163,1999-02-09 14:56:19+00:00,188.8748385205001,186.37712669199786,199.36978108595088,185.10593243787847,192.3859990775396,190.38017151498764,208.96592624411107,208.73688806203788,207.85549233581602,210.3419270481618,202.2686884911275,209.42887826272298
164,1999-02-18 14:50:12+00:00,182.2691768638042,172.9189250186989,182.38536693780972,169.7075088405352,181.63133623069317,181.74638563624282,193.4502833215747,196.0732763631652,195.42963049540688,198.3902464215586,195.53429766318615,194.37995617675816
165,1999-02-25 14:56:22+00:00,208.29075313423547,195.21915956528505,199.27538204733025,182.422524625563,192.95844348722196,186.79107836089636,206.5199918800727,212.3416198513883,210.89386484049191,213.19873365946938,208.33981533388362,211.97101335660517
166,1999-03-06 14:50:05+00:00,185.24912288814073,179.0748461191599,178.9510497038005,161.89220449839223,168.97537269715008,166.34502318770615,173.42861177067218,175.917858413523,173.72797337256247,181.91136803943604,175.86965654780317,177.8349864003981
167,1999-03-22 14:49:51+00:00,,,,,,,,,,,,
168,1999-04-07 14:49:38+00:00,151.61501047702214,147.74517729150918,169.25282531105591,156.980650975745,174.3203988339363,168.75635916609463,190.71661581097214,191.2192092394166,204.24229407937085,207.10215270627535,204.068723057857,201.98038003347105
169,1999-04-23 14:49:40+00:00,188.789717203035,179.96912155030577,188.12666022482432,180.86199358568123,185.07619761696048,179.69880533610308,187.43462988563084,183.60135553269023,185.44966271174954,194.06258733351908,191.9810561423728,194.63643694918673
170,1999-05-09 14:49:33+00:00,,,,,,,,220.49065793831898,,,211.67686595298002,
171,1999-05-25 14:49:08+00:00,179.25166339979134,164.41355500941242,178.01313698143358,168.39918955333619,171.32477717027814,159.14579805912385,159.6432135579183,,,,,
172,1999-06-26 14:48:48+00:00,147.39155922906252,145.43408911873664,161.69196853121719,164.40769126949027,178.02945098968647,181.85194043803585,,204.53485510947368,203.21869649322082,206.26623461420525,206.66027332049862,182.1791511970439
173,1999-07-12 14:48:40+00:00,,,,,,,,,,,,
174,1999-07-28 14:48:39+00:00,,,,,,,,,,,,
175,1999-09-30 14:47:28+00:00,,,,,,,,,,,,
176,1999-10-08 15:03:59+00:00,,,,,,,,,,,,
177,1999-11-09 15:03:52+00:00,,,,,,,,,,,,
178,1999-11-17 14:46:33+00:00,,,,,,,,,,,,
179,1999-11-25 15:03:43+00:00,,,,,,,,,,,,
180,2000-02-13 15:03:40+00:00,186.03080267909436,168.36684068868772,156.08403767115115,,,175.98630793089578,158.32888696400218,170.51728682837347,213.41652576741117,204.36618909153924,202.90729966959333,200.3750368208591
181,2000-02-21 14:44:34+00:00,184.13647963262548,179.27299033782361,181.59598152931866,165.62032173330587,163.89844241533962,165.25154325965815,171.29804025874566,171.8935732238731,178.67449595327028,187.28669456756845,186.77810561802886,186.53752531084442
182,2000-03-16 15:03:31+00:00,187.19860847923601,176.91577856997785,184.26037331047976,178.8108100510156,176.6692561261419,173.3654932076283,185.17892600961298,195.30191231873386,187.78681119967948,188.4764382282096,183.10900604801634,186.4066417137126
183,2000-03-31 14:51:32+00:00,181.05136029332093,168.4125293001431,173.35400063437044,157.13123593592607,159.55505001367638,150.14566186782815,175.8944985652996,182.4885313565405,183.3583410024756,192.36609442447974,179.66253562363303,183.81975609559592
184,2000-04-01 15:03:27+00:00,187.30248498071634,175.87893854708477,184.73490348584883,174.46071876635915,175.3899772358164,185.91457806656157,198.5867197110214,206.70799338648163,205.67353615457208,212.54195520925725,197.02708036541964,196.49078518573668
185,2000-04-09 14:45:21+00:00,,,,,,,,,,,,
186,2000-04-25 14:46:07+00:00,,,,,,,,,,,,
187,2000-05-03 15:03:12+00:00,184.72487862564464,174.93231859289125,183.8136004850138,187.51733233642653,193.71844558597257,195.86639879652395,205.99937530018065,214.33228861872755,201.15246701245192,211.00466973562695,209.26126390316685,201.47172270008866
188,2000-05-11 14:46:40+00:00,,,,,,,,,,,,
189,2000-05-26 15:09:05+00:00,175.41298668491874,155.25080912243533,152.33029155024158,,170.65693646732512,,,,192.65338815763434,,,
190,2000-06-04 15:02:49+00:00,,,,,,,,,,,,
191,2000-08-07 15:02:02+00:00,,,,215.9087511992531,,,,,152.28707851429587,,,
192,2000-08-15 14:48:35+00:00,,,,,,,,,,,,
193,2000-08-23 15:01:56+00:00,,,,,,,,,,,,182.3140157068765
194,2000-08-31 14:48:56+00:00,,,,,,,,,,,,
195,2000-09-24 15:01:24+00:00,183.27830388564828,171.12600235099353,,179.96351839928633,184.56246098207998,179.56874759062268,198.1452226854188,201.38680466529706,195.874721380488,195.04321222565773,190.42226586371763,195.40006842967807
196,2000-10-10 15:01:17+00:00,,189.284336968669,,183.271658055098,203.41180070911466,187.42755863296415,206.78644970014,150.25081598320432,159.87477623147274,,,171.91397408421267
197,2000-10-18 14:49:32+00:00,,,,,,,,,,,,
198,2001-01-30 15:01:27+00:00,,,,,,,,,,,,
199,2001-02-15 15:01:22+00:00,178.6084572198354,174.37053215165372,186.96603199345046,171.3660146196556,171.9207809839776,170.8949286561597,175.20016415730507,178.42191184367522,186.70664641717283,188.44615366589196,178.89791842539915,
200,2001-02-22 15:07:30+00:00,186.88867835373853,182.04969978096207,192.50150909375188,187.26657652772641,191.17635709752267,189.71466527965922,,210.5706230445758,205.13251299857382,218.6059816153191,212.63726064337956,211.6705570775553
201,2001-03-11 14:51:03+00:00,180.48033298521185,167.5279371816878,173.76496899034913,152.38318992528576,156.14171975603804,,146.24413637729498,173.53363443210586,179.4219976433874,202.2577819470613,195.85405681727116,196.3417736680336
202,2001-03-18 14:57:16+00:00,183.99174963182975,170.496390568097,182.0538006013693,171.96132384995502,175.30984659121225,172.86041689104138,184.17126520726973,191.49515971535268,196.56713719245414,198.94141124659427,193.52463340713834,195.0589330373734
203,2001-04-03 14:57:08+00:00,182.5995280804577,173.30268419381323,187.8331468352808,179.9990629214199,189.77211275507148,189.3458401878759,201.62900170653862,205.77917421659714,199.28610781247352,199.83607384510898,201.17197615490358,190.97043605229734
204,2001-04-04 15:00:59+00:00,,,,,,,,,,,,
205,2001-04-12 14:50:49+00:00,,,,,,,,,,,,
206,2001-04-28 14:51:06+00:00,,,,,,,,,,,,
207,2001-05-06 15:00:59+00:00,183.36103390346307,,,,186.57883331583716,,,364.0484969741733,,,,
208,2001-05-22 15:00:47+00:00,,162.22243234493666,183.4327603113666,313.0285959995336,,,,389.0037024738111,,,330.1289000577289,
209,2001-05-30 14:51:16+00:00,,,,,,,,,,,,
210,2001-06-15 14:51:17+00:00,,,,,,,,,,,,
211,2001-07-09 15:00:19+00:00,,,,375.58551050899473,,,,394.4766134746551,,,334.61005616250446,
212,2001-07-25 15:00:11+00:00,,,,371.56336691225295,,,,396.01816243091275,170.37602963821433,,311.81268197221164,
213,2001-08-18 14:51:14+00:00,,,,,,,,,,,,
214,2001-09-03 14:51:07+00:00,,,,,,,,,,,,
215,2001-10-29 14:59:14+00:00,,,,384.61134257919537,,,186.26794434262004,,152.0139401284393,171.1346150365476,276.7061419294926,
216,2001-11-22 14:50:29+00:00,194.4179185156268,180.51471760782562,182.3047768662418,,160.16729804278876,161.52236142735,173.66101822385562,,188.14079976053046,192.39365211408804,188.53419162964585,180.48159283941965
217,2002-01-08 15:05:52+00:00,189.01563368753267,,244.2226932184946,397.3503555237215,,,,372.13848267899175,,204.26562499826898,220.10899590104552,187.96742454777655
218,2002-01-09 14:50:00+00:00,218.6375463395401,214.6178134183979,218.92079043539874,188.71477843777498,182.78154472018093,177.59989565499902,192.72106914599755,202.7133611981517,200.14840018481237,205.61249651405268,198.8980159255925,199.6662020763104
219,2002-01-17 14:59:45+00:00,210.69607849909897,195.62672645033902,199.03550541788695,175.1405524604745,175.88589695006934,177.1796816634576,195.01516380351399,193.75248074702193,201.6185668093122,201.70471289152562,196.83735995592673,193.53302479896553
220,2002-01-25 14:49:54+00:00,,,,,,,,,,190.48362076006552,186.6560730549556,189.89177949847823
221,2002-02-02 14:59:47+00:00,196.74664113951295,200.5434493277834,215.3485739840456,191.24198785791964,198.31614362654514,208.20866924410623,219.22294900586826,227.23349475316454,218.26260669907046,,,
222,2002-02-09 15:06:02+00:00,211.12658091259053,201.84772502149661,206.14204006584748,190.54712811307027,198.24016932410086,193.66310907659465,210.44369654035972,219.63217590633246,216.02002209671363,225.98405991265844,218.28363389176081,220.71782545054353
223,2002-02-10 14:49:36+00:00,,172.03296634464965,176.47579804280102,,,,,,,,,
