,dates,per0138-0000,per0138-0001,per0138-0002,per0138-0003,per0138-0004,per0138-0005,per0138-0006,per0138-0007,per0138-0008,per0138-0009,per0138-0010,per0138-0011
0,1984-12-25 14:41:08+00:00,206.07286845185575,204.93796617231385,212.40637749405454,193.2077714268481,197.9543624830511,199.78889917835374,205.74253237319175,200.90099711531087,203.93423094338652,210.1826548488761,,209.15710931802388
1,1986-04-10 14:42:40+00:00,212.64425210804103,200.5971024662081,206.11648984353482,187.44908313297785,193.39535155047315,192.5731278136629,207.8487989878141,201.2296497343175,205.16200109376203,211.5829661567601,,
2,1986-04-19 14:36:16+00:00,186.01611576135267,148.32908250130026,,,174.66076513329014,,191.81730079859517,227.57242488352827,,232.33216727647832,,201.06354485351693
3,1986-05-05 14:35:53+00:00,202.28997515495652,186.23828913095196,190.08386035291903,176.85018851285386,184.7754180842922,179.50722781861964,180.95391871268168,183.2967976114635,177.2331626646573,,167.85663005927793,
4,1986-08-09 14:32:48+00:00,,,,,,,,,,,,
5,1986-08-25 14:32:12+00:00,,,,,,,,,,,,
6,1986-09-10 14:31:38+00:00,,,,,,,,,,,,
7,1986-09-26 14:31:09+00:00,,,,,,,,,,,,
8,1986-10-12 14:30:38+00:00,,,,,,,,,,,,
9,1986-12-15 14:29:44+00:00,,,,,,,,,,,,
10,1987-02-08 14:37:40+00:00,195.77256961307828,185.2501187041833,201.45500659738713,178.67756238526036,192.12613351688998,189.59112275687164,211.35026991255077,211.06621774391834,208.55039832997178,214.23403231978097,207.00117137755657,206.8882127148568
11,1987-03-05 14:32:27+00:00,190.6796128092418,183.65830943478366,200.32530589630383,186.4912290964714,196.12795486604355,188.25527267806427,193.12029135943712,196.84114814495345,195.56301633780862,195.14804072018333,198.39687908539176,209.56130847585328
12,1987-03-28 14:39:28+00:00,,,,,,,,,,,,
13,1987-04-06 14:33:36+00:00,,,,,,,,,,,,
14,1987-05-24 14:35:00+00:00,185.3622602978832,168.5545882359229,176.5761635607941,177.42224991764067,181.36854139212963,175.97968779093344,182.22473494710903,182.66782137070146,173.31665249086484,177.4410554397431,176.3865669052547,174.0557193723243
15,1987-07-27 14:36:25+00:00,,,,,,,,,,,,
16,1988-01-03 14:39:48+00:00,200.4105168024031,196.57617364789985,209.4795532532636,190.86722120508034,192.4070869627911,195.8741225821836,211.0480105426878,209.50048378334563,210.2686198365813,219.5600434963107,213.09917205214492,213.32428886616958
17,1988-02-04 14:40:24+00:00,,,,,,181.7091558788013,208.95884509123778,,199.8625692458122,204.02390204971834,,
18,1988-03-23 14:40:56+00:00,181.59472460271243,173.00447208902665,186.66798898845386,170.5165382035313,176.58989832414488,164.46421138227208,177.98381057418703,177.49881501307038,177.14843112897697,183.64544216173567,176.9170353134922,171.01455918597816
19,1988-04-08 14:41:02+00:00,190.09840562495455,172.24039857815893,183.99711150932657,168.24460074766938,174.6066901317568,163.31677801768026,177.17712630942435,185.64946232500526,185.88831280771467,191.31472398767374,195.28322492914242,187.08632026331344
20,1988-05-10 14:41:17+00:00,,,,,,,,,,,,
21,1988-06-11 14:41:30+00:00,,,,,,,,,,,,
22,1988-09-15 14:41:41+00:00,,,,,,,,,,,,
23,1988-11-02 14:41:33+00:00,183.16837217139192,176.80197828311657,182.28967483403855,163.69665714390672,175.0931669398543,174.74897300901935,180.42100136765396,165.79711843589195,163.64425645016212,192.34957938660094,191.38597797550804,190.10896171084914
24,1989-03-01 14:46:53+00:00,174.58598851518587,164.53469099072066,163.53926120549357,126.16577824288478,,,173.33912697706447,,,,,160.6952836708544
25,1989-03-10 14:40:26+00:00,182.75210739758037,165.29116613052872,169.73820659094102,151.30845296589987,158.10002198137659,,136.58028524576915,166.3252669517388,173.15129049248333,183.4596075376262,173.2524960759003,177.36058077407588
26,1989-04-27 14:39:44+00:00,,,,,,,,,,,,
