,dates,mex0136-0000,mex0136-0001,mex0136-0002,mex0136-0003,mex0136-0004,mex0136-0005,mex0136-0006,mex0136-0007,mex0136-0008,mex0136-0009,mex0136-0010,mex0136-0011,mex0136-0012,mex0136-0013,mex0136-0014,mex0136-0015,mex0136-0016,mex0136-0017,mex0136-0018,mex0136-0019,mex0136-0020,mex0136-0021,mex0136-0022,mex0136-0023,mex0136-0024,mex0136-0025,mex0136-0026,mex0136-0027,mex0136-0028,mex0136-0029,mex0136-0030,mex0136-0031,mex0136-0032,mex0136-0033,mex0136-0034,mex0136-0035,mex0136-0036,mex0136-0037,mex0136-0038,mex0136-0039,mex0136-0040,mex0136-0041,mex0136-0042,mex0136-0043,mex0136-0044,mex0136-0045,mex0136-0046,mex0136-0047,mex0136-0048,mex0136-0049,mex0136-0050,mex0136-0051,mex0136-0052,mex0136-0053,mex0136-0054,mex0136-0055,mex0136-0056,mex0136-0057,mex0136-0058,mex0136-0059,mex0136-0060,mex0136-0061,mex0136-0062,mex0136-0063,mex0136-0064,mex0136-0065,mex0136-0066,mex0136-0067,mex0136-0068,mex0136-0069,mex0136-0070
0,1984-09-09 16:30:29+00:00,235.51310262278588,233.59007595123936,239.09990586173006,240.18951760753347,243.99993148734154,241.4273072796757,237.81679629125333,234.91571727275638,245.4857992953874,240.29461728415174,237.33207434399085,234.6745501492081,238.32278008218188,244.0262378965898,244.91258339542475,242.30209587487212,234.6131619827156,237.74680604479374,238.45529856668077,232.3602179441403,233.2148275039781,231.14823162809967,238.71455532814215,236.42472275107548,236.7156582241256,232.277265356849,229.41749544242788,229.65848813780428,229.92196449815341,227.73758557539367,217.86375316451478,221.6730108359789,222.22751241836303,222.20895273226103,223.19473007709394,223.41833112015857,216.72224088387077,213.1371019973746,223.70691303102103,222.10147504755327,223.90020825800553,211.7851257425612,222.06895919238184,228.71961004085375,239.7333105476347,222.32283213735275,215.61293001464543,234.11280309709343,233.43531626515687,231.8894729072932,235.96315098684815,242.9412271772373,231.03663667487092,232.86373504115602,242.29679796847205,246.23498874557168,234.59198307308358,232.04002671548312,240.50062326409204,227.47023567468514,225.85510326316074,233.66578112405097,230.76386794656906,220.55697339264725,215.55201443854324,226.6759196593992,233.35332621712556,231.38364671039693,227.3207119136455,230.7116155918329,229.4872308725323
1,1984-12-30 16:30:38+00:00,257.9912243866622,251.3376128645122,256.7375274003797,250.10109919078744,254.25378922607644,247.43767785254656,251.36791960184829,251.44895689209582,257.04418876879305,248.82430574186492,251.46824154523335,252.64647170223,244.14502320001418,261.9402107185946,257.58843439850557,249.4994503287673,253.03383949033588,252.61500163769307,252.40501392109192,245.08924933397284,246.8110037589462,251.235882139596,254.36203929574654,245.83969542830604,239.50084677768464,254.5724288360664,246.93436387785286,242.69374705690242,239.64473570334462,242.56936757156697,233.6664790152673,231.57503921206276,226.05950706963122,226.89142649692664,241.23089994363295,241.93505651666578,218.1392275670945,238.38697878206534,244.77972222080516,241.08927451601957,229.88027348180177,217.53684223377226,245.57096623412397,224.67152157169113,229.4778129189617,244.05781444681452,236.66626761187356,225.90491732490707,244.10210460495605,254.78202568230353,251.87176697283223,219.47919538887342,241.60177968208146,254.234141463704,246.97495567841167,256.10861659408897,266.2516906728138,261.6455698737519,235.86088438018882,244.80605727082767,256.33471162777175,258.4750241682271,241.4894708267795,226.58956098229544,242.84483401033182,248.86061037640334,254.15390303833598,254.24343160623494,252.2550583631452,247.20707329284576,245.76618775935822
2,1985-01-31 16:30:48+00:00,273.03820217513874,276.1332352114905,276.89116106387314,274.0676904355015,271.95808144223105,266.1219283059489,269.57583300329526,271.69625884455,276.4526983349001,262.9634072215537,275.17912743202777,273.03161799123035,277.57565902835734,283.65998732825733,279.0897129540717,266.1923539353361,262.2386443904177,266.7913838196211,262.7204709437632,267.1260002676004,268.966668892038,270.2108972214488,269.1099308370209,262.04584643158097,266.0583502915322,268.87121868996815,260.77509002316697,259.55474307684835,260.5279204196211,263.42188056265206,257.48105753412096,251.02283663235391,247.3069475595107,249.83687135966971,249.68253153981124,255.91044977275482,249.57129435766458,249.50017963788298,250.0168843016355,250.9272549356824,248.16230497648723,244.91466787781167,255.4265705519694,246.7996679325812,260.9241508359025,247.87955076559828,246.51966652789255,260.8293954642246,267.0178272395831,272.7854640521435,262.0038305849345,250.6300112013523,267.41648239261593,265.0261414293856,270.5150988645475,276.93642282188875,276.9511627595282,270.36454758372076,267.5664226746501,271.67871445746647,272.0107371442988,271.7898278840453,265.4329111878959,263.98998918940487,274.2252177910394,273.2365435983536,278.43842056789737,273.8299788154227,275.0359721382085,270.35417664999125,273.30801874046927
3,1985-09-28 16:29:32+00:00,,,,,,,,,,,,,,,,,216.25809691233073,,226.74024948138867,219.51731945023604,216.71630536181166,226.95736794737596,222.54696804569886,225.68764651696296,,,,222.59443151732253,216.25661682105996,,222.78336995725536,213.1149826226765,208.07493966359817,218.0569686157303,214.99556171204483,216.52727500621137,211.29553716764212,211.85364658250418,217.21824059886106,207.50958164788685,225.11531261133987,215.7023897590344,221.11470846781506,216.20092617162624,225.86636521418882,226.4515699841842,215.45247958385752,,,238.0528708937651,249.9240600181509,240.16825552824903,,,232.2997791871561,245.85857747268713,244.71029212276525,233.31332723684278,238.3041200608721,,,,,,,228.98852276187236,225.2995737127333,221.0761956961041,227.33858011310062,229.98617418588867,226.01259737528477
4,1985-10-30 16:29:10+00:00,229.22952455583209,238.12430979641417,243.71723071270273,236.94149033699819,,,222.67726220775052,240.74474964898604,243.46980791484492,228.5270143483644,220.72177956598165,222.45498507455096,222.3783921647991,231.57745141568168,230.09150165557054,231.63773224325328,216.16314714001368,,211.52093846400274,216.12396613301388,232.82710976862506,229.42153848815462,220.33078226987283,198.88480621649475,,211.45803724549353,,224.2876979629121,217.6846887774031,,210.91866174595336,215.66969771922,199.78440566675766,213.1757462704653,219.0511199098037,213.7503017803108,207.01668494116032,198.7256063344409,212.4965302398807,216.6806522756164,225.71773599211696,208.0530183557141,221.15242342833227,213.56810101804174,211.6166900426762,218.30685718758056,208.07808130017077,,,228.53344563312197,236.15762633895315,227.60496950059618,,,240.25429365821657,220.63687781345538,223.55928671808022,233.56099303063294,223.85662060232812,,,,,,,219.16139783403486,222.58107367456586,218.33893369245553,220.05091172011504,223.73517560251213,217.95623975750357
5,1986-03-23 16:26:19+00:00,263.6478357086909,262.8837158570976,265.56870558100337,261.5464308200844,266.3674742211081,266.6749286070137,267.06977412952745,269.6581999834642,269.2752064794909,257.9774753690499,259.9632640364637,260.1055505265711,262.58975788544916,266.12141324829787,268.18615461696237,265.75312627695604,257.54315915431,259.0417470000269,256.5447466664158,259.0286813300698,259.44198447319707,257.7980046376962,251.31919565146802,257.02805226782283,258.9297289281378,253.73890755757475,258.1857296494574,253.00050716617721,255.21181599049922,249.54148390294594,247.2529899494744,244.21241227602744,245.79354781191512,253.13416723897797,252.59506832485428,255.95657898496412,248.95774439837467,249.59697201144647,254.62757024290488,257.3884388926875,266.38680909268334,249.69438483883434,263.12020573281865,259.29188379971714,269.93952265727313,265.0340505900694,260.08820866992636,275.1411137066661,285.78668814607437,285.00882540298113,288.9432839319872,283.0509941746033,273.187050925932,287.9621813049926,286.9253412952008,287.1406442298651,285.8060143452964,287.7991306007117,281.12282710835484,275.4621624463826,278.2649660212142,277.31757256599315,273.62690935384916,265.31904930817745,270.417685220115,264.54289615701117,265.61772380231855,259.5527151387771,256.7487507753509,250.50150146414043,251.7139375339025
6,1986-04-24 16:25:36+00:00,252.92685425603364,254.73523991132996,260.72570926261716,255.2120096095206,258.484005970573,253.28295579185712,250.35172947093514,260.9932215667814,254.61512729352324,256.6121069270202,262.943482499785,263.32327217033196,261.32159408244223,260.7224781062428,260.88536942994,252.43830303914473,250.46535261999034,254.68739851309417,250.8755221526691,247.69515609322087,251.9833817494992,249.2527893835038,257.0919871459616,255.68999212271262,252.18711372758364,242.8260858576034,250.30724146036712,245.08020576290397,244.07053598165493,246.858340233261,241.2886628804339,231.48280285994534,234.03999757976774,242.72175895728714,242.48536720290852,241.56810430330611,240.33192405377397,241.91360405382738,247.80187536672514,245.93621387956273,250.5525428504747,238.62351949347857,251.54178860473132,248.44194218512493,251.8158799602005,241.5801032180667,244.20997399865684,257.65077051365927,271.30553569572686,273.2247304063473,280.2622015320781,268.649368897824,266.10519887297613,264.70000420107385,265.447621453419,262.07202468565544,265.74059160749067,269.601582466197,267.4901578386253,262.99970484699776,259.68949093463647,266.99815046371816,261.94318940485476,255.71421583480964,258.2071751061024,259.8185830153162,259.94279485469,252.66609909408436,257.3988862671094,244.7981076492416,249.99526698403858
7,1986-05-10 16:25:12+00:00,247.97170857765073,239.29576463079596,244.1382725926193,247.9434275807548,244.13230849338535,240.88327662854087,246.63315863059137,249.90971865179242,253.8233312350596,241.70886778781463,239.4028889439935,243.13809521619095,250.54691224750337,244.3021341531978,248.7331616304308,242.59291318466506,231.66416292623848,231.75932468855203,242.57629208750402,238.4653074772434,238.3364395303278,238.84750690352553,239.39862849589724,237.7640421736105,242.62456984074987,238.71315746787067,235.46105059296545,235.67720265902813,232.09725320832692,228.15428201824747,223.4900087008313,220.08961495488828,227.05715814894495,225.7935111889322,218.87605436759654,226.38725315396627,226.3237822635983,226.49514629446668,232.80586110343185,228.28063059173564,236.3785849932733,228.35679105147358,230.48445282274875,228.47894970257894,241.666560508804,231.41633281184428,225.0104718133877,237.34829367864185,240.21718012969373,244.61011075341267,251.23160198904833,244.784498361576,247.73221067278084,251.14006778052837,251.1587953004705,250.19449937650973,250.19390829839142,247.64097642867526,245.08735784655264,235.99945415261124,228.61730937102072,236.42676900020822,227.94401783263407,222.43965832992652,230.89417412456478,229.83898188253667,229.76760491407572,233.81986904518263,237.04597824959635,226.3440922989437,230.72142884115016
8,1987-07-16 16:25:35+00:00,237.09673534872488,227.42900900294975,228.7708903690726,226.30995520475625,229.83916074552707,222.27856577124942,225.74959284170632,231.0807166066881,226.43058655145006,219.28452414803985,218.33769207683167,238.2648628665972,239.83382400961727,238.3672241886283,233.11918996721045,245.38481244245497,233.76130757643443,219.67822380868787,216.0383906192459,232.54435429942387,235.05194020003182,229.5105963517602,229.39873501182126,223.8390043632576,227.45545124683318,225.01261276742264,223.80619365549862,228.88769581482478,209.49175667465596,195.02833455414935,210.11521143429886,212.87779848782944,207.15598719168082,207.9600802460369,221.28853042430077,225.47697620643038,214.4767441304386,207.73854372720643,220.26371348734097,209.9913130602253,227.39374261148524,216.23145537103574,223.72966370472292,211.98459672056418,215.01935245181497,219.04950916484123,216.0358304025104,232.84068773072167,232.604301425184,218.66511555083727,233.17583834507704,224.84517155527845,239.55061517594606,237.10489511559138,222.26374756862091,241.83287317803467,235.1684015279474,218.07020490878372,217.1588134915548,227.36037213182536,201.15089124289182,231.22023074020032,230.17143884126787,214.6428381939195,217.19079769892642,217.00564859148687,215.9870328556069,214.20202258016985,218.4436114068186,216.58554775596883,215.65372322367878
9,1987-08-17 16:26:31+00:00,224.04046986884822,214.0819114894889,225.92847773945147,219.00565483682396,224.39533802004576,221.1638921724744,226.9261529826764,227.3655002223372,230.06167658289013,225.0260606357954,227.62670012617565,223.1104804341042,219.71517684037033,227.03003567715695,234.96765818642007,226.89821996916618,217.65223253971448,209.03482724025858,215.85733390656517,221.17568636406668,233.06952197666763,225.20287116825534,220.74852350401625,224.23950205051736,217.28595509004364,217.90417847647035,219.0747694211057,221.49511588628496,226.42232114344708,220.1112186593026,206.24764551684495,209.45496993585246,208.14535912893885,208.64226604395947,206.37783378951625,216.0801037041727,217.0713163303554,207.95073163612352,211.78826922354938,211.52671765678699,224.23247172527107,211.67945260094177,215.65471821280946,213.01280089578543,216.67637524172872,222.02338231634022,220.16549146848286,237.06289135096753,232.8577312070147,231.27257895083227,232.35527366548544,229.89923206657943,215.9724374311809,224.74799536744302,227.07537655663256,230.3851889326084,233.67846228335424,229.34896409321473,225.30817133882198,218.20334891571758,215.63308831884524,215.92003785521518,211.99347108275606,212.88868333544517,209.82536868804996,209.23248645407932,214.67249734883796,212.349374463581,212.91781661946217,218.92885023949367,216.8834583467114
