,dates,jap0118-0000,jap0118-0001,jap0118-0002,jap0118-0003,jap0118-0004,jap0118-0005,jap0118-0006,jap0118-0007,jap0118-0008,jap0118-0009,jap0118-0010,jap0118-0011,jap0118-0012,jap0118-0013,jap0118-0014,jap0118-0015,jap0118-0016,jap0118-0017,jap0118-0018,jap0118-0019,jap0118-0020,jap0118-0021,jap0118-0022,jap0118-0023,jap0118-0024,jap0118-0025,jap0118-0026,jap0118-0027,jap0118-0028,jap0118-0029,jap0118-0030,jap0118-0031,jap0118-0032
0,1984-08-09 00:38:25+00:00,138.61329819004544,137.71829734910682,145.7836754424402,153.39127227891203,150.75690067543547,,158.54086941244358,164.28570657154438,157.084293358075,,,,,,,,134.81755318954157,127.05947939698079,149.10008317311838,157.72917838996094,173.4417647498618,174.70102534498164,164.974958223624,166.16127100762012,159.41649234562968,157.839582025739,158.21689731811557,157.90764237349327,159.48597128478423,152.05450039694324,147.79923006854935,146.26678675612916,154.86026516952737
1,1984-09-17 00:45:08+00:00,138.38748348012936,140.3531412558669,145.2970851735923,161.6810457182915,157.2060228516949,,,158.37804535795445,160.39811443382914,156.0077141018756,151.6995323781971,151.87892902218024,148.67937793524982,147.32081435650755,149.09178993665031,153.36552417437662,158.0285286290173,157.2032681853828,158.5323356545701,157.98962677756126,167.29660427331885,168.42801475081356,162.22729020134997,157.63288935938863,152.1896713122174,150.7105900948473,162.59032984465298,160.24812507250633,,,,,
2,1984-09-26 00:38:58+00:00,143.2041061094828,153.4123142482207,164.05198553438382,171.94705334283935,167.94441589306487,164.41404359200249,166.98649246478033,173.64973060697008,168.03283677195046,164.72049299705273,166.13190108674138,164.60281587978346,169.311744334718,172.25713221404553,167.24082990597424,171.85362175213868,180.93585466171734,177.43220944843972,172.94353736845073,169.2264486772393,175.96586818862124,176.20709859803378,167.93838216773838,166.6603960309449,161.72086566214193,166.34136156744037,175.06155042575466,178.41984324734418,177.4702388227431,172.11629228600557,171.60454271016926,171.9456680739898,169.33067716968068
3,1985-01-07 00:45:19+00:00,174.08843111919305,174.4093701760086,173.2609986644893,176.29080190487014,177.9220377539076,173.83049644014665,179.02397035502355,176.02005539715915,174.1132198132417,169.6822995835929,167.91197190705483,164.8031067412773,162.65409160556223,162.9235750602559,160.1750303667677,165.98600191898083,170.04475937719414,170.00059897421127,167.8365652687375,178.33370521886945,181.86278267323445,187.63785816057515,186.8312615871147,181.4971808787907,173.59394863254423,169.28949088099893,173.18674537562285,178.15912594886896,175.7548188551284,170.56704320891907,169.32002888531272,165.97795536872908,173.02798978011643
4,1985-05-31 00:45:09+00:00,155.15331314835396,169.53744633123637,163.02930793511027,160.70842672226163,188.9866104227524,191.31924282689772,177.0837586158368,,,137.42777327435957,146.9942426598013,154.92053509528765,152.49124052137293,154.5199222341956,147.5482543823326,152.77381801995557,164.97012532028697,161.41827769093828,164.6360930877577,161.37166359290512,167.03222521640907,173.64936189066154,168.53110187634294,162.42055500672024,167.06178848733524,166.964817048483,173.74904931954558,169.48354781562202,167.70865473937263,169.1136225276074,168.75008060666136,168.89369064812726,183.40671560230527
5,1985-06-16 00:45:07+00:00,158.9424459791515,173.89154283759126,170.05208298915417,156.77239827999205,162.27484563658254,159.29742611350264,166.5236906336646,168.9496453430721,166.5746814177299,163.1936193757207,156.8577474524501,160.74399126409537,156.39903606868637,159.71560781345315,160.52540667579726,164.12173202643174,172.96791403002604,165.45407055057512,161.8681411566175,165.3819512924146,177.79952469087846,173.67972132622884,172.30648419458572,171.34598241640964,167.5038567382007,166.07857778027403,169.38746985824,172.35032324355626,172.6007651904809,169.6448846958737,166.7895280496341,166.5572052542131,
6,1985-07-18 00:44:56+00:00,,,,,,,,169.77380119153355,165.13186797239996,164.0712253470544,161.38908479739246,151.45493595372966,150.17694374273108,151.90087677208044,144.94291303690747,150.61366069334235,161.08689321514686,157.3050370160422,155.39675206306947,162.92711257330188,166.87089452761236,169.1765246286426,161.199541682638,155.48026844952426,154.56125632835935,150.78987832617202,156.92370835232032,159.17072462083897,159.75545135544843,155.04890352635283,152.73723756445594,154.99066207834784,165.99354007186417
7,1986-01-10 00:42:31+00:00,173.8961424942777,177.89817202974248,175.4050381019556,175.4234649933852,178.14659940108635,178.1311976103906,180.54570379676161,174.9228826012205,175.71304771177003,173.70987108997977,168.79856452351635,169.4994635201269,163.20163141550893,161.84939912797952,163.3103469037772,167.99103154150393,175.0297590053233,165.70560878595026,167.60991457306395,170.57133477356106,178.63766355082453,175.12432630289186,171.49877407345593,169.9575989358867,167.404529024595,161.8849626149441,167.96449141881197,168.7410374730881,169.19280920540683,170.03315605045066,169.4809265597458,160.3864654675283,172.34659485539598
8,1986-04-09 00:34:25+00:00,,209.47436861624266,,,192.1252199705231,197.45496237779014,195.72286078480542,193.4489120563008,201.24988652425267,195.06831774790763,194.5679621529716,190.18051725604462,193.6888024372656,,193.6919391719867,199.17713911152572,204.50524639185406,,197.06850799951027,192.64605972497768,196.36248052803523,196.50971350021518,193.0470319318742,189.29460842596444,179.00032410543815,,,,,,,,
9,1986-04-16 00:40:26+00:00,170.83138489278454,182.39674292725698,176.21257929043102,171.63479931029408,168.3727402480192,166.14824702728004,173.42189236844524,172.98696622179665,169.61971058310303,163.89666297177632,161.60945360052415,164.48233712722825,163.68641302788737,158.47837958092592,157.39071423945046,163.9649687780265,165.6313451039627,161.5879514635275,155.77688971751834,156.46172970306458,163.47085733397464,165.12625044681857,161.97472135754944,158.72576917101975,158.4330734914642,162.42105299741183,167.41702510727671,166.25030471968336,167.26769634062913,168.02926928643896,169.66794700532193,163.03722819650795,169.6043562510988
