dates,satname,nzd0011-0000,nzd0011-0001,nzd0011-0002,nzd0011-0003,nzd0011-0004,nzd0011-0005,nzd0011-0006,nzd0011-0007,nzd0011-0008,nzd0011-0009,nzd0011-0010,nzd0011-0011,nzd0011-0012,nzd0011-0013,nzd0011-0014,nzd0011-0015,nzd0011-0016,nzd0011-0017,nzd0011-0018,nzd0011-0019,nzd0011-0020,nzd0011-0021,nzd0011-0022,nzd0011-0023,nzd0011-0024,nzd0011-0025,nzd0011-0026,nzd0011-0027,nzd0011-0028,nzd0011-0029,nzd0011-0030,nzd0011-0031,nzd0011-0032,nzd0011-0033,nzd0011-0034,nzd0011-0035,nzd0011-0036,nzd0011-0037,nzd0011-0038,nzd0011-0039,nzd0011-0040,nzd0011-0041,nzd0011-0042,nzd0011-0043,nzd0011-0044,nzd0011-0045,nzd0011-0046,nzd0011-0047,nzd0011-0048,nzd0011-0049,nzd0011-0050,nzd0011-0051,nzd0011-0052,nzd0011-0053,nzd0011-0054,nzd0011-0055,nzd0011-0056,nzd0011-0057,nzd0011-0058,nzd0011-0059,nzd0011-0060,nzd0011-0061,nzd0011-0062,nzd0011-0063,nzd0011-0064,nzd0011-0065,nzd0011-0066,nzd0011-0067,nzd0011-0068,nzd0011-0069,nzd0011-0070,nzd0011-0071,nzd0011-0072,nzd0011-0073,nzd0011-0074,nzd0011-0075,nzd0011-0076,nzd0011-0077,nzd0011-0078,nzd0011-0079,nzd0011-0080,nzd0011-0081,nzd0011-0082,nzd0011-0083,nzd0011-0084,nzd0011-0085,nzd0011-0086,nzd0011-0087,nzd0011-0088,nzd0011-0089,nzd0011-0090,nzd0011-0091,nzd0011-0092,nzd0011-0093,nzd0011-0094,nzd0011-0095
2004-06-11 22:06:38+00:00,L7,453.37,450.68,464.71,457.11,456.46,448.90,470.47,472.31,472.46,474.03,474.94,475.75,470.03,467.96,451.56,471.62,458.24,450.24,448.69,453.23,446.79,439.79,426.38,426.66,436.70,436.62,434.49,432.69,429.62,426.64,425.61,430.79,439.83,441.06,430.70,427.95,404.87,426.96,416.76,427.22,425.42,423.49,407.67,415.81,406.74,413.06,416.68,422.10,413.27,405.36,411.67,408.12,412.02,413.95,411.29,416.21,421.50,421.28,422.54,434.79,442.98,438.10,436.08,428.20,430.22,455.15,479.54,473.38,470.26,469.30,454.72,442.73,444.54,433.86,452.46,456.35,455.81,459.54,454.36,447.00,447.18,452.48,458.95,,,480.04,452.59,450.00,454.97,453.09,469.06,484.46,,420.54,406.24,425.40
2004-07-13 22:06:34+00:00,L7,452.91,453.01,453.81,452.27,459.90,456.75,458.14,450.97,457.89,454.80,459.55,471.15,468.40,454.69,444.54,449.55,447.54,445.32,442.34,448.63,446.03,435.38,433.88,431.99,425.88,429.04,428.28,425.51,442.38,427.36,424.39,433.13,437.82,433.43,430.79,427.95,393.09,417.80,405.77,410.32,416.36,409.83,407.18,423.05,410.63,410.40,418.36,418.32,393.32,395.81,419.40,412.74,410.92,415.89,412.87,418.91,419.44,428.34,432.31,426.23,423.54,421.69,417.95,422.74,434.66,441.70,438.45,434.06,440.99,444.93,446.79,442.29,438.16,437.69,437.16,434.85,442.50,441.68,441.26,437.59,439.82,441.40,440.19,428.84,447.24,450.59,442.47,442.58,442.35,443.42,443.77,449.54,414.18,408.86,399.55,417.98
2004-07-29 22:06:27+00:00,L7,423.80,424.86,423.95,412.98,429.94,429.37,424.28,426.85,430.28,421.36,424.30,427.39,434.30,428.63,415.07,426.87,424.29,416.23,407.62,416.50,408.57,399.32,409.24,407.67,398.75,404.63,402.74,409.13,412.18,407.44,404.67,398.12,392.71,390.54,390.95,384.38,362.35,379.90,379.76,382.83,379.71,368.89,365.86,382.56,363.83,371.34,385.57,381.42,364.37,369.70,384.51,378.15,375.76,383.35,377.61,387.18,390.71,395.45,395.33,393.20,392.61,392.81,387.89,388.89,387.29,403.29,408.02,409.27,409.68,409.33,404.57,406.62,406.33,405.97,395.07,400.60,401.82,409.62,410.80,409.57,408.58,406.73,397.91,380.26,395.06,406.85,411.96,411.97,405.25,401.51,402.31,398.84,356.87,366.20,372.99,390.02
2004-08-22 22:00:48+00:00,L5,443.80,444.92,456.44,453.42,450.73,447.59,449.31,448.98,449.23,444.01,441.18,451.03,458.47,453.91,448.52,448.54,444.59,438.70,442.32,436.42,439.94,435.68,429.70,430.99,426.10,426.11,418.67,415.86,418.66,417.90,420.27,427.08,435.78,428.79,421.76,419.59,400.04,407.85,401.65,403.21,406.18,399.17,401.00,409.74,404.12,403.42,406.21,404.43,396.07,399.43,405.87,412.12,407.05,410.10,406.35,403.83,407.50,412.23,417.88,415.88,416.15,415.79,422.86,419.49,422.55,430.47,442.02,445.41,437.89,437.81,428.84,426.95,428.40,433.75,434.17,432.98,427.23,432.12,434.21,441.10,445.97,437.31,417.95,,,,,,,,431.41,428.93,393.36,394.20,391.65,404.53
2004-08-30 22:06:20+00:00,L7,397.30,399.23,394.80,382.34,410.30,391.65,401.46,390.88,403.82,390.53,396.14,399.17,407.15,396.51,386.81,392.65,396.35,389.96,383.16,393.75,394.68,375.70,379.79,376.84,372.54,380.76,371.05,374.68,377.56,370.60,377.06,378.45,380.44,372.74,382.43,374.51,345.66,368.77,349.66,358.98,366.60,350.22,351.56,370.67,349.13,353.55,362.50,359.21,343.51,338.10,362.11,356.96,361.76,365.53,359.18,368.62,364.03,361.06,369.37,370.78,363.54,367.20,371.38,377.08,380.09,384.79,382.96,386.67,384.63,382.54,378.73,378.70,381.26,375.62,365.14,377.12,375.85,383.47,387.35,387.58,385.30,376.85,366.06,346.00,367.94,390.04,382.94,385.91,386.39,389.86,392.66,388.76,351.67,353.51,359.22,368.11
2004-10-17 22:06:14+00:00,L7,,,,398.03,404.32,396.60,398.72,397.95,406.28,395.80,397.89,404.86,411.85,390.28,397.89,404.28,395.29,383.51,374.25,394.01,394.47,374.64,385.16,379.97,377.79,379.28,367.29,377.00,,,,,,,,,,,,,,,,,,,367.05,369.41,350.60,331.90,360.00,352.84,355.36,360.89,356.92,361.65,363.91,357.33,365.34,367.18,369.10,371.84,373.29,374.13,381.39,387.29,389.96,,,,,,,,,,,,,,,389.64,378.55,334.82,364.66,381.32,386.03,389.82,390.21,394.31,394.31,387.07,348.65,353.55,354.68,378.72
2005-01-13 22:03:41+00:00,L5,429.60,436.95,439.01,422.97,426.02,424.18,430.16,430.52,424.25,420.97,422.17,433.72,434.79,428.41,434.36,438.24,432.88,431.97,425.35,423.50,416.35,406.85,408.86,402.92,399.77,397.64,392.85,396.78,413.07,414.93,406.10,398.63,396.92,394.73,406.66,405.12,402.25,387.40,385.59,394.43,393.69,394.82,388.41,382.33,379.26,380.41,389.75,389.76,387.70,386.33,394.61,394.18,394.40,394.08,387.43,383.10,381.41,384.50,391.78,394.86,395.85,392.94,397.39,406.55,408.75,406.47,405.55,407.86,412.25,415.50,406.65,402.55,399.63,402.21,401.77,398.69,399.91,401.62,403.91,405.18,403.19,410.60,411.80,410.89,413.27,415.60,416.21,418.53,414.49,410.32,402.35,402.30,378.70,367.42,365.56,380.08
2005-02-14 22:04:09+00:00,L5,448.47,447.24,453.35,441.19,437.53,440.80,450.09,457.00,453.62,445.36,438.57,443.03,442.85,433.81,428.86,436.06,445.26,454.55,445.77,453.01,451.58,444.51,428.28,420.46,412.49,414.40,425.63,439.66,427.59,423.82,415.58,417.60,408.69,390.33,388.50,395.13,414.72,418.60,419.25,417.06,419.15,419.89,413.74,412.59,411.76,391.57,387.60,387.66,388.82,400.32,404.32,400.29,395.59,399.73,411.50,407.27,406.10,405.57,410.66,411.41,414.70,413.21,418.08,417.10,420.06,412.44,406.20,409.63,415.52,414.45,415.38,417.09,417.51,419.86,420.42,428.28,419.17,418.86,425.32,428.12,419.47,411.36,399.05,390.39,404.64,415.20,417.68,414.71,413.73,425.45,421.89,422.46,406.28,386.62,378.23,394.96
2005-06-14 22:07:02+00:00,L7,461.90,455.82,467.42,461.65,454.83,474.95,466.65,479.51,470.05,482.41,464.09,465.45,463.42,446.50,453.66,446.12,448.35,446.35,439.57,443.42,442.80,437.91,444.08,432.68,435.37,432.20,425.45,426.42,428.77,420.04,421.17,429.33,434.55,440.28,433.47,427.13,413.52,401.56,405.69,403.60,406.38,405.93,411.18,418.05,419.41,421.45,419.76,419.28,416.90,405.31,410.29,405.00,406.54,408.95,413.95,412.73,414.76,423.01,432.45,437.50,448.92,440.10,443.25,423.05,426.22,443.69,455.41,454.28,450.88,460.11,460.08,445.59,440.70,441.93,455.81,458.75,454.47,452.12,441.14,433.07,460.30,459.54,465.02,436.25,461.67,457.18,444.46,443.42,448.57,456.04,457.98,462.55,417.78,408.97,391.23,410.42
2005-11-21 22:07:07+00:00,L7,405.39,409.03,414.09,403.34,404.80,404.74,405.64,403.76,406.77,404.94,411.06,412.46,416.50,399.84,404.13,406.07,400.83,395.05,394.18,397.41,398.14,399.58,397.02,398.57,389.56,389.07,388.23,391.01,390.05,382.15,380.98,384.79,386.50,381.69,384.23,382.96,370.82,369.84,370.16,379.24,378.33,366.79,364.99,364.45,358.80,363.33,374.99,372.61,362.14,346.39,356.80,361.39,369.76,366.07,375.50,377.50,375.14,374.37,377.04,379.64,379.68,384.32,384.26,386.59,387.26,386.29,387.34,395.96,395.85,395.85,395.22,384.67,388.36,387.42,383.69,387.01,394.34,396.88,401.76,397.33,394.82,394.65,381.17,353.96,368.16,387.55,,,,,,,,,,382.95
2006-01-08 22:07:25+00:00,L7,441.56,437.26,449.89,446.78,445.48,450.40,444.27,448.30,444.25,446.13,442.58,443.01,449.63,451.55,436.07,453.19,439.02,428.60,424.27,423.40,427.92,428.05,422.39,419.11,410.71,408.12,411.71,410.83,415.60,408.91,417.71,418.25,417.52,415.27,413.74,416.05,409.31,393.50,409.71,416.27,412.98,400.42,395.50,389.23,388.91,385.28,392.67,398.98,402.52,386.93,393.89,392.70,397.36,403.07,403.57,399.60,397.71,396.91,393.93,394.83,404.96,412.60,415.26,410.33,400.39,406.26,421.61,424.69,424.80,420.20,413.15,412.22,413.52,421.40,425.61,424.77,416.11,417.20,412.69,413.41,411.82,417.16,421.00,394.44,,432.86,442.94,446.20,455.23,455.21,454.50,452.61,421.91,410.23,398.52,404.91
2006-04-06 22:09:08+00:00,L5,443.59,444.56,449.37,443.89,441.19,443.10,442.51,445.19,449.09,449.92,450.64,444.25,449.52,442.30,422.68,426.97,422.50,413.45,408.77,414.12,422.07,424.49,411.94,416.93,409.38,411.70,406.05,409.96,411.66,408.70,408.64,414.32,413.20,414.86,421.59,421.73,413.85,387.73,403.65,409.60,410.56,400.76,380.66,401.46,376.71,393.88,403.33,403.23,398.06,375.22,386.13,380.10,387.45,390.54,393.14,398.04,395.75,403.11,404.20,412.15,415.67,418.64,417.42,412.56,411.56,417.70,420.02,420.45,418.97,418.46,419.05,418.16,416.17,415.54,413.96,418.19,422.59,425.40,426.90,424.55,426.07,428.78,425.82,424.96,419.92,437.26,439.04,437.84,436.33,436.74,443.90,445.28,407.85,408.11,390.41,408.59
2006-04-14 22:07:36+00:00,L7,,,,,,,392.75,392.95,395.42,382.91,381.60,381.56,379.43,347.74,343.69,367.76,369.75,369.86,361.34,363.14,365.23,352.18,340.78,348.78,331.22,347.76,354.08,364.09,365.05,362.97,359.43,364.72,366.76,362.64,373.88,368.53,333.36,308.66,322.58,342.38,345.01,329.29,315.46,335.80,310.71,328.07,352.28,354.46,333.90,305.34,,,,,,,,,,,,,,,,,,,,,375.77,366.78,365.32,364.59,352.51,359.56,367.54,373.14,372.57,376.41,378.48,376.76,366.05,344.23,,,,,387.62,393.99,,400.87,,,,367.40
2006-05-16 22:07:40+00:00,L7,394.63,394.16,384.46,358.17,389.25,391.88,392.87,389.48,407.50,406.17,397.55,394.16,392.16,337.76,355.16,386.62,387.76,387.49,379.89,379.03,382.78,370.55,360.71,375.90,345.63,357.18,363.13,380.81,377.63,378.43,370.85,373.08,372.10,367.86,368.60,368.53,354.85,333.14,348.64,368.48,367.99,350.63,327.02,361.20,324.94,340.42,358.94,357.06,341.46,319.23,354.39,351.56,347.65,346.27,348.51,362.87,357.74,354.29,358.05,358.18,346.22,372.43,370.50,374.74,377.89,386.00,382.33,379.69,380.07,376.22,380.15,371.32,,370.20,358.35,365.52,369.68,374.78,382.92,397.65,,,366.00,352.61,,377.62,387.70,389.19,385.38,383.67,383.76,389.41,348.28,349.79,356.47,368.65
2006-07-03 22:07:28+00:00,L7,442.89,439.25,445.25,441.44,445.10,438.64,440.37,444.55,447.61,445.64,443.54,442.63,440.95,429.65,427.67,435.41,428.51,427.14,419.51,422.32,425.36,426.67,417.77,419.24,409.13,412.54,411.93,419.93,422.20,419.32,417.53,421.03,418.21,413.36,409.67,410.57,405.85,386.31,393.17,401.82,399.19,388.38,,403.77,383.31,394.29,404.08,407.84,409.81,370.98,393.67,392.90,,,,,,,,,,,,,,,,,,,,,,412.02,408.60,405.51,395.72,405.21,415.91,415.72,416.93,425.18,415.13,400.55,395.19,428.05,420.64,425.58,423.61,421.49,425.35,431.54,404.13,399.60,381.06,408.00
2006-08-28 22:11:11+00:00,L5,414.77,411.67,410.20,404.76,414.47,416.36,419.63,415.96,419.20,421.30,425.66,423.11,418.58,403.57,401.26,414.60,413.48,409.94,408.34,403.58,405.82,397.80,390.03,389.03,388.69,384.88,385.31,390.66,394.62,395.83,393.75,393.52,387.33,394.62,390.28,385.76,371.73,351.76,357.31,369.26,365.82,357.24,359.57,374.48,369.53,379.83,382.05,380.06,369.23,356.44,366.46,371.30,375.47,375.27,380.53,379.31,378.72,380.52,381.58,382.32,380.65,377.85,389.31,388.23,390.07,394.15,395.42,393.74,385.97,380.61,384.30,386.08,393.22,394.96,385.36,391.97,396.41,396.41,396.18,395.02,401.91,406.24,402.27,387.79,378.38,387.33,390.78,386.98,392.72,393.76,394.83,392.62,359.87,358.85,359.34,381.87
2006-09-05 22:07:11+00:00,L7,397.06,394.33,391.31,396.89,409.61,403.80,402.48,398.60,399.69,411.84,414.38,417.60,414.27,396.90,401.33,405.44,398.16,396.47,393.16,395.52,397.87,391.18,385.70,383.69,384.24,376.19,386.65,383.11,389.89,381.33,382.75,383.39,375.69,389.31,391.22,378.61,365.71,326.90,347.12,369.51,368.75,355.30,350.12,371.32,334.85,356.13,369.43,369.95,357.94,337.90,362.50,357.25,357.65,369.35,376.75,380.55,379.92,378.51,374.63,376.00,377.94,385.44,390.50,386.80,383.14,384.75,390.07,390.00,381.05,381.42,379.06,384.01,390.88,390.01,381.91,385.84,389.30,390.99,393.27,389.48,404.54,399.58,384.05,358.77,347.88,380.04,380.19,381.49,391.09,393.64,398.76,397.31,365.49,359.40,351.69,376.06
2006-09-13 22:11:23+00:00,L5,,,,,,,,,437.44,442.62,439.44,436.11,432.30,427.39,431.03,432.65,426.70,414.64,407.55,403.98,404.99,401.66,398.84,397.09,394.59,399.12,404.56,407.59,407.98,405.96,403.79,402.26,397.93,408.00,408.35,401.02,392.72,374.13,376.97,376.41,376.59,369.71,368.24,389.04,381.85,389.39,393.03,389.23,377.22,363.45,378.92,378.93,377.74,382.25,390.33,394.24,396.18,391.78,387.86,389.24,393.88,392.51,395.05,394.67,393.39,394.68,394.22,398.66,402.20,402.10,397.38,389.71,390.40,392.07,396.05,403.15,411.32,412.05,411.32,409.10,406.67,405.22,397.65,384.44,379.62,398.79,395.22,405.97,411.47,408.78,404.92,401.93,377.56,374.72,362.89,380.73
2006-09-21 22:07:05+00:00,L7,394.25,396.35,390.28,381.10,400.12,399.20,400.54,400.06,403.43,393.60,403.33,405.24,400.35,374.77,383.94,395.54,397.64,389.07,386.07,390.55,386.93,371.91,367.63,377.17,371.28,376.80,374.73,381.29,384.09,376.52,375.71,378.58,365.93,372.80,376.75,372.59,356.80,333.09,339.71,354.45,357.52,340.83,339.71,358.85,333.03,357.54,369.79,367.61,351.04,330.71,358.25,356.31,355.45,359.25,363.31,367.57,365.42,365.44,365.36,366.05,366.51,368.52,365.00,371.12,369.71,372.23,371.37,369.73,371.95,375.76,369.91,370.70,372.75,375.33,370.45,377.60,379.70,382.17,389.19,387.31,383.88,384.32,368.07,356.63,343.52,365.01,364.88,369.76,381.95,382.05,382.38,379.00,340.72,344.23,345.41,360.72
2006-11-24 22:07:37+00:00,L7,406.39,408.79,409.70,403.09,407.09,402.90,414.95,416.54,424.88,424.23,423.97,421.37,420.91,409.39,398.25,411.35,409.19,401.31,,,,,,,,,,,,,,,,,,386.43,380.32,355.29,,,,,,,,,,,,,,,,380.18,376.72,373.11,366.54,362.63,367.20,380.57,393.59,394.51,387.00,383.05,374.93,372.50,373.47,371.13,382.61,385.86,386.46,389.83,393.12,391.79,389.52,394.69,392.33,390.15,395.59,399.23,407.52,402.21,389.63,371.26,366.62,383.88,387.33,385.01,385.50,395.99,397.62,394.31,354.44,353.14,353.97,367.67
2006-12-10 22:07:44+00:00,L7,420.20,416.95,419.26,409.64,419.28,430.23,438.84,440.25,442.96,442.34,441.19,440.65,441.83,426.51,424.07,427.46,419.80,412.76,403.22,399.69,404.01,403.22,414.09,419.13,400.59,395.44,403.14,404.09,402.18,400.10,396.33,396.44,393.80,398.01,400.42,386.28,380.14,,,,,,,,,,,,,,,,,,385.83,382.15,375.36,379.12,380.33,389.55,402.26,395.29,393.74,383.95,377.57,380.59,387.03,388.25,391.15,392.91,397.43,397.26,394.64,397.63,394.91,395.35,394.00,397.96,404.57,404.32,414.12,408.45,397.79,386.05,381.39,395.45,396.08,393.41,393.22,402.35,407.07,405.78,384.05,373.33,364.51,386.15
2007-01-03 22:12:49+00:00,L5,456.25,459.51,461.66,452.37,449.66,458.11,462.33,474.10,474.10,483.69,470.11,467.57,466.13,462.26,451.30,451.86,449.75,449.33,447.30,439.06,440.13,437.49,435.99,451.06,443.86,442.24,441.69,435.44,449.00,439.32,431.25,434.84,435.05,428.75,435.17,436.14,425.97,410.25,410.63,404.36,425.70,421.38,413.37,411.86,425.07,399.67,406.51,413.48,416.01,410.30,411.53,432.93,414.20,422.94,413.08,412.54,411.40,419.15,420.23,421.59,429.97,436.27,438.62,431.24,425.02,426.10,428.20,435.29,428.47,429.64,431.15,432.02,429.21,436.27,435.91,435.77,432.66,441.81,442.23,445.66,448.37,448.45,443.52,430.73,416.84,408.94,430.50,426.13,430.06,435.05,440.08,442.89,418.85,379.82,373.71,381.04
2007-01-19 22:12:30+00:00,L5,408.02,406.04,406.32,396.27,403.89,406.77,416.22,423.32,426.69,415.99,423.43,407.57,408.99,398.80,398.93,397.38,402.30,393.44,390.36,385.34,383.84,386.04,396.04,406.89,401.71,394.35,385.81,377.90,377.68,379.25,373.49,372.26,374.92,387.23,391.58,380.89,371.72,355.57,355.34,371.80,375.38,375.53,359.30,376.08,360.47,358.01,356.72,356.65,353.46,354.25,378.66,375.93,373.33,376.23,367.08,363.08,362.35,365.36,370.52,378.04,380.92,383.36,376.92,372.23,370.07,368.03,367.51,369.47,373.70,378.20,382.41,386.09,383.25,383.15,386.17,389.21,386.59,382.31,383.17,389.64,396.39,390.18,381.88,367.95,363.31,381.35,385.92,381.13,383.33,386.45,393.53,389.09,353.19,348.51,350.67,368.88
2007-04-01 22:08:07+00:00,L7,395.74,396.56,386.28,379.65,397.45,395.37,410.00,406.94,408.71,404.50,399.87,402.88,404.70,381.41,370.50,392.23,391.28,375.22,369.22,376.51,375.12,360.20,361.11,368.95,357.79,369.51,371.03,382.32,387.88,376.67,372.17,372.91,359.75,370.71,371.72,366.03,352.71,,337.99,349.65,358.19,344.75,330.50,358.29,333.35,347.98,367.04,364.44,346.87,325.69,354.53,342.21,343.93,347.09,350.21,364.00,356.26,355.13,369.34,371.03,373.53,378.25,379.22,375.79,379.09,380.60,382.85,375.94,374.54,367.29,368.57,372.26,371.33,372.61,365.21,380.61,390.94,393.22,391.31,391.73,389.60,387.90,380.58,355.56,,378.01,378.37,381.76,379.64,385.54,384.21,374.37,335.60,342.38,355.72,372.56
2007-04-17 22:08:06+00:00,L7,391.80,397.72,387.69,375.61,398.42,392.18,395.95,394.02,402.56,382.05,386.63,385.81,391.22,356.80,357.20,383.69,383.78,373.03,365.03,372.42,377.85,363.66,348.13,348.44,344.99,353.51,356.04,368.60,376.05,366.60,361.16,364.50,352.27,356.77,360.21,361.68,351.32,317.13,333.88,355.21,352.80,334.10,317.99,346.10,327.03,341.38,354.64,355.26,321.91,319.03,353.62,349.71,343.56,356.19,356.00,355.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-07-22 22:07:45+00:00,L7,,,,,,,,,,,,456.94,459.73,465.30,459.26,446.63,435.87,426.17,401.26,417.22,418.92,404.35,413.79,,,421.01,386.12,417.71,425.89,414.45,402.32,416.21,403.17,414.07,421.62,423.71,425.97,409.10,417.32,414.65,416.17,411.34,404.75,412.03,403.23,410.28,411.29,420.62,424.79,413.06,417.15,403.32,391.89,395.31,396.66,407.71,403.74,407.50,405.49,409.61,415.93,421.70,418.16,404.32,402.50,419.53,430.40,433.57,433.10,427.89,419.65,422.11,413.42,416.97,,409.65,,,,,,,,,,,,,,,,446.62,,,,
2007-08-07 22:07:40+00:00,L7,432.43,432.74,428.71,423.57,438.47,439.75,441.35,442.49,448.58,447.10,445.80,448.08,451.28,446.14,437.99,435.92,429.78,422.94,409.77,415.94,418.29,411.04,415.43,,,,,,413.92,418.11,407.97,410.08,406.73,402.70,410.18,406.28,406.37,400.48,409.12,400.92,402.28,400.20,399.24,403.75,395.92,401.53,408.38,410.86,407.32,402.65,405.49,399.52,386.72,390.17,394.78,394.82,405.69,401.72,410.76,408.15,410.03,412.39,404.87,405.65,405.83,423.36,425.56,419.88,419.26,423.62,,,,,,,,,,,,,,,,,,,,,,,,,369.47,396.35
2007-10-02 22:10:31+00:00,L5,438.80,440.52,438.78,425.29,424.89,424.34,428.55,437.50,450.02,436.18,439.85,432.99,437.81,434.02,428.95,428.74,422.24,422.69,410.17,418.07,424.72,409.89,406.84,402.26,394.82,399.33,391.15,398.67,403.33,397.02,400.29,410.91,406.38,405.50,414.65,413.21,406.94,392.27,397.20,397.22,403.70,402.94,393.82,401.99,384.49,393.50,395.68,399.44,388.10,381.74,377.79,374.40,385.99,394.11,390.26,399.18,401.06,398.34,396.60,400.23,405.21,403.33,398.53,393.94,392.42,398.90,404.24,402.89,405.70,409.25,412.20,413.03,413.40,415.90,401.46,404.63,413.59,419.35,422.27,418.87,412.30,406.85,407.39,400.82,392.79,415.85,424.11,430.99,435.86,427.73,419.02,411.56,388.02,374.38,368.94,379.64
2007-11-27 22:07:48+00:00,L7,386.14,391.68,382.06,374.82,395.15,389.38,393.23,391.80,394.88,391.28,391.87,396.00,391.66,358.18,375.01,385.66,386.74,379.88,372.42,369.28,369.83,360.74,355.78,362.05,362.62,371.01,371.22,376.50,374.09,363.49,361.41,359.50,347.35,363.48,363.36,358.08,353.29,327.68,345.08,357.69,346.60,334.12,332.80,345.68,323.84,345.60,356.11,353.67,332.30,330.69,351.24,344.00,345.41,358.77,363.62,368.15,365.24,365.30,368.52,366.81,370.00,372.42,373.66,374.25,371.27,376.25,378.37,378.99,385.73,382.38,380.68,381.47,380.36,373.90,358.88,366.90,379.12,384.93,386.84,389.35,386.53,380.64,364.99,327.15,317.59,363.35,369.98,382.03,385.35,389.09,385.98,378.04,329.99,336.83,335.76,354.02
2008-06-06 22:07:24+00:00,L7,380.47,390.32,388.57,380.08,410.18,398.98,401.66,399.23,406.31,397.47,396.32,397.48,391.61,,360.46,391.36,,,,,,,,,,,,,,,,357.12,345.52,362.05,360.96,348.93,353.72,,337.42,362.63,358.98,,315.49,,,,,,,,,,,,,,,363.72,363.99,364.88,372.29,381.33,381.70,379.99,370.82,377.38,377.23,383.41,390.40,380.46,381.93,,,364.36,,,,,,,,,381.49,336.45,335.06,,,,381.81,,,364.76,167.21,,,
2008-08-09 22:06:47+00:00,L7,434.10,429.41,439.05,433.11,430.72,433.79,437.97,438.39,439.56,440.50,435.25,435.01,439.13,428.08,431.68,432.67,426.34,419.76,406.81,398.80,412.90,408.55,396.39,400.92,394.18,391.58,392.33,399.76,403.65,396.74,385.27,393.70,391.83,399.51,403.26,404.46,407.95,390.48,399.68,404.46,401.42,391.51,380.05,390.97,374.30,383.15,393.21,398.88,390.38,380.92,388.55,383.18,377.87,382.47,378.87,383.10,384.11,385.95,389.44,396.75,405.40,406.44,407.19,407.08,398.62,413.30,420.01,419.64,424.81,418.76,414.67,412.90,410.18,413.07,400.64,409.55,419.50,423.31,424.43,426.82,434.47,435.45,430.32,416.45,420.60,441.91,442.60,437.07,439.37,445.87,455.87,470.53,,432.18,423.35,456.53
2008-09-26 22:06:23+00:00,L7,399.52,397.34,396.17,377.72,392.10,400.59,403.82,405.41,412.29,406.68,403.15,396.19,392.58,371.68,388.79,400.58,402.12,391.30,389.94,386.28,388.26,383.73,379.59,379.52,372.71,373.95,376.19,379.82,387.06,384.70,377.89,377.51,370.08,373.84,372.76,361.09,346.79,340.93,354.52,363.59,360.10,346.57,337.83,364.97,349.10,357.58,365.82,366.17,351.80,341.34,360.60,366.97,368.87,368.27,371.31,371.25,374.94,374.52,371.56,376.31,376.99,379.88,379.07,378.01,377.48,375.15,383.88,381.31,380.89,382.84,381.56,379.14,375.91,369.12,362.61,362.63,367.18,371.07,382.47,388.39,388.60,386.73,377.46,360.44,346.01,378.68,381.24,388.53,390.06,396.33,403.05,400.76,370.45,375.70,372.74,391.00
2008-11-13 22:06:43+00:00,L7,375.70,377.95,369.23,345.28,366.66,373.58,374.99,374.84,375.51,372.62,364.50,363.55,358.42,334.17,338.68,361.67,366.61,359.24,356.55,354.51,352.20,335.65,328.63,331.91,333.31,336.10,338.47,348.18,354.99,354.33,346.02,348.07,327.72,331.81,336.14,330.25,299.06,278.80,294.54,330.23,323.06,312.06,299.46,323.31,299.67,308.36,331.17,328.23,304.35,289.26,320.22,322.27,326.37,332.29,333.02,341.72,340.25,338.93,335.97,342.25,346.54,354.17,354.55,352.73,355.64,356.30,358.64,358.85,360.03,356.93,359.12,354.85,351.90,347.80,340.87,343.99,348.34,356.79,360.84,359.77,356.84,353.79,343.25,315.39,301.18,339.48,354.14,360.99,361.99,366.67,367.46,357.40,319.12,335.91,333.65,365.92
2008-11-29 22:06:55+00:00,L7,384.84,390.18,388.86,377.51,392.06,389.37,392.71,391.40,390.85,390.29,390.82,385.18,382.86,369.15,366.64,382.30,385.93,386.77,382.30,382.52,378.23,366.17,360.95,363.85,355.42,354.18,356.58,354.78,365.58,369.05,368.60,361.38,346.20,352.40,350.15,347.80,332.64,332.75,335.09,349.27,348.59,344.22,328.23,340.23,319.32,332.60,338.12,344.97,334.95,318.09,345.70,345.50,349.39,352.85,356.61,359.76,358.38,356.78,357.28,355.04,357.18,365.26,368.36,368.85,365.47,367.25,366.35,368.09,369.58,368.02,362.02,363.10,355.25,353.12,354.69,354.52,358.27,369.61,374.79,377.94,368.33,357.29,355.75,343.17,339.89,364.65,366.08,362.27,365.16,372.08,382.71,385.56,357.45,365.18,358.96,374.33
2008-12-31 22:07:13+00:00,L7,385.23,385.64,380.09,375.46,387.37,388.89,390.93,391.09,391.85,386.74,382.77,377.93,375.43,359.47,364.88,381.51,384.72,377.87,373.04,371.71,372.04,359.15,352.30,351.50,347.55,349.87,353.01,359.41,363.78,367.26,351.19,348.42,340.85,343.54,343.55,,,,,,,,,,,,,340.53,328.91,319.07,338.22,336.57,342.75,343.37,344.12,351.38,346.24,343.49,350.42,351.33,357.44,362.77,369.36,368.04,369.77,366.13,354.79,362.69,366.02,367.06,364.17,356.91,350.33,348.61,346.51,,,,,,,,,,,,,,,,,,,,,
