,dates,chi0230-0000,chi0230-0001,chi0230-0002,chi0230-0003,chi0230-0004,chi0230-0005,chi0230-0006,chi0230-0007
0,1984-07-08 14:06:50+00:00,178.78540583205546,187.10289666320176,198.00274276939905,201.791980721609,204.06281712715648,206.4462008394515,204.6837885220937,204.54694834679702
1,1985-07-27 14:08:05+00:00,197.63198120225775,210.35806208549351,206.3511692070936,211.02764042026718,212.31300629255418,215.49758688990966,214.733647744728,215.61817952586486
2,1986-07-30 14:00:28+00:00,196.51982686044812,209.60187535596665,214.23271711952876,217.56768747103442,218.13421990173563,220.14900019547008,222.14900468530413,221.46045207356892
3,1986-08-15 13:59:53+00:00,196.09277878774623,209.14256736465393,210.87386809578035,214.8697816232159,213.90144146462663,217.44977224484174,219.8701783443589,214.76023267989243
4,1986-08-31 13:59:17+00:00,202.36764587764006,215.27367671494866,214.25235386258498,218.2975377367987,215.98713334017214,219.34802632004113,223.73389820253442,212.6184145236837
5,1986-09-16 13:58:46+00:00,205.38532679279209,219.827553336624,219.07413328461715,223.69402344265964,225.43808905976908,226.2303015509053,224.5230041527417,224.25463452373924
6,1987-11-06 14:06:08+00:00,218.2668589532807,223.1378575762282,225.01933139530956,220.8522522758656,219.9607332997093,224.67443835616655,227.9013931711225,228.510387262725
7,1988-08-20 14:09:00+00:00,206.00816076691288,,,,,,,
8,1988-09-05 14:09:03+00:00,197.0121822778177,208.054560721341,208.6758316544738,216.59045354105066,215.98130559115663,221.73715973196659,215.5709903274334,215.89367831397803
9,1988-09-21 14:08:58+00:00,208.37485257535442,215.93741390212904,213.56759736506083,219.59258794281857,218.81067182419588,220.42532444628657,217.0646131536451,218.83164141393843
10,1989-05-03 14:07:01+00:00,202.64051537693626,215.5297037642595,221.86620763982668,217.7913757597887,216.88195757990394,220.38992306744407,223.86276859556443,225.79969405558768
11,1989-08-07 14:05:09+00:00,201.96995897864335,213.80184208501365,217.13403972413244,209.6346974353443,211.35690459306784,214.93171699425844,216.94272494670582,216.64938372780642
12,1989-08-23 14:04:47+00:00,211.02233500931052,213.97599141964614,214.3576915427622,218.69005401246676,219.70432191588446,222.64676877003015,220.84834678158413,229.42250511741454
13,1989-09-24 14:03:59+00:00,208.79803417777399,209.80064579029946,213.55886668961594,214.36208395461222,215.93364030266025,220.65269937868945,217.29412581154455,222.68911042274556
14,1990-11-14 13:57:45+00:00,215.3569709202324,222.7464170823052,222.64777980620983,226.6184782677176,226.46018969527225,224.01096862291925,228.52518218593457,229.98846450375066
15,1991-01-01 13:58:07+00:00,213.68094583603644,222.87808118847616,219.18471491259223,217.75166762969673,218.41009012993453,220.9295178144277,224.99964998414103,229.66866108303026
16,1991-02-02 13:58:48+00:00,216.60385530983706,223.60115507437084,229.32111309409876,226.46723159488383,228.94440607083868,222.42697164065223,229.08149531835156,227.6522558576594
17,1991-08-29 14:01:55+00:00,,,,,,,,218.8228593766789
18,1991-09-30 14:02:13+00:00,216.08786977437722,218.04050422360723,211.91509545843002,213.8689349475387,215.83133516767168,217.4070385182219,220.38512102887034,213.79405385095984
