,dates,aus0289-0000,aus0289-0001,aus0289-0002,aus0289-0003,aus0289-0004,aus0289-0005,aus0289-0006,aus0289-0007,aus0289-0008,aus0289-0009,aus0289-0010,aus0289-0011,aus0289-0012,aus0289-0013,aus0289-0014,aus0289-0015,aus0289-0016,aus0289-0017,aus0289-0018,aus0289-0019,aus0289-0020,aus0289-0021,aus0289-0022,aus0289-0023,aus0289-0024
0,1987-05-22 23:08:32+00:00,177.06240821136376,186.65345034950423,203.43925930239902,198.6678793628396,191.87790527007382,185.94498329643224,184.24334445088473,199.1776795748237,204.1407832982207,204.12427110252804,194.87624254629003,202.01837035636154,203.41584722052602,207.22616728085632,210.7975880788455,211.1056393726999,199.01399046194234,173.57285730149738,167.08872135020528,168.12230273708164,173.84211518236484,182.86406646658116,182.18017483464365,185.943677149806,174.80935675688445
1,1987-05-29 23:14:53+00:00,169.72394569954497,179.4583469454097,208.92221415301458,198.97707537084688,193.31946474065955,188.35146815511237,189.35197815520905,199.07861851660016,205.1616440055164,211.05150365664988,205.59868239549627,203.5094921961992,204.22184286384444,206.62240843449322,211.61262182242942,218.33296640016528,206.9463246174645,183.6739074847096,175.50009695649516,178.13436223011558,178.12596305523354,183.65974998306848,177.30809586661962,182.2099673357201,178.31003753225218
2,1987-07-16 23:15:53+00:00,152.7583677209109,170.75725270132875,,161.56344659091477,170.43734691050204,167.83925380587831,176.79171659851048,172.5250711452286,,,,,,,,161.16318116188378,163.34673458736341,154.99151852769907,151.6365580940563,154.04855981124976,154.77752720363864,147.85274980201916,139.68670969913995,148.46027469904757,144.7625964686535
3,1987-09-02 23:17:14+00:00,197.88052348504,211.55745434264972,227.72744538599503,225.16220910592983,215.47741113307367,197.73542778048818,204.4216016762997,215.8742134768677,211.0274768243766,215.17581098105097,204.13601345227195,198.47760568998535,207.13806995614905,201.67432293047017,195.58236952186542,198.06720290607808,190.07990515933625,169.64568943450723,157.512471436305,158.3238482482318,161.16953830457436,157.89981205379084,,156.07864634958958,157.60964993855166
4,1987-09-18 23:17:38+00:00,231.41782267499775,240.34978816875994,252.2281297163247,244.4130016737028,230.04794109435701,224.82383677453439,235.283353496331,238.87561506983195,248.62743795525716,239.702233662157,223.29965494446395,206.82194468863216,206.0773577408303,198.4121653703289,201.1990474930412,209.79552180383033,208.84000461562385,177.71307511622248,163.0548598797404,161.01511593808388,160.5678664101471,159.37152098338925,150.1243495091135,151.4636227798116,162.7912986679105
5,1987-09-27 23:11:39+00:00,234.2339826384864,251.95386889340057,258.84299518661425,248.42410958969987,238.8644842680608,231.60446024967996,237.68827184170266,244.03838107292225,246.36266574302533,242.76232602934027,226.63375875024946,213.17908091369196,207.71344735532037,201.80012688278384,202.8910008256529,209.8587693447646,213.47842646026405,185.65058283134462,170.75728663259244,169.52409863057423,166.38817453894524,166.20275335012707,158.45635784975428,159.9873608678578,166.98623353714646
6,1987-10-04 23:17:58+00:00,206.9099002079435,235.3434937941726,252.3495816290722,245.92508656236944,228.63013465612448,220.93086234357756,227.5163804360709,235.6334995046975,239.15688646950636,233.07766874161968,219.379881022501,207.96615470838117,204.814279315749,197.47030442871863,198.4241031468406,208.27738026003604,202.38843563398902,175.6812987731986,156.1033845445911,159.0097429700909,150.18817201944896,149.09678678074144,139.34377936344822,144.44228758638917,159.09494562466224
7,1987-10-20 23:18:15+00:00,209.39286827661783,225.47337554822397,239.92549920344882,230.96162015983649,222.732422062114,218.5889591447266,217.9246518657141,215.3440168733765,215.19514386852128,212.17064300233596,209.1363044927055,205.14254443058178,201.71222771687934,192.05769342679463,185.4096691290705,181.9126256449798,174.13796773884604,153.7686872298068,148.9368904979174,150.5460853393842,148.08579427945506,144.23981334571153,139.19474490832553,151.10374302356666,158.3317915237506
8,1987-10-29 23:12:13+00:00,206.6707184329521,226.23461437307608,244.9057898871534,232.00106654074185,225.31824690870428,218.85793875372153,215.84824310826048,212.15350929027952,218.6221436710028,209.31163179376617,207.36481436733325,210.32933947216486,210.52462367727915,199.0687649520904,194.94817116252557,188.76359483554756,182.74806536155123,161.0438473920876,158.47138300325577,151.70356132293563,151.77536708921426,149.03082232973537,151.78330353839203,160.31299310105538,178.29778627934942
9,1987-11-14 23:12:35+00:00,210.5963787080493,226.2657825073915,247.05876388183623,233.399221979434,227.34036338761635,220.0853130325639,213.6210356041672,210.0244923649845,208.99660776043345,207.69875029435303,208.86297857354845,211.4014108024357,204.51856515254687,193.90848727993864,187.6840265728181,183.1861738764126,173.05955084484896,152.96005801914038,154.66452740975828,150.41681195733847,145.83813807674062,146.1858486090809,151.48477743104803,165.2536624489843,169.64026324035308
10,1987-11-21 23:18:53+00:00,212.37600874521385,232.46982005590144,244.51824791421288,237.23445060017,223.99691165211757,220.40444224252175,215.89356545509352,222.428217347247,221.1625899880989,222.65810460035146,217.85233371497137,217.22045163211817,212.86246431168277,202.01123248138106,197.07731170720083,191.13846521449017,179.73792037890632,165.3380835100553,160.6163153290733,162.51663919834007,159.14314594992004,159.01008402799428,157.75568236911465,172.68280888816219,168.6822168340721
11,1988-01-08 23:19:38+00:00,205.06418909653115,231.37867354886214,241.64035025712406,230.54405892932672,225.30947824873465,218.8619159412326,220.16458355129987,218.58461148874406,220.10446117083373,218.06602319867838,213.30988140845585,213.2773870978614,211.1850928262546,207.20069360799405,202.15815052836746,199.563041393626,188.86397627216243,171.90619902116308,163.9696750104645,166.64768650191002,167.43944821900874,173.65240773452584,178.88514199445768,188.42327109573336,173.359523802281
12,1988-01-24 23:19:56+00:00,192.14497004061937,198.52226831688589,225.00244199061677,216.68442169267612,218.85382811486642,212.83337322627264,209.95659708085682,202.29105686856764,206.742333098277,206.78542767675998,205.59802143361605,207.37403194909393,205.3274656910108,192.62772515069648,186.87779328493886,187.85702046860843,179.0690319404121,155.46189942304665,155.00691716900474,150.19043311467547,154.04627993180253,154.24877117954114,168.3022485956972,184.65414870155465,177.64050986581788
13,1988-02-25 23:20:26+00:00,193.3870850453357,200.82433891675194,223.19706675441157,218.17668550012758,203.2386537913412,196.38294254877982,197.8460232312335,198.89028501994764,206.49919463911266,207.659041857958,197.6065088216479,190.92274287557998,193.23272882770607,189.15794081340798,190.1059327783288,195.78275454884312,182.8304363475045,163.8443360158021,149.2980054816886,151.5356382389545,152.50187897565644,155.29021179507268,160.261674972367,166.2807148930543,168.22094874904226
