dates,nzd0479-0000,nzd0479-0001,nzd0479-0002,nzd0479-0003,nzd0479-0004,nzd0479-0005,nzd0479-0006,nzd0479-0007,nzd0479-0008,nzd0479-0009,nzd0479-0010,nzd0479-0011,nzd0479-0012,nzd0479-0013,nzd0479-0014,nzd0479-0015,nzd0479-0016,nzd0479-0017,nzd0479-0018,nzd0479-0019,nzd0479-0020,nzd0479-0021,nzd0479-0022,nzd0479-0023,nzd0479-0024,nzd0479-0025,nzd0479-0026,nzd0479-0027,nzd0479-0028,nzd0479-0029,nzd0479-0030,nzd0479-0031,nzd0479-0032,nzd0479-0033,nzd0479-0034,nzd0479-0035,nzd0479-0036,nzd0479-0037,nzd0479-0038,nzd0479-0039,nzd0479-0040,nzd0479-0041,nzd0479-0042,nzd0479-0043,nzd0479-0044,nzd0479-0045,nzd0479-0046,nzd0479-0047,nzd0479-0048,nzd0479-0049,nzd0479-0050,nzd0479-0051,nzd0479-0052,nzd0479-0053,nzd0479-0054,nzd0479-0055,nzd0479-0056,nzd0479-0057,nzd0479-0058,nzd0479-0059,nzd0479-0060,nzd0479-0061,nzd0479-0062,satname
2000-09-20 22:10:50+00:00,338.38,337.10,342.22,338.49,340.49,350.70,349.94,353.85,355.06,355.91,356.21,362.20,357.50,361.63,359.95,361.12,362.60,357.26,362.69,354.05,352.72,342.97,339.36,339.21,334.73,332.83,332.26,338.47,344.17,345.74,346.62,343.89,341.37,342.79,337.81,339.27,334.90,336.10,335.11,337.00,327.38,325.55,339.67,350.75,355.96,352.89,358.05,355.45,355.53,345.74,348.31,352.65,346.74,359.13,361.41,397.03,,,267.28,304.97,330.61,359.77,361.21,L7
2000-10-15 22:04:43+00:00,331.66,326.73,331.29,332.31,333.98,338.84,335.37,330.89,332.73,338.03,344.28,341.33,343.02,343.58,340.96,338.67,342.72,342.78,335.35,331.36,326.69,324.62,319.19,318.28,315.57,315.23,312.72,320.11,321.01,325.79,326.41,325.42,324.95,324.77,327.04,327.50,327.30,322.77,326.38,325.78,321.57,322.65,335.44,334.23,343.65,333.64,346.24,341.45,339.33,,,,,,,,,,,,,,,L7
2000-12-02 22:04:33+00:00,343.05,345.08,352.35,349.78,353.72,359.21,356.65,352.95,352.32,354.07,353.84,352.12,353.30,354.63,354.10,352.04,356.18,352.03,353.47,347.36,344.00,337.87,334.59,333.29,335.41,331.83,334.86,331.28,332.74,339.61,341.93,338.41,338.04,339.78,339.52,336.86,331.11,329.36,327.14,328.11,318.17,324.09,343.53,350.56,356.77,348.86,357.28,354.44,352.13,344.57,344.75,345.70,371.49,373.92,368.98,368.21,346.18,342.28,272.44,303.46,324.29,354.02,351.74,L7
2000-12-18 22:05:01+00:00,340.14,345.97,354.18,351.42,348.91,360.42,360.88,361.05,359.21,359.15,357.07,358.65,361.89,358.28,362.50,358.54,356.34,355.50,356.62,351.67,352.47,343.95,342.37,343.04,340.97,336.90,330.39,330.94,331.97,349.79,348.90,344.48,338.86,339.44,342.74,338.69,336.86,334.75,333.50,334.33,329.63,326.86,350.78,356.03,360.17,350.64,355.73,357.37,357.00,352.30,355.59,368.96,377.08,385.48,379.89,383.18,348.11,352.58,270.11,309.15,339.84,364.54,369.25,L7
2001-01-03 22:05:00+00:00,338.93,341.54,342.11,339.61,340.12,352.07,343.57,343.93,342.94,345.56,344.43,340.73,347.05,346.82,342.92,343.42,346.93,342.07,337.53,328.94,334.31,330.90,329.22,329.62,330.34,323.61,323.38,322.25,324.38,332.35,333.37,333.93,332.16,326.50,326.69,324.22,322.13,319.13,320.02,321.56,312.74,319.89,340.28,345.85,,,,,,,,,,,,,,,,,,,,L7
2001-02-20 22:05:00+00:00,350.18,348.54,356.85,351.54,354.29,360.00,354.85,348.17,348.75,349.24,350.72,348.29,351.38,353.16,345.81,345.38,341.90,341.86,339.25,336.10,336.30,335.52,332.52,330.77,326.10,325.93,325.79,327.15,327.11,333.98,333.65,333.29,329.42,328.06,326.62,329.55,325.57,320.49,321.74,325.33,322.96,329.63,339.03,340.66,346.76,335.83,348.87,340.17,339.60,340.21,342.29,341.29,349.04,347.35,360.15,358.44,327.23,,,316.76,327.57,348.03,346.85,L7
2001-02-27 22:10:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.20,326.96,328.67,325.31,319.32,,,,,,,,,,,,,,L7
2001-03-08 22:04:32+00:00,368.65,353.69,362.80,355.88,360.95,364.39,358.53,355.02,354.68,356.04,356.76,359.40,360.40,359.40,357.24,357.37,352.49,351.98,348.80,339.48,341.92,345.28,339.67,338.81,329.52,330.73,331.83,336.35,341.35,355.61,370.20,358.80,346.52,334.07,333.67,336.80,331.24,327.22,325.96,328.99,328.08,336.04,,,363.48,348.80,353.10,349.83,354.21,352.05,355.25,348.22,360.85,357.73,365.91,361.23,349.14,,,338.34,340.80,365.04,375.70,L7
2001-03-31 22:10:31+00:00,,,,,,,,,,,346.64,346.23,355.01,358.80,352.87,356.46,354.41,350.02,350.70,341.57,342.98,338.51,339.69,337.98,335.77,335.31,336.06,334.39,338.07,343.59,344.20,340.37,338.52,336.55,333.10,329.70,326.13,323.87,325.55,329.54,323.87,328.34,348.29,351.64,353.58,346.80,355.12,355.81,354.58,350.87,351.86,358.86,364.13,365.27,366.43,363.81,336.14,337.72,303.33,310.69,333.66,357.37,360.89,L7
2001-04-09 22:04:41+00:00,343.90,340.82,343.81,339.54,347.16,353.64,344.50,341.36,339.07,345.38,340.69,338.67,346.29,347.38,339.66,342.12,338.26,338.24,335.46,329.75,326.03,331.44,323.58,318.21,315.56,318.92,313.93,314.97,311.69,325.26,326.72,327.50,328.68,327.91,324.19,327.42,323.38,318.10,320.22,319.01,317.17,321.99,343.20,340.80,348.26,338.35,343.86,339.54,340.51,337.74,339.13,332.85,331.29,332.57,355.15,346.18,,,335.40,320.15,329.68,352.07,345.37,L7
2001-07-14 22:03:33+00:00,,336.90,346.93,348.34,343.82,347.65,346.21,343.05,340.08,343.80,345.32,346.24,348.31,351.37,351.04,345.32,345.23,342.81,340.78,333.10,332.55,328.33,330.34,330.93,328.23,326.64,325.72,329.24,325.10,334.48,335.32,336.05,335.82,334.83,332.03,332.91,327.72,324.11,321.37,328.19,320.08,329.59,353.86,354.91,354.91,349.60,349.41,358.07,358.27,358.19,356.37,362.76,356.55,363.01,365.13,359.49,332.33,333.60,304.64,312.66,338.75,365.56,372.96,L7
2001-08-15 22:03:26+00:00,344.97,349.79,353.77,348.98,352.57,357.35,352.27,352.61,353.73,354.99,352.55,351.15,351.89,356.97,355.09,353.90,353.17,356.16,352.78,348.22,343.65,336.76,335.57,335.02,327.59,326.14,325.04,322.67,322.38,337.79,336.86,330.71,330.94,329.29,329.14,323.09,322.42,322.28,323.14,325.80,318.37,317.73,349.63,348.40,357.04,345.86,356.74,354.23,354.77,355.08,354.01,354.44,351.48,353.64,356.30,351.59,325.93,342.43,313.53,330.55,343.91,361.31,365.23,L7
2002-03-11 22:03:07+00:00,341.28,337.49,339.24,335.24,339.62,339.36,334.63,336.07,336.82,343.84,341.92,343.60,349.00,353.10,346.25,346.98,348.89,344.98,343.80,341.47,336.78,335.59,336.42,334.51,328.71,324.21,327.35,317.02,329.62,336.62,331.59,330.88,328.42,329.80,327.92,327.24,322.33,317.11,323.78,323.06,320.28,321.95,343.23,349.17,355.97,342.10,350.71,348.39,349.67,343.56,344.93,342.08,339.59,346.15,356.00,354.80,,,,309.44,341.56,351.59,349.61,L7
2002-04-12 22:03:01+00:00,337.00,331.92,339.66,333.83,342.34,346.28,340.82,338.04,340.08,343.51,341.91,338.62,342.13,344.53,342.14,341.87,344.96,347.70,341.50,336.16,332.90,331.28,331.66,330.83,325.70,323.45,320.00,328.16,328.13,332.62,325.48,328.88,323.92,332.28,330.81,331.17,321.18,317.23,318.96,324.37,321.61,324.13,,351.16,362.87,345.42,355.87,352.05,353.99,348.71,357.41,363.06,,358.12,363.62,362.12,335.09,352.85,320.82,330.74,336.50,363.15,352.10,L7
2002-05-14 22:03:19+00:00,337.87,336.84,347.41,341.32,347.05,353.08,344.01,344.07,346.08,346.06,343.24,342.25,352.49,348.86,351.76,353.37,348.73,346.92,348.58,339.53,337.03,333.18,335.62,333.82,328.97,323.85,328.79,332.18,343.97,343.26,334.97,332.55,330.98,336.08,336.26,333.88,329.14,321.93,321.31,322.84,323.65,322.54,343.43,348.41,353.65,344.25,356.95,355.42,347.17,343.29,352.37,349.31,344.46,349.03,374.70,365.12,344.70,,313.93,333.18,347.29,364.25,354.97,L7
2002-06-15 22:03:07+00:00,,,336.99,336.08,341.62,350.31,345.82,345.68,349.29,347.45,341.40,345.40,347.65,350.75,344.96,345.06,346.23,345.41,345.06,336.49,338.50,336.42,333.47,332.60,328.66,325.14,328.58,331.42,326.74,334.84,334.26,329.52,331.36,329.47,326.25,324.58,319.05,319.62,320.00,322.56,315.43,319.47,346.95,349.63,347.43,342.82,350.83,353.15,351.75,352.53,354.06,354.86,351.69,359.42,368.14,360.95,345.83,330.68,308.25,323.91,340.28,370.54,361.97,L7
2002-07-01 22:03:02+00:00,329.03,323.82,333.97,330.08,334.30,341.66,341.00,338.96,336.90,337.16,337.17,342.44,341.19,344.38,345.90,343.56,345.35,341.68,341.22,331.10,330.14,329.31,326.28,327.00,324.30,322.68,324.07,322.56,317.70,330.81,333.04,328.55,326.15,326.92,324.15,323.14,310.89,315.90,314.42,319.87,308.86,318.08,336.03,345.33,350.32,346.09,348.19,352.31,352.20,355.09,352.60,354.58,351.09,,,,,,,,,,,L7
2002-11-22 22:02:21+00:00,351.15,342.10,349.23,345.45,349.77,355.20,345.64,342.21,344.08,346.70,351.69,347.30,347.45,350.04,350.32,348.26,350.76,344.95,337.89,332.18,329.91,327.49,325.90,323.55,319.55,317.66,318.83,321.52,327.93,330.37,326.10,324.14,315.67,317.19,313.96,317.53,312.05,309.45,308.43,310.62,301.95,307.78,339.02,340.88,346.15,339.55,349.74,349.96,341.55,340.98,341.25,338.81,340.70,339.50,356.43,352.88,318.37,316.68,307.77,319.48,330.72,345.92,346.82,L7
2003-08-05 22:02:35+00:00,335.54,,,,349.07,356.55,353.41,356.60,356.41,354.50,356.68,357.37,360.00,360.92,358.31,355.05,358.80,,,347.11,344.63,339.25,337.70,339.70,336.83,330.69,326.87,317.00,326.77,339.46,341.82,333.61,,,334.21,332.37,328.38,328.42,324.15,330.25,319.01,321.00,345.06,355.12,358.57,353.68,,,360.53,364.51,362.01,367.28,366.53,375.59,371.92,374.42,357.44,,328.63,324.70,348.44,,,L7
2003-08-13 21:51:08+00:00,346.18,349.82,355.95,354.63,355.61,359.38,354.39,360.56,360.65,361.81,364.03,363.17,361.34,366.83,364.04,358.50,356.87,355.87,350.84,343.64,337.04,334.79,331.47,331.21,330.06,331.07,328.24,329.04,333.19,348.12,349.03,345.83,335.39,333.93,325.16,325.07,323.41,322.20,326.11,331.29,324.81,332.71,,350.49,375.25,354.65,356.40,355.71,357.97,357.54,357.56,371.86,341.97,364.12,363.04,375.67,337.94,304.32,300.19,341.06,349.86,371.91,373.12,L5
2003-09-14 21:51:42+00:00,338.93,335.04,342.82,339.68,340.80,346.93,342.88,342.25,345.57,346.68,349.29,349.52,353.38,353.28,354.80,347.71,351.65,351.21,350.44,344.36,345.17,341.21,338.77,331.61,329.85,321.98,319.03,323.24,328.71,339.78,338.79,336.27,331.23,331.83,331.25,328.52,324.97,326.25,324.39,321.50,312.78,316.41,335.54,338.51,347.01,341.31,353.37,350.43,349.96,349.21,347.87,348.27,346.15,345.72,344.50,346.05,331.83,323.69,301.84,306.67,331.81,362.11,355.35,L5
2003-09-30 21:52:18+00:00,330.49,,,,,,,,337.07,341.95,340.13,341.39,345.86,343.15,342.51,346.12,343.11,349.91,,,322.70,325.98,328.24,329.43,323.76,316.37,312.88,316.42,318.02,332.01,329.26,321.91,321.34,325.81,326.24,321.87,313.41,,,,,,,,,,,,,,,,366.98,,,,,,,,,,,L5
2003-10-07 21:58:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.04,310.86,307.29,308.55,333.27,340.94,,,,,,,,,,,,,,,,,,,,L5
2003-10-16 21:52:08+00:00,344.72,343.14,344.41,339.84,341.12,351.83,344.78,347.28,345.75,349.92,351.03,361.97,360.92,365.11,361.38,364.01,364.67,357.43,353.18,348.94,348.38,339.65,337.76,341.20,337.08,338.75,340.15,335.34,338.56,343.92,347.38,345.96,335.52,336.05,334.68,332.60,326.06,325.68,325.28,335.90,330.32,329.13,352.58,357.30,362.44,360.27,352.94,355.88,353.50,354.60,351.63,354.11,349.79,354.99,362.14,352.61,333.04,327.96,286.11,296.42,321.81,346.06,342.85,L5
2003-11-17 21:52:57+00:00,341.06,339.38,343.90,341.44,341.45,346.45,326.14,328.44,334.69,332.60,332.85,334.99,341.46,355.90,361.65,360.87,363.74,358.79,355.68,351.35,346.02,328.03,326.49,328.82,318.22,317.15,320.29,314.65,330.57,342.31,343.38,336.04,333.46,336.87,342.58,320.75,317.42,315.69,313.84,318.73,311.10,317.68,349.93,354.07,361.54,355.13,364.21,364.53,363.43,348.62,348.75,352.53,350.49,354.96,356.52,353.21,339.42,351.12,318.76,316.04,328.94,361.25,361.32,L5
2004-01-12 22:03:07+00:00,335.37,336.85,349.72,344.06,345.35,350.94,345.19,341.82,341.24,347.88,339.19,,,,350.59,350.53,349.72,349.84,345.80,338.07,341.04,340.13,337.12,334.22,331.20,325.61,,,,330.25,332.50,331.17,328.43,333.75,332.33,327.37,322.37,320.08,317.22,320.27,313.25,,,343.99,350.07,346.90,348.18,348.45,349.00,345.24,346.30,345.82,344.67,347.51,348.87,349.03,,,292.16,305.60,328.17,352.27,353.82,L7
2004-01-20 21:53:00+00:00,348.36,335.76,343.06,338.48,343.67,354.25,350.80,350.26,352.91,355.58,353.37,355.17,350.66,344.53,339.25,343.75,343.83,343.88,339.60,332.16,345.50,348.55,344.38,339.23,337.10,335.85,334.58,326.70,329.34,337.03,332.35,336.93,332.31,334.58,334.38,338.78,335.20,327.80,332.49,335.94,333.59,334.51,,348.16,356.86,,,,,,,,,,,,351.20,355.91,330.90,326.78,335.05,356.30,350.40,L5
2004-04-24 22:09:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.18,312.77,314.06,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-05-03 22:03:23+00:00,340.91,348.52,351.76,351.49,354.75,355.29,346.39,,,351.01,349.95,352.25,349.08,355.52,350.28,350.47,348.85,348.57,346.11,339.21,333.07,329.14,,,,329.13,329.00,331.07,331.52,337.21,330.98,334.89,333.51,332.11,331.30,331.53,331.98,,,326.41,322.84,327.83,338.39,342.64,349.94,344.62,354.28,351.41,346.27,340.64,340.66,338.95,,,351.00,343.31,324.07,,289.62,315.16,327.76,350.54,348.30,L7
2004-05-19 22:03:47+00:00,,,,346.86,354.64,353.90,348.80,351.86,354.23,355.82,351.62,354.17,358.34,360.13,357.69,355.51,350.64,,,349.65,339.49,336.45,333.35,333.21,328.25,328.33,324.06,330.20,333.47,336.66,333.65,,,333.35,331.45,334.03,328.95,323.26,327.56,324.39,325.26,329.58,346.82,348.15,358.50,347.60,,,,,,,,,,,,,,,,,,L7
2004-06-12 21:55:35+00:00,338.19,350.43,357.22,357.10,361.90,364.69,352.97,356.82,359.04,363.62,355.92,354.85,355.92,360.69,364.69,361.83,362.81,358.21,363.01,357.02,356.05,351.04,344.76,344.96,337.99,336.35,333.38,334.37,331.08,342.83,347.09,345.19,344.27,343.19,339.65,337.30,339.86,336.69,337.49,333.43,331.57,330.05,357.20,361.21,361.90,355.70,363.14,368.51,365.86,362.69,366.85,367.09,,,,,,,,,,,,L5
2004-06-28 21:56:04+00:00,335.76,337.54,346.62,343.76,352.91,361.02,354.53,351.97,350.40,350.91,354.26,360.46,358.17,356.05,363.92,360.51,355.62,350.50,350.50,345.74,343.17,342.08,335.17,338.08,337.28,333.95,335.53,323.24,332.79,342.30,343.54,335.10,334.46,332.68,332.17,329.04,328.15,325.68,329.32,331.08,330.84,328.34,346.65,354.07,359.86,352.07,357.69,355.01,358.33,359.68,359.39,361.77,365.31,369.94,361.31,359.77,339.67,337.21,303.03,325.50,344.94,369.14,371.86,L5
2004-07-30 21:57:15+00:00,329.24,337.69,345.18,347.00,350.28,354.42,346.90,348.17,349.70,353.45,353.33,352.30,356.68,357.59,353.68,348.18,346.25,344.43,346.39,345.70,340.23,337.31,329.56,333.02,328.49,334.33,324.37,333.90,335.70,339.04,332.92,334.45,329.65,330.15,327.77,330.45,327.82,325.79,327.34,332.44,329.56,336.59,348.20,351.60,349.59,342.31,352.13,353.40,344.26,348.68,352.11,,,,,,,,,,,,,L5
2004-08-15 21:57:13+00:00,339.28,338.45,344.44,338.50,343.93,344.89,341.42,344.53,345.93,345.31,344.90,343.05,338.32,341.40,343.54,340.66,344.67,347.04,341.52,334.62,333.98,336.37,329.49,325.24,324.25,323.17,319.44,317.51,323.16,332.46,330.21,329.29,323.36,326.81,323.09,327.03,322.67,317.72,322.17,325.05,323.21,323.23,341.41,339.49,346.66,342.21,348.75,346.87,341.27,342.21,340.60,,,,,,,,,,,,,L5
2004-08-22 22:03:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.74,321.61,,,,,,,,,310.31,321.91,314.26,311.23,326.54,336.32,,,,,,,,,,,,,,,,,,,,L5
2004-08-23 22:03:23+00:00,,,,341.50,336.60,345.32,341.67,342.83,340.99,343.26,341.26,343.21,342.91,342.87,343.75,348.07,350.05,,,338.93,337.97,333.48,330.53,332.47,329.96,325.71,325.14,322.15,322.94,337.04,335.27,330.98,,326.89,322.38,318.92,311.25,322.54,323.38,327.68,314.05,320.76,341.44,351.20,355.36,351.97,,,,,,,,,,,,,,,,,,L7
2004-09-08 22:03:17+00:00,351.36,349.25,353.80,348.55,347.07,356.94,354.84,355.89,,,354.84,356.63,361.67,363.60,364.66,360.28,363.67,363.98,360.04,351.96,353.53,344.26,344.57,,,,336.26,338.81,342.73,344.47,341.96,340.37,339.55,341.35,338.33,336.05,333.63,,,,323.22,325.90,351.44,355.91,361.11,357.47,359.19,356.43,360.43,359.56,356.25,359.29,,,366.60,359.84,346.94,348.54,317.99,312.30,337.53,363.56,365.43,L7
2004-09-24 22:03:12+00:00,335.63,,,,335.56,341.36,339.49,338.46,340.21,340.34,336.57,340.17,345.98,344.05,346.61,342.05,347.78,,,,330.21,324.11,325.42,328.54,321.83,317.51,319.31,316.86,320.01,325.65,326.56,322.19,,,323.90,324.60,320.76,319.42,315.80,322.65,312.23,319.39,337.89,346.03,349.47,345.41,,,,347.86,347.48,348.73,345.38,350.45,352.81,344.53,335.00,335.19,301.54,286.03,327.54,,,L7
2004-10-18 21:58:47+00:00,344.49,342.63,349.37,344.67,347.11,357.52,357.10,359.64,355.75,355.43,354.79,357.99,360.01,365.13,355.87,350.76,356.77,351.12,349.54,340.24,338.58,344.01,340.03,339.51,336.43,336.83,339.11,336.20,335.36,333.34,332.70,330.53,329.73,331.67,334.64,336.11,331.19,326.90,323.15,330.60,322.40,323.08,345.88,349.82,355.69,347.98,355.44,351.62,351.52,351.47,356.16,357.85,353.32,358.22,357.23,355.38,339.25,333.85,307.99,308.05,331.51,353.51,354.39,L5
2004-11-03 21:59:30+00:00,356.77,352.07,358.61,357.95,360.11,365.96,362.03,362.08,362.61,368.55,365.25,365.91,366.35,363.78,360.32,357.22,357.76,356.46,356.40,349.36,346.30,351.95,350.44,347.93,346.19,347.84,345.72,341.40,328.68,336.75,338.67,333.66,331.17,338.12,337.03,345.25,339.79,337.59,331.79,336.68,330.24,325.27,342.17,347.62,355.86,352.75,352.32,355.20,350.88,361.92,359.43,362.11,358.04,365.07,362.13,361.63,348.50,340.51,303.89,310.82,337.05,358.10,360.19,L5
2004-11-26 22:05:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,295.32,301.07,301.69,306.96,303.12,305.86,,,,,,,,,292.49,303.09,324.45,319.02,324.53,316.77,,,,,,,,,,,,,,,,,,L5
2004-12-29 22:03:32+00:00,350.99,344.60,350.86,346.75,349.76,,,,339.74,341.05,341.53,343.09,344.62,341.75,347.93,343.30,342.06,340.46,339.70,328.12,327.09,,,327.04,319.16,317.26,318.90,321.92,323.77,328.07,322.26,323.71,318.71,323.55,324.50,,,,316.34,314.99,309.34,312.64,335.25,342.43,351.92,345.59,349.86,347.62,346.10,343.79,,,340.34,334.35,342.42,342.74,321.11,306.54,301.83,314.66,328.91,350.08,350.42,L7
2005-03-03 22:04:17+00:00,352.45,357.38,361.56,360.75,362.87,,,361.99,357.44,363.13,360.43,363.12,362.49,362.98,364.23,361.16,362.21,358.24,357.61,352.02,,,,338.86,338.01,332.32,337.13,335.93,336.75,344.13,342.43,340.37,339.88,343.03,338.40,,,330.55,327.95,334.60,324.46,329.37,342.89,352.36,358.40,351.64,359.11,354.06,355.92,,,357.77,353.80,358.11,358.76,354.87,337.53,336.37,310.62,305.30,333.03,361.50,368.14,L7
2005-04-12 22:01:42+00:00,345.86,349.32,354.17,343.95,346.56,347.65,342.48,341.01,343.04,344.49,341.96,349.11,349.30,353.30,351.74,347.30,345.92,348.34,338.75,333.54,324.94,323.02,324.43,323.94,318.15,322.24,322.67,324.00,326.78,332.01,332.60,335.15,332.19,327.85,326.05,324.24,318.75,318.82,319.29,323.43,326.72,333.25,345.89,345.88,350.57,349.14,352.18,342.37,341.76,337.61,343.72,339.73,336.37,334.48,346.92,343.14,322.64,308.09,295.01,304.39,335.12,356.32,352.76,L5
