dates,satname,nzd0479-0000,nzd0479-0001,nzd0479-0002,nzd0479-0003,nzd0479-0004,nzd0479-0005,nzd0479-0006,nzd0479-0007,nzd0479-0008,nzd0479-0009,nzd0479-0010,nzd0479-0011,nzd0479-0012,nzd0479-0013,nzd0479-0014,nzd0479-0015,nzd0479-0016,nzd0479-0017,nzd0479-0018,nzd0479-0019,nzd0479-0020,nzd0479-0021,nzd0479-0022,nzd0479-0023,nzd0479-0024,nzd0479-0025,nzd0479-0026,nzd0479-0027,nzd0479-0028,nzd0479-0029,nzd0479-0030,nzd0479-0031,nzd0479-0032,nzd0479-0033,nzd0479-0034,nzd0479-0035,nzd0479-0036,nzd0479-0037,nzd0479-0038,nzd0479-0039,nzd0479-0040,nzd0479-0041,nzd0479-0042,nzd0479-0043,nzd0479-0044,nzd0479-0045,nzd0479-0046,nzd0479-0047,nzd0479-0048,nzd0479-0049,nzd0479-0050,nzd0479-0051,nzd0479-0052,nzd0479-0053,nzd0479-0054,nzd0479-0055,nzd0479-0056,nzd0479-0057,nzd0479-0058,nzd0479-0059,nzd0479-0060,nzd0479-0061,nzd0479-0062
2001-08-15 22:03:26+00:00,L7,342.76,346.23,350.21,345.22,349.79,353.79,347.70,348.34,349.73,351.23,348.99,346.88,347.89,352.40,350.52,349.33,348.25,351.59,347.45,343.65,338.73,333.00,331.30,330.45,322.67,321.87,320.77,319.89,320.01,334.74,332.59,327.66,327.38,325.02,324.87,319.89,319.05,318.28,319.58,321.80,315.17,315.36,344.30,342.00,351.22,340.53,352.74,348.41,348.37,347.97,347.61,345.30,342.34,340.84,345.63,340.92,315.26,326.43,302.86,324.73,338.58,356.39,358.12
2002-03-11 22:03:07+00:00,L7,344.66,342.93,344.68,341.00,343.88,344.80,341.63,342.60,342.95,349.60,347.36,350.13,355.13,360.10,353.25,353.98,356.43,351.98,351.97,348.47,344.32,341.35,342.95,341.51,336.25,330.74,333.88,321.28,333.25,341.29,338.12,335.55,333.86,336.33,334.45,332.14,327.49,323.23,329.22,329.18,325.18,325.58,351.40,358.97,364.88,350.27,356.84,357.30,359.47,354.45,354.73,356.08,353.59,365.75,372.33,371.13,,315.08,287.66,318.35,349.73,359.13,360.50
2002-04-12 22:03:01+00:00,L7,341.90,339.81,347.55,342.18,348.51,354.17,350.96,347.51,348.96,351.86,349.80,348.09,351.01,354.67,352.28,352.01,355.88,357.84,353.33,346.30,343.82,339.63,341.13,340.97,336.62,332.92,329.47,334.33,333.39,339.38,334.95,335.64,331.81,341.75,340.28,338.27,328.65,326.10,326.85,333.24,328.71,329.39,,365.36,375.78,357.25,364.74,364.96,368.19,364.49,371.61,383.35,,386.52,387.29,385.79,358.76,388.35,344.49,343.65,348.33,374.07,367.88
2002-05-14 22:03:19+00:00,L7,341.73,343.06,353.63,347.91,351.92,359.30,352.01,351.54,353.08,352.65,349.46,349.72,359.49,356.86,359.76,361.37,357.35,354.92,357.91,347.53,345.65,339.77,343.09,341.82,337.59,331.32,336.26,337.05,348.12,348.59,342.44,337.88,337.20,343.55,343.73,339.48,335.03,328.93,327.53,329.84,329.25,326.69,352.76,359.61,363.83,353.58,363.95,365.60,358.37,355.73,363.57,365.31,360.46,371.43,393.37,383.79,363.37,,332.60,343.36,356.62,372.87,367.41
2002-06-15 22:03:07+00:00,L7,,,336.21,335.26,341.01,349.53,344.82,344.75,348.41,346.63,340.62,344.47,346.78,349.75,343.96,344.06,345.15,344.41,343.89,335.49,337.42,335.60,332.54,331.60,327.58,324.21,327.65,330.81,326.22,334.17,333.33,328.85,330.58,328.54,325.32,323.88,318.31,318.74,319.22,321.68,314.73,318.95,345.78,348.23,346.16,341.65,349.96,351.88,350.35,350.97,352.66,352.86,349.69,356.62,365.81,358.62,343.50,327.18,305.92,322.64,339.11,369.46,360.41
2002-07-01 22:03:02+00:00,L7,325.86,318.71,328.86,324.67,330.30,336.55,334.43,332.83,331.15,331.75,332.06,336.31,335.44,337.81,339.33,336.99,338.27,335.11,333.55,324.53,323.06,323.90,320.15,320.43,317.22,316.55,317.94,318.56,314.29,326.43,326.91,324.17,321.04,320.79,318.02,318.54,306.05,310.15,309.31,314.12,304.26,314.67,328.36,336.13,341.96,338.42,342.44,343.95,343.00,344.87,343.40,341.44,337.95,,,620.74,,,,,,,
2002-08-25 22:08:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-11-22 22:02:21+00:00,L7,354.18,346.99,354.12,350.63,353.60,360.09,351.93,348.08,349.58,351.88,356.58,353.17,352.95,356.33,356.61,354.55,357.53,351.24,345.22,338.47,336.68,332.67,331.77,329.84,326.32,323.53,324.70,325.35,331.19,334.56,331.97,328.33,320.56,323.06,319.83,321.93,316.68,314.95,313.32,316.12,306.35,311.04,346.35,349.68,354.15,346.88,355.24,357.96,350.35,350.76,350.05,351.38,353.27,357.10,371.10,367.55,333.04,338.68,322.44,327.48,338.05,352.69,356.60
2003-08-05 22:02:35+00:00,L7,330.30,,,,342.46,348.11,342.55,346.47,346.91,345.56,348.24,347.24,350.50,350.06,347.45,344.19,347.11,,,336.25,332.94,330.31,327.57,328.84,325.14,320.56,316.74,310.39,321.14,332.22,331.69,326.37,,,324.08,324.77,320.38,318.92,315.71,320.75,311.41,315.37,332.39,339.92,344.75,341.01,,,345.33,347.62,346.81,345.57,344.82,345.19,346.59,349.09,332.11,321.54,303.30,310.88,335.77,,
2003-08-13 21:51:08+00:00,L5,351.70,358.71,364.84,364.04,362.57,368.27,365.82,371.23,370.65,371.22,372.92,373.84,371.34,378.26,375.47,369.93,369.18,367.30,364.17,355.07,349.35,344.20,342.14,342.64,342.37,341.74,338.91,336.00,339.12,355.74,359.70,353.45,344.28,344.60,335.83,333.07,331.83,332.20,335.00,341.29,332.81,338.64,,366.49,389.80,367.98,366.40,370.26,373.97,375.32,373.56,394.72,364.83,396.12,389.71,402.34,364.61,344.32,326.86,355.61,363.19,384.22,390.90
2003-09-14 21:51:42+00:00,L5,340.03,336.82,344.60,341.56,342.19,348.71,345.17,344.38,347.57,348.56,351.07,351.65,355.38,355.57,357.09,350.00,354.11,353.50,353.11,346.65,347.63,343.09,340.90,333.90,332.31,324.11,321.16,324.63,329.90,341.30,340.92,337.79,333.01,333.96,333.38,330.12,326.65,328.25,326.17,323.50,314.38,317.60,338.21,341.71,349.92,343.98,355.37,353.34,353.16,352.77,351.07,352.84,350.72,352.12,349.83,351.38,337.16,331.69,307.17,309.58,334.48,364.57,358.91
2003-09-30 21:52:18+00:00,L5,328.97,,,,,,,,334.32,339.36,337.69,338.46,343.11,340.01,339.37,342.98,339.73,346.77,,426.87,319.32,323.39,325.31,326.29,320.38,313.44,309.95,314.51,316.39,329.91,326.33,319.81,318.90,322.88,323.31,319.67,311.09,,,,,,,,,,,,,,,,360.69,,,,,,,,,,
2003-10-07 21:58:11+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.48,313.61,309.49,310.18,336.94,345.34,,,,,,,,,,,,,,,,,,,
2003-10-16 21:52:08+00:00,L5,342.17,339.03,340.30,335.49,337.90,347.72,339.49,342.35,341.13,345.57,346.92,357.04,356.29,359.82,356.09,358.72,358.98,352.14,347.01,343.65,342.69,335.30,332.83,335.91,331.39,333.82,335.22,332.12,335.82,340.40,342.45,342.44,331.41,331.12,329.75,328.90,322.17,321.05,321.17,331.28,326.62,326.39,346.41,349.90,355.71,354.10,348.32,349.15,346.10,346.38,344.23,343.54,339.22,340.19,349.81,340.28,320.71,309.46,273.78,289.69,315.64,340.37,334.63
2003-11-17 21:52:57+00:00,L5,336.37,331.82,336.34,333.44,335.54,338.89,316.43,319.37,326.19,324.60,325.29,325.92,332.96,346.19,351.94,351.16,353.28,349.08,344.35,341.64,335.56,320.03,317.42,319.11,307.76,308.08,311.22,308.74,325.53,335.83,334.31,329.56,325.90,327.80,333.51,313.95,310.26,307.19,306.28,310.23,304.30,312.64,338.60,340.47,349.18,343.80,355.71,352.17,349.83,333.51,335.15,333.10,331.06,327.76,333.85,330.54,316.75,317.12,296.09,303.68,317.61,350.79,346.21
2003-12-10 21:58:53+00:00,L5,,,,,,,,,,,,,,,,305.48,309.01,307.19,,291.82,630.11,,,,,,,,,,294.51,288.40,284.42,281.61,289.42,,,,,,,,,305.20,308.98,303.94,301.24,307.26,305.03,,,,,,,,,,,,291.50,317.15,320.87
2004-01-12 22:03:07+00:00,L7,334.40,335.29,348.16,342.41,344.13,349.38,343.19,339.95,339.49,346.23,337.63,,,,348.59,348.53,347.57,347.84,343.47,336.07,338.89,338.48,335.25,332.22,329.05,323.74,,,,328.92,330.63,329.84,326.87,331.88,330.46,325.97,320.90,318.33,315.66,318.52,311.85,,,341.19,347.52,344.57,346.43,345.90,346.20,342.13,343.50,341.82,340.67,341.91,344.20,344.36,,,287.49,303.05,325.84,350.12,350.71
2004-01-20 21:53:00+00:00,L5,353.46,343.98,351.28,347.19,350.10,362.47,361.37,360.13,362.16,364.29,361.59,365.04,359.91,355.10,349.82,354.32,355.21,354.45,351.93,342.73,356.88,357.26,354.25,349.80,348.48,345.72,344.45,333.13,334.82,344.08,342.22,343.98,340.53,344.45,344.25,346.18,342.99,337.05,340.71,345.19,340.99,339.99,,362.96,370.31,,,,,,,,,,,,375.87,392.91,355.57,340.23,347.38,367.68,366.84
2004-04-24 22:09:31+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.80,312.44,313.69,,,,,,,,,,,,,,,,,,,,,,,
2004-05-03 22:03:23+00:00,L7,345.32,355.63,358.87,359.02,360.32,362.40,355.53,,,358.54,357.06,360.78,357.08,364.66,359.42,359.61,358.70,357.71,356.78,348.35,342.92,336.67,,,,337.66,337.53,336.64,336.26,343.31,339.51,340.99,340.62,340.64,339.83,337.93,338.72,,,334.41,329.24,332.57,349.06,355.44,361.58,355.29,362.28,363.05,359.07,354.86,353.46,357.24,,,372.33,364.64,345.40,,310.95,326.80,338.43,360.39,362.52
2004-05-18 22:01:02+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-19 22:03:47+00:00,L7,,,,355.10,360.73,361.68,358.80,361.19,362.98,364.06,359.40,363.50,367.09,370.13,367.69,365.51,361.41,,,359.65,350.26,344.69,342.68,343.21,339.02,337.66,333.39,336.29,338.66,343.33,342.98,,,342.68,340.78,341.03,336.32,332.01,335.34,333.14,332.26,334.77,358.49,362.15,371.23,359.27,,,,,,,,,,,,,,,,,
2004-06-12 21:55:35+00:00,L5,336.05,346.99,353.78,353.45,359.20,361.25,348.54,352.69,355.16,359.97,352.48,350.72,352.04,356.26,360.26,357.40,358.04,353.78,357.84,352.59,351.28,347.39,340.63,340.53,333.22,332.22,329.25,331.67,328.78,339.88,342.96,342.24,340.83,339.06,335.52,334.20,336.60,332.81,334.05,329.55,328.47,327.75,352.03,355.01,356.26,350.53,359.27,362.87,359.66,355.80,360.65,358.23,,,,,,,,,,,
2004-06-28 21:56:04+00:00,L5,332.79,332.76,341.84,338.70,349.17,356.24,348.39,346.24,345.03,345.85,349.48,354.73,352.79,349.91,357.78,354.37,349.00,344.36,343.33,339.60,336.55,337.02,329.44,331.94,330.66,328.22,329.80,319.50,329.60,338.20,337.81,331.00,329.68,326.95,326.44,324.74,323.62,320.30,324.54,325.71,326.54,325.15,339.48,345.47,352.04,344.90,352.32,347.19,349.73,350.12,350.79,349.48,353.02,352.74,346.98,345.44,325.34,315.71,288.70,317.68,337.77,362.52,362.30
2004-07-30 21:57:15+00:00,L5,333.72,344.91,352.40,354.65,355.93,361.64,356.19,356.84,357.83,361.10,360.55,360.97,364.80,366.88,362.97,357.47,356.25,353.72,357.22,354.99,350.23,344.96,338.23,342.31,338.49,343.00,333.04,339.55,340.51,345.23,341.59,340.64,336.87,338.82,336.44,336.95,334.66,333.91,334.56,340.57,336.06,341.40,359.03,364.60,361.41,353.14,360.26,365.22,357.26,363.12,365.11,,,,,,,,,,,,
2004-08-15 21:57:13+00:00,L5,343.69,345.56,351.55,346.03,349.50,352.00,350.56,353.06,353.93,352.84,352.01,351.58,346.32,350.54,352.68,349.80,354.52,356.18,352.19,343.76,343.83,343.90,338.02,334.38,334.10,331.70,327.97,323.08,327.90,338.56,338.74,335.39,330.47,335.34,331.62,333.43,329.41,325.72,329.28,333.05,329.61,327.97,352.08,352.29,358.30,352.88,356.75,358.51,354.07,356.43,353.40,,,,,,,,,,,,
2004-08-22 22:03:36+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.38,302.89,316.66,,,,,,,,,304.53,315.41,309.06,307.38,317.87,325.92,,,,,,,,,,,,,,,,,,,
2004-08-23 22:03:23+00:00,L7,,,,333.03,330.34,337.32,331.38,333.23,331.99,334.79,333.26,333.61,333.91,332.58,333.46,337.78,338.97,,,328.64,326.89,325.01,320.93,322.18,318.88,316.11,315.54,315.89,317.61,330.18,325.67,324.12,,317.29,312.78,311.72,303.67,313.54,315.38,318.68,306.85,315.43,329.44,336.80,342.27,339.97,,,,,,,,,,,,,,,,,
2004-09-08 22:03:17+00:00,L7,348.19,344.14,348.69,343.14,343.07,351.83,348.27,349.76,,,349.73,350.50,355.92,357.03,358.09,353.71,356.59,357.41,352.37,345.39,346.45,338.85,338.44,,,,330.13,334.81,339.32,340.09,335.83,335.99,334.44,335.22,332.20,331.45,328.79,,,,318.62,322.49,343.77,346.71,352.75,349.80,353.44,348.07,351.23,349.34,347.05,346.15,,,351.27,344.51,331.61,325.54,302.66,303.94,329.86,356.48,355.21
2004-09-24 22:03:12+00:00,L7,333.01,,,,332.26,337.14,334.06,333.39,335.46,335.87,332.35,335.10,341.23,338.62,341.18,336.62,341.93,,,,324.36,319.64,320.35,323.11,315.98,312.44,314.24,313.56,317.20,322.03,321.49,318.57,,,318.83,320.80,316.76,314.67,311.58,317.90,308.43,316.58,331.56,338.43,342.56,339.08,,,,339.42,339.88,337.87,334.52,335.25,340.14,331.86,322.33,316.19,288.87,279.12,321.21,,
2004-10-18 21:58:47+00:00,L5,343.59,341.19,347.93,343.14,345.98,356.08,355.24,357.91,354.13,353.90,353.35,356.26,358.39,363.27,354.01,348.90,354.77,349.26,347.37,338.38,336.58,342.48,338.30,337.65,334.43,335.10,337.38,335.07,334.40,332.10,330.97,329.29,328.29,329.94,332.91,334.81,329.82,325.28,321.71,328.97,321.10,322.12,343.71,347.22,353.33,345.81,353.81,349.26,348.92,348.58,353.56,354.14,349.61,353.02,352.90,351.05,334.92,327.35,303.66,305.69,329.34,351.51,351.50
2004-11-03 21:59:30+00:00,L5,353.74,347.18,353.72,352.77,356.28,361.07,355.74,356.21,357.11,363.37,360.36,360.04,360.85,357.49,354.03,350.93,350.99,350.17,349.07,343.07,339.53,346.77,344.57,341.64,339.42,341.97,339.85,337.57,325.42,332.56,332.80,329.47,326.28,332.25,331.16,340.85,335.16,332.09,326.90,331.18,325.84,322.01,334.84,338.82,347.86,345.42,346.82,347.20,342.08,352.14,350.63,349.54,345.47,347.47,347.46,346.96,333.83,318.51,289.22,302.82,329.72,351.33,350.41
2004-11-19 21:59:42+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-26 22:05:41+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,303.85,306.64,306.43,313.06,311.65,311.96,,,,,,,,,298.89,307.83,335.12,331.82,336.17,327.44,,,,,,,,,,,,,,,,,
2004-12-29 22:03:32+00:00,L7,353.13,348.04,354.30,350.40,352.46,,,,343.61,344.70,344.97,347.22,348.50,346.18,352.36,347.73,346.83,344.89,344.87,332.55,331.86,,,331.47,323.93,321.39,323.03,324.62,326.07,331.02,326.39,326.66,322.15,327.68,328.63,,,,319.78,318.86,312.44,314.94,340.42,348.63,357.56,350.76,353.73,353.26,352.30,350.68,,,349.20,346.75,352.75,353.07,331.44,322.04,312.16,320.30,334.08,354.85,357.31
2005-01-13 22:06:28+00:00,L5,269.30,,,,,,,,,,,,,274.47,287.64,265.77,271.45,,,531.27,204.60,,,,,,,,,,,,,,,,,,,,,203.31,237.19,,284.05,279.76,272.72,,,,,,,,,,,,,,,303.19,
