dates,sar2296-0000,sar2296-0001,sar2296-0002,satname
1984-06-14 09:40:12+00:00,218.39,206.35,348.09,L5
1984-09-11 09:36:14+00:00,219.91,214.27,345.16,L5
1984-10-13 09:36:13+00:00,217.45,211.0,342.75,L5
1984-10-29 09:36:08+00:00,211.03,209.15,346.65,L5
1985-01-17 09:36:29+00:00,218.4,208.67,344.72,L5
1985-03-13 09:42:20+00:00,215.1,208.65,342.75,L5
1985-08-04 09:41:41+00:00,213.77,212.9,340.95,L5
1985-08-13 09:35:48+00:00,221.26,210.99,341.74,L5
1985-08-20 09:41:31+00:00,215.72,210.34,342.79,L5
1985-08-29 09:35:38+00:00,,,332.65,L5
1985-09-05 09:41:19+00:00,211.72,204.3,347.51,L5
1985-09-14 09:35:25+00:00,211.82,206.94,342.9,L5
1985-09-21 09:41:07+00:00,211.43,213.47,343.33,L5
1985-10-23 09:40:46+00:00,218.49,209.95,350.22,L5
1985-12-03 09:34:19+00:00,219.02,209.5,346.59,L5
1986-01-04 09:33:44+00:00,213.8,218.11,342.02,L5
1986-01-20 09:33:24+00:00,216.41,214.26,335.7,L5
1986-03-16 09:37:58+00:00,212.17,218.62,341.02,L5
1986-04-01 09:37:39+00:00,213.92,207.88,345.27,L5
1986-05-12 09:30:53+00:00,221.52,214.32,345.03,L5
1986-05-28 09:30:02+00:00,211.29,,,L5
1986-07-31 09:28:19+00:00,218.47,209.97,341.69,L5
1986-09-17 09:26:37+00:00,215.67,207.67,343.84,L5
1987-01-23 09:26:04+00:00,214.32,209.8,345.92,L5
1987-02-08 09:26:31+00:00,210.91,204.75,351.65,L5
1987-04-20 09:35:01+00:00,212.79,207.73,342.42,L5
1987-06-23 09:36:39+00:00,219.96,209.58,351.23,L5
1987-07-18 09:31:20+00:00,214.93,210.95,345.35,L5
1987-08-03 09:31:49+00:00,229.55,210.82,347.68,L5
1987-08-19 09:32:18+00:00,222.06,212.16,337.3,L5
1987-09-11 09:38:40+00:00,218.43,208.45,350.15,L5
1987-09-20 09:33:05+00:00,212.05,207.38,346.45,L5
1987-11-07 09:34:02+00:00,209.66,205.39,349.33,L5
1988-01-10 09:35:05+00:00,243.81,215.9,341.45,L5
1988-02-11 09:35:41+00:00,224.43,206.72,348.28,L5
1988-03-14 09:36:03+00:00,213.33,216.08,341.07,L5
1988-04-15 09:36:14+00:00,211.87,210.19,347.8,L5
1988-05-17 09:36:32+00:00,209.02,206.43,360.1,L5
1988-06-02 09:36:14+00:00,215.62,200.29,347.95,L5
1988-06-09 09:42:27+00:00,219.76,216.69,348.07,L5
1988-07-11 09:42:36+00:00,212.17,208.47,344.0,L5
1988-08-12 09:42:37+00:00,211.17,208.82,339.63,L5
1988-08-21 09:36:53+00:00,221.2,205.5,345.91,L5
1988-08-28 09:42:43+00:00,214.7,214.54,344.92,L5
1988-09-06 09:36:55+00:00,210.43,216.02,343.74,L5
1988-09-22 09:36:50+00:00,213.73,212.5,343.31,L5
1988-10-31 09:42:31+00:00,215.81,211.87,341.38,L5
1988-11-09 09:36:45+00:00,242.79,204.16,330.78,L5
1988-12-11 09:36:09+00:00,222.19,208.01,339.93,L5
1989-01-12 09:36:20+00:00,216.29,201.26,344.52,L5
1989-01-19 09:41:56+00:00,201.46,175.61,,L5
1989-01-28 09:36:07+00:00,219.43,207.04,349.56,L5
1989-03-24 09:40:50+00:00,212.53,210.36,346.1,L5
1989-04-02 09:34:48+00:00,225.86,214.31,346.52,L5
1989-04-18 09:34:43+00:00,222.68,206.16,347.25,L5
1989-05-20 09:34:32+00:00,219.52,217.22,340.18,L5
1989-07-23 09:33:21+00:00,218.79,207.65,340.19,L5
1989-07-30 09:39:00+00:00,214.42,207.08,353.53,L5
1989-09-16 09:37:43+00:00,219.68,205.65,347.1,L5
1989-09-25 09:31:28+00:00,220.43,202.93,353.58,L5
1989-10-18 09:36:54+00:00,217.51,203.9,350.64,L5
1989-10-27 09:30:51+00:00,213.27,211.07,343.28,L5
1989-11-12 09:30:31+00:00,212.73,207.7,344.98,L5
1989-12-14 09:29:14+00:00,214.73,211.0,342.93,L5
1990-01-31 09:28:06+00:00,217.26,202.31,351.59,L5
1990-03-04 09:27:02+00:00,199.94,204.67,345.1,L5
1990-04-21 09:26:22+00:00,218.58,208.58,349.3,L5
1990-05-07 09:26:19+00:00,204.98,212.42,345.3,L5
1990-07-10 09:25:52+00:00,221.66,202.74,348.73,L5
1990-08-11 09:26:07+00:00,231.3,207.87,340.82,L5
1990-10-21 09:31:26+00:00,216.6,213.08,342.67,L5
1991-01-02 09:25:37+00:00,261.74,,,L5
1991-01-25 09:32:26+00:00,225.75,201.57,348.22,L5
1991-03-14 09:33:17+00:00,217.98,211.73,344.16,L5
1991-03-23 09:27:19+00:00,214.21,,,L5
1991-05-26 09:28:22+00:00,225.01,211.43,344.06,L5
1991-06-27 09:28:49+00:00,207.08,202.85,348.94,L5
1991-07-04 09:35:06+00:00,209.35,207.74,344.55,L5
1991-08-05 09:35:24+00:00,228.37,214.68,341.74,L5
1991-10-01 09:30:07+00:00,213.1,212.19,345.01,L5
1991-10-17 09:30:18+00:00,,,337.28,L5
1991-10-24 09:36:03+00:00,219.3,217.56,329.1,L5
1991-11-02 09:30:16+00:00,214.73,207.67,342.73,L5
1991-12-04 09:30:36+00:00,220.88,196.31,354.99,L5
1992-01-05 09:30:23+00:00,211.0,203.03,345.13,L5
1992-02-06 09:30:19+00:00,226.35,202.21,359.92,L5
1992-02-22 09:30:17+00:00,214.77,216.53,343.2,L5
1992-02-29 09:36:04+00:00,222.33,200.51,344.65,L5
1992-03-16 09:36:06+00:00,227.29,201.41,345.08,L5
1992-04-26 09:29:58+00:00,207.08,221.42,335.93,L5
1992-05-28 09:29:18+00:00,214.75,204.87,346.51,L5
1992-06-13 09:29:31+00:00,214.99,216.45,342.16,L5
1992-07-15 09:29:08+00:00,209.14,210.61,340.93,L5
1992-07-31 09:28:32+00:00,211.64,214.31,339.59,L5
1992-08-16 09:28:41+00:00,225.83,211.39,340.18,L5
1992-09-24 09:33:50+00:00,230.33,202.95,349.62,L5
1993-01-14 09:33:32+00:00,216.21,199.6,344.59,L5
1993-01-23 09:27:51+00:00,211.65,205.1,346.13,L5
1993-02-15 09:33:51+00:00,220.1,201.99,349.1,L5
1993-03-12 09:27:54+00:00,218.22,211.24,345.63,L5
1993-03-19 09:34:05+00:00,226.05,215.02,333.69,L5
1993-04-20 09:34:18+00:00,225.1,204.39,351.31,L5
1993-05-15 09:28:13+00:00,219.15,218.62,322.97,L5
1993-05-31 09:28:40+00:00,213.12,213.91,340.4,L5
1993-07-18 09:28:08+00:00,217.4,211.39,343.21,L5
1993-08-19 09:28:32+00:00,221.35,207.16,346.53,L5
1993-11-14 09:33:52+00:00,218.18,209.52,351.11,L5
1993-12-16 09:33:42+00:00,211.13,208.21,343.13,L5
1994-01-17 09:33:15+00:00,247.74,202.32,361.36,L5
1994-03-06 09:32:40+00:00,219.28,208.99,348.81,L5
1994-03-22 09:32:26+00:00,226.88,200.56,354.33,L5
1994-03-31 09:26:06+00:00,215.92,208.67,345.04,L5
1994-04-23 09:31:50+00:00,222.58,209.81,347.33,L5
1994-07-05 09:24:34+00:00,217.22,215.47,333.33,L5
1994-07-28 09:29:42+00:00,220.51,211.23,341.73,L5
1994-08-22 09:23:17+00:00,208.57,208.07,346.0,L5
1994-08-29 09:28:53+00:00,217.08,209.34,345.35,L5
1994-10-16 09:27:33+00:00,224.03,211.94,343.43,L5
1994-11-10 09:20:30+00:00,218.8,211.81,346.76,L5
1995-01-29 09:17:46+00:00,247.69,206.01,,L5
1995-02-05 09:23:40+00:00,230.37,213.48,346.85,L5
1995-02-21 09:23:02+00:00,214.23,207.7,346.84,L5
1995-05-05 09:14:11+00:00,212.17,218.3,342.22,L5
1995-05-21 09:13:28+00:00,217.79,212.31,344.16,L5
1995-06-06 09:12:43+00:00,213.02,211.73,341.3,L5
1995-06-22 09:12:01+00:00,218.19,213.31,336.86,L5
1995-07-24 09:10:32+00:00,228.5,216.83,337.67,L5
1995-09-10 09:07:55+00:00,222.7,213.54,347.69,L5
1995-12-15 09:06:48+00:00,,,318.27,L5
1996-02-01 09:10:13+00:00,202.02,185.78,,L5
1996-04-05 09:14:27+00:00,,203.16,,L5
1996-05-23 09:17:17+00:00,211.99,212.6,343.76,L5
1996-05-30 09:23:51+00:00,211.69,221.2,345.89,L5
1996-06-08 09:18:34+00:00,216.25,212.38,346.64,L5
1996-07-10 09:20:15+00:00,220.74,216.11,341.78,L5
1996-07-17 09:26:25+00:00,217.27,215.08,344.87,L5
1996-07-26 09:21:07+00:00,211.09,203.63,345.05,L5
1996-08-11 09:21:33+00:00,,,346.04,L5
1996-08-18 09:28:06+00:00,223.07,205.82,352.79,L5
1996-08-27 09:22:48+00:00,216.21,201.32,343.7,L5
1996-09-19 09:29:51+00:00,217.03,209.52,349.17,L5
1996-09-28 09:24:09+00:00,215.34,207.49,351.42,L5
1996-10-21 09:31:31+00:00,217.57,206.65,339.3,L5
1996-11-06 09:32:18+00:00,229.39,207.3,349.5,L5
1996-12-17 09:28:27+00:00,217.58,207.46,354.33,L5
1997-02-03 09:30:16+00:00,217.73,200.34,,L5
1997-03-30 09:38:40+00:00,223.38,213.5,342.75,L5
1997-04-08 09:32:48+00:00,184.66,196.71,,L5
1997-04-24 09:33:46+00:00,218.58,217.09,338.07,L5
1997-05-10 09:33:55+00:00,213.27,212.68,344.14,L5
1997-07-13 09:36:33+00:00,209.88,213.43,344.14,L5
1997-07-29 09:37:05+00:00,215.44,207.0,346.64,L5
1997-08-14 09:37:35+00:00,219.31,212.37,345.5,L5
1997-08-21 09:43:35+00:00,210.59,207.85,342.71,L5
1997-09-06 09:44:04+00:00,213.33,208.38,345.19,L5
1997-09-15 09:38:08+00:00,217.75,212.35,341.94,L5
1997-09-22 09:44:31+00:00,222.62,208.48,341.35,L5
1997-10-08 09:44:58+00:00,214.65,208.47,336.67,L5
1998-01-12 09:47:20+00:00,218.39,208.11,352.52,L5
1998-01-21 09:41:44+00:00,226.45,200.04,351.25,L5
1998-01-28 09:47:41+00:00,222.76,216.1,337.61,L5
1998-02-06 09:42:06+00:00,214.31,210.66,362.74,L5
1998-02-13 09:48:01+00:00,219.59,208.99,359.33,L5
1998-03-01 09:48:17+00:00,219.95,207.15,345.46,L5
1998-05-13 09:43:08+00:00,212.61,212.34,344.85,L5
1998-05-20 09:49:25+00:00,207.59,206.15,342.69,L5
1998-07-16 09:44:23+00:00,212.4,215.25,340.42,L5
1998-07-23 09:50:13+00:00,214.58,208.24,343.67,L5
1998-08-01 09:44:28+00:00,210.5,217.86,337.45,L5
1998-08-17 09:44:12+00:00,213.1,213.67,343.61,L5
1998-08-24 09:50:29+00:00,207.95,210.05,342.76,L5
1998-09-09 09:50:36+00:00,217.71,212.03,354.83,L5
1998-09-18 09:44:32+00:00,213.04,212.86,350.41,L5
1998-10-11 09:50:45+00:00,226.19,216.4,346.96,L5
1998-11-12 09:50:56+00:00,222.8,212.28,339.51,L5
1998-11-21 09:44:46+00:00,226.7,198.01,354.07,L5
1998-12-23 09:44:47+00:00,224.91,213.99,343.17,L5
1999-01-15 09:50:53+00:00,218.73,209.91,353.96,L5
1999-01-24 09:44:47+00:00,212.25,206.5,,L5
1999-01-31 09:50:59+00:00,216.4,199.98,342.98,L5
1999-02-16 09:51:10+00:00,211.71,204.89,350.05,L5
1999-02-25 09:44:59+00:00,208.68,205.25,348.58,L5
1999-03-13 09:45:10+00:00,216.79,209.51,341.7,L5
1999-03-20 09:50:51+00:00,215.69,212.29,346.37,L5
1999-04-05 09:50:37+00:00,210.08,211.24,349.93,L5
1999-05-07 09:50:33+00:00,224.99,213.72,341.05,L5
1999-05-23 09:50:11+00:00,,222.37,,L5
1999-06-17 09:44:05+00:00,214.16,217.28,340.28,L5
1999-07-02 10:04:38+00:00,210.22,211.22,344.61,L7
1999-07-03 09:43:56+00:00,215.86,202.44,348.42,L5
1999-07-18 10:04:42+00:00,207.18,205.74,341.93,L7
1999-07-19 09:43:52+00:00,211.92,210.22,345.99,L5
1999-07-26 09:49:38+00:00,202.45,201.35,343.32,L5
1999-08-03 10:04:49+00:00,218.99,206.88,345.64,L7
1999-08-12 09:59:01+00:00,211.19,208.08,339.65,L7
1999-08-28 09:59:04+00:00,210.4,212.18,341.69,L7
1999-09-04 10:04:51+00:00,208.82,206.53,342.67,L7
1999-09-05 09:42:46+00:00,212.65,216.46,345.04,L5
1999-09-12 09:48:43+00:00,217.86,211.13,344.75,L5
1999-09-13 09:58:59+00:00,212.87,210.92,347.25,L7
1999-10-06 10:04:57+00:00,221.92,209.95,345.15,L7
