dates,satname,sar2296-0000,sar2296-0001,sar2296-0002
1984-06-14 09:40:12+00:00,L5,218.39,206.35,348.09
1984-06-30 09:40:25+00:00,L5,,,
1984-07-16 09:40:39+00:00,L5,,,
1984-09-11 09:36:14+00:00,L5,219.91,214.27,345.16
1984-10-04 09:42:01+00:00,L5,,,
1984-10-13 09:36:13+00:00,L5,217.45,211.00,342.75
1984-10-29 09:36:08+00:00,L5,211.03,209.15,346.65
1984-12-07 09:41:55+00:00,L5,,,
1985-01-17 09:36:29+00:00,L5,218.40,208.67,344.72
1985-03-13 09:42:20+00:00,L5,215.10,208.65,342.75
1985-05-25 09:36:15+00:00,L5,,,
1985-06-17 09:42:00+00:00,L5,,,
1985-08-04 09:41:41+00:00,L5,213.77,212.90,340.95
1985-08-13 09:35:48+00:00,L5,221.26,210.99,341.74
1985-08-20 09:41:31+00:00,L5,215.72,210.34,342.79
1985-08-29 09:35:38+00:00,L5,372.79,359.91,332.65
1985-09-05 09:41:19+00:00,L5,211.72,204.30,347.51
1985-09-14 09:35:25+00:00,L5,211.82,206.94,342.90
1985-09-21 09:41:07+00:00,L5,211.43,213.47,343.33
1985-10-23 09:40:46+00:00,L5,218.49,209.95,350.22
1985-12-03 09:34:19+00:00,L5,219.02,209.50,346.59
1986-01-04 09:33:44+00:00,L5,213.80,218.11,342.02
1986-01-20 09:33:24+00:00,L5,216.41,214.26,335.70
1986-03-16 09:37:58+00:00,L5,212.17,218.62,341.02
1986-03-25 09:32:01+00:00,L5,,,
1986-04-01 09:37:39+00:00,L5,213.92,207.88,345.27
1986-05-12 09:30:53+00:00,L5,221.52,214.32,345.03
1986-05-28 09:30:02+00:00,L5,211.29,382.11,240.23
1986-07-31 09:28:19+00:00,L5,218.47,209.97,341.69
1986-08-23 09:33:15+00:00,L5,,,
1986-09-17 09:26:37+00:00,L5,215.67,207.67,343.84
1986-09-24 09:32:11+00:00,L5,,,
1987-01-23 09:26:04+00:00,L5,214.32,209.80,345.92
1987-02-08 09:26:31+00:00,L5,210.91,204.75,351.65
1987-03-03 09:33:20+00:00,L5,,,
1987-04-20 09:35:01+00:00,L5,212.79,207.73,342.42
1987-04-29 09:29:30+00:00,L5,,,
1987-05-22 09:35:55+00:00,L5,,,
1987-06-07 09:36:18+00:00,L5,,,
1987-06-16 09:30:43+00:00,L5,,,
1987-06-23 09:36:39+00:00,L5,219.96,209.58,351.23
1987-07-18 09:31:20+00:00,L5,214.93,210.95,345.35
1987-08-03 09:31:49+00:00,L5,229.55,210.82,347.68
1987-08-10 09:37:49+00:00,L5,,,
1987-08-19 09:32:18+00:00,L5,222.06,212.16,337.30
1987-08-26 09:38:16+00:00,L5,,,
1987-09-11 09:38:40+00:00,L5,218.43,208.45,350.15
1987-09-20 09:33:05+00:00,L5,212.05,207.38,346.45
1987-10-06 09:33:26+00:00,L5,,,
1987-11-07 09:34:02+00:00,L5,209.66,205.39,349.33
1988-01-10 09:35:05+00:00,L5,243.81,215.90,341.45
1988-02-11 09:35:41+00:00,L5,224.43,206.72,348.28
1988-03-14 09:36:03+00:00,L5,213.33,216.08,341.07
1988-04-15 09:36:14+00:00,L5,211.87,210.19,347.80
1988-05-17 09:36:32+00:00,L5,209.02,206.43,360.10
1988-06-02 09:36:14+00:00,L5,215.62,200.29,347.95
1988-06-09 09:42:27+00:00,L5,219.76,216.69,348.07
1988-07-11 09:42:36+00:00,L5,212.17,208.47,344.00
1988-07-20 09:36:51+00:00,L5,,,
1988-07-27 09:42:39+00:00,L5,,,
1988-08-12 09:42:37+00:00,L5,211.17,208.82,339.63
1988-08-21 09:36:53+00:00,L5,221.20,205.50,345.91
1988-08-28 09:42:43+00:00,L5,214.70,214.54,344.92
1988-09-06 09:36:55+00:00,L5,210.43,216.02,343.74
1988-09-22 09:36:50+00:00,L5,213.73,212.50,343.31
1988-10-08 09:36:45+00:00,L5,,,
1988-10-31 09:42:31+00:00,L5,215.81,211.87,341.38
1988-11-09 09:36:45+00:00,L5,242.79,204.16,330.78
1988-12-11 09:36:09+00:00,L5,222.19,208.01,339.93
1989-01-12 09:36:20+00:00,L5,216.29,201.26,344.52
1989-01-19 09:41:56+00:00,L5,201.46,175.61,148.27
1989-01-28 09:36:07+00:00,L5,219.43,207.04,349.56
1989-03-24 09:40:50+00:00,L5,212.53,210.36,346.10
1989-04-02 09:34:48+00:00,L5,225.86,214.31,346.52
1989-04-18 09:34:43+00:00,L5,222.68,206.16,347.25
1989-05-11 09:40:32+00:00,L5,,,
1989-05-20 09:34:32+00:00,L5,219.52,217.22,340.18
1989-06-05 09:33:57+00:00,L5,311.40,75.35,243.20
1989-06-12 09:39:55+00:00,L5,369.65,386.50,113.84
1989-06-21 09:33:31+00:00,L5,,,
1989-06-28 09:39:39+00:00,L5,,,
1989-07-23 09:33:21+00:00,L5,218.79,207.65,340.19
1989-07-30 09:39:00+00:00,L5,214.42,207.08,353.53
1989-09-09 09:31:51+00:00,L5,,,
1989-09-16 09:37:43+00:00,L5,219.68,205.65,347.10
1989-09-25 09:31:28+00:00,L5,220.43,202.93,353.58
1989-10-18 09:36:54+00:00,L5,217.51,203.90,350.64
1989-10-27 09:30:51+00:00,L5,213.27,211.07,343.28
1989-11-03 09:36:37+00:00,L5,,,
1989-11-12 09:30:31+00:00,L5,212.73,207.70,344.98
1989-11-19 09:35:57+00:00,L5,,,
1989-12-14 09:29:14+00:00,L5,214.73,211.00,342.93
1989-12-30 09:29:08+00:00,L5,,,
1990-01-31 09:28:06+00:00,L5,217.26,202.31,351.59
1990-02-16 09:27:35+00:00,L5,,,
1990-03-04 09:27:02+00:00,L5,199.94,204.67,345.10
1990-04-12 09:32:08+00:00,L5,,,
1990-04-21 09:26:22+00:00,L5,218.58,208.58,349.30
1990-05-07 09:26:19+00:00,L5,204.98,212.42,345.30
1990-05-14 09:32:11+00:00,L5,,,
1990-07-10 09:25:52+00:00,L5,221.66,202.74,348.73
1990-08-02 09:31:55+00:00,L5,,,
1990-08-11 09:26:07+00:00,L5,231.30,207.87,340.82
1990-08-18 09:31:52+00:00,L5,,,
1990-09-03 09:31:45+00:00,L5,,,
1990-10-21 09:31:26+00:00,L5,216.60,213.08,342.67
1991-01-02 09:25:37+00:00,L5,261.74,359.29,246.67
1991-01-25 09:32:26+00:00,L5,225.75,201.57,348.22
1991-03-14 09:33:17+00:00,L5,217.98,211.73,344.16
1991-03-23 09:27:19+00:00,L5,214.21,281.14,127.42
1991-03-30 09:33:30+00:00,L5,,,
1991-04-24 09:28:10+00:00,L5,,,
1991-05-17 09:34:21+00:00,L5,,,
1991-05-26 09:28:22+00:00,L5,225.01,211.43,344.06
1991-06-18 09:34:49+00:00,L5,,,
1991-06-27 09:28:49+00:00,L5,207.08,202.85,348.94
1991-07-04 09:35:06+00:00,L5,209.35,207.74,344.55
1991-07-20 09:35:18+00:00,L5,,,
1991-08-05 09:35:24+00:00,L5,228.37,214.68,341.74
1991-09-15 09:30:02+00:00,L5,,,
1991-10-01 09:30:07+00:00,L5,213.10,212.19,345.01
1991-10-17 09:30:18+00:00,L5,27.12,78.03,337.28
1991-10-24 09:36:03+00:00,L5,219.30,217.56,329.10
1991-11-02 09:30:16+00:00,L5,214.73,207.67,342.73
1991-12-04 09:30:36+00:00,L5,220.88,196.31,354.99
1992-01-05 09:30:23+00:00,L5,211.00,203.03,345.13
1992-02-06 09:30:19+00:00,L5,226.35,202.21,359.92
1992-02-22 09:30:17+00:00,L5,214.77,216.53,343.20
1992-02-29 09:36:04+00:00,L5,222.33,200.51,344.65
1992-03-16 09:36:06+00:00,L5,227.29,201.41,345.08
1992-04-17 09:35:53+00:00,L5,,,
1992-04-26 09:29:58+00:00,L5,207.08,221.42,335.93
1992-05-28 09:29:18+00:00,L5,214.75,204.87,346.51
1992-06-13 09:29:31+00:00,L5,214.99,216.45,342.16
1992-07-15 09:29:08+00:00,L5,209.14,210.61,340.93
1992-07-31 09:28:32+00:00,L5,211.64,214.31,339.59
1992-08-07 09:34:38+00:00,L5,,,
1992-08-16 09:28:41+00:00,L5,225.83,211.39,340.18
1992-09-24 09:33:50+00:00,L5,230.33,202.95,349.62
1992-11-20 09:27:06+00:00,L5,,,
1992-12-22 09:27:31+00:00,L5,,,
1993-01-14 09:33:32+00:00,L5,216.21,199.60,344.59
1993-01-23 09:27:51+00:00,L5,211.65,205.10,346.13
1993-02-15 09:33:51+00:00,L5,220.10,201.99,349.10
1993-03-12 09:27:54+00:00,L5,218.22,211.24,345.63
1993-03-19 09:34:05+00:00,L5,226.05,215.02,333.69
1993-04-20 09:34:18+00:00,L5,225.10,204.39,351.31
1993-05-15 09:28:13+00:00,L5,219.15,218.62,322.97
1993-05-31 09:28:40+00:00,L5,213.12,213.91,340.40
1993-06-07 09:34:27+00:00,L5,,,
1993-07-09 09:34:19+00:00,L5,,,
1993-07-18 09:28:08+00:00,L5,217.40,211.39,343.21
1993-07-25 09:34:19+00:00,L5,,,
1993-08-19 09:28:32+00:00,L5,221.35,207.16,346.53
1993-09-20 09:28:02+00:00,L5,,,
1993-10-13 09:34:07+00:00,L5,,,
1993-11-07 09:27:46+00:00,L5,,,
1993-11-14 09:33:52+00:00,L5,218.18,209.52,351.11
1993-12-16 09:33:42+00:00,L5,211.13,208.21,343.13
1993-12-25 09:27:50+00:00,L5,,,
1994-01-10 09:27:12+00:00,L5,,,
1994-01-17 09:33:15+00:00,L5,247.74,202.32,361.36
1994-03-06 09:32:40+00:00,L5,219.28,208.99,348.81
1994-03-22 09:32:26+00:00,L5,226.88,200.56,354.33
1994-03-31 09:26:06+00:00,L5,215.92,208.67,345.04
1994-04-23 09:31:50+00:00,L5,222.58,209.81,347.33
1994-05-25 09:31:15+00:00,L5,,,
1994-07-05 09:24:34+00:00,L5,217.22,215.47,333.33
1994-07-12 09:30:09+00:00,L5,,,
1994-07-28 09:29:42+00:00,L5,220.51,211.23,341.73
1994-08-22 09:23:17+00:00,L5,208.57,208.07,346.00
1994-08-29 09:28:53+00:00,L5,217.08,209.34,345.35
1994-10-16 09:27:33+00:00,L5,224.03,211.94,343.43
1994-11-10 09:20:30+00:00,L5,218.80,211.81,346.76
1995-01-04 09:24:53+00:00,L5,,,
1995-01-29 09:17:46+00:00,L5,247.69,206.01,229.01
1995-02-05 09:23:40+00:00,L5,230.37,213.48,346.85
1995-02-21 09:23:02+00:00,L5,214.23,207.70,346.84
1995-03-18 09:15:50+00:00,L5,,,
1995-05-05 09:14:11+00:00,L5,212.17,218.30,342.22
1995-05-21 09:13:28+00:00,L5,217.79,212.31,344.16
1995-05-28 09:18:55+00:00,L5,,,
1995-06-06 09:12:43+00:00,L5,213.02,211.73,341.30
1995-06-13 09:18:11+00:00,L5,,,
1995-06-22 09:12:01+00:00,L5,218.19,213.31,336.86
1995-07-08 09:10:53+00:00,L5,,,
1995-07-24 09:10:32+00:00,L5,228.50,216.83,337.67
1995-08-25 09:08:41+00:00,L5,,,
1995-09-10 09:07:55+00:00,L5,222.70,213.54,347.69
1995-12-15 09:06:48+00:00,L5,314.54,334.48,318.27
1995-12-31 09:07:58+00:00,L5,,,
1996-01-16 09:09:06+00:00,L5,,,
1996-02-01 09:10:13+00:00,L5,202.02,185.78,361.54
1996-04-05 09:14:27+00:00,L5,362.28,203.16,239.96
1996-05-23 09:17:17+00:00,L5,211.99,212.60,343.76
1996-05-30 09:23:51+00:00,L5,211.69,221.20,345.89
1996-06-08 09:18:34+00:00,L5,216.25,212.38,346.64
1996-07-10 09:20:15+00:00,L5,220.74,216.11,341.78
1996-07-17 09:26:25+00:00,L5,217.27,215.08,344.87
1996-07-26 09:21:07+00:00,L5,211.09,203.63,345.05
1996-08-11 09:21:33+00:00,L5,377.70,87.11,346.04
1996-08-18 09:28:06+00:00,L5,223.07,205.82,352.79
1996-08-27 09:22:48+00:00,L5,216.21,201.32,343.70
1996-09-12 09:23:18+00:00,L5,,,
