dates,satname,nzd0024-0000,nzd0024-0001,nzd0024-0002,nzd0024-0003,nzd0024-0004,nzd0024-0005,nzd0024-0006,nzd0024-0007,nzd0024-0008,nzd0024-0009,nzd0024-0010
1999-07-25 22:04:15+00:00,L7,389.62,387.85,396.95,402.03,396.93,396.88,384.73,388.18,391.44,389.84,393.27
1999-08-17 22:10:26+00:00,L7,376.15,378.22,381.59,390.07,386.45,385.60,380.37,378.72,382.94,386.53,390.71
1999-08-26 22:04:21+00:00,L7,390.43,391.68,397.20,407.21,398.72,397.37,388.71,393.40,395.17,398.59,403.68
1999-09-27 22:04:25+00:00,L7,377.88,387.01,396.03,392.71,394.99,391.07,384.50,385.71,390.24,390.68,392.72
1999-10-13 22:04:24+00:00,L7,372.27,376.02,372.01,385.23,388.37,383.37,375.71,378.34,385.97,386.20,389.89
1999-11-14 22:04:18+00:00,L7,370.79,369.37,382.54,385.91,392.40,388.17,380.51,383.71,389.29,389.67,393.80
1999-12-07 22:10:30+00:00,L7,367.03,364.62,374.55,382.76,382.42,381.53,373.00,376.40,381.05,385.53,391.82
2000-02-09 22:10:19+00:00,L7,370.90,378.48,385.63,396.28,392.32,386.35,380.61,380.32,389.06,393.59,402.40
2000-04-29 22:09:53+00:00,L7,389.83,395.40,403.47,405.80,410.46,413.18,411.94,416.00,419.76,422.72,421.96
2000-05-15 22:09:42+00:00,L7,369.79,366.23,379.74,391.06,392.72,389.62,383.48,386.39,390.65,396.61,410.07
2000-08-03 22:08:44+00:00,L7,340.10,357.37,373.91,380.21,379.69,378.47,364.88,373.88,382.27,382.65,393.64
2000-10-06 22:07:59+00:00,L7,378.76,380.71,390.53,396.34,383.99,381.96,384.40,387.11,390.51,387.30,390.53
2000-11-07 22:07:53+00:00,L7,374.70,374.12,388.81,388.91,385.57,383.28,381.26,382.93,390.04,388.92,397.69
2001-01-26 22:08:07+00:00,L7,358.61,360.87,373.05,372.38,381.37,382.90,382.01,382.82,390.72,392.34,
2001-02-04 22:01:50+00:00,L7,,,,,,,,,,,
2001-03-08 22:01:45+00:00,L7,363.57,,,370.21,378.62,378.52,,,,393.20,391.98
2001-03-15 22:07:52+00:00,L7,364.19,369.30,373.43,377.71,380.67,380.20,375.39,376.47,385.39,384.85,383.40
2001-05-11 22:01:21+00:00,L7,,,,,,,,,,,
2001-06-03 22:07:16+00:00,L7,368.60,385.09,386.41,396.57,394.46,382.76,380.12,378.87,389.79,393.24,395.14
2001-06-19 22:07:05+00:00,L7,353.78,375.55,383.93,387.68,385.95,381.31,380.48,378.21,389.36,394.03,395.14
2001-11-19 21:59:56+00:00,L7,,,,,,375.65,382.93,378.46,381.72,385.95,390.88
2002-01-22 22:00:16+00:00,L7,395.37,394.42,399.16,399.48,390.69,384.69,385.03,390.39,393.02,394.64,405.51
2002-01-29 22:06:21+00:00,L7,353.44,353.81,365.80,368.98,369.39,365.58,359.46,366.87,375.57,377.38,387.68
2002-04-12 22:00:13+00:00,L7,372.48,377.06,377.48,378.10,378.33,,,,,386.91,391.79
2002-04-28 22:00:14+00:00,L7,343.50,350.27,360.96,362.52,374.87,372.96,366.12,369.92,374.27,380.39,387.72
2002-05-14 22:00:07+00:00,L7,503.78,,,,,,,,,,
2002-05-30 22:00:02+00:00,L7,,,,,,,,395.14,,,
2002-06-15 21:59:55+00:00,L7,,,,,,,,,,,
2002-06-22 22:06:03+00:00,L7,656.90,,,374.14,,,,375.12,385.00,385.26,395.52
2002-07-01 21:59:51+00:00,L7,,,,,,368.02,372.46,371.45,378.83,380.74,385.31
2002-07-17 21:59:44+00:00,L7,,,,,,,,,233.04,,
2002-08-02 21:59:37+00:00,L7,,,,,,,,,,,
2002-08-09 22:05:46+00:00,L7,356.49,365.64,376.25,385.26,383.87,383.74,379.35,378.93,386.82,391.88,406.91
2002-08-18 21:59:33+00:00,L7,397.31,,398.62,403.26,404.43,408.95,393.50,396.40,401.68,411.99,397.96
2002-09-03 21:59:24+00:00,L7,,,,,,,,,,,
2002-12-08 21:59:39+00:00,L7,377.95,386.82,386.04,393.48,389.89,381.64,381.34,383.37,389.27,391.39,397.38
2003-01-25 21:59:54+00:00,L7,,,,,,,,,,,
2003-02-26 22:00:04+00:00,L7,,,,,,,,,,,404.26
2003-05-08 22:06:20+00:00,L7,362.99,358.99,365.12,373.31,378.14,371.61,365.93,375.32,389.28,387.43,393.62
2003-05-24 22:06:17+00:00,L7,366.40,373.17,375.30,380.76,384.29,386.60,381.36,386.43,396.28,396.06,402.17
2003-07-28 21:48:04+00:00,L5,356.13,359.64,380.58,380.05,384.68,380.76,369.43,381.17,388.47,379.07,389.28
