dates,nzd0024-0000,nzd0024-0001,nzd0024-0002,nzd0024-0003,nzd0024-0004,nzd0024-0005,nzd0024-0006,nzd0024-0007,nzd0024-0008,nzd0024-0009,nzd0024-0010
2008-10-21 22:00:12+00:00,,,183.27715694105558,190.0439299733314,190.3285172138939,188.52856910292417,182.16699081204177,180.73554894015368,188.89572213586692,,
2008-10-29 21:55:00+00:00,,,,,,,,,,,
2008-11-06 22:00:27+00:00,,187.3905846736522,192.1108664396238,198.1093720668364,193.7441819403764,190.197680126141,183.01668066965777,179.91800138723977,,,
2008-11-13 22:06:43+00:00,171.16959771008553,168.47228251752074,178.42303600613718,178.25291460492454,,,,176.04235112483704,183.83033463620527,187.35734896952698,194.5407731090563
2008-11-21 22:01:05+00:00,174.74718785207025,183.45655416085447,183.1702562043108,188.79363787213538,188.04786203535068,182.18140159080843,176.97429420744763,175.33687245541938,193.25185593772255,200.51704554531838,199.4198697351
2008-11-29 22:06:55+00:00,,,,,189.16832258205065,178.63844845654125,178.54882766432598,178.46261239085024,185.3782899972854,191.40020966585863,201.6989377120648
2008-12-15 22:07:05+00:00,170.02035544868724,163.59518262231848,,,,182.29119393078494,183.95212618075377,180.73607534175304,189.03712349480145,188.3104386411564,200.68523466528288
2008-12-31 22:07:13+00:00,,,190.15581717565905,191.61176325800443,193.27673941944403,187.78113253996747,186.9372819874289,184.49517265045893,190.22593115679192,194.7470869816751,201.8473188216981
2009-01-24 22:02:55+00:00,197.54954602576325,200.0396074559699,202.34325416957023,207.39877989333274,213.02075002889774,210.60238929270255,202.90718949869606,200.65453249376313,204.90627532442394,208.779803343762,218.03922281953461
2009-01-25 22:01:10+00:00,186.30906612215045,187.59614339650804,192.40523405710385,197.02903973841376,200.3309755623417,199.65171902203858,,,,,
2009-02-02 21:56:58+00:00,182.5059756174404,184.19488254222782,193.82077618256932,196.90064670559568,199.57068040063513,200.59244506703408,195.75789858922397,203.9280142078669,209.54205339408298,210.83400768001374,217.34765027951096
2009-02-17 22:07:31+00:00,177.74489586855947,177.5714910147205,185.54880595321933,188.3071659128418,188.54230313921087,,,,202.8064219412545,195.3233301145752,200.77829360823657
2009-03-14 22:01:34+00:00,,,,,190.60851829569236,184.1931983462433,183.3681980368008,182.50199746348858,189.08774549246988,190.86915916268688,198.4989157268407
2009-03-21 22:07:47+00:00,173.59808970971892,175.10256358594413,,,,191.74578870105555,186.61743318487595,193.1023932607235,196.85789366790146,194.52993640307915,196.73110363026422
2009-03-30 22:01:40+00:00,,,195.9881542571531,196.42542194986888,200.6717719355209,198.9492922099617,197.7346109937473,196.46971862683958,198.65467811732876,196.384020064246,
2009-05-01 22:01:49+00:00,153.9430024793668,163.8281986605528,178.37058713475128,198.48703284973936,,,,,,,
2009-05-08 22:08:01+00:00,,,,,188.53347335388486,186.07673757406897,184.27511352175785,183.4634353475369,192.94850084396518,199.0225684421281,199.8912943330799
2009-06-02 22:01:51+00:00,,,,,,,180.63101217319505,185.2992037917545,187.57117032534285,195.92001393965953,190.84492070610648
2009-06-25 22:07:59+00:00,164.36198301773797,,,,191.9603530547885,185.80766913221638,186.7374359435315,188.0618428629988,194.41295667287238,197.24594094333855,206.39381939539032
2009-07-04 22:01:47+00:00,,,,,,,174.4277443053094,179.8457691436236,185.0033890173076,186.13932028297123,190.73608403847987
2009-07-20 22:01:42+00:00,182.50748552505007,184.73723189942638,188.0273949106335,189.19253286001353,190.63743513528976,,,,,,
2009-08-05 22:01:37+00:00,,,,,,,,,,,
2009-09-06 22:01:35+00:00,,,,170.23869221952955,173.2396882831171,170.14553458612605,163.9975819476331,166.42998917667484,175.16451361499,177.1835417919489,186.11786104756217
