dates,nzd0024-0000,nzd0024-0001,nzd0024-0002,nzd0024-0003,nzd0024-0004,nzd0024-0005,nzd0024-0006,nzd0024-0007,nzd0024-0008,nzd0024-0009,nzd0024-0010,satname
2003-11-25 22:00:05+00:00,371.28,374.78,378.44,383.46,382.73,385.02,377.14,382.72,391.12,392.18,398.03,L7
2003-12-26 21:56:18+00:00,376.80,379.54,384.07,388.12,388.20,389.06,380.59,385.70,393.67,394.97,401.00,L5
2004-01-19 22:06:35+00:00,376.76,379.75,384.90,388.77,389.16,389.19,382.19,385.70,393.67,394.97,401.00,L7
2004-02-05 21:50:17+00:00,383.25,384.98,388.01,391.72,393.01,393.37,387.19,390.85,399.76,400.95,407.07,L5
2004-02-13 22:00:31+00:00,384.96,385.78,389.02,394.29,394.87,395.48,387.19,390.85,399.76,400.95,407.07,L7
2004-02-28 21:56:35+00:00,383.69,384.53,391.24,396.10,397.86,397.88,390.83,393.36,401.94,401.22,408.55,L5
2004-04-16 21:57:19+00:00,383.12,385.12,393.28,397.75,400.50,396.68,389.77,393.37,401.56,400.77,406.64,L5
2004-05-03 22:00:35+00:00,383.12,384.64,392.59,397.70,400.50,396.68,389.77,393.37,401.56,400.77,406.64,L7
2004-05-18 21:58:14+00:00,378.81,382.49,390.75,395.97,398.61,395.07,388.23,393.59,400.43,403.00,408.73,L5
2004-05-26 22:06:45+00:00,378.81,381.70,390.83,396.03,398.72,396.28,389.47,395.51,400.43,403.00,408.73,L7
2004-06-11 22:06:38+00:00,378.52,381.84,390.73,395.82,398.64,396.60,389.47,395.51,400.43,403.00,408.73,L7
2004-06-12 21:52:47+00:00,377.29,382.25,390.46,395.53,397.88,396.79,389.88,395.92,400.31,402.66,408.88,L5
2004-06-19 21:59:10+00:00,374.79,380.98,389.60,394.49,396.94,395.44,388.39,394.80,400.31,402.66,408.88,L5
2004-07-06 22:00:24+00:00,372.73,379.02,387.34,392.95,395.08,393.90,387.04,393.84,399.60,401.41,406.18,L7
2004-07-13 22:06:34+00:00,369.77,376.76,387.34,392.95,395.08,393.90,384.43,390.00,395.80,397.94,403.67,L7
2004-07-29 22:06:27+00:00,367.74,376.31,387.06,392.98,393.18,392.50,382.57,388.24,394.17,396.36,403.10,L7
2004-07-30 21:54:04+00:00,368.09,377.42,387.17,392.28,392.68,391.84,382.77,387.58,393.42,395.73,404.66,L5
2004-08-06 22:00:22+00:00,365.70,375.57,386.32,391.65,391.81,389.95,381.08,385.91,390.48,393.53,402.89,L5
2004-08-15 21:54:25+00:00,363.73,374.59,385.18,389.52,390.46,388.09,381.49,386.55,391.19,394.23,402.86,L5
2004-08-30 22:06:20+00:00,365.92,377.54,387.43,391.39,391.23,388.80,381.67,387.65,393.81,396.50,404.39,L7
2004-09-16 21:55:17+00:00,367.18,378.27,388.27,391.74,392.27,389.87,382.49,388.78,395.02,398.04,405.06,L5
2004-10-10 21:59:56+00:00,366.93,377.35,388.27,391.74,392.27,389.87,382.49,388.78,394.19,396.81,403.91,L7
2004-11-03 21:56:19+00:00,367.12,378.09,388.51,391.30,392.47,391.71,384.28,390.17,395.27,397.72,404.66,L5
2004-11-11 22:00:21+00:00,367.17,377.61,388.03,390.88,392.47,391.71,384.28,390.17,395.27,397.72,404.66,L7
2004-12-04 22:06:44+00:00,368.38,378.19,388.47,391.36,392.61,392.58,384.87,389.67,395.20,397.80,403.76,L7
2004-12-13 22:00:36+00:00,367.78,377.10,388.36,390.94,392.18,390.88,383.26,388.59,394.96,398.00,404.51,L7
2005-01-13 22:03:41+00:00,374.28,382.09,391.38,393.65,393.34,392.62,386.92,392.65,397.36,400.53,407.50,L5
2005-01-14 22:00:49+00:00,374.28,382.09,391.38,393.65,393.34,393.56,386.89,392.64,397.50,400.93,407.32,L7
2005-01-21 22:06:59+00:00,374.72,382.09,391.38,393.65,393.34,393.72,387.69,393.30,398.00,400.89,406.55,L7
2005-02-22 22:07:14+00:00,378.07,380.69,392.32,395.54,395.90,395.83,387.60,394.62,399.57,402.41,405.27,L7
2005-02-23 21:58:07+00:00,377.52,380.15,391.02,394.18,395.57,394.68,386.99,393.66,399.02,402.32,405.74,L5
2005-03-03 22:01:06+00:00,376.68,379.96,390.33,392.30,395.37,394.47,387.16,393.90,398.28,401.99,405.75,L7
2005-05-29 22:07:09+00:00,376.47,379.68,389.14,391.27,391.89,391.77,385.65,393.16,398.85,403.00,407.52,L7
2005-06-06 22:05:05+00:00,376.84,382.84,393.44,395.89,397.80,394.10,387.97,395.53,401.17,404.82,410.70,L5
2005-06-14 22:07:02+00:00,371.82,378.97,389.20,392.14,397.80,394.10,389.23,394.15,399.82,403.29,408.05,L7
2005-06-30 22:06:59+00:00,371.82,378.09,386.58,391.07,396.83,393.43,389.03,393.52,399.49,403.42,409.18,L7
2005-07-08 22:05:15+00:00,368.49,376.05,384.23,390.21,395.97,393.12,388.04,392.53,399.17,402.67,409.45,L5
2005-07-17 21:59:11+00:00,366.75,375.29,381.03,388.42,396.43,392.05,388.25,391.91,399.25,401.24,408.60,L5
2005-08-01 22:06:59+00:00,365.27,375.29,381.03,388.42,396.43,391.09,386.31,389.66,398.71,401.33,410.01,L7
2005-08-25 22:05:41+00:00,364.98,375.65,380.45,388.30,395.06,392.37,387.41,390.67,400.54,402.41,411.29,L5
2005-09-02 22:06:46+00:00,364.98,373.91,379.94,386.99,393.36,390.54,385.96,388.56,400.54,402.41,411.29,L7
2005-09-03 21:59:32+00:00,367.36,375.45,380.96,387.81,393.80,391.51,386.26,388.84,400.38,402.31,412.35,L5
2005-09-26 22:05:42+00:00,369.31,377.97,383.60,389.11,394.62,392.62,387.42,389.52,400.44,402.76,412.69,L5
2005-09-27 22:00:29+00:00,369.31,377.97,383.60,389.11,394.62,392.62,387.42,389.52,400.53,406.06,412.69,L7
2005-10-28 22:05:36+00:00,369.46,378.02,383.98,390.88,395.56,393.16,388.04,390.19,400.63,405.56,412.96,L5
2005-11-21 22:07:07+00:00,369.53,377.49,383.81,390.17,394.63,391.99,387.20,389.54,399.75,405.56,412.96,L7
2005-11-30 22:01:00+00:00,370.31,377.73,383.83,390.35,394.67,392.26,386.95,388.21,398.70,404.85,412.41,L7
2006-01-01 22:01:10+00:00,374.84,381.20,387.09,390.52,393.22,391.03,384.94,386.70,398.12,405.04,412.32,L7
2006-01-08 22:07:25+00:00,378.58,383.89,389.51,391.20,394.28,392.20,387.53,389.15,400.10,407.04,412.62,L7
2006-02-01 22:07:49+00:00,376.59,379.18,387.93,388.70,391.78,390.44,385.55,387.72,397.67,405.67,410.56,L5
2006-02-09 22:07:38+00:00,376.77,378.77,387.39,388.39,391.82,390.53,385.68,387.51,397.27,405.67,410.56,L7
2006-02-10 22:01:51+00:00,376.77,378.77,387.39,388.39,391.82,390.53,386.33,388.67,398.59,407.11,412.07,L5
2006-02-17 22:08:11+00:00,376.16,377.92,386.92,388.55,391.55,390.48,386.10,388.46,397.93,406.06,411.87,L5
2006-03-05 22:08:31+00:00,376.28,378.52,388.07,390.70,393.19,391.24,387.66,391.14,398.55,407.66,411.85,L5
2006-03-14 22:02:31+00:00,376.28,378.52,388.07,390.70,393.19,391.24,387.66,390.24,397.89,406.90,411.44,L5
2006-03-22 22:01:30+00:00,376.28,378.52,388.07,390.70,393.19,391.24,387.33,389.75,397.99,406.16,410.03,L7
2006-04-06 22:09:08+00:00,374.42,375.93,386.47,389.73,392.33,390.54,387.09,390.12,398.00,402.60,409.86,L5
2006-04-14 22:07:36+00:00,374.42,375.54,386.45,389.25,392.12,390.58,386.97,390.00,397.82,402.59,409.09,L7
2006-04-30 22:07:38+00:00,374.81,375.21,386.34,386.97,390.99,390.11,385.54,388.82,397.48,402.67,407.92,L7
2006-05-08 22:09:38+00:00,374.54,375.82,386.25,386.76,390.55,390.43,385.43,388.83,396.88,402.15,408.30,L5
2006-05-09 22:01:28+00:00,374.54,375.82,386.25,386.76,389.55,389.40,385.24,388.45,396.40,401.31,408.30,L7
2006-05-16 22:07:40+00:00,374.83,376.71,387.06,387.83,389.55,389.40,385.24,388.96,396.83,401.81,408.46,L7
2006-06-10 22:01:26+00:00,375.23,377.11,386.84,387.70,389.42,390.07,386.16,389.96,397.30,401.81,408.46,L7
2006-06-17 22:07:34+00:00,372.12,377.11,386.84,387.70,388.01,389.02,385.48,389.16,396.78,401.04,407.45,L7
2006-06-25 22:10:20+00:00,371.30,376.48,386.00,387.14,387.80,389.30,385.67,389.68,397.10,401.07,407.55,L5
2006-06-26 22:01:20+00:00,371.30,376.48,386.00,387.14,387.80,389.30,384.51,388.81,396.54,400.43,406.88,L7
2006-07-03 22:07:28+00:00,368.48,374.08,383.16,387.14,387.80,389.30,384.03,388.21,396.02,399.66,405.72,L7
2006-07-04 22:04:17+00:00,369.65,375.06,383.78,387.35,388.74,389.74,384.32,388.52,396.27,399.95,406.11,L5
2006-09-05 22:07:11+00:00,367.36,377.48,384.46,388.05,387.61,390.04,383.32,387.22,394.70,398.08,404.30,L7
2006-09-14 22:00:57+00:00,373.23,377.48,384.46,388.05,387.61,390.04,383.32,387.58,394.97,398.62,403.13,L7
2006-09-21 22:07:05+00:00,374.81,379.26,384.46,388.05,387.61,391.07,384.28,388.66,395.20,398.48,403.43,L7
2006-10-07 22:06:56+00:00,376.74,380.29,384.95,388.81,388.08,390.65,383.28,387.75,394.44,398.07,402.57,L7
2006-10-24 22:05:38+00:00,378.61,383.12,387.00,392.35,390.34,392.42,384.27,389.15,395.62,398.91,403.57,L5
2006-11-24 22:07:37+00:00,379.43,383.03,386.34,393.78,393.41,394.42,385.75,390.60,397.17,399.34,402.05,L7
2006-11-25 22:06:19+00:00,379.43,383.03,382.34,388.02,387.92,394.42,385.75,388.13,395.47,400.17,402.05,L5
2006-12-02 22:12:34+00:00,379.43,383.03,377.88,382.35,383.56,394.42,382.59,386.38,394.39,398.63,403.35,L5
2006-12-10 22:07:44+00:00,380.65,385.87,377.38,381.78,382.71,394.56,381.41,385.44,396.54,400.09,404.12,L7
2007-02-12 22:08:00+00:00,389.01,388.30,376.05,380.12,380.79,399.06,383.77,386.47,398.85,402.52,406.90,L7
2007-02-13 22:06:23+00:00,386.94,386.27,376.05,381.23,383.04,398.08,386.33,388.28,399.41,402.86,407.81,L5
2007-04-17 22:08:06+00:00,381.38,385.70,372.15,379.77,382.36,397.36,384.52,387.10,400.62,404.30,412.00,L7
2007-05-12 22:01:48+00:00,374.04,379.72,368.10,375.73,378.36,393.59,381.52,382.15,399.04,402.77,411.73,L7
2007-05-28 22:01:40+00:00,374.04,379.72,367.52,376.61,380.35,397.22,386.36,392.76,404.83,400.58,413.90,L7
2007-06-13 22:01:40+00:00,368.18,373.44,377.44,385.11,388.26,396.19,398.12,406.71,408.24,402.37,408.30,L7
2007-07-22 22:07:45+00:00,361.37,369.60,377.44,385.11,388.26,393.02,394.45,400.59,404.92,400.36,405.95,L7
2007-08-07 22:07:40+00:00,362.53,371.42,379.01,379.32,381.99,388.55,394.45,400.59,404.92,400.36,405.95,L7
2007-10-02 22:10:31+00:00,360.25,371.00,380.11,377.80,378.88,386.78,392.82,399.27,404.90,400.90,400.75,L5
2007-11-27 22:07:48+00:00,358.44,365.70,377.73,371.82,375.15,379.76,384.26,390.20,400.80,400.90,400.75,L7
2007-12-22 22:01:44+00:00,358.77,365.81,375.86,371.82,375.15,376.43,378.59,383.92,394.93,399.35,402.04,L7
2007-12-29 22:07:56+00:00,359.70,365.78,374.84,373.19,377.38,376.43,378.59,383.92,391.93,396.00,401.77,L7
2008-01-14 22:07:57+00:00,359.70,366.62,375.68,375.58,379.64,378.14,378.35,383.47,391.53,394.90,400.33,L7
2008-01-23 22:01:45+00:00,365.33,368.44,376.11,377.01,380.44,378.77,377.88,383.88,391.50,395.10,400.80,L7
2008-03-11 22:01:32+00:00,364.96,366.73,374.84,381.18,385.15,381.90,377.88,383.88,391.50,395.10,400.80,L7
2008-03-18 22:07:44+00:00,365.22,366.51,374.24,380.20,383.70,381.07,377.88,383.88,391.50,395.10,400.80,L7
2008-03-27 22:01:33+00:00,366.67,367.39,376.06,381.65,385.51,381.07,377.88,383.88,391.50,395.10,400.80,L7
2008-04-28 22:01:29+00:00,366.96,366.90,376.04,381.60,385.78,380.58,372.63,377.27,385.28,388.96,395.56,L7
2008-05-30 22:01:17+00:00,365.63,369.79,376.40,382.45,386.01,381.81,375.17,378.05,385.28,387.20,392.96,L7
2008-06-06 22:07:24+00:00,365.63,369.79,376.40,385.58,388.58,385.02,379.49,382.05,388.11,389.54,395.36,L7
2008-08-02 22:00:39+00:00,364.87,371.38,378.41,388.97,391.41,385.54,380.43,382.27,388.55,390.22,394.95,L7
2008-08-09 22:06:47+00:00,367.03,372.21,379.19,388.57,391.23,385.57,381.30,382.91,389.47,390.22,394.95,L7
2008-08-25 22:06:40+00:00,367.03,372.21,379.19,384.97,387.69,383.75,380.41,381.78,387.66,388.16,393.16,L7
2008-09-19 22:00:16+00:00,367.18,374.57,382.03,387.38,390.50,386.65,380.41,382.85,389.23,391.09,394.88,L7
2008-09-26 22:06:23+00:00,366.28,376.38,378.65,386.41,388.54,386.65,381.07,381.78,388.73,390.89,394.99,L7
2008-10-21 22:00:12+00:00,366.28,376.38,381.08,388.46,389.82,387.76,381.97,382.05,389.12,390.89,394.99,L7
2008-11-06 22:00:27+00:00,366.28,380.29,383.73,391.01,391.09,388.61,384.34,383.02,390.49,391.70,395.91,L7
2008-11-13 22:06:43+00:00,366.60,377.27,382.44,388.74,391.09,388.61,384.34,381.99,389.38,391.08,395.11,L7
2008-11-21 22:01:05+00:00,368.70,378.69,382.66,388.67,390.47,387.54,383.91,381.42,389.88,392.10,395.70,L5
2008-11-29 22:06:55+00:00,372.70,379.34,383.80,388.67,389.95,386.02,382.20,380.53,389.21,393.17,397.56,L7
2008-12-15 22:07:05+00:00,370.78,375.40,383.80,386.57,388.04,383.43,380.35,379.22,388.08,391.75,396.34,L7
2008-12-31 22:07:13+00:00,370.78,375.40,384.94,387.79,389.12,384.38,380.69,379.71,388.39,392.47,397.02,L7
2009-01-24 22:02:55+00:00,374.93,378.61,386.96,390.23,391.98,387.04,382.42,381.23,389.60,394.04,398.99,L5
2009-01-25 22:01:10+00:00,376.59,379.75,387.82,391.26,393.08,388.43,382.42,381.23,389.60,394.04,398.99,L7
2009-02-02 21:56:58+00:00,378.06,381.10,388.86,392.49,394.30,390.08,384.08,383.22,391.70,396.31,401.45,L5
2009-02-17 22:07:31+00:00,379.16,381.97,389.69,392.93,394.51,390.52,384.19,383.09,391.65,396.39,401.83,L7
2009-03-14 22:01:34+00:00,379.16,381.97,389.69,395.41,396.33,391.31,384.07,383.41,392.35,397.58,402.82,L7
2009-03-21 22:07:47+00:00,378.96,381.64,389.69,395.41,396.33,391.55,384.75,384.02,392.51,396.67,402.58,L7
2009-03-30 22:01:40+00:00,379.75,381.94,391.71,395.88,397.05,392.50,385.60,385.95,393.89,397.73,403.27,L7
2009-05-01 22:01:49+00:00,379.75,381.94,392.08,396.04,397.39,392.63,385.52,386.13,394.09,397.73,403.27,L7
2009-05-08 22:08:01+00:00,375.56,380.68,391.80,395.46,395.53,391.46,384.23,385.73,393.31,397.11,402.46,L7
2009-06-02 22:01:51+00:00,376.48,382.41,395.75,399.07,397.63,394.12,386.97,390.47,395.85,398.70,403.68,L7
2009-06-25 22:07:59+00:00,376.42,387.75,395.75,399.07,397.18,394.95,387.79,391.77,396.80,399.95,404.92,L7
2009-07-04 22:01:47+00:00,369.98,387.75,396.55,399.74,397.37,395.45,387.23,391.31,396.18,398.66,403.70,L7
2009-07-20 22:01:42+00:00,372.03,388.10,395.69,398.69,396.76,395.45,387.23,391.31,396.18,398.66,403.70,L7
2009-09-06 22:01:35+00:00,359.07,384.27,395.12,393.67,390.87,387.82,382.13,386.48,391.62,394.42,397.84,L7
2009-09-13 22:07:45+00:00,359.36,380.08,388.45,391.35,388.83,386.14,382.08,385.97,391.19,393.41,398.01,L7
2009-10-15 22:07:44+00:00,357.53,379.57,383.90,388.91,383.99,378.37,378.67,382.29,388.31,391.70,397.44,L7
2009-11-25 22:02:09+00:00,360.63,379.57,383.90,387.09,385.27,379.85,380.13,383.33,389.32,392.57,400.54,L7
2009-12-27 22:02:38+00:00,366.75,382.56,387.26,389.96,383.20,377.99,377.01,379.95,386.80,389.16,400.05,L7
2010-01-27 22:08:26+00:00,375.62,381.54,387.65,390.08,383.93,380.69,380.63,384.06,391.25,393.20,405.46,L5
2010-02-04 22:09:23+00:00,372.56,381.54,387.65,390.08,383.24,380.87,378.20,382.28,389.45,391.92,402.68,L7
2010-02-05 22:02:17+00:00,373.63,381.71,386.89,389.55,384.78,381.96,378.74,383.00,390.67,394.81,404.41,L5
2010-02-12 22:08:30+00:00,376.22,382.86,388.67,391.03,388.24,384.29,380.64,385.14,392.17,396.17,405.82,L5
2010-02-13 22:03:18+00:00,377.86,383.83,389.16,391.96,389.86,386.01,380.64,385.14,392.17,396.17,405.82,L7
2010-02-20 22:09:33+00:00,377.82,383.68,388.49,390.87,389.84,386.22,380.64,385.14,392.17,396.17,405.82,L7
2010-02-21 22:02:20+00:00,377.82,383.68,388.49,390.87,389.84,386.22,381.81,386.16,393.04,396.82,405.69,L5
2010-03-08 22:09:41+00:00,377.57,383.91,388.64,391.89,391.05,387.05,383.71,387.01,394.19,397.65,406.86,L7
2010-03-17 22:03:33+00:00,379.44,385.43,390.04,392.74,392.01,388.58,384.88,388.48,395.66,399.78,406.86,L7
2010-03-24 22:09:46+00:00,379.44,385.43,390.23,392.66,392.57,388.89,385.64,389.30,396.29,400.34,405.79,L7
2010-04-09 22:09:48+00:00,379.44,385.43,390.10,392.72,392.90,389.53,386.22,389.01,395.87,400.16,405.61,L7
2010-05-04 22:03:35+00:00,380.02,386.61,390.59,393.20,394.67,391.13,386.22,388.76,395.61,399.44,405.20,L7
2010-05-27 22:09:43+00:00,378.28,384.49,389.80,392.09,393.60,390.67,385.09,388.19,396.01,399.92,404.61,L7
2010-06-12 22:09:43+00:00,375.47,384.49,389.80,392.42,394.10,390.77,385.20,388.41,396.05,399.76,404.90,L7
2010-06-28 22:09:46+00:00,373.69,383.49,389.05,391.60,394.07,390.79,385.10,388.27,394.51,399.76,404.90,L7
2010-07-07 22:03:37+00:00,371.68,382.21,388.35,391.60,394.07,390.79,385.10,388.27,394.51,399.76,404.90,L7
2010-07-14 22:09:48+00:00,368.83,378.98,386.43,390.12,394.07,390.79,385.10,387.40,393.90,399.13,404.81,L7
2010-07-23 22:03:38+00:00,370.17,379.87,387.70,391.61,395.15,390.79,385.10,387.40,393.90,399.13,404.81,L7
2010-08-08 22:03:37+00:00,369.09,378.82,387.57,391.92,396.20,391.80,386.79,388.15,393.74,397.72,402.98,L7
2010-09-25 22:03:41+00:00,363.96,376.67,388.13,393.08,396.56,392.35,385.66,385.29,389.80,394.46,401.33,L7
2010-10-02 22:09:49+00:00,367.06,379.32,389.79,394.35,396.56,392.35,385.66,390.34,393.37,396.81,402.52,L7
2010-10-26 22:07:27+00:00,368.80,380.33,390.82,395.65,397.22,392.48,384.91,391.17,394.05,396.06,402.28,L5
2010-11-12 22:04:06+00:00,368.45,380.33,390.82,395.29,397.56,393.79,386.45,392.91,395.51,396.54,402.35,L7
2011-01-06 22:10:49+00:00,377.84,382.79,393.22,395.88,399.68,396.77,387.94,395.67,397.54,395.90,401.29,L7
2011-01-14 22:07:31+00:00,384.50,387.12,397.05,398.93,399.29,396.91,389.68,400.28,401.68,399.35,403.45,L5
2011-01-15 22:04:42+00:00,382.64,386.05,395.98,398.74,398.52,396.91,389.68,400.28,401.68,399.35,403.45,L7
2011-02-07 22:11:00+00:00,382.04,385.74,390.15,393.70,396.13,395.86,385.84,397.59,400.83,400.30,405.87,L7
2011-02-15 22:07:34+00:00,382.04,384.81,388.37,392.50,394.31,394.74,386.40,396.94,400.24,399.48,405.37,L5
2011-03-11 22:11:09+00:00,381.35,384.81,388.37,392.50,396.19,395.91,388.39,397.91,401.33,401.06,406.74,L7
2011-04-12 22:11:12+00:00,377.85,380.98,383.58,389.71,395.32,394.53,388.29,393.43,399.32,399.81,406.46,L7
2011-04-21 22:05:00+00:00,380.09,383.43,386.62,389.71,395.32,394.53,388.29,393.43,399.32,399.81,406.46,L7
2011-05-07 22:05:01+00:00,379.66,381.38,384.58,388.18,394.63,394.12,388.48,393.49,399.69,400.90,407.16,L7
2011-05-30 22:11:11+00:00,375.68,379.22,383.18,386.49,391.86,390.29,387.28,392.38,399.09,400.90,407.16,L7
2011-07-17 22:11:06+00:00,369.37,379.13,381.49,382.92,390.81,388.54,387.24,391.26,400.41,401.56,405.83,L7
2011-07-26 22:04:54+00:00,369.37,379.13,381.49,382.92,387.91,387.81,385.61,387.52,398.25,399.17,402.62,L7
2011-08-02 22:11:02+00:00,365.35,375.97,380.12,382.34,387.91,387.81,383.43,386.13,397.12,398.46,402.68,L7
2011-08-11 22:04:49+00:00,365.35,375.97,382.67,384.53,388.57,388.37,386.84,386.50,397.08,398.10,400.80,L7
2011-08-18 22:10:59+00:00,365.94,375.94,383.99,385.64,390.21,388.99,384.79,384.91,396.27,398.65,400.38,L7
2011-08-19 22:00:12+00:00,365.94,375.94,383.99,385.64,390.21,388.99,384.79,386.77,396.63,399.21,401.20,L5
2011-09-12 22:04:41+00:00,364.06,375.94,383.99,385.64,385.99,385.21,380.39,384.27,394.88,397.22,398.50,L7
2011-10-21 22:10:56+00:00,358.32,371.01,379.19,384.02,383.40,383.36,377.05,385.50,395.45,397.53,399.28,L7
2011-11-22 22:11:15+00:00,361.30,373.26,379.09,382.80,383.40,383.19,379.34,385.57,395.16,396.62,399.19,L7
2011-12-01 22:05:09+00:00,366.20,377.08,382.56,384.91,385.85,386.00,379.34,385.57,395.16,396.62,399.19,L7
2012-01-02 22:05:25+00:00,368.35,377.08,382.56,384.91,385.85,386.00,379.34,385.57,395.16,395.81,398.20,L7
2012-02-10 22:11:42+00:00,376.26,381.45,385.44,387.92,389.46,386.92,382.85,389.78,395.09,395.60,399.75,L7
2012-03-13 22:11:42+00:00,377.24,382.06,385.55,387.38,388.30,384.94,382.07,387.41,393.24,393.46,399.10,L7
2012-03-22 22:05:32+00:00,376.90,380.80,387.01,389.22,388.30,384.94,382.07,387.41,393.24,393.46,399.10,L7
2012-04-07 22:05:28+00:00,375.47,378.29,384.83,388.38,388.30,384.94,382.07,387.41,393.24,393.46,399.10,L7
2012-04-14 22:11:39+00:00,374.41,378.29,384.83,388.38,384.13,381.57,377.93,384.13,391.10,392.46,398.44,L7
2012-04-23 22:05:40+00:00,373.96,378.58,385.69,386.87,383.48,381.02,377.36,380.03,387.47,391.02,397.62,L7
2012-05-09 22:06:03+00:00,373.96,376.21,384.88,385.87,383.76,382.58,378.31,379.89,387.93,391.02,397.62,L7
