,dates,usa_CA_0125-0000,usa_CA_0125-0001,usa_CA_0125-0002,usa_CA_0125-0003,usa_CA_0125-0004,usa_CA_0125-0005,usa_CA_0125-0006,usa_CA_0125-0007,usa_CA_0125-0008,usa_CA_0125-0009,usa_CA_0125-0010,usa_CA_0125-0011,usa_CA_0125-0012,usa_CA_0125-0013,usa_CA_0125-0014,usa_CA_0125-0015,usa_CA_0125-0016,usa_CA_0125-0017,usa_CA_0125-0018,usa_CA_0125-0019
0,1984-04-18 18:01:41+00:00,210.76524751792263,209.99476758538125,212.98192163193147,216.26395383784708,216.21682265989693,212.7641745398554,227.38219097113392,232.79551268970226,232.21043943900472,223.2571885952273,222.10249325623244,225.73311084133545,232.65358546322943,223.6645446989647,212.81673061428148,221.53601460919415,231.31011108547796,227.9299318278168,234.28558684923206,237.33441259423765
1,1984-05-04 18:01:45+00:00,202.0710487255753,196.5987893955166,208.9656328126234,209.50867415695947,209.2772280703906,215.07656419701794,217.43506979125087,225.1447545902156,224.63445681680253,216.56575645907853,205.71958212804103,216.9724965390281,218.70647656606252,219.23586505658653,212.08281284928086,215.3040881409077,224.7816048550567,226.45304629074138,234.10919464966557,244.78757181998367
2,1984-05-20 18:02:16+00:00,201.28403197735972,198.93565028826643,207.9787355235317,216.1766958508819,209.13798255183514,219.54652516619743,226.10313487337135,229.34371459008074,224.9684580039132,216.04814690225845,212.45999016925316,222.75626479264145,226.11777424429118,217.96592771895288,213.0329977247169,217.5244956960356,222.07580814434027,226.5643230092647,230.52858888112496,236.17934210754848
3,1984-06-21 18:02:54+00:00,201.05381946531267,194.8394280466059,210.04921561643795,212.22992344141335,214.3845674065347,222.07397057765004,222.86790959494508,222.73798357241412,223.31503738144906,219.21021063323235,219.97687825853183,232.1068378738815,228.03728199805676,217.80262252914332,207.94904187157684,213.1392535112204,224.28497626110882,229.99695354843243,243.14787736632238,252.23858541710328
4,1984-10-27 18:04:31+00:00,214.38039829985254,216.952440745304,226.7081610874297,224.286799897361,234.04783082205287,231.81212559554464,233.83641560277707,246.44757638446467,234.7614748841435,233.28722364960194,231.4139798417225,241.2608904332299,236.09266034395728,238.8682975376393,232.5308483295345,238.23271060301062,255.73806311128766,253.8941341293017,261.6057021244287,268.15294188047517
5,1984-11-28 18:04:24+00:00,198.5876756376035,200.43692533672825,210.3043695539151,209.41022652675306,212.53713603129682,211.09395100063912,216.08124983568808,224.10346960996648,223.360621059874,221.56677125104468,221.6957117983215,229.37190521688572,230.51758639520835,229.60219905223045,204.07147860390995,225.7027708935592,232.6662552094126,230.09508094203434,229.9590980704984,234.85792811362384
6,1984-12-14 18:04:35+00:00,208.58503646943151,209.16753087568318,211.02537462767054,216.93273322432162,212.32334374306132,213.89273431310906,224.19189834756386,230.38959327609544,226.25641352885472,221.2553248251589,228.56475752342678,232.67038569633857,238.0102825874936,229.99211526416508,226.23339032121623,228.76670503443387,235.17385260940839,234.2385762126337,234.51590083946198,225.37641598955304
7,1984-12-30 18:04:44+00:00,208.80369758490517,209.53735773747167,216.18457699493902,214.10712277279825,216.22543780558775,215.8980664272646,221.48320314810672,234.7772337139879,226.0306059576137,226.10196396794134,225.95391019341253,233.1336794916084,235.6387015923952,235.26586277110343,228.34593671633417,229.3291003636766,243.5901828955811,244.12957477273144,245.99985742870874,244.59970784675687
8,1985-01-15 18:04:51+00:00,211.9199086288677,212.11126768473048,221.36010349853504,224.79196263671832,219.18771288854637,224.6278782070259,228.50185450941368,231.0911004111417,233.64873045837084,230.37766602856905,229.72726264670513,234.10754916000926,235.56441166237173,232.83833335770655,232.40105061394635,228.15942809651744,239.34330099166155,234.97934898205187,230.0723008977029,233.86794039430998
9,1985-01-31 18:04:55+00:00,202.79239990527537,200.5773848541954,210.43025030229285,211.4160013516389,218.32997930050533,220.8650303325252,223.3705484718857,233.79701461926433,229.60254827442205,227.79226468285665,226.87167060526284,234.70751678400447,236.10985916134075,236.11173079622338,225.05102667261266,225.0933534028,232.50482196598614,224.43456337683324,224.20516044380935,235.17418775275328
10,1985-03-20 18:04:55+00:00,204.7584289914768,202.93522559808974,212.71992588222193,209.64281512755542,207.40988866945355,213.8874212912133,222.98220099675143,231.1930161206187,229.27436018697253,227.99686833419142,223.7973951535255,233.69553686132042,230.3866835458754,221.38218733978525,218.506821908396,225.41462685682498,234.59171774800288,231.93904003997645,234.09813054190747,229.57915593180917
11,1985-06-08 18:04:37+00:00,211.50827762562008,211.65797826592006,218.45916448326977,226.73295568600687,237.86808315005806,236.7152976291473,235.4206330743997,241.3605600367515,232.06569955269896,223.56084032197995,226.1863031877283,241.08704534636993,233.18682087665957,220.90434448051607,215.27555346936157,223.0858584668489,241.7829421675906,245.63116624858716,255.46995770385794,263.0137592910222
12,1985-09-12 18:03:49+00:00,209.97762612334242,211.35283289567948,221.75826474190018,233.1124535413517,230.34743258230174,231.58375682014264,237.833659837354,240.95504555713595,233.3062279799925,227.0099002366017,225.39616592658504,227.87803481819688,233.93571442814934,228.8152131602647,228.03346721729253,235.67258927540186,254.37152495018321,258.75493283039185,270.1180761548767,267.32655926795337
13,1985-10-14 18:03:28+00:00,212.39837824863574,220.2106096816251,220.2460771143942,226.50090687508393,226.9169967356523,224.82320294319655,234.03927538316785,245.0244534107207,232.34162838395883,219.0788188044465,227.1909883479535,234.21474559487964,241.8171613694924,233.77516614439722,224.2401581118094,230.73197343594248,246.51919613925705,251.5052124972174,257.2498199757199,253.6530606400065
14,1985-11-15 18:03:01+00:00,222.1898810393853,224.79645249550802,231.82441551049521,,246.31139147694648,237.92043815149958,244.83088720107853,254.87801130041785,244.05953052320947,241.4953341309222,241.04721848099325,248.24780779144555,250.60183558797686,247.7692767853633,235.82446670853057,243.46685099710626,,255.86387007154534,263.01437194234643,270.18488436689194
15,1986-01-18 18:01:49+00:00,205.04968730751617,210.40850123400662,225.96474301944153,223.6404936727127,220.47318126117594,226.11802531327382,229.07405053836231,237.8483850251201,236.67835350538797,231.45248613077067,231.78163502448152,245.4671814321184,243.34335125693843,239.14384945545842,229.1646122026552,229.74717189484284,237.62276085748792,235.0124747257424,224.96722105872956,230.59586947727792
16,1986-02-03 18:01:28+00:00,195.9146930522629,202.44157693490965,208.39553929443335,209.97146320924057,211.5074452806513,210.02345780296315,219.6937786518469,221.5579973373312,218.2209237965423,211.1480459976683,216.5792474687563,221.98515425890983,226.10083590352386,210.87652554967428,191.76122759824187,199.62156547676804,220.13661946411304,217.45924104417975,214.89369400640464,224.569001277309
17,1986-04-08 18:00:05+00:00,214.41188645127022,212.84681399063476,226.1140473281826,216.98491518897058,219.68529781888014,221.41031823110103,221.73115532003885,240.4301445922361,236.55317194331602,225.75392774967372,217.07190405729068,236.1456652245695,233.19674910432462,218.63676801537045,210.60469539187693,221.93210860093447,235.621944178244,233.52911855920348,235.02394225286034,236.0179413660932
18,1986-05-10 17:59:18+00:00,207.9701042510552,204.69116096144987,217.561866748293,214.25776648359553,209.62476711197831,218.90084532735872,223.78531597071526,232.14501513285597,231.23379815404604,218.99028496456572,207.76663292399263,235.12167907719365,233.6206232492277,218.66616630619103,210.85953002337033,225.85319218524282,233.09370741746355,235.80360089397482,238.22954728855171,247.85576365796578
19,1986-06-11 17:58:22+00:00,207.1704358759615,207.65348870520532,218.52420719837608,223.2775489260356,215.66814636762973,224.59579640372286,233.54437593965915,236.2229237111246,236.01115455905466,225.92549947061877,208.78811952926898,240.60819522915966,231.64445995111703,220.13932364711326,218.47949667701508,221.41598047989424,230.7966381871583,235.681901404962,240.65395244257442,243.9383486208103
20,1986-06-27 17:57:51+00:00,191.93824910974536,210.2451379455854,223.19837900654252,214.92821098267373,215.75826443686395,213.89028265696462,225.40734902670238,237.58201583233537,223.02764571090168,212.4540154759598,214.0131161726264,227.9164512127859,225.17205163656482,216.23386971398736,206.29503436694588,215.52122014321012,224.4122031675422,225.2331102590587,235.91633340097349,236.70778482686848
21,1986-07-13 17:57:19+00:00,200.0956768625014,198.66701086744186,217.66218086341345,211.95867228584495,220.25041006125568,224.10430800297272,215.70475925741985,221.09114689257493,213.70731399739225,211.52962672112767,204.00163148138714,229.2752613490541,228.4964539250443,211.22023633006773,201.8538783637064,212.11318131424648,223.07001331079712,226.20659502496133,235.47000956920058,239.07970997429973
