,dates,mex0278-0000,mex0278-0001,mex0278-0002,mex0278-0003,mex0278-0004,mex0278-0005,mex0278-0006,mex0278-0007,mex0278-0008,mex0278-0009,mex0278-0010,mex0278-0011,mex0278-0012,mex0278-0013,mex0278-0014,mex0278-0015,mex0278-0016,mex0278-0017,mex0278-0018,mex0278-0019,mex0278-0020,mex0278-0021,mex0278-0022,mex0278-0023,mex0278-0024,mex0278-0025,mex0278-0026,mex0278-0027,mex0278-0028,mex0278-0029,mex0278-0030,mex0278-0031,mex0278-0032,mex0278-0033,mex0278-0034,mex0278-0035,mex0278-0036
0,1985-09-24 16:53:54+00:00,,,,,,,181.6132464929438,173.22306194757448,169.21067642317524,156.85303891132173,157.54575721948268,167.30960875609782,165.86588852115187,166.93567642007218,161.3228952046705,157.3972234119267,164.79176855611757,164.71142887345232,174.5602574741221,177.32339038296465,181.98481927293702,183.43370316032806,193.83459198455344,195.45379996416227,191.37859502470585,188.88319826165923,194.04784034206966,199.85522383906215,207.17155845378787,217.42159929287567,208.3905265344306,199.91362189676107,196.1349946285875,,201.91095196741298,202.3620640846546,185.04457259756757
1,1986-03-19 16:50:43+00:00,316.8463949011599,287.4311970568773,269.85840125687275,266.2984368035791,249.29192876233964,240.06611904001733,212.41600220478193,211.58744532816914,195.0408830144833,180.59187663586744,173.1932807373702,178.31499312348808,172.4977976836708,176.1973559029842,173.48508280520588,180.43997038682426,180.65127328158252,186.98240432841857,189.06392362431603,201.2466197463874,188.88747980476649,197.5299695389162,192.9960925168876,205.56793190177675,200.31349152783358,202.53406908407032,196.7185247481562,199.99735581446106,192.33541375191606,195.56573070240105,185.17065588322436,180.73195212129826,174.0414354254114,170.0190885669042,187.3584820660444,195.5923092294682,205.01968453851492
2,1986-04-04 16:50:23+00:00,318.1610122643189,295.2519584031178,277.80768377042347,291.55035742031407,271.1386151271687,242.05978114251906,231.33183469543667,227.95587559463158,211.8890642125032,203.900974421907,199.81515966237484,195.8404892025244,191.21195316080895,189.12778427509772,189.22118577206948,191.51807257454314,195.66552981547684,198.9207417515992,196.62885337411717,202.65959437924772,202.5804686241127,197.89210440093905,201.38182820609825,208.64121684625212,211.69053808773333,208.35988275526483,212.58924842348472,213.30896995731834,213.0240052316468,214.7456079882324,211.58308215786417,202.45785495534136,199.17962680368498,196.09054078688177,198.55511149858566,199.75240763100686,194.81910686074116
3,1986-04-20 16:50:02+00:00,267.5473151874955,260.09175622123,248.18633418974815,250.70410997673878,242.783255634076,221.0475839419296,208.4197609631767,205.11481003338565,192.47356236842327,176.2656561100128,174.66931263501206,170.82239419549884,162.44366144779352,166.61700882623882,165.84572730922537,168.15456838896404,172.65885188554125,173.16374287572688,178.10453048252913,179.13236007864097,175.67059601252248,174.27779608046978,182.1174620398644,179.6132109374931,182.93244102911797,178.7946673486834,181.96204965556052,190.50855044611518,192.3021281157568,197.83252651765395,198.45915607674084,189.14985005636012,184.62747449561027,187.2892031280067,185.97226575522637,178.40059441183186,167.3622358583035
4,1987-09-14 16:51:34+00:00,184.50692184156097,170.78253791585317,168.80439275598656,179.68430856215286,189.65943771472897,180.3434109532242,180.39741578212184,175.28548500465655,171.15551802588953,166.12558396819503,165.7379708769174,159.79590276705903,159.54342024928417,161.63533370328952,168.00485967754926,163.78126092566959,167.2949734503313,168.88581461657853,170.8729258532826,174.6227228659655,181.88824137484295,177.2908046425666,181.70684158033197,177.3086022130241,185.16181511518775,190.60953754467357,199.29099618153361,193.7069595219739,195.47272860199735,204.8996584027395,199.21901643979174,198.55352133151462,186.93371347035023,188.10011398638295,202.48487144376972,195.8714773550366,175.29799065663127
5,1990-02-10 16:46:22+00:00,208.33831404669252,184.8446744843755,175.31049313685014,193.60987725280017,193.9203612613453,186.37548427315164,182.12331276532103,189.01503138129556,182.03593130214313,172.3891267925141,165.54914535147373,165.22463618328754,170.07937610278924,167.38251516037866,174.45515151435893,175.67942391440272,181.59682029198265,172.37573674416853,189.29053380166783,190.978593717579,197.50286501765186,197.5903810563005,202.3945780223657,200.1391632214359,207.0102610132996,209.05149580856835,205.1205675494332,215.0183445689019,214.7970739189377,220.59108627054977,224.04079598091545,204.76834985139288,200.01177429150977,213.13911842217752,219.21955728506418,213.52828827351092,217.0709009356662
6,1990-04-15 16:44:57+00:00,212.05621415855006,190.80498254296265,185.5977043323158,196.1945231392293,200.69924502575122,199.29444587830906,198.20495444152027,200.6785620405641,180.9633394374784,174.5967773475561,,,181.9073641202607,172.59315124075368,181.0607481652525,169.74508271374987,167.16515161924784,156.7434885379482,167.44160515230362,187.48132094462625,170.34323495749794,181.84127988681382,196.2254488462331,206.5146892323849,203.575596797068,208.18858350634304,211.51340744364393,206.94560817223686,203.9478934372452,217.17000768768173,215.23041261110015,210.20376863043077,198.80831787607963,208.2701799005435,216.0093407365032,203.97087979408101,192.68844759688608
7,1992-08-26 16:47:07+00:00,187.18692435681098,170.2550645194341,173.07851472787274,171.67425364878034,167.19184432314114,175.47897310073708,183.3327992998618,178.0645401909601,168.00866792641506,162.65073493950604,156.70597710319436,156.13995484897134,159.62749741983782,155.43921644780212,164.0818786679974,160.51607387144423,159.6640696184872,161.50058961020545,167.11175871040692,172.107540368189,169.56229195788612,163.7282257627454,161.58832941514805,168.2488306685811,170.51897343750232,178.40685157859218,185.1604804450917,189.7905676531763,190.23403667297413,193.03417858816053,194.40295085009933,192.2208781622454,184.08290522023734,,196.79728181632524,196.18419016191103,180.47517712751835
8,1993-01-17 16:46:23+00:00,206.78352264931937,194.9762985757129,182.63735703850557,193.61656032192323,191.0979891710754,186.75216968764317,181.860409484341,186.0631011813507,172.43800628071503,172.05452455058327,168.08296803968227,168.91922442679106,168.52308823829947,163.2842165744845,172.13860487291572,166.0593541825181,168.52728138709864,168.99581095078858,185.77429119308766,188.4982161041051,191.1193396073358,194.2457717215372,196.73062402445663,197.06841156870746,189.51529363364403,197.00897792859774,201.40974495495777,204.9908036018145,212.31676974474004,213.54875571990755,223.45014595752255,218.6938800077954,213.24008122142445,207.2039933554469,217.18691205389158,199.5031913194523,209.4629137682577
9,1993-02-02 16:46:34+00:00,215.13664526198164,198.76114082562503,186.94056322246354,182.12987449459035,183.01402551551865,173.66166480262547,179.83598338476057,193.80608620241532,185.0972671348303,173.3838152763321,172.47307186741614,175.93568358087833,174.20727515790452,156.7534346674731,167.6088041772957,178.6899477597085,177.8484673345937,177.40175354844143,176.40252299260314,180.92274077376504,174.0645573129985,178.25717613210378,193.6364115197788,208.0956466785865,202.11388793068141,209.9787024130313,220.77181691148385,221.1583932373901,219.85687666061125,212.71478336349716,205.55585407706587,175.96355398555156,176.32497181926664,,214.3133562392936,200.96813696033385,216.08606813632272
