,dates,chi0345-0000,chi0345-0001,chi0345-0002,chi0345-0003,chi0345-0004,chi0345-0005,chi0345-0006,chi0345-0007,chi0345-0008,chi0345-0009,chi0345-0010,chi0345-0011,chi0345-0012,chi0345-0013,chi0345-0014,chi0345-0015,chi0345-0016,chi0345-0017,chi0345-0018,chi0345-0019,chi0345-0020,chi0345-0021,chi0345-0022,chi0345-0023,chi0345-0024,chi0345-0025,chi0345-0026,chi0345-0027,chi0345-0028,chi0345-0029,chi0345-0030,chi0345-0031,chi0345-0032,chi0345-0033,chi0345-0034,chi0345-0035,chi0345-0036,chi0345-0037,chi0345-0038,chi0345-0039,chi0345-0040,chi0345-0041,chi0345-0042,chi0345-0043,chi0345-0044,chi0345-0045,chi0345-0046,chi0345-0047,chi0345-0048,chi0345-0049,chi0345-0050,chi0345-0051,chi0345-0052,chi0345-0053,chi0345-0054,chi0345-0055,chi0345-0056,chi0345-0057,chi0345-0058,chi0345-0059,chi0345-0060,chi0345-0061,chi0345-0062,chi0345-0063
0,1985-01-25 14:04:27+00:00,189.7403620364904,194.7037080649202,198.38933043787068,211.06578898693945,213.41274096732852,219.39839437926835,226.5932886814717,215.9343294054345,203.87177175338917,212.0047796353931,221.03710343309288,200.60934829063925,183.1908659651088,180.65959701978122,197.95938506943764,210.33525599286997,199.87051409415895,200.27958774293208,212.48403064888998,195.49609846581149,198.1824917301397,205.68843756788266,201.37609720279238,199.416310404021,208.19812940569807,210.14213259156034,208.68868856467247,217.74460080520285,213.33149281785586,213.1987058138665,204.58127804436634,202.39375466165285,187.0574263287616,196.62399400518552,198.11599082200016,210.6403243508675,204.31730378251044,214.00755500108187,201.0644635690844,202.23215476618404,209.86084016921515,233.393548405574,238.13616868458737,242.641125934428,240.2371498998892,246.22542362565315,239.6420307276314,,236.34146105026076,222.53569619708946,,210.3545101728118,216.04480502680224,207.76506957947123,203.56679322835643,209.973062650507,207.84704718842582,204.5604216003145,202.6450250455425,200.3719209379754,200.637689939968,214.68256871967967,203.48962531818873,199.4023396970334
1,1986-01-28 14:01:10+00:00,220.48134991503127,213.22471961995586,210.24333766753568,206.008944074053,229.1677146611174,233.39476239259426,237.7774622879622,234.16113686655834,232.96505220918988,215.95719402894318,209.73749925081327,200.13959236726822,201.46415068363746,194.3733150648984,219.195224367215,224.6174307494842,207.83966948426522,211.98634974786913,221.59670861086033,213.69113632268866,214.8188569507994,218.66224016596604,230.9617668531332,238.84572688356454,235.71181101193227,226.64208726515804,218.62749980295158,230.46160388246494,221.86340809318642,228.17276126180383,220.60987126771903,217.54229008616716,201.67110320529042,215.77321217894624,205.35523911769258,195.06983022530514,205.73223739023024,222.13202014015033,217.62311139412688,218.25181274186355,224.56972054992335,210.1554377595275,214.54983866880616,232.2675895207273,233.74195581222412,222.7488488209295,219.58693199562967,,206.20000881217467,214.37648921069592,,215.16074982611406,206.33535414651413,207.1548891287231,204.7678313798134,194.9191920762539,184.89505951634027,190.25497408280438,196.81311525215224,206.72246734545095,217.18709325646606,217.45141805949336,201.70585429886503,203.2746846379642
2,1986-03-17 14:00:06+00:00,,,201.32893034798497,173.08746759100868,202.0190008526628,229.82370431866437,238.38207521993948,234.96806299232765,241.1922924296642,223.56875720638854,223.00282669669522,208.1669532286465,,,219.9244569909696,204.25017217400372,211.49103909207255,174.28703857436918,175.29759063062258,182.0502986421838,,,,,,,,256.2915284196563,203.83907165829433,241.80180632976916,216.7209018338629,249.10712127891767,,,,222.94807518895917,238.74278138790763,212.94670996038516,,195.6833652617581,227.79344663220235,237.90738457437968,,,,,,,189.8501466641951,193.9868322736168,152.5843007190111,,,,,,,,119.39896691431439,,,,,
3,1986-05-04 13:59:02+00:00,211.51749527647738,203.2853514324867,200.79493926388366,202.70494348565268,210.17533686695853,213.44938842562897,215.67297215137438,222.44999274015507,214.96385799159842,209.62300590644927,204.10804653849027,201.63003796339243,196.26038853290183,196.89374864480806,207.3169127273986,213.31007251559672,,198.17282330101457,213.99917690804665,199.26562367006846,202.61700672325387,216.30133472977354,220.56786219815413,216.41271965152382,215.0932267614406,217.65063335796845,211.91234545225373,225.90179376808888,218.37514602185203,226.31633257538573,220.87962672076313,225.92020453966214,223.44075957134106,230.64126721149702,224.02870835635994,225.5276049933095,226.19814326990203,236.45231576449814,221.3868186686307,216.68295733698915,218.08599523268865,216.8598111331731,221.47429704648502,242.11213883447053,244.20325809746137,240.79972823176726,230.76119294503644,231.40068117712036,220.54446516352192,212.74186686326158,178.5609880801542,,,,,,184.79381844047808,173.81230339862432,132.34436125214148,191.83830327914734,202.3955055056916,213.0172083317162,192.3072923666657,199.59336991666103
4,1986-07-23 13:56:32+00:00,198.86193695093536,191.16933416281944,177.79984192299412,,208.91688864788517,206.50343835339217,196.2461750106617,195.59863269144063,,,,,,174.2291899216771,197.7456130273927,208.90950650072165,,171.57345568426456,192.62255561544123,176.27872096595706,183.61143364166355,201.65717509954575,205.97410772407864,205.09260111172281,208.07202704575369,211.1314693612491,202.77744148422187,217.0269193081595,210.30592974937613,218.74253235927304,199.3308622900812,188.75876028413487,177.46294860676372,196.15536903194993,190.03198875539547,,219.00296780347284,235.83214772770373,222.39548172302378,225.69127594608563,,,214.17300591983647,234.44457156381824,235.16192783597114,,196.47202327257665,228.00200683455287,,,,,,,,,,,118.79122303858576,188.56565239723892,191.56599408763,204.03807839420122,,
5,1986-08-15 14:01:29+00:00,214.8403300420088,210.7623694456127,197.3587371796064,203.11811761511223,220.4529616583268,228.31566482210883,242.39677769188452,245.07957160114165,226.49814880595986,198.57617550995582,176.1217748829998,200.12703357041084,213.71979885692033,,,221.2813776248967,,,222.09359814343765,209.4145167475896,194.47633847525984,217.93457039332418,218.28472087944684,211.5087145067507,217.76762165683976,221.9273200980116,215.08871307761885,220.91016115320954,214.97602693950373,219.8033849129404,211.56126687209064,201.28143018071268,190.78028906968575,211.20797216310729,216.5557535294534,225.9577909424381,237.47576542999343,248.10590681171726,250.0264881640537,253.38981987515632,,,,,,274.4968744137273,,256.60847762912675,249.35629105175624,239.70409109972314,,225.71584522459545,,,,,,,116.95174891165694,213.17451889294637,,213.66073702875752,197.27421373882473,224.03767094346875
6,1986-08-31 14:00:53+00:00,197.19039638146907,206.63491052668434,196.53535480962867,184.2898159391938,208.10903400599355,212.46943936978258,222.87872908965554,220.72697849080555,202.6519321637903,,,147.0617862812741,,164.84241543941192,190.9200926776252,,,,,,,,,,,211.64151272324366,203.64575382019967,211.7170866331109,208.3502726500254,211.84970233203413,199.77699539279098,188.24381765139458,175.15148122080038,192.21713983057396,193.88316057424086,,218.30508369349747,219.33843775065884,221.19744327982662,220.42535625563235,,,,230.11817844677384,246.40019247232007,240.75570567487873,,224.81662282021895,,,,,,,,,149.75808366532613,,130.83890348159923,,185.39259971193516,202.33288827953518,179.15269367978513,174.1188306583824
7,1986-09-16 14:00:22+00:00,196.64568497798052,211.1783043507476,200.36175631464326,158.72976679724408,221.3839086773862,221.98781537779539,228.88750550416376,222.57300202372977,209.48457530900785,201.9392598879377,191.87625572826843,186.22901548405963,189.16994471841846,197.84472100461568,212.60954302640994,217.6510980087842,207.53078861485997,199.5453206649972,211.06818290261245,198.52237027423192,194.6450202478741,211.38037516752766,210.42708666507892,206.72059782021057,216.67564472695105,213.55173868274426,205.1403481019803,218.18491116259025,213.91762721141515,223.37479644821158,209.66376481745604,206.29236029833456,192.77746555188034,194.83962401098196,195.26304970038098,208.81488180019457,216.84763765952658,235.99012571968524,236.68321535322502,242.05098917840738,,239.04813000240745,229.30809387772905,245.5144289160387,268.878258228392,257.5061021612567,,246.66391748316337,239.05758664528017,236.00664997660624,215.7012048983654,208.45274951551335,198.90044662431757,188.30562814325586,177.37810712083743,177.954607423889,178.73245878609987,166.31836249271316,167.04805164889245,,201.88096703227052,210.51464152986628,191.65975056833403,195.34991088811725
8,1986-09-25 13:54:18+00:00,201.02584129060892,206.13636290959482,193.64617663284506,179.35774189704526,214.8121279363654,213.84280041049857,216.4516198919442,212.9379222959828,199.18800504790337,201.19756706339192,175.8876668955533,175.0877746497764,199.71413395042177,211.262736382903,218.9994629239676,228.24244547352433,209.42382066514935,197.16753768525783,213.56998796493826,205.19454569813809,190.87671259826195,201.31360444014385,203.16915952029916,204.30037557116364,213.05896463175617,206.6187338619227,200.31209750048998,215.34065921743954,205.30424272181668,205.33928779459578,195.09279850667426,192.6703274629208,180.41994347396638,188.1210571557095,178.32049272308058,185.61418985648564,,,,,,,,214.42626431853233,,,166.28536094192577,,,,180.48720274102683,178.34348511006752,180.1841388700976,182.47221814619772,178.27928556954262,173.00284379525323,173.28408272012854,,,,,,,
9,1986-10-11 13:53:47+00:00,,207.1592898243553,201.96760920328703,205.307271776539,221.58354774439235,228.49600321123555,232.95569866517255,228.4378095496259,221.10592815690143,212.03109596570195,203.90670892053083,205.2822854919874,196.3709374517662,203.31733727316256,216.66093734478852,216.51498522322686,212.48840491229097,207.7813458508367,217.4066292927253,210.91344461609458,217.6386741416584,215.3477665763131,208.59005881164606,200.63013929332536,210.31708694650422,215.8663495451727,207.7432205749267,219.8391900789393,215.3336662198953,215.27458831013934,210.85548831667987,202.42009045322354,186.78163883935773,200.81777475081336,203.16015761748233,216.08747752603458,210.4749613895231,225.54224697498566,231.6693080611478,230.48066710960072,,256.96799118174147,253.97117593137276,253.4342860994664,262.9700234187009,257.3268455712169,257.0647297189797,251.95757116191766,243.40157869314757,236.19121829309447,225.7787609646951,223.14034312939032,209.00140269117242,201.38232697984964,198.19627192992877,192.71215364407794,185.43191153042417,170.52727304451142,191.90886546975665,211.10068432094857,215.38083253118944,215.5851042152434,201.68015553556614,211.51795255975026
