,dates,aus0336-0000,aus0336-0001,aus0336-0002,aus0336-0003,aus0336-0004,aus0336-0005,aus0336-0006,aus0336-0007
0,1987-05-22 23:08:56+00:00,218.60348472722387,213.5393704018578,201.48461018914747,225.66410872759815,211.68650520993677,205.28562719002178,192.39714481226522,207.17585868312426
1,1987-05-29 23:14:53+00:00,209.66911433441095,208.38361205934712,204.70064618084808,223.55944104903364,212.0927392010714,204.51746094928438,190.3302292220728,203.28568882945956
2,1987-08-17 23:16:48+00:00,227.76942170266767,232.34849284588566,216.55555973591913,225.94424779348253,209.24863075891872,207.7776425112804,197.27578940562458,196.98000624618112
3,1987-09-18 23:17:38+00:00,252.25756334112307,238.46102516785302,221.9092243711833,231.70500817406787,210.56285037714952,202.18314894557867,190.05672889752796,205.2626734346313
4,1987-09-27 23:12:03+00:00,254.2196313297001,242.33070913839174,228.49298012864693,240.24418801173456,223.24146340656475,211.8085804459656,195.13728325678875,200.72516178889856
5,1987-10-04 23:18:22+00:00,245.02822594295702,232.4220415327561,221.30849063808628,230.60314432345305,211.78592115269112,202.34142493618842,181.86808360933333,192.92699235952875
6,1987-10-13 23:12:21+00:00,253.5033675676,233.41497246632747,218.05873224221182,230.240637386331,211.32636139528404,193.2281754454673,176.21125479533842,201.89118380191775
7,1987-10-20 23:18:15+00:00,218.26500343934939,223.39951032051306,205.24027466018518,208.47385236802418,195.51875595668608,193.887933483494,179.27579176190838,191.9709838796932
8,1987-10-29 23:12:37+00:00,235.27327695107135,233.26579289909185,214.48549397410585,224.5264323202008,207.1513508663212,208.02877773344454,192.38058566603152,203.58895657326732
9,1987-11-14 23:12:59+00:00,232.7870412254325,230.07691964376062,210.9610078470836,225.43627046589012,212.74683450556577,210.5922074895493,196.76210489409743,203.82075402298713
10,1987-12-23 23:19:22+00:00,219.71957442386403,214.35328102244813,206.42213986868737,219.6144180979826,206.87879447710748,205.82140599092747,178.5417218292635,192.31751606435557
11,1988-01-08 23:20:02+00:00,223.4511502913297,221.16021510577278,213.31508526243076,213.87094576948186,211.0756725714639,206.6801912409885,197.76309581094415,190.38722102146085
12,1988-01-24 23:19:56+00:00,210.96832411105703,211.21322395428572,206.8412933790571,206.9684155631295,208.64823416435195,213.40513543975678,206.59769371549282,201.9000943501039
13,1988-02-25 23:20:26+00:00,214.30402367993784,215.59326555708427,198.04714915477433,217.79056872912506,201.72451368177684,198.40011146308532,179.54679341783014,192.88982123299766
14,1988-03-21 23:14:53+00:00,211.64034599177575,196.88270877831079,204.00261437251552,232.37772495787456,211.50751382012905,199.70392270721447,190.94259606579678,200.29515527242023
15,1988-03-28 23:20:43+00:00,211.35205203367977,208.44674607238662,201.07650750728988,216.69047539506454,205.3749935862509,204.60610010380242,195.58085018704378,193.885703392978
16,1988-04-13 23:21:11+00:00,205.39732545527607,217.5092842560594,197.59692226998675,211.673788447359,196.1460296942609,192.2660491637477,174.97771467676148,181.98694705239552
17,1988-05-08 23:15:14+00:00,200.09453183984309,205.03793284538867,194.14030297422315,200.0301852171965,196.63856040216444,196.3058154999906,187.97749185429385,193.70110679413858
18,1988-05-31 23:21:35+00:00,210.775610829451,211.1472729940443,201.38111593905,210.35990456711522,205.25857925374132,203.14160191725125,184.754189178401,209.4872285723061
19,1988-06-09 23:15:27+00:00,200.8971944537301,199.39441041432937,193.78942555607193,200.3997151658598,193.79392559552338,193.9947165242209,187.69124143440507,209.83660709163578
20,1988-06-25 23:15:32+00:00,185.58721592349312,197.60444037576787,191.0114053732408,200.91366596731163,185.38104584660135,185.15049840488004,181.23267904291177,194.51047840087043
21,1988-07-27 23:15:38+00:00,207.6366760944949,204.75873666801652,194.7505395886319,210.7275965966864,201.43132619349666,192.82532644870273,188.50563422226244,210.50636979880957
22,1988-08-03 23:21:49+00:00,213.22772260724346,215.12596769820394,200.39426272418302,212.4720162924084,199.60474253569402,199.78798084471921,190.39417622807628,206.2392022166465
23,1988-08-12 23:15:37+00:00,205.45825358810754,200.7391279343355,195.70296632889614,205.0625537865246,197.72709346189419,192.94080424587037,165.81794044950763,195.78017675537689
24,1988-08-28 23:15:42+00:00,204.50746977663067,209.15819633761814,204.4571827991356,210.9874516614016,200.81268542693647,196.0427602284255,187.06810248068376,197.95903405712906
25,1988-09-04 23:21:29+00:00,209.80383782594467,213.79028681245936,199.56707501689922,208.2026606217688,204.06017468808892,204.6025388070062,186.39946576262406,195.14108362600717
26,1988-09-13 23:15:40+00:00,205.83254724739504,206.41465581160406,198.93190095328313,211.1907302015545,204.1003506142231,203.0635105346733,192.5946000052097,200.49115923749193
27,1988-09-20 23:21:49+00:00,201.53937214250425,201.24385322592295,193.18202196672593,204.42601173218114,197.62854649768096,197.92495489734713,186.2450370364889,200.44833410143676
28,1988-09-29 23:15:32+00:00,220.44125772461217,215.1373514506685,204.18644395955755,217.44022204559536,202.68831218723014,202.58175361800758,195.0519836221291,204.50953007820576
29,1988-10-06 23:21:20+00:00,215.6600730598763,210.45079911633874,204.56138341470003,209.38178312073146,205.00197508266143,204.7021954120862,191.98371805235746,198.85651368296644
30,1988-10-22 23:21:38+00:00,217.7629595006803,209.26810379430415,197.90388662948146,213.42967113605033,203.53679400953013,201.5634147174203,186.87535278966556,196.82527280718926
31,1988-11-23 23:21:41+00:00,200.62322756172665,184.53125351953832,173.1480168544976,203.51968954284075,197.19555163153612,189.71763653305888,189.85575043892277,188.76102617941666
32,1989-01-03 23:15:14+00:00,200.37470441468955,195.6871061981446,187.28348490156444,201.47520365533043,201.12153627795342,195.9646574182394,191.01044344231306,189.86020567623203
33,1989-01-26 23:20:39+00:00,208.51392442047901,202.00877984406384,200.3566116714238,220.56884039249505,205.97525483034687,203.10765723329567,195.1703785116959,194.45598850376953
34,1989-02-27 23:20:53+00:00,212.1248292668244,207.1218170712856,203.6109362389928,219.5606880149747,210.91907758121351,209.02046974241165,208.96439534934117,196.31960023775676
35,1989-04-25 23:13:45+00:00,204.78701805846703,200.84610277462667,195.49230302280512,202.4857076646994,194.13380583677494,203.32476912031055,192.75298787958428,199.33607270078954
36,1989-05-02 23:19:28+00:00,,,166.89258723394465,190.797606973486,193.36023282614252,184.63754802452672,178.8760856392103,181.09846788110713
37,1989-05-27 23:13:16+00:00,212.09645628540844,218.4767914736056,202.86053537132798,219.85987065392527,213.70520476511402,215.4874255909569,211.81923689701043,210.5104019204216
38,1989-06-12 23:12:53+00:00,210.8197949067256,213.14757226124112,198.25678013355335,222.92045035860139,213.5529896672663,210.91944862098686,200.4299971003477,200.51662436577854
39,1989-07-21 23:18:19+00:00,209.79954471480008,194.86110687468394,193.6268710737087,211.8324910809358,197.32591006167348,193.39830586331243,178.16189638635203,197.93999980233588
40,1989-07-30 23:11:59+00:00,196.684417000671,199.9907941398889,183.85917048612478,202.32384750125746,189.94563899173372,188.76467503266034,174.72071066336068,206.8994638313681
41,1989-08-06 23:17:36+00:00,201.0866511084806,196.93734337162653,184.18174334713325,211.71940997674005,196.85506799644443,188.76743821425345,174.9062151161173,195.4591675533651
42,1989-08-15 23:11:35+00:00,206.91460872418435,205.9918180047941,188.47657307666253,216.02374393056684,196.83065707169314,185.13700992092186,166.55839571471824,190.0166647922733
43,1989-08-31 23:11:17+00:00,193.50828668492144,196.45022431191828,180.6669807260975,193.2933422872618,188.7997582663219,187.81699438254913,176.81540486076833,191.62639054542925
44,1989-09-07 23:16:52+00:00,212.4634586806094,216.09730606991818,201.0000702139936,215.3407630674171,212.69099718676884,201.01648043818926,182.35436767524274,204.4419243951661
45,1989-09-16 23:10:43+00:00,212.3344182762409,209.15788347069363,189.9143219187921,213.46548186559883,208.08295717930903,193.74779667084454,194.85429206316718,198.21004374571643
46,1989-09-23 23:16:26+00:00,215.58981614125543,213.48788112088383,201.8032343685532,222.526080033539,209.30629372768024,203.58222982415683,184.5786096455818,194.6851109598342
47,1989-10-02 23:10:35+00:00,203.8698990551986,201.80105367710863,184.47853301312145,208.1789790750561,195.25820907864056,195.40385796261626,186.72312644129343,193.21578508573091
48,1989-10-09 23:16:07+00:00,210.7463680472572,206.24199263829473,193.36622794474482,207.47068365924508,205.61984617661406,185.76179889973338,188.35697756700563,196.70244107750048
49,1989-10-18 23:09:51+00:00,218.68758357921172,215.32833642359003,210.1664939682676,213.14376907133158,202.59826978690234,199.41443151378374,188.76883236271019,192.0158986025498
50,1990-03-02 23:12:03+00:00,219.37732424514613,219.82528125682893,203.91501060964612,223.6472752703362,214.01013961432872,211.51005446139098,198.51399935008695,192.39555357349312
51,1990-04-12 23:05:06+00:00,210.80859433307666,213.3491626092442,201.49109127769358,206.62301761388315,198.88774838542744,205.2422622896009,195.87240255098817,198.76289387008427
52,1990-07-24 23:11:09+00:00,245.8928019917061,237.8860053086551,221.64754476136605,233.10201586133113,213.85541019125617,206.68784331288796,192.25875013819098,201.7486571450406
53,1990-08-09 23:11:04+00:00,219.8952628562742,213.22749054968085,201.64084977927703,215.25553085554918,198.8648671346063,199.94192594602632,185.5402651392843,209.48191788728238
54,1990-08-18 23:04:52+00:00,,,,,,,,
55,1990-09-03 23:04:45+00:00,,,201.83510223456398,208.79304059968632,204.39879111590477,193.3828913391415,178.96662038006585,202.36650367262382
56,1990-09-10 23:10:32+00:00,233.70519458034,222.10029086847626,205.89078324350072,215.4151422766646,201.34840201917407,188.44370381714114,171.966550454379,195.41288975764334
57,1990-09-19 23:04:41+00:00,224.88083555146076,224.6217943375509,201.47693624650947,219.42423974285992,201.84997968286424,194.96143446458282,176.89232138799434,190.33019939409803
58,1990-09-26 23:10:49+00:00,234.75841229782577,225.43923848919675,219.118742482658,216.30305650814702,204.10472608849616,199.58623378905776,186.03926038186532,193.24724723589287
59,1990-11-13 23:10:35+00:00,213.30422371837793,213.1737564152079,196.99533338014368,201.42910748120866,189.2338747487363,184.30628346482814,183.2686240410836,190.27867115069324
60,1990-11-22 23:04:18+00:00,217.9839602734591,215.53990645085747,200.1637376300701,203.49339027388186,195.81429584527382,196.01256402157637,174.319981065484,197.43052869680963
61,1990-12-24 23:04:32+00:00,218.63523320272984,216.83032521166484,204.0816297297593,209.79745601212008,194.9649656734722,198.0289436471524,190.0596879514075,196.12199088063375
62,1991-01-09 23:04:58+00:00,220.28367551644862,213.8144570410972,201.22436677708114,202.26089042705266,203.7927797250879,197.80453307462008,188.9749730966737,195.64878780549768
63,1991-02-01 23:11:39+00:00,209.50582252955886,204.06185047762236,191.42868239203682,215.5339505226959,204.9193727223718,208.15003315989972,193.44911319491382,196.98423070496128
64,1991-02-17 23:11:34+00:00,226.2685765824285,223.32869313161294,196.97382386607453,213.81101879195754,198.50940660810957,201.10704649731017,187.5445896964762,184.27380301732205
65,1991-03-14 23:06:16+00:00,228.65051689393567,230.44751771509118,211.4636272585196,230.54817550720475,208.3371261798078,,,
66,1991-03-30 23:06:31+00:00,218.23211504695024,217.80975357762387,198.1552066593699,210.27643833871568,197.30512528038514,189.88319057855958,176.47429188144434,189.53722532040945
67,1991-04-15 23:06:51+00:00,221.7962163159896,220.84768102424212,199.8145385754166,218.35957572163898,204.8587879185317,203.0424465138412,190.14111576959996,204.87284997491346
68,1991-04-22 23:13:06+00:00,221.56325452992414,217.46269594689588,195.2868524206047,220.68039321223003,205.56744078822373,200.96827838327266,185.20441175407112,198.80665480945908
69,1991-06-25 23:13:45+00:00,231.0247741561055,223.5264223715322,212.26557882461333,224.2193453294126,212.31651113445855,209.7473200194551,195.02662291028548,214.37976490442907
70,1991-07-20 23:08:19+00:00,214.98977862041,210.97224013187588,204.63209352366462,219.80875727116805,203.65319847414355,198.10838308132438,187.79448575584524,215.4416142172633
71,1991-07-27 23:14:34+00:00,208.16811436447756,201.8229563364389,200.13206733899926,218.03719471812718,196.3202741671995,191.3043471285027,169.94521881026236,198.03693583456663
72,1991-08-05 23:08:25+00:00,218.57885081071592,216.47074694027356,205.37818527550047,216.12108337014268,198.97588924194943,193.91858380025948,188.752105388613,201.04062593229844
73,1991-08-12 23:14:12+00:00,221.1796983121475,218.31066337576857,201.86582861189606,216.88127572270844,203.28345262673037,200.82025088168578,185.94557130887557,195.83751031984758
74,1991-08-21 23:08:29+00:00,215.32035756624273,210.07440707638165,199.9107287151592,213.62036291391934,200.69102725137444,195.13437792233086,177.5545269363341,201.32930349248625
75,1991-08-28 23:14:45+00:00,216.23788171774632,212.0205970311694,199.39202062735512,208.34784335416214,200.86384477722225,199.97815124159408,175.92416826662298,192.07816854421233
76,1991-09-06 23:08:44+00:00,225.5949777170771,217.08937896845435,203.10422681288597,208.95020306392746,202.8891512965513,198.22465591936356,189.50994428513602,196.18991511095857
77,1991-09-29 23:15:03+00:00,221.48996618477528,212.1798271508264,203.39251530749056,214.17766599795576,201.90047262888692,200.82142928599964,185.06330619787576,194.49661617458835
78,1991-10-31 23:15:12+00:00,212.5948296572671,207.8384454898926,202.63455602600246,206.14947595454058,198.82151042088563,196.39755455375334,189.53385735875185,195.38035112315887
79,1991-11-09 23:09:07+00:00,214.7164908679688,214.18696366847266,192.31105742105433,205.66160416372895,202.33945438702642,198.2441947969877,193.71885702799284,192.18674825737344
80,1991-11-16 23:15:18+00:00,223.57782924782393,206.62619290788018,199.65764521656533,210.91229368881173,194.25353203496553,194.986837654184,182.40968235249798,193.55062896873835
81,1991-12-02 23:15:32+00:00,211.50484094932662,200.9728985798021,195.02953922538003,200.90230232303068,189.1795381627993,194.32957504900702,188.24121345300858,187.55003546509863
82,1991-12-18 23:15:25+00:00,201.84986304848672,205.82437278593343,191.92568021556752,198.60840491969844,195.5090801030251,201.67327067252415,186.77906915273837,183.78708141243783
83,1992-01-12 23:09:10+00:00,209.83994884615143,201.36808659682862,191.33342646477945,200.7290624602586,193.66027850514595,187.55417625184853,181.08742337340084,187.2481438756952
84,1992-01-28 23:09:15+00:00,216.60942248716145,209.48989119735472,200.45969410640487,214.6600993417723,199.14743521947318,210.39582170427312,204.0918402088017,199.78055143636547
85,1992-02-29 23:09:05+00:00,,,,,,,,
86,1992-03-16 23:09:06+00:00,204.76301573659944,207.9936965399145,200.14293752847806,215.6052355277817,201.30955315384153,208.22073990775368,198.6952091563271,200.44974255382817
87,1992-03-23 23:14:49+00:00,199.60160327779553,197.21350761870892,191.11037499592345,204.24634097436189,194.90156076090932,191.07478093748,179.01608238100707,184.51777077475967
88,1992-04-08 23:14:40+00:00,218.30349802875858,215.8735926209139,200.84610043634754,211.30380358855402,202.40569054582608,203.4848978730323,201.26732599510905,204.67749544012088
89,1992-04-17 23:08:51+00:00,212.50454409454835,208.36156523204454,196.71064780694152,218.18318028065823,209.88901415388275,208.29288295111772,204.25562220961706,200.62666929155347
90,1992-04-24 23:14:32+00:00,213.70411692368413,204.43948657434603,198.73510625731583,212.63135405088673,207.9607271686378,208.14488790490432,201.20531548892387,196.1102844253771
91,1992-05-03 23:08:42+00:00,210.98787709925406,202.4616554881253,200.02676009999703,214.69697361695728,202.28226989200576,204.08002593054283,195.0564149395777,207.94168199545297
92,1992-05-19 23:08:33+00:00,210.58332698578448,209.6415026369443,204.80892483312948,217.75455768016755,214.50346524647404,208.45855778076896,194.46630549127687,203.85628966523007
