,dates,usa_CA_0076-0000,usa_CA_0076-0001,usa_CA_0076-0002,usa_CA_0076-0003,usa_CA_0076-0004,usa_CA_0076-0005,usa_CA_0076-0006,usa_CA_0076-0007,usa_CA_0076-0008
0,1984-04-18 18:01:41+00:00,225.44146653780962,215.49048753798013,209.03913640889823,209.49298020835673,212.99603201097364,217.80910421150224,207.58566214680957,201.06862430380107,196.9423452387623
1,1984-04-27 17:55:28+00:00,228.56354635718142,226.68958290118354,219.6215723194451,217.4019405272876,217.3467350276664,221.91066582154951,211.1316328032732,208.3991740987631,206.10790136162905
2,1984-05-04 18:01:45+00:00,223.9447147347704,221.57549882264345,214.864240520546,207.318289349924,202.04897405215695,209.79141268859098,204.71698762457962,196.3568897099552,195.85064188391124
3,1984-06-14 17:56:37+00:00,234.6797664556305,227.26131471875652,220.6895348026265,214.1346113796157,215.87290202118817,218.25839601462786,217.303310588827,212.88979488458142,205.65551320286053
4,1984-10-04 17:58:26+00:00,198.8283434167932,193.8322214703336,201.05191949684635,209.33959933765874,208.71983714910257,224.23377076967586,221.1713294032162,211.45305093340838,219.05747824268593
5,1984-10-27 18:04:31+00:00,207.8880625598438,206.66655899608236,201.9840271639518,206.2033392159747,204.68442950841154,213.27211366339844,217.43243420847506,214.117802300989,218.52233095605408
6,1984-11-21 17:58:12+00:00,195.6633853319828,195.60865925321048,189.61147226657502,198.69382072808128,200.90463428457008,202.81868089059913,202.41843067878878,204.36818210746253,202.2063365738984
7,1984-12-14 18:04:35+00:00,215.34589817604913,227.01305420919346,226.85482509985258,228.75831195250817,223.67040092238665,232.71149778379535,225.0343829357244,220.26972077238952,221.84876775016204
8,1984-12-30 18:04:44+00:00,225.13408017035073,229.6747704280696,228.6965091011458,227.9509505644847,231.88762616938385,234.34240997553405,234.4985883417765,228.21170359216416,230.75600282166366
9,1985-01-08 17:58:37+00:00,,,,,194.10624923316715,205.08598440718248,196.61353047378424,195.79217566837764,195.7779287380141
10,1985-01-15 18:04:51+00:00,229.42505569153394,233.7992930590782,228.9781435511755,229.41702799158293,229.92163254844132,234.25067750480264,224.99813950522082,221.04598869497136,225.918960667166
11,1985-01-31 18:04:55+00:00,241.3493646250497,236.25656226920435,235.22890492904054,235.53577126073043,239.83346647442303,240.86040653225956,233.22277899409212,228.49220332180698,230.4276355747229
12,1985-02-25 17:58:46+00:00,243.14191129048896,241.54197431392174,237.86961628742097,229.05529837791133,227.62669224710854,227.38281328083883,221.23537762696384,222.91789550808704,224.62271836561683
13,1985-03-20 18:04:55+00:00,224.4165954702682,224.77939770408608,220.07061014475315,213.08922401853,212.40538288337575,218.52324868983132,214.33790566463134,212.47550827657486,204.9172447411777
14,1985-03-29 17:58:42+00:00,241.81936632605033,239.0749924222779,235.13803887035792,228.65563001718908,227.31179827842175,226.73230278250477,221.50956711141902,215.41722725178147,216.5417982577515
15,1985-08-11 18:04:12+00:00,197.28599196553756,191.27286828586995,207.0976460277181,202.85373540821104,213.0147425263109,221.09800131697912,220.36247513523182,212.14273554412375,212.41885734643284
16,1985-09-12 18:03:49+00:00,200.77602198064886,201.39417881635023,199.0115035529646,194.14870028410016,213.38677895231143,220.15673877138676,223.6159518868595,228.95888987242978,231.21156208264563
17,1985-09-21 17:57:31+00:00,193.6488630568452,194.9588774848919,196.0685045075867,189.8608914005982,203.96020331839316,218.39419814167252,216.3828357849432,214.97120608098575,215.38271308457587
18,1985-10-14 18:03:28+00:00,205.50233752001228,195.27901472627343,193.6753444629274,191.63938191847265,193.7271297063702,207.0990349973332,208.5543010951986,216.8041376845345,218.80216811585555
19,1985-11-15 18:03:01+00:00,208.5744243450845,205.5091831246587,206.8229963160992,204.98932168358206,219.01304211916255,220.42089811409332,222.98777839435365,216.60911334449625,224.0787595292725
20,1985-12-10 17:56:22+00:00,208.3605434958979,204.81719397793282,202.10183319074724,204.2684494465841,206.2453524458213,208.6683412206654,212.01995985442326,204.67889777032033,212.92988315697164
21,1986-01-18 18:01:49+00:00,213.58315486634748,214.24961457351577,214.97367352189852,219.68467306849683,229.05196337318804,232.29459728973677,224.715147451184,221.6376543218775,223.55992407419697
22,1986-01-27 17:55:26+00:00,204.20625920649542,217.6553336637602,217.20906307942158,217.54974940265845,217.8496721173384,222.46546256008742,220.51488825147754,217.69202360020967,220.39277663576541
23,1986-02-03 18:01:28+00:00,210.8923615208679,217.4511041126158,213.95935116319697,211.65228095578834,219.64785751285652,224.3684546338344,218.59328695577494,206.35778364694775,207.4957803631338
24,1986-04-08 18:00:05+00:00,,,,,,,,,
25,1986-04-17 17:53:42+00:00,239.80485372452745,237.97451751172434,232.234967176488,227.07337651135816,226.18622834865326,230.46552645674834,227.18900755490225,222.62674411866445,220.98171767873617
26,1986-06-20 17:51:54+00:00,219.10010236704926,221.81171089915597,219.75098551685258,215.04050486272888,217.88317875628272,230.61544305267344,223.9096545774068,216.87657669268248,219.0551162741563
27,1986-07-22 17:50:49+00:00,197.97827602776212,197.6213910064855,203.60437838388657,210.410265102472,211.79881787245293,220.78565323439585,213.00316814027337,211.0380793469635,219.95246591738206
28,1986-07-29 17:56:45+00:00,,,,,,,,,
29,1986-08-23 17:49:39+00:00,210.63248009763777,209.78353152815686,207.6623705709624,212.870806078498,214.48391535240296,226.19832459715994,225.58006067266984,229.8533760517621,232.23450350532698
30,1986-08-30 17:55:34+00:00,183.98793823718694,187.42235315430747,189.63911094106854,198.2841622534219,196.3969050890173,205.505185034578,205.02476587040923,199.33136439897226,201.48874871282246
31,1986-11-11 17:46:55+00:00,209.5861324362671,225.85704184311143,223.73670145609796,224.8294495153776,224.10338879581104,232.99419990429647,227.87404531310716,221.06633066629394,225.8423503710507
32,1986-11-27 17:46:36+00:00,218.2837624807229,218.90008865768573,217.97083496953445,223.762567025691,224.69479625793147,232.0729447528245,223.1811460462007,225.1124477263799,227.03407574498812
33,1986-12-20 17:53:28+00:00,200.76055166632554,208.03035675355005,215.46885801121692,214.50346146673365,212.28153812247984,221.5895268082677,219.40781184093277,210.31501352498734,212.9110600487087
34,1987-01-05 17:53:57+00:00,201.6040179388147,206.57381370317654,207.1777178383404,207.50596224954154,212.26316070381432,216.72344438337316,213.4544942011415,201.34562868173904,202.89009330699386
35,1987-01-14 17:48:01+00:00,209.91086614503593,210.37361397086823,213.15429747190336,207.7536525805915,209.16990329031847,222.30073620703104,213.73517789451148,211.7235688198827,213.0564551445014
36,1987-01-21 17:54:24+00:00,240.0038839785097,231.24676544367458,229.15183157861952,234.58081226565488,233.26791494978647,237.0070512408227,226.37610578254623,224.32430577250813,220.87996512617912
37,1987-02-06 17:54:58+00:00,238.3474659393428,235.5288708480716,233.6838198749142,228.01945612271584,228.27152521362012,228.81018594505258,220.43032335791412,217.2855809605137,210.4718756377713
38,1987-03-03 17:49:45+00:00,233.3016892072427,225.60423128525727,227.30974808189075,222.8197419989159,220.7772087064598,223.54030010550696,217.74435723221598,217.32435148566054,214.0138786735109
39,1987-03-19 17:50:21+00:00,235.3428242369019,233.47350689433105,229.37022247401848,220.03013471299266,221.6452470359301,223.87863835448047,216.25756502454993,209.97125249465128,207.9311377899512
40,1987-03-26 17:56:47+00:00,249.343179413926,241.34175617406788,234.30515365282844,228.26876913380426,222.98703368891162,231.25982810431452,220.61084281838538,218.55007452613538,220.1875161723634
41,1987-04-04 17:50:55+00:00,236.1863937322505,238.48195004523848,232.2808415844729,227.43544504102383,225.85015340911644,226.3767827348574,219.725736277598,209.97983446363767,210.19445626340286
42,1987-04-20 17:51:26+00:00,250.4505806627165,250.17213077518645,246.27769147940126,238.04302475391142,238.3788450274348,239.27723447363414,230.52330359840641,227.94143567291766,224.18820648483478
43,1987-05-22 17:52:20+00:00,211.17225120524336,214.93716725730633,217.09155673116,215.28800432831895,220.6408881602636,231.33902370109436,222.8374521278942,206.48713459923732,221.20507229964193
44,1987-05-29 17:58:41+00:00,216.69136167611924,222.32413302776024,218.16581889236312,213.08023647989899,218.8255957762145,228.516292871911,222.96354824910844,211.14098658718405,207.46282125173127
45,1987-07-25 17:53:44+00:00,226.28960034396061,224.58585564937806,221.61085732899403,220.68176151074434,222.85831639919826,231.1503079412906,224.45607620592045,221.3196132102602,218.9633200168472
46,1987-08-01 18:00:08+00:00,223.41350341153748,217.11039060178308,215.59291673268126,216.39004209959944,217.7779467793304,227.79754625031262,219.00596260925238,214.67938600277733,221.96756380764495
47,1987-09-02 18:01:03+00:00,196.88305603270229,203.69519169697224,207.82243588434,209.64022292277912,204.33311014002894,211.90385717081816,214.00111424155787,212.42507923070912,211.458211413402
48,1987-09-11 17:55:06+00:00,197.84188309395125,198.52920711350754,196.2978792392804,205.85987809111094,209.7542342964751,215.192652582461,211.1633447157827,200.84256984677796,205.2847927887698
49,1987-09-18 18:01:26+00:00,193.10777740251288,193.1104153401834,190.67871553161694,192.83965778704754,209.4001487263609,221.1717925892765,217.1768611623183,211.843218845153,208.2674335810605
50,1987-10-13 17:55:45+00:00,194.01153876415924,196.56658561219578,196.1464814998346,199.73194829220392,204.4318589718264,210.8193401185108,212.6249919269262,203.25710788976843,212.04208273230637
51,1988-03-28 18:04:33+00:00,225.7452511796921,227.59825317206432,221.02366374099105,217.04171416303586,216.10152205786687,218.0532828468963,211.04639531139318,206.27248841423582,200.7605004163512
52,1988-04-29 18:04:42+00:00,213.87733124931214,207.81092486253024,195.606868801762,191.9138513950978,198.08471297446982,207.29407605415759,200.47523333874875,197.64181963042338,200.1500250454709
53,1988-05-08 17:58:39+00:00,247.1478668085918,243.7002301957758,231.52149385771304,229.5096143635857,226.42491063154347,229.55265139920508,223.63350807160398,219.0627341601981,217.47281579621398
54,1988-06-09 17:58:51+00:00,231.35188458032832,233.0864796365083,232.710477979525,222.31050245224472,220.04977638884245,229.56057130008315,223.94787335931343,215.13082052303503,216.56512922826536
55,1988-06-25 17:58:57+00:00,214.64066487689462,213.52315869531208,214.22177058790135,205.49196481769064,205.07283752063003,219.67821671031825,210.75329686472185,205.65202964825784,211.4587684469684
56,1988-08-12 17:59:02+00:00,204.44156687551794,210.41642691936516,211.7605137936281,209.62131236903667,216.4102836973744,221.60886521931153,219.8625857462988,215.64176634603018,222.63620165094812
57,1988-08-28 17:59:07+00:00,202.14532162259675,208.8717514637504,210.00763288828688,207.1274588205508,212.03748472750334,217.42989724099115,214.43229791193045,212.23563864854046,208.2407563971998
58,1988-09-04 18:05:18+00:00,207.97050346912016,213.6984880662253,210.3969175269137,206.9447587227549,213.42073069158062,220.1319930857344,214.07184325894985,223.49184715989563,223.70390883255624
59,1988-09-13 17:59:04+00:00,191.84296978593466,202.9420105269822,204.6151518898715,194.6396427681354,192.65346811042753,200.0853703923625,196.84017150941713,181.07024140800178,182.41607233093683
60,1988-10-15 17:58:53+00:00,199.25589840012668,201.43969473797216,203.09957487407286,200.8933859234816,209.29036512494514,214.09630319371115,210.88187796678767,209.50520034067617,209.7927490846634
61,1988-12-09 18:04:56+00:00,226.99198663609187,222.91735932821547,224.87149019133938,214.77898998222295,219.84275238243316,220.4541341825543,218.54357419879227,212.9022111276172,217.39527098228245
62,1988-12-25 18:04:49+00:00,209.79906038279097,206.03093438242806,204.40732057437202,199.61055226044834,202.68000698205276,203.14990254576406,201.31356587585572,204.3974933366335,202.56324685058556
63,1989-01-19 17:58:19+00:00,233.01420874411207,228.31220688502472,231.5143081125596,216.92054548130687,222.01564479662153,219.78020978901907,215.1818754652774,205.42899950009573,215.36456847571222
64,1989-01-26 18:04:28+00:00,239.9369304219398,234.8267584025522,227.7568110423195,230.90712987713164,228.40157535829968,229.15944499640304,224.5307400100551,224.28445618663125,227.62030455594115
65,1989-02-27 18:04:19+00:00,,230.4701341177186,234.22016511379326,229.0678170140543,227.7764788619234,232.8452906680114,224.84381480808784,223.51244762532232,224.413241297169
66,1989-03-15 18:03:46+00:00,233.00657977610618,229.05294442590014,225.9853945723271,220.89869567440493,219.37009325649262,226.29269350055029,222.21370177163715,215.40868916520378,216.66582229687126
67,1989-04-25 17:57:09+00:00,224.10531186384372,239.04963721174522,234.83164819911823,219.42633504780605,225.82553072704673,220.31361546159422,221.74603467167714,219.89190078008977,211.54715352322242
68,1989-05-02 18:03:17+00:00,229.74256367921285,232.958503580237,227.29286992681568,221.92383354422412,216.34192485503914,223.46692205193722,225.6518847559314,220.2340832244311,217.47616028207986
69,1989-05-11 17:56:55+00:00,226.7355271944892,225.79441463621043,215.73559693475022,208.4790005358591,209.83464397642473,218.0093346233141,221.13149317677642,216.35471174918604,218.1826845185684
70,1989-05-27 17:56:40+00:00,247.05259961828185,237.54414673178997,230.44485053032201,227.39738360063734,224.81665011261225,229.46178786323208,227.0482506295317,228.6466959817356,232.03912669598435
71,1989-06-12 17:56:19+00:00,233.6304487177652,238.29170306935114,232.05776955159627,233.3074512836548,236.06306577007769,242.48675647406233,237.73270367299082,230.58302712794114,234.66068513983066
72,1989-06-28 17:56:03+00:00,214.8071166601131,218.63070113056818,219.35905848166541,208.37657915872526,220.97660324107602,232.84517839898248,221.24720699893277,212.78494766495135,216.93623543852195
73,1989-07-05 18:02:04+00:00,222.43318068833875,225.07092685295993,218.6795748054838,210.91757269101237,219.71531212720984,225.32315027125856,216.92219491438448,208.86337970117387,226.1811699199832
74,1989-07-14 17:55:43+00:00,203.70143107991032,212.12562356796974,209.89253270098556,206.22120517559975,220.56934401013154,227.63452843488977,223.9354514211821,213.97574556290084,223.23796387487653
75,1989-08-06 18:01:25+00:00,209.81686924748078,217.2130565126758,214.59943999286702,212.39124724713582,223.79638837636062,228.90873725114977,230.53610563650494,222.89974428957612,227.37873142285778
76,1989-08-22 18:01:03+00:00,203.67870380459215,210.02151694780648,222.670350803548,222.30598824633884,223.07884697924715,232.03785568786162,227.98278615186598,227.45525290036343,228.82504825399224
77,1989-08-31 17:54:41+00:00,207.15306107671006,212.2535895675909,212.74083453714536,211.90859004778312,220.08749932831967,227.5867564002197,223.10667554247487,215.02901014667208,221.8744048698497
78,1989-09-07 18:00:41+00:00,201.09540518745501,206.61428325177383,212.9738618066363,219.62982435131946,221.1355612731918,226.40351552006817,222.30048106388637,218.85288904001246,217.29454337638506
