,dates,chi0432-0000,chi0432-0001,chi0432-0002,chi0432-0003,chi0432-0004,chi0432-0005,chi0432-0006,chi0432-0007,chi0432-0008,chi0432-0009,chi0432-0010,chi0432-0011,chi0432-0012,chi0432-0013,chi0432-0014,chi0432-0015,chi0432-0016
0,1986-02-04 14:07:59+00:00,,122.14049101203292,130.4926782833525,138.24021079561186,136.36947831063264,141.04064874486002,144.03519926718067,154.42390346042703,157.076467662786,162.66738577172435,147.91573663139837,141.842052197293,128.24132213052525,125.79403471069725,127.03131713016242,118.8907937698085,127.94995691509601
1,1986-08-15 14:02:41+00:00,124.5196269490392,125.87753965535636,137.2788204457913,129.75048408819896,108.53684747840526,119.31067485169615,118.8942725735625,139.19925311838844,146.27782558287393,147.21837821397986,139.58558627533031,128.9854851256838,119.18613550798514,120.99477448493415,116.04292888231473,116.5389956684287,123.07992622240505
2,1986-10-18 14:00:32+00:00,145.6889903587874,116.61990222990858,127.19733588120185,122.88532776763871,128.2195559081567,129.13434414293104,132.2197619425092,145.2979446287396,148.10175927734034,144.71179257608037,138.02895061716657,125.99438111857567,112.7788701975216,114.8503050730981,109.72897079892759,99.02036405938473,106.07643109602041
3,1986-12-21 14:00:01+00:00,172.94940259458218,143.9011115878037,131.34430271855635,138.77901682190975,154.39944255375644,134.39312838045925,147.29773847679036,151.0519911503034,156.01178463028887,158.05397837669756,149.26269592666813,139.71419776365184,130.8744408789801,132.20734968066267,119.71756189077952,124.671132954994,131.34332666407556
4,1987-01-06 14:00:30+00:00,166.20418263709104,134.3988726305134,129.64511696039176,110.95838302119364,144.39664091531748,142.96787401009146,143.43130701172996,151.496217216956,153.80613029883713,159.01326871301734,148.56100950071354,143.79064203725463,130.42074004463402,129.238230518378,121.47804946959627,117.894324966145,126.75008499431571
5,1987-01-22 14:00:58+00:00,170.90488214079548,126.57161232783892,131.35042818665355,140.36288255484482,138.49996745835438,134.72386377180948,137.29047348946983,140.20567163533798,143.83769409415967,152.01286580304577,137.37181517403837,128.11904558830457,121.09834586887337,116.11430143937818,112.27144003486919,113.40021513740326,111.37910985613625
6,1987-02-07 14:01:33+00:00,169.29421143734643,139.49201407653152,150.1994542814217,127.20212964776307,138.0163782761253,139.73719946289705,149.45326850109174,156.71699894104702,164.6200461855762,159.3439088073724,146.35296392393397,139.48983345583287,128.1149348356908,129.11579111895566,122.83302550721778,114.60293888558242,116.41728413824382
7,1998-03-09 14:17:33+00:00,190.97934684676306,163.0413607670027,166.3088906287801,170.91388979806607,157.41169864470078,160.9378392883533,153.43286598250756,168.10845442008525,158.21710046746244,169.7186033064802,163.6838564933106,154.30940495455366,153.75226782136397,150.50900385894278,145.2310539612482,135.8125124113121,123.83998117144533
8,1998-03-25 14:17:47+00:00,196.68484411963243,176.97732023301484,176.77651636214256,169.59164579482018,165.87355530724642,158.97952965792211,162.94839041429583,175.86630140776495,172.2582565665596,177.19276868855724,177.29664385871123,,,,,,
9,1998-09-17 14:19:50+00:00,146.4984058786573,121.86966481688091,149.02907706467005,168.55671107646276,155.11054734615863,136.94113905298394,154.7874424290296,150.2962835410014,165.68994158424954,174.63294686533055,176.25738665074957,173.64798999841545,174.2939858510503,172.88087155384184,164.10694037356967,162.72859756910947,149.76511887082825
10,1998-12-22 14:20:06+00:00,182.16570369330796,159.40069419254138,178.5948634165789,164.88663739652895,157.66001393269812,143.07367849357405,185.23184208986638,192.38617390041696,204.9263391313868,188.8566439914649,185.87722667554445,186.15353440967755,178.51101423723014,178.80936641482447,176.55903304989832,161.53299009851656,155.54272388526567
11,1999-10-06 14:17:39+00:00,181.20941334830354,178.7430554411548,185.56169791579072,157.5593255094396,155.04520994566957,176.99020538127533,165.90484888740804,203.60537785256446,204.2040329041261,213.92538228278661,211.69635023860567,206.61397245946213,195.90193531625036,203.69457098647177,196.76424423572968,182.38447227692404,152.39375502499402
12,1999-10-30 14:33:56+00:00,192.57306246689225,183.01938809936027,194.96310222563443,169.17991911217226,155.46528378540796,186.63555620237693,188.51414319659057,202.09222276189846,209.94149902340462,206.08336102509446,212.6435957667448,206.3464199705117,197.9098294746929,208.053242555785,209.7072240747204,198.8756711580744,178.60021434231487
13,1999-12-01 14:33:50+00:00,194.36047403263595,178.4668476865072,173.52014067388538,181.1838785491201,156.03733219046333,184.66801763561233,202.47568771866162,194.79971360869507,201.88483494963972,212.5251086079329,209.86851915418123,203.95232377866483,200.98470874354916,197.44856537539005,205.7041169619365,195.09787529144955,164.68753689576937
14,1999-12-25 14:16:08+00:00,206.13206721188192,185.6692867681505,191.08233260091424,179.34490285787155,167.70029891957688,180.33898601215466,200.26213728136156,202.729069167766,215.63622313602565,219.31679908879522,214.54752691463338,207.89533030059053,207.12104043776648,207.82022079005188,211.36278927076015,201.47365653240942,181.7189640850466
15,2000-01-18 14:33:49+00:00,197.04634340974343,184.52093784282926,187.05426897198217,177.71473188101012,169.12226986504837,155.14384226459174,181.81730051638164,201.7448515016153,211.54864866127315,203.04358871261675,211.01119722326945,208.74393275456634,202.53479850392748,198.47931297647688,201.399654636345,176.82206754124584,160.29787828623884
