,dates,chi0432-0000,chi0432-0001,chi0432-0002,chi0432-0003,chi0432-0004,chi0432-0005,chi0432-0006,chi0432-0007,chi0432-0008,chi0432-0009,chi0432-0010,chi0432-0011,chi0432-0012,chi0432-0013,chi0432-0014,chi0432-0015,chi0432-0016
0,1986-02-04 14:07:59+00:00,,119.3361465467858,127.37673998863346,135.12427250089283,133.56513384538553,138.2363042796129,140.91926097246164,151.61955899517991,154.52706360347042,159.55144747700533,145.3663325720828,139.2926481379774,125.43697766527812,123.24463065138168,124.48191307084686,116.08644930456137,125.61300319405674
1,1986-08-15 14:02:41+00:00,127.71572960832005,128.75403204870912,140.47492310507215,132.9465867474798,111.41333987175803,122.18716724504891,122.09037523284334,142.0757455117412,148.89281866774007,150.41448087326071,142.20057936019646,131.60047821054994,122.0626279013379,123.6097675698003,118.65792196718087,119.41548806178146,125.47700321686568
2,1986-10-18 14:00:32+00:00,155.46371086577963,125.41715068620157,136.97205638819406,132.66004827463092,137.0168043644497,137.93159259922405,141.99448244950142,154.0951930850326,156.09925787397032,154.4865130830726,146.02644921379655,133.99187971520567,121.57611865381459,122.8478036697281,117.72646939555759,107.81761251567772,113.40747147626458
3,1986-12-21 14:00:01+00:00,165.0663785260338,136.80638992611017,123.46127865000796,130.89599275336136,147.3047208920629,127.29840671876569,139.41471440824196,143.95726948860985,149.5620376651129,150.17095430814916,142.81294896149217,133.26445079847588,123.77971921728654,125.75760271548671,113.26781492560356,117.57641129330044,125.43105861266427
4,1987-01-06 14:00:30+00:00,155.13456694350685,124.43621850628764,118.57550126680758,99.88876732760946,134.4339867910917,133.0052198858657,132.36169131814577,141.53356309273025,144.74917200408643,147.94365301943316,139.50405120596284,134.73368374250393,120.45808592040825,120.18127222362732,112.42109117484559,107.93167084191924,118.44787322412758
5,1987-01-22 14:00:58+00:00,162.16923231014235,118.7095274802511,122.6147783560004,131.62723272419169,130.63788261076655,126.86177892422165,128.5548236588167,132.34358678775016,136.6903442327162,143.27721597239264,130.2244653125949,120.9716957268611,113.23626102128554,108.96695157793471,105.12409017342571,105.53813028981544,104.8273724831464
6,1987-02-07 14:01:33+00:00,166.4409273514681,136.92405839924103,147.34617019554338,124.34884556188474,135.4484225988348,137.16924378560657,146.5999844152134,154.14904326375654,162.28554102440302,156.49062472149407,144.0184587627608,137.15532829465968,125.54697915840032,126.78128595778249,120.49852034604461,112.03498320829193,114.27732107383507
7,1998-03-09 14:17:33+00:00,196.0049867887781,167.56443671481622,171.33453057079512,175.9395297400811,161.93477459251432,165.46091523616684,158.4585059245226,172.6315303678988,162.3289876927475,174.74424324849522,167.79574371859565,158.4212921798387,158.2753437691775,154.62089108422782,149.34294118653324,140.33558835912564,127.60921112795661
8,1998-03-25 14:17:47+00:00,202.53414676966838,182.2416926180472,182.6258190121785,175.44094844485613,171.1379276922788,164.2439020429545,168.79769306433178,181.13067379279732,177.04404964386174,183.0420713385932,182.08243693601338,,,,,,
9,1998-09-17 14:19:50+00:00,157.64886745147328,131.9050802324153,160.17953863748602,179.70717264927873,165.145962761693,146.97655446851832,165.93790400184557,160.33169895653577,174.81304650746262,185.78340843814652,185.38049157396264,182.77109492162853,184.32940126658468,182.00397647705492,173.23004529678275,172.76401298464384,158.12796505044022
