dates,nzd0081-0000,nzd0081-0001,nzd0081-0002,satname
1999-08-26 22:04:44+00:00,339.54,315.65,316.58,L7
1999-09-27 22:04:48+00:00,341.37,318.74,334.21,L7
1999-11-14 22:04:42+00:00,339.33,319.99,327.13,L7
2000-01-01 22:04:37+00:00,332.14,312.30,316.89,L7
2000-05-24 22:03:46+00:00,346.80,325.70,326.96,L7
2000-08-12 22:02:54+00:00,334.44,311.41,312.63,L7
2000-09-13 22:02:26+00:00,330.30,310.06,314.48,L7
2000-10-15 22:01:56+00:00,337.85,313.12,324.47,L7
2001-01-03 22:02:12+00:00,341.79,321.86,326.72,L7
2001-03-24 22:01:59+00:00,338.89,317.03,322.15,L7
2001-05-11 22:01:45+00:00,336.85,317.42,323.42,L7
2001-06-12 22:01:24+00:00,332.16,314.10,319.44,L7
2001-08-15 22:00:38+00:00,335.46,317.58,313.87,L7
2001-11-19 22:00:20+00:00,334.47,313.42,305.91,L7
2001-12-05 22:00:18+00:00,331.61,314.33,318.80,L7
2001-12-21 22:00:29+00:00,340.20,311.46,326.11,L7
2002-01-06 22:00:31+00:00,339.36,315.74,319.07,L7
2002-01-22 22:00:40+00:00,342.82,322.33,322.41,L7
2002-03-27 22:00:37+00:00,333.54,310.16,318.87,L7
2002-04-28 22:00:38+00:00,329.62,318.13,316.68,L7
2002-06-15 22:00:19+00:00,350.28,331.07,333.77,L7
2002-07-01 22:00:15+00:00,343.06,321.24,324.07,L7
2002-07-17 22:00:08+00:00,349.38,324.76,326.67,L7
2002-08-18 21:59:57+00:00,338.27,322.04,320.50,L7
2002-09-19 21:59:35+00:00,335.46,317.18,311.78,L7
2003-02-10 22:00:29+00:00,347.70,322.27,320.95,L7
2003-02-26 22:00:28+00:00,340.81,321.61,355.00,L7
2003-07-28 21:48:28+00:00,332.60,318.42,,L5
2003-08-05 22:00:11+00:00,336.32,312.44,319.21,L7
2003-08-29 21:49:02+00:00,348.47,317.97,330.23,L5
2003-09-14 21:49:18+00:00,349.94,318.52,331.98,L5
2003-11-09 22:00:18+00:00,338.56,,,L7
2003-11-25 22:00:29+00:00,317.48,295.82,303.93,L7
2003-12-19 21:50:27+00:00,337.87,320.50,326.81,L5
2004-02-21 21:50:47+00:00,356.10,335.72,336.82,L5
2004-05-03 22:00:59+00:00,335.61,315.30,318.13,L7
2004-06-20 22:00:50+00:00,346.01,324.37,334.92,L7
2004-07-06 22:00:48+00:00,341.85,318.76,325.86,L7
2004-07-30 21:54:28+00:00,349.35,325.47,329.14,L5
2004-11-11 22:00:45+00:00,334.09,309.47,,L7
2004-11-19 21:56:55+00:00,358.71,326.75,333.85,L5
2005-01-14 22:01:13+00:00,342.68,322.14,319.79,L7
2005-02-23 21:58:31+00:00,343.57,325.09,323.81,L5
2005-03-03 22:01:30+00:00,350.23,325.27,322.29,L7
2005-03-11 21:58:44+00:00,350.74,331.90,329.52,L5
2005-05-30 21:59:15+00:00,355.79,333.02,341.12,L5
2005-06-07 22:01:19+00:00,347.46,326.11,326.73,L7
2005-07-09 22:01:14+00:00,337.79,321.92,323.81,L7
2005-07-17 21:59:35+00:00,337.41,313.12,327.05,L5
2005-07-25 22:01:13+00:00,350.06,321.57,332.06,L7
2005-08-10 22:01:10+00:00,337.77,318.75,326.99,L7
2005-10-05 21:59:53+00:00,355.77,328.00,331.21,L5
2005-10-13 22:00:54+00:00,338.43,314.95,312.77,L7
2005-11-30 22:01:24+00:00,336.24,311.69,316.07,L7
2006-01-17 22:01:43+00:00,345.86,324.07,324.39,L7
2006-02-18 22:01:53+00:00,328.62,311.82,312.61,L7
2006-03-14 22:02:55+00:00,334.30,317.42,319.79,L5
2006-04-15 22:03:30+00:00,348.78,326.23,330.02,L5
2006-05-17 22:03:57+00:00,353.74,329.48,336.43,L5
2006-06-10 22:01:49+00:00,341.11,317.40,320.57,L7
2006-06-26 22:01:44+00:00,336.52,311.12,320.44,L7
2006-07-04 22:04:41+00:00,351.70,329.03,329.59,L5
2006-07-28 22:01:30+00:00,342.95,318.24,329.50,L7
2006-08-29 22:01:26+00:00,349.07,323.99,,L7
2006-09-14 22:01:21+00:00,344.87,322.82,322.77,L7
2006-10-16 22:01:19+00:00,349.67,336.79,339.47,L7
2006-11-25 22:06:19+00:00,320.44,304.86,328.73,L5
2006-12-11 22:06:28+00:00,291.62,313.53,367.47,L5
2006-12-19 22:02:00+00:00,338.39,314.30,313.27,L7
2007-01-04 22:02:01+00:00,356.49,326.66,321.17,L7
2007-01-20 22:02:03+00:00,,316.04,322.72,L7
2007-03-25 22:02:21+00:00,341.08,321.68,323.03,L7
2007-05-12 22:02:11+00:00,339.18,317.29,328.66,L7
2007-05-28 22:02:04+00:00,344.51,331.06,333.03,L7
2007-09-09 22:04:57+00:00,339.50,319.47,316.71,L5
2007-11-20 22:01:58+00:00,,313.37,319.35,L7
2008-02-24 22:02:02+00:00,339.38,308.04,308.12,L7
2008-04-28 22:01:53+00:00,331.59,314.37,319.34,L7
2008-08-18 22:00:56+00:00,353.90,323.49,328.40,L7
2009-01-01 21:56:31+00:00,350.27,328.09,331.46,L5
2009-01-25 22:01:34+00:00,343.93,320.29,318.76,L7
2009-02-02 21:57:22+00:00,350.23,324.69,323.16,L5
2009-03-30 22:02:04+00:00,340.62,313.47,325.63,L7
2009-06-02 22:02:15+00:00,335.03,330.09,341.47,L7
2009-06-18 22:02:13+00:00,,333.08,340.63,L7
2009-07-04 22:02:11+00:00,,326.13,,L7
2009-07-20 22:02:06+00:00,339.94,314.45,312.50,L7
2009-08-21 22:01:59+00:00,330.33,305.35,306.95,L7
2009-09-06 22:01:59+00:00,326.71,306.99,302.96,L7
2009-11-25 22:02:33+00:00,,322.53,311.59,L7
2010-01-20 22:02:37+00:00,351.80,322.18,325.78,L5
2010-03-17 22:03:57+00:00,332.69,314.77,317.27,L7
2010-05-04 22:03:59+00:00,350.44,322.58,326.21,L7
2010-06-21 22:03:58+00:00,339.00,313.72,321.28,L7
2010-07-07 22:04:01+00:00,328.06,310.39,313.67,L7
2010-07-23 22:04:02+00:00,336.99,318.82,325.48,L7
2010-09-25 22:04:05+00:00,346.02,322.91,330.77,L7
2010-10-11 22:04:09+00:00,333.36,313.46,,L7
2011-01-07 22:01:44+00:00,347.29,326.80,327.88,L5
2011-01-15 22:05:06+00:00,343.31,318.00,319.11,L7
2011-03-12 22:01:43+00:00,351.58,324.75,326.49,L5
2011-04-05 22:05:26+00:00,346.98,315.68,327.08,L7
2011-04-13 22:01:34+00:00,,316.10,313.58,L5
2011-05-07 22:05:25+00:00,330.71,313.40,323.61,L7
2011-07-10 22:05:20+00:00,339.83,316.94,315.60,L7
2011-07-26 22:05:18+00:00,,,316.53,L7
2011-08-11 22:05:13+00:00,339.92,303.97,313.78,L7
2011-08-27 22:05:11+00:00,341.11,308.88,315.21,L7
2011-09-12 22:05:05+00:00,339.87,310.67,311.25,L7
2011-10-14 22:05:04+00:00,321.86,303.62,305.77,L7
2012-01-18 22:05:49+00:00,331.79,318.90,329.53,L7
2012-04-07 22:05:52+00:00,335.00,314.02,317.22,L7
2012-06-26 22:06:18+00:00,348.40,317.39,322.76,L7
2012-07-12 22:06:34+00:00,337.82,319.07,325.05,L7
2013-03-09 22:07:57+00:00,333.56,308.98,311.38,L7
2013-03-25 22:07:51+00:00,337.82,315.34,319.00,L7
2013-04-26 22:07:43+00:00,343.15,323.31,317.76,L7
2013-05-12 22:07:41+00:00,340.63,318.39,331.35,L7
2013-05-20 22:13:50+00:00,346.39,318.02,320.26,L8
2013-05-28 22:07:35+00:00,357.07,327.54,335.72,L7
2013-06-05 22:13:51+00:00,,,314.77,L8
2013-06-21 22:13:43+00:00,341.27,322.40,320.20,L8
2013-07-07 22:13:24+00:00,347.54,324.52,325.63,L8
2013-07-15 22:07:11+00:00,337.48,318.24,315.63,L7
2013-08-16 22:07:07+00:00,336.55,313.41,308.48,L7
2013-09-17 22:07:29+00:00,321.07,291.11,305.40,L7
2013-10-19 22:07:51+00:00,334.76,308.91,314.44,L7
2013-10-27 22:13:31+00:00,345.04,,,L8
2013-11-28 22:13:02+00:00,344.42,314.81,322.08,L8
2013-12-14 22:13:21+00:00,333.44,310.45,317.19,L8
2014-01-31 22:12:28+00:00,334.01,312.77,320.93,L8
2014-02-24 22:08:31+00:00,335.24,307.77,316.57,L7
2014-03-04 22:11:59+00:00,341.23,312.58,324.56,L8
2014-03-28 22:08:46+00:00,334.90,311.26,314.23,L7
2014-04-05 22:11:34+00:00,338.30,314.61,319.07,L8
2014-04-21 22:11:42+00:00,344.54,313.81,326.23,L8
2014-04-29 22:09:01+00:00,340.74,317.91,317.99,L7
2014-05-15 22:09:08+00:00,,328.16,328.32,L7
2014-05-23 22:11:18+00:00,,314.95,328.19,L8
2014-05-31 22:09:12+00:00,341.74,319.67,316.32,L7
2014-06-16 22:09:12+00:00,335.62,316.73,309.70,L7
2014-07-02 22:09:19+00:00,347.69,314.98,327.38,L7
2014-08-03 22:09:27+00:00,329.15,312.78,308.63,L7
2014-08-11 22:11:28+00:00,335.12,319.26,311.39,L8
2014-09-20 22:09:32+00:00,342.45,316.84,311.91,L7
2014-10-14 22:11:38+00:00,333.75,313.88,322.61,L8
2014-12-01 22:11:36+00:00,340.06,311.50,317.85,L8
2014-12-09 22:10:12+00:00,330.67,306.61,324.76,L7
2015-01-10 22:10:23+00:00,328.34,302.79,307.05,L7
2015-02-27 22:10:40+00:00,336.73,313.24,318.31,L7
2015-03-07 22:11:06+00:00,339.34,324.89,324.55,L8
2015-03-15 22:10:46+00:00,323.35,307.74,304.81,L7
2015-05-02 22:11:08+00:00,334.38,314.65,319.98,L7
2015-05-10 22:10:52+00:00,339.17,322.79,326.25,L8
2015-05-18 22:11:16+00:00,342.08,314.20,319.18,L7
2015-06-03 22:11:21+00:00,333.23,316.88,320.13,L7
2015-06-11 22:10:40+00:00,344.77,322.19,332.74,L8
2015-06-27 22:10:46+00:00,345.52,329.58,338.71,L8
2015-07-21 22:11:34+00:00,318.65,304.30,333.71,L7
2015-07-29 22:11:25+00:00,348.18,320.23,329.67,L8
2015-08-06 22:11:37+00:00,325.76,314.73,307.51,L7
2015-08-14 22:11:07+00:00,338.91,319.92,319.77,L8
2015-08-22 22:11:39+00:00,343.26,319.27,318.97,L7
2015-09-23 22:11:46+00:00,342.33,316.85,314.20,L7
2015-12-20 22:11:33+00:00,347.12,325.85,335.17,L8
2015-12-28 22:13:09+00:00,335.38,315.82,309.63,L7
2016-03-09 22:11:40+00:00,337.57,321.32,325.38,L8
2016-04-26 22:11:21+00:00,342.17,320.77,327.64,L8
2016-05-04 22:14:11+00:00,322.70,295.32,304.37,L7
2016-05-12 22:10:56+00:00,343.22,324.31,330.44,L8
2016-05-20 22:14:14+00:00,333.84,312.77,311.01,L7
2016-06-13 22:11:06+00:00,344.04,319.55,320.91,L8
2016-07-07 22:14:22+00:00,333.74,311.43,315.02,L7
2016-07-15 22:11:22+00:00,342.13,321.41,328.13,L8
2016-08-16 22:11:29+00:00,336.51,318.74,319.14,L8
2016-09-09 22:14:31+00:00,334.21,313.69,295.22,L7
2016-10-19 22:12:09+00:00,342.26,321.44,,L8
2016-10-27 22:14:30+00:00,331.16,305.24,319.43,L7
2016-11-20 22:12:09+00:00,345.43,315.70,327.13,L8
2016-12-14 22:14:15+00:00,331.94,306.31,315.06,L7
2016-12-30 22:14:08+00:00,334.52,314.81,315.35,L7
2017-01-15 22:13:57+00:00,,,319.03,L7
2017-01-23 22:11:31+00:00,343.70,324.61,326.43,L8
2017-02-16 22:13:47+00:00,344.60,318.72,327.30,L7
2017-06-08 22:14:24+00:00,336.37,312.97,318.23,L7
2017-06-24 22:14:27+00:00,337.82,307.93,319.17,L7
2017-07-02 22:11:12+00:00,343.26,319.31,322.08,L8
2017-07-10 22:14:28+00:00,353.05,325.12,329.49,L7
2017-07-26 22:14:27+00:00,340.26,322.91,329.75,L7
2017-08-11 22:14:25+00:00,,332.20,307.85,L7
2017-08-19 22:11:29+00:00,337.90,315.04,320.83,L8
2017-09-20 22:11:58+00:00,341.62,319.98,323.94,L8
2018-01-10 22:11:54+00:00,328.91,313.91,318.61,L8
2018-01-26 22:11:21+00:00,341.60,318.28,321.54,L8
2018-04-16 22:11:06+00:00,348.49,323.95,323.10,L8
2018-04-24 22:12:23+00:00,344.99,326.73,318.75,L7
2018-05-18 22:10:46+00:00,353.90,327.04,334.12,L8
2018-05-26 22:11:51+00:00,342.79,,,L7
2018-06-27 22:11:16+00:00,348.04,322.47,325.52,L7
2018-07-05 22:10:30+00:00,335.96,319.28,322.46,L8
2018-07-29 22:10:41+00:00,354.34,331.87,329.29,L7
2018-08-06 22:10:46+00:00,340.50,316.95,317.64,L8
2018-08-14 22:10:23+00:00,,,339.93,L7
