dates,nzd0081-0000,nzd0081-0001,nzd0081-0002,satname
1999-08-26 22:04:44+00:00,339.54,315.65,316.58,L7
1999-09-27 22:04:48+00:00,340.46,317.19,325.39,L7
1999-11-14 22:04:42+00:00,340.08,318.13,325.97,L7
2000-01-01 22:04:37+00:00,338.10,316.67,323.70,L7
2000-05-24 22:03:46+00:00,339.47,319.00,321.92,L7
2000-08-12 22:02:54+00:00,340.62,318.56,319.79,L7
2000-09-13 22:02:26+00:00,337.18,315.72,318.02,L7
2000-10-15 22:01:56+00:00,337.35,315.07,319.63,L7
2001-01-03 22:02:12+00:00,336.10,314.11,319.57,L7
2001-03-24 22:01:59+00:00,339.51,317.34,324.45,L7
2001-05-11 22:01:45+00:00,339.18,318.77,324.10,L7
2001-06-12 22:01:24+00:00,337.42,317.60,322.93,L7
2001-08-15 22:00:38+00:00,335.84,316.53,319.72,L7
2001-11-19 22:00:20+00:00,334.03,315.03,313.07,L7
2001-12-05 22:00:18+00:00,333.43,314.86,314.50,L7
2001-12-21 22:00:29+00:00,335.44,314.20,316.17,L7
2002-01-06 22:00:31+00:00,336.22,314.51,316.75,L7
2002-01-22 22:00:40+00:00,337.32,315.81,317.69,L7
2002-03-27 22:00:37+00:00,337.00,314.57,318.53,L7
2002-04-28 22:00:38+00:00,335.95,315.08,318.26,L7
2002-06-15 22:00:19+00:00,339.30,318.15,322.82,L7
2002-07-01 22:00:15+00:00,339.78,319.78,322.48,L7
2002-07-17 22:00:08+00:00,341.45,321.28,323.75,L7
2002-08-18 21:59:57+00:00,340.69,321.23,323.43,L7
2002-09-19 21:59:35+00:00,339.94,320.65,321.76,L7
2003-02-10 22:00:29+00:00,340.48,320.50,317.74,L7
2003-02-26 22:00:28+00:00,341.32,320.35,329.24,L7
2003-07-28 21:48:28+00:00,340.37,320.77,337.98,L5
2003-08-05 22:00:11+00:00,339.36,318.69,331.72,L7
2003-08-29 21:49:02+00:00,339.13,316.28,324.72,L5
2003-09-14 21:49:18+00:00,341.83,316.84,327.14,L5
2003-11-09 22:00:18+00:00,341.18,316.84,327.14,L7
2003-11-25 22:00:29+00:00,337.23,312.63,321.34,L7
2003-12-19 21:50:27+00:00,337.32,313.94,322.43,L5
2004-02-21 21:50:47+00:00,341.40,317.71,325.95,L5
2004-05-03 22:00:59+00:00,337.12,316.83,321.42,L7
2004-06-20 22:00:50+00:00,345.91,325.13,329.96,L7
2004-07-06 22:00:48+00:00,344.89,323.54,328.93,L7
2004-07-30 21:54:28+00:00,345.78,323.92,328.97,L5
2004-11-11 22:00:45+00:00,342.82,319.52,329.97,L7
2004-11-19 21:56:55+00:00,346.00,320.96,330.94,L5
2005-01-14 22:01:13+00:00,346.21,320.96,327.59,L7
2005-02-23 21:58:31+00:00,344.76,320.86,325.82,L5
2005-03-03 22:01:30+00:00,345.86,321.74,324.94,L7
2005-03-11 21:58:44+00:00,346.67,323.44,325.85,L5
2005-05-30 21:59:15+00:00,348.60,327.48,327.31,L5
2005-06-07 22:01:19+00:00,348.41,327.25,327.21,L7
2005-07-09 22:01:14+00:00,346.89,326.49,326.72,L7
2005-07-17 21:59:35+00:00,346.14,325.20,327.76,L5
2005-07-25 22:01:13+00:00,346.63,324.75,328.30,L7
2005-08-10 22:01:10+00:00,345.65,324.08,328.15,L7
2005-10-05 21:59:53+00:00,346.01,323.21,329.85,L5
2005-10-13 22:00:54+00:00,345.06,322.18,327.72,L7
2005-11-30 22:01:24+00:00,342.62,319.51,324.59,L7
2006-01-17 22:01:43+00:00,344.02,319.84,323.92,L7
2006-02-18 22:01:53+00:00,340.98,318.11,319.41,L7
2006-03-14 22:02:55+00:00,339.87,317.99,319.47,L5
2006-04-15 22:03:30+00:00,338.76,318.25,320.58,L5
2006-05-17 22:03:57+00:00,341.26,320.12,323.22,L5
2006-06-10 22:01:49+00:00,342.07,321.07,323.97,L7
2006-06-26 22:01:44+00:00,341.28,319.65,323.46,L7
2006-07-04 22:04:41+00:00,342.58,320.82,324.23,L5
2006-07-28 22:01:30+00:00,342.21,320.09,324.87,L7
2006-08-29 22:01:26+00:00,344.77,321.61,326.62,L7
2006-09-14 22:01:21+00:00,346.09,322.29,327.05,L7
2006-10-16 22:01:19+00:00,346.20,323.61,328.40,L7
2006-11-25 22:06:19+00:00,342.04,320.53,327.30,L5
2006-12-11 22:06:28+00:00,335.86,320.05,334.00,L5
2006-12-19 22:02:00+00:00,336.14,319.41,331.40,L7
2007-01-04 22:02:01+00:00,336.69,320.15,331.77,L7
2007-01-20 22:02:03+00:00,336.69,319.69,330.64,L7
2007-03-25 22:02:21+00:00,332.95,319.12,330.84,L7
2007-05-12 22:02:11+00:00,331.20,316.34,329.29,L7
2007-05-28 22:02:04+00:00,335.21,320.08,329.91,L7
2007-09-09 22:04:57+00:00,341.07,322.38,325.36,L5
2007-11-20 22:01:58+00:00,342.01,321.30,323.03,L7
2008-02-24 22:02:02+00:00,339.44,313.63,314.73,L7
2008-04-28 22:01:53+00:00,335.49,311.93,315.60,L7
2008-08-18 22:00:56+00:00,341.62,315.30,318.62,L7
2009-01-01 21:56:31+00:00,352.08,325.79,329.93,L5
2009-01-25 22:01:34+00:00,349.37,323.96,326.21,L7
2009-02-02 21:57:22+00:00,349.58,324.14,325.44,L5
2009-03-30 22:02:04+00:00,346.26,321.63,324.75,L7
2009-06-02 22:02:15+00:00,344.02,323.33,328.10,L7
2009-06-18 22:02:13+00:00,344.02,324.95,330.19,L7
2009-07-04 22:02:11+00:00,342.45,324.62,329.93,L7
2009-07-20 22:02:06+00:00,341.95,323.17,327.03,L7
2009-08-21 22:01:59+00:00,336.48,320.43,325.44,L7
