dates,satname,nzd0081-0000,nzd0081-0001,nzd0081-0002
1999-08-26 22:04:44+00:00,L7,339.16,315.32,316.18
1999-09-27 22:04:48+00:00,L7,329.62,308.30,321.68
1999-11-14 22:04:42+00:00,L7,334.46,315.66,321.93
2000-01-01 22:04:37+00:00,L7,338.89,318.30,324.09
2000-05-24 22:03:46+00:00,L7,344.05,323.26,324.03
2000-08-12 22:02:54+00:00,L7,340.44,316.74,319.03
2000-09-13 22:02:26+00:00,L7,328.42,308.39,312.48
2000-10-15 22:01:56+00:00,L7,326.85,303.34,312.74
2001-01-03 22:02:12+00:00,L7,344.16,323.97,329.25
2001-03-24 22:01:59+00:00,L7,334.64,313.25,317.62
2001-05-11 22:01:45+00:00,L7,328.10,309.64,314.09
2001-06-12 22:01:24+00:00,L7,330.66,312.77,317.84
2001-08-15 22:00:38+00:00,L7,346.46,327.36,325.60
2001-11-19 22:00:20+00:00,L7,323.72,303.86,294.44
2001-12-05 22:00:18+00:00,L7,321.36,305.22,307.87
2001-12-21 22:00:29+00:00,L7,337.08,308.68,322.78
2002-01-06 22:00:31+00:00,L7,341.98,318.07,321.87
2002-01-22 22:00:40+00:00,L7,345.32,324.55,325.08
2002-03-27 22:00:37+00:00,L7,334.79,311.27,320.20
2002-04-28 22:00:38+00:00,L7,319.24,308.91,305.61
2002-06-15 22:00:19+00:00,L7,342.78,324.40,325.77
2002-07-01 22:00:15+00:00,L7,342.68,320.91,323.67
2002-07-17 22:00:08+00:00,L7,353.63,328.54,331.20
2002-08-18 21:59:57+00:00,L7,348.52,331.15,331.43
2002-09-19 21:59:35+00:00,L7,339.59,320.85,316.18
2003-02-10 22:00:29+00:00,L7,350.58,324.83,324.02
2003-02-26 22:00:28+00:00,L7,347.69,327.72,362.33
2003-07-28 21:48:28+00:00,L5,332.97,318.75,
2003-08-05 22:00:11+00:00,L7,339.32,315.11,322.41
2003-08-29 21:49:02+00:00,L5,338.47,309.08,319.56
2003-09-14 21:49:18+00:00,L5,340.31,309.96,321.71
2003-11-09 22:00:18+00:00,L7,332.69,,
2003-11-25 22:00:29+00:00,L7,305.10,284.82,290.73
2003-12-19 21:50:27+00:00,L5,346.87,328.50,336.41
2004-02-21 21:50:47+00:00,L5,344.60,325.50,324.55
2004-05-03 22:00:59+00:00,L7,338.98,318.30,321.73
2004-06-20 22:00:50+00:00,L7,339.14,318.26,327.59
2004-07-06 22:00:48+00:00,L7,332.97,310.87,316.39
2004-07-30 21:54:28+00:00,L5,354.22,329.80,334.34
2004-11-11 22:00:45+00:00,L7,335.84,311.03,
2004-11-19 21:56:55+00:00,L5,360.84,328.64,336.12
2005-01-14 22:01:13+00:00,L7,330.43,311.25,306.72
2005-02-23 21:58:31+00:00,L5,339.07,321.09,319.01
2005-03-03 22:01:30+00:00,L7,349.48,324.60,321.49
2005-03-11 21:58:44+00:00,L5,339.74,322.12,317.79
2005-04-12 21:58:55+00:00,L5,,,
2005-05-30 21:59:15+00:00,L5,358.91,335.80,344.45
2005-06-07 22:01:19+00:00,L7,343.84,322.89,322.86
2005-07-09 22:01:14+00:00,L7,330.41,315.36,315.94
2005-07-17 21:59:35+00:00,L5,347.91,322.45,338.25
2005-07-25 22:01:13+00:00,L7,340.18,312.79,321.53
2005-08-10 22:01:10+00:00,L7,331.65,313.31,320.46
2005-10-05 21:59:53+00:00,L5,346.65,319.89,321.48
2005-10-13 22:00:54+00:00,L7,348.80,324.17,323.84
2005-11-30 22:01:24+00:00,L7,336.61,312.02,316.47
2006-01-17 22:01:43+00:00,L7,334.61,314.07,312.39
2006-02-18 22:01:53+00:00,L7,320.75,304.82,304.21
2006-03-14 22:02:55+00:00,L5,329.67,313.31,314.86
2006-04-15 22:03:30+00:00,L5,340.78,319.12,321.49
2006-05-17 22:03:57+00:00,L5,345.74,322.37,327.90
2006-06-10 22:01:49+00:00,L7,344.48,320.40,324.17
2006-06-26 22:01:44+00:00,L7,332.40,307.45,316.04
2006-07-04 22:04:41+00:00,L5,356.83,333.59,335.06
2006-07-28 22:01:30+00:00,L7,334.70,310.91,320.70
2006-08-29 22:01:26+00:00,L7,343.32,318.88,
2006-09-14 22:01:21+00:00,L7,345.87,323.71,323.84
2006-10-16 22:01:19+00:00,L7,356.92,343.23,347.20
2006-11-25 22:06:19+00:00,L5,310.07,295.64,317.66
2006-12-11 22:06:28+00:00,L5,287.87,310.20,363.47
2006-12-19 22:02:00+00:00,L7,337.02,313.08,311.80
2007-01-04 22:02:01+00:00,L7,347.24,318.44,311.30
2007-01-20 22:02:03+00:00,L7,,305.93,310.59
2007-03-25 22:02:21+00:00,L7,341.08,321.68,323.03
2007-05-12 22:02:11+00:00,L7,349.30,326.29,339.46
2007-05-28 22:02:04+00:00,L7,351.89,337.62,340.90
2007-09-09 22:04:57+00:00,L5,344.62,324.03,322.18
2007-11-20 22:01:58+00:00,L7,,321.26,328.82
2008-02-24 22:02:02+00:00,L7,327.76,297.71,295.72
2008-04-28 22:01:53+00:00,L7,333.34,315.93,321.21
2008-07-01 22:01:22+00:00,L7,,,
2008-08-18 22:00:56+00:00,L7,346.40,316.82,320.40
2009-01-01 21:56:31+00:00,L5,341.15,319.98,321.73
2009-01-25 22:01:34+00:00,L7,340.05,316.85,314.63
2009-02-02 21:57:22+00:00,L5,347.73,322.47,320.49
2009-03-30 22:02:04+00:00,L7,329.87,303.91,314.16
2009-06-02 22:02:15+00:00,L7,345.03,338.98,352.14
2009-06-18 22:02:13+00:00,L7,,341.86,351.16
2009-07-04 22:02:11+00:00,L7,,332.80,
2009-07-20 22:02:06+00:00,L7,348.07,321.67,321.17
2009-08-21 22:01:59+00:00,L7,322.58,298.46,298.68
