dates,nzd0265-0000,nzd0265-0001,nzd0265-0002,nzd0265-0003,nzd0265-0004,nzd0265-0005,nzd0265-0006,nzd0265-0007,nzd0265-0008,nzd0265-0009,nzd0265-0010,nzd0265-0011,nzd0265-0012,nzd0265-0013,nzd0265-0014,nzd0265-0015,nzd0265-0016,nzd0265-0017,nzd0265-0018,nzd0265-0019,nzd0265-0020,nzd0265-0021,nzd0265-0022,nzd0265-0023,nzd0265-0024,nzd0265-0025,nzd0265-0026,nzd0265-0027,nzd0265-0028,nzd0265-0029,nzd0265-0030,nzd0265-0031,nzd0265-0032,nzd0265-0033,satname
2001-04-04 21:44:06+00:00,270.91,260.26,244.04,232.05,225.64,231.77,229.25,232.05,237.21,228.66,219.99,219.02,217.04,221.30,214.28,223.15,241.43,251.71,247.72,242.62,243.70,253.26,258.76,261.92,254.51,260.34,280.38,289.23,315.73,335.09,329.34,319.89,319.58,333.94,L7
2001-04-20 21:44:10+00:00,275.75,257.41,245.37,235.73,229.47,233.65,230.78,231.44,233.03,230.63,222.45,219.59,217.36,224.12,218.38,227.54,248.16,260.79,255.61,250.19,245.81,252.50,256.05,258.18,253.50,266.39,279.17,297.02,318.97,339.40,331.88,326.36,330.75,336.61,L7
2001-05-22 21:43:54+00:00,269.19,253.12,241.51,235.29,227.98,229.49,226.80,229.49,232.91,227.49,216.76,214.02,212.43,224.26,218.82,226.06,245.42,259.61,252.51,248.81,245.70,250.25,253.11,254.59,253.54,265.49,275.15,293.97,319.56,338.82,328.83,325.05,332.67,340.48,L7
2001-07-25 21:43:18+00:00,267.99,251.33,240.81,235.24,226.49,228.20,226.56,230.01,233.28,223.26,213.89,212.53,212.05,223.72,216.31,224.25,246.69,262.13,253.91,250.12,246.84,248.86,252.44,252.57,254.64,268.30,276.48,290.60,315.50,338.51,328.93,326.38,333.69,342.37,L7
2001-08-10 21:43:00+00:00,266.47,249.85,240.98,235.16,225.14,229.03,227.65,230.86,232.85,222.06,212.92,211.03,211.02,221.52,214.81,222.88,244.88,262.64,254.50,251.08,247.65,247.71,252.29,252.29,255.67,269.40,277.25,288.62,312.90,336.91,327.83,326.69,334.19,342.93,L7
2001-09-11 21:42:38+00:00,266.85,250.16,241.69,236.42,228.36,232.63,231.75,233.96,235.34,223.10,214.57,211.91,211.45,222.06,216.57,224.41,245.50,264.73,257.51,253.75,249.54,248.64,253.44,253.91,258.27,270.30,276.89,289.02,312.04,336.77,329.47,327.99,335.24,343.10,L7
2001-10-13 21:42:15+00:00,272.35,252.23,242.72,236.09,228.68,233.91,234.55,235.38,235.76,223.01,213.80,209.86,209.41,221.89,216.58,224.49,247.22,268.64,261.94,258.60,252.88,249.35,253.65,253.54,259.24,272.21,276.21,288.70,309.02,336.45,331.12,329.62,338.07,344.82,L7
2001-10-29 21:42:21+00:00,269.23,252.28,241.43,234.79,227.32,233.63,234.79,235.11,236.71,221.60,211.05,206.66,206.51,219.32,214.22,221.62,246.36,268.33,260.96,259.83,253.46,249.21,253.04,253.52,259.15,271.44,276.15,284.81,306.53,336.01,330.60,327.35,336.90,345.77,L7
2002-02-18 21:42:54+00:00,275.27,258.05,244.29,235.63,231.94,238.26,240.44,236.24,237.84,224.40,216.06,208.60,207.00,218.83,214.95,222.03,249.30,270.68,265.74,265.05,257.50,252.73,255.18,257.86,259.65,270.08,277.11,287.42,305.58,334.70,331.77,326.41,334.36,344.09,L7
2002-03-22 21:42:52+00:00,276.29,256.87,241.86,234.05,229.17,233.35,235.81,231.79,233.24,221.39,213.83,206.45,205.47,216.81,211.88,220.75,248.00,268.19,261.84,262.44,256.98,252.60,252.81,256.02,254.51,269.22,280.14,287.34,306.98,334.09,329.76,326.27,334.62,343.88,L7
2002-09-14 21:41:55+00:00,270.72,254.31,246.56,243.40,232.39,225.22,227.84,232.59,233.09,221.97,216.46,211.38,211.76,219.85,214.81,225.82,243.60,268.00,257.92,256.63,256.49,255.12,255.70,254.59,250.09,270.14,283.49,289.37,309.79,334.83,327.80,329.87,340.44,343.20,L7
2002-09-30 21:41:47+00:00,265.07,260.81,254.59,249.56,231.05,218.23,222.14,234.69,236.83,226.45,217.91,213.75,214.28,221.52,214.91,222.63,244.79,270.89,260.64,255.91,253.97,258.44,259.32,253.37,249.52,269.45,279.75,288.08,308.22,336.71,323.52,325.86,338.35,345.04,L7
2003-01-20 21:42:33+00:00,270.81,261.33,251.96,246.86,234.58,226.75,224.83,232.89,235.71,228.09,221.60,216.91,219.09,223.47,219.09,225.11,247.34,270.77,262.30,257.58,255.45,259.24,260.81,257.18,254.90,271.46,279.30,289.08,311.18,334.96,322.11,322.16,333.76,345.06,L7
2003-02-05 21:42:41+00:00,277.18,262.81,252.10,246.70,240.19,231.46,227.21,231.52,235.24,231.12,224.20,219.40,220.03,226.03,220.21,226.37,248.77,271.22,264.82,260.03,258.30,262.23,263.79,260.57,260.48,273.13,280.55,292.95,314.82,334.89,321.82,320.81,332.26,344.69,L7
2003-02-21 21:42:44+00:00,277.45,260.52,248.74,244.16,237.80,229.10,225.53,228.95,234.39,229.96,223.16,217.55,218.23,225.26,220.15,226.00,248.68,269.26,264.03,258.80,257.66,260.07,263.23,260.08,260.76,272.27,279.88,291.85,314.69,334.07,321.15,320.05,329.98,341.99,L7
2003-03-09 21:42:49+00:00,277.45,260.52,248.74,244.16,237.80,229.10,225.53,228.95,234.39,229.96,222.82,218.09,218.79,226.17,222.62,226.22,247.74,267.58,262.02,258.33,256.68,258.25,262.06,259.97,261.43,271.88,279.70,291.58,314.04,332.72,320.88,320.51,328.10,340.73,L7
2003-05-12 21:42:48+00:00,283.15,258.89,242.37,234.81,236.39,232.46,226.52,225.80,232.38,230.52,223.46,218.62,219.38,227.10,225.12,230.39,249.83,265.93,260.59,257.34,255.05,254.47,259.72,260.07,263.96,274.04,278.69,289.95,315.94,330.42,320.36,320.57,325.77,337.42,L7
2003-07-15 21:42:38+00:00,283.15,258.89,242.37,235.91,236.82,232.93,227.39,228.12,234.39,230.75,223.06,218.18,219.14,226.32,224.42,231.14,251.06,265.93,260.59,257.83,256.03,254.83,259.79,259.86,264.02,274.76,280.37,290.60,315.22,331.12,320.36,320.57,326.64,337.96,L7
2003-08-08 21:30:55+00:00,277.01,252.99,235.13,230.63,225.74,221.15,217.44,223.08,228.80,223.75,214.70,214.75,215.82,216.00,223.87,231.66,242.00,253.25,248.90,257.84,252.51,247.16,258.43,257.55,256.45,268.24,274.47,280.16,303.97,326.49,318.79,324.78,326.80,335.87,L5
2003-08-16 21:42:28+00:00,275.09,254.94,235.13,230.63,225.74,221.42,220.41,224.98,229.76,222.45,214.57,214.50,216.10,217.21,222.45,230.54,242.65,254.67,248.90,257.84,252.65,247.28,257.30,256.06,255.73,269.00,274.63,281.59,304.16,326.54,318.31,323.85,326.80,335.97,L7
2003-09-25 21:31:42+00:00,267.65,253.91,241.88,235.18,226.96,221.64,220.60,227.38,229.86,227.32,217.59,216.97,215.86,214.05,219.18,231.87,241.33,251.47,246.25,259.02,253.60,250.08,259.63,258.34,255.92,272.34,275.64,277.91,301.27,328.49,316.82,322.67,331.62,339.69,L5
2003-10-19 21:42:20+00:00,268.94,253.76,242.18,237.47,227.88,222.24,220.79,227.88,232.45,229.82,221.44,216.97,215.86,215.06,218.44,231.65,242.91,254.57,247.65,258.38,254.69,252.26,260.10,259.52,257.75,272.34,275.64,279.76,304.03,330.40,319.48,323.24,333.01,340.67,L7
2003-11-04 21:42:27+00:00,267.51,252.36,239.57,237.47,227.88,222.24,219.92,228.71,234.71,229.99,221.91,217.83,215.11,215.17,218.12,231.37,244.39,257.14,250.97,258.38,254.69,253.13,259.85,259.48,259.25,273.94,275.83,281.92,306.01,331.78,322.16,323.85,333.01,340.67,L7
2003-11-20 21:42:43+00:00,265.50,251.80,237.60,241.14,230.06,220.47,219.96,232.42,237.14,231.58,223.10,219.65,215.92,215.74,218.09,228.99,243.07,255.38,254.44,261.28,258.06,255.96,261.26,260.55,260.85,274.24,276.54,283.09,307.88,333.48,321.89,322.32,332.77,342.73,L7
2003-11-28 21:32:34+00:00,267.50,251.96,238.67,241.09,229.68,221.14,222.20,233.39,237.14,231.00,223.81,219.38,215.92,217.31,217.97,230.47,245.48,259.82,258.16,262.86,260.14,257.72,260.87,259.84,261.55,274.24,276.61,283.84,309.12,336.43,325.44,324.55,335.12,345.00,L5
2003-12-06 21:42:46+00:00,268.38,252.34,238.16,240.01,227.54,221.14,222.20,234.62,238.53,231.21,224.05,220.47,217.54,218.67,218.61,230.60,246.67,261.53,258.89,262.86,260.14,257.72,260.87,259.84,261.55,274.24,276.61,283.84,309.12,336.43,325.44,324.55,335.12,345.00,L7
2003-12-14 21:32:38+00:00,270.92,254.92,241.63,241.76,228.28,223.35,225.35,235.76,239.46,231.61,225.22,221.68,218.91,220.40,219.78,232.86,249.17,264.78,261.55,264.95,262.58,260.66,261.84,260.73,263.26,274.96,278.01,285.31,310.90,339.69,329.26,327.29,337.75,346.97,L5
2004-01-23 21:43:06+00:00,270.97,255.11,242.12,240.59,226.58,222.97,226.14,236.05,239.02,230.98,225.43,221.89,219.27,221.52,219.64,232.61,248.51,265.38,261.91,265.57,262.78,260.66,262.08,261.82,263.86,274.84,277.05,286.03,310.80,340.33,329.93,327.32,337.35,347.29,L7
2004-02-24 21:43:09+00:00,270.21,254.77,242.64,239.29,227.66,225.32,229.37,239.93,242.58,234.50,229.93,222.61,219.41,227.13,221.86,234.43,254.51,271.23,265.34,263.63,264.83,265.60,262.45,264.26,269.86,279.86,281.52,290.99,318.16,346.87,336.02,329.72,338.04,349.20,L7
2004-03-27 21:43:21+00:00,270.42,255.80,243.31,238.85,228.68,228.09,231.86,241.68,244.00,232.60,228.59,223.04,221.12,229.11,224.35,236.75,257.44,274.16,267.21,264.87,265.64,265.86,262.76,264.83,269.58,278.38,282.17,294.64,321.61,347.95,339.64,333.54,340.15,349.42,L7
2004-05-06 21:34:22+00:00,269.24,256.33,244.23,237.73,228.74,228.56,236.31,243.25,242.10,230.25,225.17,222.13,221.48,230.90,226.39,237.08,257.08,274.13,266.86,262.19,263.81,263.77,261.36,262.54,264.66,275.51,280.76,293.16,319.62,346.08,337.01,333.11,337.92,347.73,L5
2004-05-30 21:43:12+00:00,266.07,256.49,247.93,238.35,228.20,233.29,236.75,239.93,242.03,229.06,223.82,221.23,222.61,232.23,229.60,239.08,256.71,271.86,264.88,262.89,259.89,260.25,262.36,266.43,264.84,273.30,281.87,295.67,318.74,344.58,335.77,332.60,336.57,346.07,L7
2004-06-15 21:43:05+00:00,260.69,254.15,247.49,237.21,229.79,231.92,233.30,237.28,236.68,225.90,221.24,219.84,221.25,232.65,231.67,237.99,253.77,268.37,260.67,258.73,255.19,254.28,264.20,267.95,262.59,272.07,280.97,297.90,315.48,338.39,333.67,329.80,333.13,342.30,L7
2004-06-23 21:35:46+00:00,258.79,253.20,245.69,235.55,228.32,230.35,231.44,234.53,234.60,225.23,221.33,219.05,220.73,231.43,229.78,237.11,252.46,266.17,257.78,256.52,254.19,253.69,263.01,266.77,262.15,272.09,281.80,297.93,314.38,339.02,333.16,329.30,332.64,342.48,L5
2004-07-25 21:36:37+00:00,256.77,253.47,246.23,237.24,230.08,228.72,227.57,232.71,235.46,225.91,220.96,218.78,221.59,230.87,228.29,236.00,252.62,265.13,257.37,256.11,253.95,253.56,263.28,265.63,263.08,272.83,282.83,296.77,314.27,337.42,331.34,328.33,332.31,341.53,L5
2004-08-02 21:42:52+00:00,257.34,253.26,245.35,236.61,229.39,226.97,225.95,231.65,235.46,225.91,220.96,217.56,220.51,229.49,226.14,234.69,251.67,264.63,257.49,255.67,254.33,253.84,262.35,265.63,263.08,273.24,282.05,294.40,313.41,337.02,331.06,328.45,331.94,341.52,L7
2004-08-10 21:36:56+00:00,260.22,253.02,244.46,235.33,227.67,226.52,224.93,230.94,236.92,226.07,220.58,217.93,220.67,229.51,225.47,234.42,251.58,265.00,259.05,256.14,254.46,254.68,262.45,266.10,263.91,274.33,282.94,293.69,312.46,337.97,331.53,328.32,332.20,341.67,L5
2004-08-26 21:37:23+00:00,257.53,249.52,240.50,232.75,225.19,224.31,222.54,228.37,234.29,223.61,218.30,215.86,218.86,226.26,222.13,232.13,249.19,261.60,256.31,253.22,251.95,252.89,259.88,262.46,258.50,272.14,281.38,290.72,309.10,335.69,327.90,324.93,330.38,340.53,L5
2004-09-03 21:42:47+00:00,257.47,248.77,239.28,231.83,223.82,223.17,222.54,228.37,233.36,222.71,217.66,215.05,217.94,225.13,220.53,230.97,248.21,261.51,256.23,252.98,252.37,252.89,259.88,261.70,258.48,272.60,280.40,289.05,307.36,334.90,328.02,325.37,330.54,341.27,L7
2004-09-19 21:42:41+00:00,257.73,248.27,238.57,231.24,222.63,222.22,222.32,227.62,232.76,222.35,217.59,215.05,217.94,224.09,219.14,229.41,247.24,261.18,255.80,252.51,252.28,252.58,259.18,260.88,258.52,272.60,280.40,287.53,305.77,334.29,327.43,324.98,330.15,341.34,L7
2004-10-13 21:38:32+00:00,256.82,247.04,236.59,230.09,220.73,221.33,221.11,225.40,231.76,223.07,218.45,213.86,216.19,221.76,215.77,226.55,243.82,259.45,254.10,250.65,250.82,250.77,256.88,258.70,259.12,273.40,279.35,283.89,301.69,331.76,326.22,323.18,328.80,341.03,L5
2004-11-06 21:42:59+00:00,259.12,247.74,236.93,230.39,220.95,220.58,219.84,224.41,230.68,223.59,219.62,214.07,216.17,221.75,214.58,225.67,243.68,260.02,255.91,252.42,251.42,251.72,257.69,259.83,262.07,275.02,280.86,284.14,301.00,333.35,328.59,324.75,330.28,342.07,L7
2004-11-22 21:43:05+00:00,259.88,246.98,235.86,230.11,221.38,220.17,218.93,224.41,230.68,222.41,219.34,212.51,214.19,219.81,213.12,224.32,242.45,259.04,256.04,251.34,250.27,250.17,257.69,259.83,259.97,274.46,279.34,281.81,299.87,332.88,326.63,323.55,328.91,340.69,L7
2004-12-08 21:43:14+00:00,261.03,247.30,235.07,229.74,221.90,219.84,218.52,224.35,228.55,222.06,219.27,212.69,213.01,219.32,212.36,222.52,241.33,258.55,255.17,249.27,249.90,249.80,256.41,257.70,259.55,275.40,278.84,282.09,299.65,332.97,326.41,323.49,329.05,340.87,L7
2005-01-17 21:40:13+00:00,264.67,248.65,237.04,231.38,223.36,221.38,220.50,227.22,232.42,224.45,219.98,212.65,212.88,218.65,211.70,221.86,242.56,259.20,257.91,250.66,250.32,250.48,254.28,256.68,262.04,277.70,278.93,281.63,301.67,333.79,327.20,324.16,329.75,341.62,L5
2005-02-10 21:43:38+00:00,267.36,246.72,235.04,230.48,223.17,223.64,224.76,228.97,229.34,224.04,220.47,211.84,210.31,216.16,210.52,220.16,241.15,258.59,255.66,247.88,249.00,248.32,251.69,255.17,259.93,276.28,277.80,280.98,300.94,333.53,326.84,323.44,329.66,342.09,L7
2005-02-18 21:40:42+00:00,267.36,246.72,235.04,230.48,223.17,223.64,224.76,228.97,229.34,224.04,222.68,213.56,211.38,218.10,212.86,221.64,242.54,259.71,258.93,252.05,252.80,252.53,253.38,257.04,261.62,277.52,278.93,283.27,303.33,334.32,327.14,324.29,331.59,343.45,L5
2005-02-26 21:43:44+00:00,273.68,252.78,239.72,234.86,227.81,228.97,231.08,234.00,232.05,226.66,224.90,215.40,212.53,219.46,214.86,223.15,244.84,263.77,263.64,256.72,256.16,256.44,258.35,260.82,265.94,280.09,280.04,284.58,306.24,335.75,328.45,326.98,333.93,344.58,L7
2005-03-22 21:41:05+00:00,279.49,257.34,244.38,238.78,232.52,233.84,232.89,234.63,233.53,228.81,226.71,216.78,213.65,221.68,218.23,225.25,247.11,264.82,265.60,259.55,256.40,256.26,261.04,263.28,267.20,279.69,281.80,288.00,309.79,337.00,329.31,326.98,334.03,345.00,L5
2005-03-30 21:43:44+00:00,279.34,257.33,244.52,238.91,232.78,234.06,231.98,233.45,233.07,227.75,225.90,216.78,213.65,222.12,218.80,226.17,247.57,264.98,264.55,259.60,256.18,256.28,262.39,263.32,266.41,279.69,281.80,287.88,310.15,337.11,329.12,327.13,333.40,345.22,L7
2005-04-15 21:43:37+00:00,281.40,257.72,244.28,238.05,231.79,232.70,230.82,232.06,232.90,227.49,222.57,214.13,212.44,221.43,218.62,226.39,248.46,264.00,262.73,259.32,256.09,257.31,264.04,264.28,264.93,276.20,280.07,288.70,310.55,336.95,327.80,326.24,332.23,344.37,L7
2005-04-23 21:41:13+00:00,281.40,257.72,244.28,238.05,231.36,232.76,230.46,229.86,231.46,224.52,221.05,213.08,212.27,220.12,217.89,226.54,247.35,262.17,259.38,257.07,255.19,256.58,261.15,263.04,263.77,273.71,279.02,288.16,310.55,336.95,327.80,324.82,331.62,343.58,L5
2005-05-01 21:43:39+00:00,281.40,257.72,244.28,238.05,231.36,232.76,230.46,229.86,231.46,224.52,221.05,213.08,212.27,220.12,217.89,226.54,247.35,262.17,259.38,257.07,255.19,256.58,261.15,263.04,263.77,272.99,279.12,289.05,310.07,336.31,326.91,324.04,331.42,342.82,L7
2005-05-09 21:41:19+00:00,280.87,256.44,242.78,236.68,230.17,231.43,230.25,229.37,232.10,223.19,219.89,212.51,212.48,220.48,217.95,226.88,246.98,261.21,258.77,256.62,254.62,255.86,260.46,263.54,263.19,272.52,279.27,290.69,311.48,336.13,325.23,323.45,331.05,342.69,L5
2005-05-25 21:41:28+00:00,283.67,259.38,244.88,237.10,230.63,232.92,232.60,229.95,231.77,225.14,219.82,214.77,215.22,222.27,219.40,228.55,248.18,262.87,259.77,259.07,256.97,257.93,260.88,263.27,266.25,273.63,280.68,293.93,314.23,336.81,327.11,325.02,333.61,344.81,L5
2005-06-02 21:43:36+00:00,281.73,258.76,242.22,233.88,229.66,231.76,231.23,228.42,230.42,224.86,219.21,214.77,215.22,221.17,218.26,227.76,247.90,262.17,258.89,258.85,257.69,257.93,259.16,263.27,265.62,273.44,280.68,293.93,315.48,337.43,326.89,324.29,332.85,345.68,L7
2005-06-10 21:41:36+00:00,281.79,257.48,241.73,234.08,228.84,231.54,231.84,228.53,231.74,224.52,219.42,216.14,218.00,222.10,219.02,228.44,248.28,262.34,259.11,259.23,258.87,259.11,260.90,264.97,265.94,273.87,282.56,295.82,317.22,338.15,327.57,324.39,333.63,346.30,L5
2005-06-26 21:41:40+00:00,280.26,255.91,241.27,233.32,227.41,230.10,230.29,227.38,230.63,223.17,217.99,215.36,217.34,221.65,217.88,227.98,247.82,261.82,258.03,257.66,257.54,257.20,259.19,262.85,263.87,273.21,282.01,295.44,316.45,337.60,327.19,324.18,332.97,345.94,L5
2005-07-12 21:41:47+00:00,278.26,254.49,240.31,232.20,226.09,228.88,229.52,226.84,229.93,222.08,216.64,214.43,216.27,220.57,216.24,226.49,246.87,260.71,256.36,255.90,256.81,255.98,258.22,261.54,262.75,273.12,282.22,294.33,314.89,336.40,326.08,323.34,332.09,345.89,L5
2005-07-28 21:41:57+00:00,278.02,254.63,239.40,230.55,225.47,228.83,229.28,226.00,228.34,220.63,216.01,212.72,214.66,219.39,214.96,225.65,245.70,260.78,256.34,255.82,257.02,256.28,258.64,261.96,262.05,272.38,280.90,291.73,311.53,334.42,323.70,321.71,331.18,345.65,L5
2005-08-21 21:43:21+00:00,277.34,254.72,240.03,230.55,225.32,227.82,228.10,225.24,228.37,220.42,214.09,211.47,214.45,218.41,213.29,224.59,244.82,259.47,254.12,253.35,254.21,254.14,258.26,261.58,260.61,271.29,279.38,289.88,310.06,333.64,322.60,320.41,329.44,345.12,L7
2005-08-29 21:42:10+00:00,275.45,253.94,239.89,230.28,224.20,226.64,227.00,224.91,228.71,220.75,214.50,213.38,215.83,218.76,212.53,224.77,245.30,259.26,253.66,252.90,254.55,255.14,258.01,260.92,259.43,270.51,279.10,289.19,308.81,334.72,323.76,320.51,329.23,345.73,L5
2005-09-06 21:43:12+00:00,276.21,254.16,240.30,231.23,225.01,226.64,227.00,225.54,230.04,222.14,216.21,214.71,217.15,219.39,213.33,225.17,245.55,259.93,254.62,253.92,254.55,255.14,259.05,261.73,260.30,271.10,279.45,289.10,308.65,335.83,324.24,320.97,329.05,345.59,L7
2005-10-08 21:43:05+00:00,273.72,251.92,237.75,228.90,222.41,223.90,225.97,225.59,230.12,222.11,215.65,213.71,216.62,217.63,210.90,223.14,243.90,258.93,253.82,251.64,254.21,255.08,256.54,260.03,260.23,270.91,277.83,289.00,307.95,335.55,323.87,320.50,328.59,344.22,L7
2005-10-24 21:43:19+00:00,275.47,252.58,238.80,230.13,223.16,224.54,226.69,227.56,230.92,223.64,219.43,216.75,219.37,220.57,212.92,224.33,246.10,262.53,258.84,254.65,256.59,255.01,257.96,260.65,261.66,273.79,279.58,290.92,309.62,337.03,325.41,322.64,329.21,345.24,L7
2005-11-09 21:43:30+00:00,275.76,253.01,240.10,231.06,223.16,225.63,226.50,227.77,231.14,223.97,220.28,217.66,220.12,220.78,214.03,224.88,247.18,263.18,259.05,254.95,257.44,255.38,258.26,260.77,260.93,274.30,279.10,289.55,310.09,337.90,327.75,323.61,329.24,346.43,L7
2006-01-20 21:44:01+00:00,280.39,256.88,244.98,237.15,229.04,231.85,233.12,234.09,239.37,231.52,229.69,219.99,222.41,226.17,220.67,229.23,251.86,269.46,267.42,261.36,262.56,262.46,269.04,269.79,267.74,275.62,278.06,289.50,309.41,340.70,331.25,327.14,329.94,345.99,L5
2006-02-13 21:44:07+00:00,277.80,254.77,243.31,236.00,228.63,230.36,231.74,233.78,240.72,230.86,227.90,220.06,223.17,227.36,221.38,227.53,249.65,267.86,265.66,260.16,261.30,260.49,269.28,268.69,264.58,274.24,278.89,291.24,312.53,342.32,330.88,327.28,328.82,344.77,L7
2006-02-21 21:44:44+00:00,276.82,255.12,242.72,235.92,229.56,231.29,233.44,234.70,241.62,231.83,228.29,220.56,224.81,228.71,222.70,228.34,250.60,268.87,266.24,260.00,260.44,260.82,269.57,267.00,263.83,272.78,278.94,292.44,312.64,341.93,330.44,327.85,328.74,344.00,L5
2006-03-09 21:45:04+00:00,274.22,252.65,240.72,233.61,228.58,229.18,229.81,231.52,235.99,227.15,223.99,216.73,222.15,228.23,222.85,227.45,251.14,267.49,262.74,257.62,258.63,256.69,265.44,264.29,262.45,272.14,278.65,295.13,315.25,338.48,328.54,326.59,328.10,342.52,L5
2006-04-10 21:45:40+00:00,275.74,255.29,241.62,233.37,230.49,230.25,228.56,229.82,237.16,228.28,224.70,219.37,224.34,229.51,225.28,229.93,253.82,269.22,265.88,259.63,259.00,257.48,264.65,264.59,262.62,272.40,281.35,295.49,317.19,340.86,330.41,329.05,330.80,343.66,L5
2006-04-18 21:44:03+00:00,275.74,255.29,241.19,232.30,229.36,228.53,226.85,228.96,235.82,228.38,225.36,220.04,224.69,229.61,225.28,230.17,253.82,269.22,265.20,259.45,258.30,257.83,263.25,262.70,263.44,272.92,280.40,295.30,317.63,341.34,330.41,329.05,332.07,343.27,L7
2006-04-26 21:45:56+00:00,272.77,255.90,240.27,230.32,228.80,226.51,225.00,228.66,234.04,227.66,223.53,218.89,222.65,227.99,224.15,229.14,253.47,268.97,266.34,260.50,257.26,257.17,260.94,260.78,261.57,271.77,279.03,293.86,316.72,339.97,329.78,327.36,332.42,342.61,L5
2006-05-12 21:46:09+00:00,272.18,254.83,237.12,227.22,226.42,223.99,224.12,227.81,233.43,226.24,221.62,217.54,220.87,227.91,223.78,228.54,252.47,267.60,264.89,259.82,256.57,257.23,259.72,261.02,263.20,272.71,280.09,294.20,317.49,339.51,328.48,326.68,332.12,342.22,L5
2006-05-20 21:44:08+00:00,272.35,254.42,237.12,227.22,226.42,224.16,224.26,228.41,233.32,224.73,220.80,217.21,221.03,228.71,223.71,229.04,252.12,267.41,264.49,259.82,255.77,256.83,259.22,261.07,262.96,272.76,279.90,294.20,318.07,339.57,330.12,327.64,332.12,342.22,L7
