,dates,chi0050-0000,chi0050-0001,chi0050-0002,chi0050-0003,chi0050-0004,chi0050-0005,chi0050-0006,chi0050-0007,chi0050-0008,chi0050-0009,chi0050-0010,chi0050-0011,chi0050-0012,chi0050-0013,chi0050-0014,chi0050-0015,chi0050-0016,chi0050-0017,chi0050-0018,chi0050-0019,chi0050-0020
0,1985-03-28 14:12:49+00:00,,,,,,,,,,,,,,,,,,,,,
1,1985-08-03 14:12:13+00:00,,,159.42416274405207,163.3994560467403,169.24104461472245,167.34975880037888,193.06754437099463,201.882527850696,184.97128308017236,162.20858385039637,100.10058730069298,81.87167157697287,83.99907564238218,74.94868762438551,82.37204489449248,82.870020819338,90.35963088431623,104.26930154717076,117.30002616262591,108.91823454632305,77.93983879295088
2,1986-07-21 14:04:59+00:00,175.02402262330367,147.33378251166812,160.81942457717426,127.69755490945388,,170.03783700785573,187.71061026060414,198.37824473587742,185.59567193095802,160.15871331407115,97.95354187429484,82.5119582734707,91.78322467928987,86.31454765871418,91.8807529741687,86.759330799274,83.16813995643652,103.66553470252111,118.07495091773687,105.62879196485143,77.12600070881294
3,1986-10-25 14:01:41+00:00,,,,,,,,,,,,,,,,,68.63656868611633,83.2028212644901,103.01475996833355,97.9429160392883,
4,1986-12-28 14:01:38+00:00,,,,,163.4789491767593,165.6734344114117,189.81183455392102,198.19556980739844,180.20447088101815,139.36011154538116,78.92299526085026,80.4564485020264,71.25774744720098,,,,,,,,
5,1987-01-13 14:02:06+00:00,,,,166.942765410635,168.73593975976596,165.4651267599814,193.49251973031642,198.41845354828888,182.07416761398972,161.15163737168854,96.98877094439173,83.87993451985763,70.31271553801547,83.48680258979697,92.56251540432017,90.18791148776869,79.7183913674288,101.1351433114622,114.04757993582304,,
6,1987-01-29 14:02:34+00:00,,,,,166.38324664239977,165.61274236321955,187.79825067780527,197.08589225851273,182.0040058384706,148.23108326899575,96.07358993841005,91.89501249085997,81.86733034918034,65.13312601052598,,,,,,,
7,1987-03-18 14:04:25+00:00,,,,171.9816545183494,170.6270588898521,168.10825697123366,197.84009923212432,204.9688746656228,187.76007374158743,166.23235085549163,113.83121111260901,110.31502251474397,112.39894850701047,96.81613146326254,77.20455388348442,87.41838537786676,108.6802527215251,110.38611320618283,121.02850793630319,119.17688933773307,95.0673748449985
8,1987-11-29 14:10:45+00:00,,,152.5294495462059,149.1425103256416,157.6692251479084,154.16113352329242,173.2094069561022,182.5259189386478,159.9613456833345,127.38481365136849,81.93683868792522,69.3371468179479,59.177295918924536,66.24780200853202,63.80536828067247,62.96051127101731,49.9028795798146,73.59958077689849,105.81471892614668,94.13192684208987,57.3689067295299
9,1987-12-15 14:10:59+00:00,,,,154.90830715489997,159.00138239331548,157.13970397990258,180.35370428768002,184.22426260758354,167.66600769098,137.29010003753837,87.41548585370964,67.09444024445878,59.295761901442596,67.45350778932932,92.32708036058106,73.50198211002179,61.9849987042629,80.58228007894259,94.81474867356098,94.40520532972039,58.81456239400724
10,1988-02-01 14:11:50+00:00,,,172.51673157996336,170.54988471861589,171.16409937128918,168.88390536643624,194.33616184115021,206.22411688623407,185.29808284885954,157.51401006577,105.42875816603298,100.93317366558159,92.34183919342,90.51065299330183,105.56323811181736,93.95253868469777,73.31633993998479,101.2717099221459,124.43335063216772,111.91905855111759,93.28769728327914
11,1988-02-17 14:12:05+00:00,,,,173.36516933745867,172.244153326978,169.06179534619406,193.78064195441155,200.59094043472172,181.41487832777457,158.7990717205366,128.45537193656858,101.49335550798922,92.89816653804256,98.65937618821428,114.20504904226487,106.81526736671861,84.06804378066835,106.50267999799897,135.49200389261696,114.26917672195935,102.34678837399755
12,1988-04-21 14:12:35+00:00,174.27154954934707,137.97291194769022,141.19085960628968,,,151.10996188839312,174.93478590185185,181.14621562319044,164.64970204423093,132.48067274460254,77.40134512039573,63.01571858345269,59.07085718789917,50.76940703082714,59.471593879258435,,47.347938669088826,,87.05335490592725,,
13,1988-06-08 14:12:58+00:00,,,,,,161.46343641569382,189.35632830592505,195.5643454304332,170.21426626425622,138.93332640758467,95.68365246419222,101.28262207698245,81.83884407213299,70.11420793066154,68.4566771291444,82.60341424437593,77.7100137005948,93.98412810959493,106.4674479131695,,
14,1988-07-10 14:13:07+00:00,,,,,,163.45074158477166,188.9974246558434,199.93726015327113,180.72980489928767,143.50962094401137,82.77935893056075,80.94572740399818,91.83824094987476,60.50853528276386,65.83860283480553,82.84540245486609,80.86898019097718,92.49849870064519,115.96289203029902,,
15,1988-10-14 14:13:00+00:00,,,176.26401602705764,169.22776879524673,171.6063092189568,169.54136065280042,192.0738139154984,203.91322023790124,183.56590811574722,149.9972549508064,86.0066679503342,80.98171988501225,85.94157822893465,64.10037439057703,67.6322173663961,69.7933065169565,79.43546199768042,98.64265920377443,122.11740848611988,,
16,1988-10-30 14:13:02+00:00,,,,,,,,,,,,,78.96734170160303,,,,,,,,
17,1988-11-15 14:13:01+00:00,,,,165.48968618708068,163.71917943421982,136.7401492039572,183.91146416364325,192.3502669998532,169.82871255921486,140.6632502363248,83.0376334052337,84.8038485841619,67.35575234963434,54.721183744943595,57.872732132422335,66.46697177639857,77.55256832314703,94.66062605286722,117.02442124862756,107.67536783919269,
18,1988-12-17 14:12:47+00:00,,,,161.41047437457644,172.04792791723725,163.56111740961174,182.79630993424402,189.05085171125086,168.47176752788803,131.8379189287706,79.83894181098748,66.17244899138211,85.68010153519987,48.0043671441599,47.83195844723879,57.97117303795939,70.72617427352668,89.37915099881067,114.67984916141053,,
19,1989-03-07 14:12:02+00:00,177.61017816819856,153.63016092944093,158.7841305082307,152.6354162276734,161.0979111188261,155.19514878673115,181.04201948274797,193.06109384079198,170.52205267984115,137.56227104762195,97.74010499325112,83.3704780311062,77.4759294377902,68.35285208079422,69.74851815213894,66.78689883837556,68.45015285139917,89.49712763697399,101.65126263063706,93.97420924677506,62.26543527830604
20,1989-03-23 14:11:21+00:00,,,,,,166.26869134464818,191.84479796854893,194.17709508005987,182.82071390224138,153.23816974108658,117.79720528163102,,,,,,,,,,
21,1989-04-24 14:11:18+00:00,,,,163.48911423174178,167.7623398812582,171.4852739879968,197.17200547195705,205.91018673593737,187.204351446345,158.65501640643186,95.80047307227221,83.30998233597848,83.61210351781375,72.23070192960851,79.84929105832089,78.23047058445451,79.07747665960522,101.26515127276059,117.3153125975098,110.51821761889339,
