,dates,jap0005-0000,jap0005-0001,jap0005-0002,jap0005-0003,jap0005-0004,jap0005-0005,jap0005-0006,jap0005-0007,jap0005-0008,jap0005-0009,jap0005-0010,jap0005-0011,jap0005-0012,jap0005-0013,jap0005-0014,jap0005-0015,jap0005-0016,jap0005-0017,jap0005-0018,jap0005-0019,jap0005-0020,jap0005-0021,jap0005-0022,jap0005-0023,jap0005-0024,jap0005-0025,jap0005-0026,jap0005-0027,jap0005-0028,jap0005-0029,jap0005-0030,jap0005-0031,jap0005-0032,jap0005-0033,jap0005-0034,jap0005-0035,jap0005-0036,jap0005-0037,jap0005-0038,jap0005-0039,jap0005-0040,jap0005-0041,jap0005-0042,jap0005-0043,jap0005-0044,jap0005-0045,jap0005-0046,jap0005-0047,jap0005-0048,jap0005-0049,jap0005-0050,jap0005-0051,jap0005-0052,jap0005-0053,jap0005-0054,jap0005-0055,jap0005-0056,jap0005-0057,jap0005-0058
0,1984-05-23 00:22:19+00:00,,,,,,105.2160487267819,100.30903202388552,102.13233108189834,109.61122461497894,99.47775288538698,116.42798045082236,115.93875788091069,123.68766985339336,117.91107196918594,149.62539219899452,159.81099994017157,166.73787753488833,187.56728875210794,166.12033704940657,162.61401852011065,129.59326321941856,122.71697288085842,122.43126568345428,79.7327547426817,83.44179629590198,109.92086017816317,105.61682379492014,98.05727720572078,92.31470753676871,108.14686492550159,113.27914599599981,110.43289900175574,81.57574560542793,122.13365229219824,129.8253853385705,125.19560895370452,133.66550278982783,120.014215158111,118.71470230687382,147.32650194205362,144.3960277220846,,,,,,,,,,,,45.94029374024988,,,,,,
1,1984-09-28 00:25:00+00:00,141.98335154831216,,106.35564179078256,96.02938748111374,94.87034872776545,,,97.22535322232956,108.42162017378091,117.82777023764545,126.12470441187624,131.0667803637733,142.61448167243864,150.22988106047836,166.08262140240802,169.10854976722877,174.08919582734217,187.0035524130271,171.32850445606937,158.4936962367663,147.10925793745974,135.17367948608836,122.80554631445797,103.8426055009177,100.34210285189118,111.60482302062677,109.30813474496289,90.05830413840927,85.27715150198316,91.48723436148143,97.08609679226186,98.5604024129873,112.46472156321589,115.70552999081539,,123.68242825804494,138.3325908598312,123.4781631822883,146.5365049320583,137.91910347582015,127.22679032671248,,,126.53631918644969,,,,92.19610881555342,,,,,,,,,,,
2,1986-05-13 00:19:38+00:00,,,,,,,,,,,,95.13708408266542,95.26618868502648,,156.13944689402575,162.7140929683125,173.1458489153585,200.5364186722367,151.57813442318277,122.07329130794234,117.50542065853179,,108.47991517441294,77.74762599242642,95.18415704641541,104.0367865867688,78.27235932333886,93.78746829219172,81.18832409019667,,106.24183774597967,89.25736072994349,73.67772857868938,99.51292683682085,102.03377304231385,88.16716693786383,113.14011061899778,86.89502989852116,108.02046726292907,97.04112597012339,105.11779219163104,73.18127161468155,61.198565192463704,,,,,,52.77816774836514,57.54295646434703,,56.174609193560514,64.26334722424967,63.00926052169093,,,,,
3,1986-08-01 00:17:04+00:00,142.36832076489216,128.4935083423467,130.81051468648135,121.3008744168003,,83.5583646815082,101.48310347969651,101.12120267210526,115.66788997968041,110.19329509165517,,120.38952759583938,118.40121688259777,123.66748894050671,143.96544105307393,156.68554560411854,168.96449684986058,169.4687219506522,163.98781052548085,154.3808836189511,141.38168384668134,128.9094380343332,119.14655824717362,124.42586873706209,84.80613981644865,99.7321407268712,,90.70751778430366,90.72759939509874,97.69157273534606,87.94798056113076,106.92679847436428,111.42572255116104,115.08833534103991,115.78988975597905,114.23041565249812,117.21485679802265,119.4015363850538,,125.61471078151015,116.3446303249334,106.46241796606432,96.55796332618242,93.0291383630967,105.80553220782784,96.1681311533562,89.81007513672535,89.12211582270699,84.0045855844521,94.93926444450302,98.61826656221021,98.86681125884618,96.64130270004333,89.40306887137861,,,,,65.96495193400443
4,1986-10-04 00:14:51+00:00,,127.98225096472042,114.4703596846942,103.52277180218515,106.44179511878858,99.020094359063,101.12613824303708,104.97016962834981,113.79062120960673,118.96474448076707,130.065350025125,142.0433393523939,144.9335260987679,151.81029284129065,170.0645893407841,179.3679933278907,,205.4520933476571,190.66289094481098,189.62702790106837,177.66862966517405,,144.93503196613986,108.95561206554315,94.33806926294325,105.64114273629606,105.58521278239809,94.42447278185354,94.0520050847101,106.24201341056306,117.77438709527092,114.32751687036107,117.84770788408464,,125.70569895209691,126.40887462646846,136.72521855364513,126.02630102569226,153.0128386515889,,141.93244692865028,138.75934672827626,142.83595954863384,133.49007889568304,128.33134336491676,130.3047559379818,105.8714200363476,94.70096325243837,98.87171607599454,89.5113036517869,75.29606354114433,,,,,,,,
5,1986-10-20 00:13:55+00:00,,114.67684791499806,110.3427917401655,101.33974344414655,104.01987982863038,102.5016913753587,103.58793218504232,115.39876063003706,130.3815979098587,139.08262241339372,141.99667101627026,152.49163912776135,159.1302215141957,174.37576483496574,197.64716967458085,204.9485508096284,228.762350913368,234.36566979503095,208.2953480565814,194.53262730865103,179.8996565157576,177.34576885235057,152.10916369466707,143.01380102887188,,124.02050278146802,121.15194046866222,116.55119189046128,109.68282302803408,124.64819603532267,127.97425180792033,139.86818313903657,139.73082913262274,,145.00669834924986,,166.46755287458822,168.5161576750056,171.56361801151246,160.87430794144606,154.71254089704718,144.40592065979413,150.1574083865632,142.25864879710295,131.6935074399826,131.61226006129462,118.49676880981639,114.59117516113423,125.22095741689886,135.0306060400211,133.90509128962455,129.0453681475757,155.27207003683446,163.99196805586442,165.64252968025068,,119.12098113209463,113.54791220841705,
6,1987-10-16 00:16:11+00:00,162.84628888101778,137.61474911405622,132.57797417469288,128.61897363474887,119.89361047264748,112.08173785126554,114.26892694840231,,123.38218679199103,127.21595030195374,133.61432692571995,143.85460708862448,155.1445061049407,170.71039523164734,175.29006175688806,197.41908440870026,223.48125858850486,234.97251696186004,202.22040342204838,197.6131123524484,195.26321111666553,167.93681258223444,175.8574395188033,160.3377967700289,,134.00148590710458,138.58616206119495,123.16674926738958,116.66095580669086,123.3163775200315,135.41790867482564,139.94774066959613,133.2710677455355,122.34370226636229,137.71565974100432,144.6102261549338,149.43346555740072,158.44548654826758,176.95261572296522,164.7148778234101,162.12276813272248,162.7840019437261,159.76944550094544,156.74065499975927,150.3381124505711,142.60690774218244,128.06352123398366,123.35187764909779,119.8892633155917,122.88049790676621,140.6122183135698,148.728113153341,,147.8492653227551,135.9628754115872,111.08063150332308,90.29787110132676,93.19767563726039,99.60728104660006
7,1987-12-10 00:23:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,74.96013419237559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1988-09-07 00:25:17+00:00,172.30352673667937,158.52704213043975,148.3548192612071,,134.35845257498295,,,119.54631672260597,148.00078232905452,143.3598638963918,140.98201768659283,151.82771969506294,163.80760514026863,162.4726176167269,176.22635991064436,200.7446807236666,207.26132187464773,224.5043676293626,218.07969918988812,175.10446626483207,156.2669336786824,150.00448416876333,147.45872216926819,154.7992059991803,144.85744787071752,137.79698822234514,124.94135865044834,110.73363826900024,108.12336359283795,108.31310013754432,116.38310501205724,127.2760649170653,121.50789756950863,118.68675081840652,127.10112931679382,143.5922546855328,155.55008975985027,171.88147332159568,173.59820340161536,157.44245544007936,148.21655428229468,133.71818011783245,122.42648839878109,107.62559677475883,106.11826027934426,106.27430091867843,107.25696053417605,116.54157451316155,127.33968800633289,120.33586000758507,127.83747876251002,118.97444585120826,131.73783519095605,145.73276844610933,132.6012207470965,111.80925982987634,,112.57139611906732,121.17953721754719
9,1989-01-13 00:25:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
