,dates,jap0201-0000,jap0201-0001,jap0201-0002,jap0201-0003,jap0201-0004,jap0201-0005,jap0201-0006,jap0201-0007,jap0201-0008,jap0201-0009,jap0201-0010,jap0201-0011,jap0201-0012,jap0201-0013,jap0201-0014,jap0201-0015,jap0201-0016,jap0201-0017,jap0201-0018,jap0201-0019,jap0201-0020,jap0201-0021,jap0201-0022,jap0201-0023,jap0201-0024
0,1984-07-31 00:45:29+00:00,169.602779761015,180.26041813210873,192.13379213039775,189.65106486461536,206.45746763586007,200.9141292315446,184.9772383258991,178.81001365199657,171.0650428234162,174.6142548456461,159.51049822799885,157.50809757250147,,,,176.36918082458382,165.10048141258468,,184.74596355470365,171.3713251950559,165.0436483488158,,144.46102903863857,158.1818744310045,155.1845896044373
1,1984-08-16 00:46:00+00:00,182.49621644104704,193.34232180504083,200.26984427193037,205.64322307124266,221.83190981775826,214.58757750803682,197.44235094224132,198.4762485159577,,206.66549276150482,174.27682891292557,167.13290516434213,173.16611149789415,176.03266109884305,176.60388614041224,165.10450611460593,168.57138474363987,,188.86155444002895,,174.89501978928575,162.3459432449813,158.24951818432422,163.62849330536073,175.04517953619333
2,1984-09-17 00:46:20+00:00,179.30555385958792,187.9796645215912,194.01881697677337,209.2566586229028,220.97576530498807,210.99602907739128,195.83351266491115,185.8057520779617,185.85947460408502,183.53771686381958,168.10720669722886,165.86896039505362,171.80545669673623,166.50146595570428,171.32693219959313,159.8202327082594,166.78873764596185,,179.18675261045217,178.1926885889599,174.8492068010988,,151.73209016732397,163.36238468388007,162.59485103541343
3,1984-11-04 00:46:10+00:00,175.47345904148904,186.40417400923357,194.60992174886346,208.272114781337,224.66774723124016,216.01386395497255,198.67626303698708,187.57387076729347,187.17586628001337,188.6927434087281,170.3958913031757,172.57953670068727,170.41721354334427,172.8062335910499,172.2110191786782,157.35911556308048,166.7457653014399,,173.7525282656253,172.31159021680418,166.0847759679125,156.9060222905871,146.60692505604135,156.8277457959387,156.38026943143024
4,1985-01-07 00:46:30+00:00,182.2591917593033,187.49508907829917,198.24383335023506,207.36688601007359,215.53382903458322,207.00650524919726,198.16574290519327,187.8246395359804,184.2220383792953,190.12980825793795,176.12956082222195,176.07835640779442,172.22051164960413,178.07380745284152,182.05632006566222,167.74257240433087,171.7326894546302,,195.19324998648526,177.02882269992548,164.1158787864136,,155.42489231049248,168.44665833588027,164.97792758428716
5,1985-12-09 00:44:17+00:00,173.38042031526953,178.34479256303246,180.26927266969858,189.27297403450777,214.62406007993073,195.84229398553285,180.42271121905608,172.11563565546118,173.50940956330078,177.47970038853245,167.63964288780812,162.73430176830655,168.87218699450892,166.45393125404448,171.9563989128987,158.89616123713742,163.95856785418397,,185.2312847147211,,176.28684332786267,161.31018382329032,150.7828277532942,163.087307621322,158.20679641005643
6,1986-01-10 00:43:42+00:00,178.09683511572973,184.90995546232747,194.39434882999808,205.00392606250313,221.31179828060235,206.27137525346112,192.06158907694171,183.7261461682837,181.35386760191707,186.66213730809056,175.62527652775555,177.06115166762143,174.06032020881204,177.4092472614596,183.375790661568,171.9029485013143,171.8485225681062,178.13965862388943,196.31938396362068,197.72580435197798,184.46535647748752,,160.1384919321726,168.5137105321266,167.32522663718223
7,1986-10-09 00:36:01+00:00,172.54430287643706,181.27414831908587,183.99316564337823,191.43960282400494,214.57983556452015,201.2967688524899,189.0337435315678,183.25503751965428,177.81484516567642,178.7583661136585,166.3297385364584,164.6709666378648,172.41689025746498,168.3383088604863,174.32357664921292,158.1458512241368,165.02912717907654,,176.8122209452613,,163.82130802442953,,144.68476882912537,,153.13035739964755
8,1986-11-10 00:34:53+00:00,,,,,,198.54833067396055,190.12459754099265,169.06031786125695,171.706128945569,174.7743925401398,163.3192887130099,169.6085458854146,165.14568547905932,177.57253690095177,183.17650627912428,173.2878751835229,172.24879988131187,,196.88975820283025,175.4533162612371,167.11888034827015,,153.48971115346126,,159.06911388082978
9,1987-01-13 00:35:52+00:00,173.43479611319134,182.53187757830136,190.21224480133785,193.1585165124255,205.77277875257238,191.6501692351495,185.93569023610502,168.57705618928827,167.99501331978047,169.61817030520598,162.36151064272033,150.75187086002114,137.35958021117895,,172.38587696693233,165.05530881486257,167.83650084950523,,179.1564029497055,176.88419938909573,162.21811549919624,,145.60416484009895,160.7113672415125,149.87377802058663
10,1987-02-14 00:36:58+00:00,166.80593002693772,169.77274965473524,174.43622382009042,190.99546474353633,208.33759426814214,197.41936954876167,174.8800385191956,165.25694727467078,168.33822880444754,167.4966079483954,161.75316397253644,157.11016997259867,166.13476007053262,170.06600662400993,173.96444697298747,165.42821855545435,170.92785337733852,,191.0282867933217,,177.04477108093062,,146.6992507751069,163.4894266597487,165.85017212937188
