,dates,per0198-0000,per0198-0001,per0198-0002,per0198-0003,per0198-0004,per0198-0005,per0198-0006,per0198-0007,per0198-0008,per0198-0009,per0198-0010,per0198-0011,per0198-0012,per0198-0013,per0198-0014,per0198-0015,per0198-0016,per0198-0017,per0198-0018,per0198-0019,per0198-0020,per0198-0021,per0198-0022,per0198-0023,per0198-0024,per0198-0025,per0198-0026,per0198-0027,per0198-0028,per0198-0029,per0198-0030,per0198-0031,per0198-0032,per0198-0033,per0198-0034,per0198-0035,per0198-0036,per0198-0037,per0198-0038,per0198-0039,per0198-0040,per0198-0041,per0198-0042,per0198-0043,per0198-0044,per0198-0045
0,1984-05-08 14:32:57+00:00,167.12528386069187,155.2817474941165,143.8473551819304,151.66679151257608,148.72650108359787,153.62203411135093,156.02451016893914,148.85207934827883,157.77926104899257,182.80051192075916,192.90684110784682,186.55491115800635,181.19236420856544,184.7593486290535,187.89530437338317,190.87788206375853,189.50906862235416,198.46277510370157,215.26716353067053,208.74834912909827,193.06830962562796,195.39856408365992,206.21069512667435,207.7477764927935,200.61720630259862,185.97506387570755,200.8845939347704,218.41505182672182,208.43315219162616,195.19917718373597,192.04943498246092,180.89353345316695,176.71071027519426,,164.67801298259133,190.4346026394119,201.23223098812713,186.01898194075557,195.07594104517764,198.2920980149154,180.35790923523768,165.54281561142707,193.73129506658617,189.3510299852854,199.4964013436376,192.09553931010478
1,1984-12-02 14:35:30+00:00,168.63366452678514,162.8805526743058,161.1390869412942,155.37183615679146,148.89750925667389,155.44577417607357,155.09926938540644,163.98511800822888,174.88000895311086,184.4536775608771,203.10786460028362,186.31312713417805,192.9276670669828,200.13547162125138,191.30195854066852,198.54464357773492,202.41881106223917,214.35851096959271,216.10865708130643,209.1263846582039,223.49598130659092,213.27622068858943,214.70247636650737,209.914612766986,207.47436311384223,205.933336156112,208.64517243363696,210.96570301726968,208.430958082415,204.7728345968112,206.36788055070699,190.43801441904662,195.51359403416348,219.56476614016321,187.71470930472583,188.25347559128056,203.66347022807733,180.83934372647258,205.7725739952657,210.8934614523181,196.9421140208675,173.99732053514947,206.94011348010082,208.27415453419871,208.7357547467673,191.19491381784724
2,1985-01-03 14:35:49+00:00,,,,,,163.56948963668253,170.69646009828125,172.60322902605589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.61572324135278,217.098669255362,,,,,,
3,1985-03-24 14:35:57+00:00,183.170803066819,169.3227459487783,158.76577378682657,149.50921335781354,155.140032297069,162.2368055483415,159.54158155954178,148.46136263536556,188.54675617242685,206.62382226238708,207.36807357114196,196.62747302505377,177.77641678728668,180.2936695600784,199.9041003404153,218.3494448693769,222.01794085386155,227.35982194550576,213.69586910298688,194.88448768416876,211.31167518969085,203.04045517330013,199.78474606447338,209.0259937787925,217.11974963755227,221.76293772588602,211.69049335697542,215.2286075708263,193.17655815975533,182.5148937098865,212.38085270959363,211.9575987078625,196.8131042050697,204.046959975704,195.99347243983087,168.01445469056108,176.88131350288177,190.25793175419145,195.22298758499275,201.71212360484583,174.1580397400927,175.9553563653584,200.03658797564358,211.76986582847783,205.64570513815073,194.65470343016716
4,1985-04-09 14:35:54+00:00,170.54191679741345,164.24128399989252,160.75045855087438,155.42734832339477,158.70928361578723,171.62319883971563,167.12673038163516,161.98570197992416,181.59050013360334,203.98241585843192,203.95671720613274,202.00639570750658,189.90894615258492,192.52003953892432,204.05764028052,212.5079966288659,220.03101358019524,218.12300399780577,227.76084034370209,211.07209553345982,214.31131498301676,212.27348690654338,212.88418573815838,222.4317494297877,223.66518233098242,218.37909451940274,220.5661553285783,221.24830564416712,190.15198846646206,178.55614905595567,208.21191931722078,212.905611551411,205.74934497468658,197.825091702307,197.35447923381935,176.5020358494682,175.30274990426443,177.9900884877062,192.25594939287768,205.32335375381297,189.1451547892002,167.90453956237255,197.67290745639016,213.6196838998273,204.9725084879995,199.1293073086941
5,1987-11-09 14:33:31+00:00,192.43733810510784,162.67183067265594,151.71720484989518,159.69574854833994,171.36976863936525,167.56277048095677,168.30571842831066,177.69071783190756,177.02636750748042,192.29302953242504,204.1426199653851,197.13708357256078,198.89353458893976,204.5061917120216,215.29763920694407,219.9426668131472,207.23816479372124,205.1476315468489,236.08099275411547,238.97054950382707,220.44855444129755,210.64127680923664,222.94405040630906,214.38376266011002,214.09643515750875,207.65878535614803,205.6502383081012,226.0143465515833,226.22859245967356,216.00013132621888,176.35464841146592,178.2622472758618,217.5143553884716,212.73459805927195,194.93286087179467,194.26522688735335,196.88461053790007,209.1909362322691,213.37590144847405,196.27695600174047,202.56609478934647,184.87854117588844,206.94200249325502,201.3222450382291,189.2861538799056,196.72306796846607
6,1987-12-11 14:34:02+00:00,198.83105184978714,179.85939023024292,150.83522199168362,157.9476650465995,182.4326672418693,180.49646197685286,173.09215767948524,182.91422212944096,190.54977963006095,189.04020228118785,207.88874159501816,201.92995443766438,195.29738566682283,209.18437553634124,211.37888731168775,233.94376271563087,223.87577415610525,202.48177176762616,223.56210189454933,245.96900415322173,235.57948475946557,211.09987148061742,218.78024175619663,192.96805337267404,201.66093056800986,202.7770061352069,217.0457770110251,233.37561792917174,231.00541624640786,226.5839588233022,178.6799805600645,167.119866278484,200.36150525110523,220.6134084037576,180.93295912244406,171.2572105206444,185.76183585295811,200.49772311206326,206.26386176049147,200.20631250769355,207.27030535171744,185.7374502449615,198.23881175446832,203.0235688795077,198.333410586647,219.36439635836362
7,1987-12-27 14:34:18+00:00,191.46313797681313,172.46042550963395,141.11151375313239,143.40087603176548,172.20109357100452,174.65979747793565,167.0467686154324,175.54195880528857,185.751916255249,181.1357832191711,200.65537079632844,198.78110809622234,197.03809536492838,204.1494552049953,205.87338468452825,,,,,,,,,,,,,,,,,160.76351014574996,196.58973368839426,194.40481435457878,148.92122251583052,173.9296759845821,195.98156568917238,202.28852372535098,205.82143459422548,,,,,,,
8,1988-01-12 14:34:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.42748218302052,210.99035655396548,216.6911917683892,210.12921142559313,204.59110303496905,202.4403806286876,181.093058109953,188.5851293419439,193.11176274233034,214.34408703105055,215.52328496212002
9,1988-03-16 14:35:30+00:00,198.30856171964479,177.70874858007642,158.44528286592688,162.00733013936562,173.43890692313983,168.21670598515973,177.81487895162132,186.70075169891416,202.41878411603315,203.6762965226359,212.82581170247562,204.65302685267702,202.43375592473893,211.00805131906665,206.0955053006431,204.1987399402863,219.44731549124202,229.8337422515314,239.2328686051822,232.57019362653276,221.74502626802948,222.12052231023074,226.68182901695997,218.54699632384157,215.51785483461381,201.32165294618204,202.49953707259533,211.87678024471114,218.3678485762339,223.61073464297883,212.3758341566537,202.1249188601986,184.7077365289616,208.39228236757762,178.1618826971331,190.57174128759638,196.9432628316442,200.37197335497754,200.40086531800299,205.22387328635853,187.19634685058324,187.82078429629354,214.43355473541246,205.72573045893975,215.98469944646374,208.60901720292722
