,dates,jap0216-0000,jap0216-0001,jap0216-0002,jap0216-0003,jap0216-0004,jap0216-0005,jap0216-0006,jap0216-0007,jap0216-0008,jap0216-0009,jap0216-0010,jap0216-0011,jap0216-0012,jap0216-0013,jap0216-0014,jap0216-0015,jap0216-0016,jap0216-0017,jap0216-0018,jap0216-0019,jap0216-0020,jap0216-0021,jap0216-0022,jap0216-0023,jap0216-0024,jap0216-0025,jap0216-0026,jap0216-0027,jap0216-0028,jap0216-0029,jap0216-0030,jap0216-0031,jap0216-0032,jap0216-0033,jap0216-0034,jap0216-0035,jap0216-0036,jap0216-0037
0,1984-07-31 00:45:29+00:00,196.38452079753796,,,190.076959494246,193.275613216253,188.7487506169429,182.33068883861364,178.5893398154813,176.2834008958148,161.92603333251617,174.00270785954132,176.0278408651095,,160.66071603829104,180.1727433366613,174.38098217834735,176.45622583604228,173.73967122941247,179.90777798644152,179.06570546619514,180.08241372880218,176.78268291568926,169.47097313505927,166.47856027969806,165.14728301387174,167.67420354874668,170.49286578164094,170.67212261094542,163.35952805759223,161.6852591918804,160.086010038984,160.27106337966072,159.88685060303314,159.80497937624475,167.36748058930672,172.38244847982082,175.73870295837594,167.28572239796978
1,1984-08-16 00:46:00+00:00,203.55514057279856,202.331526224916,198.94517741158353,198.0057306145397,203.11668575398608,203.22313114326562,200.6439588572913,196.27954218761525,194.0501598750932,191.36764527911683,191.44904636221855,182.50797643766768,187.4857736811883,177.3019665547477,191.29644253082364,187.87006455264466,189.31344986324788,189.77181671236997,192.97010465927082,192.17723883979897,194.25951458245305,191.64771142698046,183.58593613030786,179.5633107022488,183.2088127361713,182.37885986652788,184.96712935960835,187.94730425624033,181.63414444021296,175.86764173730944,175.69726162520962,174.27413982311734,176.11543615944197,173.87337209960265,180.3431428152174,185.4444468947421,186.9952338906391,174.4176764276326
2,1984-11-04 00:46:10+00:00,200.11348168850748,195.329438765163,197.15401520541212,196.4532773949977,197.53347552055885,200.87040850859353,201.9974048269442,188.87118473906477,184.97247002163306,181.14940619690879,178.16989957559392,179.99558457139952,168.36515771000245,179.05275518274803,175.09861517693236,173.27095648532878,174.3707564936239,179.5927658035576,184.66832709375973,184.67424381011995,188.44691940275078,188.8250446894375,179.4715728350166,181.61249156157606,187.75843909177993,188.65083815086922,187.14104266771272,180.7653297690778,177.58862128070618,182.87751652633438,186.12233648525392,179.82230313722462,174.19080949376496,167.97535779364364,168.97917506546628,170.84660520967478,174.31026481249083,159.74445706575358
3,1985-01-07 00:46:30+00:00,196.6796586617024,196.24798464339432,188.2271634270927,189.89579094398817,193.8183506961945,189.31815150180677,185.00953731535543,186.11876600197053,182.2547097419553,178.62258092201301,181.6053395858757,175.75186844465867,166.19720044704653,171.6341434732985,173.37761394178477,173.00316490090293,175.38585145075768,180.58033907153097,182.56118797684985,184.31545252667945,186.06257965679183,178.83289845106245,172.5575626098051,170.79732762017704,174.16036636583823,177.63524797652894,173.55666486369068,175.83687457466687,175.31951223083342,176.5543072783396,172.83028527162034,172.80878669363094,171.4415004671245,164.72980046652003,167.8406892971426,172.85980434925733,175.7682971865636,165.3978552797435
4,1985-12-09 00:44:17+00:00,172.32796959947873,179.0064726328357,182.1810788663138,183.4921595113839,183.36113817716722,175.12656784751113,177.16980667547978,175.60794625010504,171.481911395759,165.55870740519435,171.52967502625637,167.75180093983863,158.60652479046774,163.55331753173363,164.63264653553023,170.97898624831646,166.4744728358297,173.3879945445223,181.944820291995,179.96061920964527,176.36739927107737,176.8364643968627,169.55753975297787,168.8594421337191,167.9958848333356,164.89461326988953,167.47827913462226,177.33874485882387,167.0230053024148,160.24039880613407,154.40576915629697,151.66468339464973,153.69079876578212,139.89242300186203,152.98662331781188,165.0651746007684,162.66352158774487,153.77554073224076
5,1986-01-10 00:43:42+00:00,176.0184186506159,170.05455135508743,175.5514596528261,174.68453749232717,174.65222113529524,173.32909939726966,172.98184517930247,172.19670187478764,165.53843313125793,166.22154366840584,169.65388473599978,149.13171256589325,142.54116811595725,155.09394099579492,154.66201058506033,163.63531447688837,170.59863497937138,167.9489046156849,176.51296041205737,176.50726670648712,181.0303027507612,171.53052310513803,166.99679217008793,169.91712701787637,160.16977394143976,172.44327906716498,169.79358016008536,171.50359899834075,157.54641194435982,148.09852604833497,142.8301370286107,146.91740358209182,142.84057388563065,132.2674628125404,147.05131821807504,142.63843928373686,137.26362994928093,135.49527436503072
6,1986-09-23 00:36:32+00:00,182.58198173153448,155.48292995170505,164.54816474311397,173.49623658256698,178.61149206488,184.93274891274598,178.27841423466614,168.42052360276898,170.04015478428306,172.54070242841337,171.02785458186952,151.98078656874137,155.75590954315732,161.2955039428887,166.9222678616111,168.3805309339283,158.47190581322974,,,,,,,,,,,179.45697830535659,,,,,148.82271702322734,150.29339217182167,160.24431219764003,163.0956766239437,165.56093343665117,155.0061212597972
7,1986-10-09 00:36:01+00:00,,,,,,,,,,,,,,,,,,,,,,161.81095987890274,158.72469123476958,151.46384511962077,154.36633239872583,156.8794171117131,153.60347396126778,151.39770482948188,149.008755968045,150.48428528481926,138.5614342415116,142.71764248242843,136.20105267583992,131.02424044266837,137.6670339609305,156.52157438180592,152.9987760805397,146.27200618952867
8,1986-11-10 00:34:53+00:00,186.20404720425375,172.43520360298302,184.4590459779022,182.58598299810046,184.3482491220695,182.29784698729668,184.19931394528857,179.6141153703491,168.85068174597015,172.10064208820987,175.08723722936807,173.8346938810231,164.57997039628754,174.76522939573806,173.73687137181136,169.79363412009997,172.79267306294315,172.76240385723045,178.99168241452455,177.62620008213162,179.54058963352776,174.21374548259678,164.01329505638734,159.24998750804008,161.68737724674773,166.47655334693718,168.17018436220525,165.94465086950493,171.30243193104573,171.68103345702042,159.19734746606818,159.6329401717566,155.73331579317747,142.55056966610067,153.72289025099937,170.62008951652146,175.78454500881494,163.24488252877603
9,1986-12-12 00:34:54+00:00,186.41952100337886,194.9755441861209,196.41989069059855,185.01083701709626,184.13225802464936,183.31311509045076,181.27825649818817,181.9439217425553,178.02465437216006,179.61050405471596,174.18298802608382,177.30093897397973,170.9790123323813,175.87659216617885,177.0549343409307,176.78557754753103,172.46797888777198,181.44225000331932,183.0629804825964,186.51776904323046,190.10170558669,172.50592709099251,,,,,,,,,,,109.44624764729528,,,159.48966501921325,162.05964087070728,165.6168837979434
