dates,sar1403-0000,sar1403-0001,sar1403-0002,satname
1984-06-07 09:34:18+00:00,206.97,204.22,210.16,L5
1984-08-26 09:36:09+00:00,192.54,194.89,198.23,L5
1984-09-11 09:36:14+00:00,184.39,185.1,188.18,L5
1984-10-13 09:36:13+00:00,199.67,190.94,210.77,L5
1985-05-25 09:36:15+00:00,212.5,212.79,215.83,L5
1985-07-28 09:35:58+00:00,214.24,214.55,216.69,L5
1985-08-13 09:35:48+00:00,216.64,217.8,216.54,L5
1985-08-29 09:35:38+00:00,221.64,210.67,214.35,L5
1985-09-14 09:35:25+00:00,210.88,205.61,206.71,L5
1985-12-03 09:34:19+00:00,210.22,206.99,217.84,L5
1986-01-04 09:33:44+00:00,177.89,,191.52,L5
1986-01-20 09:33:24+00:00,195.17,210.19,209.2,L5
1986-05-12 09:30:53+00:00,217.62,218.84,223.86,L5
1986-05-28 09:30:26+00:00,215.39,218.11,223.05,L5
1986-07-15 09:28:53+00:00,201.83,199.07,197.3,L5
1986-09-17 09:26:37+00:00,211.91,212.02,220.82,L5
1986-12-22 09:25:09+00:00,179.5,172.63,,L5
1987-01-23 09:26:04+00:00,204.35,201.51,212.09,L5
1987-03-28 09:28:28+00:00,211.17,207.55,212.4,L5
1987-05-31 09:30:21+00:00,199.25,197.83,205.14,L5
1987-06-16 09:30:43+00:00,184.86,187.62,192.52,L5
1987-07-02 09:31:03+00:00,207.94,209.07,214.1,L5
1987-07-18 09:31:20+00:00,211.54,214.31,219.77,L5
1987-08-03 09:31:49+00:00,204.35,209.38,214.22,L5
1987-08-19 09:32:18+00:00,194.96,200.87,202.0,L5
1987-09-04 09:32:43+00:00,214.33,215.86,218.34,L5
1987-09-20 09:33:05+00:00,208.1,209.87,217.14,L5
1987-10-06 09:33:26+00:00,190.02,184.64,193.39,L5
1987-11-07 09:34:02+00:00,199.15,204.16,214.67,L5
1988-01-10 09:35:05+00:00,209.27,210.84,218.1,L5
1988-01-26 09:35:22+00:00,193.26,203.3,203.99,L5
1988-02-11 09:35:41+00:00,188.63,182.98,194.82,L5
1988-03-14 09:36:03+00:00,206.43,209.53,221.22,L5
1988-04-15 09:36:14+00:00,208.33,222.18,220.67,L5
1988-05-17 09:36:32+00:00,220.8,222.24,221.61,L5
1988-06-18 09:36:43+00:00,211.42,209.16,212.69,L5
1988-07-04 09:36:48+00:00,211.94,210.89,214.1,L5
1988-08-05 09:36:52+00:00,180.45,187.07,202.69,L5
1988-08-21 09:36:53+00:00,194.5,182.52,194.7,L5
1988-09-22 09:36:50+00:00,207.46,208.2,210.24,L5
1988-10-08 09:36:45+00:00,174.28,173.55,181.33,L5
1988-11-09 09:36:45+00:00,203.36,198.87,205.05,L5
1988-12-11 09:36:33+00:00,187.41,177.69,181.09,L5
1988-12-27 09:36:27+00:00,209.72,201.26,213.48,L5
1989-01-12 09:36:20+00:00,204.52,204.14,205.15,L5
1989-01-28 09:36:07+00:00,210.86,218.15,219.45,L5
1989-03-17 09:35:16+00:00,217.43,213.25,214.79,L5
1989-04-18 09:35:07+00:00,197.42,202.19,207.23,L5
1989-05-20 09:34:32+00:00,208.9,212.13,217.61,L5
1989-06-21 09:33:55+00:00,211.86,211.97,215.12,L5
1989-07-23 09:33:21+00:00,202.51,196.31,205.37,L5
1989-08-24 09:32:39+00:00,211.99,202.89,204.41,L5
1989-09-25 09:31:52+00:00,207.23,209.45,220.03,L5
1989-10-27 09:30:51+00:00,205.64,193.94,203.64,L5
1989-11-12 09:30:31+00:00,205.55,208.67,218.1,L5
1989-12-14 09:29:38+00:00,191.74,205.12,183.1,L5
1990-01-15 09:28:33+00:00,202.48,197.07,203.31,L5
1990-01-31 09:28:06+00:00,201.51,203.39,200.15,L5
1990-03-04 09:27:02+00:00,196.66,192.62,205.11,L5
1990-04-21 09:26:22+00:00,205.95,202.27,207.71,L5
1990-05-07 09:26:19+00:00,194.91,205.92,212.74,L5
1990-06-24 09:26:18+00:00,197.59,196.82,200.1,L5
1990-07-10 09:26:16+00:00,209.34,210.19,219.84,L5
1990-07-26 09:26:12+00:00,200.15,204.42,212.41,L5
1990-08-11 09:26:07+00:00,206.37,210.61,216.1,L5
1990-08-27 09:26:01+00:00,212.55,199.5,194.03,L5
1990-09-12 09:25:59+00:00,214.38,210.12,218.24,L5
1990-09-28 09:25:50+00:00,208.12,191.17,195.85,L5
1990-10-14 09:25:44+00:00,196.99,193.27,194.6,L5
1990-11-15 09:25:37+00:00,187.31,183.4,172.53,L5
1991-03-23 09:27:43+00:00,218.74,215.26,214.02,L5
1991-04-24 09:28:10+00:00,182.09,183.27,196.74,L5
1991-05-26 09:28:46+00:00,213.94,220.52,218.0,L5
1991-07-13 09:29:21+00:00,204.42,207.14,216.82,L5
1991-07-29 09:29:36+00:00,199.19,209.27,214.06,L5
1991-08-14 09:29:39+00:00,213.41,215.19,217.61,L5
1991-08-30 09:29:49+00:00,210.57,210.46,217.76,L5
1991-10-17 09:30:18+00:00,212.95,209.57,213.19,L5
1991-11-02 09:30:16+00:00,211.09,211.76,216.1,L5
1991-12-04 09:30:36+00:00,206.4,213.45,229.19,L5
1992-01-05 09:30:23+00:00,215.52,212.69,208.56,L5
1992-02-22 09:30:17+00:00,208.59,207.88,209.04,L5
1992-03-09 09:30:19+00:00,201.13,205.31,209.61,L5
1992-04-26 09:29:58+00:00,202.21,204.72,213.1,L5
1992-05-28 09:29:42+00:00,213.98,210.86,213.03,L5
1992-06-13 09:29:31+00:00,214.63,213.84,206.77,L5
1992-06-29 09:29:20+00:00,213.48,219.06,217.7,L5
1992-07-31 09:28:56+00:00,215.43,219.77,215.92,L5
1992-09-01 09:28:26+00:00,180.61,180.94,174.56,L5
1992-09-17 09:28:12+00:00,203.56,202.78,208.36,L5
1992-11-04 09:27:22+00:00,181.41,177.44,191.72,L5
1992-12-06 09:27:22+00:00,178.43,167.28,162.49,L5
1993-03-12 09:28:18+00:00,212.29,213.2,224.04,L5
1993-05-15 09:28:37+00:00,196.02,202.77,186.74,L5
1993-05-31 09:28:40+00:00,218.55,216.37,214.49,L5
1993-06-16 09:28:38+00:00,195.47,196.02,192.23,L5
1993-07-18 09:28:32+00:00,212.81,218.36,215.53,L5
1993-08-03 09:28:32+00:00,212.81,209.24,215.09,L5
1993-08-19 09:28:32+00:00,209.85,207.86,215.23,L5
1994-01-26 09:27:23+00:00,170.49,,,L5
1994-02-27 09:26:59+00:00,208.81,207.91,208.67,L5
1994-05-02 09:25:53+00:00,212.5,204.59,208.02,L5
1994-06-19 09:24:58+00:00,206.53,207.16,212.41,L5
1994-07-21 09:24:07+00:00,197.87,187.88,198.39,L5
1994-08-22 09:23:17+00:00,215.23,211.25,214.34,L5
1994-09-07 09:22:53+00:00,203.54,210.31,213.21,L5
1994-12-12 09:19:52+00:00,206.96,202.85,201.5,L5
1995-01-13 09:18:46+00:00,179.26,174.27,173.18,L5
1995-04-19 09:14:54+00:00,211.77,211.58,218.66,L5
1995-05-05 09:14:11+00:00,212.02,210.25,214.67,L5
1995-05-21 09:13:28+00:00,204.72,193.26,194.04,L5
1995-06-06 09:12:43+00:00,209.31,202.61,198.12,L5
1995-07-24 09:10:32+00:00,217.15,203.3,213.98,L5
1995-08-09 09:09:49+00:00,197.14,195.44,196.49,L5
1995-09-10 09:08:19+00:00,213.74,215.16,214.44,L5
1996-04-05 09:14:50+00:00,196.07,193.1,197.51,L5
1996-05-23 09:17:41+00:00,208.99,210.81,215.67,L5
1996-06-08 09:18:34+00:00,213.55,215.26,230.12,L5
1996-07-26 09:21:07+00:00,214.91,204.94,209.36,L5
1996-08-11 09:21:57+00:00,219.69,213.72,215.66,L5
1996-09-12 09:23:41+00:00,203.04,195.5,179.68,L5
1996-10-30 09:26:11+00:00,187.34,184.15,185.27,L5
1996-11-15 09:26:56+00:00,206.64,201.16,207.26,L5
1996-12-17 09:28:27+00:00,218.35,208.89,211.35,L5
1997-03-23 09:32:37+00:00,207.37,208.24,218.89,L5
1997-04-08 09:33:12+00:00,209.83,205.96,214.88,L5
1997-04-24 09:33:46+00:00,206.19,212.7,212.42,L5
1997-05-10 09:34:19+00:00,207.1,207.49,219.16,L5
1997-07-13 09:36:33+00:00,214.86,217.15,215.71,L5
1997-07-29 09:37:05+00:00,215.55,214.11,213.77,L5
1997-08-14 09:37:35+00:00,212.43,212.87,217.12,L5
1997-08-30 09:38:05+00:00,188.49,191.42,194.71,L5
1997-10-01 09:39:00+00:00,212.73,213.76,212.06,L5
1997-11-02 09:39:52+00:00,210.3,214.6,215.54,L5
1997-11-18 09:40:14+00:00,217.3,209.64,211.26,L5
1997-12-20 09:41:00+00:00,181.72,191.34,206.92,L5
1998-01-21 09:41:44+00:00,176.23,167.77,158.6,L5
1998-03-10 09:42:39+00:00,188.6,193.12,197.88,L5
1998-03-26 09:42:52+00:00,211.38,216.05,216.67,L5
1998-05-13 09:43:32+00:00,218.81,224.21,220.87,L5
1998-06-14 09:44:01+00:00,214.23,199.11,204.7,L5
1998-07-16 09:44:23+00:00,207.71,209.82,218.86,L5
1998-08-01 09:44:28+00:00,210.13,210.49,216.76,L5
1998-08-17 09:44:36+00:00,211.41,209.71,215.25,L5
1998-09-02 09:44:48+00:00,204.36,202.98,204.59,L5
1998-09-18 09:44:56+00:00,210.37,193.23,200.64,L5
1998-10-04 09:44:58+00:00,201.66,190.72,197.98,L5
1998-10-20 09:44:58+00:00,182.73,179.03,178.46,L5
1998-11-05 09:45:03+00:00,196.32,196.62,196.41,L5
1998-11-21 09:45:10+00:00,201.83,195.39,189.76,L5
1998-12-23 09:45:11+00:00,,231.63,211.31,L5
