,dates,usa_CA_0161-0000,usa_CA_0161-0001,usa_CA_0161-0002,usa_CA_0161-0003,usa_CA_0161-0004,usa_CA_0161-0005
0,1984-05-02 18:13:39+00:00,194.24509907528628,191.38623414784058,171.45924388178727,166.8182602545378,170.0237374650613,188.91311552385494
1,1984-05-11 18:07:47+00:00,194.36244050569906,181.7941923390979,169.42879513342675,170.20289779479205,168.68866725940845,185.4970305533235
2,1984-05-18 18:14:11+00:00,204.10345476954126,189.88952926174005,172.03822417175175,184.4030070412151,185.83410324959792,201.49474797691502
3,1984-05-27 18:08:14+00:00,181.67707000607808,173.4439464184268,165.60069550905948,173.8993508889819,173.89283370704902,191.1976771211106
4,1984-06-12 18:08:33+00:00,183.6503364326445,175.27684168389507,169.0006494688562,182.16374520763992,173.61015808572634,188.2810570459691
5,1984-06-28 18:08:46+00:00,187.68441432580465,189.59830273037915,172.652042029437,178.99853060829685,182.5640540316531,193.90576442132925
6,1984-07-14 18:08:58+00:00,199.57349518097857,200.28080769380736,187.93657188751413,188.5208753750947,188.26379576348245,201.87438612577438
7,1984-08-06 18:15:57+00:00,200.70486404792393,201.27318603865726,187.57980071442574,205.58596221999,202.19671692420397,211.79498542691854
8,1984-09-16 18:10:24+00:00,216.6240293655928,219.7130296278058,207.78704218133822,213.54957901228497,213.1042834765231,221.42145639766315
9,1984-10-02 18:10:24+00:00,213.842973059865,213.76032686900362,199.18807673243916,209.63330758697396,210.12625513827547,216.9155991338409
10,1984-10-18 18:10:21+00:00,201.34780359661013,204.3384323558767,194.98708798246284,196.2702801168121,197.02723504315244,203.42063960825686
11,1984-11-19 18:10:10+00:00,166.85589533057185,179.6394323468544,184.3782330624675,162.54059170536107,167.17878181543767,180.3668106832701
12,1985-01-22 18:10:40+00:00,187.88402153700008,193.5134529214785,177.89550384430945,164.22076285762392,160.63909382931863,176.25406078457297
13,1985-04-03 18:16:50+00:00,205.55190008620903,205.1963550279158,192.12428610351864,175.9225365432263,180.10005908840972,192.03912363896495
14,1985-05-21 18:16:35+00:00,211.43624468335875,220.43959635241595,198.6517141422212,197.06523401128734,201.67510097630884,204.94802763199846
15,1985-06-15 18:10:23+00:00,205.18476928637338,217.22649874385593,206.1375839331146,202.48504899155284,197.68417513875104,200.37284235495707
16,1985-08-02 18:10:04+00:00,241.29205095150604,241.56649908614833,233.71807522497323,219.3539780516461,212.17120241047584,214.69421011587414
17,1985-08-09 18:16:11+00:00,221.38736713935322,227.10986106168428,212.79567390177505,209.0695142987493,203.2907100114798,215.4981431740868
18,1985-08-18 18:09:54+00:00,229.67463920763012,239.10278595930757,231.01910030507764,217.2982142498297,219.4071522543554,223.5726354840093
19,1985-08-25 18:16:00+00:00,238.73586466448415,244.9309312087453,228.20622497307238,225.5194603725073,216.17812107183508,230.51699247729505
20,1985-10-05 18:09:21+00:00,234.61801255013233,245.1432345945512,230.4543760755187,225.61788491191518,210.30469394152058,216.47832001085067
21,1985-10-12 18:15:27+00:00,220.53600237620373,232.81445249538243,222.16182591936732,214.25750877286904,210.0987182443088,221.4254502875743
22,1985-10-21 18:09:10+00:00,214.9331141065051,219.0790106500099,200.02231240189099,208.4647258930849,201.4572848579271,207.70298945873998
23,1985-12-08 18:08:22+00:00,166.36881088588666,194.43855183649433,190.83794159698212,163.62606644449966,165.86573931416942,172.4360895139183
24,1986-01-09 18:07:47+00:00,184.72367613753838,192.85416790530644,179.05859643926897,162.62979202085796,158.83001260055812,169.74977766867343
25,1986-02-01 18:13:28+00:00,160.09406719043668,180.69946886079708,163.0721461299302,149.61690807843198,145.1883665709016,167.43597885372543
26,1986-02-26 18:06:42+00:00,169.56721556667188,182.78471506698452,173.86673473729735,168.67233619523552,157.5960587862707,165.2426603649675
27,1986-03-14 18:06:23+00:00,182.2698606336569,192.25100599018026,166.37952031943706,165.0195969786287,147.25052733376478,155.93232873031488
28,1986-03-21 18:12:25+00:00,194.74561792256256,193.94915523445192,181.82705711724836,184.59316960109555,176.09651559315202,182.82129062463034
29,1986-03-30 18:06:03+00:00,196.77664407372617,199.93403723086024,186.12354484004274,186.14776925887168,164.91171681130578,176.38020861889208
30,1986-05-01 18:05:19+00:00,187.46028305468326,188.06694674342245,172.86060272333324,187.12657975144413,171.30258656020874,170.52570369831548
31,1986-05-08 18:11:19+00:00,187.17025035118868,193.76752795851468,174.0150561964612,175.02754576541338,162.9477777574846,174.848760176428
32,1986-05-17 18:04:53+00:00,194.46883897575458,182.2202698126091,175.00896463344478,191.64025082875924,171.28930446836574,179.5067896925923
33,1986-06-09 18:10:23+00:00,184.84749189019973,186.77047106723163,173.09458822133044,179.6247584005397,169.56986343452039,178.34348097728082
34,1986-06-18 18:03:56+00:00,185.42050968529526,188.6000310156511,180.21340520345964,180.67359035082183,168.41958349508943,165.62328165166068
35,1986-07-04 18:03:24+00:00,183.0955895000813,189.5590734612573,183.46152342600448,182.44535779497744,173.10762983882816,180.56307330648988
36,1986-07-20 18:02:51+00:00,185.73911296010493,196.31462836673933,188.27558464269424,183.8565367464702,178.41546214510822,188.68472236039932
37,1986-08-28 18:07:36+00:00,209.76861247245463,219.44663588281628,209.1098290583593,192.21086148652725,177.44060785117986,190.7412600076919
38,1986-09-13 18:07:04+00:00,220.50355996699273,235.43247441653475,228.5547427722835,209.70720101153265,202.282257905527,205.81061532700838
39,1986-09-22 18:00:36+00:00,228.63971811111088,237.80100493890524,212.0136748660889,204.72834747370646,191.9841871220771,197.2829521183897
40,1986-09-29 18:06:34+00:00,222.7607644167056,227.02263550802365,209.08446763332373,209.53118808188407,202.4868453284691,211.5635631119641
41,1986-10-24 17:59:33+00:00,202.61859987652502,210.55200979676366,193.1302606785192,190.52192601076285,185.05392215091075,191.50962538118233
42,1986-11-09 17:58:58+00:00,218.350449691482,221.3535451274286,207.34055446033616,209.99486432177844,196.1894594977125,202.92876784394443
43,1986-11-16 18:04:52+00:00,201.10076595452983,208.180331128357,192.44306895797274,178.02266784167784,184.4256760736588,190.79853363862185
44,1986-11-25 17:58:31+00:00,190.35409478399282,206.95979083253442,197.27257686760345,181.23959908832623,177.89526263942108,188.02359132102677
45,1986-12-27 17:59:28+00:00,157.3658009529782,187.3596888451904,174.3086721102862,159.7754120053433,151.19006438009313,165.4883566265425
46,1987-01-19 18:06:18+00:00,188.61012071508767,189.1945972478988,178.52587995660198,158.2477816951714,161.00078831025607,178.2493526672977
47,1987-02-04 18:06:51+00:00,199.36704934025056,188.19024571123714,176.98473170325514,166.55826458320044,164.10225266084512,173.7666252543405
48,1987-02-20 18:07:29+00:00,196.5125080894189,192.76312803556348,177.7154838649271,161.93847811971574,155.38584767251422,187.17305348296426
49,1987-03-01 18:01:39+00:00,207.76873527396992,203.65962074313782,184.17265660142576,174.96867451829283,164.61967359426896,187.98447351742522
50,1987-04-09 18:09:14+00:00,186.8446273402232,197.75834926045627,176.81165989146936,170.4117799501396,164.42378562977518,188.98469269116634
51,1987-04-18 18:03:20+00:00,195.87492923761926,187.93302772364245,175.9609847202511,179.88611166731985,169.282519788874,191.7730969911557
52,1987-04-25 18:09:44+00:00,190.1054127647776,196.67317639777426,172.27226006206067,166.79418184366034,166.9443293678082,191.85390920446744
53,1987-05-04 18:03:49+00:00,191.08941228074465,191.44025965456945,178.62623525103834,179.01083007617635,174.8153951260979,198.72073915831845
54,1987-07-07 18:05:19+00:00,198.79359215692642,201.08849899947484,191.13229686447463,188.0539494139109,189.28860233521382,202.3588387658537
55,1987-07-23 18:05:38+00:00,211.46735077021918,218.05424507458818,202.3689339733872,199.0316660804413,206.65663127629063,216.7165543567143
56,1987-07-30 18:12:03+00:00,211.91161763567797,214.41369485867284,199.8837619435666,218.3236933998675,206.3597808441191,217.76875155965254
57,1987-08-15 18:12:32+00:00,212.6321413241153,229.13260768000092,202.60980396865466,202.99035281122966,206.5297433080836,230.95434114717537
58,1987-09-16 18:13:21+00:00,214.19937126043166,224.5837912809422,210.8518394399456,192.3468055591315,196.19738069171532,212.7248389556774
59,1987-09-25 18:07:22+00:00,209.9102783532491,207.0012054317432,191.84916061480754,203.71865650010534,204.72746732832948,210.0015769769473
60,1987-10-02 18:13:42+00:00,222.0160072835575,229.63836440832145,215.1431008661323,222.59840798194202,222.3739509692367,228.73857398119253
61,1987-10-11 18:07:41+00:00,215.11136716762704,219.88543462989242,197.17747382515626,201.74580463701395,207.53235994324584,209.30431748405366
62,1988-03-19 18:10:15+00:00,198.93304021428992,190.18684052729432,177.04122506880634,170.0778723001074,169.24113996825753,179.36458346852828
63,1988-03-26 18:16:30+00:00,203.12736955468608,199.4712469391689,185.52267069176295,183.4765245802211,188.5344987618626,196.68490139580788
64,1988-04-04 18:10:22+00:00,193.3527581506282,189.53549901699586,170.7556701038842,165.50409262423344,178.63285412656452,193.72089380678653
65,1988-05-13 18:16:50+00:00,192.07954480443763,190.79163195752471,184.47907422247386,178.50348371137002,178.34526366694146,181.41241270063063
66,1988-05-29 18:16:56+00:00,189.35045888592308,192.78631582224997,179.72122183052008,178.85019755522043,180.25526011009185,187.5269459184397
67,1988-06-30 18:17:07+00:00,206.1645508928049,210.72859973086838,191.75928972709556,190.09900066981916,190.84721983310726,202.54985946456452
68,1988-07-16 18:17:10+00:00,211.98796150334576,211.23009229224473,193.10003294322024,202.73030864215835,197.38500263583006,204.31311835369533
