dates,satname,nzd0253-0000,nzd0253-0001,nzd0253-0002,nzd0253-0003,nzd0253-0004,nzd0253-0005,nzd0253-0006,nzd0253-0007,nzd0253-0008,nzd0253-0009,nzd0253-0010,nzd0253-0011,nzd0253-0012,nzd0253-0013,nzd0253-0014,nzd0253-0015,nzd0253-0016,nzd0253-0017,nzd0253-0018,nzd0253-0019,nzd0253-0020
1999-08-05 21:46:35+00:00,L7,332.58,324.66,317.55,323.63,318.97,311.43,312.59,316.94,323.34,329.18,333.47,335.25,338.68,349.96,354.32,347.24,338.57,326.79,328.92,326.01,332.42
1999-08-21 21:46:33+00:00,L7,341.29,333.27,328.47,334.28,333.96,323.67,327.02,332.08,333.53,348.50,352.29,348.32,353.96,364.58,369.31,359.15,345.55,338.09,333.94,333.68,333.86
1999-09-06 21:46:35+00:00,L7,357.74,339.35,342.98,,,,,,345.67,348.33,351.72,356.50,359.88,364.85,372.50,367.62,350.84,336.70,340.88,339.58,343.68
1999-09-22 21:47:00+00:00,L7,350.62,338.36,339.74,340.87,329.68,334.66,337.47,332.73,341.07,344.89,352.08,353.35,352.38,365.46,367.49,357.55,347.59,336.74,339.15,337.74,343.78
1999-10-24 21:46:56+00:00,L7,353.74,345.01,338.87,339.12,334.20,337.66,344.85,342.99,343.38,351.70,353.72,361.93,361.41,365.11,369.72,363.52,348.74,336.55,340.30,333.27,336.33
2000-02-13 21:46:48+00:00,L7,320.37,310.38,308.93,310.96,310.88,315.81,318.22,320.69,329.78,337.08,342.69,345.76,349.55,354.52,363.86,359.24,343.40,345.26,348.46,347.78,360.03
2000-04-01 21:46:34+00:00,L7,347.96,336.87,331.30,330.32,334.05,338.09,327.14,328.51,336.65,344.12,345.99,353.19,357.16,365.76,377.81,371.53,346.35,337.35,338.80,343.47,344.98
2000-05-03 21:46:19+00:00,L7,,,,516.39,,,,328.27,350.35,345.49,339.48,346.53,347.36,357.61,366.28,359.29,351.70,340.59,342.99,343.96,348.10
2000-05-19 21:46:07+00:00,L7,340.96,328.98,328.94,324.04,324.78,324.46,326.45,328.05,337.67,345.51,341.41,342.86,348.07,,365.20,357.04,352.50,342.73,339.14,343.46,339.47
2000-08-07 21:45:08+00:00,L7,330.59,327.06,323.67,321.03,317.85,321.74,326.13,327.52,306.05,311.98,318.32,335.89,338.02,338.74,358.56,344.90,346.26,342.80,335.08,330.76,331.09
2000-10-26 21:43:58+00:00,L7,352.49,332.39,328.22,328.24,320.60,321.96,326.63,327.05,321.16,330.56,334.52,337.79,335.93,347.02,358.15,350.65,339.13,328.69,331.27,332.28,332.36
2000-11-27 21:44:26+00:00,L7,341.86,336.32,327.68,317.51,317.48,320.22,323.81,320.73,323.13,327.63,333.68,336.38,334.33,344.41,354.59,345.68,336.99,323.41,323.70,323.29,326.02
2001-04-04 21:44:06+00:00,L7,343.06,338.77,330.61,326.65,324.07,332.89,341.60,341.15,340.18,351.24,356.47,359.20,355.47,359.79,363.02,359.54,355.03,345.86,344.21,338.39,347.30
2001-04-20 21:43:46+00:00,L7,347.89,340.62,337.17,339.55,340.03,342.97,346.47,347.70,345.02,357.63,357.27,360.13,356.97,354.35,365.66,361.43,353.72,345.55,346.19,343.07,343.07
2001-05-22 21:43:30+00:00,L7,336.32,330.45,327.02,334.22,330.20,325.45,330.97,337.48,338.40,344.84,345.80,353.55,349.04,,362.17,352.07,346.00,340.07,341.78,340.32,339.28
2001-07-25 21:42:54+00:00,L7,339.72,333.76,334.66,333.41,324.30,326.00,332.44,332.42,341.33,346.90,337.38,345.96,349.17,350.58,361.64,351.11,345.69,340.14,338.45,335.29,349.67
2001-08-10 21:42:36+00:00,L7,334.20,323.08,324.37,321.58,317.05,322.03,327.73,332.07,336.80,338.38,335.51,338.25,338.31,342.01,351.25,340.83,335.13,326.77,328.80,326.38,330.57
2001-08-26 21:42:49+00:00,L7,341.62,323.46,322.01,332.32,335.40,333.11,333.62,336.02,342.56,349.05,345.00,350.51,349.10,353.90,361.76,350.56,340.33,326.68,328.36,330.54,328.07
2001-09-27 21:42:05+00:00,L7,351.90,338.90,343.85,353.54,351.27,352.74,353.97,336.25,346.06,354.64,354.06,359.58,353.00,356.94,370.63,354.84,345.71,339.92,337.42,336.90,337.46
2001-10-13 21:41:51+00:00,L7,350.38,343.65,341.18,338.57,328.91,331.40,348.47,333.61,339.11,345.15,344.27,347.90,343.26,353.10,361.00,361.18,347.33,336.14,333.83,332.39,345.93
2001-10-29 21:42:21+00:00,L7,360.02,338.30,341.40,341.43,331.45,342.67,343.40,340.04,348.67,351.58,346.24,352.97,354.78,358.13,370.90,355.31,343.29,338.04,334.24,335.71,331.80
2002-01-17 21:42:52+00:00,L7,332.15,325.08,316.12,310.78,313.95,320.42,326.19,329.93,336.10,339.46,338.91,343.98,341.47,342.60,349.83,340.79,334.12,335.02,332.58,330.65,325.44
2002-02-18 21:42:30+00:00,L7,337.90,322.41,326.47,328.33,320.62,322.22,325.09,324.36,334.18,340.91,341.13,341.55,344.50,351.59,363.49,351.40,336.39,327.91,329.71,334.73,332.36
2002-04-07 21:42:28+00:00,L7,353.86,347.96,343.60,346.15,341.12,339.26,337.81,335.84,341.70,342.25,349.34,355.01,346.13,352.96,358.80,351.88,342.36,332.41,334.93,333.96,341.62
2002-09-14 21:41:31+00:00,L7,344.21,336.56,334.89,333.05,325.07,323.57,329.45,331.08,331.87,334.29,338.87,347.72,344.54,350.74,358.13,346.68,343.35,339.03,339.87,339.90,346.68
2002-11-01 21:41:54+00:00,L7,,,,,,,333.37,335.80,339.68,347.89,346.02,347.71,349.76,353.65,366.86,354.62,339.06,333.60,330.93,327.64,327.49
2003-01-20 21:42:33+00:00,L7,330.25,322.31,316.70,312.78,309.14,314.99,323.73,327.31,327.86,331.08,334.39,340.52,340.50,342.26,351.99,343.40,330.56,323.38,325.78,320.13,328.82
2003-02-05 21:42:17+00:00,L7,323.13,322.18,311.46,310.32,310.73,309.42,321.11,326.18,324.13,330.40,333.72,342.96,343.54,347.21,348.08,342.56,332.12,323.26,322.63,319.31,327.50
2003-02-21 21:42:44+00:00,L7,330.11,320.05,313.62,313.10,313.73,314.60,317.89,319.39,326.43,327.27,329.57,340.28,334.05,344.12,354.61,344.40,335.00,329.40,330.40,324.47,328.27
2003-04-10 21:42:49+00:00,L7,336.62,325.56,321.66,324.77,318.26,320.67,324.09,326.72,330.87,336.46,339.85,341.89,338.74,346.11,356.83,349.84,331.88,326.99,332.20,326.04,328.29
2003-04-26 21:42:49+00:00,L7,340.25,330.18,328.24,324.00,322.58,321.22,325.83,326.31,330.72,334.51,334.79,341.99,337.32,345.19,356.83,355.88,346.24,339.41,336.90,335.53,338.51
2003-05-12 21:42:48+00:00,L7,345.32,334.11,333.03,328.67,324.08,321.12,324.97,327.84,333.36,338.25,343.15,350.00,342.66,345.15,357.17,349.08,345.83,338.47,334.84,336.80,340.81
2003-05-28 21:42:46+00:00,L7,349.01,337.24,334.10,334.34,322.08,323.79,331.90,332.68,339.45,341.62,344.02,350.18,349.88,,362.33,353.66,349.55,343.87,339.00,342.63,344.68
2003-07-15 21:42:38+00:00,L7,336.09,323.73,321.82,,,324.73,321.32,325.64,332.28,337.79,341.87,347.65,346.64,,360.51,350.92,341.97,334.02,333.41,327.38,338.67
2003-07-23 21:30:14+00:00,L5,352.64,332.11,336.68,336.77,334.73,339.12,335.42,336.65,348.82,351.20,350.68,355.66,360.69,358.85,379.40,373.00,352.61,342.90,339.70,340.68,348.35
2003-08-16 21:42:04+00:00,L7,330.05,315.32,310.34,311.93,309.04,,,308.37,306.37,307.26,309.80,317.27,317.56,324.92,336.68,332.20,333.42,324.87,322.60,319.33,328.84
2003-09-25 21:31:19+00:00,L5,344.00,328.66,323.45,329.52,321.27,321.92,326.77,322.90,326.17,337.36,322.75,327.67,338.33,342.68,358.57,350.18,344.21,335.84,330.72,328.84,331.18
2003-10-19 21:41:56+00:00,L7,347.57,329.74,326.17,329.59,320.42,322.90,326.50,327.55,333.07,330.39,329.79,335.41,344.36,,,,342.18,326.48,331.39,329.21,325.31
2003-11-04 21:42:03+00:00,L7,341.61,337.61,334.15,330.64,317.54,321.49,,,333.05,334.93,334.90,343.41,348.56,349.98,360.98,357.42,342.48,336.27,334.43,333.71,329.81
2003-11-20 21:42:43+00:00,L7,346.36,334.72,323.78,,,320.02,320.52,324.00,329.17,337.58,336.77,350.63,353.46,356.46,363.39,362.47,343.68,330.06,329.18,326.65,336.57
2004-02-24 21:42:45+00:00,L7,329.93,321.19,316.78,312.55,314.55,321.57,331.94,,,359.58,352.50,360.15,353.04,353.23,354.19,347.09,336.33,330.03,330.72,325.60,326.17
2004-03-19 21:33:10+00:00,L5,341.29,328.59,326.08,319.88,317.94,318.73,323.87,328.96,336.06,344.32,348.03,354.17,352.10,354.95,367.58,361.60,355.15,347.34,342.42,345.27,339.85
2004-03-27 21:42:57+00:00,L7,348.64,332.56,326.71,325.31,323.75,327.39,334.29,332.51,341.46,347.07,,,,356.12,364.99,360.40,353.45,344.48,345.23,338.67,335.71
2004-04-04 21:33:25+00:00,L5,354.70,340.06,333.00,335.54,331.56,335.91,336.31,338.21,345.60,356.82,359.43,359.74,359.73,365.98,377.43,372.72,357.76,348.23,345.41,345.46,348.90
