,dates,jap0247-0000,jap0247-0001,jap0247-0002,jap0247-0003,jap0247-0004,jap0247-0005,jap0247-0006,jap0247-0007,jap0247-0008,jap0247-0009,jap0247-0010,jap0247-0011,jap0247-0012,jap0247-0013,jap0247-0014
0,1984-08-07 00:51:54+00:00,,159.9359271120448,127.49999188153691,154.9126540857226,168.22523045583694,194.92814097707173,207.98035466536984,214.8766010462211,216.32195703111807,,212.3356123810429,208.14822432038335,194.00549729073768,191.67613872310662,194.08735800606678
1,1984-10-01 00:58:42+00:00,184.62174900466087,168.52434379395356,,154.93631018901817,167.39780116223528,184.68980198138894,,204.8007562813132,207.85425994123645,204.64945659561545,201.86087446691892,199.26141601592124,184.02857663109273,185.8808951521632,190.34140824239205
2,1984-11-02 00:58:33+00:00,184.747898516264,170.9706878719077,,157.3509798183158,172.28699272790695,189.7383743806687,199.34156707324132,206.87463477665304,203.59666988589422,,200.06076250198694,206.74674366655083,207.82889944015892,197.56937995023114,194.03215367071783
3,1985-08-01 00:58:23+00:00,179.1655551256766,180.7823180577626,,163.422256071486,,191.37631210384626,,,,206.20714472844227,216.5264546488135,211.6308065884509,200.6837047078433,204.25826263050206,205.61413459098804
4,1985-11-21 00:57:00+00:00,192.88984001874172,181.656286547504,,169.29415530053313,185.49115029220755,198.0334313699384,206.76143977300728,218.4426171034619,225.50912595145755,225.07097033968765,227.37186386167753,223.93812380554496,,210.59966948461485,209.85189858196824
5,1986-01-08 00:56:06+00:00,198.98685528059437,177.0787586652991,,160.71976851924887,174.17681227082122,,,,,,218.11670682817638,209.10389056419805,201.31457891092086,190.18478294434445,192.01829752730166
6,1986-04-14 00:54:02+00:00,185.38742903641054,183.50543304429806,,161.70857978151656,167.26360091105977,177.86262210337435,189.31138119210445,189.39106114952787,200.77302271504274,,203.42305978277602,203.6607768753092,188.9185865485473,183.31213227192478,181.43084049306043
7,1986-04-23 00:47:39+00:00,177.00236272971213,163.25764540885032,153.51061667734658,151.4704498499876,155.9769091949905,170.40550648480647,181.51017099460088,187.20915910384088,192.94035227515946,,198.4533608203743,194.75273326233994,188.48803283178577,187.85416374684883,191.81324323782934
8,1986-06-01 00:52:46+00:00,178.45178433896922,175.0884139416265,,155.85286544762823,156.27057791179476,178.71339197782672,186.22763823035868,179.51667781719442,193.15335856779032,201.52478936967398,199.99508515926047,198.68618699875267,195.8650751111431,187.00295352427062,196.25253134753953
9,1986-06-10 00:46:19+00:00,175.98507030964603,172.16871631688142,168.83753857054438,166.49932329098294,167.1422305063535,184.65599362793242,194.66643313015837,206.85066303277898,211.8774110553956,212.0043706356764,213.79234635111666,211.74616284720818,201.52259143002078,199.6901641503202,
