,dates,mex0445-0000,mex0445-0001,mex0445-0002,mex0445-0003,mex0445-0004,mex0445-0005,mex0445-0006,mex0445-0007,mex0445-0008,mex0445-0009,mex0445-0010,mex0445-0011,mex0445-0012,mex0445-0013,mex0445-0014,mex0445-0015,mex0445-0016,mex0445-0017,mex0445-0018,mex0445-0019,mex0445-0020,mex0445-0021,mex0445-0022,mex0445-0023,mex0445-0024,mex0445-0025,mex0445-0026,mex0445-0027,mex0445-0028,mex0445-0029,mex0445-0030,mex0445-0031,mex0445-0032,mex0445-0033,mex0445-0034,mex0445-0035,mex0445-0036,mex0445-0037,mex0445-0038,mex0445-0039,mex0445-0040,mex0445-0041,mex0445-0042,mex0445-0043,mex0445-0044,mex0445-0045,mex0445-0046,mex0445-0047,mex0445-0048,mex0445-0049,mex0445-0050,mex0445-0051,mex0445-0052,mex0445-0053,mex0445-0054,mex0445-0055,mex0445-0056,mex0445-0057,mex0445-0058,mex0445-0059,mex0445-0060,mex0445-0061,mex0445-0062,mex0445-0063,mex0445-0064,mex0445-0065,mex0445-0066,mex0445-0067,mex0445-0068,mex0445-0069,mex0445-0070,mex0445-0071,mex0445-0072,mex0445-0073,mex0445-0074,mex0445-0075,mex0445-0076,mex0445-0077,mex0445-0078,mex0445-0079,mex0445-0080,mex0445-0081,mex0445-0082,mex0445-0083,mex0445-0084,mex0445-0085,mex0445-0086,mex0445-0087,mex0445-0088,mex0445-0089,mex0445-0090,mex0445-0091,mex0445-0092,mex0445-0093,mex0445-0094,mex0445-0095,mex0445-0096,mex0445-0097,mex0445-0098,mex0445-0099,mex0445-0100,mex0445-0101,mex0445-0102,mex0445-0103,mex0445-0104,mex0445-0105,mex0445-0106,mex0445-0107,mex0445-0108,mex0445-0109,mex0445-0110,mex0445-0111,mex0445-0112,mex0445-0113,mex0445-0114,mex0445-0115,mex0445-0116,mex0445-0117,mex0445-0118,mex0445-0119,mex0445-0120,mex0445-0121,mex0445-0122,mex0445-0123,mex0445-0124,mex0445-0125,mex0445-0126,mex0445-0127,mex0445-0128
0,1986-03-15 17:13:55+00:00,207.9450467910086,196.08374999678009,189.39417245808463,195.6923158842065,204.69226337803337,224.80917696306304,222.29131439046705,227.16137261418436,244.73857055577366,248.33952794021158,240.07977384043176,244.79281641078867,243.9072791275237,248.02700186624512,244.10458069275688,250.5706745152074,241.20889908463775,252.5851057012977,235.67676870595517,238.8788757194913,234.67432180559726,221.81400934397948,223.20746363998535,220.18155776769495,226.00993848005987,236.2227882091943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-04-23 17:19:16+00:00,208.1610065482859,197.42505936099928,197.67033111112298,200.92853307429002,210.65826340363714,226.55238981974423,221.5233199071633,236.96239590928826,241.92889689412036,240.4626420857589,235.26332844102166,236.02884972621936,241.84907895271107,243.68986950238624,244.07614832622747,238.74968048719086,241.1848495286426,244.34030251621772,247.33330453279214,240.40652400546583,243.96582698724998,241.4273855425841,236.88232542664642,239.6804994313083,240.15986221076338,246.2029134033102,259.6634994202838,270.82516445514983,281.3240479523266,274.43713492605985,264.104290941741,252.51231750062124,239.97797944573347,236.25102741691742,224.37852898244427,216.52334935499618,206.29919344731962,207.29595973162196,214.4719188471712,222.47046404276676,235.75297247828894,244.96429065616752,243.7406034208484,244.31445476291822,236.01876438420584,228.68790001214603,225.1297571543134,221.99141031357894,221.34325766930112,222.1204022795398,219.99629388480759,225.28954880252002,228.19862420834758,223.02684828688203,217.22194467662973,212.23547206789755,203.30330594648706,202.84205538532757,202.0043367075084,208.8852414669924,211.55693250827784,222.5941156463541,220.69187117985828,230.22632539744455,226.85837672964334,235.15346508387842,233.1290433171497,229.26845233805807,220.88659370600186,216.33873502610243,216.6375367021059,218.44455340960263,212.76238371746388,204.72338816785725,200.50960085757032,194.46018447584538,202.4301403872222,209.72148404638887,206.70415134573744,207.38579478780042,208.18203425177617,207.99715489492053,212.75358550013038,211.79715233747112,209.27518123172544,208.06103170242628,208.20896358293533,210.56485254151957,208.8232299745892,210.42067989652776,203.0895629450886,193.13321701447873,182.70522223537665,182.0817916490043,187.47568304331134,186.2646714569678,189.49181054025217,189.15821805566918,,194.82633959435736,206.14861387006093,205.14677815177401,206.71955751758304,211.90720083154383,215.35890941211133,223.1267280086833,223.7559549651133,221.56621276384715,216.43531650693453,215.5328622708446,210.9111672923858,208.5508725727299,211.39324444015662,215.26330138413363,216.04774633847882,224.04125383024615,223.6035565778436,229.74971560442432,225.22904847571556,231.84855670099168,231.76047996125268,231.06929084269444,222.84179818821275,224.75151529420933,217.3582313046055,218.2525021299595,209.0594202992269,214.20407919932077,214.55975103062062
2,1990-04-11 17:08:02+00:00,227.81364453011216,222.4941290172886,231.10612497288545,222.4943396564492,219.77679265454822,232.54755627297007,228.3234723654995,235.33194953836295,242.67304331273877,242.87407655199837,237.11418121445132,244.26086295185948,241.578785401236,245.41718927883178,238.37346358604682,250.29122641413454,246.9777526368358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1990-04-18 17:14:16+00:00,229.81025937268777,227.2411936945251,217.7594587456891,222.66733836703514,215.11158133382662,233.82815632671662,218.8434213976195,234.50948635004463,238.865527085449,236.82836381424713,233.3063932973694,238.94930900896733,237.1953827012242,240.42639643551914,246.16771852890278,246.80647643925158,237.6487020488782,244.53283361037717,234.88395061340768,234.9581260287213,234.83649756223676,224.84906682604102,228.36406138526445,234.89168957229188,238.1049347743708,247.77882536235975,251.62172525943666,261.3451418488831,265.205106818158,258.1999055788306,250.40520822677044,241.45686045684954,237.50259477014703,221.4548467571112,212.85922955068497,210.8099114558239,210.79595201380363,211.4535979300554,214.72648283261805,218.709127167396,224.5502542235041,234.00093375261162,234.74575712465148,233.1232085926256,229.2358771591275,224.14090774209654,222.72560865702673,223.67847055536748,231.92510731993994,236.00178018502876,233.73225052019188,234.48905522712852,232.08527925875285,227.94111301321465,223.31611929572597,225.26870150251585,221.88120328800113,219.68355397421124,205.29941033132818,211.74655456583787,218.97254015832368,222.19710124589693,219.67058570179594,232.79509827706408,231.00461794070685,229.21306309298205,224.77489499459358,218.89611213356673,207.67981255297343,200.97864463604432,205.9898520486513,209.99413698827456,213.34572122471738,202.4539529505677,191.4302387032836,186.98731992664452,178.909552808523,206.72535499240962,196.6736892771862,202.97753010770978,205.04872879784588,208.55160204965154,210.2043631920006,206.95957201522714,211.50922594292206,204.3233668502637,202.78631577252114,208.04357359471734,205.13635911737626,211.54095125248793,215.5623937074078,202.65892844531683,204.7574517749286,204.37997129632362,195.42714526016834,206.6662620864272,212.2086675374829,215.5089310733759,221.8797713749731,219.9897705861968,215.77266095925606,221.01564260386104,228.5709864179588,230.391478367506,233.29122081791212,238.3706292846485,240.86989662953727,227.27663467465766,228.79808170504006,233.5556939331095,225.37085588238764,225.37764050581583,224.13755041262044,229.98527708937624,236.88775031650422,232.43300665639097,242.12436740117852,235.27573768457202,247.3801130943015,240.9653643984946,245.49859061317744,236.55252194093492,225.41399439158872,230.1777337575123,224.94476010997803,226.09676679601228,212.5214626176377,211.47462019393504,207.46922235780224
4,1990-04-27 17:08:01+00:00,227.88036557608493,228.21368141781772,215.29870865365504,212.8540032703895,211.93025577639088,225.13210220180164,218.56157000639752,228.676026524204,231.62329293297643,238.28354736964306,229.51255749477778,234.71644079610306,243.96658069293636,243.5187380197834,240.96179051701918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1990-05-04 17:14:10+00:00,230.79503767607133,218.41758270303268,216.79616937421457,217.14430019176405,219.2796020217965,231.80608505224419,223.73672596591962,233.75856239942817,238.81716037647553,237.11541844363336,234.3755912944004,236.195985582868,241.0230133443431,240.7524210959126,244.3435379497788,243.1741132095923,248.68680710738346,241.79794787989601,239.60949805006965,233.76069405622036,237.60706343002,235.4598970923276,232.82930182573716,236.09044723705773,238.84754018553838,238.5826188100694,255.00908195801486,261.0797393702591,268.8315030387569,259.14149143626935,252.2140917735963,239.7419744862089,234.88750401301547,219.0394372024887,220.00376116661187,207.00647494669448,202.41345657110034,204.08186080889078,217.1555574617731,216.4249569540808,228.9624168665611,228.44420335408847,235.5264287097778,227.99398804309988,227.87101123020835,224.48418338728288,224.45749189312454,223.30612230076093,230.038697014553,225.2407986488813,231.35972102743506,237.7512069403602,232.72504066049447,233.2839246440087,225.39681365008238,222.72587484890136,217.14390411211053,212.80160986072121,213.30718338562735,208.26244196392898,210.95082483131995,213.76570892599406,223.93568296977605,232.62701417535155,232.43838466497135,228.92669685699988,224.70613166013703,211.27258831867812,210.75659716215824,204.42296815334373,206.6452282641281,210.32615907524223,213.7418459804078,195.9500103907401,194.2984837662525,187.4498796831163,181.09113745925063,205.171627866698,203.52113114128622,206.87222501666758,206.24289152055658,213.4535059367649,208.5062922881098,208.25315608382581,200.6350896509216,207.6332978250578,204.13803673916948,209.3149663907799,202.23308367961857,212.54402751104766,207.44266467880425,205.52538835186124,205.25222321511427,204.38101748189538,196.75799826420746,203.27493112315136,201.44734165170672,206.53740345682996,216.25695931239665,217.61776911954223,217.5851498056614,224.17966695387855,226.5956812867537,230.01422058771482,233.81591493307053,241.0413659843739,229.7392431194187,228.91968280948913,226.691746053318,221.92225238387937,216.80769002338747,220.09155766363784,226.00025418186814,227.6882958568923,230.56101817202597,234.90815216260216,235.23952743393002,234.63618823405653,240.03665142698918,240.12277822116818,242.98846034059792,231.04217583388095,228.5899194923889,220.4323068391945,219.1059286673032,213.40053706032938,215.1775714456374,212.9134100529276,206.33588373630903
6,1990-05-13 17:08:07+00:00,242.23250828947891,228.43208474976493,226.53760817454526,222.74230309676244,226.26293796125503,228.82370148481778,225.28229202225867,232.12028647620096,237.3266388166059,239.3699541156597,236.9912357971142,240.54627539662457,243.05841162516472,253.06715682384478,250.35159561043199,249.88434174207424,241.39415285414435,248.07675714395234,238.43921802757475,241.42002773530695,237.8999201777399,234.63523379376102,242.8285673793515,243.84902551792425,249.16868373507668,243.72425448318523,258.3463268528977,261.94056642006694,269.76679009434383,261.2395072807204,252.2103010283944,245.59708046189004,234.66456573231127,224.49192239862538,226.20815449088118,213.25991443194485,208.66428209512497,215.49082127482802,214.822357997964,219.29696351925983,223.495961408072,232.48184807840383,233.3450222458335,233.65459565615942,226.08598332409383,232.07606655341846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1991-01-08 17:07:53+00:00,236.96976896480948,232.3879420890645,238.03840387434903,239.10928671171098,234.26455920047994,239.1739953825916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1992-08-29 17:16:22+00:00,218.28137021263638,212.51020991023674,207.30312705845668,213.48402001607062,218.48006778260958,225.99414729462063,219.18877652899084,233.1945823002909,231.26818470393368,235.10721610439137,225.6538747048273,231.46472045902556,230.53122725889702,236.70818985663715,240.3755635086296,238.23389723040518,236.06670426526355,233.28186061704858,230.88045902255806,222.52029854646312,217.4988637610442,204.90899814537005,204.22261180362867,217.06113721065677,227.24081303145297,230.7119472002136,250.18429674747208,245.44214851280552,244.83498453880597,240.41029016273674,244.17072592691582,228.90401957648518,220.77740106549217,215.1658775865708,205.65024048707073,203.0324234195272,195.62952454554537,200.5254070563519,210.57201573420033,223.3774112437526,227.19923692122254,227.96258920323694,218.99655882129835,213.11318797711766,203.8145010562889,200.47330937371882,201.9257728531694,203.41221729693748,206.30440195226194,206.93432469272125,211.26170899706167,217.4826083707491,212.7897877369843,213.9265633133329,206.10214145247326,207.83839230982534,198.30360808640978,196.55086444119365,198.95341886750833,202.61497109660237,207.82454413813764,209.5890318836334,214.23286209126073,219.5924462105224,215.7905123026025,211.66918125507814,211.5824235071834,198.40494039851703,189.99726618855235,186.35172328497012,193.10082077199812,192.39135593724095,195.12659961450396,181.21046745077177,186.88589531338434,180.57003213364928,180.14938884113755,201.33651651725845,191.81909616980425,171.15665070303956,166.32092199354827,175.03830314354192,172.44883861194617,177.56457515048822,173.57907822891073,190.24683889205483,187.89599172251877,181.8182905569108,184.67995295270774,183.19643580949213,178.48602408787926,176.6276661552819,173.92049310472916,175.7500835552928,172.85304119454608,169.96712406978176,166.097412856143,178.17581789168224,180.42030728429145,183.79757638511026,179.02201225428993,188.8656220671998,196.23677716904479,205.1334125825467,207.80945396892386,210.20441827894345,203.1641793145637,203.25574533633335,197.45536649973525,199.96604655054335,192.25934749324514,196.59597141213212,196.2790993681985,194.46590944373438,196.69830081216162,199.01715440141143,202.93539645463815,197.03321716891165,197.18198323926862,198.35978223694437,199.51396653111763,193.04904810742192,196.44834360383217,188.41114004575144,,,175.60754440119715,162.60050443577472,
9,1992-09-07 17:10:04+00:00,213.96301630900757,209.40228829228542,214.52659707280773,206.45376248132825,214.5251058132374,224.4027710236668,220.92105731876075,230.22994959490737,235.6963510921897,232.46287954971933,230.58881864737043,230.55831321285578,238.87763461468853,237.00354507718498,243.36573719180373,233.20210703018302,226.4454498742491,229.49279009540246,219.41714503386666,217.67377327524608,207.18785632112449,194.58484237997888,191.89779246107761,213.52010918267823,224.67532285880125,229.50853835581913,237.6786441561743,235.79906856832227,238.8471029224071,239.93671460435328,235.28487069314076,229.72134097205182,222.7096363253071,208.81701325607028,202.20307556052626,201.49130433302597,198.4510358653822,199.71575998084404,207.22515685134442,210.06955815537475,217.5884089773504,218.22701814030594,217.42612081772566,214.8006424659987,206.5055998543004,201.60180878220916,198.9779534288899,202.31332711513681,207.51418721501864,205.1775982058836,204.15667346891394,207.18806573126744,208.74900007664073,206.68955769205553,199.21265624339318,197.891537550135,192.2155679380268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
