,dates,per0214-0000,per0214-0001,per0214-0002,per0214-0003,per0214-0004,per0214-0005,per0214-0006,per0214-0007,per0214-0008,per0214-0009,per0214-0010,per0214-0011,per0214-0012,per0214-0013,per0214-0014,per0214-0015,per0214-0016,per0214-0017,per0214-0018,per0214-0019,per0214-0020,per0214-0021,per0214-0022,per0214-0023,per0214-0024,per0214-0025,per0214-0026,per0214-0027,per0214-0028,per0214-0029,per0214-0030,per0214-0031,per0214-0032,per0214-0033,per0214-0034,per0214-0035,per0214-0036,per0214-0037,per0214-0038,per0214-0039,per0214-0040,per0214-0041,per0214-0042,per0214-0043,per0214-0044,per0214-0045,per0214-0046,per0214-0047,per0214-0048,per0214-0049,per0214-0050,per0214-0051,per0214-0052
0,1985-03-01 14:30:13+00:00,157.84487823136743,165.40807211190673,174.7668127867902,192.16048120661821,203.70373323578036,182.9035508194881,181.36342491114567,184.39422513708385,190.46578530891196,179.70062107343273,179.03519403423695,181.8816684133075,187.93498653684355,169.70752789606718,157.7762368520266,165.79707334304914,178.99204465674876,184.9629792829309,173.492516052248,178.09515493005807,172.04534887667796,182.38757494538697,193.53406442012476,182.73823125422575,159.69908447123936,189.22732592332926,170.98424865053636,173.92087636947105,190.4908220839102,189.09123141076185,189.5631330896376,174.24766850336096,192.3380091749012,195.3437219106193,187.70751938184816,174.27804880273527,183.08425093829865,180.39965317530527,182.44886520135455,185.39031208444462,189.51911675260078,176.14188801046345,164.2004655887381,173.00039181520654,180.6517742704595,186.3040849290801,183.25692809227968,188.9017727454102,193.28390213245135,220.43299490781789,227.2816932656518,223.63618018390758,219.00003555838748
1,1986-11-15 14:18:13+00:00,193.62126391393232,193.11876630621754,190.78312731089596,200.1085499768718,212.09082255225897,200.17297739435998,194.90524992481056,196.72904265067928,191.41817969320817,189.11612927316128,194.28092626075943,195.63955728633016,181.91048636642648,162.39896978856444,166.0038993483317,173.67924882700532,175.34457151598028,169.43817020083372,162.1159281267485,153.21562240368152,155.99748790017327,177.40807855478062,188.20528080314114,180.4993692584644,166.60268971767044,194.867336935753,167.16973986937256,162.8077252314978,172.32589361427483,174.78820968174026,178.40512674152768,182.82931747167754,182.41977278619467,175.58158266321135,175.46770742113958,178.95244212661527,189.47449843396691,191.6987169605897,184.99202372680583,181.40368482031124,190.23975589255002,185.12717421977547,169.6964045321863,177.52972485643988,184.90717405917258,176.00403171568584,174.26062641025206,165.1693939875856,165.20520287410093,195.49613349280384,208.88173935511168,205.39412881932694,210.54517942851226
2,1988-02-06 14:29:16+00:00,205.4701753454055,210.60194719810204,212.92728166745553,226.2449519178542,247.55133071254124,246.22985303861088,237.3678154939006,231.98444711499226,229.16109964330616,223.8602732098451,215.700229861286,211.69012705771902,201.21489224517074,165.87467832216151,176.84997558337085,179.81031361763382,196.22206023393218,201.40120761650476,194.17649197448077,191.38600691208208,186.37271785839584,192.83875271544284,203.86526158290212,194.86604865426014,166.16000744648943,194.848115962995,173.03832929890274,192.83360811701078,224.64539068993736,209.95000467437566,200.33397378264,196.0038685968078,202.9647269555245,210.44483374769447,213.48427085863307,203.34340350822862,203.6529189772035,191.58801646496278,188.86897165345695,199.775536240047,210.88778875333497,202.48695901456432,188.71980955546064,185.76139364547197,193.8689151222878,185.04343289995654,182.32856913210776,177.73952402605838,180.97751898603724,199.0721366842243,208.5945156914999,211.55816391872315,207.8478780144419
3,1988-02-22 14:29:30+00:00,194.45078474568348,203.58446879657208,209.39972908323958,220.31006276112157,236.86690963300325,240.4477584655969,230.7396576488997,224.57667935269384,222.9517852947298,217.49021947830653,211.11907015929245,209.4440551615813,202.4961350494565,170.63241136404193,167.282370364055,172.8758447237557,183.5787465628019,185.0238632906729,182.01597143010707,179.9120878233767,177.53030494761438,182.40976683711386,191.8568620365084,183.12422081815347,171.32102909334407,194.588780852394,173.8963399405977,195.70552387063753,215.18137477311092,206.3917766923625,206.06049329810304,209.28153717123632,207.50635887110855,178.9691346840377,192.78967372625627,212.2685628528006,201.3460137351441,201.39957714766837,200.3841818404198,180.5693987000766,195.86350977600205,189.66443327655523,182.96651452159935,179.21425153631048,186.08973989044313,182.69455212266337,172.6560411293904,162.95416952510624,177.64361025612533,191.63840027855625,196.22434999295857,202.2681236258642,199.8562403426392
4,1988-04-10 14:29:52+00:00,183.05616814773012,186.37647566483685,190.04612810499577,209.18469431532074,211.39411926263827,219.95748261033626,201.214254749681,218.27496782492346,197.47961660996083,193.694406297189,202.57275690496925,202.95521733728162,212.902991562649,202.75219833401098,171.75442547009254,158.20936741714644,174.42212157507066,171.19320035091684,183.53786995637674,177.3895680177301,168.9548862490692,189.96144398104587,200.16616264588103,188.38125999470265,170.97570510548394,193.5532929395887,166.58170535400112,166.6663178215153,193.41497448856677,201.85265607374907,203.61835469451725,204.17976167742205,220.32692134227062,198.27015627868013,200.28236930325903,205.65088170537769,185.694780349094,166.42114938823656,191.87168865276863,208.5365736656193,196.85349540625566,180.02199662080594,184.87059079336458,182.61740916222084,186.37195165249327,180.04841776843625,175.12726702723668,162.14147662573222,164.729411697854,201.41488034562005,214.3000271301836,196.9983588274933,192.1344038276922
5,1988-05-12 14:30:08+00:00,184.98322468987362,198.1408319950552,187.21703502138502,200.10636976061355,222.40434113302803,213.28782154971427,191.48396425721873,196.96807434915686,211.99844148649908,208.31100428503302,205.51995965243825,205.5015227929274,201.4592820183112,171.6751723996931,154.6628733257106,180.52493220654915,183.73687028404424,190.90085586253525,180.6910467807592,186.2310136102706,168.0114295169086,191.54613751005493,199.98747553917138,187.25363508267705,170.70140475547862,195.35842496246715,174.2816272397186,181.60831126769733,205.04161924642972,196.68574206804266,172.6835956647715,190.1991142623287,227.5144165565547,185.39561578671353,197.44393429522114,193.25327260294603,162.82466846859677,205.3925102329432,218.99406053192354,185.72928468778284,185.65968929027457,200.31067180810624,186.46082230872707,184.33488510927884,188.6567606017721,182.5792620965596,173.39471419316013,166.73030552642223,164.528998419198,209.12741852372886,203.82416662571407,207.5402714736128,195.58470387770154
6,1988-06-13 14:30:21+00:00,159.78569220127628,,156.48375049345657,173.13094350579493,,,171.64708488159877,177.5412580012179,180.0980611216739,171.22647302103292,161.8275618452252,,172.7298788663732,155.94271428282678,156.02600029891198,160.5900987432415,157.70034201138384,169.79757658746183,148.37620540297286,153.67516099671403,154.54094541438906,174.66701879485322,191.0672952347726,181.70882926315056,161.46744240428126,186.4846366195501,152.493679467442,150.47855282605212,188.44097535135,179.73577227656085,169.8266635312322,153.63813812694974,183.92727132401362,185.11928429982996,180.5083750248474,175.39575562372193,152.66387219608777,170.4408457030038,185.53223194139395,188.12280069287226,177.57772056114004,161.35545748059383,166.05045802485967,174.91727787610085,183.02063582080348,173.5726079861227,172.75770367497435,160.1510358491701,163.54673629268956,194.67936895227928,198.72437779689878,195.89875878382588,194.16818994931361
7,1988-11-04 14:30:24+00:00,,202.42943042338976,,,219.38437290807855,209.04412851298304,,202.74524935069746,215.71820697431872,205.23186573196193,195.4427623787351,208.5757926922618,171.56637499638796,166.52179787735477,,189.43949445094012,195.31592167722698,180.86062760359482,157.7358020477745,162.9154607627204,177.77581920694803,189.81981199955743,196.4404187366689,185.86550985961682,175.15173534186934,201.92532222995425,177.9443103512431,184.3798097626121,185.77787684897004,178.27337749971872,194.0393103226633,,184.71154752976673,168.8204227338423,207.43251940660008,199.6689618029011,177.68184410181138,185.84835975855043,183.9217749017804,203.4431542842074,207.65276324197671,200.3303190792713,181.17678108972183,183.17429305491066,186.39617632946204,180.64779904377255,178.34969200431846,172.5868761586095,172.87715931861135,194.32244742489377,207.5368183083011,215.37386704959275,203.73263115860564
8,1989-08-03 14:26:45+00:00,,,,,180.22817004869296,172.2271494389195,157.72863563858746,,,170.86957305585457,177.3688371176878,172.99808689045463,158.62128117174842,141.04884047934792,128.9680968219029,149.78211936764532,130.6150905690617,,129.85616994276563,149.4573082817309,,,185.96796301373138,177.94330044091683,157.63883983313588,183.75636588674737,,,,159.8374394649984,185.06214343225986,164.2261757901038,171.36410274588093,173.74021188911675,,,162.0565350236539,154.4251283583009,169.98696193491503,165.77657766678607,166.85604128246044,166.5491291176341,158.9126657566867,167.59485224314852,185.1528010158126,170.90211030587642,157.4722182637415,160.83016544512276,161.55234937321214,189.20132688741546,189.54207226769591,170.964821522619,170.0018670683815
9,1989-08-19 14:26:23+00:00,160.85571662714102,,155.4309655070232,178.36082974686224,187.79792329313864,174.72036161677306,160.44547983319072,,,171.583687440427,163.7256069441689,154.2195673184613,163.99490299699806,143.5334310816127,138.6748294785347,147.24877357131993,136.30781498612507,,150.55498464625447,151.30967850368512,148.01461255947564,164.69899916382883,184.09245576461666,184.51700444543732,163.38778638577315,186.86810636242132,159.4307113657382,167.6992053785261,158.8889399970729,166.02707094332828,184.5164915515448,162.54254727076014,168.31162403046656,174.72816921586767,,165.68036438967917,158.5114127536742,153.49673463921587,170.96484189847496,161.47161660772224,170.524057960841,157.8911433754996,158.90337575086525,159.70802780123168,176.07012458315967,161.43045226957474,156.38611483208086,155.86330734319958,151.00203397601402,178.87168835844565,182.5143488661481,172.87954871496862,179.82294997304547
