dates,sar2469-0000,sar2469-0001,sar2469-0002,sar2469-0003,sar2469-0004,satname
1984-04-13 09:26:43+00:00,,214.9,,219.33,256.8,L5
1984-05-06 09:33:03+00:00,212.74,220.09,233.91,231.15,232.2,L5
1984-07-18 09:28:46+00:00,223.21,227.04,237.52,242.34,244.55,L5
1984-08-03 09:29:20+00:00,219.89,226.36,240.35,245.4,246.12,L5
1984-08-19 09:29:27+00:00,218.67,215.72,238.27,234.61,243.6,L5
1984-08-26 09:35:45+00:00,191.18,197.78,204.57,214.87,224.18,L5
1984-09-04 09:29:37+00:00,224.58,226.62,239.13,241.48,243.93,L5
1984-09-20 09:30:04+00:00,206.03,221.14,233.46,227.3,243.42,L5
1984-10-13 09:35:49+00:00,211.44,213.57,225.15,228.95,230.18,L5
1984-12-09 09:29:34+00:00,230.84,235.65,180.82,228.01,231.98,L5
1985-01-17 09:36:05+00:00,207.57,214.85,162.6,210.5,239.5,L5
1985-03-15 09:29:58+00:00,184.95,179.83,175.39,222.56,231.23,L5
1985-04-16 09:30:15+00:00,,,,,226.15,L5
1985-04-23 09:35:59+00:00,217.25,216.4,235.7,235.56,240.5,L5
1985-05-02 09:29:43+00:00,213.59,208.39,234.57,231.34,244.12,L5
1985-06-03 09:29:40+00:00,222.12,223.25,237.08,244.05,244.75,L5
1985-06-10 09:35:50+00:00,186.4,196.85,202.36,217.33,218.98,L5
1985-06-26 09:35:47+00:00,200.87,206.4,221.92,224.45,234.53,L5
1985-07-05 09:29:33+00:00,207.02,209.1,223.25,227.47,241.15,L5
1985-07-12 09:35:41+00:00,213.93,220.0,234.39,234.04,241.14,L5
1985-08-13 09:35:25+00:00,211.85,218.27,232.08,228.32,235.46,L5
1985-08-22 09:29:32+00:00,214.73,213.9,237.04,229.68,246.97,L5
1985-11-10 09:28:33+00:00,225.92,236.86,,219.98,242.09,L5
1985-11-26 09:28:17+00:00,,203.51,,,233.49,L5
1985-12-03 09:33:55+00:00,224.83,217.72,,223.83,239.55,L5
1986-01-04 09:33:20+00:00,,,,,257.94,L5
1986-01-13 09:26:58+00:00,178.48,195.73,,211.35,236.15,L5
1986-02-21 09:32:17+00:00,207.74,191.69,,217.04,233.18,L5
1986-03-25 09:31:37+00:00,181.37,178.96,,205.94,227.72,L5
1986-05-12 09:30:29+00:00,217.77,214.87,235.69,234.54,241.25,L5
1986-05-21 09:24:03+00:00,214.43,214.81,235.9,233.3,244.24,L5
1986-07-31 09:27:55+00:00,214.98,216.53,236.57,235.41,242.22,L5
1986-08-16 09:27:20+00:00,223.33,224.99,248.0,241.94,244.48,L5
1986-09-10 09:20:39+00:00,211.87,219.04,,,,L5
1986-09-17 09:26:13+00:00,213.67,219.37,232.08,232.41,241.38,L5
1987-01-16 09:19:18+00:00,205.19,220.83,190.4,228.32,244.93,L5
1987-01-23 09:25:40+00:00,191.96,211.03,176.82,216.72,240.36,L5
1987-02-08 09:26:15+00:00,175.59,,175.57,214.78,245.41,L5
1987-03-21 09:21:38+00:00,203.26,211.96,224.66,228.28,244.85,L5
1987-04-29 09:29:06+00:00,228.26,224.4,235.72,240.41,241.5,L5
1987-05-15 09:29:33+00:00,193.16,202.23,206.87,224.99,233.07,L5
1987-06-09 09:23:59+00:00,206.75,212.97,217.62,230.21,244.07,L5
1987-06-16 09:30:19+00:00,185.05,190.92,201.46,212.65,218.68,L5
1987-06-25 09:24:44+00:00,220.21,220.36,239.52,238.51,245.92,L5
1987-07-11 09:25:03+00:00,218.94,220.82,236.54,243.74,245.49,L5
1987-07-18 09:30:57+00:00,210.53,214.77,230.77,226.81,228.74,L5
1987-08-03 09:31:25+00:00,200.13,207.38,214.28,224.26,232.06,L5
1987-08-12 09:25:31+00:00,212.97,214.6,235.55,234.03,244.18,L5
1987-08-19 09:31:54+00:00,210.4,210.19,223.92,227.74,234.28,L5
1987-09-04 09:32:19+00:00,212.04,208.48,229.91,225.94,238.94,L5
1987-09-13 09:26:45+00:00,217.5,219.25,229.71,226.22,240.27,L5
1987-09-20 09:32:42+00:00,220.45,210.94,230.35,225.57,241.02,L5
1987-10-06 09:33:02+00:00,212.71,218.91,230.63,227.11,243.84,L5
1987-10-31 09:27:40+00:00,229.77,219.39,222.63,224.94,230.61,L5
1987-11-16 09:28:03+00:00,228.59,215.38,184.82,211.26,236.59,L5
1987-12-02 09:27:54+00:00,,,,,240.05,L5
1988-01-10 09:34:42+00:00,216.29,219.78,167.58,219.98,250.43,L5
1988-01-19 09:28:41+00:00,,209.62,178.51,214.91,228.52,L5
1988-02-11 09:35:17+00:00,178.35,176.58,169.39,211.27,230.09,L5
1988-02-20 09:29:38+00:00,192.03,192.16,176.18,218.21,239.33,L5
1988-04-15 09:35:50+00:00,213.45,217.36,236.84,240.93,247.97,L5
1988-05-01 09:35:57+00:00,212.76,219.08,225.2,230.86,220.03,L5
1988-06-11 09:30:29+00:00,217.39,217.11,234.18,238.15,243.76,L5
1988-06-18 09:36:19+00:00,197.09,202.4,219.13,212.99,232.67,L5
1988-07-04 09:36:24+00:00,207.56,212.86,217.24,228.04,228.75,L5
1988-07-13 09:30:15+00:00,217.38,213.76,236.26,238.31,243.74,L5
1988-08-05 09:36:28+00:00,187.34,198.52,202.55,214.02,220.85,L5
1988-08-14 09:30:16+00:00,212.75,217.95,231.72,232.66,240.86,L5
1988-08-21 09:36:29+00:00,183.4,187.92,196.24,214.64,229.08,L5
1988-08-30 09:30:21+00:00,223.02,216.82,233.02,231.57,247.88,L5
1988-09-15 09:30:41+00:00,180.98,195.44,207.5,223.76,231.37,L5
1988-09-22 09:36:26+00:00,215.0,205.85,233.25,231.16,241.26,L5
1988-10-08 09:36:21+00:00,181.1,178.73,178.63,206.15,214.58,L5
1988-12-04 09:30:29+00:00,181.93,199.78,,213.16,237.53,L5
1988-12-11 09:36:09+00:00,204.67,223.41,170.5,,244.77,L5
1989-01-12 09:35:56+00:00,,,184.82,209.73,236.71,L5
1989-01-28 09:35:43+00:00,217.45,199.94,160.2,220.38,240.09,L5
1989-03-26 09:28:29+00:00,207.62,212.16,233.74,228.52,249.39,L5
1989-04-02 09:34:48+00:00,220.8,215.67,237.82,229.53,246.5,L5
1989-04-18 09:34:43+00:00,,208.35,217.33,232.43,231.89,L5
1989-05-20 09:34:09+00:00,215.73,213.48,236.58,239.83,245.13,L5
1989-05-29 09:28:17+00:00,222.26,221.28,239.99,243.07,245.0,L5
1989-06-21 09:33:31+00:00,209.01,212.54,226.37,225.96,238.89,L5
1989-06-30 09:27:39+00:00,209.55,214.03,219.52,228.76,245.28,L5
1989-07-16 09:27:19+00:00,232.1,235.21,235.51,234.04,245.3,L5
1989-07-23 09:32:57+00:00,213.08,221.43,235.91,242.36,243.93,L5
1989-08-01 09:26:59+00:00,183.95,196.29,,214.75,216.3,L5
1989-08-24 09:32:15+00:00,218.31,219.81,237.38,234.44,241.67,L5
1989-09-02 09:26:17+00:00,190.8,204.42,207.77,225.2,233.08,L5
1989-09-25 09:31:28+00:00,208.67,205.45,227.18,222.22,239.48,L5
1989-10-04 09:25:36+00:00,221.0,226.12,226.19,234.74,236.07,L5
1989-10-11 09:31:06+00:00,214.97,210.0,228.58,232.07,244.38,L5
1989-10-27 09:30:27+00:00,214.0,216.23,223.5,230.28,244.01,L5
1989-11-12 09:30:07+00:00,223.94,235.86,,233.84,250.17,L5
1990-02-16 09:27:12+00:00,,171.83,,190.12,228.6,L5
1990-03-04 09:26:38+00:00,225.27,211.69,220.19,217.45,238.38,L5
1990-05-16 09:19:49+00:00,217.6,220.35,243.86,240.64,256.45,L5
1990-06-01 09:19:44+00:00,222.66,221.9,235.4,241.01,241.6,L5
1990-06-17 09:20:06+00:00,213.97,216.63,235.71,237.95,237.76,L5
1990-06-24 09:25:54+00:00,194.6,202.44,208.63,223.46,229.01,L5
1990-07-10 09:25:52+00:00,214.75,221.38,223.83,228.96,230.21,L5
1990-07-19 09:19:37+00:00,212.14,218.93,239.77,241.26,255.69,L5
1990-07-26 09:25:48+00:00,211.46,213.84,236.32,233.82,245.67,L5
1990-08-11 09:25:43+00:00,229.46,229.24,246.19,249.6,241.4,L5
1990-08-20 09:19:54+00:00,221.54,218.38,237.56,236.13,244.66,L5
1990-09-12 09:25:35+00:00,206.75,204.84,225.4,226.76,237.46,L5
1990-09-28 09:25:26+00:00,230.27,226.76,235.09,233.32,243.9,L5
1990-10-07 09:19:07+00:00,,,183.16,209.52,212.33,L5
1990-10-30 09:25:11+00:00,188.44,217.59,184.26,225.0,235.19,L5
1990-11-15 09:25:13+00:00,187.03,217.31,178.2,226.76,245.1,L5
1991-01-11 09:19:39+00:00,,216.76,160.57,227.32,252.88,L5
1991-04-08 09:27:30+00:00,191.75,197.73,203.47,210.76,235.48,L5
1991-04-24 09:27:46+00:00,199.54,206.0,211.98,230.12,230.53,L5
