,dates,mex0523-0000,mex0523-0001,mex0523-0002,mex0523-0003,mex0523-0004,mex0523-0005,mex0523-0006,mex0523-0007,mex0523-0008,mex0523-0009,mex0523-0010
0,1986-05-14 17:36:04+00:00,154.64026913748086,154.9390759168905,156.51866054694156,149.47110189610567,157.38901503152067,157.05987486688838,153.73461647436602,147.18262028459827,141.53036047765073,154.2300687708455,174.6405447496437
1,1987-07-20 17:36:38+00:00,160.8883932004179,158.5212349978201,165.4827466792454,163.6154913474858,166.41476181108698,163.93410979317372,157.44269407407222,152.39577823312777,151.70297832982664,162.1265076000281,185.31067555565951
2,1989-09-11 17:37:23+00:00,163.80021325672817,157.66000851473223,155.95076189244602,151.97049785543808,158.1229869505472,153.0963963492424,148.94042038544848,151.59181312243416,148.54143798010324,160.34892978772763,178.49144411286485
3,1990-04-23 17:31:37+00:00,153.86166302276254,153.87927936820063,155.97346311740768,153.2904791005568,152.21670476594633,150.63358551166567,153.03154105268754,149.11974516345188,145.0407878536058,153.56419707664037,177.18723523843684
4,1990-05-09 17:31:36+00:00,161.90995614462906,157.79193830468864,158.41766017662135,157.82729466282768,160.88742869833868,155.67878452455057,148.14155142273634,143.97956616021725,143.12081124230417,150.65258442312222,176.63393889742815
5,1992-01-23 17:35:38+00:00,149.62373146804978,153.15410593618282,154.08108306250722,150.60487420824776,151.33515796982311,153.21819779101682,146.58464679305098,140.7398613815839,143.48282368910148,151.48113854054154,174.46379458299657
6,1992-02-08 17:35:34+00:00,138.59458171542477,145.82577869409175,147.52864340825045,139.4336953019164,139.68939623476223,148.94281394588612,142.29778770736152,133.5119571458273,128.08433645289315,141.57731851983195,156.35435839460067
7,1992-02-24 17:35:34+00:00,154.6580299131017,159.16934391322405,161.57417003620498,152.91980262998558,155.3640969736832,157.18671470228207,153.263622840425,141.02897376636867,139.0455498147713,150.5553016298137,174.87539536378682
8,1992-03-11 17:35:33+00:00,153.4893214042193,153.29964332627247,157.08103777196743,153.96850772035071,156.05783261993352,160.27267416197878,153.9842510328108,142.39326937478737,136.76821526212657,153.5256507450865,
9,1993-01-09 17:32:57+00:00,141.4637527269606,139.76776598303317,137.31649629570518,138.84447635062585,136.98125366588982,130.3176413047106,131.6931450824386,122.11445754044858,120.878620154263,137.25984041381616,153.29297570834603
10,1993-02-10 17:33:18+00:00,152.30165523809688,154.54324062736436,147.27142753275803,149.7641500462589,153.47457407753953,147.2148203935072,142.108429256534,138.35587754812633,130.65876615189973,141.967340200512,162.7833603526862
11,1993-03-14 17:33:33+00:00,164.06343369961013,157.38574313035008,157.4302385371612,165.88694626366072,161.10159833887235,158.5996919293405,154.82838243560604,151.62773818528353,148.3228665548837,153.9470310969727,178.9471941913011
12,1993-03-30 17:33:36+00:00,161.86062739246228,160.36559206631463,161.12351259275567,162.61541195606003,161.72827305967616,161.91257174235403,155.05486985235905,146.71915867127115,144.5070664236662,159.09567295241453,180.64196676154387
13,1993-04-15 17:33:44+00:00,156.87154659110405,152.02893195052246,158.77644132566132,155.50272177145672,158.65860517463338,157.71979681631842,152.8782515198203,151.29008912104734,146.98906118795753,159.49420208812543,179.62434313429986
14,1993-05-17 17:33:52+00:00,157.5366395238996,155.47799622082925,154.75407261661195,157.78858692186841,158.73968455773422,157.77510498664316,154.71516154011815,140.5278735620146,139.72652745628002,151.98511879454145,178.74144543841192
15,1993-06-02 17:33:55+00:00,154.02481175021785,155.4473695516829,153.96155424342618,151.62395230839934,159.67467190320377,156.80695575872224,151.00918016974694,148.19289292069098,143.35229523740722,155.62974194628305,177.51194230636267
16,1993-06-18 17:33:53+00:00,160.1770583609641,163.6366459362249,161.72088788021526,159.21601607099905,161.98012578669062,162.78262789228648,153.66652208812977,144.67005751474863,144.40329468386798,157.04300810787683,181.85267141742207
17,1993-07-20 17:33:47+00:00,157.81714031495514,155.52439082696756,161.56594721546077,156.6292060906681,160.40904821814235,162.99650204371613,151.73990695764815,142.1731723317502,139.78089001000367,151.83122268299405,172.47534239770806
18,1993-08-05 17:33:47+00:00,151.9057751055824,148.4730559164289,158.32066290733815,157.00456729470912,156.80243760849535,151.34529657182316,148.08720087628902,142.61375191301218,140.9177348207954,147.65324021089896,170.3848280786482
19,1993-08-21 17:33:46+00:00,152.27588128654028,155.69000446607868,155.32635801132915,155.15266769718988,158.30625942321473,149.04828077506025,142.8063163946762,143.3915137679212,139.37433682789293,149.76785467437315,170.83747046099026
20,1993-09-06 17:33:44+00:00,150.68516981511615,152.68183451631262,151.63392337368867,153.5977543986125,154.58706706427444,150.32060745334164,143.4980227764793,138.54239546108448,137.4153204250529,149.32772967441267,170.5346094556447
21,1993-09-22 17:33:41+00:00,163.0605654699435,163.01831188823752,165.92738216055815,160.7667805351068,163.75587143473757,163.47468926779322,158.34328327062983,148.47412734178016,146.85272504009845,160.76511646712734,185.40747982477086
22,1993-10-24 17:33:31+00:00,167.24330211605627,164.20731855535792,167.06886771764346,165.93098974759206,166.58909567317244,164.66601595043986,160.25854678325902,153.0874798055532,151.3719762663111,164.77618859592422,186.8294142076187
23,1993-11-09 17:33:23+00:00,164.92424445119826,166.12280237247478,167.20795267828964,164.32677998102145,165.6458056046638,166.1254465757752,159.45580197586816,158.05597440327642,161.8823526886066,178.12277575522697,199.77881048928805
24,1993-11-25 17:33:18+00:00,173.6794176889224,168.81137925188912,167.82463616431335,164.7437746581208,168.53610884684184,169.5488721504675,162.26788402983033,156.14819974743358,155.97839828086686,170.72535601429954,193.62133298605326
25,1993-12-11 17:33:13+00:00,161.1428345766303,155.38191616061576,154.9067500398129,155.45411429728185,162.81685871236814,156.0394552976514,152.58773766060233,146.57444528671107,147.55932122481195,156.5120392536829,176.13200521111122
26,1993-12-27 17:33:03+00:00,146.3712594789568,144.88801550900223,148.59294595871643,146.6147860048413,148.95074988493732,146.37091037769525,136.31836214580682,141.62674526348903,136.1207591398768,146.02777549101273,163.73313360438382
27,1994-01-12 17:32:48+00:00,156.10127418204104,157.53419140639863,161.4810649014139,162.37561920651083,160.39317251252072,155.3416016344121,155.6511076176289,144.07088462013178,143.8873664279091,154.6772783744325,171.3680909518842
28,1994-01-28 17:32:37+00:00,150.505405238979,150.8107361020037,154.83376321421372,151.85622118508968,153.88027811142518,149.64746050883383,147.41762148296226,142.1121955343986,132.85078883305295,145.87698997843486,162.98955986437574
29,1994-02-13 17:32:26+00:00,161.3667956672586,157.48971340634603,158.22010196262795,153.30937027507613,158.1453164915833,158.16355237906748,152.28898676584475,145.95868778042313,143.33517463788064,149.17288942407308,171.9085443158667
30,1994-03-01 17:32:12+00:00,163.8923799802224,161.1109946875049,164.69996872047997,158.45208580978357,161.54848670517495,163.9924500359434,155.09497609566836,146.07023524888615,144.04188365762167,154.92020545370286,177.39722681167248
31,1994-04-02 17:31:42+00:00,167.27321613600165,164.44535530348728,166.09555299797847,164.7582646547445,168.01984785728393,164.66717424448706,159.19709156251744,152.5289858323958,147.83978323806593,159.69445098417583,191.2733533741494
32,1994-05-04 17:31:05+00:00,162.3267993598835,165.42284167671704,159.98572246036244,160.5172588252974,165.26575142198783,164.30724008972223,155.55281709314187,150.75976795886976,147.6577324070433,158.05511775319195,192.25317325609947
33,1994-05-20 17:30:48+00:00,167.0723495277894,162.84588477350803,161.84964393531976,159.79826058072643,164.428730065602,167.14270372330233,161.9189139767184,152.56128967389725,148.6859802963263,161.37790345368288,193.02730786501985
34,1994-07-07 17:29:44+00:00,158.10007357293907,158.48911968932714,160.8049758076283,157.42543738153557,159.0146844650216,154.4171394004747,151.77305805816877,143.7976346770631,144.73634220437233,154.9657559646393,178.32504181731574
35,1994-08-24 17:28:28+00:00,160.08493149094733,157.00500810926076,156.9319355048416,158.22833695118157,161.6217627635773,157.49740162356028,151.86703801165584,146.2294642216571,144.40398490551644,154.06838257095293,176.84926655074077
36,1994-09-09 17:28:04+00:00,156.25853377684516,154.78165822999955,153.31733738596756,150.23965672221493,156.00330083693274,155.70993170269384,150.23847789626126,142.17655067231337,137.3535724519061,150.388811208668,170.05804507496828
37,1994-10-27 17:26:37+00:00,161.56962967797858,163.1049572423243,159.8552998060106,158.36778288655614,161.4803271406725,161.11184991673056,153.70548824202567,148.24551950164755,145.2856993246979,156.05960849819786,183.224892275694
38,1994-11-12 17:26:04+00:00,156.57270227107497,163.3688560810756,159.49474933194784,158.13387044222586,159.26253733182608,159.2607073053897,157.09406365509815,145.98725920265548,146.19642795829625,153.6027695786466,189.63616105535317
