,dates,usa_CA_0138-0000,usa_CA_0138-0001,usa_CA_0138-0002,usa_CA_0138-0003,usa_CA_0138-0004,usa_CA_0138-0005,usa_CA_0138-0006,usa_CA_0138-0007,usa_CA_0138-0008,usa_CA_0138-0009,usa_CA_0138-0010,usa_CA_0138-0011,usa_CA_0138-0012,usa_CA_0138-0013,usa_CA_0138-0014,usa_CA_0138-0015,usa_CA_0138-0016,usa_CA_0138-0017
0,1984-05-11 18:07:47+00:00,216.43323310669777,197.5024675091623,198.57669047746464,196.22713421894352,201.80343326198025,207.01629890312506,217.97275463873206,214.30817587258736,202.5669215924337,196.72244613126324,204.46200922792443,210.50714606459093,195.03136566619517,194.32863832463877,181.20463186038336,181.93558717606143,190.31971449714953,189.3191638071475
1,1984-05-27 18:08:14+00:00,220.0503860481575,200.0894126083594,205.33432121905494,197.70903590582074,204.88723293148942,206.95281575317006,211.4781925319493,210.93029769204512,197.23559834809996,195.02787708581957,200.99147537157154,203.58741893747515,200.66721247328692,194.53947172429298,172.1518086804292,177.49856784426396,182.91109325394427,182.53485622676956
2,1984-06-12 18:08:33+00:00,219.70412258860193,212.801850435647,207.35087117265408,202.8305929164592,203.81155903988804,209.2182761017833,215.06509671655425,211.043328402083,198.8741690661358,197.55106626683582,,,,,,,,
3,1984-09-16 18:10:24+00:00,219.16995825732482,205.28343099447005,206.94881721254964,202.0677640792461,212.190377363567,211.41896897203335,219.08736304176313,209.84593500509973,201.864536355485,205.05755406743762,212.02581945498554,214.71878178526916,210.43796464499877,207.7357719964602,198.9897647100946,211.1814813860919,212.23070599626766,208.59256607999293
4,1984-10-02 18:10:24+00:00,218.2715469867142,213.88381105574052,213.15173538891312,215.54582382049526,219.88489461179842,217.78895340761912,220.64537542889192,214.1723403462204,203.12777357102243,199.4712821999499,205.2205594507551,205.38115286522324,206.21910372956998,207.23443129101472,190.60970613012148,204.28011337201343,210.87474736068765,206.92723813665424
5,1984-10-18 18:10:21+00:00,225.63487494668072,206.78396975360815,205.66619397347156,211.2164653423794,215.69936069021463,209.6183654487582,221.98630082354737,212.74486080330726,206.04453816442788,198.6665230360726,208.0545721004599,210.10836773078375,207.6728420603661,205.09509882887016,188.2991069941514,192.91669373767428,195.74882241214428,201.76665496016776
6,1984-11-19 18:10:10+00:00,209.51355378411543,185.60052056605497,200.91796454922033,193.4898138364491,200.8919751418439,205.36251127740258,209.65033886681528,203.18477684233852,181.10463665646603,194.8070877488595,202.50860939019606,199.48518621788475,189.6692790892931,192.69605228957093,180.76982271676866,184.88335241318978,193.68075287884577,186.92145004980821
7,1985-01-22 18:10:40+00:00,190.4305714373582,176.00024285486373,194.6456567659195,197.37068980092877,207.4144674213821,196.24105273076856,205.37192541878852,207.54662522341846,191.16739974775913,192.01991979161596,195.68529676640009,198.72545482791608,,,,188.69506137169176,194.54530700951995,190.1876407405813
8,1985-06-15 18:10:23+00:00,208.2587278938963,205.95790713660654,210.81792638279884,209.17705795395437,209.63349532435655,209.43147731560887,213.03501566700322,202.08557245879643,198.67972362108878,206.4924571556813,200.6409598402384,199.007346361651,191.8251087344583,198.2097933665094,189.64384932149238,190.71529562975573,198.96237459244074,191.6288322582424
9,1985-08-02 18:10:04+00:00,211.92201959202427,216.1364870017473,222.2129292574627,214.92264260101896,222.7658149159989,219.9692199977879,217.0388308397661,220.56987860273344,217.0785435346623,220.89479346151333,220.014144774502,222.03083941055456,211.18021943890605,219.04646785139747,214.08830350689203,217.8346249632411,219.26363861879824,225.14590500275378
10,1985-08-18 18:09:54+00:00,226.49163141702815,229.17704899913292,233.93967137379076,230.0679055264767,230.95169660478194,224.66070344887012,227.42240933885262,221.1479080981516,212.55514468267384,220.2683703459961,221.02263381919155,220.44374019511415,209.34253732070675,214.026449804989,213.6087881794473,218.02480974285146,227.7567375627772,228.33811290423634
11,1985-10-05 18:09:21+00:00,210.88504728558826,199.95651568120573,216.18214269768285,201.85189062334456,213.7619821452652,210.81586717641684,215.07221856766486,215.25820079819758,206.47662324526578,210.8994023938322,208.81302294469174,205.26936037841816,197.71982739497682,211.48967226098227,213.56331021652292,219.6890018833762,229.3920874292048,233.3937070786983
12,1985-10-21 18:09:10+00:00,207.6749587031344,195.52311579578986,199.6001049979729,201.2322943236798,200.6857147648425,197.4047644185962,202.70271638276648,195.8677190098591,190.19192680155953,193.52328214283034,204.25677744852294,207.08474707439174,204.25612972463756,217.01607285013716,207.5673365017767,215.64520138291525,230.1093476598967,229.5255312720354
13,1985-12-08 18:08:22+00:00,,178.62303467085684,202.08450607294208,190.3354674633988,206.99530503398537,205.90152151929738,202.48582126002736,195.8912697095744,189.63064676712432,191.40908237531457,203.28114780218755,207.992541075142,206.90688620026327,205.1814805359872,192.8815705982632,208.56751242495054,210.40734250506267,203.0162720311712
14,1986-01-09 18:07:47+00:00,196.46277813470442,186.64736447298,207.1749682853377,204.5582904277377,207.66975958783524,208.44624085187093,215.8601174313018,212.20295063268827,205.97577977147756,206.19049951796887,208.47916271189104,213.38936931951105,212.14298028353662,216.71191950616716,181.6874613708261,211.59145028685253,218.5634105354228,208.37035696623084
15,1986-01-25 18:07:27+00:00,191.48358055264748,181.32073350251022,203.85904829234917,195.2486747794863,203.69413419709204,207.00042619522262,211.51863319346276,213.1917937664049,196.04932284585644,203.39964682402004,202.6851093878935,210.69228290378643,211.85197415845693,208.05653822812377,182.02034925798296,198.89991901401882,199.5850912243738,200.50176284352986
