,dates,per0037-0000,per0037-0001,per0037-0002,per0037-0003,per0037-0004,per0037-0005,per0037-0006,per0037-0007,per0037-0008,per0037-0009,per0037-0010,per0037-0011,per0037-0012,per0037-0013,per0037-0014,per0037-0015,per0037-0016,per0037-0017,per0037-0018,per0037-0019,per0037-0020,per0037-0021,per0037-0022,per0037-0023,per0037-0024,per0037-0025,per0037-0026,per0037-0027,per0037-0028,per0037-0029,per0037-0030,per0037-0031,per0037-0032,per0037-0033,per0037-0034,per0037-0035,per0037-0036,per0037-0037,per0037-0038,per0037-0039,per0037-0040,per0037-0041,per0037-0042,per0037-0043,per0037-0044,per0037-0045,per0037-0046,per0037-0047,per0037-0048,per0037-0049,per0037-0050,per0037-0051,per0037-0052,per0037-0053,per0037-0054,per0037-0055,per0037-0056,per0037-0057,per0037-0058,per0037-0059,per0037-0060,per0037-0061,per0037-0062,per0037-0063,per0037-0064,per0037-0065,per0037-0066,per0037-0067,per0037-0068,per0037-0069,per0037-0070,per0037-0071,per0037-0072,per0037-0073,per0037-0074,per0037-0075,per0037-0076,per0037-0077,per0037-0078,per0037-0079,per0037-0080,per0037-0081,per0037-0082,per0037-0083,per0037-0084,per0037-0085,per0037-0086,per0037-0087,per0037-0088,per0037-0089,per0037-0090,per0037-0091,per0037-0092,per0037-0093,per0037-0094,per0037-0095,per0037-0096,per0037-0097,per0037-0098,per0037-0099,per0037-0100,per0037-0101,per0037-0102,per0037-0103,per0037-0104,per0037-0105,per0037-0106,per0037-0107,per0037-0108,per0037-0109,per0037-0110,per0037-0111,per0037-0112,per0037-0113,per0037-0114,per0037-0115,per0037-0116,per0037-0117,per0037-0118,per0037-0119,per0037-0120,per0037-0121,per0037-0122,per0037-0123,per0037-0124,per0037-0125,per0037-0126
0,1985-10-05 15:03:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.68728959608984,192.88554166578038,178.09133636749633,174.38075049308813,178.69048390001248,193.94162171634494,198.11741195703894,202.26996440248158,190.19440124982057,171.07725200936727,161.44475578124627,155.75826266317696,156.13250489192504,,,,,,,,,,,,,,,,,,225.49719950241058,227.68582587608373,232.8732337246079,252.16734207088496,263.8274375619699,267.281994275331,276.0716048669451,274.4285597597153,,,,,,,,,,,260.00346350177824,254.79559619667185,230.6788570915203,,,,,,,,193.43231724267142,193.54289357652237,191.99684905611846,203.42111326733934,209.26081264724334,,,,,,,,,,,,,,,,,,,279.4737807723048,274.05135506499926,267.766353918077,254.60030048431628
1,1985-12-08 15:02:09+00:00,,,,,,181.22419297745844,192.0409804032665,200.8432578564234,206.24920628974394,207.5568736766165,209.82813553812423,219.04892507456307,214.26470079582703,216.2838545715808,198.5664295644389,211.18446968141689,205.52181352949614,223.2394504637351,229.4928880111786,232.03431979161957,239.77139305091973,236.2702548181817,232.62725341013692,230.4031162272616,224.3081052233181,219.42860012398648,222.2247565153017,219.22160700236867,217.26318046301725,213.7042660791878,211.75164989032797,201.30264344592032,201.03939626257613,197.1474185622123,187.54349078971467,195.33274898378428,201.46084025995214,203.6922440782769,,,,199.88591874467545,187.17291237622308,173.17994961435406,165.90163339204676,165.28835225017028,175.3799685874858,188.29354011460367,189.21410741604257,191.78574946527849,183.0586114254451,168.3959614371988,159.84615913334602,150.53685852454646,142.75204272540017,138.70925054126113,143.3159463934158,151.22077554388923,142.08139543957782,159.3005353260519,171.68763054063044,164.22123008768855,166.89614319976334,168.4760570967517,197.695017432214,225.7574086190436,195.40132443971345,195.49365596343486,202.11666782568582,206.01997429463236,205.15596633546505,216.96959585314443,220.6633708081006,224.8248924127399,229.4471875320189,247.01401337430028,258.2886826150564,266.3970859959569,269.0365038983627,261.98628754270845,257.984678663357,238.73037728606477,,,,,,,,,264.09792670677314,255.607775583473,245.04968810754008,227.3282307493877,213.5932329840851,195.43911660586136,176.23148266126728,163.70527468438542,169.6375532299399,182.74368964278702,189.76676930336382,198.44880704049666,205.1118581716079,210.5050406520218,213.08121149574623,214.01053501720355,214.40410785988084,226.52001914807167,230.98931473581214,224.03877847631958,217.1116729170468,208.45058617769342,214.01177190446265,224.0110307098362,221.1818572975408,225.82451861289886,248.06020413972848,258.4384461348551,,277.8992246155485,283.1160470078315,286.0706598346954,280.079720895371,279.4705737846519,284.0678313948847,280.1307710366586,266.67542841902605
2,1986-05-17 14:58:41+00:00,199.95101894929596,203.00339654792805,201.811171465412,198.4545075704214,200.45837093533015,202.86871127607398,207.18713156573872,224.36334015297007,223.0252980673414,221.71686862200136,223.4603883720955,229.34745486120744,223.1423348539283,229.18472099160405,228.2502968226085,224.67784247602168,228.35786940568636,230.2623738935006,233.53189761293365,244.7961893762822,251.05394327603372,240.83019803693742,231.55011146708804,240.15628886069302,,,,,,,,,,202.20442772673158,193.8413194657397,196.1941418612563,192.53039920614302,172.42739348076188,,,162.8629031872698,184.629051702949,186.8943447853162,183.98874152950555,182.85764836653544,188.75356294547404,195.43887267597754,224.83784217786754,187.55786735588578,178.1591900438281,,,,,,,,,167.7611422184707,170.33737306594048,192.27697125347612,177.41908168540309,143.7982655684341,,177.5033963569899,194.6429148679337,199.0208344259612,199.61909641182794,206.9421784262908,207.11654270577546,218.25576139129723,222.06890365868753,228.1868356811754,228.54573239207593,224.90469440316184,242.907718009079,252.3961169118037,259.9568169602742,263.6864580600031,263.2689126086489,250.75585892285073,,,,,,,,,,,230.90745770786523,230.58690575975322,228.59093722764058,214.17032675510788,200.17659483593016,179.2614721505947,167.9960973809142,173.5695389318767,,,,,,,,,,254.12610351405598,254.3364483257152,236.41315162872263,230.6498742409233,235.0812007278203,239.78283965854425,242.52265278733137,,258.83478218065943,251.28955856467672,,249.9580101328155,253.56910516956077,254.99228490072113,248.24670107598695,,,,
3,1986-10-08 14:53:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,235.52860410769148,222.18044324009873,220.9009864207074,222.8035459289467,221.68420103301648,216.49746996596534,223.1618379606232,215.20775780653798,215.73464777663816,211.7843937091849,211.1666328855748,208.47031109923907,207.68850287917013,205.46790503690892,,,,,,,,,170.75233562285135,175.89193176570683,193.67658999201745,,,,,,,,,,,,156.84538346519483,182.25145671011762,175.22279224870516,181.13643141309637,169.12151731950183,183.42599711420226,188.93213056872318,197.92640586455468,202.46718432041357,212.70994283113168,212.64066290540163,211.58945369169254,219.91432476469825,224.73531874315034,223.51878865270456,237.23172347558332,249.13188456476772,257.2939412620658,264.64231110315,274.10484333756295,265.1899870773937,260.76024136037915,247.22359491740593,238.70674498317703,222.4517639487001,223.0314817602437,223.23909008556575,230.20473853458412,237.360871355284,243.09267622334548,250.57794027196857,255.7798262314113,251.7539711304154,225.1034027124602,217.11184447289872,202.81597175836626,183.65228230516203,159.95861061256983,151.2428801141667,153.8139319158557,179.3779795072599,191.67303535425313,196.79144131134504,210.72644185414063,216.49398355182876,219.89589508834567,217.05535250380495,219.80014820832295,228.39814095815765,235.75133245578496,228.45387555995626,218.7011751972607,218.00106588829695,218.6933329271977,228.32171856549283,229.0151677134346,235.08622856568468,256.9949230274586,267.9268388130881,267.47084315725755,268.9730291768156,268.6684654622935,270.0127458829847,266.0183508893717,,,,
4,1986-11-09 14:52:45+00:00,187.41872161775896,188.5856504869326,200.70606984704108,197.50444589958477,191.56870526097154,185.95051278562022,197.83569250276582,204.25058930120355,207.16078424450077,213.3328832256631,216.80866191965742,213.48822920401935,219.05013855258017,215.15320848910784,218.60497869037144,216.11198427675632,217.77263582550307,222.01669830944786,228.254034653209,234.6610860511294,239.30925616393142,238.3217709674782,232.97803958983542,229.97049810854426,227.6079069757689,223.8384283354001,216.63322131242467,215.91075690210226,217.51379913019218,211.9091196110478,210.00124882632477,207.0125031591572,203.23420400279556,191.94827499509964,192.91964946306385,198.72456554544124,199.07759631840625,201.2493712588106,200.0020406034987,200.93615620153759,199.22987473207618,196.27377138016445,190.84752644906536,179.33833467071952,177.88545617283748,176.292246168078,194.160013580609,205.41979744523562,210.33233908180168,212.4625813278329,193.3776334931383,179.87392212462075,177.69547514233298,165.19208651925527,155.49105548926119,149.19552914861174,153.49421933895405,158.1174255726069,149.46421003397418,165.07450711916766,175.2224711157208,176.64511583684873,174.86029978801034,173.8472602343684,174.22508072090073,182.55490164493423,186.2311175136882,188.04990077361188,190.51364752992882,193.86677156486743,196.58962178971336,208.9705941774731,221.48761576660047,228.34134958456247,231.51481165633032,241.17425293177644,249.75092039696275,264.1058363509182,266.463720217802,259.18345391665486,247.52414999327212,235.50283236544283,230.9600950566829,224.05454730841225,222.42727476798188,224.78825217620138,227.8644848278515,233.24402177379955,255.52414495414112,258.6464529205708,255.96417124294265,251.6292340302111,238.66138851317803,225.1883730953836,210.75066505961507,199.5109787492557,173.58516039142143,160.95659769312263,172.49760953062648,181.54342031309898,196.40629495409826,195.04523100155052,209.35483894790468,221.37481144497045,221.29124759046942,221.00869580096105,224.32768215416831,239.42724848515127,238.05472286456305,232.05158853603254,223.8725719669103,215.43037209965712,212.32358258047674,219.37816220754328,230.26174792884532,237.16126436718486,250.5137128614928,266.9386840483457,269.2042466597191,266.7952990807402,265.5382229365387,272.2392195211502,268.4484977482675,265.7860491967592,260.67543424227665,253.0476760725732,240.49018284452512
5,1986-12-11 14:52:44+00:00,201.40504065068794,206.57712808992693,213.18009069566517,218.02167670420442,210.64822629291552,201.06108782482517,214.4403516951891,224.92401966685486,229.31601246896656,225.7927699144617,227.5091595144469,226.30399968156934,231.85489164625417,228.2586039444158,227.55310025107215,228.97566917645872,229.5458543795659,237.04204505868654,238.4293293149334,235.08198595288547,242.27834556424614,242.85797854302243,240.2316263841657,242.60424283743083,236.31281962118754,227.14108635460124,227.51353490232373,226.5057766414653,225.69712803417247,224.05586603902637,223.0673992257707,216.34587746086547,214.71459235145778,217.5485250632657,213.12440816821834,212.07566325521023,213.7287419708916,213.49894441123362,203.19395797102328,208.28969590960438,208.0165377665977,209.4434654373191,199.95801629501042,191.57715528501487,185.1533046221723,180.60293527109815,200.1127936679,213.47727120271017,212.48884638785825,216.34029559675898,203.04817356043125,191.52095311269085,178.46823032097979,168.62557599624776,160.56508361126316,154.05205735799214,157.76200716016382,158.46719512105855,154.54325692979583,165.30210945836032,175.39509238758941,173.9031811022149,178.60822547044103,170.62154906908833,172.3041176629686,174.3878388905232,186.04223943804897,191.24320690578554,192.5935374491235,198.09561073075722,200.72054431214573,208.65332932377936,225.69344698868036,237.65854047810598,250.95127066068252,255.2065278292163,270.48506690882914,271.2593957922103,268.39361217066175,258.09298591812194,250.55409773903796,240.25817997698687,238.12879137056646,230.94023242953972,238.74590638271175,234.69149533841133,240.27825805098198,247.33384208472526,263.76115200937966,269.17271689585436,265.7620784347393,251.2975470816136,235.99359471659008,224.80085955901663,217.16355523822045,194.87333696404912,182.8713932203111,171.21022741634158,181.83446176708011,190.72129818222507,195.7759800015477,205.7816657952989,211.9336827428641,220.76269876313586,226.03031933878444,224.00313109537495,229.90880703007787,241.60645830557326,250.85453609579773,244.7624435880162,237.68126976525343,230.2637984520718,235.1910643975249,240.88252519299996,246.11672246430973,258.2028973082536,269.7496076069999,270.6612326348138,274.78449257848854,273.5216782987651,271.01995700763155,271.0388852770368,267.700606119277,265.0597878429773,270.32502448842473,266.0590405261189,260.48376308502435
6,1990-01-20 14:56:25+00:00,198.48479136260556,209.979959149568,216.08135882294832,213.0007591717509,201.20859514853262,193.2996587826362,202.9516874227808,217.84085903239037,222.45625409916843,219.37218912079555,221.46935030790334,228.5912754531504,230.24779238419862,221.2709594967315,222.69717874398847,222.92221996046027,223.67363309730197,228.08773276007898,237.24055390681767,239.41255167590998,243.63665124198494,251.7420784977957,249.07480792149738,246.50109611702496,234.950350962026,236.26150249240132,227.532411556469,230.54473259735866,233.05751569669783,232.41037226787756,228.44315258255563,225.53595900608443,219.32784505236816,214.95619377562082,207.47145041519502,211.9942690991742,209.92126176128014,213.65470289859067,209.62831548275935,210.11425559780443,207.97191777568182,208.57642663023296,195.2509239600895,182.94273868225744,174.9947266992882,180.3018248883227,194.6549808264527,213.63257412648096,221.9834332976983,226.37746304886474,204.13846189994356,185.13911248188492,168.60967883387528,160.2153121901355,147.5812241693266,142.27398783539437,148.77132932359973,154.64775331153248,147.14493531178556,163.71287218157067,174.01689771419848,173.42000833375238,178.20296162249446,176.49107922198135,182.53885108155364,185.04412062885493,190.22423939828948,198.45283131194952,205.42869764148824,211.65005422528054,219.2717293361203,226.49953202498094,230.63264379783124,236.87111049856424,245.33872522215677,250.90964714008638,261.345284574818,274.9964061027232,273.076358204449,266.3084016593922,254.28817703505186,243.45387843161112,232.69805771315163,225.53075136689887,233.02900001654686,235.9989272596675,239.22217797256238,245.96225564078384,263.7174089419383,266.1797992247621,265.3972236559247,260.48473597655175,254.63229275844856,243.18576461206973,233.56604793088633,212.79179253826652,194.0395377519017,181.8074723908844,191.5310431560584,199.78664839799004,206.16321543422427,211.78811967753262,222.93899817166974,236.81052016224263,230.38700857450465,233.0908403225716,232.78078579592744,259.7811570759463,255.19555713677295,246.42620813631223,239.8184253138147,231.07990050823602,235.54959546398987,240.42459626607558,247.8147652581508,259.7128825460429,275.00345497783894,278.26922686065916,283.3730751878073,283.6102122378719,273.59533366141295,272.74533204656296,261.262963245643,257.5748629717511,254.68425445379438,252.57069335802203,233.53858653140483
7,1990-02-21 14:55:23+00:00,195.5885087924882,200.84542171161317,208.8289074554448,207.69589628993594,205.71126775394475,198.20583916199212,211.6752711788442,220.01460013954568,228.36259769961424,216.13936220925652,216.87638768314545,228.74477289390717,227.23906549672665,220.0888951402113,223.59298933324635,227.45132803259392,223.7532158164603,234.23503485778173,237.36778677309252,238.06144763907992,246.14657737015784,248.08280987553422,241.92048975398006,251.618990340758,245.45972651314958,241.89522854753304,232.2997907745213,231.8595445423789,228.4297749402298,225.09568147428365,223.76223402466314,220.1680039502008,209.6477062083418,211.33815146274924,209.54939068753882,212.02561414150102,209.42209935742227,212.34496600146372,200.59808293371134,204.22926753651768,203.48342036489967,206.98540023065917,190.78036756187555,191.80516638720238,184.639201640049,188.90412768466976,198.16923587803964,221.82803722231273,225.5971547003462,225.23325209386215,204.1878946131309,194.2240057695231,174.39579644435813,173.10380674135442,171.55304664193244,160.63715960566591,158.86308576869814,165.19229566700005,158.95078214143686,168.76552494043247,178.27266456384018,183.63412180358617,185.0419401263671,185.94075802002308,183.6871073827202,189.0013746853213,196.58941587356995,207.73968136018053,210.24029875399538,212.25589807439243,213.39671156439874,219.3438303766243,228.73370562535243,241.03224623447113,243.57033114502676,252.9432422846784,265.4991267557241,272.4610301426016,270.5554031645399,263.2253541742991,251.5612820049343,242.06789392357183,235.06086009724768,230.36128368282584,235.5445683132701,233.73684106421527,239.97900431539867,248.1809264312709,257.56552373218017,260.1397279750267,263.7505730071136,261.8516030853701,245.9363858439294,239.16329179888845,234.0931765208582,217.94392584384653,192.27585751930414,177.1313188907103,178.21538209462904,197.69980042432195,209.8565655844359,211.86905763106844,213.7321400954674,219.81892428535144,225.09009824904857,229.86956432716883,238.53193868541854,250.9476393375919,261.3820576777797,255.51223153616365,243.81376539252773,229.2214543108344,226.9684591817688,236.33679439060532,237.23512027860764,252.70966904584785,273.82336765222084,284.766200879867,286.5309743757214,283.21695434005954,275.70431286498547,272.35899597412066,260.5897425153449,244.86244378969965,249.79069164040973,245.71385221779875,213.70040080087898
8,1991-03-28 14:55:37+00:00,,,211.60555459011164,212.15461302876747,209.21840312687115,200.34137565161714,206.84224003746377,213.52419113451646,224.4037746277707,222.62343342873845,221.1616902900361,230.6406947717946,231.27086161727246,230.49214297669852,224.65675822082963,224.5885942998622,220.9611020482531,222.56836654060248,233.33370637662856,235.61383624376063,242.99442041508894,244.86455219019783,242.86820542319003,246.71302441580454,236.85767881269317,226.07264573260903,230.84271573223612,225.69770641774136,222.768502438461,221.20217826082583,226.09196072037437,219.6178138897067,218.43936420413394,211.71683566801192,209.9148910133521,207.0327662177309,205.03314045257204,204.50798195889755,197.13905723284714,199.4986062059344,203.28498974030762,198.26879535119812,187.40175540386113,179.64923912183184,179.3153472814836,173.03734808636764,188.87191199752115,203.5049198919247,207.6382174147353,210.95028413914508,199.18039251547924,185.26551693190777,168.31070513154114,165.84617855887424,160.99910422182938,153.52330885970605,154.58926201834336,158.44915291806944,152.78121273406998,164.64939339047768,,,,,,,,207.28648508750265,208.75928508270886,213.5581125431951,219.37230939294577,230.31924881395605,,,,,,,,,,244.70720319496112,233.06939075519847,224.16294748733986,232.90975648892268,228.27092947690505,231.85273687192296,242.11603946593715,255.03233817185978,264.31584419079144,267.117512564063,268.43552455421025,245.636276432569,240.05221589548736,231.26349713627442,218.5384416241241,192.62545078734894,,,,181.04728704665564,215.3914063183326,223.6538649966009,229.90033483705028,229.3562900716351,233.3208913844961,239.12206208949192,257.9598227383014,264.84256424215994,256.1391737523411,241.8124292724828,231.4806760318812,232.17430424216556,,,,,,,,,,,,,,215.56154303324675
9,1991-04-13 14:55:59+00:00,196.98727238676963,208.076195918791,210.0093343002084,210.87877319898755,207.15054918977307,196.46945091819677,214.89917804637133,223.61440180700288,225.4129698376916,225.38801886667287,221.6741662725013,230.40272760733748,231.363532935066,230.42229257576733,223.78926307506856,225.2071757403467,227.23383815127718,235.55292721368136,239.8495456564079,244.89011295092362,245.68994572052105,248.1550100164188,245.2133500519295,247.97274574082505,246.3213182499287,237.9593593932061,238.60791868135647,234.35050584544254,234.84036141126163,230.6679503104782,230.91058451983537,221.25738516496173,214.27883572554606,214.9544090194328,211.57864124607656,209.88649287780058,212.0651632371469,211.8063954428289,205.77858863707675,203.54428157089012,205.59162479929702,203.75913276621773,188.41072906192207,186.73082960929443,173.31063350166437,174.56646591164576,199.49580287617238,214.78762210806175,218.1095881865717,220.7559791348387,205.07395136939587,187.76317884415027,177.15900631801094,168.3276476085588,160.5901290311624,147.02829665257352,163.20215627462716,164.3295637773346,159.21533849581658,175.50910513134144,189.6102843764235,185.48518904984059,184.75271446594817,185.58676524300796,184.0896439237991,191.08644782916963,206.6469872772291,213.73413372934598,216.22861404054913,220.8662968978776,224.05188925362637,225.71876817162206,234.5729214854397,237.66423014818528,241.05084129730665,247.7615258478843,262.7027291061343,271.09161091686195,271.1637863412776,260.65840223355923,254.71010229206576,242.50012405286617,232.28898057702835,220.1020929719799,229.45160053515073,227.10090398413223,239.26472763016906,245.95166455322482,260.0121868438946,267.4298928575794,270.51033046282055,269.0756678771078,251.0641977323421,239.0163244584734,230.2592020230723,211.56288668143986,194.00958017324157,189.35537073382,190.64794353905617,196.20865980523985,205.25489574263173,214.97063406705996,224.69181761048927,230.7466289768165,231.3111624284335,233.59805839609987,239.83042374671552,258.6372282302821,265.7831362035425,254.22746535555876,240.95009749218906,233.61306185796033,233.35592264999008,241.06455252002576,245.3779229314528,260.0004297088888,276.83454686598037,286.2018663800989,287.1028763769473,283.6607218645889,284.0060900102312,271.8290287488778,261.46808614743844,248.33310145040159,250.04551362495235,239.8367160094527,212.855652075519
