,dates,aus0323-0000,aus0323-0001,aus0323-0002,aus0323-0003,aus0323-0004,aus0323-0005,aus0323-0006,aus0323-0007,aus0323-0008,aus0323-0009
0,1987-05-22 23:08:32+00:00,243.83626159730238,232.25161920402044,222.59116194525825,201.30474243854627,198.77904265551658,197.25562600825333,195.02775200827878,203.44394598272274,207.52109394760797,214.05690879781324
1,1987-05-29 23:14:53+00:00,241.91783903171705,231.4261121309857,214.7784479656601,203.1477227044726,195.6681808594322,194.15910796589029,195.1549123587248,201.18572865744792,205.12206665023098,203.97722711463987
2,1987-09-11 23:11:17+00:00,242.89189537849222,230.86010790529622,202.9043713021353,190.85297163154277,178.19323349708722,180.9852012526474,175.07179659152777,181.6943512825556,185.68524523686804,189.97976715582288
3,1987-09-18 23:17:38+00:00,273.8776293651767,258.561873663402,234.08480699466995,215.36051119807618,210.9608643528294,203.65005328232382,194.0004562254747,193.1719489399147,200.8013893921466,210.7483514260058
4,1987-09-27 23:11:39+00:00,274.9990587466376,262.76616339124917,242.1722167646374,231.74864806861268,216.52545977445865,209.45310986778117,202.12512301708003,205.6788377445331,202.03992021771103,212.42379033853226
5,1987-10-04 23:17:58+00:00,267.96836237602054,256.5702127989362,232.10201514232008,220.5941137308607,203.08137582226533,200.40748821159116,191.760424001255,193.9752831577683,198.80024292015602,209.364891661479
6,1987-10-13 23:11:57+00:00,286.1644772607764,260.52920139820037,241.93213069443746,226.63836329469063,207.20212073480153,201.76938197009173,198.20853893029619,196.45078439025977,200.4366991685123,221.52813526250674
7,1987-10-29 23:12:13+00:00,268.61197461788385,254.27278260984298,232.50498015328458,222.34983768070973,205.51802085080107,203.49253223780275,187.32823929452636,200.37626134605875,197.2696259661091,219.86981615111856
8,1987-11-14 23:12:35+00:00,260.4828473999028,239.2584352331071,225.15697293036405,209.46721802155213,201.10769088453145,200.6893093265653,191.3949357007945,196.98687552039053,199.95627139540142,206.78570970795738
9,1987-11-21 23:18:53+00:00,266.9735072661919,250.2782994754515,235.86434096330072,218.8611876575313,212.69339631629356,210.62785038108657,208.4356872971372,212.0132932496249,211.77231888954273,209.9472565156423
