,dates,nzd0349-0000,nzd0349-0001,nzd0349-0002,nzd0349-0003,nzd0349-0004,nzd0349-0005,nzd0349-0006,nzd0349-0007,nzd0349-0008,nzd0349-0009,nzd0349-0010,nzd0349-0011,nzd0349-0012,nzd0349-0013,nzd0349-0014,nzd0349-0015,nzd0349-0016,nzd0349-0017,nzd0349-0018,nzd0349-0019
0,1999-09-29 21:54:04+00:00,,,176.72502136986347,,,,144.83546102736898,153.58977999697865,156.80776476617478,156.485148725658,161.1999284274734,164.3924729572115,155.64097541548963,146.97616092438946,154.5565085908459,154.83368771540796,153.83306215081905,155.46955126166398,159.86438807799698,157.26024374419262
1,2000-01-19 21:53:49+00:00,,183.42361992131836,175.23816672400162,199.80629577198127,187.0133850907771,162.21189315557632,148.3051064050798,149.34970644121472,156.88201010060527,151.81861139712828,164.86298988877047,162.18944306076403,144.6994481338124,146.15975774856668,154.33705184508017,151.99254441731546,147.23315830819791,151.27271088504978,158.2043856717928,157.79474475003937
2,2000-02-20 21:53:41+00:00,180.02901609989917,169.50807687207356,166.67728742311866,178.1371014652365,168.6564792315536,157.58202656306173,148.40272770146194,152.26923294690462,152.04606507206296,148.83712647819814,161.69363489715406,160.36965338743997,153.8609879627177,146.53278542326527,152.39028005282606,151.88708623427505,144.37357074170606,141.45680574508194,148.69302157672814,151.89543327438753
3,2000-05-10 21:53:10+00:00,179.29156015244456,167.02629464548988,162.94102265213792,167.65602762699498,169.92117254100933,148.1142754436783,155.97941142427402,159.80657899780323,159.1021952130184,156.41320680400324,165.04681715985618,163.52200598265034,160.86088555116126,149.45556978543786,159.26380978715216,152.6866565853807,153.3036099249237,154.64930842818842,152.45460482073574,157.04540821238535
4,2000-05-26 21:53:00+00:00,182.84978586935333,172.21873550752835,171.17379833686752,188.1537138380978,184.06187141368693,157.98466082597585,153.89887166997946,159.99931342471916,162.29871040427676,161.00187808408984,166.85548726268516,162.53618812548407,153.95209848845266,139.80286250800418,154.67036451810978,146.64749289329788,144.70127550523026,147.01216568818054,150.9054007413769,156.4351722464281
5,2000-07-13 21:52:31+00:00,166.99250306063763,158.69538321374645,156.14712620543932,163.90279438567796,166.76296047244924,135.59007600867764,133.40165416885847,141.20836451450032,150.90665548876694,154.66981174861277,164.2815108740681,166.6698988389125,150.46026963248147,142.85782834271828,152.00048641305187,151.47746774492748,147.18934590983648,142.86757435444912,155.45917879623815,155.83771748033945
6,2000-07-29 21:52:14+00:00,,156.35966405154198,159.22845871628124,161.52085438833774,164.6308750239496,147.76489519815465,142.65789427591704,137.22173176285355,149.1421857274995,153.299609620078,164.67463458183886,164.27824907392255,154.65929395326373,142.52841792573793,149.83421071515352,149.06370119136292,143.66688662306538,151.1305043176916,154.1139944901413,152.5944463249485
7,2000-08-14 21:52:08+00:00,165.6585207848236,152.51736082526713,153.15319615032195,159.54294105602742,156.2842319762167,140.8658932111925,140.72403056415067,146.52336260210276,147.38606437339033,147.81216291264113,151.3623734780525,150.5813673564943,146.88820683485963,139.7097895883132,141.22786663225926,141.46463697962963,138.50611594355772,140.11798397002772,146.13750071809034,146.3205004914821
8,2000-12-04 21:51:22+00:00,186.5543037794767,174.53861723621506,176.21305089053507,180.29945361176507,178.1077609778368,156.5469543643707,149.36977796953752,152.76335811867412,150.49952846747615,150.70682819292463,161.12400462331806,163.13751136727114,148.42681206798923,142.69098189587964,154.8738151491276,149.6768665879966,143.37499944520002,145.64598770700533,153.10344272688815,155.82898716043118
9,2001-01-05 21:51:28+00:00,181.5780688402754,170.80657278406113,168.42656940592246,179.70253886284937,170.60204430156503,148.7055599373462,146.05552345415276,153.5410264299872,157.32925502068565,160.89905567601775,168.71552906075706,164.61857597721433,154.32022962209808,151.87662676314787,157.23719155559206,156.7380950021306,148.07588474070684,150.3369216834074,159.8034655359468,160.16279519380444
10,2001-01-21 21:51:34+00:00,161.801653708071,153.2223934471739,153.39529620274797,165.1252314829298,152.6913574399228,135.03991657270106,129.61991550920035,140.3875607475213,140.03401117058553,138.19688211090778,144.5750426205968,144.68458046712846,140.4481780107754,134.82324918141765,137.33276819441357,132.01707129707606,126.90924181935716,131.98455997680966,143.94213586205848,142.43543757668698
11,2001-04-11 21:51:09+00:00,163.44068254333578,151.63398503199753,156.519455426164,163.22664811571647,159.89107430027073,147.0331704118328,145.97480614951928,156.15147711308524,158.76892621283727,161.59193512583823,168.86487684702237,157.56527984201514,148.1316861201796,138.36484761409733,141.60731312998095,144.66972414007552,142.01389525962466,145.13977962435493,154.1917903033754,154.82001507048602
12,2001-04-27 21:51:07+00:00,182.08865758475886,169.0613775774006,168.79538397522003,175.84546501027495,178.59651797614487,162.14926387332878,160.23123866538177,161.50300157226192,165.10474946590344,165.4010103253797,166.1097782341147,165.1992718667454,159.41598206844222,146.61099840342072,153.33720220912195,152.4571904795241,151.4584634116604,150.40347471372112,157.38989210921625,161.9018462779513
13,2001-05-13 21:50:57+00:00,168.39813883367717,156.29147473367107,156.6218990158345,163.92786597392214,161.09388874533772,150.11714444899175,145.27388512984567,148.4511997395258,151.54434635769516,154.5720181721302,158.47181075513515,159.59486499209976,148.83054313350172,139.33150063083164,149.9695977533444,147.6890934097003,150.58414318752028,143.88160268783525,151.71285570521314,154.32361425334568
14,2001-06-14 21:50:38+00:00,181.3147577218498,170.1874235911699,170.63357591022057,182.1767084692166,175.54718269360566,157.60368832474555,165.26395988346343,166.4506155864023,159.4626382169825,154.10400512611028,157.4694831600383,150.26786732998465,147.1133830805844,136.95615720643843,144.34382874912427,144.5436360408724,142.36307702409857,146.06031356065267,156.92018423081777,156.91362256351945
15,2001-09-18 21:49:29+00:00,165.4926769219639,158.0474735506109,160.50244975048219,168.02566956619634,168.67516487639446,143.72476284754376,141.84149958349965,143.16859084930064,152.80592135091194,154.99172636800725,160.2690647757716,154.43583747091535,149.67589131420297,149.50864368767472,156.75731966154981,158.8206079115838,153.54236180529642,147.86802565149597,155.8862903476525,157.79684196320616
16,2001-10-04 21:49:17+00:00,177.7483016364621,161.62820327280411,164.68558779376758,174.28826719308725,172.34442550725987,153.83833986319334,144.83156890317989,149.80346222647896,156.27277432751927,152.22148195771803,158.1181535745562,155.53591539749672,151.45571069947673,146.6051763748604,158.17770061448616,161.2924265153276,157.3594822110746,155.71046490860505,161.4358543231584,161.8841092430026
17,2002-06-17 21:49:33+00:00,160.167301307462,146.43473906175288,148.92750291511797,152.29055641177035,148.52316510865185,125.89919999174089,,,,,,,,,,,,,,
18,2002-07-19 21:49:21+00:00,172.16069050972771,161.74160227349816,165.9759537597943,168.74230363899707,162.61587176157445,144.42181032348,140.26425916401965,144.586247063716,145.45237716075357,147.25083934735346,,,,,145.71783204564278,139.57238547891384,143.35654745571944,143.8945178596955,150.02406956148383,153.5909008119318
19,2002-08-20 21:49:10+00:00,180.6241436410586,157.51152419143756,159.35167384459197,162.5770720702997,161.82007060112795,141.90545861476795,142.61417442809392,141.4664836483178,144.4333273168909,147.3836221952355,145.669702136826,141.77041489887884,134.73872072919008,130.67078251003605,139.3288284525277,144.43485733648706,140.33676324053917,144.58453410759645,151.04062281201118,147.13227735419756
