,dates,jap0003-0000,jap0003-0001,jap0003-0002,jap0003-0003,jap0003-0004,jap0003-0005,jap0003-0006,jap0003-0007,jap0003-0008,jap0003-0009,jap0003-0010,jap0003-0011,jap0003-0012,jap0003-0013,jap0003-0014,jap0003-0015,jap0003-0016,jap0003-0017,jap0003-0018,jap0003-0019,jap0003-0020,jap0003-0021,jap0003-0022,jap0003-0023,jap0003-0024,jap0003-0025
0,1984-06-01 00:16:21+00:00,140.651445488323,122.67054955597558,113.61108047626904,123.4515609299695,137.70522473367555,121.76178269945811,117.6528327631761,119.58699156949152,131.36269836308216,122.4446339922128,104.98865080163895,131.33816605845678,130.0261640576879,139.64876899912989,99.8046984804256,164.13637724465625,,,,,,,,,,
1,1984-08-13 00:11:50+00:00,126.78028750050584,112.32156894745047,118.8671849873506,127.26191421929394,140.8128640237084,136.14167711999917,126.86497481495041,125.84950267655023,126.13824903930791,,126.57808791462969,130.1268604772296,130.54139769376565,128.9605890068529,,140.46143601896284,,162.55350474956174,,,,,,,,
2,1984-09-05 00:18:23+00:00,145.4027083452428,131.3022302911319,129.2523366628873,141.76158924887403,157.23939848570552,157.13275170187094,155.22222698913862,152.66225995245924,,154.64029984770363,145.80526521810148,144.50865740375204,140.75269412008006,157.58770070877273,142.29047405120448,159.30746182893503,190.48434749234033,198.4549403150014,196.30730426311052,,223.23198453750612,220.04397639859783,216.13859118353005,222.96073936138959,234.78369124092063,221.94097484405384
3,1986-10-13 00:07:59+00:00,152.17304317176325,145.86556532198637,141.12873447990918,151.73597975928686,162.54762403615206,148.92422127228332,147.03377868414287,146.38298496850015,153.44233382379502,149.16519783298676,145.22326724460407,152.1096379965693,151.2369411106616,159.07840621190422,155.1363897565422,168.21769730406115,,214.76985441286746,198.6188714482674,,226.62282019030022,219.06897199431467,,240.47719497157013,250.1707367936791,235.78354878149423
4,1990-11-02 00:01:32+00:00,141.25697127041522,126.99422257182222,119.99779597220554,129.84912019450363,142.36573476531996,154.8781005246961,148.07475668823326,,145.68634991552162,145.12487958465616,,158.20816755143872,178.5861299080669,171.86962600521636,127.08579430662432,150.19742098409776,171.78408274986583,194.0793846358867,185.98780312343837,194.2602580709876,,209.1600452521675,194.35468550845758,207.40785925444192,,215.12938148480416
5,1991-05-20 00:10:49+00:00,148.09213494008787,123.77993750675581,130.2331248089987,130.77538743852293,149.99119767892853,150.8052428836694,141.80236452102497,147.26423799754576,,153.9262245552079,152.936319310765,152.0092231735092,166.0153582922398,168.09648826485943,158.0881013962767,177.1640483722377,186.0372851139801,205.73031187199553,201.3076704789229,205.83320526511142,221.29242380562474,208.4464631779785,,219.10467651003614,237.2200509693188,215.84131809295567
6,1992-08-03 00:04:54+00:00,135.5961902265633,118.3307235354502,112.70765383553231,119.96362495157825,135.89871495532356,134.12977336665594,129.7042383275317,132.56942137954684,133.48963808611978,131.66870132134738,131.5811893179694,134.61432216241056,138.70535791769737,135.90908143164185,,149.2674231541621,183.46941405552045,192.74047099827425,,,208.7253614602577,197.711308537736,190.0837994979587,,206.88923434230878,210.923775262447
7,1992-10-06 00:03:44+00:00,122.70159942740278,102.36410380455487,99.67167533672267,108.53792403242302,121.94509508625072,120.51374407193109,117.63508203767171,113.9799587446474,105.24638929471914,108.24901223137141,,124.78308726955125,120.77893342625225,122.21652227590323,,148.29687762624548,,175.29889633125026,165.76673004376272,178.44879718006,194.00657956514593,196.5338969429784,193.75750610553814,195.15619325131956,194.25151500880082,190.41617422446217
8,1992-10-13 00:09:49+00:00,,133.4136773769057,131.9966391281895,129.1639670012812,139.22865488662168,145.1904158375501,142.28665353693663,,141.68808461007436,141.91517298791516,145.61608077092274,158.96241742048235,157.87377619789464,161.5124204286158,152.81044107768278,175.30989424775046,203.4493351044884,214.5984709637906,197.8267390483213,,224.04277634514392,225.6785781340172,219.7474105943999,224.47379476875184,,236.66148199607005
9,1992-10-29 00:09:40+00:00,142.5508350120794,116.93263590077231,119.27869090388728,121.7015709572953,131.17865438817424,138.30422880337832,136.20251140468008,,138.50215125808396,137.37179422797198,143.0400423675186,146.64802376872612,149.57486979558874,142.89359183434286,102.51711049512717,153.55770345322702,175.23611072289307,188.47150493912946,173.06615504533227,183.2562715349114,,205.3856238595781,,210.05500471876863,,213.38070339611804
