,dates,chi0465-0000,chi0465-0001,chi0465-0002,chi0465-0003,chi0465-0004,chi0465-0005,chi0465-0006,chi0465-0007,chi0465-0008
0,1986-08-15 14:03:05+00:00,,,196.49686186468648,196.0304422528489,200.5631993183366,197.6978515264932,,130.68885440960725,
1,1986-10-02 14:01:27+00:00,202.74495690635683,180.24867519313437,187.24781093935465,181.68400876765338,175.63183295901723,170.56203584418913,,161.14483145964718,
2,1986-12-21 14:00:25+00:00,187.97140311945276,188.76826514403731,192.4034622183373,196.18388042280284,197.3632445169405,202.55665423482785,202.57049834948754,168.13696788381557,203.06791682110241
3,1987-01-06 14:00:54+00:00,189.9922777690259,185.83658733430562,182.15067517581434,193.15939102810538,186.051913591633,187.68270717881424,185.04652839120254,171.62894996819213,208.13275067699956
4,1987-01-22 14:01:21+00:00,187.883277191202,183.92247461223377,187.27785802740067,191.8765402369658,192.427677655628,185.88430592261741,180.74090914456184,151.64686424806814,181.98108898477125
5,1987-02-07 14:01:56+00:00,191.72457411681827,192.74884627149206,184.63108187685415,187.52602648557848,193.07342579949966,203.8550390559092,180.48161188486586,145.98996955865994,135.7629167362778
6,1998-03-09 14:17:57+00:00,,,,,193.04092293119373,184.43408810567448,168.09182238366319,136.83210096363658,139.1141891362071
7,1998-03-25 14:18:11+00:00,191.10057960159602,180.1579586808662,186.45381653150963,183.35719955159595,184.84833927667123,192.0971925728549,155.23235761164642,137.61680466570422,118.5818086866483
8,1998-07-31 14:19:48+00:00,150.97558681611045,167.6446810197963,171.8670178550445,172.9390323870889,172.32643876819404,158.522597597127,,138.4163080953605,
9,1998-09-17 14:20:13+00:00,189.60910996351765,186.51106570082754,185.2030471355681,181.88230874075575,180.62140782609018,181.2444933054661,187.96987555327644,154.86113385244653,142.0049586538131
10,1998-12-06 14:20:24+00:00,179.96712160077914,174.1923052009899,178.08897780922956,182.9988723895607,181.88480261405533,180.97644491119752,184.39064365354056,178.65462180118396,201.05670267465794
11,1998-12-22 14:20:29+00:00,184.16877551679647,180.2047316776408,179.4009897508235,185.06428405262233,190.0734645500439,192.69534668839336,187.522029445718,196.14004868367348,190.66287181126694
12,1999-02-08 14:20:37+00:00,170.16986205629667,168.8218054018415,172.2578583251791,176.0231156333993,185.91199465630697,192.52763484381848,186.18711425663787,152.1569328761633,187.2955486904142
13,1999-07-18 14:19:11+00:00,,,152.41602308479716,167.7605325758837,181.2155705841815,140.72256646822171,152.91433252565267,154.17104568965988,214.99447432530653
14,1999-09-20 14:18:01+00:00,194.14203030546614,180.415342266437,169.4593628208061,167.3248488223189,166.91003503914897,154.26594639312486,130.3949867649735,134.6058373047224,
15,1999-10-06 14:18:03+00:00,195.18360724262172,189.50461464781844,189.475513956987,181.71607069419616,178.73883497456225,175.51783782161604,178.50605554614296,150.90105435001172,
16,1999-10-14 14:34:26+00:00,200.72966551230678,193.06463540194892,191.86867648377057,190.34595737686,181.30885660832314,179.1323785557846,164.44528247792994,156.5064303827766,185.51719729037882
17,1999-10-30 14:34:20+00:00,196.87642913647264,189.54117706625487,181.50809968148818,183.15782832712375,189.27768193310482,190.45244017742687,186.9651655229591,166.14925664672958,200.59095473328705
18,1999-12-09 14:16:34+00:00,186.09121693671597,184.68765137246933,182.16902850708647,193.18466827732504,193.53968523796323,179.92160271061476,186.3234027935372,182.41899713345828,191.2246373949928
19,1999-12-25 14:16:32+00:00,192.61074572196057,184.98794587055718,186.93077585367624,189.03758793856605,186.89787913062005,189.06937529653584,196.47207957314677,188.5014809637684,186.32029893127944
20,2000-02-03 14:34:13+00:00,188.97509329944893,182.4223485246473,181.52733323253216,180.45891316560096,187.36078767661007,194.30215152643737,196.99512499187503,174.27340036161195,195.4895744994015
21,2000-02-19 14:34:06+00:00,185.39995130204633,181.11383899548827,183.6272809133655,187.25035892109173,196.30299905061565,189.22779195414242,198.0641741259417,170.27056048480205,
22,2000-05-09 14:33:34+00:00,,174.74747320733118,176.10707789712848,173.09282650068957,189.252175642206,188.41261746043818,,120.15789937004453,
23,2000-07-12 14:32:55+00:00,,206.91970703340493,201.2889790415844,196.2435787139533,189.08333138023556,181.25929392601864,,119.90646015577043,
24,2000-09-30 14:31:53+00:00,202.1708348936639,188.43047320299388,179.5426987408489,183.796251057839,184.57730720894483,175.8525999537036,168.095671061031,153.39041200427178,
25,2000-12-03 14:31:47+00:00,192.89706952080115,188.11068236330095,174.65005171430803,176.6983119598409,186.57627237077247,173.44949243170396,179.44415724503338,171.71759785075133,187.48679142067357
26,2001-01-28 14:21:23+00:00,174.35117691919268,186.48275967550512,181.8176961796247,180.34464314198223,188.85784941857915,179.84133684753255,183.42729961756237,154.38243281154595,181.06645218190988
