,dates,chi0449-0000,chi0449-0001,chi0449-0002,chi0449-0003,chi0449-0004,chi0449-0005,chi0449-0006,chi0449-0007,chi0449-0008,chi0449-0009,chi0449-0010,chi0449-0011,chi0449-0012,chi0449-0013,chi0449-0014,chi0449-0015,chi0449-0016,chi0449-0017,chi0449-0018,chi0449-0019,chi0449-0020,chi0449-0021,chi0449-0022,chi0449-0023,chi0449-0024,chi0449-0025,chi0449-0026,chi0449-0027,chi0449-0028,chi0449-0029,chi0449-0030,chi0449-0031,chi0449-0032,chi0449-0033,chi0449-0034,chi0449-0035,chi0449-0036,chi0449-0037,chi0449-0038,chi0449-0039,chi0449-0040,chi0449-0041,chi0449-0042,chi0449-0043,chi0449-0044,chi0449-0045,chi0449-0046,chi0449-0047,chi0449-0048,chi0449-0049,chi0449-0050,chi0449-0051,chi0449-0052,chi0449-0053,chi0449-0054,chi0449-0055,chi0449-0056,chi0449-0057,chi0449-0058,chi0449-0059,chi0449-0060,chi0449-0061
0,1986-02-04 14:07:59+00:00,169.16638118626202,170.56566699042858,164.40937725056284,197.67014230509628,218.70547463792263,213.78149281103782,158.44474143543317,,164.6557612149776,,,235.6075340059723,218.38322343683487,186.92699535545358,194.68658929394786,198.02514335765164,188.43508873564952,189.20726152198287,194.7594628656327,194.51791722909311,184.35596418408633,,187.20089439910552,203.29412998443155,,,184.34245726218668,178.8776267530639,,160.4679711088126,162.8772942845983,,,,,,,,,,,,155.4423250165776,147.37158219586053,,,162.253818346016,176.331561065311,,,,,,,173.38500844923277,,160.51903601802735,170.85568638158566,187.17782730961204,,,
1,1986-08-15 14:02:41+00:00,159.09987717774513,154.12927269679585,150.11578540229533,170.97605051798826,185.19789473428034,202.96659097834072,191.2235885199973,164.14720179317712,,148.2266655816959,196.94981574423386,201.2529692789129,201.5652301928405,179.81375847861563,176.58328345122231,163.88133872913863,168.647565899883,161.37082801400726,164.32591901008317,155.7960389678173,170.92642463713884,151.87231823190444,167.00101970504554,174.22907630286994,,,162.02082505979007,156.27974088778979,137.53265914801057,144.85039070143242,132.2032332310228,128.91958347448667,119.61942733209938,112.10200324906268,111.27890694563533,100.72316289715529,96.00481351425884,109.70065023966083,108.39431266226086,104.01386750836807,,,,115.04695406032755,116.0852487420837,,127.36548055244802,144.74622719950275,,,115.8576922515031,124.25403988972919,,,147.09669665601976,138.00806711193326,147.95803064984864,147.1499469622772,149.7836034022489,132.28984068330362,135.9817168622458,141.24810666563837
2,1986-10-18 14:00:32+00:00,,170.7654679297568,163.23169400034533,185.06909166948145,179.34588654362716,,185.03364227092572,188.4076881514978,189.48102735983926,159.4041810871786,,,,,,,,,163.88372301172285,185.65624864789774,186.52789186658202,188.14122282997042,182.88362640157106,,102.91652510299403,,175.26951102914558,158.9846170397314,147.67992463648062,156.72590198451365,151.75672411142875,132.20741022594578,129.25771731554136,125.90574024272195,129.7185773667997,111.70359245317727,123.71743047739945,126.39841739708272,122.44193098066424,128.11256940571624,124.46220425008876,129.86569388137838,126.41517827426946,101.1770071151664,113.55116155949052,,,,,,139.65625327312893,135.2764022408584,,,134.94068774335372,121.99378365962855,119.25384027750393,151.54169823756516,154.62984953982402,161.77638562191868,160.3514820002288,152.67639420770183
3,1986-12-21 14:00:01+00:00,197.46334638703678,200.05622283219282,187.78929904359364,215.29431517218376,221.99897384420046,214.99275477178594,218.40764747608097,,,219.88138811547054,212.96480086738168,197.7393543490901,199.4474750667953,217.59567973618908,214.1920851316501,215.8412204575592,219.66962553769062,221.4913951833241,218.68155005514805,215.3156702756778,204.85400407941833,,,,85.66706344990817,201.2934218639095,196.33983838107977,188.99809723544027,174.42332305473116,170.483001896096,172.88077149102233,170.70229102421965,171.0875123278851,169.2359554441923,163.3317464634742,170.26122202583468,154.00732173604678,151.85680471186095,158.18049371715955,159.70207446276493,152.40887117605584,150.8708282770769,173.95408055987076,173.7297869483665,172.6943616413127,164.5961934236616,157.88218751586822,161.68120861945897,145.8693799868324,159.97995655949114,179.062343206567,181.39234908401073,186.5287222415419,184.4522283978671,177.74657752302716,185.74637146097595,195.25184753482284,,192.85635258800264,190.40653321140076,161.71612147741482,174.60577921626194
4,1987-01-06 14:00:30+00:00,192.76317686473473,197.01882577982047,213.58392857248884,206.84976644406936,214.8708387156958,205.24920552237967,190.17804938336644,,,209.6598356996016,204.67793268063724,202.27147344462887,192.74940954253634,199.28856475972555,205.50564974590029,205.65046219088177,232.46989082860608,212.124106138721,207.63868631796043,214.07667116150958,177.71026998831186,,,,78.17484320119291,189.20132121286218,199.10500237023638,184.40613637285617,169.19349522932043,164.95600307840172,156.93810118680082,161.2168680827392,169.89029648666389,170.70654986271316,170.88137347815677,162.09306997706054,153.25685174200137,150.08904531435866,126.22481751143538,143.9099285388059,154.61647276985718,152.73244853951633,152.65286368460244,155.13492574184178,144.35962742565326,163.44419669893347,164.13891971435683,160.62926018616275,132.0230335362299,153.44237381094672,163.29284688056364,163.2627001310846,165.1270717133092,181.4510606515268,158.2357177220147,185.19973480797796,170.75875599459147,154.34900968257756,201.45218127429206,182.5514918802779,173.8019241805279,179.03547535737903
5,1987-01-22 14:00:58+00:00,202.98907866926976,207.65783504349977,206.24781974139458,214.32824417544373,213.07677364485815,223.14254277024273,218.1470090474432,176.80872464203452,209.5876475068145,212.48676156157234,217.49004002694056,219.06980132826618,231.96948548788237,219.41935388055668,201.49349824328746,207.51551335856004,209.943903696728,216.95853611703765,222.54529837607365,220.21732678677319,149.6092063702036,205.06374346279196,215.85470448304892,221.878404829893,,208.59615995491367,208.3116335901816,197.52549176443847,183.12895668021548,188.1713807362248,185.26299658759015,173.9196546621916,154.82899466787376,158.52504698586915,161.9623989806155,163.02836101966196,146.31131998309104,144.8723400110225,149.14620871694757,155.65938755132137,166.73462429080598,161.41259500028025,167.9677509503091,175.90429050121702,174.07951386381228,162.3504325733784,164.84103907479465,161.7162371861223,162.62494656381762,167.62471073444982,176.66742754245143,184.07404877210257,176.52732295025731,174.37713888008523,180.80445587338647,177.20038846274727,175.35456593884697,198.3217520695215,205.10848477277557,191.14782762288738,189.62061738338667,188.25688210581205
6,1987-02-07 14:01:33+00:00,200.52753502954238,206.15972253128064,222.28362221733002,227.1842358427411,221.26842404780768,231.51227483666926,227.29230521487267,185.17237817533857,206.19989574221648,209.0897202688549,209.97728538235708,229.0384818694379,236.90810588525443,232.74259958976887,212.89601199802146,192.92644136437937,207.5196181595312,232.0373571528713,224.82282331794804,215.50716569665036,217.91822399878816,221.1418360832873,207.45657893098416,214.42494072437142,,220.86116709835008,219.97827136432804,205.67546470979045,205.0511830340642,212.58835082207656,202.81172088045054,192.8757761057096,168.04761197864508,152.54051169195697,161.03359847697746,159.67055750123654,139.7036093628847,157.47111281126723,158.7821053718604,176.31522124770652,174.68204672927996,187.62893196018393,187.6399128602023,187.84131585740712,178.9456063535295,163.60790950141472,171.94081237472244,171.6451715188379,191.22887891144325,193.89624530171963,183.26501608700192,182.88408534230555,177.77214443270543,195.419765644499,187.97653034756655,176.2773280745803,175.44089452496723,186.78294949358707,199.4948663479411,213.93965312505082,209.77415168099301,190.3683748054613
7,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1998-03-09 14:17:33+00:00,194.29914770266686,184.07541952710844,170.40873296048738,197.6017514251824,218.48152702679556,220.57919803628954,217.52315802161226,192.462955237044,190.78261900349108,205.27879926086175,206.98248296530952,212.61447506756056,174.99071262312083,,,,,,,200.4093054814066,192.78131542809638,178.56999575955786,183.22473959957546,180.73405276876196,174.79777254777255,196.11577275639806,187.84341738092843,187.4010480956399,190.56970513878383,147.74040363310462,141.0262944527951,166.75773314548258,183.4527786633172,147.92313070700064,141.2499824170547,,161.39053720043114,149.24670969200355,,,,145.67108094645266,162.73484188666032,140.47281612494697,147.1904631946067,186.63596906707465,193.48708510060985,172.12805639654277,163.94075060359734,187.25573832522457,188.82164351149572,187.49904101209876,163.65305374668583,162.67869267066027,188.89083859773646,186.8102742189542,203.97959805396297,195.32469511618032,191.75086882862468,174.1291979588717,188.78245284140732,189.6556224476937
9,1998-03-25 14:17:47+00:00,208.19988159332368,214.75892707343206,195.18181888251627,206.03993868534684,212.95574496809346,218.61069737323288,209.75988413373182,216.1966052395008,213.7030701732382,212.80016567229495,221.92300218979358,220.0362744753989,206.37707241322067,211.06644886831063,216.8214236419172,207.54972483330945,199.41781266059223,196.42038185939052,188.56336630926555,200.81638800437378,223.07251578238692,206.13702701759746,192.33185827622125,200.09681639114945,196.35975307930582,192.44236791000998,194.8538824659796,198.8265445974725,193.21940499106626,184.53101934526774,180.39384682659409,169.34599299541892,172.20310568217155,176.51443839748504,168.40927098316118,157.10719927927946,173.2628732871322,162.93915018287205,149.93835476862327,170.6120314781786,167.07997322992298,156.4000461041574,156.8583869065572,164.36547605989446,172.11689613824925,177.77021551184106,203.373588545547,209.45367137036268,184.86452110352946,175.3222826718859,188.52232300253883,202.8885238400511,,196.97252267630648,195.07855094272253,198.13716229931381,207.56522002274426,199.5942368096655,206.99146213332682,211.37664215890607,194.45733742788195,192.5386133711658
