,dates,chi0449-0000,chi0449-0001,chi0449-0002,chi0449-0003,chi0449-0004,chi0449-0005,chi0449-0006,chi0449-0007,chi0449-0008,chi0449-0009,chi0449-0010,chi0449-0011,chi0449-0012,chi0449-0013,chi0449-0014,chi0449-0015,chi0449-0016,chi0449-0017,chi0449-0018,chi0449-0019,chi0449-0020,chi0449-0021,chi0449-0022,chi0449-0023,chi0449-0024,chi0449-0025,chi0449-0026,chi0449-0027,chi0449-0028,chi0449-0029,chi0449-0030,chi0449-0031,chi0449-0032,chi0449-0033,chi0449-0034,chi0449-0035,chi0449-0036,chi0449-0037,chi0449-0038,chi0449-0039,chi0449-0040,chi0449-0041,chi0449-0042,chi0449-0043,chi0449-0044,chi0449-0045,chi0449-0046,chi0449-0047,chi0449-0048,chi0449-0049,chi0449-0050,chi0449-0051,chi0449-0052,chi0449-0053,chi0449-0054,chi0449-0055,chi0449-0056,chi0449-0057,chi0449-0058,chi0449-0059,chi0449-0060,chi0449-0061
0,1986-02-04 14:07:59+00:00,167.3324704151184,168.9609950656779,162.57546647941922,195.83623153395266,216.99382458485525,211.80651198057546,155.59199134698753,,162.0882861353765,,,233.8958839529049,216.04915518265207,184.5929271012708,193.26021424972504,195.69107510346885,186.10102048146672,187.06769895564864,192.61990029929848,193.448135945926,182.75129225933566,,185.7745193548827,201.3191491539692,,,183.27267597901957,177.52632407958967,,158.75632105574522,161.27262235984762,,,,,,,,,,,,153.30276245024336,144.80410711625944,,,160.64914642126533,173.76408598570993,,,,,,,171.95863340500995,,158.37947345169312,169.42931133736283,185.34391653846842,,,
1,1986-08-15 14:02:41+00:00,161.39072200574847,156.13376192129877,152.40663023029867,173.2668953459916,187.33601657375013,205.4336546392674,194.78712491911358,166.43804662118046,,152.23564403070174,199.86543643441993,203.3910911183827,204.48085088302656,182.7293791688017,178.36505165078046,166.7969594193247,171.56318659006908,164.04348031334447,166.99857130942038,157.13236511748593,172.93091386164176,153.75889632555425,168.78278790460368,176.6961399637966,,,163.3571512094587,157.96773181368698,139.53714837251349,146.9885125409022,134.20772245552573,130.9240726989896,121.6239165566023,113.28984871543477,113.16548503928513,103.01400772515862,98.47187717518551,112.9078329988655,110.68515749026419,106.01835673287098,,,,118.25413681953222,118.08973796658663,,129.36996977695094,147.95340995870743,,,117.99581409097287,126.2585291142321,,,148.8784648555779,140.14618895140305,150.63068294918585,148.93171516183534,152.07444823025224,134.58068551130697,138.1198387017156,142.53097976932025
2,1986-10-18 14:00:32+00:00,,176.2219945318647,169.46772440275436,191.30512207189048,185.1661815858756,,194.73413400800644,194.64371855390684,198.2114699232119,170.3172342913944,,,,,,,,,171.15909181453338,189.293933049303,191.98441846868994,193.27677727901315,187.73387227011142,,107.28174638468035,,178.90719543055084,163.57958680992755,153.13645123858853,162.5461970267621,157.21325071353667,137.6639368280537,134.71424391764927,129.13923748841552,134.85413181584244,117.9396228555863,130.43315552614763,135.12885996045537,128.67796138307327,133.56909600782416,131.17792929883694,136.1017242837874,133.69054707708,109.90744967853905,119.00768816159842,,,,,,145.47654831537736,140.73292884296632,,,139.79093361189408,127.81407870187698,126.52920908031446,156.3919441061055,160.86587994223305,168.0124160243277,166.17177704247723,156.1685712330509
3,1986-12-21 14:00:01+00:00,192.30708188304118,195.54449139119666,182.63303453959804,210.13805066818816,217.1864603071379,209.43985453671374,210.3867915809767,,,210.85792523347823,206.4022824077509,192.92684081202754,192.88495660716453,211.0331612765583,210.18165718409796,209.2787019979284,213.10710707805984,215.4757532619959,212.66590813381984,212.3078493150137,200.34227263842217,,,,82.05767829711125,196.78169042291333,193.33201742041567,185.19874444302246,169.911591613735,165.67048835903344,168.36904005002617,166.1905595832235,166.57578088688894,166.56233681249088,159.08541098959546,165.10495752183908,148.45442150097458,144.6380344062671,153.02422921316395,155.19034302176877,146.85597094098364,145.7145637730813,167.93843863854255,166.51101664277266,168.18263020031654,159.439928919666,153.37045607487207,154.46243831386514,139.8537380655042,155.16744302242859,174.24982966950444,176.88061764301457,180.5130803202137,178.43658647653888,173.73614957547503,180.9338579239134,189.23620561349463,,187.70008808400704,185.25026870740516,156.90360794035226,171.7182710940244
4,1987-01-06 14:00:30+00:00,185.65757150388993,190.80142108908126,206.47832321164404,199.74416108322455,208.23894037890733,197.59701513377755,179.12488548871895,,,197.22502631812316,195.63443494865294,195.6395751078404,183.70591181055204,190.24506702774124,199.97906779857655,196.60696445889747,223.42639309662178,203.83423321773537,199.3488133969748,209.93173470101678,171.49286529757265,,,,73.20091944860154,182.98391652212297,194.96006590974358,179.1704271596021,162.97609053858122,158.32410474161324,150.7206964960616,154.999463392,163.67289179592467,167.02216189783067,165.0296984751081,154.98746461621573,145.60466135339925,140.1411978091759,119.11921215059056,137.69252384806668,146.96428238125506,145.62684317867152,144.3629907636168,145.18707823665903,138.14222273491404,156.33859133808866,157.92151502361762,150.68141268098,123.73316061524427,146.81047547415824,156.66094854377516,157.0452954403454,156.83719879232356,173.16118773054117,152.70913577469096,178.56783647118948,162.46888307360584,148.82242773525383,194.34657591344725,175.4458865194331,167.1700258437394,175.05633635530594
5,1987-01-22 14:00:58+00:00,197.34136640888045,202.71608681565914,200.60010748100527,208.68053191505442,207.80557553516147,217.06039110520808,209.36167886461539,171.1610123816452,201.68085034226948,202.60326510589104,210.3020426046269,213.7986032185695,224.7814880655687,212.23135645824303,197.10083315187356,200.32751593624639,202.75590627441434,210.3695384799168,215.9563007389528,216.92282796821274,144.66745814236296,200.41268630717724,211.46203939163502,215.79625316485834,,203.65441172707304,205.01713477162116,193.36401957257266,178.18720845237485,182.9001826265281,180.32124835974952,168.97790643435096,149.88724644003312,155.5966035915932,157.31134182500077,157.38064875927265,140.2291683180564,136.96554284647746,143.49849645655826,150.71763932348074,160.65247262577134,155.76488273989094,161.37875331318824,167.997493336672,169.13776563597165,156.7027203129891,159.89929084695402,153.80944002157727,156.03594892669676,162.35351262475314,171.39622943275475,179.13230054426194,169.93832531313646,167.78814124296437,176.41179078197257,171.9291903530506,168.76556830172612,193.9290869781076,199.46077251238626,185.50011536249806,184.34941927369,185.09416323999403
6,1987-02-07 14:01:33+00:00,198.81493708450392,204.66119932937198,220.57102427229157,225.47163789770264,219.66999929910511,229.6679385881663,224.62826396703505,183.4597802303001,203.80225861916264,206.0926738650376,207.79761527048996,227.44005712073533,234.7284357733873,230.56292947790175,211.56399137410267,190.74677125251225,205.33994804766408,230.0393262169931,222.82479238206983,214.50815022871126,216.4197007968795,219.73146130502033,206.12455830706537,212.58060447586845,,219.36264389644143,218.97925589638893,204.41355043449894,203.55265983215554,210.989926073374,201.31319767854188,191.37725290380095,166.54908877673643,151.65249794267777,159.6232236987105,157.9579595561981,137.85927311438172,155.0734756882134,157.06950742682196,174.81669804579786,172.837710480777,185.91633401514548,185.64188192432408,185.44367873435328,177.44708315162086,161.89531155637627,170.4422891728138,169.24753439578407,189.23084797556504,192.29782055301706,181.66659133829936,181.3855621403969,175.77411349682723,193.4217347086208,186.64450972364776,174.67890332587774,173.44286358908903,185.45092886966827,197.78226840290264,212.22705518001237,208.17572693229044,189.40931995623976
7,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1998-03-09 14:17:33+00:00,197.7256609709717,187.07361863687518,173.83524622879222,201.02826469348724,221.6796060772134,224.26928924831014,222.85328977230867,195.88946850534884,195.57973757911785,211.2751974803952,211.34349985224296,215.8125541179784,179.35172951005427,,,,,,,202.40810488791774,195.77951453786312,181.3918302158089,185.88980547492366,184.42414398078256,177.19633183558594,199.1139718661648,189.84221678743958,189.9258473459698,193.56790424855058,150.93848268352247,144.02449356256184,169.75593225524932,186.45097777308393,149.6998412905661,144.07181687330575,,165.08062841245174,154.04382826763032,,,,149.0975942147575,166.73244069968263,145.26993470057374,150.18866230437345,190.06248233537949,196.4852842103766,176.92517497216954,167.93834941661964,190.45381737564242,192.01972256191357,190.4972401218655,167.65065255970813,166.67629148368258,191.55590447308467,190.00835326937204,207.97719686698528,197.98976099152853,195.1773820969295,177.55571122717654,191.98053189182517,191.5744698779444
9,1998-03-25 14:17:47+00:00,212.1811394933046,218.2425277359154,199.1630767824972,210.02119658532777,216.67158567474235,222.89820588090467,215.95295197814661,220.17786313948173,219.2768312332115,219.7673669972616,226.99005769886023,223.7521151820478,211.44412792228732,216.13350437737728,219.91795756412458,212.6167803423761,204.48486816965888,201.0651827427016,193.20816719257664,203.13878844602934,226.55611644487024,209.41570999405235,195.42839219842864,204.38432489882123,199.14663360929248,195.9259685724933,197.17628290763517,201.76010305009004,196.70300565354958,188.24686005191663,183.8774474890774,172.82959365790225,175.68670634465488,178.5787943456233,171.68795395961607,161.0884571792604,177.550381794804,168.51291124284538,153.9196126686042,174.09563214066193,171.36748173759477,160.38130400413834,161.5031877898683,169.93923711986778,175.60049680073257,181.751473411822,206.85718920803032,215.027432430336,189.50932198684055,179.03812337853478,192.23816370918772,206.37212450253443,,201.61732355961757,198.17508486492991,201.8530030059627,212.21002090605535,202.69077073187287,210.97272003330775,215.357900058887,198.17317813453084,194.76811779515515
